SA1_7DIGITCODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
1117630,3,0,4,3,10,17,9,0,9,0,0,0,17,16,25,7,5,11,0,0,0,0,0,0,7,10,13,0,0,0,0,0,3,4,0,4,3,5,5,0,0,0,9,3,9,0,4,6,0,3,3,0,0,0,0,0,7,0,0,0,3,9,17,0,0,0,0,3,4,0,0,0,0,3,4,10,14,26,47,53,101
1117631,3,4,9,21,19,38,4,0,3,3,3,3,21,26,49,10,19,23,0,0,0,0,0,0,12,19,26,0,0,3,0,3,3,0,0,0,0,3,4,0,0,0,3,6,10,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,55,62,110
1117632,3,7,7,13,12,23,4,5,7,0,0,0,16,13,30,9,15,23,0,3,0,0,0,0,12,15,25,0,0,0,0,0,0,0,4,4,5,6,9,0,0,0,5,7,13,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,5,5,13,0,0,0,0,3,3,0,0,0,0,3,3,7,6,14,48,59,105
1117633,4,12,14,18,15,38,11,9,21,4,3,5,34,29,72,13,9,27,4,3,11,0,3,3,16,19,36,0,0,0,3,3,8,3,0,7,3,3,9,0,0,0,9,10,14,0,3,3,3,0,3,0,3,0,3,3,6,0,0,0,6,12,20,0,0,0,0,0,0,0,0,0,0,0,0,13,11,20,85,92,175
1117634,5,5,11,20,13,34,12,3,16,0,3,3,33,20,55,11,9,28,7,0,11,0,0,0,21,19,38,0,0,3,0,0,3,3,4,9,0,8,8,0,0,0,10,14,17,5,6,13,0,0,3,0,3,3,0,10,8,0,0,0,4,18,25,0,3,3,0,3,3,0,0,0,0,3,4,23,33,54,95,106,199
1117635,0,0,3,8,7,13,3,0,3,0,0,0,12,7,15,4,12,17,0,3,4,0,0,0,4,15,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,24,30,60
1117636,6,3,6,14,23,34,0,0,4,7,0,6,17,26,42,12,4,19,0,0,0,0,0,0,17,7,19,0,0,0,0,0,0,0,6,6,3,3,3,0,0,0,4,10,14,5,4,13,0,3,3,3,5,6,4,3,9,0,0,0,9,17,21,0,0,0,3,0,3,0,0,0,3,0,3,19,31,53,74,90,166
1117701,0,3,3,7,3,5,0,0,0,0,0,0,7,9,9,6,3,8,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,37,36,37,68
1117702,3,3,3,4,8,13,0,0,0,0,0,0,4,8,13,10,4,10,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,25,31,28,61
1117703,3,3,9,7,3,13,6,3,8,0,0,0,14,9,20,4,7,16,0,0,0,0,0,0,4,7,16,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,12,18,43,29,69
1117704,5,4,8,10,11,21,11,4,13,0,0,0,20,16,30,8,11,25,0,0,0,0,0,0,8,11,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,55,55,65,124
1117705,0,3,4,7,9,17,3,9,10,0,0,0,15,18,33,3,6,10,0,0,0,0,3,5,3,11,13,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,25,30,55,48,62,115
1117706,0,0,0,0,0,4,3,0,3,0,0,0,3,4,9,8,3,8,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,8,21,20,22,39
1117707,0,0,0,10,3,9,3,0,3,0,0,3,8,7,13,14,13,23,0,0,0,0,0,0,14,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,49,46,46,90
1117708,0,4,4,3,7,16,0,3,3,0,0,0,3,14,14,0,6,12,0,0,0,0,0,0,3,12,15,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,12,26,18,42,64
1117709,0,0,0,6,10,15,4,3,4,0,0,0,9,8,21,5,9,15,0,0,0,0,0,0,5,11,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,29,35,61
1117710,0,0,0,6,7,13,0,0,0,0,0,0,6,7,13,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,19,12,18,31
1117711,0,0,0,6,4,15,4,3,6,0,0,0,13,6,19,3,5,12,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,13,24,36,28,61
1117712,0,3,3,12,4,12,12,12,27,0,0,0,25,16,39,10,17,23,6,0,5,0,0,3,15,15,28,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,19,40,68,56,120
1117801,10,5,14,28,23,50,0,0,0,0,0,0,28,20,49,8,5,18,10,5,15,0,0,0,20,13,29,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,66,52,114
1117802,11,8,17,11,9,25,3,3,9,0,0,0,17,11,26,4,8,14,0,0,3,3,0,3,9,7,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,4,6,10,21,43,51,96
1117803,3,7,10,4,12,12,0,0,3,0,0,0,7,8,16,7,8,7,3,0,3,0,0,0,9,8,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,23,33,59
1117804,0,3,3,13,10,21,0,0,0,0,0,0,19,12,24,9,10,20,9,5,17,0,0,0,16,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,23,11,35,60,50,108
1117805,6,8,11,17,18,37,4,8,15,0,0,0,22,27,50,0,8,10,10,3,9,0,0,3,12,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,35,27,60,73,78,149
1117806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117807,4,0,4,5,7,10,0,0,0,0,0,0,5,7,10,3,6,12,0,0,0,3,0,3,7,6,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,3,12,12,24,36,23,61
1117808,7,5,8,11,15,27,0,0,0,0,4,5,14,13,34,5,4,10,0,3,3,0,0,4,3,9,18,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,21,12,36,53,58,110
1117809,4,0,9,12,13,22,0,0,3,0,0,0,9,9,25,0,3,3,0,3,4,0,0,0,0,3,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,28,29,54
1117810,3,0,3,9,12,16,0,0,0,0,0,0,9,12,16,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,34,25,33,61
1117811,0,0,3,4,3,8,3,0,3,0,0,0,10,3,15,7,9,9,0,0,0,0,0,0,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,25,20,47
1117812,3,0,6,8,12,18,0,5,5,0,0,0,8,18,24,13,4,17,0,0,0,0,0,3,11,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,54,49,51,97
1117813,0,0,0,6,4,10,0,0,0,0,0,0,11,8,15,6,4,5,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,31,33,31,68
1117814,0,0,4,15,8,22,0,0,0,0,0,0,14,7,22,4,6,12,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,18,26,34,39,74
1117815,0,0,3,10,12,24,0,3,3,0,0,0,13,19,25,3,9,20,0,0,0,0,0,0,3,14,17,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,8,3,5,0,3,3,0,0,0,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,4,4,0,0,0,0,4,3,25,22,45,49,65,113
1117816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
1117817,7,3,7,6,11,15,0,0,0,3,0,3,9,11,20,12,9,18,0,0,0,0,0,0,12,7,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,11,11,0,0,0,3,5,3,0,0,0,3,5,3,23,17,41,52,50,103
1117818,0,4,4,4,0,7,3,0,3,0,0,0,7,0,9,9,15,21,3,4,5,0,0,0,9,17,29,0,0,4,0,0,0,3,3,3,0,3,3,0,0,0,5,6,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,18,30,36,51,87
1117819,0,4,6,6,3,12,3,7,9,0,0,0,15,12,27,4,10,17,0,0,0,0,0,0,8,10,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,26,31,59,55,66,117
1117820,0,0,0,8,3,8,3,0,11,0,0,0,10,5,17,3,3,7,3,3,8,0,0,0,10,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,30,53,50,49,99
1117821,7,0,4,11,10,26,0,0,3,3,0,0,14,16,31,14,8,23,0,0,0,0,0,0,10,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,3,21,17,41,62,53,119
1117822,3,7,5,10,11,21,0,7,8,7,4,11,21,17,38,4,3,10,7,7,15,0,0,0,16,6,20,0,3,3,0,0,0,0,0,3,3,4,4,0,0,0,4,7,10,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,17,10,30,60,59,113
1117901,0,0,0,14,17,25,4,5,8,0,0,0,18,21,35,8,5,14,7,3,11,0,0,0,18,10,27,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,22,40,56,51,112
1117902,5,0,5,5,3,6,0,0,0,0,0,0,5,5,12,3,0,8,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,30,27,24,52
1117903,3,4,9,16,29,45,7,10,15,0,0,0,21,37,60,7,11,23,0,0,3,0,0,0,12,9,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,11,12,0,0,0,0,3,3,0,0,0,0,3,3,47,41,87,91,109,201
1117904,0,4,0,12,5,16,0,0,0,0,0,0,12,7,16,5,4,6,0,0,3,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,14,38,34,40,75
1117905,0,3,3,4,8,15,4,4,4,0,0,0,8,5,15,5,6,15,0,0,3,0,0,0,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,30,39,64
1117906,3,7,5,11,9,23,0,0,0,0,0,0,11,9,19,7,3,9,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,50,22,64,69,43,115
1117907,3,4,9,15,12,22,10,8,20,0,0,0,19,13,36,10,3,11,0,0,4,0,0,0,14,7,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,3,4,23,13,35,68,42,110
1117908,5,4,5,12,7,18,8,7,13,0,0,0,19,15,32,14,15,27,9,5,14,0,0,0,18,19,37,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,3,0,3,23,24,47,72,55,128
1117909,4,7,10,9,7,16,3,3,11,3,0,3,11,15,28,8,14,20,3,0,0,0,0,0,12,15,30,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,38,48,56,103
1117910,4,7,6,10,8,21,6,4,12,0,0,0,21,13,37,6,4,13,4,0,4,0,0,0,14,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,21,16,40,54,45,105
1117911,3,0,3,0,4,5,3,0,3,0,0,0,0,5,10,0,3,3,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,21,34,19,36,54
1118001,5,0,4,11,10,25,0,0,0,0,0,0,11,7,22,7,0,6,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,31,19,59
1118002,3,3,5,5,5,15,3,3,8,0,0,0,11,8,21,3,0,6,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,12,28,24,48
1118003,11,3,12,14,11,26,4,6,7,0,0,0,16,21,32,12,14,21,0,3,3,0,0,0,17,15,25,0,3,3,0,0,0,3,3,8,3,0,4,0,0,0,5,9,14,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,16,33,63,63,127
1118004,0,7,7,3,3,11,6,4,11,0,0,3,8,12,21,4,3,6,0,0,4,0,0,0,3,4,10,0,0,0,0,0,3,3,0,3,0,5,7,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,45,38,62,98
1118005,3,3,5,3,3,10,0,4,10,0,0,0,5,9,12,3,9,14,0,3,3,3,0,3,4,13,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,20,32,57
1118006,3,0,8,4,3,9,0,9,9,0,0,0,4,10,13,4,4,10,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,9,23,18,35,50
1118007,0,3,4,11,8,17,3,10,15,0,0,3,13,19,33,11,15,22,6,3,8,0,0,0,15,13,31,0,0,0,0,0,0,3,3,5,0,5,5,0,0,0,4,10,9,0,4,3,0,3,3,0,0,0,0,3,3,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,18,14,36,63,71,132
1118008,0,0,4,3,3,8,3,3,3,0,0,0,5,4,9,7,10,14,0,0,3,0,0,0,6,9,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,13,26,25,48
1118009,0,0,0,3,4,4,0,0,0,0,0,0,6,7,9,4,0,5,0,0,3,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,64,39,41,88
1118010,0,0,4,0,3,3,4,3,7,4,0,3,5,8,17,9,0,7,0,0,0,0,0,0,9,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,26,29,53
1118011,7,0,7,15,24,37,9,3,10,0,0,0,26,30,53,18,13,28,0,3,4,0,0,0,19,20,37,0,0,0,0,6,6,4,3,3,0,3,5,0,0,0,4,13,13,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,21,13,37,78,79,161
1118012,4,5,7,6,6,13,6,13,16,0,0,0,13,20,32,8,12,23,0,0,4,0,0,0,13,19,27,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,4,4,8,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25,39,69,104
1118013,11,5,16,22,30,44,7,6,12,0,0,0,30,31,61,15,17,37,8,0,11,0,0,0,25,22,44,0,4,3,0,0,0,0,3,3,3,4,3,0,0,0,7,11,13,0,3,3,0,3,3,5,0,5,0,3,4,0,0,0,4,5,10,0,0,0,0,0,3,0,0,0,0,0,4,19,30,51,89,103,200
1118014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1118015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118017,0,3,3,5,5,11,0,0,3,0,0,0,8,8,18,4,7,6,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,17,19,30,53
1118018,3,0,3,6,4,9,3,3,6,0,0,0,12,9,17,9,4,12,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,16,27,38,28,69
1118019,0,0,0,4,0,3,0,3,7,0,0,0,5,5,13,0,3,3,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,20
1118020,0,0,6,10,7,17,3,4,9,3,0,3,20,13,28,7,11,18,0,0,3,0,0,0,7,12,25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,15,8,25,49,52,99
1118021,0,3,5,0,6,8,0,0,0,0,0,0,0,6,8,5,7,15,0,3,4,0,0,0,7,12,17,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,18,17,38,57
1118101,3,0,7,3,11,13,0,3,3,0,0,0,5,12,21,6,6,11,0,9,6,0,0,0,6,12,21,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,20,19,40,37,52,92
