SA1_7DIGITCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
1143128,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,36,36,58,76,43,37,17,3,312
1143129,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,0,13,9,25,52,75,79,54,46,12,11,372
1143130,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,24,37,60,73,49,23,15,10,285
1143131,0,0,0,0,0,5,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,6,0,22,11,26,43,65,69,56,33,19,12,335
1143132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,18,8,22,11,26,37,47,41,15,4,214
1143133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,12,13,12,20,63,80,24,19,12,18,268
1143134,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,15,3,14,36,46,43,24,27,13,4,219
1143135,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,13,16,27,36,46,51,43,23,4,7,240
1143136,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,10,6,16,95,90,64,79,47,25,6,436
1143137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,3,0,18,13,22,45,66,96,55,53,19,12,381
1143139,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,9,9,3,0,5,3,36,15,14,26,60,58,26,16,24,8,250
1143140,0,0,0,0,0,4,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,11,6,29,40,65,60,38,18,13,8,278
1143141,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,16,29,23,67,67,57,29,18,9,309
1143142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,7,0,0,15,19,22,38,36,65,59,65,40,13,347
1143143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,15,7,29,20,51,74,48,19,12,19,280
1143144,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,8,5,4,0,20,11,22,41,50,86,64,45,24,12,362
1143145,0,0,0,0,0,0,0,5,7,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,28,81,130,5,4,21,11,18,23,40,79,137,349
1143146,0,0,0,0,0,0,4,5,4,16,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,4,3,0,28,13,27,41,56,88,54,44,29,14,353
1143147,0,0,0,0,0,0,4,3,9,23,0,0,0,0,0,3,0,0,0,3,3,0,3,0,4,0,0,0,0,19,17,20,55,67,70,61,43,28,13,379
1143148,0,0,0,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,4,0,6,6,3,0,6,0,4,30,16,24,66,102,94,53,47,10,11,434
1143149,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,4,18,17,60,33,23,21,9,0,192
1143150,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,13,0,20,108,92,51,48,27,9,0,351
1143151,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,3,0,0,27,13,32,88,105,66,70,33,19,9,434
1143152,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,3,9,0,25,10,44,61,86,80,55,44,25,6,404
1143153,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,9,0,0,0,33,4,14,90,61,47,50,25,10,6,311
1143154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,3,0,0,0,0,9,11,20,28,41,43,15,12,9,0,180
1143155,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,17,33,28,43,24,7,3,170
1143156,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,3,3,0,27,9,20,22,40,64,53,37,20,7,258
1143157,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,13,15,24,46,45,35,31,19,10,229
1143158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,4,0,0,31,5,18,120,68,42,40,21,5,3,326
1143159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,3,3,0,23,7,16,120,94,47,26,36,4,3,367
1143160,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,5,4,4,5,4,0,4,0,35,8,27,55,67,52,39,17,13,7,286
1143201,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,6,0,0,0,0,5,3,3,0,0,20,10,14,18,54,47,35,31,13,4,224
1143202,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,16,13,22,28,55,57,34,38,16,3,269
1143203,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,25,25,18,19,7,0,109
1143204,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,14,5,23,42,37,87,67,54,22,0,338
1143205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
1143206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,3,0,24,0,3,0,11,24,14,22,12,5,92
1143207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,22,24,47,34,22,12,3,183
1143209,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,21,12,20,37,46,12,9,0,164
1143210,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,5,4,7,0,3,0,0,19,13,19,33,34,49,44,37,17,3,248
1143211,0,0,0,0,0,0,9,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,5,4,11,3,6,3,0,45,11,19,31,28,55,34,28,17,3,230
1143212,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,0,0,0,20,20,24,35,70,102,68,60,26,4,421
1143213,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,12,4,13,22,25,55,35,22,4,8,194
1143214,0,0,0,3,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,11,3,14,3,48,35,21,38,31,75,265
1143301,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,38,34,43,51,35,15,3,237
1143302,0,0,0,0,0,0,8,17,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,72,157,258,0,0,0,0,3,22,92,234,317,661
1143303,0,0,0,0,0,7,3,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,10,27,66,46,92,136,110,57,20,4,559
1143304,0,3,0,0,0,4,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,14,0,11,46,31,18,26,9,13,13,168
1143305,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,21,34,46,86,80,71,31,16,3,385
1143306,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,4,0,3,0,30,42,57,118,165,162,129,64,13,4,754
1143307,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,16,15,34,31,72,80,77,74,17,0,404
1143308,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,11,15,28,84,89,42,41,43,24,16,377
1143309,0,0,0,0,0,0,3,12,7,22,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,8,25,57,100,200,10,15,39,27,35,36,71,98,124,451
1143310,0,0,0,0,4,3,7,4,8,25,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,6,0,3,22,15,31,58,71,88,58,37,28,16,392
1143311,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,4,16,25,58,43,45,32,27,5,244
1143312,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,10,4,26,49,47,48,45,23,12,5,251
1143313,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,5,3,0,21,11,16,40,55,48,43,51,15,0,274
1143314,0,0,0,0,0,7,0,5,4,15,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,3,9,10,8,46,5,25,70,52,51,62,53,45,22,385
1143315,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,13,9,11,15,27,27,37,22,11,0,162
1143316,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0,4,3,0,3,0,0,23,27,32,57,120,84,50,30,8,3,407
1143317,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,37,32,71,59,97,59,18,4,393
1143318,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,12,55,54,63,49,59,21,3,314
1143319,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,32,45,53,53,66,52,8,6,330
1143320,0,0,0,3,0,0,4,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,9,11,27,15,31,74,62,50,64,57,39,31,413
1143321,0,0,0,0,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,11,15,74,56,39,46,58,8,5,318
1143322,0,0,0,3,0,3,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,11,6,31,102,85,48,38,52,22,0,387
1143323,0,0,3,0,3,5,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,3,6,5,3,0,4,0,0,16,22,31,96,56,50,48,40,13,5,356
1143324,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,12,14,23,39,68,53,49,76,26,5,351
1143325,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,19,16,42,34,49,32,25,11,3,224
1143326,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,14,35,47,58,60,62,64,17,4,356
1143327,0,0,0,0,3,0,4,5,3,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,8,0,0,22,21,37,36,56,90,94,56,11,4,413
1143401,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,10,15,23,57,68,26,23,11,0,241
1143402,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,3,5,5,7,0,0,0,0,23,9,20,20,52,47,26,18,11,3,214
1143403,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,9,17,21,39,93,52,37,19,10,0,296
1143404,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,44,70,53,22,12,0,0,237
1143405,0,0,0,0,0,3,3,3,0,11,0,0,0,0,0,0,0,0,3,5,0,0,3,4,0,3,3,0,3,15,16,26,53,89,64,55,26,16,6,356
1143406,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,24,43,57,83,52,37,16,0,329
1143407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,11,21,23,54,63,39,12,8,0,229
1143408,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,23,69,104,49,26,18,4,0,307
1143409,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,16,24,34,101,82,50,17,3,0,344
1143410,0,0,0,0,0,4,4,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,3,4,6,0,0,0,0,15,30,44,75,145,93,51,35,19,4,487
1143411,0,0,0,0,0,0,4,6,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,3,6,3,0,20,12,28,43,87,60,36,30,11,0,302
1143412,0,0,0,0,0,4,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,27,38,49,51,69,46,14,23,0,316
1143413,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,3,0,23,27,25,41,90,89,44,33,14,5,366
1143414,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,0,18,14,32,57,122,77,61,57,23,3,452
1143415,0,0,0,0,0,4,10,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,3,32,8,29,57,46,45,52,71,25,3,330
1143416,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,9,25,38,39,58,33,21,11,0,233
1143417,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,20,35,34,50,34,24,8,3,232
1143418,0,0,0,0,0,3,3,6,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,4,4,0,3,0,0,9,21,21,76,87,66,70,25,19,3,387
1143419,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,5,8,36,29,30,46,29,10,9,210
1143420,0,0,0,0,0,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,8,31,31,44,54,43,17,13,11,244
1143421,0,0,4,0,0,7,6,3,4,26,0,0,0,0,0,0,0,0,0,4,0,3,6,5,4,7,0,0,0,32,30,58,121,133,115,78,46,19,3,602
1143422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,3,0,16
1143423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4
1143424,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,14,16,17,29,38,40,40,29,14,0,231
1143425,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,27,24,28,41,21,15,3,171
1143426,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,16,18,17,29,36,22,29,15,3,189
1143428,0,0,0,0,5,7,6,5,0,21,0,0,0,0,3,3,0,4,0,9,6,4,13,20,5,8,4,0,0,64,92,140,368,544,358,170,51,20,7,1753
1143429,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,3,0,0,15,22,31,41,47,116,51,27,18,3,352
1143430,0,0,0,0,3,5,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,0,0,22,16,26,42,50,35,38,21,13,3,245
1143431,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,19,10,10,33,46,31,26,29,15,4,201
1143432,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,15,8,9,36,33,19,34,24,4,3,157
1143433,0,0,0,0,3,5,3,3,0,14,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,6,0,3,0,23,12,22,28,47,38,50,11,10,0,233
1143434,0,0,0,0,0,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,5,7,4,5,3,0,0,25,13,37,87,60,53,54,32,14,0,351
1143435,0,0,0,0,0,5,4,5,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,7,0,24,16,53,109,80,91,68,65,36,17,532
1143436,0,0,0,0,3,3,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,3,3,32,15,45,59,58,86,72,48,13,7,405
1143437,0,0,0,0,0,4,0,5,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,7,7,19,36,26,26,23,29,17,3,188
1143438,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,10,12,4,5,41,14,25,63,50,66,90,64,23,9,401
1143440,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,18,28,41,38,27,9,15,3,181
1143441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,5,8,0,0,0,46
1143442,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,10,12,10,21,47,34,15,7,4,0,145
1143443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,8,20,12,26,32,39,15,8,3,159
1143444,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,10,20,47,41,49,58,41,14,10,298
1143445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
1143446,0,0,0,0,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,7,10,0,7,3,0,3,0,40,11,46,134,62,46,30,11,12,0,358
1143447,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,6,0,0,0,0,0,14,21,46,182,154,89,48,34,6,0,569
1143448,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,26,20,31,103,101,81,62,25,10,0,431
1143449,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,5,5,8,9,11,5,0,5,0,51,32,65,149,161,106,49,34,25,3,624
1143501,0,0,0,0,3,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,19,15,28,84,65,63,36,27,7,3,326
1143502,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,24,41,55,37,36,6,3,0,221
1143503,0,0,0,0,0,3,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,36,55,40,32,26,0,3,220
1143504,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,10,12,22,55,61,40,25,18,12,0,245
1143505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,4,0,0,18,16,22,43,54,64,49,17,7,0,274
1143506,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,23,46,51,60,89,54,33,4,0,361
1143507,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,15,28,45,46,79,93,39,26,5,3,370
1143508,0,0,0,0,6,7,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,11,19,31,89,64,59,56,23,15,4,351
1143510,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,26,44,53,57,14,5,10,0,223
1143511,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,6,4,6,3,12,14,8,0,55
1143512,0,0,0,0,4,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,20,42,57,35,17,12,0,0,189
1143513,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,7,13,54,62,31,18,9,4,3,199
1143515,0,0,0,0,0,5,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,15,12,26,44,48,42,45,13,3,0,236
1143516,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,14,37,26,74,59,37,13,13,0,285
1143517,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,14,12,25,42,52,54,36,9,9,0,234
1143518,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,22,31,42,128,82,45,26,0,0,383
1143519,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,28,66,78,46,37,6,4,0,281
1143520,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,6,0,6,0,21,16,24,42,83,90,44,19,9,3,334
1143521,0,0,0,0,4,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,11,18,22,25,52,58,44,17,0,0,238
1143522,0,0,0,0,0,3,10,3,0,20,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,0,0,0,0,22,23,29,78,100,71,36,19,18,4,372
1143523,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,3,0,0,19,28,24,44,111,50,44,19,3,0,315
1143524,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,10,17,25,40,46,40,21,5,0,203
1143525,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,8,3,3,3,26,19,45,91,74,77,55,24,11,6,406
1143527,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,17,24,36,82,47,65,33,31,6,0,332
1143528,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,20,15,26,60,67,48,37,23,3,3,285
1143529,0,0,0,0,0,3,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,24,32,48,63,71,54,42,12,0,362
1143530,0,0,0,0,0,12,3,0,3,22,0,0,0,0,0,3,0,0,0,4,0,0,5,3,0,4,0,3,0,17,13,31,82,76,52,61,18,8,3,345
1143531,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,3,0,0,6,0,3,5,4,3,0,3,0,0,17,14,51,87,80,67,30,13,8,0,349
1143532,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,11,11,27,48,29,28,7,0,3,166
1143533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,24,29,44,43,23,15,3,0,185
1143534,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,4,0,0,27,15,27,104,77,59,49,33,12,0,387
1143535,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,5,6,3,3,0,0,25,15,42,69,73,79,51,34,8,0,381
1143536,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,13,17,26,71,59,60,38,21,7,7,300
1143537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,19,26,38,61,67,33,20,8,3,273
1143538,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,12,15,33,39,62,90,47,17,8,0,312
1143539,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,8,11,25,49,41,48,55,29,9,0,264
1143540,0,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,22,9,30,51,35,52,42,14,3,0,236
1143541,0,0,0,0,0,3,0,4,4,12,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,3,0,0,17,13,30,71,81,84,54,34,20,4,385
