SA1_7DIGITCODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1117816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6
1117817,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,13,3,0,0,0,7,10,7,0,0,12,0,8,0,0,13,0,3,0,0,7,0,4,3,0,3,9,6,0,0,15,3,7,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,10,3,0,0,18,0,0,0,0,0,59,44,9,0,107
1117818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,4,4,3,0,7,3,3,0,0,7,0,0,0,0,3,0,3,0,0,3,0,0,0,0,5,3,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,9,0,0,13,0,3,0,0,3,32,25,11,0,68
1117819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,7,4,0,0,0,7,3,3,0,0,7,7,0,0,0,7,3,3,0,0,5,0,3,0,0,3,3,7,0,0,11,4,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,0,0,11,0,0,0,0,0,41,28,7,3,77
1117820,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,5,3,0,3,0,4,3,4,0,0,6,3,0,0,0,4,3,0,0,0,5,0,4,5,0,6,4,3,0,0,5,3,4,0,0,5,0,3,0,0,3,3,0,0,0,3,3,4,0,0,3,4,3,0,0,9,0,0,0,0,0,32,23,7,0,69
1117821,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,7,3,0,0,0,0,8,3,3,0,18,0,0,0,0,8,6,6,0,0,10,3,4,4,0,9,3,3,0,0,5,0,0,0,0,3,3,5,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,3,37,30,21,3,94
1117822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,12,0,0,15,3,3,0,0,7,8,10,0,0,15,4,6,0,0,9,0,0,0,0,0,31,37,9,0,74
1117901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,4,7,0,0,8,4,3,0,0,8,0,4,0,0,3,4,0,0,0,3,3,5,0,0,9,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,4,0,0,8,4,5,0,0,16,0,0,0,0,0,27,46,0,0,75
1117902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,6,3,4,0,0,5,0,3,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,0,3,22,18,3,0,43
1117903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,3,5,0,14,3,0,3,0,8,3,3,0,0,12,9,3,0,0,11,3,5,3,0,16,3,3,0,0,5,4,10,3,0,14,3,7,0,0,6,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,0,0,6,4,0,0,0,8,44,45,22,4,120
1117904,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,4,4,0,0,7,0,4,0,0,3,0,0,0,0,0,0,4,0,0,3,6,3,0,0,10,3,9,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,3,3,0,0,3,34,34,3,0,76
1117905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,0,0,0,6,5,0,0,0,9,0,3,0,0,3,0,0,0,0,0,3,3,0,0,4,4,8,0,0,9,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,3,4,0,3,0,6,35,26,7,0,64
1117906,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,8,0,3,0,0,3,12,0,0,0,14,3,6,0,0,9,0,0,0,0,3,0,0,0,0,3,3,4,0,0,7,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,0,0,6,3,0,0,0,3,38,33,9,0,73
1117907,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,11,5,4,0,0,9,6,0,0,0,6,10,3,0,0,14,3,0,0,0,3,3,0,0,0,3,4,5,0,0,7,3,4,0,0,8,0,4,0,0,4,0,4,0,0,4,4,8,0,0,9,3,18,0,0,24,0,0,0,0,0,50,50,9,0,104
1117908,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,6,0,3,0,7,3,0,4,0,13,7,5,0,0,9,10,3,3,0,13,11,6,0,0,15,4,3,3,0,8,0,5,0,0,3,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,18,0,0,0,0,0,50,40,21,3,113
1117909,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,9,0,0,0,9,4,0,0,0,6,6,3,3,0,13,9,0,0,0,8,0,4,0,0,3,6,4,0,0,13,6,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,3,0,0,3,37,26,20,3,87
1117910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,8,0,0,3,11,6,8,0,0,11,3,3,0,0,11,4,3,0,0,8,4,3,0,0,7,5,6,0,0,13,3,6,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,4,0,6,3,0,3,0,10,43,38,15,3,94
1117911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,4,7,0,0,0,7,0,0,0,0,0,4,0,0,0,4,7,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,8,3,0,42
1118001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,9,6,0,0,0,9,4,3,3,0,12,0,0,0,0,3,3,6,0,0,12,3,4,0,0,9,4,5,0,0,12,3,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,37,24,12,3,73
1118002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,4,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,19,11,6,0,38
1118003,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,11,0,3,0,13,7,3,0,0,13,8,0,3,0,12,9,3,0,0,11,3,3,0,0,10,6,4,0,0,6,9,10,0,0,17,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,17,3,0,0,0,6,69,41,14,0,126
1118004,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,4,7,0,0,0,12,3,0,3,0,3,7,4,0,0,6,3,5,0,0,7,3,3,3,0,8,6,0,0,0,3,5,4,0,0,10,3,0,0,0,8,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,3,3,0,9,6,0,0,0,11,62,17,15,5,98
1118005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,7,0,0,0,6,0,3,0,0,4,4,0,3,0,9,9,3,4,0,12,3,0,0,0,4,3,0,0,0,5,0,3,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,34,22,14,0,69
1118006,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,11,0,3,0,13,5,0,0,0,9,9,0,0,0,10,8,0,0,0,9,0,0,0,0,0,5,0,0,0,3,9,3,0,0,11,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,3,57,12,10,3,85
1118007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,3,3,0,3,8,0,0,0,9,12,3,3,0,20,4,0,0,0,8,6,4,3,0,14,0,5,0,0,7,3,3,0,0,5,8,7,0,0,18,6,3,0,0,8,0,5,0,0,8,0,3,0,0,3,0,4,0,0,3,4,8,0,0,14,0,0,0,0,0,60,51,10,3,117
1118008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,7,8,0,0,0,15,5,4,0,0,6,4,3,0,0,8,0,0,3,0,4,3,3,0,0,4,3,0,0,0,8,3,8,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,16,14,3,75
1118009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,6,0,27
1118010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,7,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,3,0,0,3,3,0,0,0,0,0,3,0,0,3,4,4,0,0,9,3,3,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,29,14,10,0,56
1118011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,4,3,0,4,0,3,3,0,3,0,9,4,3,7,0,8,3,3,0,0,9,10,3,0,0,16,3,3,0,0,4,4,4,0,0,10,8,11,0,0,14,4,9,0,0,12,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,8,0,0,0,0,0,44,51,25,0,120
1118012,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,5,11,0,4,0,18,8,4,0,0,12,3,9,3,0,15,3,3,0,0,7,3,0,0,0,8,3,14,0,0,18,3,4,0,0,7,0,3,0,0,3,0,0,0,0,3,4,0,0,0,5,3,4,3,0,9,0,0,0,0,4,54,41,18,0,119
1118013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,11,3,0,3,0,11,25,0,9,0,31,7,4,6,0,19,6,8,3,0,19,12,6,0,0,16,3,3,0,0,10,3,5,0,0,4,3,11,3,0,14,7,10,0,0,11,0,3,0,0,6,0,3,0,0,3,0,4,0,0,4,3,11,3,0,18,4,3,0,0,7,77,70,33,3,180
1118014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,7,0,0,0,7,0,0,0,0,0,0,3,0,0,3,3,3,5,0,6,0,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,9,0,50
1118018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,8,0,0,3,0,4,4,3,0,0,4,0,3,0,0,6,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,7,0,0,0,0,3,23,16,8,0,56
1118019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,13,3,0,26
1118020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,14,0,0,0,14,9,0,0,0,11,6,0,0,0,6,5,0,0,0,7,3,4,0,0,6,4,0,0,0,3,6,4,0,0,14,0,6,0,0,4,0,4,0,0,6,0,0,0,0,0,0,3,0,0,3,11,4,0,0,19,0,0,0,0,4,71,28,17,0,114
1118021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,4,0,6,0,0,6,3,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,28,12,0,0,43
1118101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,7,0,0,0,7,7,7,0,0,11,0,3,0,0,8,4,0,3,0,7,0,0,0,0,4,7,3,0,0,4,3,0,0,0,9,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,4,0,0,13,0,0,0,0,4,45,29,13,0,92
1118102,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,15,0,3,0,16,9,3,3,0,14,9,6,0,0,16,7,8,0,0,19,3,6,4,0,11,8,9,0,0,12,5,4,0,0,10,3,3,0,0,10,0,3,0,0,3,3,0,0,0,3,3,0,0,0,3,3,10,3,0,12,3,0,0,0,5,86,46,13,0,152
1118103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,4,0,0,9,4,7,0,0,10,3,3,0,0,7,0,0,0,0,6,4,4,0,0,7,0,3,3,0,6,4,3,0,0,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,3,0,0,3,32,45,6,0,77
1118104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,4,0,0,0,9,5,6,0,0,11,0,5,0,0,3,3,3,0,0,8,5,3,0,0,4,0,3,0,0,3,0,4,0,0,11,0,0,0,0,0,0,4,0,0,6,0,5,0,0,5,0,0,0,0,0,32,34,4,0,66
1118105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,17,20,0,0,34
1118106,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,3,0,3,7,7,0,0,17,8,0,4,0,10,3,3,0,0,7,4,3,0,0,11,4,0,0,0,4,3,3,0,0,7,6,3,0,0,10,5,0,0,0,3,3,3,0,0,6,0,3,0,0,3,4,0,0,0,5,0,9,0,0,14,0,3,0,0,4,46,44,10,0,99
1118107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,7,0,7,0,14,3,0,7,0,9,10,3,0,0,16,3,3,0,0,4,0,5,0,0,7,3,3,0,0,6,9,6,0,0,14,0,3,0,0,8,0,4,0,0,6,0,0,0,0,0,3,0,0,0,5,5,3,3,0,10,0,0,0,0,0,53,36,17,0,109
1118109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,10,3,0,0,0,4,13,0,3,0,17,9,3,0,0,14,0,5,0,0,8,3,0,0,0,8,3,3,0,0,5,3,0,3,0,3,3,6,0,0,10,0,9,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,7,6,0,0,12,3,0,0,0,3,55,33,18,3,110
1118110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,3,0,0,0,7,5,0,0,0,9,5,0,4,0,7,4,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,8,0,0,0,0,3,31,19,17,4,67
1118111,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,9,0,0,0,10,0,0,0,0,3,0,4,0,0,7,3,6,0,0,8,3,0,0,0,3,3,3,0,0,9,0,4,0,0,12,0,3,0,0,3,6,0,0,0,6,0,0,0,0,0,3,3,0,0,3,3,8,3,0,11,0,0,5,0,7,34,43,13,0,91
1118112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,3,3,0,15,0,0,0,0,6,3,0,0,0,4,4,3,0,0,7,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,4,0,0,0,3,30,21,7,0,63
1118113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,3,0,3,12,0,3,0,14,5,3,0,0,12,3,3,5,0,13,9,4,0,0,15,4,5,0,0,10,3,0,0,0,3,4,7,0,0,9,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,3,5,3,0,9,0,0,0,0,0,54,29,20,0,104
1118114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,8,5,0,0,0,5,12,3,0,0,17,5,3,0,0,16,6,3,3,0,13,3,6,0,0,12,5,3,0,0,11,0,7,0,0,3,3,6,0,0,10,4,0,0,0,9,0,3,0,0,6,0,3,0,0,3,0,0,0,0,0,8,0,0,0,9,3,0,0,0,3,61,46,8,0,114
1118115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,8,13,0,0,0,11,4,0,3,0,4,0,3,0,0,8,4,5,0,0,12,3,0,0,0,3,3,4,0,0,6,7,3,0,0,9,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,8,0,0,0,0,3,45,31,7,0,89
1118116,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,3,11,0,3,0,19,8,0,0,0,9,4,5,0,0,10,5,7,3,0,17,0,0,0,0,6,4,6,0,0,6,10,6,0,0,16,4,6,0,0,10,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,4,61,42,14,0,119
1118117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,3,0,6,0,3,0,0,3,6,0,0,0,7,4,6,0,0,7,3,4,0,0,4,3,9,0,0,15,0,7,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,6,13,0,0,19,3,0,0,0,3,39,52,5,0,95
1118118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,0,0,0,3,6,0,3,0,8,3,0,0,0,9,3,0,0,0,9,10,7,0,0,14,3,0,0,0,6,5,3,0,0,8,13,0,0,0,17,5,0,0,0,7,0,4,0,0,7,0,0,0,0,0,0,3,0,0,5,10,3,0,0,11,3,0,0,0,3,70,26,15,0,117
1118119,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,14,3,0,0,14,3,0,0,0,3,5,3,0,0,8,8,0,0,0,10,9,3,3,0,11,6,0,0,0,5,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,5,0,0,15,8,0,0,0,9,63,22,10,0,88
1118120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,15,0,0,0,15,9,0,0,0,7,12,0,3,0,16,3,0,3,0,6,3,0,0,0,3,0,4,0,0,3,3,4,0,0,11,3,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,59,17,15,0,89
1118201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,4,0,0,3,0,3,0,0,0,0,3,8,3,3,0,14,3,3,0,0,6,0,0,3,0,6,4,4,0,0,11,0,5,0,0,4,3,0,0,0,5,0,0,0,0,3,0,3,0,0,3,0,3,5,0,10,0,0,3,0,3,40,23,21,3,81
