SA3_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
11902,15,20,9,11,0,0,0,0,52,10,17,11,0,4,0,0,0,43,0,33,45,72,87,118,78,63,500,29,67,66,87,95,118,78,63,592,8432,11002,9624,8284,7144,4782,2921,1075,53267,713,1157,871,582,492,316,279,183,4592,9171,12222,10560,8951,7726,5212,3282,1323,58446,0,9,6,6,0,0,0,0,22,0,0,0,0,0,0,0,0,5,0,4,9,8,7,12,0,4,45,0,19,14,16,7,12,0,4,72,7616,9746,8979,8429,7325,5306,3311,1458,52178,573,862,709,536,466,317,306,358,4133,8195,10628,9699,8985,7801,5635,3626,1819,56383,12,29,15,17,0,0,0,0,77,10,22,11,3,4,0,0,0,45,4,34,54,83,97,125,81,71,549,28,82,79,98,101,125,81,71,664,16050,20753,18602,16717,14468,10090,6237,2532,105445,1283,2017,1580,1122,958,631,591,542,8723,17365,22847,20265,17935,15525,10845,6904,3146,114838
11903,15,51,37,28,10,0,0,0,133,10,21,13,7,7,0,0,0,50,8,58,64,109,144,194,230,194,999,28,125,112,140,160,194,230,194,1186,8478,9641,7968,7298,7420,5473,2895,1022,50194,440,586,408,280,283,264,221,173,2659,8947,10357,8494,7718,7865,5929,3345,1385,54040,10,5,3,6,0,0,0,0,19,0,6,6,3,3,0,0,0,9,4,7,5,13,29,16,4,15,89,10,19,15,24,26,16,4,15,130,7757,9254,8621,8307,8238,6271,3648,1788,53881,355,495,369,315,268,254,320,463,2845,8117,9769,9004,8648,8529,6541,3979,2264,56852,20,58,42,29,10,0,0,0,159,10,21,11,9,12,0,0,0,62,14,66,68,127,170,212,233,204,1091,40,145,123,162,186,212,233,204,1312,16226,18898,16599,15608,15655,11744,6540,2814,104078,796,1084,780,600,552,520,543,631,5507,17064,20122,17504,16367,16396,12476,7320,3652,110895
11904,31,76,32,24,7,0,0,0,169,9,25,13,9,3,0,0,0,56,9,58,65,112,148,179,144,143,856,42,158,109,141,158,179,144,143,1080,8398,12748,10372,7883,7041,5277,3149,1148,56014,537,992,647,439,390,317,309,278,3908,8977,13898,11133,8460,7586,5775,3606,1570,61005,4,17,5,4,3,0,0,0,37,0,3,4,0,0,0,0,0,16,0,9,16,10,22,24,12,17,111,13,31,28,17,23,24,12,17,162,7569,12931,10185,8671,7721,5992,3861,1781,58707,463,899,589,407,333,295,362,441,3789,8048,13857,10798,9092,8080,6313,4228,2237,62659,37,94,45,23,14,0,0,0,207,8,28,12,12,10,0,0,0,72,9,63,83,128,164,208,156,157,968,53,185,141,161,184,208,156,157,1240,15967,25676,20559,16552,14763,11274,7010,2929,114721,1002,1889,1240,845,721,612,669,719,7690,17018,27756,21936,17552,15671,12090,7835,3801,123659
12001,80,78,49,25,13,0,0,0,244,4,13,7,13,10,0,0,0,52,0,29,65,95,96,180,158,93,724,84,128,124,133,113,180,158,93,1014,4136,6194,6159,5102,4436,3366,1874,653,31915,225,353,269,172,151,150,104,90,1517,4447,6671,6554,5406,4696,3698,2136,829,34448,17,22,10,9,4,0,0,0,48,0,0,5,4,4,0,0,0,10,0,8,11,14,15,15,5,10,77,19,29,21,19,22,15,5,10,135,4179,6858,6531,5985,5271,4165,2412,1096,36494,148,356,253,182,160,154,167,272,1692,4350,7249,6804,6188,5458,4331,2585,1378,38330,92,98,56,33,14,0,0,0,293,3,14,11,18,15,0,0,0,60,3,39,79,108,108,188,166,104,800,105,150,148,158,135,188,166,104,1157,8315,13052,12689,11085,9710,7535,4284,1746,68411,375,706,522,350,311,307,273,363,3207,8792,13918,13357,11596,10156,8028,4718,2206,72771
12002,6,35,35,19,6,0,0,0,99,3,9,12,7,5,0,0,0,41,0,30,63,103,87,111,83,39,527,16,78,111,131,102,111,83,39,672,2328,3479,4316,4018,2854,2057,890,239,20179,102,186,213,168,142,108,90,58,1068,2443,3742,4642,4309,3097,2272,1070,339,21917,0,9,3,4,0,0,0,0,19,0,0,3,0,0,0,0,0,13,0,5,15,15,23,9,3,6,71,5,17,26,16,27,9,3,6,101,2449,4058,4835,4479,3271,2609,1211,395,23312,118,211,180,153,116,106,84,93,1056,2575,4281,5038,4644,3412,2728,1304,489,24467,13,44,35,22,6,0,0,0,124,5,9,22,8,9,0,0,0,50,0,40,80,117,113,122,89,41,598,17,91,140,150,126,122,89,41,772,4780,7536,9155,8492,6124,4670,2105,634,43492,220,399,390,320,254,209,172,156,2125,5018,8025,9681,8959,6508,5001,2373,827,46391
12003,97,71,22,12,9,0,0,0,216,4,29,17,4,12,0,0,0,59,18,66,89,116,143,180,156,100,862,115,168,126,136,160,180,156,100,1138,10804,16679,11090,8347,7707,5174,2941,1285,64026,689,1203,620,358,331,221,201,154,3782,11611,18052,11835,8841,8195,5577,3299,1531,68938,33,32,3,4,0,0,0,0,71,5,9,4,0,0,0,0,0,10,3,16,16,20,22,18,11,16,109,41,53,20,22,27,18,11,16,200,9986,16103,11048,9573,8422,6143,3754,2113,67143,540,1009,541,350,298,239,257,302,3538,10565,17165,11608,9945,8744,6404,4019,2429,70876,131,105,23,15,12,0,0,0,288,8,34,21,3,13,0,0,0,77,17,83,101,129,163,192,164,118,973,158,218,147,156,183,192,164,118,1330,20787,32782,22137,17922,16128,11314,6698,3401,131172,1229,2213,1159,708,630,464,459,455,7316,22178,35218,23438,18782,16938,11976,7317,3968,139818
12101,19,61,35,13,5,0,0,0,149,10,28,19,17,23,0,0,0,87,9,66,82,154,148,184,215,137,1002,43,156,136,183,174,184,215,137,1237,6171,7566,9146,7385,5556,4154,2189,739,42908,181,363,371,233,148,145,87,84,1615,6387,8087,9651,7806,5881,4486,2493,962,45759,12,21,3,0,0,0,0,0,44,3,7,0,9,0,0,0,0,16,6,6,20,25,16,13,8,26,114,18,30,27,35,20,13,8,26,177,5710,8233,10228,8230,6213,5030,2823,1476,47954,172,366,352,236,177,175,146,238,1860,5900,8624,10612,8499,6410,5219,2983,1737,49986,33,83,44,13,6,0,0,0,185,10,29,19,24,22,0,0,0,103,13,71,105,180,169,199,223,160,1117,60,188,165,221,197,199,223,160,1409,11882,15798,19378,15616,11766,9187,5018,2220,90859,349,731,722,469,331,321,235,317,3481,12291,16714,20266,16302,12293,9709,5474,2698,95751
12102,6,14,18,16,6,0,0,0,55,9,9,4,8,7,0,0,0,42,6,41,73,139,151,197,221,140,960,19,60,94,164,165,197,221,140,1053,4969,4432,6684,5817,4565,3233,1799,508,32013,138,155,199,145,90,102,94,77,992,5129,4643,6984,6125,4817,3531,2112,724,34062,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,4,0,15,24,18,10,13,12,109,9,8,23,24,18,10,13,12,121,4637,4801,7172,6351,5005,3878,2166,958,34984,115,157,168,127,89,126,127,166,1077,4758,4963,7365,6505,5112,4021,2304,1139,36178,3,13,18,16,6,0,0,0,56,10,10,16,8,7,0,0,0,52,8,43,93,166,171,210,231,155,1070,27,61,123,189,183,210,231,155,1174,9608,9240,13862,12168,9569,7112,3969,1469,66993,260,307,367,272,178,232,217,243,2068,9885,9608,14347,12630,9934,7551,4421,1864,70237
12103,15,25,40,35,20,0,0,0,129,16,14,8,25,18,0,0,0,85,19,53,79,187,192,320,381,372,1601,49,89,129,244,231,320,381,372,1808,8119,4321,7172,8447,7051,5038,3208,1173,44527,184,122,179,172,159,128,117,118,1182,8349,4528,7478,8870,7443,5486,3709,1662,47520,6,11,8,3,0,0,0,0,30,0,0,6,9,0,0,0,0,12,6,3,17,33,38,23,16,31,160,14,17,22,51,43,23,16,31,208,7605,4672,8789,9771,7641,6089,4273,2189,51030,155,140,179,183,153,143,174,267,1391,7775,4825,9000,10001,7832,6256,4461,2479,52628,19,36,43,38,21,0,0,0,159,17,12,13,31,18,0,0,0,100,20,56,92,226,229,341,397,402,1765,57,103,152,290,273,341,397,402,2017,15721,8992,15964,18222,14692,11129,7482,3363,95564,343,260,359,355,313,271,289,382,2569,16127,9353,16477,18869,15276,11737,8166,4145,100149
12104,44,102,35,32,9,0,0,0,220,14,35,21,18,19,0,0,0,98,3,65,102,159,162,273,295,189,1244,61,195,162,209,191,273,295,189,1565,3852,7106,6814,5479,4704,3743,2248,548,34500,148,336,280,210,217,161,150,70,1581,4057,7644,7256,5903,5113,4177,2685,809,37650,26,33,12,8,6,0,0,0,80,4,5,0,0,0,0,0,0,14,0,11,11,20,31,26,13,14,136,29,46,29,30,39,26,13,14,228,4041,8621,7775,6641,5643,5005,3126,1150,42001,168,355,316,233,210,192,208,162,1832,4234,9020,8116,6905,5899,5222,3349,1325,44066,69,132,53,36,17,0,0,0,304,15,37,17,19,21,0,0,0,112,3,71,115,181,194,295,308,206,1383,83,240,190,243,228,295,308,206,1794,7890,15731,14587,12117,10355,8747,5372,1699,76499,312,693,593,444,433,358,362,228,3417,8290,16661,15371,12805,11013,9397,6039,2136,81717
12201,4,20,3,12,7,0,0,0,44,5,4,5,0,5,0,0,0,22,4,22,46,57,63,104,138,87,513,12,43,50,76,75,104,138,87,579,2083,2660,2912,3004,2489,1518,913,250,15826,82,118,130,105,95,55,52,28,669,2172,2819,3097,3182,2661,1683,1100,362,17069,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,4,9,3,12,4,5,3,41,3,12,6,3,15,4,5,3,57,2183,3051,3205,3196,2584,1827,1152,499,17685,77,146,115,104,75,44,50,32,637,2258,3204,3329,3306,2663,1874,1206,536,18376,3,22,4,14,3,0,0,0,48,5,4,8,0,5,0,0,0,27,4,22,47,59,75,109,142,95,556,15,50,62,75,90,109,142,95,630,4266,5707,6116,6204,5066,3344,2067,744,33509,157,266,250,206,172,102,100,59,1304,4436,6026,6425,6487,5325,3560,2303,891,35449
12202,5,3,11,10,4,0,0,0,23,0,4,3,7,8,0,0,0,34,13,26,44,106,118,221,264,178,963,15,36,59,121,128,221,264,178,1025,3661,2324,3083,4192,4160,3302,1905,422,23038,133,121,126,162,143,148,128,113,1071,3802,2478,3266,4472,4438,3666,2292,709,25128,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,15,23,21,5,14,91,4,8,5,18,23,21,5,14,99,3348,2294,3637,4719,4551,3791,2326,911,25575,136,95,145,148,144,125,199,234,1231,3485,2395,3789,4884,4720,3940,2534,1156,26911,7,3,11,10,5,0,0,0,31,0,7,3,8,8,0,0,0,34,13,32,52,117,138,240,274,192,1056,21,44,70,140,154,240,274,192,1125,7010,4617,6723,8912,8715,7092,4231,1328,48619,261,217,275,310,287,273,323,351,2303,7286,4876,7057,9358,9157,7609,4831,1863,52040
12203,9,36,40,25,14,0,0,0,126,11,23,15,10,21,0,0,0,84,9,96,125,232,226,417,513,463,2084,30,159,178,272,263,417,513,463,2293,9346,8208,10056,11127,8428,5528,3476,1074,57239,280,357,377,318,258,215,172,140,2119,9654,8727,10613,11717,8950,6163,4158,1677,61656,3,6,6,3,0,0,0,0,23,4,0,4,6,0,0,0,0,13,4,9,14,32,30,24,26,46,192,9,24,26,44,37,24,26,46,232,8411,8836,11052,12080,8791,6631,4913,2402,63116,211,389,327,314,224,231,261,357,2328,8628,9250,11408,12440,9053,6888,5201,2805,65679,16,51,44,32,16,0,0,0,150,12,22,17,17,22,0,0,0,100,16,105,145,264,260,447,537,512,2277,41,181,205,312,293,447,537,512,2526,17753,17047,21112,23208,17221,12159,8389,3472,120361,490,748,702,638,485,449,436,496,4452,18285,17982,22020,24156,17999,13055,9359,4481,127337
12301,15,33,24,21,11,0,0,0,91,3,18,15,4,7,0,0,0,51,11,79,114,158,177,207,102,64,914,29,129,149,184,184,207,102,64,1059,4760,4443,4800,4609,3168,2127,958,200,25074,117,183,159,122,84,90,77,44,869,4903,4759,5116,4914,3440,2427,1135,313,27005,3,6,0,0,3,0,0,0,19,0,3,6,0,0,0,0,0,9,5,15,13,40,30,10,8,7,124,5,27,24,40,33,10,8,7,152,4613,4901,5370,4986,3673,2583,1284,512,27922,154,169,164,114,104,97,111,153,1063,4776,5097,5554,5141,3810,2687,1401,676,29139,17,36,25,20,7,0,0,0,108,3,18,20,6,7,0,0,0,54,13,102,127,197,205,220,109,75,1043,39,156,175,229,217,220,109,75,1211,9373,9343,10174,9595,6845,4709,2241,718,53004,273,351,320,232,184,186,185,200,1936,9680,9849,10670,10054,7249,5112,2539,991,56141
12302,22,51,32,16,6,0,0,0,130,6,16,22,10,20,0,0,0,84,20,108,137,222,402,584,377,103,1963,50,175,190,251,430,584,377,103,2169,10740,11201,12286,9273,8559,6198,2510,472,61249,742,744,808,595,447,329,297,114,4065,11531,12126,13285,10124,9437,7109,3182,695,67483,11,8,10,6,0,0,0,0,32,3,5,6,0,0,0,0,0,17,8,18,21,39,53,53,26,13,227,13,34,29,48,55,53,26,13,274,10192,12793,12743,9780,9734,7381,3146,962,66735,661,850,778,533,445,403,403,312,4385,10866,13673,13551,10360,10236,7839,3578,1285,71395,29,61,35,26,9,0,0,0,161,8,24,26,20,20,0,0,0,95,26,127,152,260,458,641,403,115,2191,70,211,217,296,484,641,403,115,2446,20932,23993,25032,19051,18302,13578,5656,1431,127980,1400,1598,1584,1132,886,730,700,425,8455,22401,25802,26836,20477,19675,14951,6762,1982,138878
12303,5,5,11,3,3,0,0,0,31,5,6,9,3,15,0,0,0,32,0,52,49,109,118,234,131,67,758,9,65,60,116,134,234,131,67,817,2838,2528,2599,2835,2329,1842,870,176,16010,169,135,141,145,103,94,97,57,941,3014,2726,2809,3095,2563,2168,1095,295,17766,0,10,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,3,4,8,18,23,23,16,4,10,101,4,14,23,29,24,16,4,10,118,2631,2679,2829,2921,2645,2107,986,275,17081,123,132,133,120,89,110,124,129,963,2761,2830,2987,3066,2765,2232,1119,408,18163,5,15,14,3,3,0,0,0,36,4,10,9,9,13,0,0,0,40,0,60,63,132,143,249,132,76,857,12,81,80,138,156,249,132,76,934,5473,5205,5429,5755,4970,3941,1863,448,33092,289,266,279,259,196,208,224,190,1904,5770,5551,5791,6162,5326,4402,2220,708,35926
12401,8,11,21,23,5,0,0,0,79,0,16,11,17,17,0,0,0,67,3,67,121,203,302,532,351,182,1768,15,98,154,249,324,532,351,182,1903,4144,3257,4254,4838,4737,4302,1880,404,27817,149,133,169,163,148,159,114,69,1102,4307,3486,4571,5244,5214,4998,2347,655,30815,3,3,4,0,3,0,0,0,17,0,4,4,9,6,0,0,0,13,4,4,23,38,65,50,34,24,242,3,10,35,50,70,50,34,24,270,3661,3491,4825,5464,5736,5268,2672,888,31997,113,130,142,170,142,164,175,199,1241,3779,3629,5000,5684,5950,5479,2885,1108,33518,9,16,27,23,9,0,0,0,88,5,16,12,26,21,0,0,0,80,7,71,143,241,365,584,387,200,2006,24,105,186,290,394,584,387,200,2179,7806,6747,9073,10300,10475,9570,4552,1289,59816,257,264,311,340,297,324,292,262,2344,8085,7117,9569,10929,11161,10477,5237,1757,64330
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
12403,22,83,83,44,8,0,0,0,240,7,37,29,20,30,0,0,0,119,17,144,198,310,451,599,342,145,2204,48,261,312,376,486,599,342,145,2565,9988,10594,10703,8784,6967,5041,2274,461,54813,549,653,599,476,336,242,232,120,3204,10584,11504,11617,9633,7795,5885,2845,723,60582,9,31,23,8,8,0,0,0,83,0,7,6,0,3,0,0,0,26,5,22,26,71,74,46,31,19,291,22,61,55,84,80,46,31,19,396,9694,11825,11352,9542,8055,6304,2912,1010,60688,517,722,576,449,304,270,300,267,3411,10232,12610,11982,10067,8448,6612,3246,1299,64499,34,117,107,53,16,0,0,0,324,10,41,37,24,36,0,0,0,146,29,166,221,378,518,643,375,160,2496,70,324,364,455,568,643,375,160,2967,19674,22419,22054,18324,15024,11340,5183,1470,115497,1066,1370,1174,926,643,512,536,390,6620,20815,24116,23596,19703,16246,12497,6092,2024,125085
12404,26,82,33,36,11,0,0,0,183,0,3,10,10,15,0,0,0,41,0,36,43,86,136,230,144,73,751,26,117,91,134,164,230,144,73,980,2251,2524,1890,1952,1937,1274,703,151,12682,229,414,367,244,156,103,88,51,1652,2501,3057,2350,2325,2262,1611,931,277,15312,16,26,14,6,0,0,0,0,66,0,0,0,5,0,0,0,0,6,0,4,11,31,36,27,17,18,145,18,30,33,42,36,27,17,18,212,2147,2605,2088,2253,2103,1667,1027,407,14291,187,266,235,153,102,100,123,133,1298,2347,2903,2355,2444,2245,1793,1164,553,15804,45,110,52,44,11,0,0,0,252,0,4,13,12,15,0,0,0,46,0,41,56,120,177,254,158,89,895,47,154,122,175,206,254,158,89,1192,4394,5124,3980,4205,4040,2944,1727,558,26972,416,683,605,393,263,206,207,187,2951,4853,5959,4701,4773,4502,3401,2096,829,31115
12405,0,12,9,0,5,0,0,0,20,0,0,0,0,0,0,0,0,7,12,34,31,73,123,179,84,35,561,12,47,38,73,131,179,84,35,591,3397,3820,3582,3173,3033,2007,782,140,19930,329,347,276,241,186,124,61,39,1603,3736,4213,3896,3492,3346,2307,924,209,22124,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,5,7,7,21,15,4,0,58,9,3,7,14,21,15,4,0,71,3251,4033,3676,3170,3335,2191,898,309,20863,256,363,300,235,153,159,101,107,1675,3509,4407,3979,3414,3503,2365,1009,420,22605,0,12,9,0,5,0,0,0,22,4,3,0,0,0,0,0,0,11,9,41,35,84,141,194,88,37,629,18,49,43,85,146,194,88,37,660,6644,7855,7260,6339,6370,4199,1682,445,40788,582,715,580,474,335,283,164,142,3281,7247,8619,7880,6902,6849,4675,1933,628,44725
12501,10,23,13,5,0,0,0,0,57,5,15,4,3,4,0,0,0,35,4,37,49,41,44,59,43,29,301,28,79,65,51,47,59,43,29,398,6642,12369,8028,5136,4571,2845,1248,352,41192,677,1476,1001,593,364,197,122,93,4524,7345,13927,9090,5783,4980,3102,1406,475,46110,3,8,4,3,0,0,0,0,21,0,4,0,0,0,0,0,0,6,3,3,5,10,10,8,4,5,50,9,12,12,15,15,8,4,5,79,5909,10833,6831,4929,4698,3018,1325,546,38087,475,844,514,310,277,174,90,71,2751,6387,11693,7355,5250,4989,3201,1414,620,40922,20,34,14,10,0,0,0,0,79,9,20,7,6,4,0,0,0,42,10,39,49,50,55,68,46,27,352,33,96,74,71,59,68,46,27,471,12550,23204,14851,10072,9272,5863,2571,900,79278,1153,2321,1520,898,638,377,210,165,7277,13737,25621,16446,11038,9968,6306,2821,1092,87030
12502,29,143,86,42,7,0,0,0,302,5,13,9,6,3,0,0,0,38,6,38,36,58,100,114,151,126,628,44,187,131,102,115,114,151,126,970,4328,4214,5276,4298,4098,2833,1450,477,26964,177,295,255,195,161,105,55,43,1292,4550,4698,5667,4596,4374,3051,1657,643,29225,12,23,18,5,0,0,0,0,55,0,3,0,0,0,0,0,0,9,3,6,10,8,12,14,5,15,79,21,36,28,17,15,14,5,15,142,3792,4401,5683,4887,4453,3130,1806,770,28921,152,239,243,175,143,125,103,52,1236,3963,4674,5958,5074,4617,3264,1915,835,30300,40,162,107,44,12,0,0,0,365,8,18,13,9,3,0,0,0,39,13,47,49,72,114,126,156,135,708,61,224,162,117,128,126,156,135,1111,8122,8616,10957,9184,8554,5963,3252,1240,55881,329,534,505,367,306,226,164,96,2527,8514,9366,11629,9669,8986,6315,3571,1477,59519
12503,6,14,15,8,4,0,0,0,54,5,10,9,4,0,0,0,0,34,7,56,65,64,114,210,141,123,781,29,79,88,76,121,210,141,123,867,10791,12108,10362,8537,7534,5358,2762,793,58240,1118,1544,1266,860,606,458,312,202,6360,11936,13729,11716,9473,8252,6025,3217,1122,65469,5,4,4,0,0,0,0,0,15,0,0,3,0,0,0,0,0,3,6,8,10,11,19,13,12,9,86,11,9,22,12,21,13,12,9,107,9853,11528,10118,8767,7874,5702,3103,1331,58275,865,1163,986,671,561,401,347,390,5387,10726,12703,11124,9457,8457,6116,3460,1734,63769,15,19,20,14,3,0,0,0,70,7,10,12,3,0,0,0,0,38,12,63,83,70,130,225,151,138,870,33,92,113,88,138,225,151,138,977,20646,23632,20478,17311,15405,11062,5864,2124,116520,1989,2705,2253,1536,1163,855,655,589,11749,22664,26432,22842,18924,16710,12144,6672,2852,129241
12504,11,26,10,12,3,0,0,0,62,13,8,8,8,18,0,0,0,51,13,56,86,111,141,219,224,144,986,35,91,106,135,159,219,224,144,1098,7968,14386,14475,7537,5797,4098,2303,700,57263,562,1209,917,443,341,222,140,115,3949,8570,15688,15494,8107,6296,4533,2662,958,62314,0,4,5,5,0,0,0,0,19,0,0,3,0,0,0,0,0,5,0,4,15,24,26,32,13,13,127,7,11,20,28,27,32,13,13,152,7272,14242,12636,7469,6310,4948,3022,1292,57190,457,995,775,380,302,248,230,186,3572,7743,15251,13423,7877,6639,5218,3268,1489,60914,17,33,16,13,3,0,0,0,81,16,13,12,11,13,0,0,0,62,16,63,100,135,168,244,230,155,1113,47,102,130,157,185,244,230,155,1252,15247,28631,27109,15007,12107,9041,5332,1993,114450,1018,2211,1684,826,642,467,376,306,7527,16309,30934,28922,15987,12934,9750,5936,2452,123226
