SA3_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
11504,34,65,299,292,108,540,43,299,18,1697,133,439,481,441,346,366,140,209,43,2604,820,2057,768,495,829,340,229,199,100,5834,1935,3073,826,516,1290,437,251,248,140,8719,1590,1694,667,463,1148,392,318,269,83,6623,665,694,377,236,631,242,239,204,53,3346,137,177,97,53,176,66,84,58,13,856,22,10,3,0,16,4,5,7,3,74,0,0,0,0,0,0,0,0,7,4,5341,8204,3522,2496,4545,2400,1309,1485,459,29760
11601,35,114,296,252,133,842,148,494,46,2359,234,864,762,904,779,869,911,674,157,6153,1283,4188,1743,1558,1990,986,2047,1215,405,15411,2131,4497,1727,1446,2529,863,1581,1126,366,16256,1410,2405,1329,1207,1931,573,1380,1128,225,11578,830,1403,1003,872,1549,435,1111,966,172,8330,166,345,250,187,427,112,284,275,42,2082,9,29,16,0,18,8,11,12,4,126,3,0,3,0,5,0,0,0,0,15,6099,13850,7121,6426,9367,4684,7471,5883,1413,62308
11602,47,137,344,394,205,1007,128,543,43,2862,264,1066,764,837,880,926,444,489,98,5763,1864,5913,1670,1453,2316,972,1062,722,356,16329,4236,9074,1904,1707,3651,1133,1252,790,447,24198,2490,3778,1267,1143,2430,723,969,725,220,13763,995,1437,703,593,1311,416,679,554,97,6788,185,300,134,129,264,93,163,122,23,1410,16,25,9,12,10,8,9,8,10,94,0,0,0,0,0,0,0,0,0,4,10105,21739,6798,6266,11062,5277,4706,3966,1297,71216
11603,49,55,236,220,111,762,212,490,65,2206,204,534,562,655,546,661,730,606,131,4628,706,2064,1178,1170,1345,652,1520,965,277,9893,1005,2071,1041,1116,1689,601,1667,937,240,10372,736,1134,945,943,1461,451,1643,1157,183,8648,419,648,739,715,1097,340,1296,945,118,6319,87,147,139,154,208,73,248,188,33,1271,7,14,7,9,10,12,7,9,7,79,0,0,0,0,0,0,0,0,0,0,3210,6674,4850,4978,6473,3542,7330,5300,1055,43405
11701,14,41,98,160,53,330,31,150,6,882,169,642,441,629,386,457,167,298,54,3251,1149,3325,1364,989,1161,693,515,743,255,10185,1303,2134,735,516,953,454,308,402,157,6970,936,1193,497,436,921,352,324,345,91,5092,415,589,378,317,622,192,298,321,47,3180,88,158,86,95,148,65,74,91,18,830,3,14,12,5,8,9,4,11,4,74,3,0,0,0,0,0,0,0,0,5,4084,8103,3607,3150,4256,2550,1729,2357,628,30467
11702,7,40,63,142,55,219,15,107,12,656,148,691,231,464,369,336,72,155,33,2497,1376,4701,927,765,1140,521,212,310,158,10108,1744,3372,616,403,799,318,173,248,108,7793,1368,2332,430,327,767,232,169,220,89,5932,539,1254,278,216,467,149,149,222,47,3321,97,288,77,54,128,40,50,80,12,836,13,22,7,5,8,4,0,9,10,81,0,0,0,0,0,4,0,0,0,9,5310,12703,2624,2373,3741,1823,840,1350,462,31229
11703,33,217,123,458,157,549,39,250,24,1847,765,4020,994,2227,1679,1567,326,779,262,12616,7718,24686,4302,3956,5077,2942,1080,2354,973,53095,7982,13412,2075,1746,3036,1423,492,1048,568,31787,4612,6612,1026,925,2041,909,317,530,266,17229,2542,4089,592,626,1426,548,257,439,166,10682,643,1447,162,136,466,168,81,166,65,3332,114,220,13,17,49,31,3,15,21,481,11,15,0,3,7,3,0,0,0,41,24420,54711,9299,10090,13938,8138,2592,5585,2346,131114
11801,55,139,92,391,114,429,53,173,18,1473,396,1563,305,731,704,548,87,170,94,4597,3978,10083,1492,1194,1786,1399,292,536,434,21191,4560,6986,783,661,1311,846,111,256,347,15862,3825,5319,563,560,1217,744,104,216,289,12848,2202,3579,353,464,1048,456,108,221,169,8602,841,1760,141,133,522,248,53,95,135,3934,235,384,31,15,120,71,9,23,51,946,24,39,0,0,13,20,0,0,16,112,16126,29854,3775,4156,6838,4760,816,1692,1552,69570
11802,43,194,234,449,158,656,71,313,22,2133,281,1605,609,1115,798,769,171,379,132,5853,2622,8351,2101,1453,1881,1043,448,890,314,19102,3905,6557,1349,894,1685,786,348,487,270,16281,3305,4924,941,912,1791,722,345,418,228,13585,1665,2936,722,690,1529,510,386,431,131,9009,366,938,218,220,482,160,118,153,61,2710,46,128,28,16,65,25,10,21,18,367,3,9,5,0,0,7,0,3,6,30,12238,25647,6211,5762,8385,4666,1888,3090,1179,69070
11901,36,133,416,363,206,1044,117,536,52,2909,320,1389,817,1003,1117,1062,366,556,183,6799,1551,5013,1731,1437,2300,1035,912,899,441,15313,2362,3874,1705,1346,2500,930,952,920,375,14951,1922,2565,1560,1319,2426,861,1211,1219,290,13365,1176,1560,1267,945,1826,628,1253,1251,184,10087,281,431,274,175,468,151,267,315,61,2422,31,48,29,9,44,20,23,29,9,233,0,0,0,0,6,0,0,0,0,3,7686,14997,7802,6599,10880,5728,5091,5713,1596,66090
11902,28,92,190,195,136,683,59,292,37,1721,241,998,600,772,680,951,270,531,139,5186,1344,3922,1438,1431,1647,1155,939,1045,378,13297,1746,3059,1325,1194,1680,886,752,842,334,11826,1568,2059,1199,1121,1690,712,867,965,231,10413,782,1192,905,751,1117,475,809,952,156,7132,169,283,187,156,241,127,175,232,46,1624,15,36,17,13,18,4,11,21,6,147,3,0,0,0,0,0,0,0,0,4,5900,11649,5864,5632,7218,4990,3894,4882,1336,51357
11903,29,156,243,328,176,686,63,322,32,2031,292,1381,770,1067,769,1029,249,775,134,6460,1440,4807,1541,1753,1776,1179,544,1242,350,14629,2264,4206,1210,933,2005,851,550,615,280,12906,2085,3052,1140,953,2085,803,670,692,235,11717,1313,2113,1047,774,1635,592,722,776,153,9123,283,604,235,169,468,152,167,203,52,2339,37,73,27,15,55,26,10,18,14,276,4,4,3,0,0,0,0,0,4,21,7740,16394,6221,6006,8966,5314,2969,4636,1257,59506
11904,24,134,214,240,153,717,64,347,32,1932,310,1240,768,1022,790,1129,278,802,158,6488,2121,6939,2220,2009,2403,1453,811,1670,453,20071,2765,5050,1677,1222,2336,1020,731,977,321,16096,2145,3030,1259,1057,2302,844,803,846,236,12526,1208,1802,1029,808,1634,656,801,880,146,8968,288,487,256,192,389,163,209,278,55,2317,29,55,22,15,30,21,16,30,11,226,3,3,0,0,0,3,0,0,3,22,8895,18750,7442,6569,10045,5987,3710,5827,1417,68647
12001,13,106,121,252,132,446,28,212,28,1345,185,881,369,518,512,480,88,189,64,3278,1601,4893,962,803,1401,666,209,328,206,11071,2805,4201,784,482,1375,588,161,240,205,10836,2500,3031,674,468,1412,541,211,279,133,9257,1473,1954,497,384,1205,441,206,334,97,6589,380,709,144,98,416,132,95,124,52,2149,50,80,27,9,44,29,13,21,18,286,9,6,4,0,0,0,0,0,8,23,9021,15858,3581,3013,6497,3311,1011,1724,809,44829
12002,7,60,64,179,47,285,13,111,9,771,103,532,166,393,282,274,28,94,23,1888,1179,3215,513,435,680,366,82,138,82,6695,2449,3718,408,301,759,341,75,97,99,8250,2288,3016,359,286,785,347,88,118,102,7371,1082,1919,254,202,548,203,86,104,45,4449,293,759,92,65,188,75,34,43,22,1574,35,105,5,3,28,4,3,9,7,204,0,7,0,0,0,0,0,0,3,5,7435,13328,1872,1868,3307,1884,413,722,397,31218
12003,38,205,170,304,196,653,54,333,32,1970,381,1965,914,1734,1104,1436,336,1420,205,9498,2734,10434,2311,2329,2907,1753,879,1873,607,25823,3258,7033,1493,1139,2234,880,542,849,373,17805,2790,4678,1152,964,2071,748,451,720,242,13809,1646,3263,977,681,1642,601,556,742,151,10248,379,984,216,174,437,145,148,200,43,2738,43,118,23,13,61,21,14,23,7,322,8,17,3,0,6,3,0,4,6,40,11274,28690,7263,7325,10657,6241,2978,6159,1663,82256
12101,23,188,102,419,160,554,66,267,21,1796,234,1378,363,753,620,604,95,202,68,4316,2078,6779,983,921,1427,821,171,362,264,13802,4115,7668,896,672,1711,745,176,256,293,16521,3578,5329,650,523,1630,628,163,254,206,12960,2024,3089,437,455,1122,418,159,278,111,8094,555,1176,158,105,469,162,59,120,54,2868,100,192,11,13,63,32,4,22,18,454,11,5,0,0,8,4,0,0,8,41,12712,25800,3603,3869,7201,3965,886,1774,1049,60858
12102,19,149,212,354,98,541,72,360,15,1822,150,768,506,701,403,496,99,283,59,3468,924,3163,829,827,865,494,184,434,100,7827,2220,5268,930,811,1441,491,223,351,177,11913,2124,3717,945,830,1593,455,270,410,119,10462,1111,2173,675,533,1167,340,267,439,80,6785,226,554,160,135,354,121,73,147,27,1798,37,74,15,15,51,10,4,15,9,227,6,3,0,0,4,0,0,0,6,17,6821,15878,4275,4211,5962,2956,1195,2437,592,44327
12103,33,290,138,628,207,813,102,436,45,2688,256,1573,387,935,723,788,102,240,69,5072,1114,3761,531,458,915,482,75,162,136,7633,3393,6395,596,436,1460,610,124,160,244,13428,4607,6303,581,596,1828,633,140,209,258,15163,2754,4238,460,459,1388,512,140,223,171,10334,754,1530,176,133,586,192,55,118,69,3605,156,333,19,29,103,41,6,22,22,728,24,19,5,0,10,8,0,0,10,66,13085,24434,2887,3673,7218,4080,744,1569,1020,58719
12104,22,118,58,278,100,327,34,148,10,1098,239,1246,233,597,526,402,58,126,61,3497,2512,7456,917,785,1442,810,110,239,211,14479,3605,5833,593,475,1343,618,77,172,211,12935,3212,4234,364,416,1176,435,81,131,188,10236,2036,3018,264,279,988,398,87,137,135,7336,711,1398,93,114,479,205,50,85,54,3190,177,323,20,14,100,57,9,19,37,750,16,21,0,0,0,0,0,0,12,53,12540,23645,2535,2955,6168,3250,508,1055,923,53568
12201,14,61,96,227,53,273,34,117,13,893,109,420,154,358,173,188,49,56,30,1535,998,2433,417,344,384,323,69,118,76,5168,1718,2242,292,189,456,280,37,66,90,5359,1742,2076,223,247,545,254,50,68,80,5287,1068,1370,146,163,466,204,55,66,57,3595,213,437,48,51,186,73,18,45,19,1095,40,80,5,4,33,12,3,5,6,202,0,9,4,0,3,3,0,3,9,28,5900,9122,1382,1593,2309,1613,316,552,380,23163
12202,30,61,299,428,83,529,90,358,15,1885,136,409,555,492,218,386,90,165,32,2482,585,1312,765,382,355,283,97,157,69,3998,1486,1937,719,360,689,333,82,184,104,5900,2191,2314,786,510,1054,459,158,218,124,7812,1575,1849,571,436,979,424,198,258,113,6404,480,756,187,121,387,156,101,114,44,2345,104,125,24,12,73,31,10,10,24,412,7,8,0,0,0,0,0,3,3,21,6596,8773,3906,2739,3835,2599,816,1469,517,31253
12203,75,218,556,860,208,1304,222,710,39,4193,378,1220,1187,1371,708,1028,250,488,71,6707,2283,4892,2359,1573,1479,1057,422,710,265,15039,4796,6402,1890,1235,2012,1016,414,617,275,18661,5244,6272,1798,1412,2814,1169,553,772,263,20292,2530,3487,1259,932,2207,866,607,749,159,12784,539,994,324,267,667,279,214,246,37,3578,79,139,45,25,102,48,19,28,22,510,5,9,4,0,5,4,0,0,11,39,15940,23635,9422,7673,10195,6770,2704,4336,1135,81804
12301,42,52,503,394,122,803,96,501,49,2563,160,422,742,648,465,487,201,340,62,3520,960,1792,1454,896,1112,516,615,530,156,8021,1508,2084,1259,834,1463,541,667,422,134,8919,1563,1651,975,862,1442,591,676,487,115,8358,778,874,539,457,951,382,505,391,78,4956,157,215,101,89,221,85,136,90,20,1119,19,14,6,0,15,4,0,9,6,78,0,0,0,0,0,0,0,0,0,8,5179,7109,5585,4188,5787,3408,2897,2768,614,37536
12302,56,82,452,391,147,1103,216,752,90,3302,307,899,1071,1022,827,1039,656,829,193,6837,1574,4218,2212,2016,2392,1228,1647,1505,454,17257,2211,4334,2036,2114,2849,1167,1802,1448,426,18384,1516,2315,1546,1602,2202,861,1890,1476,298,13710,1093,1525,1248,1234,1926,700,1694,1293,201,10917,239,452,278,260,531,167,361,276,53,2620,19,41,14,9,32,14,21,21,12,188,4,4,0,0,0,0,0,0,4,14,7020,13873,8854,8655,10915,6280,8283,7613,1731,73224
12303,36,29,428,202,68,365,59,352,26,1572,105,191,534,358,222,244,134,258,44,2077,478,799,1030,449,578,285,350,354,86,4403,788,816,794,404,702,265,459,329,99,4664,881,721,776,471,801,296,493,407,79,4935,589,521,447,317,605,217,387,320,63,3461,177,194,122,45,140,60,99,90,22,947,39,18,13,0,9,9,17,10,4,114,3,0,0,0,0,0,0,0,0,3,3094,3299,4137,2245,3125,1740,2002,2114,426,22179
12401,24,44,321,405,93,519,86,402,31,1923,105,332,499,526,238,352,109,317,24,2500,589,1646,960,716,615,343,205,383,69,5527,1260,2729,936,805,943,316,278,360,126,7756,1588,2902,926,931,1176,407,323,430,101,8786,1130,2360,711,718,1046,341,330,406,84,7128,300,921,197,197,330,122,110,117,38,2325,30,96,17,14,46,24,14,13,11,264,3,5,0,3,0,3,0,0,0,21,5040,11028,4574,4321,4488,2425,1454,2430,485,36231
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,69,114,844,591,231,1358,188,976,74,4447,375,951,1623,1331,998,980,636,828,145,7873,1949,4228,3024,2117,2725,1204,1616,1352,332,18551,2767,4157,2294,1810,3087,1055,1815,1202,386,18567,2383,2624,1714,1485,2850,957,1759,1099,280,15140,1410,1556,1142,1040,2120,674,1250,980,183,10354,294,408,256,206,510,184,312,225,45,2447,48,52,18,7,38,23,18,14,14,234,7,3,0,0,0,0,0,0,3,20,9309,14090,10923,8586,12563,6440,7585,6678,1461,77628
12404,18,22,268,129,45,323,33,255,12,1097,83,172,427,319,205,182,115,233,38,1772,423,792,857,547,480,289,427,364,94,4266,504,570,546,324,517,187,359,257,63,3337,582,507,452,361,601,198,370,300,67,3422,370,404,391,277,449,189,360,257,54,2754,99,127,98,53,115,50,91,83,15,726,26,15,8,3,13,5,15,12,11,105,0,0,6,0,0,0,0,0,0,10,2101,2599,3058,2012,2422,1422,1762,1758,347,17486
12405,19,22,184,134,59,433,97,268,34,1256,111,233,416,377,331,285,265,293,57,2370,485,1078,851,633,919,405,814,511,133,5834,595,935,646,551,974,326,857,485,112,5490,534,520,574,499,858,294,841,510,101,4728,355,412,486,422,780,261,696,478,82,3982,75,106,109,77,182,57,157,97,13,872,5,7,3,3,6,5,7,0,0,39,0,0,0,0,0,0,0,0,0,8,2175,3314,3272,2694,4118,2063,3736,2649,544,24575
12501,17,66,54,94,75,307,34,154,35,834,198,871,523,907,530,745,323,910,188,5183,1475,5190,1561,1675,1755,1155,849,1502,547,15695,1549,2999,1115,750,1329,561,580,686,313,9886,906,1292,745,580,815,318,482,658,180,5985,592,697,578,366,632,239,534,715,106,4444,132,205,110,103,173,62,119,169,22,1102,6,17,3,16,15,11,0,4,0,67,0,0,0,0,0,0,0,0,0,8,4871,11332,4693,4485,5318,3394,2925,4796,1393,43211
12502,22,96,103,190,97,383,45,208,19,1162,150,777,353,377,419,465,97,172,53,2857,898,2596,778,519,959,456,224,220,167,6818,1613,3048,800,564,1272,484,250,332,178,8542,1249,2030,729,583,1132,376,307,374,121,6901,727,1315,566,393,885,286,355,427,83,5034,165,386,123,88,255,76,81,121,27,1330,24,46,13,9,37,9,11,7,11,162,0,3,0,0,0,0,0,0,0,16,4838,10288,3470,2723,5062,2540,1388,1863,653,32822
12503,32,113,275,235,162,779,133,419,53,2203,278,1046,763,901,862,914,495,777,198,6231,1333,3888,1633,1605,1954,1024,1099,1205,436,14181,1745,2876,1492,1084,1991,733,1017,882,354,12182,1260,1743,1255,973,1720,564,1073,1017,299,9904,693,1024,941,729,1267,397,974,1008,172,7209,166,270,213,139,327,86,221,241,56,1717,15,21,7,10,15,10,13,20,6,116,4,3,0,0,3,0,0,0,6,17,5531,10980,6579,5676,8298,4513,5026,5566,1584,53754
12504,21,151,160,242,146,625,94,364,25,1822,260,1260,616,896,767,908,593,768,142,6212,1987,9098,1662,1814,2560,1364,1581,1402,550,22013,3336,9213,1634,1346,2905,881,1034,841,449,21641,1845,3298,1138,970,1905,618,693,702,194,11361,884,1782,768,654,1362,416,589,683,121,7268,220,508,183,166,358,103,149,169,26,1880,15,67,18,19,37,11,13,12,14,206,0,3,0,0,0,0,0,0,6,11,8570,25384,6176,6103,10032,4924,4745,4952,1522,72415
12601,10,109,63,190,90,308,31,148,16,966,103,734,229,335,376,328,44,132,27,2316,554,2719,424,325,660,347,83,144,91,5353,1272,3273,423,329,799,272,89,140,124,6727,1348,2351,338,338,727,243,117,177,70,5693,816,1621,300,271,637,185,117,198,54,4195,191,555,72,55,218,50,28,45,17,1225,32,74,7,8,35,12,7,4,3,180,0,6,0,0,0,0,0,0,0,10,4327,11436,1855,1851,3542,1760,512,988,401,26674
12602,42,203,151,419,203,802,72,359,26,2277,332,1663,646,1064,929,1007,164,423,123,6352,2503,9085,1800,1353,2456,1273,388,646,398,19920,3865,7692,1485,954,2430,969,357,476,334,18572,3170,4675,1095,836,2069,667,332,555,194,13596,1819,2997,944,690,1669,593,424,590,146,9872,428,986,222,178,509,175,150,232,49,2935,69,123,28,16,66,27,13,13,19,361,6,7,5,0,0,0,0,3,4,33,12236,27445,6375,5519,10342,5509,1898,3292,1301,73919
12701,54,86,449,377,174,1029,175,594,49,2986,295,936,895,789,898,843,541,529,148,5865,1688,4250,2045,1561,2383,1012,1290,898,355,15490,2279,3453,1640,1327,2431,918,1438,917,338,14737,1657,1789,1331,1007,1858,686,1388,1104,206,11030,896,851,891,645,1203,446,1206,977,141,7256,223,183,214,94,226,91,209,204,30,1465,21,14,11,7,21,8,12,17,0,118,0,0,0,0,0,0,0,0,5,9,7107,11565,7475,5803,9192,5027,6263,5239,1271,58947
12702,47,107,266,315,169,911,211,488,69,2592,287,1379,798,919,1047,1080,757,661,217,7135,1222,3991,1573,1277,2115,940,1319,1128,425,13998,1293,2046,1320,1076,1901,714,1433,1338,398,11517,1281,1480,1632,1213,1735,810,2004,2026,325,12508,954,929,1386,898,1392,666,1975,1900,244,10335,239,303,326,173,329,139,378,429,48,2353,27,22,14,3,23,17,18,18,9,162,0,0,0,0,7,0,0,0,5,11,5351,10252,7310,5874,8728,5276,8093,7988,1733,60601
12703,53,108,310,359,133,766,146,492,51,2409,251,996,731,865,758,751,518,460,118,5447,1294,3825,1488,1555,1878,799,1024,768,305,12942,1879,3483,1457,1285,2133,744,1124,756,296,13167,1467,2112,1273,1118,1929,646,1157,939,227,10865,808,1124,878,696,1228,381,940,834,119,7001,165,281,175,129,267,81,175,201,30,1513,25,19,10,4,22,8,10,19,8,122,5,3,0,0,0,0,0,0,3,13,5949,11950,6325,6003,8351,4179,5093,4461,1164,53471
12801,45,130,553,643,196,870,99,524,25,3072,316,1067,1014,932,663,647,169,324,94,5229,1827,3816,1883,1272,1438,745,314,405,223,11924,3012,3733,1380,988,1826,752,354,428,231,12709,3106,3283,1384,1122,2213,894,464,546,228,13238,1880,2388,1027,779,1950,715,484,529,123,9881,540,825,264,187,630,213,163,152,35,3020,82,119,34,16,98,33,11,40,24,457,4,5,6,0,6,4,0,4,14,49,10826,15365,7552,5950,9020,4880,2057,2946,996,59583
12802,37,141,622,604,189,1004,88,619,33,3340,231,958,1068,969,625,694,166,337,43,5094,1347,3604,1638,1083,1305,621,282,366,128,10372,2768,4321,1505,972,2032,631,349,404,203,13186,2733,3423,1525,1163,2519,775,487,553,174,13345,1634,2277,1063,818,1960,606,444,518,111,9426,343,671,241,169,530,175,159,178,39,2507,24,76,32,22,40,12,14,19,8,241,4,3,0,0,0,0,0,0,0,9,9132,15473,7684,5792,9198,4514,1992,2998,736,57516
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,4,0,10,29,4,34,4,31,0,123,12,21,36,53,13,34,15,55,5,245,54,192,92,96,58,44,83,175,12,809,60,104,62,60,46,25,63,54,22,492,46,86,36,58,58,23,38,61,13,412,46,64,41,31,50,10,37,40,14,338,7,31,9,3,7,5,9,8,4,86,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,234,500,279,334,236,171,253,419,77,2511
