SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
12405,0,0,0,0,13,40,119,89,13,16,10,12,8,0,0,316,0,0,0,0,9,23,70,38,8,3,0,7,6,3,0,168,0,0,5,3,6,0,3,5,0,0,0,0,0,0,0,28,7,9,10,0,41,45,108,60,12,4,11,8,3,0,4,322,3,12,130,48,18,19,0,0,0,0,0,0,0,0,7,237,5,3,21,23,82,56,68,28,0,4,0,5,0,0,14,313,0,0,4,24,184,204,124,84,28,13,20,13,13,0,21,730,32,34,34,12,12,11,7,4,0,0,0,0,0,0,0,148,0,30,87,20,4,10,4,5,3,7,0,0,0,0,4,173,0,0,0,0,7,13,3,11,0,0,3,0,0,0,0,42,0,0,24,61,120,133,558,292,56,62,59,61,20,3,22,1464,0,0,0,14,36,31,47,16,6,3,6,6,0,3,0,155,0,0,3,7,14,4,18,37
12501,0,0,0,0,40,174,502,804,74,58,78,111,45,20,50,1944,0,0,0,0,12,59,204,136,27,33,36,15,5,3,4,544,0,0,0,3,6,5,11,16,4,4,3,3,4,0,3,69,3,37,74,123,1197,1827,4480,2681,681,1193,1067,734,151,41,545,14837,0,15,165,75,15,14,7,3,0,0,0,0,0,0,17,314,3,0,34,28,40,30,78,38,14,11,20,12,14,5,9,335,0,0,0,35,106,105,72,31,11,8,22,15,0,0,19,420,16,13,11,4,10,19,39,11,3,5,0,7,0,5,3,148,0,21,93,17,0,6,0,10,5,0,0,0,0,4,4,164,0,0,7,71,263,328,216,134,42,32,42,35,31,7,17,1240,0,0,18,39,97,243,906,647,301,324,526,521,129,40,83,3876,0,0,0,31,59,177,212,101,29,14,13,27,15,4,15,694,0,0,0,3,17,60,165,253
12502,0,0,0,0,36,90,61,24,7,5,0,0,5,0,6,230,0,0,0,3,8,9,70,59,20,14,9,8,5,0,0,207,0,3,11,9,16,16,22,8,4,0,0,4,5,0,0,95,7,34,44,79,1180,1745,3794,1703,365,326,309,348,111,37,159,10244,0,15,31,9,11,6,3,0,0,0,0,0,0,0,6,80,3,5,39,3,36,17,26,13,8,12,9,13,4,0,0,188,0,0,11,44,85,65,65,19,3,0,3,0,0,0,6,302,11,27,23,7,17,20,30,10,0,0,5,0,0,0,3,161,6,36,53,13,4,3,0,0,0,0,0,0,0,0,6,126,0,8,34,137,624,935,400,177,42,23,40,38,30,3,27,2524,0,6,30,58,132,371,650,452,169,177,165,156,73,37,34,2502,0,0,4,27,124,162,194,34,12,8,17,18,3,0,10,598,0,0,9,35,123,139,222,476
12503,0,0,0,6,75,598,1614,1261,195,253,260,248,95,49,90,4739,0,0,0,0,12,73,181,107,40,21,37,22,10,0,12,514,0,0,3,6,7,8,15,13,0,0,3,3,0,0,4,58,0,42,47,70,879,1076,2123,945,213,312,224,194,40,9,217,6383,7,49,288,79,45,59,9,9,0,0,0,0,0,0,17,556,5,26,67,55,88,95,129,91,17,24,20,12,6,0,21,648,0,0,7,78,434,346,339,108,21,29,45,60,14,0,52,1519,63,48,31,17,14,28,21,10,0,0,3,0,0,0,18,267,4,93,270,90,19,13,6,5,0,0,0,0,0,0,23,517,0,5,8,54,181,173,78,40,4,15,16,6,9,0,16,592,4,5,62,87,157,360,1276,700,250,306,407,459,146,15,97,4320,0,0,3,39,93,142,155,60,14,7,11,15,8,0,20,571,0,0,6,21,60,160,382,765
12504,0,0,0,0,83,248,185,157,30,22,25,32,5,4,5,788,0,0,0,5,21,168,337,225,44,60,51,60,27,9,12,1024,0,0,12,16,20,23,30,15,6,4,13,22,6,0,3,173,3,26,26,83,921,1428,2630,1260,275,293,235,243,78,10,123,7629,3,17,102,21,32,51,11,4,0,5,0,3,0,0,9,257,12,19,51,24,52,45,44,46,22,14,29,4,6,0,9,374,0,0,9,65,316,292,200,88,18,20,34,31,15,0,22,1124,39,43,31,18,19,21,26,14,3,9,0,0,4,0,4,243,5,88,227,49,13,7,0,4,0,0,0,0,0,0,0,396,0,0,18,84,289,343,177,80,21,8,14,14,12,3,20,1088,5,7,47,78,255,1187,6897,6906,3044,3707,4523,4985,1839,527,464,34474,0,0,9,47,73,152,164,67,33,12,23,21,13,0,3,619,0,0,8,25,99,298,344,717
12601,0,0,0,0,8,8,9,0,0,0,0,0,0,0,0,34,0,0,0,0,10,27,53,42,9,20,10,13,4,0,0,205,0,3,16,19,8,22,10,17,0,0,0,5,0,0,5,103,8,22,21,51,649,1178,2758,1553,362,334,296,308,112,35,104,7786,0,3,12,3,0,3,0,0,0,0,0,0,0,0,0,26,0,4,11,7,7,3,0,3,0,8,0,4,3,0,0,68,0,0,3,5,29,33,21,7,6,0,0,0,0,0,0,112,22,20,14,7,13,12,26,3,0,0,4,5,0,0,5,128,0,8,12,0,5,0,0,9,0,0,0,0,0,0,3,43,0,9,18,140,601,785,188,105,40,60,50,65,64,22,43,2216,8,3,20,37,211,508,659,558,215,360,450,476,161,71,40,3777,0,5,4,14,47,92,71,34,3,15,3,10,0,3,4,305,0,0,0,15,62,51,85,126
12602,0,0,0,11,64,122,43,14,3,3,0,4,4,5,3,274,0,0,0,11,14,29,93,126,42,90,81,107,61,3,0,646,0,0,14,43,40,32,67,22,21,9,6,19,4,4,6,284,22,60,75,163,1747,2582,5885,3438,845,712,681,942,322,52,333,17860,0,27,139,57,28,31,15,10,0,0,0,0,0,0,5,318,6,29,88,59,74,50,38,34,10,27,13,23,18,0,21,503,0,9,21,63,127,77,55,15,4,9,6,11,4,0,15,424,53,55,41,30,44,42,69,48,6,15,8,20,7,0,21,449,4,119,226,56,20,4,6,30,13,0,0,5,6,4,22,515,7,18,67,292,1112,1202,467,274,79,82,80,84,91,35,54,3938,6,11,65,100,301,524,880,867,423,408,548,724,321,81,91,5349,0,4,23,67,194,362,398,186,51,53,69,93,48,9,20,1588,0,0,41,120,302,221,310,527
12701,0,0,0,0,27,45,87,22,4,3,3,0,0,0,0,191,0,0,0,0,9,74,347,160,19,15,13,10,7,0,6,662,0,0,0,0,8,19,22,13,6,0,5,5,0,0,0,86,6,0,12,60,302,323,368,189,31,28,25,45,11,4,29,1424,0,28,237,116,34,235,46,8,0,5,0,0,0,0,13,725,11,14,52,49,67,99,109,87,39,12,20,12,3,0,19,587,0,0,3,92,1014,1103,1035,336,66,54,50,29,24,0,75,3903,42,46,32,23,19,35,24,12,0,0,0,0,9,0,6,240,0,26,129,36,19,34,18,25,0,0,0,0,0,0,16,303,0,3,3,12,66,45,31,11,0,4,0,0,0,0,0,193,0,0,13,35,95,308,1386,835,132,131,103,108,39,10,36,3251,0,4,5,12,58,110,110,48,9,7,14,8,5,0,3,389,0,0,12,42,182,89,146,126
12702,0,0,0,0,0,35,89,68,16,7,13,5,0,24,7,267,0,0,0,0,0,5,26,20,3,6,5,0,0,5,0,73,0,0,0,4,12,12,20,4,3,3,0,0,3,5,0,72,4,24,88,151,944,711,644,284,57,128,73,62,14,5,223,3416,7,106,810,287,83,309,93,10,4,0,0,0,3,0,73,1791,12,16,59,45,60,52,52,40,0,8,0,0,0,0,8,360,0,0,0,86,358,313,197,62,23,12,31,40,12,0,37,1172,90,90,49,35,18,23,27,3,8,4,0,5,0,0,20,382,0,40,146,62,15,37,27,16,3,0,0,0,3,0,22,384,0,3,4,45,161,96,29,21,3,6,6,4,3,0,17,400,4,4,18,43,67,73,176,66,11,28,28,47,13,0,14,591,0,0,3,56,90,116,72,28,17,9,3,10,5,0,5,414,0,0,37,141,263,172,231,252
12703,0,0,0,0,12,50,108,27,5,10,4,3,0,0,5,234,0,0,0,12,39,205,478,228,45,46,46,38,20,11,13,1183,0,0,3,10,16,15,17,12,0,8,6,0,0,0,0,90,4,18,9,40,300,340,771,348,66,86,58,50,13,3,36,2137,9,35,132,68,34,391,254,14,0,0,0,3,0,0,34,978,6,20,63,65,172,241,378,282,62,46,35,34,20,6,27,1462,0,5,9,107,919,1098,978,324,62,54,66,86,28,5,72,3814,53,59,32,15,15,45,50,14,5,0,7,4,0,0,11,308,3,88,316,109,37,38,21,44,9,0,3,0,0,3,30,715,0,0,11,28,78,80,54,22,12,8,6,6,3,0,14,321,5,0,30,56,213,888,2004,974,201,230,274,296,78,15,75,5337,0,3,0,49,107,240,302,90,19,13,11,17,6,4,14,872,0,0,3,14,32,66,134,172
12801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,20,19,9,0,0,0,0,0,0,0,59,4,0,15,31,36,43,85,50,9,3,15,15,5,3,0,316,3,17,24,27,305,435,638,282,45,41,27,55,25,4,35,1967,0,34,122,14,18,28,3,7,0,0,0,0,0,0,3,240,31,59,143,72,69,75,49,30,3,5,0,6,0,7,18,561,3,4,9,34,64,36,22,5,0,0,3,0,0,0,0,183,48,87,50,42,42,25,83,36,5,12,7,4,5,0,11,454,15,167,348,66,18,13,10,45,6,3,7,0,0,0,23,721,0,6,22,51,128,142,61,29,11,8,9,10,9,3,3,495,5,12,31,42,46,44,135,90,16,10,15,33,5,0,10,487,0,0,6,27,56,77,66,28,9,8,5,8,3,0,8,311,0,0,0,3,14,11,38,28
12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,11,30,4,0,0,0,3,0,0,0,53,0,3,14,23,22,37,57,34,13,5,0,6,10,5,0,221,9,20,16,22,236,301,528,238,38,29,30,47,5,0,19,1544,0,20,111,14,13,16,6,3,0,0,0,0,0,0,4,188,14,34,86,38,59,56,56,22,0,5,3,0,0,0,6,381,0,3,5,35,73,39,26,14,0,3,0,0,0,0,0,208,58,81,55,35,31,42,50,37,4,0,4,0,0,0,19,427,5,80,227,44,17,4,12,8,0,0,0,3,0,0,13,415,0,4,14,61,123,89,43,9,7,10,3,0,3,0,8,369,8,8,29,50,58,126,154,104,28,24,18,24,6,0,8,653,3,4,6,20,48,56,41,26,3,4,8,3,6,0,6,229,0,0,6,0,17,3,33,32
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,0,0,0,0,5,6,4,6,0,26,0,0,0,0,4,5,11,17,3,8,11,17,8,0,0,86,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,4,0,4,4,0,0,0,23,3,0,0,0,6,0,4,0,0,0,0,8,0,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,5,0,7,6,0,5,0,3,5,0,32,0,0,0,3,0,5,12,9,9,3,4,12,0,16,5,78,0,0,0,0,3,0,4,3,0,0,6,11,5,0,0,32,0,0,0,0,0,3,4,13
