SA3_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
11701,541,1776,5199,3390,2585,1554,387,33,0,15479,672,641,1132,815,671,933,1545,1227,404,8042,50,180,430,242,133,142,130,108,98,1505,1263,2596,6760,4449,3395,2633,2061,1364,507,25026,104,1386,6313,4592,3398,1870,373,22,3,18058,541,1278,2641,1716,1295,980,336,44,0,8837,231,513,968,553,337,290,101,11,0,2999,7,78,260,114,60,48,15,4,0,583,882,3251,10185,6970,5092,3180,830,74,5,30467,21,152,326,178,134,94,21,0,0,920,118,192,219,83,55,67,12,0,0,758,141,350,548,265,195,154,34,0,0,1687,1021,3598,10734,7233,5288,3338,857,79,9,32151,1475,1406,2092,1279,1133,1662,2762,2155,691,14656,120,367,925,517,293,286,238,200,150,3085,2608,5368,13753,9023,6713,5287,3857,2435,844,49894
11702,392,1456,5341,3966,3096,1665,404,28,0,16351,570,326,598,571,586,905,1481,1106,476,6622,34,104,289,184,151,92,91,96,96,1141,996,1886,6230,4722,3837,2661,1982,1223,576,24115,58,969,6883,5427,4207,2094,377,18,0,20026,400,1011,2207,1791,1370,950,358,45,3,8142,197,477,865,502,310,250,90,11,0,2698,10,45,150,67,44,30,9,5,0,361,656,2497,10108,7793,5932,3321,836,81,9,31229,17,98,235,209,176,123,13,0,0,860,85,120,137,72,74,60,27,0,0,572,102,213,368,279,245,184,41,0,0,1437,763,2714,10477,8070,6175,3505,873,80,9,32667,1263,668,1111,983,1113,1694,2701,2014,804,12353,69,213,602,399,338,286,227,201,155,2490,2093,3594,12192,9449,7633,5489,3798,2296,958,47505
11703,1234,7412,26855,14302,7713,4864,1489,173,16,64067,1498,3315,4944,2818,1966,3006,4181,2497,923,25146,191,824,2294,1139,638,514,403,324,267,6589,2927,11556,34091,18261,10320,8381,6070,2994,1213,95807,135,5314,36376,22916,12527,6814,1469,133,7,85689,1084,4935,11680,6319,3562,3028,1568,305,25,32505,592,2109,4193,2179,1009,752,263,35,7,11137,32,264,837,371,125,92,35,12,3,1775,1847,12616,53095,31787,17229,10682,3332,481,41,131114,35,501,1568,936,741,465,78,5,0,4323,268,958,1101,370,262,244,96,13,0,3305,309,1452,2666,1312,999,712,174,13,0,7631,2154,14067,55757,33092,18228,11391,3508,492,40,138743,2945,6424,9154,4916,3885,5823,8101,4795,1605,47654,360,1699,4962,2682,1645,1307,956,699,412,14724,5464,22192,69874,40690,23759,18517,12566,5990,2059,201122
11801,817,2745,11710,8016,6421,4183,1732,318,44,35987,1893,701,1367,1543,1731,2101,3621,3151,1376,17487,110,191,818,513,380,267,265,392,525,3462,2822,3636,13896,10067,8533,6551,5614,3862,1940,56934,133,2141,15689,11201,8870,5173,1586,235,20,45044,828,1680,3875,3487,3219,2870,2043,603,69,18672,488,682,1251,948,596,473,266,87,12,4801,29,90,383,229,166,84,43,23,4,1049,1473,4597,21191,15862,12848,8602,3934,946,112,69570,16,122,436,369,329,191,35,3,0,1510,149,178,264,139,128,131,67,12,0,1059,167,306,700,508,458,327,101,11,0,2569,1638,4905,21893,16370,13307,8925,4033,960,109,72140,3860,1301,2246,2195,2508,3333,6070,5354,2285,29145,272,378,1628,1076,750,552,493,626,773,6537,5768,6578,25763,19641,16564,12806,10595,6941,3169,107824
11802,1269,3287,10451,8387,7106,4629,1244,139,3,36511,1833,1184,1591,1527,1507,2304,4145,3307,1570,18974,127,263,681,499,353,261,286,326,469,3268,3229,4733,12733,10409,8961,7193,5672,3776,2041,58755,209,2269,13146,11133,9331,5357,1118,101,4,42671,1308,2471,4202,3849,3433,2898,1247,202,22,19633,590,994,1397,1083,687,647,306,48,0,5753,31,124,350,213,123,102,45,13,5,1010,2133,5853,19102,16281,13585,9009,2710,367,30,69070,41,194,454,307,353,230,42,0,5,1627,256,336,326,174,150,153,46,10,0,1456,296,532,784,479,504,385,86,8,5,3083,2427,6389,19885,16765,14085,9388,2802,378,33,72153,3961,2531,3189,2512,2589,4093,7316,5951,2623,34775,281,575,1498,1072,788,594,545,576,720,6646,6677,9497,24573,20345,17462,14078,10662,6904,3371,113575
11901,1705,3796,7698,7321,6759,4859,1044,64,0,33261,3886,1935,4476,4472,4157,5291,6192,4014,1996,36422,365,401,990,912,703,553,514,441,524,5396,5962,6139,13169,12710,11626,10700,7754,4519,2517,75084,365,2535,8582,8415,7745,5350,1039,53,0,34092,1613,2555,3783,4047,3411,2868,883,114,6,19278,864,1500,2446,2080,1938,1704,452,57,0,11043,58,212,505,412,265,162,48,7,0,1673,2909,6799,15313,14951,13365,10087,2422,233,3,66090,160,455,763,578,524,430,49,6,0,2967,404,398,349,283,249,269,46,0,0,1998,564,855,1107,856,770,701,101,3,0,4959,3472,7653,16423,15811,14132,10792,2521,235,3,71046,8164,4039,7326,7117,6948,9196,11635,7498,3418,65342,743,873,2002,1806,1391,1163,974,815,779,10558,12385,12566,25748,24733,22470,21148,15133,8555,4204,146943
11902,1034,2797,6290,5563,5275,3499,700,46,0,25210,2444,1364,3466,3432,3146,3818,4597,3235,1452,26950,206,352,874,706,564,481,334,343,366,4227,3685,4509,10628,9699,8985,7801,5635,3626,1819,56383,175,1778,6869,6486,5692,3443,609,40,0,25093,940,2080,3959,3313,2826,2008,627,74,0,15819,562,1137,1987,1735,1670,1508,351,33,7,8989,44,196,481,292,219,173,36,6,0,1453,1721,5186,13297,11826,10413,7132,1624,147,4,51357,70,278,719,579,458,309,41,5,0,2460,286,362,385,258,212,235,53,3,0,1799,360,637,1108,835,670,546,91,7,0,4257,2083,5822,14407,12663,11086,7679,1715,153,4,55613,5176,3050,6419,6027,5687,6846,8461,6094,2583,50329,455,783,2028,1577,1166,1005,670,659,553,8899,7711,9654,22847,20265,17935,15525,10845,6904,3146,114838
11903,1187,3430,7416,6587,6123,4529,1034,96,6,30411,2046,1128,1849,2039,2188,3698,5220,3562,1796,23516,122,206,504,381,341,303,290,319,460,2922,3353,4765,9769,9004,8648,8529,6541,3979,2264,56852,188,2287,8427,7874,7045,4909,901,57,0,31674,1149,2832,4042,3363,3177,2804,1001,158,8,18538,665,1169,1778,1459,1315,1308,396,53,5,8139,35,173,385,210,186,108,36,13,0,1150,2031,6460,14629,12906,11717,9123,2339,276,21,59506,55,253,577,344,329,295,40,0,0,1883,221,353,293,181,136,208,70,0,0,1465,273,603,870,528,462,498,104,5,0,3348,2306,7062,15503,13437,12185,9626,2446,281,14,62857,4422,2539,3527,3273,3549,6165,9468,6495,2996,42424,250,484,1102,794,634,603,564,547,636,5610,6978,10086,20122,17504,16367,16396,12476,7320,3652,110895
11904,1099,3428,10286,7843,6526,4550,991,82,7,34816,1891,1187,2674,2361,2141,3178,5010,3775,1778,23989,142,299,900,594,425,360,312,372,451,3846,3133,4909,13857,10798,9092,8080,6313,4228,2237,62659,221,2350,11936,10069,7858,5081,973,66,8,38562,1211,3055,5724,4262,3335,2728,983,113,7,21407,449,900,1944,1475,1115,1046,312,37,5,7288,39,176,467,301,216,116,53,8,0,1389,1932,6488,20071,16096,12526,8968,2317,226,22,68647,64,294,707,485,431,348,39,3,0,2374,256,364,441,258,179,203,50,5,0,1748,317,653,1153,746,604,548,90,7,0,4123,2249,7143,21219,16839,13134,9522,2411,234,23,72771,4036,2638,4654,3849,3545,5405,9052,6895,3036,43104,310,646,1881,1241,881,748,630,710,742,7781,6598,10424,27756,21936,17552,15671,12090,7835,3801,123659
12001,777,1730,5901,5380,4924,3441,962,91,7,23219,1209,481,989,1159,1078,1861,3206,2311,1076,13375,49,97,348,265,185,157,166,181,289,1740,2036,2310,7249,6804,6188,5458,4331,2585,1378,38330,137,1452,7587,7491,6348,3942,873,76,4,27904,820,1241,2361,2404,2264,2071,998,156,13,12322,371,530,924,777,548,525,243,38,8,3964,21,55,199,160,101,49,34,15,3,633,1345,3278,11071,10836,9257,6589,2149,286,23,44829,24,103,306,237,226,182,29,0,0,1115,134,125,151,99,89,89,40,4,0,726,154,228,455,331,318,273,71,5,0,1839,1493,3505,11529,11171,9571,6859,2220,289,23,46665,2448,991,1694,1658,1664,2977,5479,4128,1794,22840,111,246,693,534,356,312,330,295,385,3266,4056,4740,13918,13357,11596,10156,8028,4718,2206,72771
12002,454,1122,3651,4281,3910,2413,777,93,4,16704,674,214,422,575,588,881,1851,1129,403,6734,43,70,210,178,146,116,100,85,81,1026,1175,1400,4281,5038,4644,3412,2728,1304,489,24467,63,770,4839,6042,5532,2897,661,54,0,20863,456,744,1267,1641,1498,1249,791,129,8,7787,238,349,532,500,295,268,112,22,0,2310,7,18,61,67,48,39,13,6,0,262,771,1888,6695,8250,7371,4449,1574,204,5,31218,22,47,142,158,190,139,18,0,0,716,100,76,80,54,83,69,31,3,0,510,116,131,223,212,274,207,54,8,0,1226,887,2021,6922,8461,7648,4662,1626,212,9,32445,1491,410,710,828,1001,1593,3148,1989,675,11849,85,123,389,386,314,257,221,176,139,2097,2462,2555,8025,9681,8959,6508,5001,2373,827,46391
12003,1169,5132,13257,8807,7367,5194,1234,114,9,42278,2154,1587,2933,2257,2215,3248,4900,3607,2077,24983,122,393,981,547,364,300,270,297,346,3618,3445,7122,17165,11608,9945,8744,6404,4019,2429,70876,184,3073,15815,11523,9051,5967,1211,74,8,46907,1209,4819,7110,4452,3578,3160,1188,190,26,25716,558,1351,2318,1526,1018,991,296,50,4,8113,25,262,582,302,165,131,43,6,7,1524,1970,9498,25823,17805,13809,10248,2738,322,40,82256,36,403,910,512,441,352,53,3,0,2714,259,741,654,273,185,197,64,8,0,2387,297,1142,1565,784,632,552,122,9,0,5101,2272,10643,27390,18588,14440,10804,2858,331,40,87362,4484,3604,5660,3687,3625,5493,8595,6464,3405,45016,247,923,2171,1168,717,643,530,524,520,7440,7006,15170,35218,23438,18782,16938,11976,7317,3968,139818
12101,1060,2288,7233,8412,6590,4054,1295,156,19,31100,1841,539,1027,1833,1670,2175,3748,2667,1482,16990,74,93,361,371,242,181,179,167,236,1902,2979,2920,8624,10612,8499,6410,5219,2983,1737,49986,114,1730,9941,11913,9297,5025,1198,108,12,39336,1161,1857,2741,3457,3034,2515,1410,296,17,16506,511,671,950,968,537,490,240,37,7,4407,14,64,169,188,91,56,24,7,6,610,1796,4316,13802,16521,12960,8094,2868,454,41,60858,17,133,314,394,357,244,31,3,0,1494,233,171,162,173,146,147,61,9,0,1101,252,305,476,568,506,388,90,8,0,2599,2049,4625,14281,17095,13465,8478,2962,462,41,63456,4049,1228,1706,2441,2372,3471,6425,4751,2326,28776,145,196,726,731,460,345,325,257,328,3512,6233,6054,16714,20266,16302,12293,9709,5474,2698,95751
12102,1076,1821,4061,5969,5364,3376,802,81,6,22557,1375,388,751,1223,1005,1656,3087,2107,958,12551,42,54,150,179,135,85,132,122,165,1067,2495,2261,4963,7365,6505,5112,4021,2304,1139,36178,212,1278,5114,8135,7167,4159,726,46,0,26839,1153,1614,1918,2970,2672,2065,869,149,5,13415,444,541,674,685,534,520,192,24,7,3615,7,41,121,126,91,42,15,7,6,455,1822,3468,7827,11913,10462,6785,1798,227,17,44327,33,99,218,268,194,160,29,0,0,1003,249,155,98,122,100,95,37,10,0,868,286,253,314,387,293,257,70,10,0,1873,2104,3725,8141,12298,10756,7043,1867,235,21,46196,2976,859,1172,1683,1590,2710,5445,3957,1594,21991,96,125,290,372,286,181,235,223,245,2053,5173,4715,9608,14347,12630,9934,7551,4421,1864,70237
12103,1624,2658,3990,7025,7706,4992,1572,256,12,29822,2752,598,696,1791,2109,2690,4532,4044,2179,21394,67,80,142,186,187,152,154,163,292,1413,4446,3334,4825,9000,10001,7832,6256,4461,2479,52628,133,1756,5251,9332,10697,6484,1417,171,11,35256,1757,2404,1644,3224,3761,3214,1878,491,44,18415,775,868,617,717,576,552,279,61,8,4456,20,41,118,154,127,84,32,11,3,589,2688,5072,7633,13428,15163,10334,3605,728,66,58719,31,165,214,278,342,291,46,0,0,1366,377,214,84,131,176,143,69,16,0,1205,408,378,295,405,521,431,115,14,0,2575,3096,5454,7933,13840,15680,10764,3725,742,66,61291,5890,1373,1161,2285,2831,4196,7724,7144,3671,36276,159,153,268,355,356,310,290,288,407,2585,9140,6980,9353,16477,18869,15276,11737,8166,4145,100149
12104,651,1984,7953,6714,5439,3825,1440,240,19,28267,1099,341,713,1096,1220,1866,3598,2902,1156,13981,80,80,352,305,243,204,184,216,147,1816,1822,2411,9020,8116,6905,5899,5222,3349,1325,44066,82,1673,11376,9785,7798,4650,1275,179,11,36830,695,1283,2143,2287,1968,2269,1672,510,36,12868,305,497,797,716,383,349,217,45,3,3317,13,41,168,139,91,68,28,16,3,562,1098,3497,14479,12935,10236,7336,3190,750,53,53568,18,77,252,269,305,225,36,3,0,1177,124,113,128,105,93,135,62,9,0,773,140,183,378,371,397,362,94,18,0,1951,1232,3678,14854,13308,10632,7698,3286,766,54,55520,2368,705,1120,1469,1719,2891,5757,4905,1855,22797,134,172,684,591,448,424,361,368,223,3394,3736,4557,16661,15371,12805,11013,9397,6039,2136,81717
12201,506,842,2778,2699,2624,1718,468,73,9,11718,677,169,274,516,576,865,1359,1070,475,5991,26,39,153,112,102,82,47,61,51,671,1210,1052,3204,3329,3306,2663,1874,1206,536,18376,81,660,3823,3847,3729,2142,402,37,5,14725,542,604,949,1168,1316,1254,597,143,15,6597,257,247,335,294,204,166,79,16,6,1612,5,20,62,53,43,32,14,0,0,229,893,1535,5168,5359,5287,3595,1095,202,28,23163,3,44,99,103,122,86,11,0,0,473,98,37,40,47,47,61,17,4,0,345,104,76,140,149,171,145,29,7,0,816,995,1616,5305,5505,5460,3742,1122,209,28,23981,1351,336,453,674,821,1411,2326,1982,781,10133,61,83,273,239,208,176,108,117,82,1338,2401,2029,6026,6425,6487,5325,3560,2303,891,35449
12202,1006,1240,1966,3074,4041,3156,1004,137,9,15622,902,196,327,569,694,1410,2809,2186,888,9984,80,55,99,153,155,146,126,214,270,1296,1986,1498,2395,3789,4884,4720,3940,2534,1156,26911,271,1057,2479,3475,5066,3504,776,81,0,16715,1122,1043,1062,1895,2221,2404,1342,274,10,11372,474,354,390,453,453,437,206,41,3,2808,19,31,65,75,71,61,26,18,4,363,1885,2482,3998,5900,7812,6404,2345,412,21,31253,21,63,88,74,133,127,10,0,0,523,151,66,37,54,60,83,38,5,0,491,168,129,127,126,196,206,53,5,0,1016,2055,2616,4120,6031,8009,6614,2399,416,24,32269,1910,452,538,751,1041,2243,4934,4051,1456,17374,147,119,220,278,309,295,273,362,392,2394,4108,3182,4876,7057,9358,9157,7609,4831,1863,52040
12203,2305,3340,7790,9471,10318,6314,1671,202,13,41419,2229,565,1080,1602,1794,2505,4968,4741,2426,21909,83,111,383,334,333,230,245,262,366,2346,4616,4017,9250,11408,12440,9053,6888,5201,2805,65679,512,2670,9757,12078,13636,7425,1355,100,6,47545,2567,2922,3717,5073,5426,4288,1780,339,16,26125,1078,1014,1325,1264,1077,974,416,63,5,7217,32,97,237,243,158,96,28,7,9,911,4193,6707,15039,18661,20292,12784,3578,510,39,81804,63,128,275,278,344,260,38,5,0,1391,404,198,157,130,165,165,64,7,0,1285,463,323,431,404,507,426,101,5,0,2675,4663,7029,15471,19068,20799,13210,3678,520,39,84479,4884,1261,1777,2255,2711,4295,8915,8404,3925,38427,208,242,728,700,645,491,457,439,517,4423,9749,8530,17982,22020,24156,17999,13055,9359,4481,127337
12301,1424,1815,4056,4546,4186,2423,451,28,3,18928,1049,353,871,843,839,1287,2146,1287,571,9239,61,73,171,160,119,98,88,93,105,974,2540,2239,5097,5554,5141,3810,2687,1401,676,29139,495,1677,4824,5571,5617,2972,500,18,0,21676,1413,1197,1981,2423,2021,1448,467,41,0,10989,616,587,1050,799,625,484,124,15,0,4303,45,61,169,127,92,54,18,0,0,567,2563,3520,8021,8919,8358,4956,1119,78,8,37536,81,97,166,136,129,78,11,0,0,696,202,62,61,61,48,37,17,0,0,485,282,163,221,192,174,113,24,0,0,1178,2840,3683,8249,9113,8539,5075,1135,77,8,38714,2216,684,1252,1231,1274,1989,3808,2300,847,15609,115,141,353,327,241,181,165,161,132,1824,5175,4508,9849,10670,10054,7249,5112,2539,991,56141
12302,1960,3693,9050,8936,6789,5263,1124,62,9,36878,3076,1495,3761,3823,3030,4494,6282,3102,971,30035,314,330,869,795,537,475,438,415,308,4475,5352,5518,13673,13551,10360,10236,7839,3578,1285,71395,545,2856,9944,11250,8680,6492,1219,46,4,41033,1873,2409,4409,4742,3349,2869,946,97,5,20694,802,1370,2458,1972,1457,1392,412,31,6,9902,76,204,442,425,218,166,49,13,0,1589,3302,6837,17257,18384,13710,10917,2620,188,14,73224,233,502,788,651,495,342,46,3,0,3058,432,339,368,316,195,184,47,3,0,1886,662,839,1156,965,695,525,93,7,0,4946,3962,7674,18413,19345,14401,11445,2713,193,14,78166,6392,3030,5761,5881,4955,7285,11445,5839,1533,52128,655,690,1620,1605,1127,939,788,725,430,8590,11009,11393,25802,26836,20477,19675,14951,6762,1982,138878
12303,828,1010,2170,2361,2429,1662,392,35,0,10878,593,221,533,495,510,1008,1715,965,276,6316,76,40,130,134,127,95,120,116,129,962,1494,1268,2830,2987,3066,2765,2232,1119,408,18163,481,1100,2554,2851,3092,1993,413,33,3,12515,814,665,1208,1320,1371,1058,410,63,0,6911,248,268,548,416,376,358,109,16,0,2330,31,42,96,80,91,60,22,7,0,422,1572,2077,4403,4664,4935,3461,947,114,3,22179,55,55,72,83,82,45,13,0,0,397,105,23,41,45,34,29,5,5,0,285,155,82,113,129,113,68,23,5,0,682,1729,2161,4521,4790,5045,3534,969,116,3,22864,1240,390,771,714,835,1591,3207,1877,518,11146,156,101,263,285,279,197,226,225,184,1917,3117,2656,5551,5791,6162,5326,4402,2220,708,35926
12401,1031,1238,2843,3974,4583,3688,1110,108,5,18588,1097,303,656,884,928,2126,4216,2623,948,13789,67,39,126,141,173,141,156,149,146,1141,2194,1580,3629,5000,5684,5950,5479,2885,1108,33518,328,939,3099,4607,5494,3844,804,60,3,19172,1077,1099,1623,2404,2606,2568,1231,167,11,12788,496,434,737,661,621,665,273,33,3,3919,24,30,65,81,65,54,19,9,0,347,1923,2500,5527,7756,8786,7128,2325,264,21,36231,66,101,140,113,158,164,29,0,0,771,191,89,93,67,77,108,50,8,0,684,256,191,235,175,230,272,79,8,0,1452,2180,2687,5765,7932,9020,7397,2405,272,21,37680,2344,635,1090,1349,1574,3477,7764,4686,1548,24467,142,95,266,294,332,294,310,273,192,2190,4663,3425,7117,9569,10929,11161,10477,5237,1757,64330
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
12403,2546,4035,9530,9167,7661,5094,1055,73,5,39170,2152,1003,2371,2257,1966,3042,5263,2830,1004,21886,194,299,710,560,445,310,296,338,287,3444,4897,5338,12610,11982,10067,8448,6612,3246,1299,64499,938,3938,11431,12088,10224,6267,1117,65,5,46072,2412,2609,4513,4605,3589,2914,985,118,8,21747,1013,1145,2212,1593,1125,1042,318,37,3,8478,85,185,394,278,209,132,32,11,0,1326,4447,7873,18551,18567,15140,10354,2447,234,20,77628,198,368,514,414,338,268,29,0,0,2122,389,210,213,171,116,121,28,4,0,1248,583,579,721,585,450,385,63,6,0,3375,5033,8455,19272,19148,15595,10739,2510,238,14,81001,4464,1843,3484,3295,3209,4856,9427,5257,1592,37429,434,586,1360,1152,899,644,560,598,411,6660,9930,10883,24116,23596,19703,16246,12497,6092,2024,125085
12404,616,896,2052,1672,1766,1311,315,32,0,8668,437,268,711,554,586,838,1377,1022,462,6261,66,63,133,128,95,93,95,111,86,876,1122,1226,2903,2355,2444,2245,1793,1164,553,15804,291,906,2540,2014,2151,1646,311,16,3,9887,585,612,1108,926,956,824,304,62,3,5375,204,223,512,330,274,255,99,12,3,1915,18,30,104,68,38,29,12,7,3,305,1097,1772,4266,3337,3422,2754,726,105,10,17486,42,81,89,70,65,67,8,0,0,424,75,29,57,36,39,22,10,0,0,276,120,113,143,107,107,90,22,0,0,699,1218,1880,4413,3443,3532,2846,744,105,10,18189,960,511,1246,1011,1019,1448,2473,1808,687,11172,130,155,300,252,217,212,179,182,129,1760,2309,2544,5959,4701,4773,4502,3401,2096,829,31115
12405,749,1260,2921,2655,2301,1932,330,14,0,12167,809,440,1120,1023,886,1422,1873,875,304,8746,113,141,360,300,227,152,161,115,107,1687,1666,1840,4407,3979,3414,3503,2365,1009,420,22605,238,1160,3494,3460,3137,2418,432,10,0,14342,748,780,1465,1403,1094,1097,321,24,0,6931,235,365,705,501,408,408,107,4,0,2736,34,61,173,122,90,60,13,5,0,565,1256,2370,5834,5490,4728,3982,872,39,8,24575,76,148,271,166,139,124,15,0,0,940,119,97,106,84,56,65,14,0,0,546,194,242,369,250,198,192,31,3,0,1486,1449,2610,6207,5744,4922,4173,897,43,8,26059,1794,817,1702,1553,1502,2346,3481,1698,467,15373,267,297,703,586,475,331,292,191,150,3293,3519,3733,8619,7880,6902,6849,4675,1933,628,44725
12501,530,2843,7665,4440,2974,2120,445,22,5,21042,1427,1179,3241,2455,1983,2586,2571,1300,551,17287,113,296,786,460,297,281,188,94,71,2591,2076,4315,11693,7355,5250,4989,3201,1414,620,40922,95,1667,8793,5961,3501,2422,474,25,3,22945,531,2581,4489,2468,1497,1238,427,33,3,13264,182,692,1822,1187,832,689,181,10,0,5594,24,238,591,271,156,99,19,0,0,1408,834,5183,15695,9886,5985,4444,1102,67,8,43211,53,270,819,474,362,288,33,0,0,2289,157,450,448,209,142,152,29,0,0,1587,207,710,1271,680,505,436,63,0,0,3873,1043,5896,16965,10564,6490,4880,1165,64,8,47085,2967,2896,6806,4792,3847,4486,4758,2545,916,34013,226,702,1844,1085,698,600,385,215,165,5926,4236,9499,25621,16446,11038,9968,6306,2821,1092,87030
12502,701,1469,3448,4247,3606,2440,558,62,0,16539,1183,461,981,1455,1289,2026,2578,1739,774,12506,68,75,241,254,175,148,130,106,54,1259,1955,2013,4674,5958,5074,4617,3264,1915,835,30300,109,1154,4333,5437,4291,2802,549,37,0,18709,743,1146,1524,2116,1834,1471,549,85,10,9477,294,517,815,844,697,701,218,22,0,4104,16,41,150,145,82,62,20,11,0,530,1162,2857,6818,8542,6901,5034,1330,162,16,32822,23,120,211,255,190,175,20,0,0,999,158,135,103,139,96,111,25,5,4,773,180,260,314,391,286,284,46,5,4,1773,1340,3115,7136,8938,7182,5322,1377,170,18,34595,2673,1066,1694,2177,2114,3342,4699,3238,1357,22358,142,169,540,514,365,325,241,170,99,2565,4153,4357,9366,11629,9669,8986,6315,3571,1477,59519
