SA3_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
12504,28617,..,..,..,..,28617,..,39,0,39,0,39,..,2505,283,2786,11,2797,..,21,0,21,0,21,..,1454,498,1959,20,1977,..,2448,1113,3559,23,3582,..,107,49,160,0,160,..,4015,1663,5675,41,5717,..,153,20,167,0,167,..,91,0,99,5,97,..,61,3,67,0,67,..,416,54,476,8,482,..,883,23,904,3,913,..,3260,167,3424,37,3460,..,4894,176,5071,36,5115,..,1840,65,1899,15,1917,..,2137,124,2260,20,2279,..,344,10,350,5,361,..,948,37,980,11,997,..,1275,48,1321,20,1344,..,15578,643,16223,152,16369,..,282,35,317,0,321,..,76,4,88,0,85,..,28,12,35,0,35,..,813,329,1143,6,1153,..,18,0,18,0,18,..,1050,77,1129,23,1156,..,747,241,987,4,995,..,114,11,123,0,123,..,78,8,88,5,87,..,127,15,136,0,141,..,89,9,105,0,105,..,131,15,142,0,143,..,423
12601,12728,..,..,..,..,12728,..,36,0,36,0,36,..,154,17,171,0,176,..,0,0,0,0,0,..,1863,322,2184,5,2194,..,3346,885,4229,38,4268,..,86,24,117,0,117,..,5292,1238,6534,47,6581,..,18,0,19,0,19,..,64,0,65,0,63,..,50,0,49,0,51,..,69,0,70,0,70,..,157,3,159,4,161,..,94,4,93,0,94,..,711,8,722,6,727,..,114,0,118,0,115,..,125,0,128,0,128,..,216,0,219,3,226,..,191,7,198,0,197,..,164,0,167,0,171,..,1774,34,1805,20,1826,..,99,13,110,0,110,..,83,6,84,0,85,..,3,0,3,0,3,..,1183,386,1573,10,1581,..,0,0,0,0,0,..,168,0,168,6,170,..,195,18,210,4,216,..,39,3,34,0,34,..,48,3,51,0,51,..,93,3,99,0,99,..,0,0,0,0,0,..,9,0,9,0,9,..,95
12602,35832,..,..,..,..,35832,..,61,0,63,0,63,..,1075,81,1153,11,1168,..,4,0,5,0,5,..,3943,870,4812,37,4845,..,6886,2046,8934,92,9026,..,230,66,293,3,295,..,11057,2981,14037,131,14168,..,204,11,214,6,219,..,203,11,215,4,215,..,174,3,179,3,182,..,627,60,687,6,694,..,401,11,408,9,419,..,138,0,139,5,141,..,1119,7,1126,11,1136,..,394,10,404,0,408,..,265,15,278,0,285,..,220,4,227,4,227,..,407,19,426,5,425,..,219,3,220,0,223,..,3159,74,3233,27,3260,..,1035,122,1153,3,1161,..,292,38,330,0,326,..,21,0,22,0,22,..,2113,821,2932,23,2955,..,76,8,83,0,83,..,181,5,192,3,192,..,832,95,928,8,936,..,143,12,148,0,148,..,209,21,230,0,230,..,248,21,275,4,277,..,11,0,11,0,11,..,156,9,170,3,172,..,367
12701,32912,..,..,..,..,32912,..,37,0,36,0,36,..,5551,999,6555,55,6607,..,18,0,19,0,23,..,501,244,745,9,746,..,458,198,652,8,660,..,215,69,286,4,292,..,1168,518,1686,21,1703,..,471,58,531,6,531,..,101,11,110,0,107,..,44,0,44,0,46,..,422,34,449,3,459,..,433,19,451,3,457,..,115,13,128,0,128,..,2134,66,2210,24,2227,..,625,55,677,10,686,..,635,51,694,11,698,..,79,0,83,0,77,..,873,31,905,7,915,..,234,7,240,0,241,..,5130,248,5372,60,5435,..,1137,122,1261,8,1268,..,16,4,13,0,13,..,637,254,886,7,895,..,39,12,51,0,51,..,430,58,488,7,493,..,294,9,305,8,316,..,151,21,172,0,172,..,109,14,123,0,123,..,150,29,176,0,177,..,44,5,46,0,46,..,639,85,728,10,737,..,1017,195,1216,14,1228,..,315
12702,24385,..,..,..,..,24385,..,3,0,3,0,3,..,5867,2290,8155,58,8216,..,6,0,6,0,6,..,2134,1243,3375,18,3390,..,1171,973,2145,19,2162,..,1009,398,1406,4,1411,..,4312,2612,6926,39,6961,..,925,194,1120,10,1123,..,101,7,102,0,102,..,56,4,63,0,62,..,352,61,409,3,414,..,36,0,40,0,40,..,20,3,21,0,19,..,478,10,491,0,494,..,48,0,43,0,43,..,61,6,69,0,66,..,18,0,18,0,18,..,138,3,142,3,145,..,75,0,74,0,74,..,865,32,894,7,902,..,1518,288,1809,10,1823,..,13,0,13,0,13,..,2122,994,3120,25,3140,..,33,17,48,0,53,..,477,91,571,0,573,..,29,4,33,0,33,..,161,62,223,0,223,..,167,15,188,0,187,..,86,13,97,0,98,..,79,18,102,0,102,..,595,90,682,9,687,..,1296,359,1657,8,1665,..,215
12703,27789,..,..,..,..,27789,..,38,0,37,0,37,..,7440,2030,9464,76,9546,..,22,0,16,0,16,..,556,222,782,5,789,..,717,302,1020,12,1033,..,102,26,123,0,124,..,1373,543,1919,24,1939,..,318,53,368,0,368,..,112,3,118,0,114,..,56,0,60,0,60,..,941,113,1053,11,1065,..,734,28,763,6,767,..,144,10,154,5,155,..,2064,76,2143,10,2156,..,758,54,813,15,825,..,556,42,595,5,606,..,116,0,116,0,116,..,1265,79,1346,11,1354,..,510,22,526,3,528,..,6140,310,6452,58,6509,..,622,91,708,6,712,..,32,0,35,0,35,..,212,94,309,4,313,..,88,24,117,0,114,..,679,84,761,4,767,..,480,20,496,10,508,..,147,36,186,0,187,..,218,36,251,0,251,..,190,33,224,0,224,..,93,18,110,4,108,..,505,64,567,14,583,..,1152,428,1579,7,1585,..,349
12801,47424,..,..,..,..,47424,..,35,0,38,0,38,..,469,26,495,4,500,..,7,0,9,0,10,..,476,129,612,5,613,..,721,204,921,11,932,..,34,9,47,0,47,..,1232,347,1582,11,1592,..,166,13,179,0,179,..,138,10,144,0,145,..,132,0,137,0,136,..,1164,94,1256,8,1269,..,39,0,44,0,44,..,32,0,32,0,32,..,77,0,77,0,78,..,36,3,38,0,42,..,61,0,65,0,62,..,17,0,17,0,17,..,22,0,26,0,26,..,13,0,13,0,13,..,297,5,299,3,305,..,389,33,421,3,427,..,86,11,94,0,95,..,18,5,25,0,25,..,38,11,50,3,52,..,275,19,296,0,296,..,44,0,43,0,45,..,50,6,48,0,48,..,144,6,157,0,157,..,291,20,311,10,319,..,299,27,320,0,325,..,25,0,25,0,25,..,120,9,126,0,131,..,57
12802,46538,..,..,..,..,46538,..,67,0,67,0,67,..,572,47,609,3,613,..,13,0,13,0,13,..,375,84,467,7,466,..,584,155,741,5,743,..,38,8,42,0,42,..,992,252,1240,14,1257,..,131,6,140,0,140,..,135,0,134,0,140,..,132,0,133,0,129,..,689,72,753,6,763,..,39,0,39,0,39,..,52,3,54,3,56,..,116,0,123,3,120,..,114,5,122,0,122,..,34,0,34,0,34,..,25,0,25,0,28,..,16,5,23,0,23,..,14,0,14,0,14,..,413,13,427,8,437,..,274,17,296,4,298,..,73,10,80,0,83,..,0,6,6,0,6,..,53,16,61,0,61,..,312,31,349,0,349,..,22,0,21,0,21,..,48,7,48,0,54,..,106,11,122,0,122,..,176,20,193,0,196,..,262,38,299,0,301,..,13,0,13,0,13,..,68,3,65,0,65,..,70
19797,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
19999,3530,..,..,..,..,3530,..,0,0,0,0,0,..,43,4,48,3,54,..,3,0,6,0,6,..,25,3,27,0,27,..,34,16,50,0,50,..,0,0,0,0,0,..,57,26,80,0,80,..,7,0,7,0,7,..,37,0,39,4,41,..,14,0,14,0,14,..,20,4,24,0,24,..,0,0,0,0,0,..,3,0,3,0,3,..,20,0,20,0,20,..,4,0,4,0,4,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,42,4,47,0,47,..,12,0,11,0,11,..,5,0,7,0,7,..,0,0,0,0,0,..,8,0,12,0,8,..,9,0,9,0,12,..,3,0,3,0,3,..,10,4,10,0,10,..,4,0,8,0,8,..,9,0,9,0,9,..,5,0,7,0,7,..,7,0,7,0,7,..,3,0,3,4,5,..,6
