SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
11802,148,1135,6409,6429,5272,3088,713,71,4,23267,607,1148,1858,1225,1075,1084,596,122,19,7731,237,444,542,359,296,307,164,32,0,2380,16,73,201,131,69,63,21,10,0,579,1011,2802,9011,8145,6704,4536,1494,235,26,33964,29,123,271,184,217,162,34,0,5,1029,128,179,147,45,58,51,30,4,0,648,152,301,423,236,277,224,63,3,5,1677,1161,3100,9428,8377,6985,4761,1557,235,29,35637,2133,1351,1600,986,1081,1787,3169,2643,1051,15808,154,312,811,573,435,334,254,244,249,3375,3445,4763,11842,9935,8502,6883,4988,3128,1332,54815,66,1133,6744,4707,4058,2269,401,27,0,19407,701,1316,2341,2622,2365,1818,652,81,7,11905,350,551,850,721,395,335,135,24,0,3369,10,51,150,85,56,39,26,7,0,431,1128,3056,10089,8140,6879,4465,1213,135,3,35110,12,72,188,120,133,66,10,0,0,602,124,166,178,129,94,99,16,4,0,805,141,236,364,246,226,164,26,5,0,1405
11901,228,1222,4681,5086,4422,3278,668,44,0,19639,740,1163,1712,1462,1253,1127,431,67,0,7957,455,829,1381,1170,1125,1026,275,42,0,6316,29,121,293,280,148,104,29,5,0,1017,1454,3330,8068,7999,6947,5535,1407,167,3,34918,103,296,506,410,335,279,38,3,0,1981,208,218,137,87,84,112,28,0,0,883,313,518,646,490,426,396,69,3,0,2864,1767,3854,8723,8485,7374,5931,1481,169,3,37785,4276,2102,2855,2640,2790,3911,5441,3487,1425,28914,381,475,1011,895,686,612,464,380,258,5161,6423,6429,12585,12022,10847,10450,7382,4035,1685,71862,133,1315,3895,3331,3327,2074,365,6,0,14451,879,1394,2069,2586,2164,1738,458,41,0,11326,412,666,1065,906,814,681,172,12,0,4731,28,90,208,133,116,59,18,3,0,660,1451,3464,7242,6957,6416,4550,1012,67,0,31169,58,158,255,168,185,154,9,0,0,988,195,179,207,197,162,156,20,0,0,1110,255,333,459,368,346,309,25,0,0,2099
11902,105,864,3831,3930,3226,2001,400,31,0,14392,419,1048,2120,1409,1070,851,315,47,0,7283,316,603,1125,1038,982,900,207,19,3,5198,23,117,315,189,135,109,22,7,0,917,864,2630,7395,6576,5414,3866,948,101,3,27788,47,185,511,423,312,211,35,5,0,1723,137,210,210,105,76,110,31,3,0,893,182,394,718,526,393,320,69,10,0,2611,1048,3027,8109,7104,5810,4181,1016,108,3,30403,2731,1686,2949,2595,2544,3023,3858,2864,1129,23379,247,433,1158,864,600,520,336,316,193,4670,4030,5143,12222,10560,8951,7726,5212,3282,1323,58446,69,912,3041,2560,2466,1440,203,13,0,10702,519,1037,1836,1900,1756,1158,312,21,0,8537,246,531,859,692,689,613,141,10,0,3794,24,86,165,101,83,61,13,0,0,540,857,2558,5906,5253,4997,3273,674,48,0,23567,25,87,213,155,143,101,12,0,0,738,144,150,175,156,130,125,18,0,0,905,177,240,392,310,277,226,28,0,0,1643
11903,113,1119,4511,4579,4045,2929,615,41,0,17957,522,1422,1838,1119,969,1064,486,99,10,7529,317,617,993,738,697,760,227,28,0,4374,18,103,214,125,97,65,24,7,0,661,978,3263,7549,6557,5813,4819,1349,181,8,30517,37,157,375,230,208,196,25,0,0,1221,112,210,154,65,40,85,38,0,0,703,146,369,530,286,248,280,59,5,0,1926,1127,3633,8085,6850,6062,5092,1415,179,8,32447,2377,1415,1679,1228,1359,2468,4248,2930,1203,18904,120,278,600,413,294,301,270,229,177,2689,3626,5328,10357,8494,7718,7865,5929,3345,1385,54040,70,1168,3913,3298,2993,1977,288,12,0,13716,627,1413,2202,2242,2210,1743,514,62,3,11013,344,549,787,725,622,550,170,22,0,3769,16,66,176,85,82,41,14,4,0,490,1054,3199,7079,6350,5910,4309,984,96,9,28993,21,91,203,113,115,99,14,0,0,660,110,148,139,123,96,122,26,0,0,766,129,236,343,238,217,220,45,0,0,1420
11904,140,1162,6406,6030,4401,2921,626,51,3,21753,596,1570,2695,1664,1191,1126,512,73,5,9435,210,473,884,696,559,555,189,21,3,3582,23,103,288,189,122,65,33,0,0,832,970,3312,10277,8575,6273,4672,1364,149,11,35601,44,192,460,306,276,216,28,4,0,1533,134,214,204,107,51,83,29,3,0,828,183,405,665,420,329,298,57,6,0,2359,1150,3720,10939,8998,6604,4965,1419,153,12,37956,2144,1449,1977,1493,1401,2229,4042,3115,1257,19111,170,343,985,646,458,388,317,337,295,3930,3462,5510,13898,11133,8460,7586,5775,3606,1570,61005,80,1190,5524,4036,3458,2157,343,13,0,16809,614,1480,3025,2595,2138,1598,470,39,4,11976,245,429,1061,778,555,494,116,23,0,3701,17,73,186,107,98,49,24,7,0,560,961,3174,9802,7523,6248,4298,960,80,5,33048,18,99,254,178,155,131,12,0,0,845,124,147,234,148,122,122,23,0,0,924,139,251,487,329,277,254,39,4,0,1766
12001,103,766,3915,4467,3465,2250,562,59,0,15590,391,593,961,780,708,739,503,108,7,4790,144,249,379,283,250,242,134,24,3,1711,3,30,120,92,51,33,18,7,3,357,637,1638,5380,5628,4473,3263,1216,199,15,22449,15,66,171,137,149,130,20,0,0,690,60,63,76,23,27,29,27,6,0,309,76,128,249,162,174,158,47,4,0,1000,715,1771,5627,5788,4652,3425,1262,197,15,23447,1239,512,706,503,582,1122,2273,1823,723,9469,63,145,340,266,177,158,163,113,99,1529,2016,2425,6671,6554,5406,4696,3698,2136,829,34448,31,682,3671,3024,2882,1689,316,20,4,12314,432,645,1403,1621,1555,1332,492,56,5,7538,225,285,549,489,291,283,108,17,5,2253,12,26,76,71,50,18,8,0,0,275,703,1641,5693,5209,4779,3323,933,86,7,22377,9,39,134,100,80,57,11,0,0,424,72,55,76,70,62,58,17,0,0,418,76,95,211,170,146,118,30,0,0,840
12002,49,349,2423,3429,2981,1528,386,35,0,11175,211,312,514,464,463,473,363,71,3,2876,112,167,186,150,126,114,65,7,0,918,5,15,38,39,27,21,5,0,0,143,370,839,3161,4073,3593,2136,822,114,3,15120,10,26,73,81,108,86,13,0,0,408,52,28,40,23,31,22,21,4,0,217,61,58,114,100,137,111,33,3,0,625,435,894,3277,4177,3739,2241,852,117,3,15741,817,202,285,251,411,713,1301,859,271,5112,41,56,183,212,170,139,121,87,59,1066,1287,1153,3742,4642,4309,3097,2272,1070,339,21917,21,426,2416,2611,2549,1367,277,22,0,9687,250,432,749,1177,1041,774,422,59,5,4904,130,186,343,352,168,154,49,10,0,1391,4,11,29,27,20,19,11,8,0,119,397,1055,3542,4173,3776,2313,753,93,7,16100,8,20,72,72,80,56,5,0,0,313,46,49,40,36,50,47,16,4,0,293,56,66,113,109,131,103,18,4,0,603
12003,114,1530,8371,6756,4934,3409,775,58,8,25964,560,2446,3410,1723,1243,1243,577,116,15,11336,264,653,1112,708,489,544,169,27,0,3962,15,162,328,190,91,70,30,5,6,894,953,4796,13232,9378,6753,5264,1543,212,29,42159,29,251,576,305,265,248,42,3,0,1706,129,459,328,104,56,96,44,8,0,1221,156,713,904,404,320,344,80,9,0,2924,1106,5509,14136,9778,7076,5608,1630,214,29,45087,2331,2011,2729,1431,1410,2239,3688,2856,1330,20034,126,527,1188,626,358,339,257,229,175,3822,3561,8050,18052,11835,8841,8195,5577,3299,1531,68938,68,1538,7437,4769,4117,2562,437,19,0,20948,644,2371,3695,2730,2334,1918,608,74,3,14380,291,698,1207,817,532,449,133,21,0,4149,12,99,250,111,73,58,19,0,3,623,1020,4704,12594,8423,7059,4987,1197,114,9,40097,14,149,338,210,183,108,15,0,0,1008,133,280,330,175,129,97,26,0,0,1168,151,432,664,380,309,206,33,0,0,2176
12101,71,906,5221,7025,5431,2996,763,90,5,22508,554,880,1154,991,924,970,722,191,7,6399,226,336,323,307,237,218,118,25,3,1795,6,39,83,104,50,27,10,3,0,327,857,2160,6786,8428,6639,4213,1612,307,24,31027,17,74,182,214,200,159,23,0,0,868,118,98,74,42,38,56,31,3,0,469,135,173,258,258,237,216,56,6,0,1335,991,2332,7040,8686,6879,4426,1667,310,29,32362,2204,697,676,609,703,1290,2679,2089,849,11790,68,103,371,362,221,160,150,93,85,1613,3258,3132,8087,9651,7806,5881,4486,2493,962,45759,36,826,4715,4885,3866,2036,432,26,0,16827,610,976,1585,2470,2116,1547,692,109,11,10107,290,335,631,656,295,271,123,16,0,2613,8,25,82,85,39,20,9,3,6,290,938,2160,7015,8095,6319,3880,1256,149,19,29834,3,59,130,184,161,87,4,0,0,631,117,77,89,128,108,87,33,3,0,638,122,128,217,314,268,171,36,5,0,1268
12102,153,688,2781,5018,4248,2535,489,41,0,15951,514,773,792,830,721,729,426,94,4,4883,193,270,260,245,229,231,101,15,3,1541,3,16,68,65,51,24,15,3,3,248,863,1744,3900,6160,5247,3523,1024,154,13,22624,26,69,143,140,121,112,21,0,0,631,138,94,40,23,29,29,23,6,0,381,164,159,179,169,143,143,42,6,0,1009,1028,1906,4079,6329,5390,3666,1066,160,13,23640,1602,475,423,459,584,1054,2358,1859,632,9441,50,68,144,194,143,101,107,97,83,984,2680,2451,4643,6984,6125,4817,3531,2112,724,34062,64,589,2331,3115,2914,1623,241,7,0,10887,639,840,1132,2137,1958,1330,447,55,0,8541,249,273,407,441,306,292,89,12,3,2071,9,27,56,59,33,13,6,0,8,204,956,1722,3924,5749,5215,3266,778,78,6,21697,5,32,76,123,76,52,4,0,0,369,112,66,64,95,73,65,17,3,0,488,120,93,134,220,149,110,27,3,0,858
12103,96,959,2823,5528,6454,4121,981,136,7,21107,820,1151,680,808,974,1113,939,299,35,6831,321,423,204,220,216,222,139,36,10,1787,8,24,58,82,76,42,18,4,3,310,1245,2555,3765,6639,7721,5503,2074,481,56,30031,18,108,136,141,210,218,35,0,0,875,214,129,44,31,39,56,46,10,0,560,228,241,178,174,251,274,81,12,0,1434,1471,2795,3942,6814,7979,5774,2154,491,56,31473,3133,775,460,492,724,1504,3196,3093,1487,14881,90,73,123,172,171,161,137,122,118,1171,4697,3649,4528,7478,8870,7443,5486,3709,1662,47520,38,803,2432,3804,4241,2362,437,35,0,14149,938,1252,964,2412,2785,2099,937,185,7,11583,457,448,411,496,353,329,144,22,0,2669,9,18,60,74,57,41,18,9,0,280,1444,2519,3867,6785,7438,4835,1531,250,12,28682,15,54,75,132,132,72,14,0,0,488,166,89,44,107,134,83,26,0,0,643,180,142,116,238,267,157,37,4,0,1134
12104,54,788,5531,5461,4213,2647,814,153,9,19678,320,563,813,678,570,852,868,334,27,5015,135,218,277,223,171,150,93,22,0,1295,7,17,93,65,51,31,16,7,0,284,522,1585,6715,6430,5000,3677,1792,515,38,26273,5,48,135,139,167,152,22,3,0,680,58,62,53,30,26,43,31,9,0,303,65,110,185,168,192,191,54,15,0,986,585,1691,6903,6602,5189,3872,1849,528,37,27258,1275,366,411,374,499,1030,2157,2008,700,8817,49,90,332,286,208,213,171,150,78,1577,1912,2148,7644,7256,5903,5113,4177,2685,809,37650,24,888,5839,4326,3585,2002,457,26,3,17152,371,716,1329,1612,1397,1420,804,179,8,7842,164,280,518,502,214,197,126,21,0,2021,7,25,76,74,42,36,13,7,3,278,578,1906,7763,6511,5232,3657,1401,239,19,27298,9,30,115,128,139,74,9,0,0,503,63,50,75,77,70,97,31,0,0,465,76,79,189,204,206,171,41,0,0,966
12201,59,319,1939,2319,2297,1377,292,30,6,8641,251,289,379,313,356,471,297,93,14,2465,118,113,105,70,81,74,33,6,3,608,0,10,31,31,16,20,4,3,0,126,437,728,2456,2734,2753,1945,627,131,18,11843,3,23,49,62,78,55,11,0,0,276,54,19,16,8,11,25,12,3,0,143,53,44,66,69,81,81,21,0,0,422,490,771,2527,2806,2839,2023,650,136,18,12265,674,162,178,159,238,537,965,906,305,4139,29,41,118,129,102,97,59,57,28,662,1193,978,2819,3097,3182,2661,1683,1100,362,17069,22,344,1879,1528,1432,758,111,10,3,6081,289,313,564,856,958,784,298,56,5,4127,140,132,237,223,122,95,43,9,0,1008,0,8,24,16,22,16,5,4,0,99,454,802,2709,2626,2536,1650,462,74,9,11318,4,18,48,43,46,29,0,0,0,196,48,17,24,30,40,35,3,0,0,202,50,32,72,74,88,62,8,0,0,395
12202,218,646,1494,2246,3017,2257,565,60,0,10509,533,460,415,469,634,865,687,181,11,4258,191,167,128,142,191,183,101,28,6,1136,5,17,42,35,34,29,16,7,0,181,953,1296,2071,2892,3879,3332,1365,278,15,16079,16,39,59,48,78,89,12,0,0,345,80,34,22,15,11,33,22,5,0,221,95,80,80,66,89,115,29,5,0,566,1046,1376,2154,2958,3966,3454,1396,282,13,16650,1006,250,206,185,342,832,2126,1871,568,7389,67,60,113,130,161,147,144,143,125,1089,2123,1680,2478,3266,4472,4438,3666,2292,709,25128,55,412,984,1228,2050,1240,217,18,0,6204,588,577,653,1430,1581,1535,650,95,0,7116,278,185,257,313,262,255,105,15,0,1672,14,9,24,41,36,28,9,10,4,181,929,1186,1919,3009,3935,3068,979,137,9,15176,0,26,28,27,53,38,4,0,0,176,68,28,17,38,54,50,18,0,0,275,71,52,47,65,104,94,19,0,0,453
12203,389,1528,5268,7430,8162,4616,889,73,3,28361,1240,1472,1595,1407,1543,1530,842,195,11,9831,452,449,447,429,420,454,195,33,8,2894,16,51,121,143,89,44,18,8,4,489,2095,3499,7430,9409,10213,6644,1941,315,23,41581,42,80,177,154,215,186,31,5,0,884,215,111,76,31,57,69,40,0,0,601,256,186,256,185,272,253,66,4,0,1482,2353,3690,7690,9602,10483,6897,2005,318,27,43063,2652,700,694,648,913,1787,3951,3665,1501,16519,124,129,347,365,317,264,208,180,153,2076,5138,4513,8727,10613,11717,8950,6163,4158,1677,61656,120,1142,4493,4646,5472,2809,470,26,4,19186,1329,1452,2128,3670,3875,2761,936,137,3,16298,624,563,880,835,659,518,215,29,3,4323,18,45,116,97,72,53,14,5,8,427,2091,3202,7613,9251,10080,6140,1640,199,17,40226,23,52,96,120,129,77,7,0,0,506,187,82,84,98,115,100,30,0,0,686,206,135,176,220,236,175,33,0,0,1191
12301,354,960,2902,3400,3314,1841,358,18,0,13147,622,514,691,682,627,469,241,28,0,3871,267,292,397,320,269,235,73,6,0,1859,20,26,100,76,55,29,12,3,0,320,1264,1789,4085,4482,4267,2583,677,47,0,19196,50,54,91,76,75,55,4,0,0,411,108,30,13,11,13,12,4,0,0,191,151,87,101,90,87,69,13,0,0,600,1414,1877,4186,4566,4349,2648,689,50,0,19791,1169,333,384,383,438,704,1659,1014,286,6368,55,64,181,160,124,86,81,71,27,848,2637,2271,4759,5116,4914,3440,2427,1135,313,27005,137,721,1927,2170,2305,1124,149,0,0,8528,792,681,1288,1737,1400,976,233,13,0,7119,350,301,659,481,356,250,55,5,0,2447,20,34,64,55,39,26,9,0,0,250,1298,1731,3935,4438,4099,2380,438,22,3,18344,25,44,71,58,55,21,3,0,0,287,97,35,44,50,39,20,8,0,0,296,127,77,122,108,92,44,13,0,0,581
12302,327,1536,5540,6870,5055,3984,814,32,4,24162,822,1103,1677,1686,1230,1029,447,67,0,8064,432,781,1308,1136,834,777,238,23,0,5534,47,107,249,253,147,97,27,8,0,936,1628,3534,8774,9948,7261,5888,1530,127,10,38696,135,303,488,406,287,213,40,3,0,1880,237,143,107,64,61,80,23,3,0,710,370,443,594,471,346,292,60,7,0,2591,1998,3981,9370,10415,7612,6181,1589,134,10,41284,3317,1535,2002,2057,1917,2793,5162,2736,560,22091,344,364,756,808,591,465,357,314,122,4111,5656,5874,12126,13285,10124,9437,7109,3182,695,67483,219,1321,4409,4386,3625,2509,402,15,0,16875,1048,1313,2732,3048,2124,1841,498,36,5,12632,370,581,1147,834,625,616,174,16,0,4363,33,92,192,169,74,70,18,3,0,650,1667,3302,8483,8434,6447,5030,1089,62,9,34524,90,191,301,242,209,132,8,0,0,1178,200,199,261,252,135,107,23,0,0,1177,290,393,566,493,340,236,34,0,0,2352
12303,358,661,1651,1795,1887,1275,283,24,3,7930,344,262,379,366,416,347,212,43,0,2375,109,147,209,176,198,165,68,13,0,1080,21,31,55,46,50,37,9,6,0,244,826,1099,2293,2377,2554,1830,561,82,3,11630,32,36,45,51,54,36,11,0,0,255,39,12,17,0,8,8,4,5,0,95,73,46,58,51,63,41,16,5,0,351,903,1147,2349,2433,2617,1873,573,81,3,11984,644,170,237,224,330,581,1494,904,242,4833,83,64,139,153,152,105,102,106,58,953,1632,1384,2726,2809,3095,2563,2168,1095,295,17766,130,439,901,1059,1202,712,133,9,0,4582,476,401,829,955,957,705,201,21,0,4540,134,126,340,238,180,186,42,4,0,1252,13,15,42,32,41,20,16,4,0,176,748,976,2112,2286,2382,1631,390,35,0,10550,17,24,32,33,26,13,7,0,0,141,58,13,29,43,18,18,0,0,0,186,84,33,54,75,46,32,10,0,0,330
12401,250,581,1880,2858,3182,2255,515,44,0,11566,515,529,567,701,814,953,596,97,12,4776,221,197,285,257,277,307,137,14,3,1705,17,14,35,46,40,33,9,0,0,184,1005,1320,2769,3854,4313,3551,1245,159,16,18233,49,72,101,77,95,109,24,0,0,527,104,56,50,16,30,43,26,7,0,330,146,127,150,100,127,156,49,7,0,863,1150,1447,2919,3956,4440,3710,1298,166,16,19097,1248,333,437,455,644,1352,3546,2060,599,10676,74,56,134,158,164,150,154,122,38,1048,2471,1834,3486,4571,5244,5214,4998,2347,655,30815,80,360,1216,1755,2312,1583,291,15,0,7607,565,572,1058,1705,1788,1612,636,69,7,8016,274,231,454,403,345,354,136,22,0,2214,6,18,29,36,30,19,13,9,0,156,921,1179,2758,3896,4476,3573,1077,103,5,17993,18,25,43,37,62,53,10,0,0,239,92,35,45,49,49,60,22,3,0,355,107,58,89,83,107,116,33,3,0,592
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,638,2190,6553,7347,5885,3856,748,54,4,27270,1058,1260,1736,1476,1175,1010,470,76,8,8265,441,549,855,705,515,496,172,20,3,3754,48,102,219,171,137,76,20,8,0,775,2190,4093,9363,9696,7715,5439,1404,156,9,40065,115,220,313,238,188,164,26,0,0,1263,183,94,63,50,31,45,23,4,0,495,290,323,375,285,218,210,51,6,0,1760,2483,4419,9741,9982,7933,5650,1451,158,10,41832,2317,841,1109,1037,1243,1820,4159,2423,585,15541,238,285,654,593,457,330,268,261,121,3217,5036,5551,11504,11617,9633,7795,5885,2845,723,60582,295,1746,4879,4742,4343,2412,364,13,0,18805,1354,1348,2780,3132,2414,1898,513,43,0,13483,565,604,1352,887,613,546,146,16,0,4721,37,84,175,112,67,53,18,8,5,550,2256,3780,9188,8870,7427,4916,1042,73,5,37562,81,142,196,176,151,108,3,0,0,855,207,112,146,122,80,74,11,0,0,758,291,253,341,295,230,176,13,0,0,1612
12404,194,536,1576,1236,1249,1005,209,13,3,6019,254,267,422,307,305,311,156,37,0,2053,87,87,211,141,138,142,49,8,3,873,10,30,67,37,23,19,5,6,0,195,539,915,2274,1720,1717,1476,413,70,6,9138,28,49,63,40,42,49,3,0,0,273,37,13,19,4,12,9,9,0,0,105,60,66,83,47,53,61,16,0,0,381,598,987,2357,1771,1767,1534,426,70,6,9520,522,242,536,453,437,607,1095,784,228,4916,69,86,164,129,119,119,87,72,39,878,1186,1321,3057,2350,2325,2262,1611,931,277,15312,99,369,962,777,904,639,107,5,0,3865,333,345,688,627,650,520,154,18,3,3332,120,131,299,193,136,113,49,0,0,1045,8,6,39,30,17,10,8,0,0,111,556,853,1984,1620,1710,1278,313,32,0,8346,16,26,26,26,30,19,0,0,0,146,42,11,41,30,32,12,6,0,0,172,61,44,67,54,58,34,6,0,0,317
12405,164,637,1997,2104,1839,1490,303,5,0,8544,304,351,629,523,408,389,171,18,0,2791,118,189,336,252,214,223,67,3,0,1404,26,45,107,76,57,42,10,0,0,358,609,1227,3065,2954,2523,2139,548,23,7,13091,46,90,179,101,90,76,10,0,0,598,42,41,38,27,21,21,10,0,0,196,93,129,223,129,104,101,18,3,0,797,702,1357,3287,3082,2626,2243,567,33,7,13891,990,379,578,529,613,928,1609,824,164,6627,159,156,342,285,246,174,133,77,41,1612,1847,1890,4213,3896,3492,3346,2307,924,209,22124,80,517,1496,1357,1292,929,126,3,0,5806,443,425,835,885,685,707,151,7,0,4136,118,180,371,250,193,184,39,0,0,1335,9,21,68,49,32,17,4,5,0,208,646,1141,2769,2534,2204,1844,319,14,0,11483,30,55,87,67,59,46,8,0,0,339,79,62,64,57,34,43,8,0,0,348,108,111,149,126,95,92,13,0,0,687
