SA3_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
12202,86,1961,78,2123,80,1528,69,1680,162,2187,128,2478,283,2837,153,3266,526,3769,177,4472,730,3545,160,4438,441,3072,159,3666,217,1937,140,2292,56,533,124,709,2580,21365,1190,25128,83,1810,96,1986,108,1332,62,1498,197,2096,101,2395,489,3128,170,3789,931,3775,179,4884,1120,3435,163,4720,615,3185,133,3940,271,2040,224,2534,54,820,284,1156,3870,21622,1414,26911,165,3762,173,4108,191,2856,131,3182,362,4282,231,4876,771,5965,325,7057,1461,7546,355,9358,1850,6980,324,9157,1059,6258,294,7609,489,3973,367,4831,108,1354,403,1863,6455,42983,2607,52040
12203,176,4795,167,5138,194,4163,159,4513,396,7919,416,8727,793,9395,422,10613,1343,10014,363,11717,1358,7284,304,8950,689,5244,230,6163,424,3548,192,4158,160,1359,151,1677,5534,53720,2406,61656,178,4323,111,4616,224,3663,133,4017,553,8254,442,9250,1180,9841,391,11408,2248,9819,374,12440,2081,6706,267,9053,1052,5577,259,6888,558,4361,285,5201,135,2304,370,2805,8206,54848,2618,65679,356,9117,280,9749,418,7822,289,8530,943,16175,857,17982,1975,19236,813,22020,3591,19830,732,24156,3439,13985,573,17999,1736,10823,491,13055,978,7912,468,9359,302,3667,523,4481,13743,108564,5023,127337
12301,86,2463,81,2637,107,2082,80,2271,255,4286,216,4759,489,4432,193,5116,620,4135,154,4914,459,2874,102,3440,242,2078,100,2427,121,935,72,1135,24,259,35,313,2413,23550,1042,27005,112,2340,90,2540,142,2000,90,2239,500,4399,200,5097,891,4481,184,5554,1056,3942,144,5141,770,2924,116,3810,350,2233,107,2687,128,1167,99,1401,12,544,113,676,3970,24024,1146,29139,196,4801,174,5175,250,4086,175,4508,752,8684,420,9849,1385,8906,379,10670,1677,8076,299,10054,1234,5795,217,7249,592,4316,203,5112,253,2109,178,2539,42,805,143,991,6378,47570,2187,56141
12302,256,4978,431,5656,316,5139,420,5874,881,10379,863,12126,1445,10900,939,13285,1198,8244,677,10124,1058,7879,506,9437,744,5990,382,7109,338,2502,337,3182,70,498,125,695,6301,56508,4678,67483,316,4647,388,5352,387,4763,368,5518,1544,11154,975,13673,2169,10458,931,13551,1957,7802,594,10360,1830,7904,496,10236,1079,6294,471,7839,341,2796,435,3578,48,897,344,1285,9669,56723,5004,71395,570,9625,813,11009,703,9894,791,11393,2430,21533,1841,25802,3607,21360,1872,26836,3159,16050,1272,20477,2887,15780,1006,19675,1821,12277,847,14951,684,5307,775,6762,117,1393,467,1982,15972,113233,9672,138878
12303,44,1468,112,1632,69,1232,83,1384,168,2407,150,2726,311,2326,163,2809,383,2554,161,3095,340,2113,112,2563,282,1767,124,2168,122,865,110,1095,32,207,60,295,1741,14946,1079,17766,89,1306,94,1494,90,1128,49,1268,266,2409,147,2830,547,2298,143,2987,634,2296,138,3066,605,2050,106,2765,353,1754,122,2232,121,867,130,1119,11,259,134,408,2714,14373,1066,18163,133,2783,203,3117,162,2358,129,2656,432,4819,301,5551,855,4624,305,5791,1017,4848,298,6162,941,4163,218,5326,636,3524,244,4402,241,1735,242,2220,40,471,197,708,4456,29321,2145,35926
12401,131,2244,99,2471,99,1672,66,1834,262,3077,150,3486,477,3899,193,4571,796,4270,182,5244,826,4226,158,5214,600,4223,170,4998,266,1943,134,2347,79,532,40,655,3542,26097,1185,30815,126,1980,87,2194,122,1411,43,1580,374,3115,143,3629,856,3985,159,5000,1315,4171,199,5684,1370,4423,161,5950,842,4470,175,5479,307,2406,171,2885,57,892,165,1108,5372,26851,1296,33518,255,4223,187,4663,223,3091,105,3425,635,6187,294,7117,1329,7889,349,9569,2116,8439,381,10929,2200,8650,316,11161,1442,8694,341,10477,579,4350,306,5237,136,1425,197,1757,8907,52947,2479,64330
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,8
12403,202,4546,293,5036,270,4943,333,5551,665,10128,711,11504,1146,9781,687,11617,1139,7954,541,9633,925,6492,369,7795,673,4918,299,5885,314,2271,260,2845,65,529,130,723,5401,51568,3618,60582,251,4414,229,4897,343,4653,343,5338,1148,10666,795,12610,1805,9516,658,11982,1864,7701,500,10067,1682,6420,348,8448,900,5410,308,6612,293,2630,329,3246,50,972,281,1299,8333,52376,3794,64499,450,8963,527,9930,617,9598,672,10883,1814,20790,1505,24116,2955,19300,1343,23596,3004,15656,1040,19703,2611,12912,719,16246,1568,10325,605,12497,608,4896,589,6092,108,1500,408,2024,13736,103944,7407,125085
12404,54,1042,92,1186,69,1092,157,1321,159,2465,430,3057,226,1743,377,2350,255,1821,246,2325,295,1802,164,2262,184,1322,107,1611,80,781,70,931,19,219,35,277,1348,12274,1690,15312,52,989,80,1122,84,1023,117,1226,274,2347,282,2903,355,1759,244,2355,527,1755,165,2444,486,1645,117,2245,242,1444,109,1793,102,951,115,1164,21,453,82,553,2135,12367,1302,15804,105,2025,176,2309,153,2111,275,2544,437,4810,709,5959,581,3497,621,4701,782,3578,412,4773,773,3448,279,4502,424,2769,210,3401,174,1737,185,2096,39,666,118,829,3488,24637,2989,31115
12405,84,1579,185,1847,83,1637,169,1890,283,3545,386,4213,390,3183,319,3896,401,2821,267,3492,381,2759,203,3346,232,1940,146,2307,90,764,75,924,17,151,47,209,1955,18375,1794,22124,90,1439,140,1666,138,1556,150,1840,506,3501,401,4407,632,3018,333,3979,619,2552,243,3414,635,2695,171,3503,299,1892,176,2365,81,818,107,1009,14,288,109,420,3008,17763,1833,22605,170,3018,322,3519,218,3191,323,3733,784,7045,787,8619,1022,6198,651,7880,1021,5370,515,6902,1017,5459,378,6849,524,3825,317,4675,170,1581,180,1933,29,439,157,628,4966,36131,3625,44725
12501,99,1909,159,2161,175,4392,615,5182,588,11692,1650,13927,610,7359,1132,9090,525,4592,667,5783,493,4070,416,4980,287,2591,231,3102,124,1148,134,1406,27,336,101,475,2924,38083,5113,46110,115,1809,153,2076,205,3735,375,4315,753,9979,961,11693,816,5956,585,7355,757,4126,368,5250,726,3951,313,4989,415,2593,202,3201,139,1174,101,1414,25,518,77,620,3955,33830,3127,40922,214,3711,314,4236,379,8122,995,9499,1341,21663,2613,25621,1423,13308,1714,16446,1289,8716,1033,11038,1216,8019,728,9968,696,5180,434,6306,264,2326,234,2821,57,862,181,1092,6875,71914,8240,87030
12502,86,2022,95,2206,153,2082,112,2344,286,4071,340,4698,520,4842,305,5667,585,3784,215,4596,579,3604,194,4374,288,2633,132,3051,183,1403,74,1657,69,517,49,643,2744,24960,1524,29225,83,1786,82,1955,134,1784,88,2013,374,4024,281,4674,730,4940,287,5958,928,3938,202,5074,825,3628,162,4617,472,2661,135,3264,212,1576,125,1915,45,723,66,835,3806,25062,1430,30300,172,3808,177,4153,286,3867,202,4357,654,8092,619,9366,1246,9787,593,11629,1521,7722,427,9669,1400,7230,356,8986,761,5289,265,6315,394,2976,198,3571,116,1242,113,1477,6549,50017,2950,59519
12503,237,4646,511,5391,336,5455,756,6547,810,11187,1731,13729,1073,9225,1424,11716,1132,7389,953,9473,944,6623,688,8252,567,4944,504,6025,288,2584,333,3217,87,819,212,1122,5474,52876,7114,65469,279,4245,469,4995,450,4764,512,5728,1218,10157,1324,12703,1722,8283,1122,11124,1738,6958,763,9457,1460,6358,637,8457,766,4909,447,6116,283,2795,386,3460,50,1278,399,1734,7971,49736,6067,63769,519,8890,979,10387,786,10221,1272,12272,2029,21340,3060,26432,2797,17504,2543,22842,2867,14348,1716,18924,2406,12977,1325,16710,1333,9849,951,12144,574,5378,721,6672,136,2100,618,2852,13446,102615,13180,129241
12504,130,2992,192,3306,207,4596,459,5261,659,13614,1410,15688,1204,13204,1083,15494,850,6743,518,8107,764,5136,398,6296,436,3843,247,4533,276,2227,161,2662,86,749,123,958,4615,53112,4588,62314,162,2746,167,3083,237,4073,349,4660,843,13238,1170,15251,1365,11137,921,13423,1306,6142,430,7877,1060,5239,346,6639,664,4277,281,5218,325,2690,259,3268,63,1227,204,1489,6017,50763,4136,60914,294,5734,358,6392,438,8669,808,9918,1506,26848,2582,30934,2571,24339,2008,28922,2156,12885,947,15987,1818,10372,745,12934,1096,8121,527,9750,597,4924,423,5936,149,1977,321,2452,10627,103877,8721,123226
12601,66,1483,43,1587,96,1535,52,1685,173,2956,161,3288,311,3525,158,3990,466,2941,99,3505,481,2521,103,3103,281,2061,63,2406,137,1034,66,1236,61,387,41,498,2060,18447,784,21287,61,1541,36,1639,97,1494,59,1646,223,3167,165,3555,485,3764,153,4403,634,2979,94,3706,704,2582,77,3357,406,2107,75,2588,184,1250,66,1494,43,600,77,714,2821,19483,796,23104,123,3028,82,3227,192,3023,113,3328,393,6125,327,6842,794,7284,314,8397,1097,5921,185,7206,1180,5102,179,6460,686,4171,138,4994,318,2281,131,2728,107,988,118,1209,4887,37932,1581,44393
12602,168,3438,128,3735,246,4462,234,4941,565,11185,727,12475,958,10097,580,11637,1106,7054,362,8523,1173,6224,321,7725,710,4865,236,5814,328,2602,230,3157,130,1107,230,1465,5381,51045,3048,59476,150,3106,110,3367,223,4228,229,4680,759,11612,665,13036,1304,10115,525,11950,1653,7222,312,9190,1726,6512,315,8547,1015,5323,296,6632,413,3149,322,3885,108,1850,506,2461,7351,53118,3274,63745,319,6542,239,7101,472,8690,461,9618,1320,22798,1394,25511,2265,20218,1112,23590,2758,14279,676,17711,2901,12738,637,16274,1729,10191,528,12449,734,5756,548,7042,233,2959,733,3920,12735,104164,6321,123220
12701,191,4539,331,5052,282,4255,278,4815,743,9050,619,10411,1023,9031,650,10702,975,6938,432,8345,723,5864,446,7036,428,3613,261,4301,164,1562,187,1919,31,379,127,535,4564,45225,3327,53112,277,4232,288,4796,297,4120,299,4720,1221,9926,681,11831,1731,8620,649,11000,1541,6580,455,8584,1293,5523,357,7171,582,3712,291,4580,165,1646,179,1990,28,537,80,643,7146,44890,3276,55312,463,8770,620,9851,582,8375,574,9538,1965,18973,1295,22244,2754,17650,1303,21702,2519,13519,890,16927,2020,11383,798,14207,1016,7323,549,8881,335,3209,366,3908,57,915,202,1179,11708,90116,6598,108424
12702,308,6199,492,7003,451,6129,479,7058,1154,10628,944,12733,1286,8749,896,10930,1570,9791,882,12240,1456,10715,892,13057,812,7785,582,9178,387,3699,425,4511,111,1209,274,1603,7534,64910,5875,78318,329,5760,441,6536,528,5768,388,6677,1363,10129,893,12388,2027,9452,877,12358,2660,9905,811,13375,2433,10192,798,13419,1284,8147,573,10009,450,4108,521,5081,81,1888,478,2452,11150,65349,5789,82287,636,11966,934,13538,976,11892,868,13743,2521,20758,1837,25122,3312,18199,1778,23288,4226,19687,1696,25610,3883,20905,1685,26474,2094,15935,1158,19190,836,7805,946,9592,195,3100,756,4051,18685,130255,11663,160601
12703,174,4016,337,4527,248,4193,396,4837,683,8450,892,10026,1051,8251,845,10148,997,6825,554,8375,806,5792,459,7057,436,3675,322,4433,201,1833,277,2307,53,524,157,730,4644,43554,4247,52446,219,3705,283,4211,330,3910,330,4578,1053,8666,896,10616,1490,8067,766,10323,1491,6601,514,8602,1168,5387,432,6983,655,3762,331,4750,213,2149,313,2678,44,865,323,1228,6669,43116,4179,53965,393,7720,621,8735,581,8106,725,9410,1738,17118,1790,20641,2537,16324,1609,20472,2484,13427,1063,16980,1970,11178,889,14042,1096,7430,654,9182,413,3979,584,4980,100,1383,477,1966,11312,86673,8423,106411
12801,150,3225,131,3513,152,3031,115,3303,364,6193,380,6935,620,6372,355,7351,973,6567,337,7878,1276,5708,255,7240,747,4681,210,5644,348,2903,186,3432,160,1180,139,1478,4794,39871,2109,46768,164,3023,120,3301,225,2934,112,3266,515,6398,350,7256,926,6607,324,7852,1691,6320,290,8296,1819,5540,215,7573,1007,5032,218,6255,432,3508,286,4223,128,1952,329,2413,6910,41305,2236,50448,316,6247,253,6813,380,5960,228,6573,875,12590,730,14190,1547,12977,679,15203,2663,12892,624,16171,3097,11254,464,14811,1756,9713,429,11899,778,6409,472,7656,285,3135,466,3890,11699,81175,4345,97216
12802,151,3474,90,3721,149,3079,100,3322,366,5390,198,5950,641,6427,220,7289,1029,6290,218,7535,1114,5292,188,6594,626,4509,154,5290,327,2383,173,2886,95,704,173,972,4496,37547,1512,43558,164,3220,84,3469,173,2782,64,3020,460,5542,198,6205,1166,6619,215,8002,1653,6265,187,8102,1719,5193,146,7061,895,4607,181,5690,334,2732,234,3298,59,1064,449,1575,6635,38031,1762,46424,315,6700,175,7186,321,5858,165,6343,827,10937,390,12152,1807,13046,437,15291,2678,12557,404,15642,2837,10486,335,13658,1524,9123,335,10979,663,5109,408,6182,157,1766,620,2542,11133,75580,3270,89982
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,11,151,97,253,20,255,135,411,51,689,423,1164,72,541,491,1108,67,500,442,1010,84,544,317,949,54,465,138,648,15,122,40,166,0,11,4,19,372,3273,2085,5734,17,172,90,279,18,265,132,418,76,616,339,1022,70,392,285,749,93,365,210,666,95,464,147,698,41,301,59,404,8,77,22,104,0,19,12,32,417,2663,1300,4381,28,326,184,532,34,518,274,829,124,1303,757,2187,143,933,782,1859,156,872,646,1678,181,1005,463,1648,92,760,194,1055,19,193,58,277,3,25,16,49,787,5945,3382,10112
