region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,161,2118,177,3417,19,126,90,1210,30,1473,0,0,0,8,0,8,11,4,0,9,0,20,24,8,5,0,0,32,18,7,4,5,0,34,280,112,89,789,36,1305,9,0,0,0,0,12,7,3,3,5,0,23,57,3,13,64,3,136,42,0,0,8,0,50,6,0,0,0,0,10,12,0,0,0,0,13,49,16,17,318,4,401,45,6,4,24,0,74,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,5,0,12,26,0,0,12,0,40,7,3,0,0,0,14,16,3,0,0,0,22,21,5,0,3,0,24,6,3,0,6,0,16,57,28,17,194,7,299,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,4,0,0,0,0,4,0,0,0,0,0,0,14,6,3,8,0,34,104,18,10,32,3,166,19,4,9,72,108,212,867,355,264,2781
114011277,728,10227,652,14987,73,659,472,6190,192,7586,0,10,3,76,9,88,35,3,3,17,12,69,20,9,4,5,0,33,118,29,18,38,8,207,1138,544,414,3643,132,5862,36,7,17,0,3,57,28,13,6,33,0,75,139,42,22,292,10,510,28,8,0,37,3,77,27,4,0,17,0,49,31,3,3,0,7,43,134,79,57,1112,33,1416,92,37,22,133,3,291,3,0,0,3,0,3,10,3,0,13,0,26,3,0,0,0,0,3,41,3,0,20,0,66,41,3,13,3,0,57,50,39,21,15,4,124,27,4,4,8,3,47,17,4,4,10,3,31,242,128,87,823,13,1301,15,4,0,6,0,30,14,0,0,0,0,13,19,0,0,0,0,26,16,0,4,4,0,25,0,0,0,0,0,0,4,0,0,0,0,5,50,13,13,31,4,101,244,87,35,129,12,510,53,24,13,253,525,872,2748,1759,1235,12911
114011278,667,9332,1024,13817,46,610,451,6433,179,7721,0,4,0,140,8,158,67,5,8,22,0,96,24,7,0,8,3,34,129,36,23,72,3,265,974,508,405,3866,165,5922,49,0,14,0,6,77,10,6,9,25,0,52,152,43,34,351,11,595,31,13,7,38,3,89,23,9,0,0,3,31,34,3,3,0,0,40,115,93,61,1240,31,1535,80,29,13,94,9,223,3,0,0,4,0,5,11,4,0,5,0,20,4,0,4,3,0,13,46,12,8,16,4,88,11,11,3,12,4,42,46,15,21,14,7,103,40,6,3,11,0,62,15,3,0,9,4,33,211,101,100,814,20,1249,23,3,0,3,0,27,3,0,0,3,0,5,10,0,3,3,0,15,20,4,0,15,0,51,10,0,0,3,0,14,4,0,0,0,0,5,35,18,15,38,0,103,241,73,40,95,7,464,53,23,21,375,951,1426,2520,1639,1246,13712
114011279,508,6832,936,10974,43,524,320,4663,161,5717,0,0,0,61,3,65,18,4,5,10,3,34,40,4,3,6,3,60,103,27,16,43,4,186,993,429,288,2604,109,4418,32,0,8,0,0,39,19,7,0,36,3,59,135,27,20,234,5,419,52,6,3,24,3,97,26,5,0,7,0,40,6,0,0,3,0,13,125,82,44,830,23,1112,77,29,4,105,7,227,3,0,0,0,0,3,3,4,0,10,0,14,5,0,3,3,0,7,57,6,3,34,3,106,24,4,5,7,3,43,35,15,16,15,7,80,48,6,4,15,0,70,25,3,0,7,3,33,200,96,62,541,29,926,23,4,0,10,0,39,3,0,0,0,0,3,7,3,7,5,0,21,21,5,3,11,4,44,3,0,0,0,0,3,3,0,0,0,0,3,27,13,3,25,3,78,218,80,27,88,6,415,46,16,17,268,385,722,2420,1399,861,9665
114011280,229,2729,197,4003,22,158,139,1564,50,1932,0,0,0,10,0,10,10,0,0,6,0,15,3,0,0,0,0,5,29,5,0,3,3,38,338,134,123,1020,60,1673,11,0,0,0,0,11,3,3,0,9,0,15,37,5,3,82,9,132,15,0,3,12,0,25,3,3,0,0,0,11,0,0,0,0,0,0,35,17,15,328,12,409,30,7,6,27,7,76,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,6,13,3,3,3,3,21,4,3,0,3,0,7,7,3,0,3,0,15,6,0,0,0,0,12,8,0,0,0,0,8,81,42,39,215,3,376,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,8,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,28,43,24,10,27,3,101,28,10,5,73,107,215,751,417,355,3404
114011281,106,1502,136,2328,17,116,76,1048,28,1295,0,0,0,10,0,10,3,4,3,0,0,6,5,0,0,3,0,8,20,4,3,3,0,39,168,108,87,588,18,973,14,0,0,0,0,14,4,3,0,7,0,15,38,4,0,65,3,110,14,4,0,4,0,18,8,0,0,0,0,6,3,0,0,0,0,3,11,14,16,211,5,256,37,8,3,30,0,83,0,0,0,3,0,3,6,0,0,0,0,4,6,0,0,0,0,8,22,3,0,14,0,39,0,0,0,0,0,3,9,6,3,0,3,24,12,0,5,3,0,18,3,0,0,3,0,4,31,22,21,140,9,218,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,5,0,10,3,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,13,50,13,11,19,4,97,13,3,0,33,96,152,505,316,232,2189
114011282,613,8979,520,12852,45,515,372,5428,160,6521,0,3,3,36,6,45,29,10,7,26,0,64,12,3,3,6,0,25,74,13,19,45,3,151,985,457,304,3568,130,5446,26,4,15,0,7,45,15,4,4,33,3,50,131,31,24,267,14,465,28,12,3,12,0,58,19,3,0,8,3,35,4,0,0,3,0,4,146,89,52,1168,34,1486,182,68,17,193,14,468,3,0,0,0,0,7,6,0,0,4,3,11,3,0,0,0,0,3,47,16,5,26,0,94,18,4,0,5,3,35,24,13,25,3,0,65,29,8,3,10,3,46,24,5,0,4,3,41,236,138,84,737,19,1207,23,0,4,5,0,32,0,0,0,0,0,0,9,14,0,6,0,29,22,3,0,10,0,35,3,0,0,0,0,3,10,0,0,0,3,12,42,14,6,43,0,101,226,60,50,108,8,449,30,12,14,328,496,873,2451,1499,1014,12082
114011283,215,3100,201,4510,16,178,118,1825,61,2196,0,0,0,8,0,8,0,0,0,6,0,6,7,0,0,5,0,9,40,0,4,17,3,62,324,142,130,1124,66,1774,4,0,0,0,3,10,4,0,0,9,0,15,51,9,10,85,4,159,3,0,3,7,0,14,9,0,0,0,0,13,0,0,0,0,0,0,53,23,19,392,4,494,30,10,3,42,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,4,0,36,3,0,0,0,0,5,13,5,3,9,5,28,19,9,3,5,0,33,4,0,0,0,0,7,69,51,28,276,3,429,0,0,0,0,3,3,0,0,3,0,0,3,5,0,4,0,3,13,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,19,3,0,4,0,30,67,7,20,34,3,133,21,22,5,83,168,293,791,462,353,3935
114021284,546,6835,508,11093,60,580,352,3899,143,5036,0,3,0,7,0,13,67,3,7,6,0,83,18,6,3,4,0,41,117,42,24,50,3,241,1086,522,333,2848,104,4887,13,0,3,0,0,23,37,14,4,27,3,88,132,37,19,247,14,448,43,17,8,29,0,97,30,0,3,8,0,35,33,9,0,3,0,37,173,106,59,1163,28,1527,141,45,5,117,3,310,10,0,0,4,0,8,19,8,0,18,0,42,3,0,0,4,0,5,30,6,3,16,3,57,8,3,3,0,0,12,56,28,8,9,0,101,38,15,4,20,3,78,25,11,3,7,0,44,294,144,78,776,20,1315,26,0,0,0,4,29,11,0,0,5,0,15,27,5,0,3,0,38,31,5,3,3,0,44,3,0,0,0,0,3,3,0,0,0,0,3,22,13,8,24,0,64,295,89,46,98,12,542,35,25,10,197,539,808,2886,1736,986,9592
114021285,292,2994,347,5094,29,280,195,2009,55,2575,4,0,0,4,0,8,4,0,4,0,0,5,9,0,0,0,0,15,35,16,5,21,3,85,494,237,148,1229,50,2150,7,3,3,0,0,15,3,0,0,10,0,22,56,18,8,120,3,206,22,5,3,5,0,33,25,6,0,4,3,46,9,0,0,0,0,8,87,43,30,349,18,532,44,27,4,43,0,125,0,0,0,0,0,0,5,0,0,0,0,6,8,3,0,0,0,11,31,13,3,17,3,68,10,6,4,3,0,23,17,16,4,3,0,36,16,3,0,7,7,37,3,0,3,8,0,14,102,46,35,263,14,458,17,4,0,7,3,26,0,0,0,0,0,0,8,0,3,4,0,17,13,5,5,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,16,3,40,116,32,15,44,12,223,24,0,10,80,136,247,1216,767,482,4254
114021286,407,4864,415,7570,57,331,283,2740,71,3484,0,3,0,4,0,3,25,3,0,15,0,40,15,3,0,0,0,18,73,18,12,25,5,136,582,281,262,1818,60,3002,12,3,0,0,0,20,18,6,0,17,0,36,91,22,9,148,4,281,50,19,4,29,0,95,15,3,0,9,0,31,13,3,3,0,0,16,116,68,31,676,10,894,66,20,9,79,4,179,0,0,4,0,0,0,5,0,0,9,0,13,6,0,0,0,0,7,18,5,3,14,0,39,11,7,4,3,6,28,24,16,7,4,0,47,44,8,7,12,3,66,15,3,3,15,0,25,141,71,40,489,9,752,12,0,0,4,0,16,0,3,0,0,0,7,6,5,3,4,0,18,6,0,0,8,0,20,13,0,0,0,0,13,4,0,0,0,0,4,25,8,3,11,0,44,193,46,41,73,17,370,28,20,10,145,323,526,1684,975,738,6351
114021287,374,5632,507,8478,35,320,221,2963,99,3633,0,4,0,14,0,15,152,4,0,6,3,173,7,0,0,3,0,10,58,16,9,21,3,104,556,245,182,1998,71,3043,12,0,0,0,0,12,10,3,0,24,0,36,66,13,14,128,0,215,23,4,0,14,0,43,23,0,0,0,0,25,11,0,0,0,0,11,96,42,27,660,8,830,66,15,3,51,6,148,9,0,5,0,0,11,0,4,0,0,0,12,0,0,0,0,0,0,13,0,3,7,0,26,15,9,4,0,10,33,29,13,10,4,3,65,41,4,3,7,3,58,7,0,3,9,0,26,121,76,55,471,11,737,13,0,0,0,0,9,0,0,0,0,0,0,7,6,0,4,0,14,3,4,0,0,0,11,3,0,0,0,0,3,8,0,0,0,0,8,14,4,0,16,0,42,153,45,21,55,10,287,30,12,9,135,369,550,1581,843,569,6590
114021288,201,1824,148,2974,18,183,134,1273,31,1640,0,0,0,0,0,0,7,0,3,0,0,7,8,3,3,0,0,15,31,17,8,12,0,61,269,134,120,837,27,1392,0,3,0,0,0,4,7,0,0,10,0,16,43,19,9,62,0,135,3,3,3,0,0,13,15,3,6,5,0,23,6,0,0,0,0,7,59,32,16,290,12,412,29,8,4,31,0,70,0,0,0,0,0,0,4,3,3,3,0,12,5,3,0,0,0,4,11,3,4,4,0,18,4,0,0,0,0,4,13,0,9,4,0,26,6,3,3,3,0,21,4,0,0,3,0,8,68,39,33,240,8,379,4,0,0,0,0,4,0,0,3,0,0,3,11,3,0,0,0,12,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,22,66,20,25,12,4,129,14,6,9,53,134,216,719,488,395,2845
114021289,279,3286,356,5427,21,263,184,1968,49,2486,0,0,0,4,0,4,31,0,0,0,9,42,9,5,0,0,0,7,59,19,5,25,3,113,529,246,144,1319,49,2292,3,0,0,0,3,3,3,0,3,17,0,23,70,26,17,111,0,231,17,11,0,5,3,37,23,0,0,0,0,32,3,0,0,4,0,4,90,48,21,504,21,687,46,16,0,38,3,101,0,0,0,0,0,0,9,0,0,7,0,12,4,3,0,0,0,13,9,5,0,7,0,24,6,0,0,3,4,14,21,3,8,3,3,36,13,5,3,6,0,29,5,3,0,3,0,12,122,53,24,437,12,649,6,0,0,0,0,10,0,0,0,0,0,0,4,3,0,3,0,10,6,0,0,3,4,16,0,0,0,0,0,0,4,0,0,0,0,4,15,3,7,13,3,39,129,37,29,34,5,232,18,11,6,66,257,352,1275,760,451,4580
115011290,897,9110,739,18791,140,869,535,5373,125,7041,0,3,0,3,0,7,1398,28,35,33,26,1521,137,9,7,25,4,178,140,36,26,43,3,250,1287,620,408,3125,94,5523,221,10,22,5,0,255,46,10,9,28,0,98,198,51,45,276,4,572,213,31,13,82,3,339,54,3,13,13,0,84,564,13,12,4,19,612,289,112,86,1276,25,1792,355,112,37,209,17,728,393,0,3,0,6,409,271,26,27,63,10,400,25,4,0,3,0,30,108,36,18,34,3,189,64,9,4,4,7,90,119,33,15,16,0,179,145,20,17,20,0,197,56,11,4,20,0,89,321,155,101,756,16,1348,68,14,3,6,0,88,262,11,3,0,9,277,102,9,3,7,0,127,87,10,3,9,0,112,51,18,0,0,0,74,33,3,0,3,0,40,42,10,10,32,3,106,1358,156,93,132,33,1776,164,30,15,233,461,896,8711,2462,1567,11833
115011291,804,7113,572,16118,146,684,508,4451,93,5883,3,0,0,3,0,3,1465,29,28,38,28,1587,159,17,16,24,0,218,126,40,16,34,0,212,1118,437,313,2373,61,4306,365,6,24,0,9,408,51,10,9,19,0,90,187,31,26,185,6,431,182,46,20,67,7,321,51,7,3,5,0,71,906,11,7,8,9,949,259,80,73,863,19,1290,368,126,33,257,11,801,268,0,5,0,6,276,245,31,41,78,6,403,21,3,0,0,0,26,206,51,28,75,12,374,21,3,0,4,0,23,91,21,33,15,3,163,121,13,11,23,0,168,37,10,5,3,3,58,257,105,93,588,16,1063,51,7,4,5,4,68,424,0,6,0,3,439,116,10,3,0,3,126,123,11,7,4,3,145,71,3,0,5,3,82,49,0,3,0,3,57,39,6,9,28,3,80,1262,112,92,94,42,1606,148,16,20,130,290,598,8936,1926,1436,9379
115011292,1121,11435,936,23892,190,1079,634,6352,155,8416,0,0,0,7,0,7,1760,46,49,87,31,1978,154,18,6,35,3,225,238,49,24,55,0,377,1894,771,469,3771,110,7007,323,9,25,4,14,379,69,13,15,45,0,136,280,63,42,355,3,741,226,34,17,108,10,395,85,9,8,6,0,113,530,20,13,6,6,580,434,167,127,1638,35,2400,584,153,71,393,21,1220,331,0,5,0,7,338,309,53,34,83,17,489,22,0,0,3,0,29,150,42,18,60,5,276,54,10,0,10,3,75,132,50,36,11,3,238,217,22,8,19,9,276,84,17,4,10,0,116,406,162,138,978,23,1709,83,17,5,4,0,102,178,14,0,0,5,198,165,16,8,3,10,199,141,12,15,13,4,186,111,10,0,0,0,127,72,6,3,0,8,85,59,21,6,61,3,147,1758,186,131,196,47,2317,193,47,21,254,589,1095,11232,3116,1932,14567
115011293,971,9053,1285,23917,227,860,615,5422,105,7219,0,0,0,3,0,8,3232,44,57,46,44,3417,95,12,9,15,0,129,210,41,17,43,0,314,1951,616,482,3305,113,6469,348,9,15,0,10,383,87,10,4,31,0,133,232,44,16,249,8,552,185,36,15,47,5,281,85,11,3,9,4,115,1245,18,14,0,24,1306,339,124,96,1166,36,1754,414,116,42,241,14,831,496,3,5,0,17,526,189,21,30,51,7,302,10,0,0,0,3,13,64,18,15,33,0,137,22,0,5,0,3,35,155,35,20,13,0,226,141,10,9,16,0,174,79,11,0,11,3,103,384,135,103,861,27,1503,54,3,0,10,0,67,684,3,5,0,6,698,317,12,12,3,3,342,133,13,13,16,0,174,43,0,3,0,4,52,65,0,0,0,3,66,65,8,9,52,3,137,1826,134,94,99,30,2186,217,28,25,185,433,890,13594,2375,1733,11927
115011294,337,2875,185,5664,24,290,179,1768,28,2293,0,0,0,0,0,0,143,9,9,8,0,175,39,12,7,6,0,64,38,21,11,12,0,79,481,182,145,981,17,1800,42,3,3,3,0,52,11,0,3,4,4,20,72,13,9,70,0,162,31,5,7,20,0,64,8,5,0,5,6,22,82,0,0,0,7,88,93,24,22,331,11,473,154,57,29,113,11,362,24,0,0,0,0,24,47,4,0,9,4,61,0,0,0,0,0,0,45,14,14,31,0,107,12,0,0,0,0,18,38,11,12,5,0,59,37,4,9,9,3,56,21,4,0,6,0,32,106,39,34,256,5,433,12,8,0,0,0,22,27,0,0,0,0,27,41,8,7,0,0,49,26,12,8,0,0,46,6,0,0,0,0,12,7,0,0,0,0,7,9,6,4,23,0,44,260,53,27,40,17,398,33,0,6,41,75,157,1969,784,545,3741
115011295,536,5530,502,11701,167,695,474,4910,95,6343,0,3,0,6,0,9,1120,18,30,44,18,1230,136,23,14,39,3,211,155,43,13,55,3,261,1376,432,322,2750,81,4955,560,6,21,3,9,602,59,11,3,31,3,104,191,34,29,289,7,549,150,36,9,60,3,261,34,3,5,3,0,48,741,27,9,8,25,806,283,123,78,885,15,1394,615,139,72,347,26,1201,202,0,3,3,12,217,172,28,21,38,5,258,28,3,0,0,0,31,216,44,36,128,6,429,57,0,0,0,0,59,138,27,30,12,12,219,122,20,9,28,8,182,72,0,5,13,0,93,254,87,62,627,10,1046,76,10,3,9,4,104,329,5,3,0,9,354,204,17,8,3,3,230,134,7,9,4,0,154,64,3,3,3,0,69,66,0,0,0,0,66,37,6,8,31,0,86,1671,129,87,133,62,2088,246,36,31,222,581,1118,9675,2015,1397,10684
115011296,532,4937,579,12640,125,422,307,2725,31,3607,0,0,0,0,0,0,1974,33,36,24,40,2108,31,5,0,7,0,39,76,19,14,31,3,152,858,307,222,1627,51,3068,96,0,3,0,3,105,23,3,6,24,0,52,96,37,22,133,8,291,89,17,19,43,0,165,32,7,3,4,0,38,588,7,12,6,3,618,212,65,42,656,24,1006,263,77,31,141,13,525,273,0,6,0,5,282,154,18,14,32,7,227,6,0,3,0,0,15,43,9,3,24,3,89,12,0,0,0,0,12,80,23,7,0,0,112,101,3,4,10,3,121,44,6,3,13,0,74,144,66,52,441,15,723,26,7,3,3,0,44,258,3,0,0,3,262,97,4,3,0,0,100,38,4,5,6,3,47,20,0,0,0,0,21,61,0,0,0,3,60,35,13,4,24,3,71,905,69,74,68,18,1131,94,11,7,97,186,394,6854,1235,905,6139
115021297,1026,9732,917,19303,155,804,580,5740,149,7421,3,0,0,11,0,9,552,25,23,37,7,650,114,21,8,19,0,161,196,52,36,60,8,356,1585,618,429,3470,140,6235,98,0,10,0,0,112,48,3,13,33,0,104,253,47,33,292,13,642,124,40,14,74,4,250,63,11,6,11,0,90,173,0,3,8,0,183,267,143,76,1174,38,1696,833,204,65,420,22,1545,90,0,0,0,0,86,424,52,49,139,28,684,13,0,0,0,0,15,192,42,27,57,3,329,13,4,0,3,0,20,118,24,27,9,3,178,89,13,10,16,3,119,25,4,3,8,3,45,305,155,88,837,16,1403,51,15,4,8,0,76,48,13,0,3,0,62,127,6,4,3,0,144,68,4,14,14,0,98,18,3,0,3,0,25,6,0,3,0,0,10,57,17,23,48,6,151,785,123,118,130,40,1195,100,39,22,266,675,1101,6993,2482,1688,12893
115021298,320,2858,383,5327,35,225,167,1514,40,1988,4,0,0,0,0,4,55,3,12,7,0,80,21,3,0,0,0,22,44,17,6,7,0,80,455,198,123,907,47,1722,11,3,0,0,0,14,11,7,0,8,0,23,58,21,9,51,3,140,19,3,0,7,3,30,12,8,3,3,3,19,14,4,3,3,0,19,43,44,19,307,6,429,168,44,14,76,7,304,13,0,0,0,0,13,77,9,6,16,3,110,0,0,0,0,0,0,23,3,7,11,0,40,3,5,4,0,3,8,33,15,11,3,0,65,14,7,3,3,0,28,14,0,0,0,0,17,99,32,23,250,7,415,10,3,0,0,3,18,8,0,0,0,0,8,47,3,5,0,0,57,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,13,0,31,190,37,23,31,8,292,27,15,9,64,140,254,1524,716,454,3281
115031299,143,1361,229,2420,7,98,88,803,28,1034,0,0,0,4,0,4,10,0,0,3,0,15,7,3,0,4,0,13,33,9,6,17,0,68,189,88,66,478,21,835,6,0,0,0,0,6,7,0,0,4,0,16,40,7,13,48,0,106,5,3,0,3,0,10,11,0,0,0,0,6,0,0,0,0,0,0,47,25,5,198,7,282,22,11,3,16,3,55,0,0,0,0,0,0,4,12,0,6,0,23,0,0,0,0,0,0,10,7,0,7,4,30,3,0,0,0,0,7,10,3,3,4,0,23,5,6,0,0,0,10,3,0,0,0,0,4,30,19,16,155,6,222,3,3,0,0,3,5,0,0,0,0,0,0,5,3,0,0,0,6,3,0,0,5,0,7,0,3,0,0,0,8,3,0,0,0,0,3,10,0,0,14,0,23,76,7,18,31,4,141,4,4,7,33,298,337,553,311,225,1833
