region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
107011132,0,6,9,18,6,17,21,36,113,47,5,0,0,3,6,272,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,3,0,0,0,0,0,10,0,0,3,3,4,4,9,3,0,0,0,0,26,0,0,0,4,0,0,14,3,4,0,0,0,25,3,0,0,3,4,4,16,4,0,0,0,3,37,0,0,0,0,0,0,13,15,0,0,0,0,28,3,0,0,3,0,0,16,19,0,0,0,0,41,3,0,0,0,0,6,19,8,0,0,4,3,43,0,0,0,0,0,6,4,12,5,0,0,0,27,0,0,0,0,0,0,0,15,7,0,0,0,22,0,0,0,0,0,0,4,4,0,0,0,0,8,3,0,0,0,0,0,4,8,0,0,0,3,18,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,9,44,198,108,181,184,136,139,38,28,4,0,17,53,1086,0,4,7,0,0,0,0,0,0,0,0,0,11,10,4,6,6,0,3,0,0,0,0,0,3,32,13,35,21,5,12,4,0,0,3,0,0,3,96,23,72,27,9,4,4,9,3,0,0,0,10,161,3,16,73,27,10,20,17,6,3,0,0,7,182,7,3,12,19,17,22,32,10,3,0,0,3,128,5,0,6,15,15,22,29,13,3,0,0,4,112,0,3,5,5,3,29,26,11,3,0,0,3,88,0,0,5,0,10,10,21,13,3,0,0,3,65,4,4,0,0,4,20,32,16,6,0,0,7,93,0,0,0,4,0,10,17,9,6,0,0,0,46,3,0,0,3,0,0,7,17,3,0,0,0,33,3,0,0,0,0,0,3,3,3,3,0,0,15,7,3,4,3,5,16,18,10,0,5,0,3,74,4,7
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,4,18,46,24,48,96,96,198,100,13,0,0,3,18,642,0,0,3,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,0,9,3,5,4,4,6,4,0,4,0,0,0,0,30,14,5,7,0,7,4,6,5,0,0,0,3,51,6,3,8,8,4,10,25,20,3,0,0,0,87,0,0,6,7,11,16,24,19,0,0,0,3,86,0,3,0,8,9,13,17,9,0,0,0,0,59,0,0,0,3,0,7,28,23,3,0,0,0,64,4,0,0,0,4,4,22,18,0,0,0,3,55,5,0,4,0,10,8,40,44,4,0,0,3,118,3,0,0,3,0,0,9,21,7,0,0,0,43,0,0,0,0,0,4,0,14,9,0,0,3,30,3,0,0,0,0,5,5,11,0,0,3,0,27,4,0,0,0,5,11,10,12,0,4,0,3,49,0,0
107031137,0,3,19,60,34,82,131,140,140,25,0,0,0,5,18,635,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,3,0,3,3,0,0,0,0,0,15,4,18,0,5,0,6,0,0,0,0,0,3,36,6,27,14,6,0,5,0,0,0,0,0,3,61,5,0,23,29,15,18,19,4,0,0,0,3,116,3,0,6,18,10,13,25,4,0,0,0,0,79,4,0,3,4,10,11,19,8,0,0,0,3,62,4,0,3,4,6,9,21,10,0,0,0,3,60,0,0,0,5,4,10,19,10,0,0,0,0,48,0,0,0,0,3,19,22,19,3,0,3,3,72,0,0,0,3,0,7,8,10,0,0,0,0,28,0,0,0,0,0,0,7,4,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5,0,4,12,6,0,0,0,3,35,3,0
107031138,0,0,7,35,0,50,119,75,165,145,22,3,4,12,16,646,0,0,0,0,3,0,0,0,0,0,3,0,6,3,0,0,0,0,0,3,0,0,3,3,3,15,3,6,5,5,0,4,4,0,3,0,4,0,34,8,0,4,8,4,6,3,0,0,0,0,0,33,6,0,10,12,15,19,19,11,0,0,0,3,95,3,3,3,5,4,15,27,15,3,0,0,3,81,4,0,0,8,5,13,26,21,4,0,0,0,81,5,0,0,4,6,4,30,24,3,4,0,3,83,4,0,0,0,5,13,15,16,3,0,0,0,56,3,0,3,3,5,9,21,29,10,5,3,0,91,0,0,0,0,0,5,20,15,5,0,0,4,49,3,0,0,0,4,0,3,23,3,0,0,0,36,0,0,0,0,0,3,0,5,6,5,4,4,27,3,0,0,0,0,5,19,16,6,3,0,0,52,0,0
107031139,0,3,9,21,0,19,32,45,98,77,5,3,0,0,6,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,3,3,3,0,0,3,0,0,0,12,0,3,3,0,0,0,0,3,0,0,0,4,13,0,0,0,5,5,5,10,3,3,0,0,0,31,3,0,0,5,0,3,14,8,3,0,0,0,36,0,0,0,0,11,7,6,7,4,0,0,0,35,3,0,0,0,0,8,8,7,3,0,0,0,29,0,0,0,0,0,4,11,9,0,0,0,0,24,3,0,0,3,3,3,6,14,3,3,0,0,38,0,0,0,0,0,3,6,17,0,0,0,0,26,0,0,0,0,0,0,0,12,5,0,0,0,17,3,0,3,0,0,0,3,3,0,0,0,0,12,0,0,0,0,3,3,11,11,3,0,0,0,31,0,0
107031140,0,3,6,44,15,39,51,48,93,71,21,6,0,0,18,406,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,5,0,0,0,3,0,8,5,0,5,3,0,3,0,0,0,0,0,0,16,3,7,3,9,5,3,3,0,0,0,0,4,37,8,3,5,7,8,7,15,3,0,0,0,4,60,4,3,5,3,3,10,9,8,5,3,3,0,56,5,0,0,3,3,3,10,14,4,3,0,0,45,0,3,0,3,3,8,9,10,4,0,0,4,44,0,0,0,3,7,0,9,15,0,0,0,0,34,5,0,0,5,4,4,19,25,3,0,3,0,68,0,0,0,3,3,3,7,12,4,0,0,3,35,6,0,0,0,0,0,5,12,7,0,0,0,30,3,0,0,0,0,3,3,10,3,3,0,0,25,0,0,0,3,0,5,10,13,4,0,3,3,41,0,0
107031141,0,3,18,81,32,70,59,90,246,225,61,0,0,6,21,891,0,0,0,0,0,0,3,0,0,0,0,5,8,3,3,0,3,0,0,4,3,0,0,0,0,16,5,12,3,6,0,3,3,0,0,0,0,4,36,3,32,9,3,3,3,5,3,0,0,3,3,67,3,4,15,8,12,14,23,13,4,0,0,4,100,10,3,0,13,3,15,24,26,3,0,0,3,100,0,0,9,8,0,9,33,25,5,0,0,3,92,0,0,0,5,9,8,23,25,7,0,0,0,77,3,3,0,0,3,4,20,29,8,3,3,0,76,3,0,0,4,0,10,38,49,21,0,3,0,128,0,0,0,0,4,6,21,39,14,0,0,0,84,4,0,0,0,0,0,18,37,22,7,0,5,93,0,0,0,0,0,0,6,19,25,4,3,0,57,3,0,0,0,4,5,15,28,18,3,3,0,79,3,0
107031142,0,3,18,71,33,91,138,141,208,46,12,0,0,3,15,758,6,0,0,5,0,0,4,0,0,0,0,0,15,0,4,4,0,0,0,0,6,0,0,0,0,14,8,18,7,8,3,6,3,4,0,0,0,0,57,8,23,12,4,8,7,7,4,3,0,0,3,79,5,3,21,23,14,16,17,8,0,0,0,6,113,0,3,6,7,11,32,29,13,0,0,0,0,101,0,3,3,8,11,9,26,16,3,0,0,0,79,0,0,4,6,6,14,40,7,0,0,0,0,77,0,0,0,8,8,14,25,12,3,0,0,0,70,0,0,0,5,12,7,36,19,3,0,0,0,82,0,0,0,4,0,6,11,7,3,0,0,0,31,0,0,0,0,3,0,9,5,4,0,0,0,21,0,0,0,0,0,9,0,0,5,0,0,0,14,0,0,0,9,0,12,18,11,0,0,0,5,55,0,3
107031143,0,23,93,306,184,526,484,426,373,62,17,4,4,22,98,2506,3,4,5,4,4,4,0,0,0,0,0,3,27,8,12,14,9,0,6,6,0,0,0,0,4,59,23,65,28,26,13,11,8,0,0,0,3,12,189,19,100,67,65,30,30,18,8,4,0,4,24,369,22,25,121,85,65,63,64,10,0,0,3,11,469,11,9,36,86,42,67,76,16,0,0,0,7,350,5,6,24,38,23,68,60,16,5,0,3,5,253,3,0,11,19,23,62,72,30,0,0,0,3,223,3,3,0,10,12,41,50,28,0,0,0,5,152,5,0,3,11,14,46,66,31,0,0,3,5,184,0,0,0,5,6,19,26,17,4,0,0,3,80,3,3,3,4,3,8,8,5,6,0,0,4,47,3,0,3,0,0,5,12,4,0,0,0,0,27,3,3,15,27,18,31,42,30,4,0,0,10,183,10,22
107041144,3,8,72,308,118,305,328,235,406,219,31,19,0,24,60,2053,3,3,4,3,3,9,19,19,5,0,0,6,74,17,13,8,6,0,0,12,5,0,0,0,0,61,30,60,20,18,3,8,5,4,0,0,0,10,158,15,103,39,35,11,15,15,8,3,0,3,7,254,3,22,54,77,27,55,35,13,4,0,0,3,293,7,13,22,33,27,47,56,28,0,3,3,5,244,3,0,5,24,15,43,50,18,11,3,3,11,186,3,3,3,7,12,31,48,33,0,0,3,4,147,0,0,3,6,7,19,48,27,6,0,0,3,119,9,0,0,12,13,19,68,52,16,4,0,3,196,10,0,0,0,3,13,33,40,13,4,3,3,122,3,3,3,7,0,6,27,25,5,3,0,0,82,3,0,0,3,0,0,18,24,13,5,0,3,69,4,3,8,8,5,17,25,28,12,7,3,10,130,4,9
107041145,0,18,80,289,189,501,483,266,344,146,15,3,0,12,68,2316,4,4,0,0,4,3,4,0,0,0,0,0,19,10,16,5,4,3,8,8,0,0,0,0,7,61,31,66,34,35,9,14,4,0,0,0,0,3,196,22,109,63,39,14,26,12,9,0,3,0,18,315,8,30,87,77,39,39,36,11,0,3,0,13,343,10,15,22,65,34,63,42,9,3,0,7,8,278,3,3,13,28,28,49,32,34,0,0,0,6,196,4,0,8,11,17,56,55,24,0,0,0,0,175,0,0,5,7,13,46,46,29,3,0,0,5,154,4,0,5,12,13,35,61,30,3,0,0,3,166,3,0,0,5,9,14,23,33,3,0,0,0,90,0,0,0,3,6,8,17,17,3,0,0,3,57,0,0,0,3,3,3,8,13,7,3,0,0,40,5,0,12,20,19,28,30,18,7,0,0,6,145,7,12
107041146,3,5,51,116,55,282,268,145,248,191,66,16,20,16,51,1474,5,0,4,17,4,10,8,8,8,0,0,4,68,4,4,3,10,3,6,11,3,4,0,0,3,51,9,17,13,23,7,11,3,3,0,0,6,5,97,14,24,23,24,21,12,7,4,0,0,0,3,132,4,11,23,55,20,32,31,14,4,0,8,9,211,3,3,6,25,19,38,32,25,6,4,7,3,171,11,0,12,16,18,22,28,29,10,3,4,0,153,0,0,3,16,17,28,21,27,14,4,4,4,138,5,0,6,10,14,14,21,27,7,0,6,0,110,3,0,5,8,9,23,37,48,12,5,4,3,157,4,0,0,3,4,7,20,31,6,4,0,3,82,3,0,0,3,0,4,9,13,16,3,3,3,57,0,0,3,3,0,6,0,16,12,0,0,5,45,4,0,8,10,3,15,19,29,5,4,7,8,112,5,4
107041147,0,4,10,29,5,22,22,48,79,138,47,7,6,3,4,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,8,4,8,3,0,0,4,0,5,0,0,0,0,24,0,0,3,4,0,5,5,8,3,3,0,0,31,6,0,0,3,6,5,9,9,4,0,0,0,42,3,0,3,3,0,0,10,12,3,0,3,0,37,0,0,0,0,3,7,13,6,3,0,0,3,35,3,0,0,0,0,6,10,8,6,0,3,3,39,3,0,0,0,3,7,12,17,8,3,0,3,56,3,0,0,0,0,0,4,18,7,4,4,0,40,0,0,0,0,3,0,7,12,10,5,0,0,37,3,0,0,0,3,0,4,8,7,8,0,0,33,3,0,0,0,0,0,0,15,4,4,0,0,26,0,0
107041148,0,9,19,55,19,40,88,87,152,206,104,34,5,3,26,819,0,0,0,0,3,0,0,4,0,0,0,0,7,4,0,0,0,0,0,3,3,0,0,0,0,10,4,6,0,0,0,3,3,4,0,3,0,3,26,8,9,8,3,3,3,3,0,3,0,0,0,40,8,0,3,8,4,12,9,8,4,0,0,3,59,3,0,3,3,0,5,16,18,3,3,0,0,54,5,0,4,3,6,7,10,15,4,4,0,3,61,3,0,4,0,3,15,17,23,9,0,0,0,74,0,0,0,4,0,9,13,25,4,3,0,0,58,7,0,0,5,0,5,25,34,23,8,4,3,114,4,0,0,3,3,5,11,22,14,3,3,3,71,0,0,0,3,3,5,9,30,26,12,9,3,100,0,0,0,0,0,3,4,14,25,9,14,0,69,0,0,0,0,3,3,11,19,15,3,3,0,57,0,0
107041149,3,34,171,590,199,662,1147,595,829,544,251,67,27,56,159,5126,20,5,19,16,26,41,47,61,48,23,3,17,326,34,33,14,28,18,20,30,21,3,3,3,7,214,65,134,47,55,28,35,23,15,7,3,0,15,427,57,189,59,66,40,34,40,8,10,3,6,16,528,32,20,86,102,81,119,98,50,21,8,8,17,642,18,15,29,108,58,127,158,68,18,7,4,9,619,11,3,12,59,48,93,143,75,21,3,0,8,476,13,4,9,34,60,96,157,89,40,9,3,10,524,11,0,0,22,27,72,132,84,28,8,6,3,393,6,3,13,30,34,81,185,133,46,20,4,3,558,11,4,0,12,11,29,88,101,23,8,9,0,296,3,3,3,7,11,18,71,82,37,26,12,7,280,3,0,0,8,3,11,41,49,46,25,17,4,207,8,4,15,18,13,44,83,71,60,19,9,12,356,15,24
107041150,0,11,48,271,103,270,218,128,340,250,69,12,6,20,56,1743,0,4,3,0,3,3,0,3,0,0,0,4,20,9,10,10,7,3,3,3,5,0,0,0,0,50,30,71,12,12,3,6,7,3,3,0,3,5,155,19,95,14,15,6,8,6,3,0,0,3,16,185,7,21,61,44,22,15,28,17,0,3,0,9,227,9,12,24,43,22,27,33,20,3,0,0,6,199,5,3,8,10,16,21,45,26,6,3,0,7,150,4,0,3,15,8,13,44,19,9,3,3,3,124,3,0,3,3,0,14,46,28,12,0,3,3,115,3,3,3,3,7,19,54,50,20,3,3,3,171,3,0,0,4,3,3,29,39,7,3,3,3,97,4,0,0,3,4,4,12,25,12,3,0,0,67,3,0,0,3,0,7,3,16,16,3,3,0,54,4,4,6,8,6,6,29,28,8,3,0,3,105,3,14
108011151,0,0,6,61,14,78,96,11,9,0,0,0,0,3,12,284,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,9,11,0,6,8,6,0,0,0,0,0,0,4,35,9,4,11,20,5,7,0,0,0,0,4,0,60,4,3,8,12,8,5,3,0,0,0,0,3,46,8,0,3,9,6,3,7,4,0,0,0,0,40,5,0,3,8,10,3,3,0,0,0,0,0,32,3,0,3,12,3,3,6,0,0,0,0,3,33,3,0,3,8,7,3,0,0,0,0,0,3,27,3,3,0,0,3,3,3,0,0,0,0,3,18,0,0,0,5,4,4,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,8,10,5,0,0,0,0,0,4,32,0,0
108011152,3,3,55,125,40,274,344,199,367,119,34,13,3,9,29,1556,3,0,0,3,3,3,3,0,0,0,0,3,18,6,4,8,13,0,3,3,4,0,0,0,3,44,9,15,26,34,0,5,11,0,0,0,0,0,100,12,12,43,54,28,23,15,4,0,0,0,3,194,12,0,33,94,28,57,42,15,0,5,0,5,291,13,0,17,69,22,56,62,24,0,0,0,5,268,7,0,6,20,15,33,53,12,0,0,3,3,152,0,0,5,13,13,47,41,11,0,0,0,0,130,3,0,6,7,9,16,35,16,0,0,0,5,97,4,0,3,10,3,25,39,26,5,0,0,3,118,0,0,0,3,0,7,21,11,3,3,0,0,48,0,0,0,0,3,5,9,12,6,3,3,0,41,0,0,0,0,0,3,6,9,4,0,0,0,22,0,0,0,15,10,13,34,16,4,0,0,7,99,3,8
108011153,0,3,13,52,14,75,111,61,56,12,6,6,3,6,18,420,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,0,4,0,0,0,0,0,0,0,17,5,0,0,8,5,3,0,0,0,0,0,0,21,7,0,8,11,6,5,3,3,0,0,3,0,46,3,3,3,15,12,23,7,3,0,0,0,3,72,4,0,5,13,11,12,17,0,0,0,0,3,65,5,0,6,16,4,18,10,3,0,0,0,0,62,3,0,3,7,0,7,9,0,0,0,0,0,29,7,0,0,7,3,5,7,3,0,0,0,3,35,3,0,0,0,5,3,8,5,0,0,0,3,27,3,0,0,0,0,0,3,3,0,0,0,3,12,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,5,4,8,11,0,0,0,0,3,35,3,0
108011154,3,3,23,101,28,125,275,85,110,32,8,0,0,6,21,791,3,0,0,0,0,0,3,3,0,3,0,3,15,0,3,3,3,3,3,3,3,0,0,0,3,24,5,6,5,21,8,5,4,0,0,0,4,0,58,7,26,15,42,5,13,3,0,0,0,0,3,114,7,12,33,62,25,32,23,0,0,0,0,3,197,3,4,14,44,24,29,26,0,0,0,0,3,147,4,0,6,17,9,13,16,0,0,0,0,5,70,3,0,0,11,8,18,11,5,0,0,0,0,56,0,0,3,5,5,13,13,3,0,0,3,0,45,3,0,0,0,3,10,12,3,0,0,3,0,34,3,0,0,3,3,0,3,3,0,0,0,0,15,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,3,5,0,0,0,0,8,3,0,3,4,5,5,9,0,0,3,0,3,35,3,0
108021155,3,4,74,239,117,414,450,123,65,13,0,3,0,13,43,1480,3,0,4,3,0,5,0,0,0,0,0,4,19,3,0,13,6,5,0,3,0,0,0,3,4,37,15,17,29,32,12,7,0,5,0,0,0,5,122,22,46,81,65,27,17,3,0,0,0,3,0,264,11,10,48,112,56,44,10,0,0,0,3,5,299,13,7,28,78,49,49,11,0,0,0,0,7,242,9,0,6,38,32,39,11,0,4,0,0,4,143,4,3,10,41,25,27,14,4,0,0,3,0,131,0,3,6,29,19,22,8,0,0,0,0,0,87,8,0,0,20,12,20,4,5,0,0,0,4,73,3,0,4,3,8,3,3,3,0,0,0,3,30,3,0,4,3,0,6,0,0,0,0,0,3,19,0,0,0,3,3,3,0,0,0,0,0,0,9,6,6,14,30,25,13,13,0,0,0,0,7,114,3,4
108021156,0,5,27,144,37,167,216,71,37,19,0,3,0,9,26,729,4,0,4,0,0,0,0,0,0,0,0,4,12,6,0,6,3,0,3,3,0,0,0,0,3,24,8,5,11,8,3,4,3,0,0,0,0,0,42,19,5,16,19,6,9,0,3,3,0,0,3,83,13,0,36,36,20,19,10,0,0,0,0,5,139,16,0,17,24,20,17,13,0,0,0,3,3,113,13,0,3,14,9,18,8,0,0,0,0,0,65,6,0,4,11,10,10,5,6,0,0,0,3,55,8,0,3,8,3,6,4,3,3,0,0,0,38,6,0,7,5,4,15,4,4,0,0,0,3,48,4,0,0,0,4,3,3,3,0,0,0,3,20,0,0,0,0,0,6,4,7,0,0,0,3,20,0,0,0,0,3,3,3,3,3,0,0,0,15,0,0,4,6,10,6,6,0,0,0,0,3,35,3,0
108021157,0,3,13,60,27,89,127,57,23,3,6,0,0,0,18,410,3,0,0,0,4,0,0,0,0,3,0,0,10,0,3,0,0,0,0,7,0,0,0,0,0,10,7,3,4,3,3,4,3,0,0,0,0,0,27,3,10,13,12,5,7,3,3,0,0,0,0,56,3,3,20,24,20,20,6,3,0,0,0,3,102,0,3,8,9,13,13,6,3,0,3,0,3,61,3,0,8,7,7,20,12,0,0,0,0,3,60,0,0,3,5,9,8,4,3,0,0,0,3,35,3,0,3,8,3,4,3,3,0,0,0,0,27,3,0,5,4,3,8,8,0,0,0,0,0,31,4,0,0,0,0,5,0,0,0,0,0,3,12,0,0,0,0,3,3,4,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,8,3,3,0,4,0,0,0,0,24,0,0
108021158,0,10,45,151,98,247,253,115,71,21,9,9,6,9,37,1026,0,0,6,0,3,0,0,0,0,0,0,0,9,4,0,6,6,3,3,4,0,0,0,0,0,26,8,17,23,37,8,5,4,0,0,0,0,6,108,13,46,43,39,4,11,10,0,0,0,0,3,169,8,12,40,47,34,35,30,5,0,0,0,4,215,3,4,21,28,20,29,25,4,0,0,3,3,140,6,3,9,17,13,24,24,6,0,0,3,3,108,0,4,3,5,10,24,24,7,0,0,0,0,77,3,3,0,3,7,16,8,5,0,0,0,0,45,3,0,3,3,3,9,11,3,5,0,0,0,40,5,0,0,0,4,0,4,0,0,0,0,0,13,0,0,0,3,0,3,3,0,0,0,0,3,12,0,0,0,4,0,0,4,0,0,0,0,0,8,0,3,6,15,5,12,7,3,0,0,0,4,55,3,3
108021159,0,3,9,104,43,83,126,43,32,9,3,3,0,3,11,460,3,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,4,4,0,0,0,0,0,0,0,12,10,0,11,11,5,0,0,0,0,0,0,0,37,13,10,16,3,7,4,0,0,0,0,0,3,56,17,0,14,20,22,14,6,3,0,0,0,4,100,5,5,14,20,11,9,11,0,0,0,0,3,78,9,0,5,8,12,6,8,3,0,0,0,0,51,8,0,8,4,5,13,9,4,0,0,0,0,51,3,0,3,3,3,3,3,0,0,0,0,0,18,6,0,3,3,3,9,7,3,0,0,0,0,34,0,0,3,3,3,3,3,3,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,6,3,0,11,5,4,6,7,0,0,0,0,3,39,0,0
