region_id,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot
127021515,3,5,6,11,18,16,3,0,0,17,82,97,120,151,148,140,447,910,588,81,8,12,89,2791
127021516,3,0,0,3,3,10,0,0,0,4,26,55,64,93,96,64,116,286,578,88,9,18,42,1509
127021517,3,0,0,3,0,0,3,0,0,0,9,22,24,45,30,20,46,52,155,34,9,0,30,467
127021518,0,0,0,0,0,0,0,0,0,4,4,25,0,4,13,24,15,39,41,9,9,4,10,193
127021519,3,4,0,0,4,9,0,0,0,10,38,67,119,110,124,60,140,270,452,81,18,18,50,1509
127021520,0,0,0,0,0,0,0,0,0,3,3,38,12,27,29,10,35,84,210,34,3,3,19,504
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
127031522,0,0,0,0,7,5,6,0,0,4,27,52,74,62,63,46,54,203,387,147,24,3,41,1156
127031523,7,0,0,0,3,0,0,0,0,3,17,48,19,23,25,38,51,184,284,153,27,16,32,900
127031524,4,0,0,0,0,11,0,0,0,14,29,36,17,35,117,228,142,121,411,294,47,19,59,1526
127031525,9,7,12,23,32,7,0,0,0,27,149,238,322,299,259,295,1064,1471,782,101,16,33,169,5049
127031526,12,8,4,0,5,3,0,0,0,21,77,167,185,198,181,81,117,339,489,163,29,15,103,2067
128011527,6,4,0,0,0,8,0,9,0,10,47,105,131,72,74,107,100,249,533,333,189,157,66,2116
128011528,0,0,3,6,7,9,6,0,0,21,55,93,30,61,89,129,366,904,1169,541,267,235,99,3983
128011529,0,3,0,0,0,0,0,0,4,3,13,45,24,34,43,26,40,138,356,154,97,72,23,1052
128011530,6,3,0,3,0,4,4,0,0,18,47,113,149,75,91,51,53,209,624,286,103,66,68,1888
128011531,4,0,0,0,3,3,0,0,3,6,22,50,41,57,35,24,31,105,198,157,88,135,41,962
128021532,0,0,0,0,3,0,3,3,0,9,21,50,19,15,36,19,49,159,301,220,73,47,34,1022
128021533,0,0,0,0,0,0,0,0,3,0,3,12,8,3,13,4,10,29,68,42,11,3,10,213
128021534,0,0,0,0,0,0,0,0,0,5,5,12,0,4,4,0,3,13,14,47,57,48,5,207
128021535,3,3,3,0,0,3,3,0,0,3,21,26,12,37,54,43,41,59,210,177,85,71,21,836
128021536,0,0,0,4,0,6,0,0,0,0,20,53,64,65,49,35,58,103,166,178,80,61,30,942
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
128021538,4,0,0,0,0,6,0,0,0,18,44,108,167,104,81,57,96,491,1024,227,92,32,80,2559
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
