region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
122011418,0,0,25,4,14,3,0,3,0,24,4,11,14,0,7,0,36,8,5,14,0,6,0,33,46,3,23,0,8,0,80,181,0,64,3,3,3,254,194,0,39,0,3,3,239,111,5,26,0,3,0,145,377,0,100,0,0,0,477,22,6,9,0,0,3,40,952,93,328,12,33,28,1446
122011419,0,0,68,22,20,12,11,3,0,68,20,0,16,0,0,0,36,36,7,22,0,0,0,65,154,7,66,3,3,4,237,546,4,143,0,5,3,701,671,3,147,0,8,3,832,509,0,124,0,3,3,639,985,5,241,0,7,4,1242,53,11,35,14,8,3,124,3017,170,867,58,41,48,4201
122021420,0,0,7,0,0,8,0,0,5,13,5,0,9,0,0,0,14,10,0,18,0,3,0,31,41,0,32,0,0,0,73,79,0,46,0,0,0,125,68,0,30,3,3,0,104,72,0,31,0,0,0,103,241,0,64,0,4,0,309,9,0,15,0,3,0,27,533,0,285,3,13,36,870
122021421,0,0,11,0,0,3,4,3,0,10,0,0,8,0,0,0,8,8,0,6,0,3,5,22,4,3,20,0,4,0,31,29,0,27,0,8,0,64,28,0,14,0,0,0,42,21,0,21,0,0,0,42,101,0,31,0,0,0,132,7,0,13,0,5,0,25,198,3,165,17,23,32,438
122021422,0,0,9,4,0,6,0,0,0,10,7,0,14,0,0,0,21,8,0,15,0,4,3,30,61,0,35,0,0,0,96,133,0,58,0,6,0,197,127,0,47,0,0,0,174,70,0,21,0,3,0,94,185,0,63,0,0,0,248,17,0,12,0,0,4,33,615,0,296,16,16,27,970
122021423,0,0,13,7,0,3,0,11,0,21,4,4,17,20,6,3,54,20,0,30,3,3,0,56,42,0,57,0,6,0,105,149,0,80,0,10,0,239,170,0,102,0,7,0,279,165,0,63,3,0,0,231,291,0,85,0,6,0,382,19,0,18,3,3,3,46,871,4,503,32,60,33,1503
122031424,0,3,96,0,36,5,3,3,0,47,3,10,5,3,3,0,24,4,17,11,0,4,0,36,7,15,13,0,6,0,41,25,11,24,0,0,0,60,59,13,35,0,0,3,110,76,10,22,0,3,0,111,131,0,33,3,3,0,170,5,30,12,3,3,3,56,313,377,180,22,28,25,945
122031425,4,0,19,0,5,6,0,0,0,11,0,0,0,0,13,0,13,0,3,10,0,5,0,18,10,0,11,0,0,0,21,24,3,16,0,0,0,43,34,0,10,0,0,0,44,43,0,10,0,0,0,53,64,0,10,0,0,5,79,5,0,5,0,4,0,14,180,20,93,12,26,8,339
122031426,0,0,49,3,13,32,3,0,0,51,11,5,24,3,0,0,43,60,4,37,3,0,0,104,324,6,115,3,14,3,465,1163,8,220,3,15,8,1417,672,0,116,3,5,3,799,251,0,59,0,5,0,315,227,0,58,3,3,3,294,49,7,26,5,4,10,101,2773,118,737,46,50,55,3779
122031427,0,0,28,0,5,3,0,0,0,8,0,0,3,0,0,0,3,6,0,5,0,0,3,14,0,0,11,0,0,0,11,32,0,18,0,0,0,50,67,0,24,0,5,0,96,74,0,25,0,0,0,99,179,0,38,5,0,0,222,6,4,12,4,0,0,26,368,68,149,56,5,14,660
122031428,0,0,8,3,0,8,0,8,0,19,3,0,3,5,3,0,14,0,0,8,0,5,0,13,0,3,15,0,3,4,25,14,0,27,0,0,0,41,44,0,26,0,5,0,75,67,0,34,0,0,0,101,306,0,68,0,3,0,377,10,3,13,5,3,0,34,447,9,232,10,35,27,760
122031429,0,0,35,3,8,11,9,4,0,35,3,5,24,4,3,0,39,33,0,31,0,8,0,72,151,3,66,4,6,0,230,527,4,157,0,7,6,701,471,0,128,0,5,4,608,194,0,56,0,0,0,250,345,0,110,0,0,5,460,26,12,20,0,0,0,58,1759,122,639,21,33,44,2618
122031430,3,3,54,10,12,7,30,0,0,59,3,3,7,5,0,0,18,20,3,19,0,0,0,42,94,4,30,5,3,3,139,221,0,50,0,5,3,279,186,4,52,0,3,0,245,98,3,31,0,3,0,135,166,3,42,0,0,0,211,21,11,17,5,3,5,62,822,103,285,125,30,41,1406
122031431,17,11,113,4,3,7,9,0,0,23,11,5,12,10,6,3,47,23,3,30,3,4,0,63,129,3,65,0,3,5,205,489,4,141,3,5,0,642,441,0,99,0,5,0,545,297,3,56,3,5,0,364,316,0,81,0,7,3,407,24,7,25,16,7,8,87,1738,75,564,123,67,47,2614
122031432,8,0,8,0,0,3,0,0,3,6,3,0,4,0,0,0,7,3,0,0,0,0,0,3,0,0,3,0,4,0,7,0,3,16,0,0,0,19,9,0,12,0,0,3,24,5,0,3,0,3,0,11,31,0,23,0,0,0,54,3,0,6,0,0,0,9,54,3,81,0,18,14,170
123011433,4,0,24,7,6,16,0,0,0,29,17,0,12,0,0,0,29,36,5,18,0,0,0,59,87,7,27,5,0,0,126,151,0,39,3,3,3,199,45,0,10,0,0,4,59,13,0,4,0,0,0,17,9,0,6,0,0,0,15,6,7,11,4,4,0,32,375,112,151,19,11,16,684
123011434,0,0,32,3,19,8,3,3,0,36,8,3,7,4,0,0,22,38,5,23,0,0,0,66,104,5,45,0,3,0,157,190,6,41,0,3,0,240,182,0,28,0,3,0,213,53,0,6,0,3,3,65,5,3,3,0,0,0,11,11,4,7,3,3,3,31,594,125,181,26,21,15,962
123011435,0,0,26,5,10,7,4,0,0,26,7,4,9,3,0,0,23,24,5,26,0,0,0,55,178,14,73,0,0,0,265,502,13,75,0,4,3,597,233,3,21,0,0,0,257,21,0,3,0,0,0,24,11,0,0,0,0,0,11,17,0,9,3,0,0,29,998,82,240,13,4,8,1345
123021436,0,0,322,23,213,27,6,3,0,272,27,75,29,0,3,0,134,112,177,51,6,0,3,349,399,55,78,3,5,0,540,210,7,44,0,7,0,268,23,0,5,0,0,0,28,0,3,0,0,0,0,3,3,3,0,0,3,0,9,17,76,11,3,3,6,116,824,1214,263,21,27,20,2369
123021437,0,0,83,59,33,30,9,3,0,134,89,17,27,0,0,3,136,219,13,47,9,9,0,297,349,10,60,6,7,3,435,302,6,51,0,3,3,365,101,0,8,0,3,0,112,9,0,3,0,0,0,12,4,3,8,0,0,3,18,15,24,9,7,9,3,67,1152,313,269,48,34,28,1844
123021438,0,4,209,6,282,9,14,4,0,315,9,65,17,5,0,0,96,53,51,42,14,5,0,165,298,9,94,0,8,0,409,211,0,53,0,0,0,264,27,0,0,0,0,0,27,5,3,0,0,0,0,8,0,3,0,0,0,3,6,12,45,13,3,3,6,82,624,794,248,52,23,22,1763
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,6,0,90,10,35,21,4,14,0,84,22,18,28,0,0,0,68,147,43,27,0,5,0,222,367,3,64,0,5,5,444,238,3,39,0,9,0,289,51,4,10,0,0,0,65,8,0,4,0,0,0,12,11,0,0,0,0,0,11,18,20,10,0,0,0,48,875,288,244,14,44,15,1480
123021441,0,0,115,19,44,24,13,0,0,100,49,21,19,5,5,0,99,152,45,42,12,3,3,257,310,38,65,6,3,0,422,188,4,44,0,3,3,242,16,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,3,6,7,24,13,0,0,3,47,748,386,235,69,17,19,1474
123021442,3,3,294,12,190,20,5,3,4,234,36,50,35,3,3,3,130,167,95,65,3,9,0,339,403,135,71,3,7,0,619,187,7,27,0,0,0,221,19,3,9,3,0,0,34,3,4,3,0,0,0,10,3,0,3,0,0,0,6,14,65,17,0,3,7,106,850,1147,272,24,34,39,2366
123021443,3,0,116,12,84,10,4,3,0,113,34,50,28,3,3,0,118,110,87,46,4,3,0,250,304,18,76,3,3,0,404,197,9,34,3,3,0,246,22,0,5,0,3,0,30,0,0,3,0,0,0,3,5,3,0,0,3,0,11,15,18,10,0,0,7,50,705,521,232,24,30,13,1525
123021444,0,0,182,4,98,8,4,0,0,114,29,73,23,0,5,0,130,106,77,48,4,3,0,238,368,28,77,3,5,0,481,175,9,33,0,0,0,217,40,0,9,0,0,0,49,14,0,3,0,0,0,17,3,3,3,0,0,0,9,14,41,13,0,5,0,73,757,648,232,17,21,10,1685
123031445,5,0,13,7,0,10,0,3,0,20,0,0,8,0,3,0,11,27,3,12,0,0,0,42,30,0,8,0,0,0,38,35,3,9,0,3,0,50,12,0,0,0,0,0,12,4,0,3,0,0,0,7,7,0,0,0,0,0,7,8,0,3,0,4,3,18,130,6,74,0,22,14,246
123031446,6,0,21,14,0,14,0,3,3,34,11,0,15,3,3,0,32,21,0,14,0,7,0,42,35,0,10,3,0,3,51,28,3,7,0,3,0,41,17,0,5,0,0,0,22,8,0,3,0,0,0,11,8,0,0,0,0,0,8,3,3,11,3,3,3,26,148,10,102,9,38,29,336
123031447,6,0,61,37,20,21,22,3,0,103,43,6,32,4,3,0,88,153,13,46,4,3,0,219,228,14,42,3,4,0,291,127,3,23,3,0,0,156,41,0,6,0,0,0,47,7,0,3,0,0,0,10,8,0,0,0,0,0,8,11,12,15,5,5,3,51,663,109,228,74,31,27,1132
123031448,4,0,18,4,0,12,0,6,0,22,11,0,6,0,5,0,22,21,0,18,0,3,0,42,42,0,17,0,3,0,62,44,0,16,0,4,3,67,18,0,5,0,0,0,23,10,0,3,0,0,0,13,0,0,6,0,11,0,17,3,0,7,0,4,0,14,153,0,123,0,56,27,359
124011449,0,0,31,33,0,24,3,3,0,63,49,0,20,0,3,0,72,106,7,21,0,4,0,138,85,4,24,0,0,0,113,39,0,5,3,0,0,47,8,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,4,9,3,0,9,3,0,0,15,328,25,130,12,10,17,522
124011450,0,0,39,12,22,19,7,0,0,60,16,8,20,3,0,0,47,64,17,28,3,7,0,119,219,7,60,3,4,4,297,182,0,47,0,0,0,229,65,0,3,0,5,0,73,24,0,3,0,0,0,27,7,0,5,0,0,0,12,8,3,7,4,3,4,29,601,81,226,32,24,27,991
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,145,89,35,61,15,0,4,204,89,9,50,10,0,0,158,245,13,63,3,5,0,329,293,3,56,4,3,0,359,125,0,15,3,4,0,147,26,0,6,0,0,0,32,7,0,0,0,0,0,7,12,0,6,0,0,0,18,9,21,11,3,3,4,51,925,168,327,83,28,41,1572
124011453,0,0,29,20,16,22,5,0,0,63,26,4,27,3,0,0,60,97,0,32,0,0,3,132,185,0,28,3,0,3,219,83,3,9,0,0,0,95,14,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,3,4,3,28,431,37,165,19,4,20,676
124011454,3,0,45,11,3,23,3,4,3,47,25,3,46,3,5,0,82,104,0,64,5,4,0,177,306,5,71,4,10,0,396,224,3,34,0,0,0,261,62,0,8,0,3,0,73,10,0,0,0,0,0,10,4,0,4,0,0,0,8,7,0,22,9,4,0,42,758,22,313,42,36,23,1194
124011455,0,0,15,15,5,13,0,4,0,37,6,5,13,3,0,0,27,50,4,19,0,0,0,73,128,0,26,3,0,0,157,84,0,7,0,0,3,94,24,0,3,0,0,0,27,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,8,3,4,0,18,319,18,106,14,11,12,480
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,27,11,13,15,0,0,0,39,16,5,25,0,0,0,46,49,10,67,0,4,0,130,271,10,67,0,6,0,354,179,0,43,4,0,0,226,14,0,5,0,0,0,19,0,0,4,0,0,0,4,0,0,6,0,0,0,6,9,4,14,4,0,0,31,549,82,267,13,10,7,928
124031458,3,0,105,4,69,17,8,12,0,110,9,49,28,3,30,3,122,45,58,35,3,5,0,146,220,22,83,0,0,0,325,175,3,31,0,3,3,215,54,0,11,0,0,0,65,13,0,3,0,3,0,19,7,0,4,0,0,0,11,11,23,17,0,3,3,57,541,403,256,17,62,24,1303
124031459,8,0,38,5,19,11,3,3,0,41,8,0,15,0,0,0,23,23,3,29,0,3,0,58,179,10,65,0,3,0,257,191,0,30,0,5,0,226,41,0,9,0,0,0,50,13,0,0,0,0,0,13,10,0,0,0,0,0,10,3,9,4,3,3,3,25,479,108,184,9,25,14,819
124031460,0,0,5,3,6,6,4,13,0,32,3,10,6,6,34,0,59,16,6,32,0,10,0,64,254,0,63,0,4,0,321,454,0,59,0,0,3,516,180,0,9,0,4,0,193,37,0,6,0,0,0,43,12,0,0,0,0,0,12,19,10,12,0,7,0,48,981,53,205,10,75,15,1339
124031461,3,0,53,21,27,16,6,3,0,73,58,13,33,6,3,0,113,129,22,42,4,0,0,197,479,24,84,0,4,0,591,255,3,43,0,0,4,305,21,0,11,0,0,0,32,0,0,3,0,0,0,3,4,0,0,0,0,0,4,14,19,17,0,7,0,57,988,195,272,23,20,16,1514
124031462,0,3,135,81,79,26,5,0,3,194,138,31,55,7,3,0,234,308,50,70,9,6,3,446,653,23,101,7,3,3,790,232,3,41,0,3,0,279,23,0,3,0,0,0,26,3,0,3,0,3,0,9,6,0,0,0,0,0,6,30,28,14,8,0,5,85,1490,481,340,64,21,29,2425
124031463,4,0,10,10,0,24,0,3,0,37,9,0,7,0,4,0,20,14,0,20,4,0,0,38,38,3,24,0,0,3,68,61,0,17,0,0,0,78,24,0,4,0,0,0,28,14,0,0,0,3,0,17,9,0,0,0,0,0,9,3,0,11,0,3,0,17,185,3,132,4,20,38,382
124031464,5,0,147,77,67,38,15,4,4,205,164,26,34,5,5,0,234,321,43,61,6,4,0,435,633,14,101,3,5,7,763,193,3,23,0,0,0,219,14,0,3,3,0,0,20,9,3,3,0,0,0,15,12,7,6,0,0,0,25,16,39,11,0,4,4,74,1451,570,312,71,31,29,2464
124031465,0,0,3,0,0,9,0,0,0,9,4,0,7,0,4,0,15,18,0,7,0,0,0,25,42,0,6,0,0,0,48,27,0,9,0,0,0,36,13,0,6,0,0,0,19,6,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,3,0,6,119,0,55,0,10,7,191
124041466,3,0,119,29,53,37,5,10,3,137,78,16,28,4,44,0,170,158,14,53,3,25,3,256,428,16,80,0,15,5,544,294,0,30,0,11,0,335,30,0,4,0,0,0,34,7,0,3,0,0,0,10,5,3,7,0,0,0,15,19,10,4,0,17,4,54,1066,213,285,43,128,34,1769
124041467,3,0,159,33,107,17,20,22,3,202,36,58,27,10,62,0,193,147,46,43,11,21,3,271,422,51,93,3,12,5,586,304,7,44,7,3,0,365,40,3,5,0,3,0,51,3,3,0,0,0,0,6,9,0,0,0,0,0,9,16,31,9,3,6,4,69,1023,496,275,79,135,38,2046
124041468,3,0,8,10,0,19,0,3,0,32,0,0,18,3,0,3,24,14,0,16,0,0,0,30,39,0,18,0,6,0,63,45,0,15,0,0,0,60,22,0,12,0,0,0,34,7,0,4,0,0,0,11,6,0,5,0,0,3,14,8,0,3,0,4,0,15,151,0,133,3,26,20,333
124051469,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,0,8,0,0,0,17,49,4,22,0,0,0,75,85,5,21,0,3,0,114,20,0,4,0,0,0,24,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,0,0,4,14,169,19,70,0,3,7,268
124051470,0,0,30,12,4,12,0,0,0,28,0,3,15,0,0,0,18,24,0,40,0,6,0,70,212,7,112,0,10,0,341,298,3,54,0,10,3,368,31,0,3,0,4,0,38,6,0,0,0,0,0,6,5,0,0,0,0,0,5,17,8,12,0,5,3,45,609,51,277,0,35,17,989
124051471,0,3,192,62,106,49,16,4,0,237,116,35,59,11,3,0,224,306,75,123,11,7,3,525,793,48,152,11,16,10,1030,452,7,69,6,9,0,543,18,0,8,3,0,0,29,5,0,0,0,0,0,5,7,3,6,0,0,0,16,46,41,22,3,5,3,120,1822,690,540,90,54,43,3239
125011472,4,0,145,41,62,40,16,7,3,169,62,15,21,7,10,0,115,242,23,73,13,14,3,368,781,9,150,6,39,9,994,890,15,183,3,36,11,1138,327,3,67,3,12,3,415,48,0,12,0,0,0,60,25,3,8,0,0,0,36,61,29,48,8,10,10,166,2502,405,686,87,144,68,3892
125011473,0,0,0,3,0,7,0,4,0,14,5,3,5,0,9,0,22,14,0,7,0,5,0,26,20,0,22,0,4,0,46,337,0,48,0,3,0,388,542,3,43,3,5,5,601,224,0,33,0,3,0,260,122,0,12,0,3,0,137,29,3,8,0,0,4,44,1299,9,201,6,36,15,1566
125011474,5,0,157,29,66,32,4,0,3,134,36,13,28,8,3,0,88,202,22,46,6,3,3,282,539,24,112,0,10,4,689,840,23,156,5,16,7,1047,322,3,73,0,9,0,407,70,0,14,0,3,0,87,36,3,3,0,3,0,45,42,25,44,3,5,9,128,2140,431,581,39,65,43,3299
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
125021476,4,0,97,4,8,11,17,11,0,51,6,14,4,0,32,0,56,11,6,17,0,9,0,43,93,5,27,0,0,8,133,331,7,66,0,6,4,414,366,0,59,0,0,0,425,159,0,12,0,0,0,171,67,0,8,0,0,0,75,33,18,19,6,7,4,87,1073,127,265,84,72,38,1659
125021477,3,0,204,17,99,11,5,3,5,140,9,34,12,0,25,0,80,29,37,16,3,13,0,98,110,33,42,4,7,0,196,409,56,80,0,3,5,553,204,0,49,0,0,0,253,60,5,7,0,0,0,72,20,3,6,0,0,0,29,9,53,16,0,4,3,85,873,864,271,41,69,26,2144
125021478,0,0,179,13,69,10,5,3,3,103,4,20,14,3,4,0,45,15,45,20,0,5,0,85,91,20,31,0,3,0,145,310,25,64,0,4,0,403,179,6,31,0,0,3,219,64,0,12,0,0,0,76,43,4,12,0,0,4,63,7,52,19,3,3,3,87,726,823,234,24,28,24,1859
125031479,3,0,159,7,109,8,13,3,0,140,6,24,24,5,0,0,59,30,27,38,4,3,0,102,179,44,54,0,6,0,283,267,14,82,4,16,3,386,88,0,14,0,5,0,107,7,0,0,0,0,0,7,4,3,3,0,0,3,13,13,45,20,3,3,4,88,609,670,277,47,45,37,1685
125031480,0,5,188,55,83,22,17,5,0,182,82,19,30,3,8,0,142,191,34,53,3,6,0,287,147,26,44,3,22,0,242,160,12,52,5,14,0,243,28,0,7,0,0,0,35,7,0,6,0,0,0,13,8,3,0,0,0,0,11,8,29,24,0,4,5,70,696,586,279,64,59,30,1714
125031481,6,0,116,19,40,25,8,3,3,98,26,10,18,5,3,3,65,64,16,45,8,3,0,136,328,18,104,4,25,8,487,460,6,88,0,27,0,581,104,0,22,0,7,3,136,10,0,5,0,0,0,15,11,0,3,0,0,0,14,25,27,31,6,4,3,96,1050,338,385,55,81,52,1961
125031482,3,0,51,14,22,13,6,3,0,58,11,11,16,0,11,0,49,22,9,15,0,5,0,51,80,18,48,3,4,0,153,389,10,82,3,8,3,495,177,3,26,0,0,3,209,46,0,5,0,0,0,51,3,3,8,0,0,0,14,15,12,21,0,3,3,54,763,163,268,12,37,23,1266
125031483,3,3,249,10,148,10,39,3,3,213,12,32,12,3,0,3,62,34,51,29,5,13,0,132,129,46,54,4,20,0,253,401,12,96,4,32,8,553,53,0,14,0,6,0,73,13,3,0,0,0,0,16,9,4,0,0,0,0,13,13,50,24,3,5,11,106,677,937,269,98,86,43,2110
125031484,4,3,143,18,57,24,12,0,3,114,35,6,19,3,10,0,73,93,25,37,3,3,3,164,469,19,102,5,17,6,618,473,3,93,5,7,0,581,95,0,28,0,3,0,126,17,3,3,0,0,0,23,9,0,5,0,4,0,18,18,34,17,5,5,7,86,1240,415,364,88,56,41,2204
125031485,3,3,154,32,84,19,14,3,0,152,39,22,33,3,4,0,101,146,42,53,3,7,3,254,783,50,127,4,24,11,999,887,14,122,3,20,3,1049,180,3,35,3,3,4,228,35,0,4,0,5,0,44,23,5,4,0,4,0,36,38,48,34,3,3,3,129,2175,595,492,67,79,48,3456
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
125031487,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6
125041488,0,3,205,26,105,41,25,3,0,200,36,37,23,7,0,3,106,83,19,46,11,5,3,167,593,47,119,10,7,3,779,1149,13,144,3,12,5,1326,155,0,29,0,9,4,197,24,0,8,0,0,0,32,16,3,6,0,0,0,25,37,64,21,10,4,4,140,2126,845,483,119,47,48,3668
125041489,10,0,145,19,67,29,26,13,0,154,27,22,28,5,13,0,95,157,26,48,16,3,0,250,809,36,136,15,12,4,1012,1198,11,103,5,11,7,1335,331,3,34,3,3,0,374,63,3,8,0,3,0,77,46,3,7,0,7,0,63,50,34,31,7,14,11,147,2710,542,465,121,119,50,4007
125041490,3,0,6,0,3,0,0,0,0,3,4,0,6,0,0,0,10,5,0,7,0,3,0,15,9,0,5,0,0,0,14,60,3,14,0,0,0,77,84,0,5,0,0,0,89,36,0,4,0,0,0,40,9,0,5,0,0,0,14,0,0,3,0,0,0,3,207,6,57,0,9,4,283
125041491,6,3,127,18,47,19,13,6,3,106,14,14,15,11,0,0,54,27,26,19,7,39,0,118,364,24,52,11,53,0,504,1456,4,104,4,14,8,1590,264,0,16,0,0,3,283,33,0,4,0,0,0,37,15,3,3,0,4,0,25,29,13,18,10,5,4,79,2228,307,274,124,158,30,3121
125041492,0,0,140,43,46,51,12,4,0,156,66,16,43,8,7,0,140,294,13,88,8,5,3,411,1402,21,187,10,12,8,1640,1426,4,167,3,19,7,1626,354,0,59,0,10,0,423,67,3,10,3,0,0,83,40,3,10,0,0,0,53,72,26,42,10,6,20,176,3789,437,705,64,69,56,5120
125041493,0,3,129,13,59,23,6,3,0,104,16,11,23,3,0,0,53,26,20,32,3,3,0,84,233,51,72,3,3,4,366,532,9,79,0,6,3,629,108,0,16,0,3,3,130,20,0,12,0,0,0,32,7,3,5,0,0,0,15,15,22,12,10,3,6,68,970,374,318,69,27,32,1790
125041494,0,0,10,0,0,3,0,3,0,6,3,0,5,0,0,0,8,3,4,5,3,0,0,15,18,0,14,0,3,0,35,77,0,22,0,3,0,102,105,0,19,0,0,0,124,25,0,3,0,0,0,28,3,0,0,0,0,0,3,0,0,0,6,0,0,6,234,4,91,15,9,10,363
126011495,3,0,36,13,11,26,21,4,0,75,8,0,12,8,3,0,31,9,0,17,3,9,0,38,107,0,43,3,16,0,169,643,3,84,0,3,3,736,416,0,59,0,0,0,475,210,4,27,3,4,0,248,141,0,18,0,0,0,159,35,6,32,7,4,9,93,1589,54,376,61,51,44,2175
126011496,0,0,21,0,8,9,4,0,0,21,0,0,6,3,9,0,18,14,5,18,3,0,0,40,57,3,26,4,0,0,90,176,6,32,3,3,0,220,190,0,33,0,3,0,226,94,0,20,0,0,0,114,105,0,21,3,0,0,129,6,3,9,4,3,4,29,645,81,199,33,22,20,1000
126021497,0,0,101,9,32,21,13,5,0,80,10,11,10,3,12,0,46,27,7,22,3,7,0,66,191,9,58,0,5,0,263,445,5,97,0,11,0,558,268,15,69,0,7,4,363,170,0,35,4,3,0,212,81,0,33,4,3,0,121,26,7,37,0,9,8,87,1242,216,436,63,68,37,2062
126021498,0,0,59,3,29,8,0,4,0,44,7,8,7,0,5,0,27,59,9,21,0,0,0,89,293,3,46,3,0,4,349,346,0,42,0,3,0,391,168,0,25,0,4,3,200,111,0,20,0,0,0,131,121,3,29,0,0,0,153,12,12,12,3,3,0,42,1128,303,232,21,22,17,1723
126021499,3,0,34,0,18,0,0,5,0,23,0,0,11,0,0,0,11,12,7,15,0,3,0,37,39,3,24,0,3,0,69,79,5,20,4,0,0,108,68,0,14,0,0,0,82,38,0,13,0,0,0,51,118,0,26,0,0,0,144,8,3,3,11,3,0,28,362,155,145,23,21,18,724
126021500,3,3,139,15,43,27,13,7,3,108,22,12,20,5,19,0,78,28,13,28,29,13,0,111,219,20,62,6,0,3,310,1116,13,142,3,11,3,1288,400,3,84,4,4,0,495,111,3,20,3,4,5,146,66,3,55,8,8,0,140,41,21,36,12,9,15,134,2026,390,532,147,87,56,3238
126021501,0,0,59,3,34,6,5,3,0,51,0,5,6,4,10,0,25,3,4,9,3,0,0,19,6,3,12,3,0,0,24,57,4,26,0,5,0,92,139,4,39,0,0,0,182,77,3,19,0,0,3,102,56,3,21,0,0,0,80,10,12,9,3,3,3,40,351,215,171,26,21,14,798
126021502,3,0,108,16,45,21,17,7,0,106,12,13,18,5,13,0,61,89,15,36,8,6,0,154,495,11,72,6,8,3,595,649,12,104,3,12,5,785,386,7,69,4,8,0,474,214,0,43,0,3,3,263,155,0,35,0,5,0,195,22,21,29,17,8,9,106,2059,326,487,100,79,43,3094
