region_id,C01_Aus_BP_B_OS,C01_Aus_Fa_O_B_OS,C01_Aus_Mo_O_B_OS,C01_Aus_BP_B_Aus,C01_Aus_Bplace_NS,C01_Aus_Tot_resp,C01_Aus_Ab_BP_B_OS,C01_Aus_Ab_Fa_O_B_OS,C01_Aus_Ab_Mo_O_B_OS,C01_Aus_Ab_BP_B_Aus,C01_Aus_Abor_Bplace_NS,C01_Aus_Abor_Tot_respons,C01_Chi_BP_B_OS,C01_Chi_Fa_O_B_OS,C01_Chi_Mo_O_B_OS,C01_Chi_BP_B_Aus,C01_Chi_Bplace_NS,C01_Chi_Tot_resp,C01_Cro_BP_B_OS,C01_Cro_Fa_O_B_OS,C01_Cro_Mo_O_B_OS,C01_Cro_BP_B_Aus,C01_Cro_Bplace_NS,C01_Cro_Tot_resp,C01_Dut_BP_B_OS,C01_Dut_Fa_O_B_OS,C01_Dut_Mo_O_B_OS,C01_Dut_BP_B_Aus,C01_Dut_Bplace_NS,C01_Dut_Tot_resp,C01_Eng_BP_B_OS,C01_Eng_Fa_O_B_OS,C01_Eng_Mo_O_B_OS,C01_Eng_BP_B_Aus,C01_Eng_Bplace_NS,C01_Eng_Tot_resp,C01_Fil_BP_B_OS,C01_Fil_Fa_O_B_OS,C01_Fil_Mo_O_B_OS,C01_Fil_BP_B_Aus,C01_Fil_Bplace_NS,C01_Fil_Tot_resp,C01_Fre_BP_B_OS,C01_Fre_Fa_O_B_OS,C01_Fre_Mo_O_B_OS,C01_Fre_BP_B_Aus,C01_Fre_Bplace_NS,C01_Fre_Tot_resp,C01_Ger_BP_B_OS,C01_Ger_Fa_O_B_OS,C01_Ger_Mo_O_B_OS,C01_Ger_BP_B_Aus,C01_Ger_Bplace_NS,C01_Ger_Tot_resp,C01_Gre_BP_B_OS,C01_Gre_Fa_O_B_OS,C01_Gre_Mo_O_B_OS,C01_Gre_BP_B_Aus,C01_Gre_Bplace_NS,C01_Gre_Tot_resp,C01_Hun_BP_B_OS,C01_Hun_Fa_O_B_OS,C01_Hun_Mo_O_B_OS,C01_Hun_BP_B_Aus,C01_Hun_Bplace_NS,C01_Hun_Tot_resp,C01_Ind_BP_B_OS,C01_Ind_Fa_O_B_OS,C01_Ind_Mo_O_B_OS,C01_Ind_BP_B_Aus,C01_Ind_Bplace_NS,C01_Ind_Tot_resp,C01_Iri_BP_B_OS,C01_Iri_Fa_O_B_OS,C01_Iri_Mo_O_B_OS,C01_Iri_BP_B_Aus,C01_Iri_Bplace_NS,C01_Iri_Tot_resp,C01_Ita_BP_B_OS,C01_Ita_Fa_O_B_OS,C01_Ita_Mo_O_B_OS,C01_Ita_BP_B_Aus,C01_Ita_Bplace_NS,C01_Ita_Tot_resp,C01_Kor_BP_B_OS,C01_Kor_Fa_O_B_OS,C01_Kor_Mo_O_B_OS,C01_Kor_BP_B_Aus,C01_Kor_Bplace_NS,C01_Kor_Tot_resp,C01_Leb_BP_B_OS,C01_Leb_Fa_O_B_OS,C01_Leb_Mo_O_B_OS,C01_Leb_BP_B_Aus,C01_Leb_Bplace_NS,C01_Leb_Tot_resp,C01_Mac_BP_B_OS,C01_Mac_Fa_O_B_OS,C01_Mac_Mo_O_B_OS,C01_Mac_BP_B_Aus,C01_Mac_Bplace_NS,C01_Mac_Tot_resp,C01_Mal_BP_B_OS,C01_Mal_Fa_O_B_OS,C01_Mal_Mo_O_B_OS,C01_Mal_BP_B_Aus,C01_Mal_Bplace_NS,C01_Mal_Tot_resp,C01_Mao_BP_B_OS,C01_Mao_Fa_O_B_OS,C01_Mao_Mo_O_B_OS,C01_Mao_BP_B_Aus,C01_Mao_Bplace_NS,C01_Mao_Tot_resp,C01_NZ_BP_B_OS,C01_NZ_Fa_O_B_OS,C01_NZ_Mo_O_B_OS,C01_NZ_BP_B_Aus,C01_NZ_Bplace_NS,C01_NZ_Tot_resp,C01_Pol_BP_B_OS,C01_Pol_Fa_O_B_OS,C01_Pol_Mo_O_B_OS,C01_Pol_BP_B_Aus,C01_Pol_Bplace_NS,C01_Pol_Tot_resp,C01_Rus_BP_B_OS,C01_Rus_Fa_O_B_OS,C01_Rus_Mo_O_B_OS,C01_Rus_BP_B_Aus,C01_Rus_Birthplac_ns,C01_Rus_Tot_resp,C01_Sco_BP_B_OS,C01_Sco_Fa_O_B_OS,C01_Sco_Mo_O_B_OS,C01_Sco_BP_B_Aus,C01_Sco_Birthplac_ns,C01_Sco_Tot_resp,C01_Ser_BP_B_OS,C01_Ser_Fa_O_B_OS,C01_Ser_Mo_O_B_OS,C01_Ser_BP_B_Aus,C01_Ser_Bplace_NS,C01_Ser_Tot_resp,C01_Sinh_BP_B_OS,C01_Sinh_Fa_O_B_OS,C01_Sinh_Mo_O_B_OS,C01_Sinh_BP_B_Aus,C01_Sinh_Bplace_NS,C01_Sinh_Tot_resp,C01_SAf_BP_B_OS,C01_SAf_Fa_O_B_OS,C01_SAf_Mo_O_B_OS,C01_SAf_BP_B_Aus,C01_SAf_Bplace_NS,C01_SAf_Tot_resp,C01_Span_BP_B_OS,C01_Span_Fa_O_B_OS,C01_Span_Mo_O_B_OS,C01_Span_BP_B_Aus,C01_Span_Bplace_NS,C01_Span_Tot_resp,C01_Turk_BP_B_OS,C01_Turk_Fa_O_B_OS,C01_Turk_Mo_O_B_OS,C01_Turk_BP_B_Aus,C01_Turk_Bplace_NS,C01_Turk_Tot_resp,C01_Viet_BP_B_OS,C01_Viet_Fa_O_B_OS,C01_Viet_Mo_O_B_OS,C01_Viet_BP_B_Aus,C01_Viet_Bplace_NS,C01_Viet_Tot_resp,C01_Wel_BP_B_OS,C01_Wel_Fa_O_B_OS,C01_Wel_Mo_O_B_OS,C01_Wel_BP_B_Aus,C01_Wel_Bplace_NS,C01_Wel_Tot_resp,C01_Oth_BP_B_OS,C01_Oth_Fa_O_B_OS,C01_Oth_Mo_O_B_OS,C01_Oth_BP_B_Aus,C01_Oth_Bplace_NS,C01_Oth_Tot_resp,C01_Anc_ns_BP_B_OS,C01_Anc_ns_Fa_O_B_OS,C01_Anc_ns_Mo_O_B_OS,C01_Anc_ns_BP_B_Aus,C01_Anc_ns_Bplace_NS,C01_Anc_NS_T_resp,C01_Tot_res_Bo_par_bo_os,C01_Tot_res_Fa_onl_bo_os,C01_Tot_res_Mo_onl_bo_os,C01_Tot_res_Bo_pa_bo_Aus,C01_Tot_resp_Bplace_ns,C01_Tot_resp_Tot_resp,C01_T_P_BP_B_OS,C01_T_P_Fa_only_bor_os
112021246,37,300,220,4835,171,5563,0,0,0,60,5,65,37,3,3,19,8,70,4,3,0,7,0,14,29,16,8,16,0,69,404,306,212,3240,114,4276,24,0,9,3,0,36,10,0,0,11,0,21,60,27,18,291,15,411,13,9,3,20,0,45,5,3,3,0,0,11,17,9,3,4,0,33,86,75,57,1101,28,1347,184,59,9,207,9,468,7,0,0,3,0,10,3,0,0,4,0,7,3,3,0,0,0,6,12,4,0,5,0,21,8,5,7,0,3,23,22,9,5,12,0,48,22,3,5,8,0,38,8,0,3,5,0,16,53,28,17,205,10,313,5,4,0,0,0,9,4,0,0,0,0,4,6,0,0,3,0,9,8,0,4,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,0,29,128,36,34,96,11,305,25,19,9,433,394,880,1235,921,629,10612,768,14165,1039,621
112021247,22,200,140,3271,119,3752,0,0,0,139,3,142,5,3,3,3,0,14,3,0,0,0,3,6,46,9,5,6,0,66,317,184,142,1962,100,2705,13,0,0,0,0,13,12,6,0,7,0,25,89,12,18,148,15,282,5,3,0,7,3,18,11,0,0,0,0,11,8,0,0,4,0,12,56,54,26,721,19,876,27,14,3,55,3,102,0,0,0,0,0,0,5,0,0,9,0,14,0,0,0,0,0,0,3,0,0,3,0,6,10,3,0,0,0,13,15,8,7,11,0,41,18,0,3,6,0,27,5,0,0,0,0,5,40,18,20,111,3,192,5,0,3,0,0,8,5,0,0,3,0,8,6,0,0,0,0,6,4,0,0,3,0,7,0,3,0,0,0,3,0,3,0,0,0,3,12,3,0,11,0,26,95,30,10,59,7,201,18,20,12,254,183,487,855,573,392,6793,458,9071,725,408
112021248,33,405,305,6419,216,7378,0,5,0,60,6,71,71,4,8,24,3,110,9,0,0,0,0,9,74,24,16,34,5,153,570,457,328,4457,169,5981,29,0,12,0,3,44,23,3,3,31,4,64,91,44,30,389,17,571,18,8,3,38,4,71,18,4,0,6,0,28,22,3,3,6,0,34,119,155,113,1947,68,2402,195,68,24,270,20,577,0,0,0,0,0,0,7,8,0,27,0,42,3,3,3,0,0,9,8,8,5,12,3,36,25,6,5,6,3,45,40,19,14,12,3,88,24,10,0,16,0,50,10,0,0,3,3,16,92,56,45,292,9,494,9,3,3,0,3,18,3,0,0,0,0,3,12,0,3,7,0,22,13,3,3,12,0,31,0,0,0,0,0,0,3,0,0,0,0,3,15,11,3,35,0,64,261,64,35,144,16,520,37,22,16,533,562,1170,1834,1393,980,14780,1117,20104,1550,910
112021249,46,462,334,5330,165,6337,0,0,3,17,0,20,23,3,11,17,0,54,5,0,3,3,0,11,76,15,14,36,3,144,832,439,323,3818,117,5529,25,0,7,3,0,35,26,3,8,30,0,67,165,46,44,328,15,598,25,5,3,11,6,50,19,0,3,3,0,25,24,5,3,8,8,48,169,157,133,1728,44,2231,214,61,31,245,9,560,5,0,0,0,0,5,0,0,0,7,3,10,0,0,0,0,0,0,11,4,0,3,0,18,8,3,5,0,3,19,38,14,8,3,5,68,25,8,0,6,3,42,18,0,3,5,3,29,99,37,23,253,9,421,8,0,0,0,3,11,7,3,0,0,0,10,12,3,0,4,0,19,5,3,3,13,0,24,4,0,0,0,0,4,0,0,0,0,0,0,14,3,3,26,0,46,265,58,52,107,19,501,47,23,19,403,375,867,2215,1355,1036,12407,790,17803,1868,893
112031250,33,314,173,3287,123,3930,0,0,0,14,0,14,13,3,3,19,0,38,3,3,0,0,0,6,70,12,10,20,0,112,697,322,168,2203,114,3504,19,3,3,0,0,25,14,0,4,14,3,35,58,15,13,207,17,310,11,6,0,13,0,30,10,0,0,0,0,10,3,0,3,7,0,13,104,64,40,909,18,1135,39,19,3,42,6,109,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,8,3,0,5,0,16,13,7,3,0,5,28,39,13,7,7,3,69,15,3,3,3,0,24,11,3,0,3,0,17,94,32,18,130,5,279,6,0,0,0,0,6,3,0,0,0,0,3,9,0,0,0,0,9,3,3,0,6,0,12,3,0,0,0,0,3,0,0,0,0,0,0,20,3,3,23,3,52,120,27,12,150,20,329,33,18,16,243,217,527,1455,873,482,7310,534,10654,1282,598
112031251,26,213,146,2816,114,3315,0,0,0,3,0,3,12,5,3,9,3,32,5,3,0,0,0,8,42,4,4,13,3,66,391,229,155,2075,98,2948,10,0,0,0,3,13,10,3,3,11,0,27,50,21,10,138,5,224,13,9,0,11,0,33,9,3,0,0,0,12,79,0,4,0,7,90,76,73,61,841,31,1082,33,17,4,62,0,116,0,0,0,0,0,0,0,3,0,4,3,10,0,0,0,0,0,0,4,0,0,0,0,4,11,3,7,3,3,27,15,6,3,5,3,32,8,3,0,3,0,14,6,0,0,0,0,6,33,19,10,102,3,167,4,3,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,15,0,33,79,20,13,58,11,181,21,15,17,279,253,585,957,658,443,6455,540,9053,835,431
112031252,27,327,223,3295,155,4027,0,0,0,5,0,5,15,3,4,11,3,36,8,3,0,3,0,14,95,33,15,20,3,166,665,346,199,2326,127,3663,21,0,7,0,0,28,22,0,3,15,4,44,103,24,24,209,10,370,21,12,3,34,0,70,5,3,0,0,0,8,56,7,12,8,4,87,92,100,56,871,34,1153,63,31,6,68,8,176,3,0,3,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,12,4,3,0,0,19,14,5,3,3,3,28,42,14,14,3,0,73,10,6,3,0,3,22,8,3,0,5,0,16,63,35,14,153,7,272,0,3,0,0,0,3,0,0,0,3,0,3,5,0,0,0,0,5,5,3,0,11,0,19,0,0,0,0,0,0,3,0,0,0,0,3,21,5,4,16,0,46,202,50,18,86,8,364,28,22,17,275,312,654,1609,1039,631,7423,681,11383,1392,692
112031253,32,236,194,3409,128,3999,0,0,0,14,0,14,24,6,3,31,0,64,4,0,0,0,0,4,44,20,6,14,3,87,692,300,222,2497,91,3802,22,0,12,0,0,34,19,3,3,15,3,43,103,33,19,198,5,358,11,3,0,17,3,34,12,3,0,4,0,19,5,3,0,3,3,14,93,89,57,962,40,1241,61,34,6,66,0,167,3,0,0,3,0,6,0,4,0,13,3,20,0,3,0,0,0,3,3,3,0,6,3,15,14,0,5,5,0,24,37,9,4,4,0,54,9,0,0,3,0,12,5,3,0,0,0,8,85,33,19,156,4,297,5,0,0,0,0,5,0,0,0,0,0,0,9,3,0,0,0,12,4,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,17,0,44,121,22,20,112,4,279,33,34,20,289,212,588,1467,851,593,7848,502,11261,1284,592
112031254,72,495,374,5426,222,6589,3,0,0,16,0,19,66,0,0,17,0,83,12,5,3,0,0,20,134,25,16,26,4,205,1907,581,398,4132,216,7234,75,3,13,0,5,96,33,5,6,25,3,72,180,43,32,338,15,608,34,20,7,17,3,81,26,0,3,5,0,34,13,0,0,6,0,19,277,144,93,1550,46,2110,98,29,18,92,8,245,3,0,0,3,0,6,9,0,0,7,0,16,3,0,3,0,0,6,34,4,4,12,0,54,70,11,6,3,10,100,102,11,15,6,3,137,50,3,0,13,0,66,14,3,5,3,0,25,249,55,32,258,15,609,23,3,0,0,3,29,0,0,0,3,0,3,11,3,3,0,0,17,24,7,0,17,3,51,3,0,0,0,0,3,6,3,0,0,0,9,60,8,7,19,0,94,287,77,34,117,16,531,108,33,49,479,566,1235,3986,1571,1121,12590,1138,20406,3543,1116
112031255,95,678,468,8033,353,9627,3,3,0,29,3,38,90,7,3,38,4,142,17,0,0,6,0,23,147,24,21,62,4,258,2380,770,526,5563,285,9524,49,0,14,0,4,67,37,9,6,26,3,81,178,55,30,473,26,762,43,21,6,60,0,130,24,4,0,0,0,28,20,3,5,5,4,37,355,174,126,1857,60,2572,151,45,22,170,14,402,3,0,0,0,0,3,0,4,0,8,0,12,0,0,0,0,0,0,44,6,3,10,3,66,56,10,7,0,0,73,141,30,20,5,3,199,42,5,3,13,0,63,16,3,0,10,0,29,325,65,47,300,16,753,22,5,0,3,0,30,3,3,0,0,0,6,19,0,0,0,3,22,17,4,3,9,0,33,4,0,0,0,0,4,3,0,0,0,0,3,60,14,6,29,0,109,298,75,58,212,17,660,137,63,41,647,312,1200,4779,2080,1415,17568,1114,26956,4229,1466
113011256,88,323,169,4794,184,5558,3,6,0,146,0,155,37,7,0,17,0,61,4,0,0,3,0,7,39,15,8,22,3,87,384,281,188,3311,134,4298,63,0,9,0,4,76,12,3,0,13,0,28,60,28,23,321,13,445,11,4,3,17,3,38,4,0,0,0,0,4,396,3,3,0,45,447,61,69,59,1173,41,1403,2034,384,127,950,101,3596,4,0,0,0,0,4,7,3,3,10,0,23,5,0,0,0,0,5,11,0,0,8,3,22,44,4,4,4,5,61,44,13,7,3,7,74,14,4,3,4,0,25,3,0,3,0,4,10,53,35,9,150,0,247,3,3,3,0,0,9,9,0,0,0,0,9,16,0,0,0,0,16,59,4,5,17,4,89,156,3,6,0,17,182,8,0,0,0,0,8,7,3,0,12,3,25,749,74,28,58,55,964,189,28,19,382,619,1237,4577,1297,679,11415,1245,19213,4335,928
113011257,66,272,216,5355,144,6053,3,3,0,24,3,33,18,0,0,14,0,32,5,0,0,0,0,5,46,27,10,12,0,95,372,294,178,3574,124,4542,38,0,7,0,3,48,3,0,0,22,3,28,63,20,17,336,10,446,13,3,3,9,0,28,3,3,3,4,0,13,133,0,3,7,6,149,52,59,42,1183,20,1356,1275,333,127,939,102,2776,5,0,0,0,0,5,20,0,3,0,3,26,8,0,3,4,0,15,15,0,4,7,3,29,40,7,3,0,4,54,45,14,5,8,9,81,5,5,3,4,0,17,4,0,0,0,3,7,48,23,14,228,4,317,10,3,0,3,0,16,3,0,0,0,0,3,5,0,0,0,0,5,37,3,3,21,0,64,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,3,26,227,22,10,44,20,323,56,20,17,423,397,913,2628,1111,671,12234,861,17505,2452,827
113011258,38,203,175,4311,135,4862,0,0,0,11,3,14,30,0,0,16,3,49,6,0,0,0,0,6,32,8,12,12,0,64,291,238,142,2744,100,3515,12,0,5,0,0,17,4,0,3,16,0,23,38,23,9,315,13,398,21,4,6,19,0,50,8,3,0,7,0,18,58,3,0,0,4,65,45,55,33,991,27,1151,520,125,24,273,28,970,3,0,0,0,0,3,4,0,0,3,0,7,0,0,0,0,0,0,5,3,3,0,0,11,7,4,3,3,0,17,20,0,4,0,0,24,3,3,0,3,0,9,3,0,0,0,0,3,47,26,10,170,0,253,10,0,0,0,0,10,14,0,0,0,0,14,10,3,3,3,0,19,0,0,0,9,0,9,3,0,0,3,0,6,4,0,3,0,0,7,10,5,0,24,3,42,126,26,10,61,7,230,34,23,16,399,257,729,1406,755,461,9393,580,12595,1294,543
113011259,12,114,76,3054,112,3368,0,0,0,15,0,15,10,0,0,22,0,32,0,0,0,0,0,0,25,5,3,14,0,47,156,139,79,2033,53,2460,3,0,4,0,0,7,0,0,0,3,0,3,29,8,14,217,5,273,4,4,0,9,0,17,0,0,0,0,0,0,3,0,0,0,0,3,35,31,21,761,23,871,31,13,0,89,6,139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,3,3,0,0,0,6,3,0,0,4,0,7,19,3,0,10,0,32,0,0,0,0,0,0,33,14,14,102,3,166,0,0,0,3,0,3,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,17,43,8,3,32,3,89,9,4,3,270,227,513,438,352,217,6649,438,8094,379,249
113021260,14,75,59,1493,47,1688,0,0,0,3,0,3,0,0,0,3,0,3,3,0,0,0,0,3,25,5,3,4,0,37,129,80,50,942,29,1230,0,0,0,0,0,0,0,0,3,6,3,12,25,9,7,117,0,158,0,0,3,5,0,8,4,0,0,0,0,4,4,0,0,0,0,4,12,14,9,297,6,338,7,8,4,9,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,3,3,0,14,3,3,0,0,0,6,9,3,0,0,0,12,0,0,0,0,0,0,28,4,14,60,3,109,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,12,57,6,3,19,0,85,10,3,4,119,387,523,354,210,165,3089,475,4293,322,146
113021261,16,107,90,2825,107,3145,0,3,0,11,0,14,26,3,3,19,0,51,5,3,0,0,0,8,24,3,4,4,0,35,217,107,90,1863,59,2336,9,3,3,0,0,15,3,3,0,4,0,10,69,25,19,143,3,259,17,13,3,9,3,45,6,0,0,0,0,6,7,0,0,0,3,10,34,23,16,510,4,587,16,4,3,29,3,55,6,0,0,3,0,9,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,26,3,4,6,0,39,12,3,0,3,0,18,5,0,0,0,0,5,31,8,7,62,3,111,3,4,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,10,0,17,120,8,10,31,3,172,17,7,7,211,198,440,701,336,259,5743,386,7425,615,227
113021262,5,77,90,2097,76,2345,0,0,0,40,0,40,8,0,3,6,4,21,6,3,0,0,0,9,36,3,3,9,0,51,188,88,79,1333,54,1742,7,0,5,0,0,12,5,0,3,9,0,17,51,9,4,120,6,190,4,0,0,6,0,10,8,3,0,0,0,11,4,0,0,0,0,4,32,24,19,455,5,535,31,5,0,21,0,57,3,0,0,0,0,3,3,0,3,0,0,6,3,0,0,0,0,3,5,0,0,5,0,10,13,0,0,0,0,13,19,0,0,3,0,22,17,0,0,0,0,17,0,0,0,3,0,3,39,13,10,54,0,116,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,3,6,0,0,0,0,0,0,5,3,3,5,0,16,77,12,4,17,0,110,11,9,4,153,98,275,592,252,233,4336,246,5659,515,179
113031263,21,155,114,3445,111,3846,0,0,0,9,0,9,17,0,0,8,0,25,0,0,0,0,0,0,18,0,4,5,0,27,193,137,94,2293,84,2801,4,0,0,0,0,4,3,0,0,11,0,14,24,18,3,165,5,215,4,5,0,3,0,12,3,0,0,0,0,3,3,0,0,4,0,7,39,39,13,797,24,912,19,8,3,17,0,47,0,0,0,0,0,0,7,4,5,7,0,23,0,0,0,0,0,0,0,4,0,3,0,7,3,4,0,6,3,16,10,3,7,0,0,20,10,0,0,4,0,14,0,3,0,0,3,6,19,16,13,109,3,160,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,7,0,10,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,6,0,13,31,7,12,40,0,90,14,14,5,284,96,413,463,420,273,7223,329,8708,399,292
113031264,4,27,33,1731,78,1873,0,0,0,0,0,0,8,0,3,3,0,14,3,0,0,4,0,7,14,0,3,13,0,30,68,49,23,1150,36,1326,3,0,0,0,0,3,3,0,0,4,0,7,12,5,3,60,4,84,6,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,294,15,335,4,3,0,9,0,16,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,6,4,3,0,3,0,10,3,0,0,0,0,3,4,0,0,0,0,4,14,8,5,41,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,16,5,0,10,0,31,3,3,4,152,29,191,188,111,85,3484,165,4033,161,86
113031265,14,93,80,2454,66,2707,0,0,0,0,0,0,9,3,0,7,0,19,0,0,0,3,0,3,21,0,5,3,0,29,116,91,61,1386,53,1707,4,0,0,0,0,4,0,0,3,19,0,22,17,8,9,136,3,173,4,0,0,9,0,13,6,0,0,0,3,9,3,3,0,0,0,6,22,25,17,480,22,566,13,0,3,19,0,35,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,7,6,0,3,0,0,9,8,3,3,5,0,19,8,0,3,5,0,16,0,0,0,0,0,0,17,9,6,67,3,102,3,3,0,0,0,6,3,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,0,0,5,0,0,0,0,5,6,3,0,5,3,17,25,13,6,26,0,70,3,4,3,238,647,895,327,261,202,4868,803,6461,288,171
113031266,10,81,69,2972,84,3216,0,0,0,5,0,5,14,0,0,16,3,33,3,3,0,0,0,6,25,15,6,8,0,54,150,111,77,2085,66,2489,6,0,0,3,0,9,3,3,3,12,0,21,17,16,3,473,5,514,3,3,0,16,0,22,0,0,0,0,0,0,3,0,0,3,0,6,35,21,15,688,21,780,11,7,0,29,0,47,3,0,0,3,0,6,4,3,0,10,0,17,0,0,0,0,0,0,3,0,0,3,0,6,10,0,3,0,0,13,3,3,0,3,0,9,14,3,0,12,0,29,3,0,0,0,0,3,21,7,4,100,3,135,6,3,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,15,0,23,23,4,3,17,8,55,7,5,3,322,141,478,385,293,186,6795,334,7993,330,197
113031267,27,333,249,6285,163,7057,0,0,0,9,0,9,46,3,3,18,6,76,15,3,0,0,0,18,98,25,15,37,0,175,430,338,228,4138,124,5258,10,0,3,3,0,16,13,0,3,18,0,34,88,48,26,518,19,699,30,5,5,22,3,65,12,4,0,3,0,19,19,0,0,0,0,19,91,95,61,1560,39,1846,46,30,8,76,0,160,9,0,0,7,0,16,5,3,0,12,0,20,3,3,0,5,0,11,11,4,0,5,0,20,20,7,0,4,0,31,27,6,14,12,4,63,39,0,4,26,0,69,9,3,0,4,0,16,72,33,19,243,3,370,14,3,0,3,0,20,9,0,3,3,4,19,18,0,0,4,3,25,9,0,0,8,0,17,3,0,0,0,0,3,9,0,0,0,0,9,11,11,3,32,0,57,184,40,18,96,6,344,25,19,23,446,306,819,1402,1016,685,13597,680,17380,1206,684
113031268,8,65,78,1411,29,1591,0,0,0,0,0,0,45,4,0,3,0,52,3,0,0,0,0,3,13,6,6,10,0,35,79,71,63,814,14,1041,10,0,0,0,0,10,3,0,0,3,0,6,16,11,3,108,3,141,3,0,3,5,0,11,0,0,0,3,0,3,30,0,0,0,0,30,13,20,12,323,5,373,5,12,6,45,0,68,7,0,0,0,0,7,5,0,0,3,0,8,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,3,11,3,4,0,0,18,5,3,0,5,0,13,3,0,3,3,0,9,12,7,10,59,3,91,3,0,0,0,0,3,12,0,0,0,3,15,0,0,0,0,0,0,3,0,0,3,0,6,5,0,0,0,0,5,4,0,0,0,0,4,0,0,3,4,0,7,107,10,6,29,3,155,5,3,3,54,66,131,413,215,203,2888,126,3845,354,136
113031269,30,355,284,8017,194,8880,0,3,0,57,0,60,53,3,10,30,4,100,8,3,0,0,0,11,74,28,21,57,6,186,439,376,258,4515,160,5748,34,0,8,0,4,46,7,0,4,19,0,30,74,44,21,550,16,705,34,9,3,32,0,78,7,3,0,7,0,17,26,3,0,13,0,42,65,99,73,1744,45,2026,46,40,7,134,4,231,3,0,0,0,0,3,3,3,0,4,0,10,0,0,0,0,0,0,9,3,0,6,0,18,13,10,0,7,0,30,25,16,9,8,0,58,21,9,5,11,0,46,3,3,0,0,0,6,75,43,22,271,12,423,17,3,3,4,0,27,14,0,0,0,0,14,8,3,4,3,0,18,13,3,0,4,0,20,0,0,0,0,0,0,24,0,0,0,3,27,8,7,3,17,3,38,160,46,31,88,12,337,29,31,14,662,310,1046,1322,1146,780,16260,773,20281,1144,764
113031270,27,315,223,5458,232,6255,0,0,0,41,3,44,54,4,8,35,3,104,12,0,3,4,0,19,63,31,26,21,3,144,369,325,202,3484,138,4518,28,0,4,0,3,35,11,4,3,18,0,36,66,54,22,458,15,615,30,14,0,33,0,77,14,3,0,7,3,27,23,0,4,3,0,30,96,94,62,1493,42,1787,79,40,11,84,4,218,13,0,0,0,0,13,8,0,0,7,0,15,0,3,0,0,0,3,10,5,4,7,0,26,10,3,3,3,3,22,35,23,5,10,0,73,28,5,0,9,0,42,9,0,3,5,0,17,52,23,23,200,3,301,24,0,3,6,0,33,11,0,0,0,0,11,3,0,4,0,0,7,18,5,0,4,0,27,3,0,0,0,0,3,10,0,0,0,0,10,6,5,3,29,0,43,215,47,18,97,18,395,23,18,6,453,431,931,1350,1021,640,11969,901,15881,1152,670
