region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
104021090,0,0,0,515,732,221,176,66,45,1755,335,712,219,174,98,43,1581,7,5,4,0,0,0,16,17,12,4,0,0,0,33,24,17,8,0,0,0,49,90,25,0,0,4,0,119,17,6,0,0,0,0,23,0,0,0,0,0,0,0,12,0,0,0,0,0,12,119,31,0,0,4,0,154,73,45,0,3,0,0,121,3,0,0,0,0,0,3,0,0,0,0,0,0,0,76,45,0,3,0,0,124,0,0,0,0,0,0,0,554,805,227,177,102,43,1908
104021091,0,0,0,977,1522,589,504,252,111,3955,711,1506,561,528,245,139,3690,69,48,13,6,6,0,142,34,32,3,5,0,0,74,103,80,16,11,6,0,216,94,37,14,11,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,14,99,43,17,11,5,0,175,129,99,7,0,4,0,239,4,0,0,0,0,0,4,0,0,0,0,0,0,0,133,99,7,0,4,0,243,3,0,0,0,0,0,3,1049,1728,601,550,260,139,4327
105011092,0,0,0,409,453,203,172,119,124,1480,374,415,168,160,98,94,1309,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,35,19,5,3,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,5,3,0,3,65,11,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,0,0,4,0,3,18,0,0,0,0,3,0,3,424,434,173,167,101,100,1399
105011093,0,0,0,476,561,250,261,113,71,1732,397,547,203,216,117,57,1537,11,8,3,0,0,0,22,0,0,0,0,0,0,0,11,8,3,0,0,0,22,84,30,7,3,0,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,30,7,3,0,4,128,20,9,0,0,0,0,29,0,0,0,0,0,0,0,7,0,0,0,0,0,7,27,9,0,0,0,0,36,5,0,0,0,0,0,5,524,594,213,219,117,61,1728
105011094,0,0,0,488,564,218,197,115,79,1661,408,577,200,174,98,71,1528,19,9,4,0,0,0,32,0,0,0,0,0,0,0,19,9,4,0,0,0,32,32,6,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,38,3,3,0,0,0,0,6,3,0,0,0,0,0,3,5,0,0,3,0,0,8,11,3,0,3,0,0,17,0,0,0,0,3,0,3,470,595,204,177,101,71,1618
105011095,0,0,0,568,752,278,258,143,75,2074,505,621,254,238,134,62,1814,30,12,3,0,3,0,48,3,0,0,3,0,0,6,33,12,3,3,3,0,54,56,10,0,0,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,0,0,3,0,69,23,6,0,0,0,0,29,0,0,0,0,0,0,0,6,6,0,3,0,0,15,29,12,0,3,0,0,44,0,0,0,0,0,0,0,623,655,257,244,140,62,1981
105011096,0,0,0,1008,845,350,260,150,148,2761,731,728,286,224,150,113,2232,7,7,3,3,0,0,20,0,0,0,0,0,0,0,7,7,3,3,0,0,20,68,28,3,4,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,71,28,3,4,0,0,106,113,43,7,5,3,0,171,27,8,3,3,3,0,44,17,8,3,0,0,0,28,157,59,13,8,6,0,243,4,8,0,0,3,0,15,970,830,305,239,159,113,2616
105021097,0,0,4,2522,2710,1048,869,377,167,7693,2245,2554,964,768,329,158,7018,57,14,0,0,3,0,74,0,0,0,0,0,0,0,57,14,0,0,3,0,74,169,49,13,8,6,0,245,0,0,0,0,0,0,0,24,26,8,7,3,0,68,0,0,0,3,0,0,3,193,75,21,18,9,0,316,8,9,0,0,0,0,17,0,0,0,0,0,0,0,4,4,0,0,0,3,11,12,13,0,0,0,3,28,0,0,0,0,0,0,0,2507,2656,985,786,341,161,7436
105021098,0,0,0,347,324,120,99,45,58,993,268,281,109,88,52,48,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,3,0,0,0,43,20,12,3,0,0,0,35,0,0,0,0,0,0,0,13,8,0,0,0,0,21,33,20,3,0,0,0,56,11,10,12,3,0,13,49,334,329,127,91,52,61,994
105031099,0,0,3,920,1185,372,342,211,112,3142,813,1156,335,346,184,108,2942,8,0,0,0,0,0,8,4,0,0,0,0,0,4,12,0,0,0,0,0,12,86,24,5,4,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,24,5,4,0,0,119,10,7,0,0,0,0,17,6,3,4,3,0,0,16,17,6,5,0,0,0,28,33,16,9,3,0,0,61,5,4,0,0,4,0,13,949,1200,349,353,188,108,3147
105031100,0,0,7,707,1158,558,617,311,156,3507,489,1044,548,549,280,169,3079,143,108,30,18,4,3,306,0,8,3,0,0,0,11,143,116,33,18,4,3,317,208,80,14,3,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,80,14,3,0,0,305,19,10,0,0,0,0,29,0,0,0,0,0,0,0,8,3,0,0,0,0,11,27,13,0,0,0,0,40,0,0,0,0,0,0,0,867,1253,595,570,284,172,3741
105031101,0,0,7,1601,1896,823,791,358,154,5623,1095,1681,797,726,359,190,4848,208,87,30,11,5,0,341,14,8,3,4,0,0,29,222,95,33,15,5,0,370,529,165,36,17,4,0,751,11,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,174,36,17,4,0,771,4,0,0,0,0,0,4,0,0,0,0,0,0,0,10,13,6,3,0,3,35,14,13,6,3,0,3,39,3,0,0,0,0,0,3,1874,1963,872,761,368,193,6031
105031102,0,0,0,540,853,365,377,183,110,2428,448,860,392,377,205,120,2402,58,38,7,4,3,0,110,0,0,0,0,0,0,0,58,38,7,4,3,0,110,72,27,8,3,0,0,110,0,0,0,0,0,0,0,6,7,0,0,0,0,13,0,0,0,0,0,0,0,78,34,8,3,0,0,123,13,3,0,3,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,3,0,3,0,0,22,0,0,0,0,0,0,0,600,935,407,387,208,120,2657
105031103,3,0,3,234,595,261,273,158,87,1608,288,672,273,273,163,62,1731,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,6,0,3,0,0,0,0,3,3,6,3,0,0,0,12,0,0,0,0,0,0,0,294,681,276,273,163,62,1749
105031104,0,0,0,403,624,237,200,127,56,1647,392,598,222,189,109,43,1553,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,57,28,9,7,5,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,9,7,5,0,106,9,6,0,0,0,0,15,0,3,0,0,0,0,3,3,0,3,3,0,0,9,12,9,3,3,0,0,27,0,0,0,0,0,0,0,464,635,234,199,114,43,1689
105031105,0,0,0,611,884,317,333,216,90,2451,594,826,328,290,172,112,2322,25,12,6,0,0,0,43,0,0,0,0,0,0,0,25,12,6,0,0,0,43,54,18,0,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,57,18,0,6,0,0,81,12,3,0,0,0,3,18,3,0,0,0,0,0,3,3,6,0,0,0,3,12,18,9,0,0,0,6,33,0,3,0,0,0,0,3,694,868,334,296,172,118,2482
105031106,0,0,0,898,1127,412,387,206,143,3173,766,1057,404,354,201,114,2896,33,18,7,3,0,0,61,0,4,0,0,0,0,4,33,22,7,3,0,0,65,91,12,0,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,95,12,0,3,0,0,110,11,0,0,0,0,0,11,3,0,0,0,0,0,3,7,5,4,0,0,0,16,21,5,4,0,0,0,30,0,0,0,0,0,0,0,915,1096,415,360,201,114,3101
106011107,0,0,0,525,986,426,510,264,122,2833,499,1045,506,518,291,129,2988,21,21,13,13,6,0,74,7,3,0,0,0,0,10,28,24,13,13,6,0,84,31,16,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,7,0,0,0,54,6,3,0,0,0,0,9,0,3,0,0,0,0,3,0,6,0,0,0,0,6,6,12,0,0,0,0,18,0,3,0,0,0,0,3,564,1100,526,531,297,129,3147
106011108,0,0,0,1646,2239,1065,992,441,207,6590,1407,2175,1103,958,472,205,6320,280,155,39,21,9,0,504,4,3,0,3,0,0,10,284,158,39,24,9,0,514,207,88,24,5,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,15,210,91,27,8,0,3,339,9,5,0,3,4,0,21,0,0,0,0,0,0,0,5,0,5,0,0,0,10,14,5,5,3,4,0,31,3,0,3,0,3,0,9,1918,2429,1177,993,488,208,7213
106011109,0,0,0,417,830,316,362,191,89,2205,458,924,365,393,202,100,2442,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,7,4,3,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,4,3,0,0,0,18,0,0,0,0,0,0,0,469,931,372,393,202,100,2467
106011110,0,0,4,660,1086,420,437,222,90,2915,680,1154,452,445,191,94,3016,36,8,0,3,0,0,47,0,3,0,0,0,0,3,36,11,0,3,0,0,50,13,9,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,9,3,0,3,0,28,9,3,0,0,0,0,12,0,0,4,0,0,0,4,3,3,0,0,0,0,6,12,6,4,0,0,0,22,0,0,0,0,0,0,0,741,1180,459,448,194,94,3116
106011111,3,0,28,1413,1924,900,908,395,191,5731,1246,1903,926,875,398,220,5568,105,93,29,14,3,0,244,15,13,3,3,0,0,34,120,106,32,17,3,0,278,102,36,9,3,3,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,105,39,9,3,3,0,159,3,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,0,3,0,0,0,10,0,4,0,0,0,0,4,1478,2052,970,895,404,220,6019
106011112,0,0,0,1067,1618,835,962,474,199,5155,845,1510,831,934,430,188,4738,109,113,46,22,9,3,302,39,28,15,9,3,3,97,148,141,61,31,12,6,399,217,92,27,9,3,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,220,92,27,12,3,0,354,47,28,4,0,0,0,79,0,0,0,0,0,0,0,8,3,6,0,0,0,17,55,31,10,0,0,0,96,3,0,0,3,0,0,6,1271,1774,929,980,445,194,5593
106011113,0,0,0,243,539,246,308,135,62,1533,261,583,245,314,136,61,1600,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,264,583,248,317,136,61,1609
106021114,0,0,0,429,517,224,232,108,52,1562,328,480,245,235,91,53,1432,66,51,10,3,8,0,138,12,13,5,4,0,0,34,78,64,15,7,8,0,172,41,19,6,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,6,3,0,0,69,57,15,0,3,0,0,75,0,0,0,0,0,0,0,15,11,7,0,0,0,33,72,26,7,3,0,0,108,0,0,0,0,0,0,0,519,589,273,248,99,53,1781
106021115,0,0,4,2081,2991,1415,1427,629,254,8797,1450,2766,1432,1411,632,296,7987,337,198,41,25,6,4,611,66,56,20,5,5,0,152,403,254,61,30,11,4,763,482,227,71,23,5,6,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,490,227,71,23,5,6,822,4,0,0,0,0,0,4,0,0,0,0,0,0,0,15,12,3,3,3,3,39,19,12,3,3,3,3,43,0,0,3,0,0,0,3,2362,3259,1570,1467,651,309,9618
106021116,0,0,0,328,651,335,392,145,69,1920,302,755,359,454,191,72,2133,44,30,7,7,3,0,91,0,4,0,0,0,0,4,44,34,7,7,3,0,95,21,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,367,795,371,461,194,72,2260
106021117,0,0,3,1153,1943,1003,1032,407,188,5726,1041,1961,1064,1126,472,226,5890,110,100,41,11,8,0,270,39,16,6,3,0,0,64,149,116,47,14,8,0,334,158,54,11,3,3,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,161,57,11,3,3,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,0,0,4,1355,2138,1122,1143,483,226,6467
106021118,0,0,0,301,788,530,674,230,94,2617,297,868,533,653,275,101,2727,33,37,7,6,0,3,86,13,12,5,0,0,0,30,46,49,12,6,0,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,343,921,545,659,275,104,2847
106031119,0,0,0,408,716,318,348,123,76,1989,355,611,241,271,126,73,1677,17,29,10,9,5,0,70,24,43,24,17,7,0,115,41,72,34,26,12,0,185,5,0,5,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,11,13,3,5,4,0,0,25,34,21,0,0,0,0,55,0,0,0,0,0,0,0,0,7,0,3,0,0,10,34,28,0,3,0,0,65,0,4,0,0,0,0,4,443,718,280,304,138,73,1956
106031120,0,0,0,567,924,313,266,136,53,2259,568,943,334,265,143,63,2316,69,29,6,5,0,0,109,15,26,9,8,3,0,61,84,55,15,13,3,0,170,17,11,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,3,0,3,0,34,3,3,3,0,0,0,9,0,0,0,0,0,0,0,5,4,0,0,0,0,9,8,7,3,0,0,0,18,0,0,0,0,0,0,0,677,1016,355,278,149,63,2538
106031121,0,0,0,1897,2987,894,775,317,114,6984,1180,2196,660,669,290,122,5117,412,352,84,38,16,4,906,211,340,104,106,25,3,789,623,692,188,144,41,7,1695,253,179,34,31,9,3,509,74,52,5,6,0,0,137,59,70,11,5,0,3,148,5,0,0,0,0,0,5,391,301,50,42,9,6,799,58,24,4,0,0,0,86,0,3,0,0,0,0,3,4,3,3,3,0,0,13,62,30,7,3,0,0,102,6,3,0,0,0,0,9,2262,3222,905,858,340,135,7722
106031122,0,0,0,1140,1603,780,739,338,190,4790,824,1435,737,651,359,191,4197,185,128,36,15,14,4,382,58,39,23,4,0,0,124,243,167,59,19,14,4,506,131,44,3,3,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,44,3,3,0,0,181,143,59,5,3,0,3,213,0,0,0,0,0,0,0,0,3,0,0,0,0,3,143,62,5,3,0,3,216,3,0,0,0,0,0,3,1344,1708,804,676,373,198,5103
106031123,0,0,0,128,447,272,354,191,62,1454,145,543,246,369,187,98,1588,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,3,3,3,0,9,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,3,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,151,549,249,372,193,98,1612
106031124,0,0,0,473,921,165,99,61,18,1737,441,917,143,104,62,22,1689,27,33,9,9,0,3,81,20,36,14,9,0,0,79,47,69,23,18,0,3,160,26,13,0,0,0,0,39,9,8,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,7,0,0,0,63,11,4,0,0,0,0,15,3,0,0,0,0,0,3,4,0,4,0,0,0,8,18,4,4,0,0,0,26,0,0,0,0,0,0,0,541,1011,177,122,62,25,1938
106031125,0,0,0,604,1358,641,802,347,121,3873,675,1440,674,803,327,161,4080,7,7,3,4,3,0,24,5,0,0,0,0,0,5,12,7,3,4,3,0,29,11,16,11,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,11,21,11,4,0,0,47,55,40,0,0,0,3,98,3,0,0,0,0,0,3,0,0,0,0,0,0,0,58,40,0,0,0,3,101,0,0,3,0,0,0,3,756,1508,691,811,330,164,4260
106041126,0,0,0,905,1291,605,601,354,124,3880,786,1254,589,604,316,122,3671,63,37,11,8,0,0,119,18,9,3,3,3,0,36,81,46,14,11,3,0,155,196,65,21,11,4,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,21,11,4,0,297,22,12,3,0,0,0,37,0,0,0,0,0,0,0,6,0,0,0,0,0,6,28,12,3,0,0,0,43,12,7,3,0,0,0,22,1103,1384,630,626,323,122,4188
106041127,0,0,9,326,497,209,223,117,51,1423,252,466,175,193,122,46,1254,38,10,5,0,0,0,53,0,3,0,0,0,0,3,38,13,5,0,0,0,56,9,5,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,5,3,3,0,0,23,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,0,6,10,0,0,3,0,0,13,0,0,0,0,0,0,0,312,484,183,199,122,46,1346
106041128,0,0,3,593,711,305,289,131,37,2066,451,683,302,305,167,48,1956,35,25,10,3,0,0,73,0,0,0,0,0,0,0,35,25,10,3,0,0,73,97,48,13,6,0,0,164,0,0,0,0,0,0,0,7,0,0,0,0,0,7,3,0,0,0,0,0,3,107,48,13,6,0,0,174,28,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,3,28,4,0,3,0,0,35,0,0,0,0,0,0,0,621,760,325,317,167,48,2238
106041129,0,0,3,761,1111,398,388,198,75,2931,723,1101,414,376,185,75,2874,16,6,3,3,0,3,31,0,0,0,0,0,0,0,16,6,3,3,0,3,31,13,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,20,4,0,0,0,0,24,33,17,0,3,0,0,53,0,0,0,0,0,0,0,9,3,0,3,0,0,15,42,20,0,6,0,0,68,3,3,0,0,3,0,9,804,1134,417,385,188,78,3006
107011130,0,0,0,2802,3230,1581,1324,615,342,9894,1998,2873,1438,1275,580,312,8476,139,56,15,16,0,4,230,119,87,52,52,20,17,347,258,143,67,68,20,21,577,397,171,48,27,14,6,663,161,54,11,9,8,0,243,35,6,3,0,0,0,44,16,8,0,0,3,0,27,609,239,62,36,25,6,977,57,47,3,3,0,0,110,3,0,0,0,0,0,3,26,16,10,3,0,3,58,86,63,13,6,0,3,171,0,5,0,0,0,0,5,2951,3323,1580,1385,625,342,10206
107011131,3,0,6,1687,2870,1362,1276,523,228,7946,1253,2552,1258,1258,524,254,7099,166,116,22,16,0,0,320,57,48,30,14,5,0,154,223,164,52,30,5,0,474,293,114,41,16,0,0,464,6,0,0,0,0,0,6,9,0,0,0,0,0,9,5,0,0,0,0,0,5,313,114,41,16,0,0,484,76,56,3,0,0,0,135,0,0,0,0,0,0,0,3,3,3,0,3,0,12,79,59,6,0,3,0,147,0,0,0,0,0,0,0,1868,2889,1357,1304,532,254,8204
107011132,0,0,0,219,607,442,593,269,82,2212,228,653,421,568,260,104,2234,22,23,6,10,0,3,64,0,0,0,0,0,0,0,22,23,6,10,0,3,64,9,8,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,8,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,684,435,578,260,107,2326
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,3,0,13,915,1490,848,1131,479,193,5056,602,1312,746,1053,433,174,4320,203,193,76,43,29,5,549,68,42,20,25,5,3,163,271,235,96,68,34,8,712,87,32,11,6,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,91,32,11,9,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,3,3,3,0,0,0,9,0,4,0,0,0,0,4,967,1586,856,1130,467,182,5188
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
107031136,0,0,0,499,1138,750,983,421,184,3975,399,1096,713,952,414,216,3790,136,127,48,24,6,4,345,22,28,4,14,3,3,74,158,155,52,38,9,7,419,40,37,14,8,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,40,40,17,8,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,16,6,4,6,0,0,0,16,0,0,0,0,0,0,0,603,1295,788,998,426,223,4333
107031137,0,0,0,474,774,447,424,202,72,2393,325,656,407,363,173,98,2022,108,87,25,18,3,3,244,43,45,19,3,0,0,110,151,132,44,21,3,3,354,46,22,6,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,6,0,0,0,74,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,3,0,3,0,0,6,3,3,0,3,0,3,12,0,0,0,0,0,0,0,525,813,457,387,176,104,2462
107031138,0,0,0,731,972,330,345,166,38,2582,319,779,302,309,149,37,1895,69,74,17,13,5,0,178,99,155,34,17,8,3,316,168,229,51,30,13,3,494,90,46,9,7,3,0,155,70,57,8,4,3,0,142,108,60,0,0,0,0,168,8,0,0,0,0,0,8,276,163,17,11,6,0,473,7,4,0,0,0,0,11,0,0,0,0,0,0,0,17,3,10,0,0,0,30,24,7,10,0,0,0,41,0,0,0,0,0,0,0,787,1178,380,350,168,40,2903
