region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
110011187,3,0,5,4,3,27,3,3,48,61,109,23,15,0,0,3,4,13,45,3,0,42,64,106,16,8,0,0,0,0,10,44,0,4,26,56,82,6,0,0,0,0,0,0,0,7,0,13,0,13,890,883,52,52,132,116,47,189,535,417,1656,1657,3313
110011188,4,0,7,5,3,27,4,4,85,89,174,39,28,0,0,0,4,7,24,6,6,52,62,114,20,8,0,0,0,3,9,33,0,0,29,44,73,3,0,0,0,0,0,0,0,3,4,6,4,10,1299,1289,88,74,193,198,42,160,658,577,2280,2298,4578
110011189,0,0,4,5,8,32,0,0,48,55,103,26,11,3,0,3,7,6,23,6,0,44,41,85,10,9,0,0,0,3,9,42,4,0,23,54,77,3,0,3,0,0,0,0,4,6,11,12,15,27,744,724,43,33,96,77,45,160,392,282,1320,1276,2596
110021190,4,3,12,14,25,63,13,3,159,177,336,75,45,5,4,10,9,15,105,5,0,110,163,273,41,18,0,0,0,7,24,122,8,5,73,152,225,3,5,0,0,0,0,3,3,3,6,9,14,23,1747,1674,127,155,327,377,138,446,1149,861,3488,3513,7001
110021191,8,3,17,14,34,94,8,18,185,214,399,101,49,4,4,3,7,24,118,9,7,141,185,326,45,29,0,3,3,0,28,194,4,9,80,235,315,6,3,0,0,0,0,0,0,0,0,6,3,9,2157,2127,149,207,312,402,141,609,1509,1241,4268,4586,8854
110021192,6,0,6,8,5,34,3,3,80,87,167,34,11,4,0,6,0,4,32,6,6,54,49,103,14,3,0,0,3,3,5,35,3,3,25,44,69,4,3,0,0,0,0,0,0,4,4,8,7,15,1039,1058,101,80,200,154,50,197,617,481,2007,1970,3977
110021193,3,4,8,8,28,48,12,3,128,112,240,38,21,0,0,4,3,19,63,4,0,65,87,152,24,15,0,3,3,0,18,72,0,4,45,94,139,0,3,3,0,0,0,0,0,3,5,6,8,14,1201,1212,90,77,182,158,106,297,634,505,2213,2249,4462
110021194,5,3,20,9,12,51,3,11,127,118,245,44,32,0,5,3,3,12,69,5,4,64,113,177,23,12,3,3,3,3,13,82,5,3,47,103,150,7,4,0,0,0,0,0,0,9,4,16,8,24,1392,1356,109,106,325,276,83,340,793,654,2702,2732,5434
110031195,3,4,10,11,14,47,17,4,119,112,231,32,28,0,0,3,0,22,72,3,7,60,107,167,18,5,0,0,0,0,24,82,0,3,42,90,132,8,3,0,0,0,0,0,0,15,8,23,11,34,1509,1462,100,125,252,222,140,364,1405,1273,3406,3446,6852
110031196,0,0,10,3,11,16,6,0,64,33,97,20,12,0,0,0,0,7,19,3,0,30,31,61,0,3,0,0,0,0,11,11,0,0,11,14,25,0,0,0,0,0,0,0,0,24,10,24,10,34,1030,1001,68,51,163,128,57,108,905,646,2223,1934,4157
110031197,3,0,6,3,22,57,12,3,103,114,217,37,28,0,3,4,3,17,57,4,3,62,94,156,31,16,3,0,3,0,19,75,0,3,56,94,150,3,0,0,0,4,0,0,3,4,0,11,3,14,1484,1333,90,104,202,197,101,330,1060,846,2937,2810,5747
110031198,3,3,4,3,14,29,4,4,62,62,124,30,16,0,0,3,0,9,23,3,3,45,42,87,12,6,0,0,0,0,8,26,3,0,23,32,55,0,0,0,0,3,0,0,0,14,5,17,5,22,999,991,62,46,135,111,62,159,649,471,1907,1778,3685
110041199,8,3,11,5,28,94,12,3,166,188,354,71,51,3,0,6,0,26,93,4,7,110,151,261,41,19,0,3,0,3,30,143,3,4,74,172,246,8,3,0,0,0,0,0,3,3,0,11,6,17,1711,1629,129,114,254,277,121,497,1254,1044,3469,3561,7030
110041200,0,0,8,0,12,20,0,0,65,50,115,29,16,4,0,0,0,9,25,0,0,42,41,83,15,5,0,0,0,0,3,19,0,3,18,27,45,0,4,0,0,3,0,0,0,3,3,6,7,13,977,953,70,65,153,112,51,138,610,408,1861,1676,3537
110041201,5,0,9,10,25,50,17,3,143,129,272,43,35,0,0,12,4,24,63,13,3,92,105,197,33,16,0,0,0,0,28,79,5,5,66,100,166,0,0,0,0,0,0,0,0,0,6,0,6,6,1470,1455,83,112,277,259,133,344,974,725,2937,2895,5832
110041202,4,3,20,27,28,139,14,3,312,339,651,141,88,3,0,7,13,28,166,5,6,184,273,457,68,34,3,0,7,9,40,171,0,8,118,222,340,5,6,0,0,0,0,0,4,6,3,11,13,24,3746,3812,250,333,598,793,199,805,2720,2301,7513,8044,15557
110041203,0,0,13,22,33,132,9,22,209,279,488,118,77,0,6,7,7,31,170,6,15,162,275,437,81,47,3,3,7,6,58,302,3,13,152,371,523,15,6,3,0,3,0,0,0,13,3,34,9,43,2662,2569,139,211,411,604,185,861,1890,1941,5287,6186,11473
110041204,0,0,4,0,7,30,0,0,32,44,76,12,4,0,0,3,4,7,20,0,3,22,31,53,0,4,0,0,0,0,4,21,0,0,4,25,29,0,0,0,0,0,0,0,0,9,0,9,0,9,693,685,65,82,129,223,45,142,867,818,1799,1950,3749
110041205,12,3,21,18,34,97,16,6,275,244,519,118,62,3,4,10,9,36,114,9,4,176,193,369,46,17,0,3,3,8,44,154,8,13,101,195,296,5,3,0,0,0,0,0,0,7,14,12,17,29,3713,3825,219,217,560,590,216,672,1821,1507,6529,6811,13340
111011206,12,12,28,35,35,133,6,9,295,353,648,148,110,6,3,13,20,39,169,5,6,211,308,519,90,54,0,3,4,10,50,255,5,13,149,335,484,6,7,5,0,0,4,0,3,3,7,14,21,35,3509,3585,191,241,557,709,194,807,2100,1819,6551,7161,13712
111011207,7,4,14,19,12,52,3,0,93,130,223,56,42,0,0,9,5,21,68,3,0,89,115,204,23,8,0,0,0,0,20,56,4,0,47,64,111,0,3,0,0,0,0,0,0,3,4,3,7,10,1010,1020,86,100,261,305,93,272,797,668,2247,2365,4612
111011208,6,3,20,35,57,190,6,13,373,493,866,226,133,3,5,23,28,56,213,7,0,315,379,694,118,66,0,3,4,10,73,209,7,7,202,295,497,9,11,0,0,0,0,0,4,14,13,23,28,51,4649,4675,232,321,654,1016,295,985,3186,2820,9016,9817,18833
111011209,7,3,12,20,30,127,4,5,234,308,542,139,89,8,0,8,16,41,180,7,8,203,293,496,99,49,3,0,7,13,50,255,3,4,162,321,483,9,15,0,0,3,3,0,0,9,7,21,25,46,4467,4595,252,302,661,921,217,896,3096,2650,8693,9364,18057
111011210,4,0,21,16,22,65,3,0,118,132,250,42,31,0,0,6,8,24,83,3,3,75,125,200,44,21,0,0,0,10,28,140,0,0,72,171,243,3,3,0,0,0,0,0,0,0,5,3,8,11,1338,1377,95,148,281,472,110,442,1326,1189,3150,3628,6778
111011211,0,3,5,10,12,33,0,0,69,79,148,29,26,0,0,3,5,10,37,0,4,42,72,114,27,13,0,0,0,3,19,56,0,0,46,72,118,3,0,0,0,0,0,0,3,0,3,3,6,9,742,741,36,33,125,136,63,191,387,312,1353,1413,2766
111011212,3,6,11,22,29,81,10,9,207,238,445,101,70,7,3,6,8,36,109,5,7,155,197,352,58,29,0,0,3,4,42,151,0,4,103,188,291,7,7,0,0,0,0,0,0,9,10,16,17,33,2273,2278,129,144,350,434,186,556,1344,1060,4282,4472,8754
111011213,3,3,5,7,14,53,4,3,167,166,333,92,57,3,3,3,6,19,74,0,3,117,143,260,38,23,3,0,3,0,25,102,0,3,69,128,197,5,11,0,0,0,0,0,0,9,3,14,14,28,2853,2967,93,130,250,357,103,385,1206,1082,4505,4921,9426
111011214,3,3,11,20,15,99,4,8,198,256,454,109,98,3,3,8,9,30,113,3,4,153,227,380,74,30,0,0,3,8,44,133,3,4,124,175,299,7,12,0,0,0,0,0,0,6,8,13,20,33,2614,2672,127,193,419,577,138,570,1572,1432,4870,5444,10314
111021215,5,0,16,12,27,68,12,5,160,151,311,59,45,0,0,12,11,25,87,4,3,100,146,246,47,32,0,0,4,10,47,197,0,4,98,243,341,4,3,0,0,0,0,0,0,3,3,7,6,13,1517,1547,110,130,330,428,144,499,1178,1062,3279,3666,6945
111021216,0,3,18,11,12,31,0,3,141,114,255,70,51,3,0,3,3,20,58,7,3,103,115,218,32,17,0,0,0,4,15,49,3,0,50,70,120,3,3,0,0,0,0,0,3,0,3,3,9,12,1624,1668,88,125,262,379,82,250,942,794,2998,3216,6214
111021217,3,3,6,10,22,85,3,3,110,147,257,63,43,0,3,5,9,20,88,6,0,94,143,237,31,9,0,0,6,10,39,134,3,3,79,156,235,3,3,0,0,0,0,0,0,3,4,6,7,13,2284,2317,82,137,294,419,114,457,1376,1219,4150,4549,8699
111021218,10,10,26,30,33,118,18,20,282,345,627,166,129,3,0,13,18,43,163,7,8,232,318,550,125,87,3,3,16,12,91,262,10,6,245,370,615,7,5,0,0,0,0,0,0,9,11,16,16,32,2740,2781,199,203,481,585,230,776,1973,1536,5623,5881,11504
111021219,3,3,23,16,25,99,4,5,228,262,490,115,89,0,3,17,9,52,149,8,3,192,253,445,92,55,4,0,3,11,58,248,10,5,167,319,486,13,10,3,0,3,0,0,0,13,4,32,14,46,2558,2615,152,196,474,595,189,727,1812,1510,5185,5643,10828
111021220,5,4,8,11,26,41,5,3,141,132,273,74,37,5,0,8,3,17,60,0,3,104,103,207,32,17,3,0,3,3,25,51,0,3,63,74,137,3,4,0,0,0,0,0,3,3,3,6,10,16,1901,1933,114,120,289,351,120,290,1012,868,3436,3562,6998
111021221,0,0,6,7,10,16,6,3,48,41,89,15,10,0,0,0,0,10,23,4,0,29,33,62,6,3,0,0,0,0,11,25,0,0,17,28,45,0,0,0,0,0,0,0,0,3,0,3,0,3,1167,1182,60,76,177,243,56,135,903,724,2363,2360,4723
111031222,3,0,14,22,23,75,7,11,278,276,554,137,111,0,0,5,12,42,122,3,6,187,251,438,83,45,3,0,0,4,38,120,0,3,124,172,296,3,10,0,0,3,0,0,3,8,10,14,23,37,3038,3120,138,175,392,594,165,523,1984,1807,5717,6219,11936
111031223,3,0,8,8,10,63,4,0,104,128,232,41,40,0,3,6,3,17,47,4,3,68,96,164,36,16,0,3,8,3,12,48,0,0,56,70,126,3,3,0,0,0,3,0,0,4,8,7,14,21,1491,1529,119,139,280,358,88,324,1231,1027,3209,3377,6586
111031224,7,3,22,25,21,77,19,3,160,184,344,80,61,4,4,20,20,25,91,13,10,142,186,328,52,24,6,3,10,7,31,137,6,13,105,184,289,3,0,0,3,0,0,0,3,26,19,29,25,54,1786,1776,163,186,552,611,126,493,2312,1800,4939,4866,9805
111031225,8,4,15,37,29,140,11,18,213,343,556,138,111,3,3,16,21,42,202,6,7,205,344,549,103,56,0,3,5,10,54,252,3,16,165,337,502,7,9,0,0,0,3,0,3,12,20,19,35,54,3212,3239,176,242,527,846,197,824,2303,2157,6415,7308,13723
111031226,0,3,4,3,10,34,0,4,59,75,134,26,14,0,0,3,3,3,25,0,0,32,42,74,11,0,0,0,0,5,11,16,0,0,22,21,43,8,7,0,0,0,5,0,0,11,15,19,27,46,2304,2362,98,145,232,384,57,178,1359,1193,4050,4262,8312
111031227,6,6,24,31,35,97,26,16,187,227,414,81,57,4,0,11,22,40,161,18,9,154,249,403,62,42,0,0,6,10,56,273,12,20,136,345,481,11,13,0,5,0,5,0,0,22,16,33,39,72,2189,2137,193,252,582,773,204,755,2927,2373,6095,6290,12385
111031228,3,0,5,17,15,70,12,9,135,185,320,86,63,0,4,14,21,24,106,5,13,129,207,336,51,28,0,0,0,9,44,132,3,5,98,174,272,7,5,0,0,0,3,0,0,10,13,17,21,38,2416,2498,126,116,399,520,128,446,2332,1943,5401,5523,10924
111031229,5,0,11,29,6,38,13,5,87,111,198,40,36,0,0,12,15,10,49,3,4,65,104,169,33,8,3,0,6,3,14,68,0,4,56,83,139,48,24,0,3,4,3,3,0,65,64,120,94,214,1749,1544,149,127,423,495,81,286,2696,2207,5098,4659,9757
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,6,7,13
111031231,0,0,7,13,10,83,3,4,108,172,280,78,62,4,0,3,13,22,125,3,0,110,200,310,63,41,4,0,3,6,43,195,3,7,116,249,365,13,19,0,3,3,3,0,3,125,93,141,121,262,1414,1437,109,98,247,359,120,549,2550,2136,4440,4579,9019
111031232,3,3,6,10,3,48,8,12,91,127,218,45,41,4,0,14,8,17,59,3,4,83,112,195,28,8,0,3,0,5,23,102,4,5,55,123,178,4,3,0,0,3,0,0,0,0,9,7,12,19,1108,1117,90,73,301,305,88,319,965,828,2552,2642,5194
111031233,3,5,13,31,33,160,21,7,263,358,621,129,104,0,3,7,19,53,211,9,4,198,341,539,100,54,0,3,6,11,71,322,3,13,180,403,583,11,15,0,0,0,3,0,6,13,19,24,43,67,3640,3654,212,265,543,822,237,1066,2590,2324,7222,8131,15353
111031234,0,0,16,25,29,115,17,4,163,234,397,89,78,0,0,10,18,41,170,6,14,146,280,426,80,53,0,5,3,9,80,355,3,27,166,449,615,9,9,0,3,3,0,0,0,20,34,32,46,78,1810,1823,151,173,396,578,192,822,2285,1981,4834,5377,10211
111031235,3,3,14,14,11,42,15,4,86,95,181,17,17,3,3,12,12,8,50,9,5,49,87,136,13,6,0,0,3,3,15,52,4,5,35,66,101,8,9,0,0,0,0,0,4,16,8,24,21,45,943,944,131,144,369,412,50,240,1726,1476,3219,3216,6435
112011236,6,7,34,57,39,201,16,9,373,501,874,233,182,8,3,28,39,84,277,15,6,368,507,875,185,97,6,3,22,21,121,418,8,17,342,556,898,14,13,0,0,0,0,0,0,9,8,23,21,44,3120,3122,229,290,771,1035,344,1251,2238,1873,6702,7571,14273
112011237,8,3,22,18,25,87,10,9,243,256,499,147,91,8,3,6,19,29,119,5,12,195,244,439,93,47,0,3,6,11,53,200,7,10,159,271,430,7,15,3,0,3,0,0,3,13,11,26,29,55,3353,3432,157,179,474,706,182,626,1727,1551,5893,6494,12387
112011238,0,0,7,5,0,20,4,6,43,60,103,18,13,3,0,5,5,6,18,3,3,35,39,74,21,12,0,0,3,4,15,43,0,3,39,62,101,8,9,0,0,3,0,0,0,11,15,22,24,46,934,977,65,56,226,304,36,145,791,715,2052,2197,4249
112011239,3,3,8,13,4,46,6,6,108,128,236,52,39,3,0,4,7,23,54,5,0,87,100,187,33,10,0,0,7,9,21,49,0,0,61,68,129,5,5,0,0,3,3,0,3,7,15,15,26,41,1261,1319,101,152,406,606,74,269,1122,1063,2964,3409,6373
112011240,0,0,8,14,9,36,4,0,67,94,161,38,26,0,3,6,11,20,73,4,0,68,113,181,24,15,4,3,3,9,25,101,0,5,56,133,189,55,59,0,3,5,6,0,3,303,342,363,413,776,1488,1459,124,138,493,637,88,308,2225,1982,4418,4524,8942
112011241,5,4,10,9,19,43,8,3,153,142,295,66,35,5,0,7,0,16,38,12,0,106,73,179,24,5,0,0,4,3,19,58,0,3,47,69,116,5,8,0,3,0,0,0,0,5,3,10,14,24,1093,1111,93,88,261,243,89,238,690,559,2226,2239,4465
112011242,3,0,7,18,11,29,3,0,87,97,184,43,35,0,0,4,3,6,40,0,3,53,81,134,23,11,3,0,0,0,5,27,3,3,34,41,75,14,18,0,0,3,0,0,0,11,7,28,25,53,1542,1600,71,110,227,329,51,177,842,815,2733,3031,5764
112011243,0,4,10,6,9,41,3,0,77,97,174,35,13,0,0,4,13,11,42,4,3,54,71,125,27,17,0,0,0,15,21,59,6,3,54,94,148,13,9,0,0,0,0,0,6,4,10,17,25,42,1120,1154,121,134,382,475,78,254,1070,988,2771,3005,5776
112021244,3,8,15,18,25,122,16,5,202,272,474,115,63,0,0,7,10,29,136,12,9,163,218,381,66,28,3,0,5,6,39,187,12,19,125,240,365,0,3,0,0,0,4,0,0,3,7,3,14,17,2124,2121,147,188,378,484,153,672,1598,1368,4400,4833,9233
112021245,4,0,12,6,7,27,17,0,114,77,191,36,21,3,3,4,4,11,38,11,3,65,69,134,18,5,0,0,4,6,17,53,4,0,43,64,107,6,3,0,0,0,0,0,0,0,4,6,7,13,1369,1377,102,76,290,280,69,212,925,684,2755,2629,5384
112021246,0,4,13,23,20,83,7,14,171,242,413,97,67,0,3,12,8,22,128,3,11,134,217,351,59,27,0,0,0,9,45,187,5,5,109,228,337,9,5,0,0,0,3,0,3,8,9,17,20,37,2286,2326,128,185,347,594,123,613,1668,1708,4552,5426,9978
112021247,4,5,9,11,14,59,7,4,110,150,260,57,32,0,0,8,5,17,64,10,0,92,101,193,34,11,0,0,0,4,24,90,5,4,63,109,172,3,3,0,0,0,0,0,0,9,5,12,8,20,1365,1391,95,114,327,347,96,329,1044,835,2927,3016,5943
112021248,6,7,25,29,19,102,14,12,199,241,440,104,72,7,4,16,20,30,147,21,23,178,266,444,71,48,0,3,5,17,52,213,3,15,131,296,427,12,12,0,3,0,0,0,5,23,52,35,72,107,2179,2183,262,299,657,900,163,700,3147,2787,6408,6869,13277
112021249,6,3,17,11,7,42,14,3,150,135,285,66,44,0,0,0,6,23,53,3,0,92,103,195,34,7,0,0,3,4,13,58,3,0,53,69,122,4,7,0,3,0,0,3,0,26,23,33,33,66,2812,2859,210,197,554,672,96,308,2061,1704,5733,5740,11473
112031250,12,3,30,29,34,98,5,3,245,273,518,120,67,4,0,18,23,29,95,3,9,174,194,368,63,27,0,3,8,8,44,146,3,5,118,189,307,22,33,0,0,0,8,4,4,15,18,41,63,104,2310,2403,169,197,485,628,164,529,1340,1240,4468,4997,9465
112031251,7,6,16,15,15,73,10,6,140,162,302,75,50,3,3,15,11,26,111,11,3,130,178,308,58,38,0,0,6,12,57,226,3,9,124,285,409,3,3,0,0,0,0,0,0,3,4,6,7,13,1362,1395,112,155,336,440,140,556,1113,963,3063,3509,6572
112031252,0,4,14,6,20,34,12,6,133,107,240,51,28,5,0,5,0,11,35,0,0,72,63,135,22,12,0,0,3,4,16,35,3,0,44,51,95,6,7,0,0,0,4,3,0,14,17,23,28,51,1845,1898,129,138,478,490,95,212,1303,1101,3850,3839,7689
112031253,8,7,20,12,22,66,10,3,211,213,424,109,47,0,3,3,9,19,59,4,0,135,118,253,46,28,0,0,3,7,23,78,3,3,75,116,191,21,18,0,0,0,0,0,0,13,19,34,37,71,2377,2410,160,210,414,593,128,365,1560,1357,4639,4935,9574
112031254,10,14,51,49,57,209,31,17,500,603,1103,290,189,8,5,30,44,76,269,24,7,428,514,942,168,112,0,0,12,28,106,340,12,11,298,491,789,45,49,3,3,5,7,3,12,30,28,86,99,185,3617,3733,242,301,868,1159,340,1191,2607,2196,7674,8580,16254
112031255,15,20,57,75,82,305,23,27,718,859,1577,437,304,18,5,40,63,91,349,13,5,599,726,1325,251,144,5,0,22,33,165,492,15,16,458,685,1143,24,34,0,0,5,5,0,4,12,30,41,73,114,5491,5609,307,441,922,1390,498,1673,2973,2709,10191,11822,22013
113011256,6,7,14,13,32,142,21,6,257,315,572,146,85,5,0,6,10,39,153,16,7,212,255,467,91,38,0,3,5,7,35,211,4,5,135,264,399,35,15,3,0,3,3,0,3,59,35,100,56,156,3724,3572,192,248,431,475,189,810,2528,2108,7064,7213,14277
113011257,0,3,4,11,23,52,9,0,154,135,289,67,32,0,0,8,3,27,62,3,3,105,100,205,27,17,0,0,4,0,20,69,0,0,51,86,137,3,3,0,0,0,0,3,0,49,21,55,24,79,2679,2638,181,140,320,246,135,349,1692,1135,5007,4508,9515
113011258,3,0,6,9,19,70,9,8,134,172,306,51,24,0,0,4,3,17,95,7,3,79,125,204,16,9,0,0,3,5,38,101,3,7,60,122,182,3,3,3,0,0,0,0,9,10,13,16,25,41,1787,1797,124,140,271,286,111,438,1327,1233,3620,3894,7514
113011259,7,0,8,3,19,54,12,3,126,104,230,50,33,0,3,4,5,18,68,13,3,85,112,197,17,18,3,0,0,3,26,80,3,4,49,105,154,3,3,0,0,0,0,0,0,0,5,3,8,11,1211,1187,87,91,171,174,105,312,814,651,2388,2415,4803
113021260,0,3,7,4,14,25,6,0,57,63,120,14,13,4,0,0,0,6,29,6,0,30,42,72,15,3,0,0,0,0,14,40,4,3,33,46,79,6,0,0,0,0,0,0,0,12,0,18,0,18,715,675,50,42,130,99,57,142,522,281,1474,1239,2713
113021261,4,4,10,4,18,39,0,4,94,91,185,40,31,3,0,5,3,22,61,3,0,73,95,168,30,15,0,0,5,3,18,102,3,7,56,127,183,5,4,0,0,0,0,0,4,0,6,5,14,19,1147,1115,80,88,211,233,99,318,906,759,2443,2513,4956
113021262,0,0,6,6,6,31,8,3,84,75,159,36,17,0,0,8,3,21,35,3,3,68,58,126,19,7,0,0,0,3,4,29,3,3,26,42,68,0,0,0,0,0,0,0,3,7,0,7,3,10,1018,1002,62,48,157,129,57,168,622,445,1916,1792,3708
113031263,0,3,3,6,15,42,9,3,136,145,281,73,55,0,0,5,7,28,91,3,3,109,156,265,36,10,3,0,0,3,24,113,3,6,66,132,198,0,0,0,0,3,3,0,0,7,3,10,6,16,1583,1591,85,84,226,266,110,405,828,713,2832,3059,5891
113031264,0,3,3,4,9,24,3,5,59,66,125,21,13,0,3,4,0,3,36,10,0,38,52,90,16,12,0,0,0,0,11,41,0,0,27,53,80,0,0,0,0,0,0,0,0,0,0,0,0,0,755,749,52,48,116,97,44,172,475,324,1442,1390,2832
113031265,3,0,5,6,5,36,10,3,64,78,142,24,9,0,3,4,3,11,41,6,0,45,56,101,15,12,0,0,0,3,12,56,0,4,27,75,102,0,0,0,0,0,0,0,0,3,3,3,3,6,1222,990,83,82,165,154,68,217,1091,505,2629,1948,4577
113031266,7,0,9,12,16,54,8,3,126,135,261,55,31,0,0,4,8,18,80,9,7,86,126,212,23,11,0,0,4,4,19,103,3,6,49,124,173,3,0,0,0,0,0,0,0,4,0,7,0,7,1323,1326,68,79,209,182,85,356,734,556,2419,2499,4918
113031267,0,5,7,17,16,86,6,5,171,218,389,87,57,0,0,0,10,31,108,8,0,126,175,301,48,16,3,3,0,8,28,122,0,3,79,152,231,5,5,0,0,0,3,0,0,3,10,8,18,26,3169,3226,169,210,360,553,134,548,1939,1801,5771,6338,12109
113031268,0,0,3,0,6,15,3,0,38,33,71,19,18,0,0,0,0,4,23,3,0,26,41,67,18,7,0,3,0,0,5,35,3,3,26,48,74,4,0,0,0,0,0,0,0,7,7,11,7,18,605,579,25,26,69,71,21,114,735,1138,1455,1928,3383
113031269,5,3,20,20,19,134,12,5,202,289,491,103,65,7,5,0,16,42,131,10,7,162,224,386,70,49,3,3,4,12,51,229,5,10,133,303,436,3,6,3,0,0,0,0,0,13,4,19,10,29,3604,3731,216,289,466,736,171,758,2980,2765,7437,8279,15716
113031270,3,4,12,22,16,87,7,13,141,215,356,76,50,5,4,5,10,30,126,10,17,126,207,333,55,23,0,0,4,11,50,191,4,16,113,241,354,11,15,0,0,0,7,0,0,18,11,29,33,62,1976,1804,202,219,430,518,157,583,2523,2213,5288,5337,10625
113031271,7,5,11,6,22,74,11,6,176,173,349,91,52,5,0,12,0,26,69,12,0,146,121,267,41,24,0,0,0,3,35,116,4,8,80,151,231,3,3,3,0,0,0,0,0,13,11,19,14,33,2953,2905,168,135,421,334,138,430,1913,1328,5593,5132,10725
114011272,5,6,21,20,35,73,11,3,230,222,452,100,76,4,0,16,5,33,81,3,3,156,165,321,64,32,0,0,6,6,30,119,3,6,103,163,266,13,13,0,0,0,4,0,0,3,8,16,25,41,1939,1953,96,125,321,363,149,429,862,674,3367,3544,6911
114011273,5,3,3,5,10,25,3,4,76,88,164,38,23,0,0,9,0,13,24,0,0,60,47,107,20,5,0,0,0,0,11,23,0,0,31,28,59,0,3,0,0,0,0,0,3,0,0,0,6,6,734,746,52,45,115,137,58,131,384,302,1343,1361,2704
114011274,6,0,15,7,14,34,0,0,118,114,232,71,56,3,0,8,6,9,51,7,3,98,116,214,37,17,0,0,0,7,33,87,0,4,70,115,185,3,3,0,0,0,0,0,3,0,4,3,10,13,1002,1021,74,55,217,205,92,267,595,436,1980,1984,3964
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,5,6,14,14,28
114011276,6,0,4,6,5,37,0,0,78,95,173,51,35,0,0,4,9,12,43,7,3,74,90,164,34,19,0,0,5,0,14,44,0,0,53,63,116,0,4,0,0,0,0,0,0,0,9,0,13,13,870,877,39,63,148,185,53,192,387,353,1497,1670,3167
114011277,3,7,17,30,39,109,9,4,228,288,516,132,75,0,5,13,13,43,124,5,8,193,225,418,65,34,3,3,6,10,44,165,4,6,122,218,340,10,6,0,0,3,3,0,3,10,5,23,17,40,2973,3032,177,212,501,730,217,648,1917,1678,5785,6300,12085
114011278,3,9,29,30,28,113,15,12,275,302,577,115,86,9,4,16,14,40,148,9,8,189,260,449,85,33,3,3,3,11,58,223,4,16,153,286,439,4,5,0,3,0,3,4,3,4,3,12,17,29,3167,3031,256,316,664,836,216,766,2885,2217,7188,7166,14354
114011279,5,3,18,23,33,117,10,6,288,307,595,132,104,5,7,12,9,50,127,6,3,205,250,455,71,34,0,3,10,14,46,169,3,8,130,228,358,4,0,0,0,0,3,0,3,4,3,8,9,17,2425,2471,192,208,460,592,239,660,1344,1221,4660,5152,9812
114011280,3,3,15,9,18,53,3,5,138,141,279,65,60,0,0,3,4,23,61,4,5,95,130,225,45,26,0,3,5,0,35,84,3,0,88,113,201,3,0,0,0,0,0,0,3,0,0,3,3,6,920,929,64,70,188,159,122,306,435,305,1729,1769,3498
114011281,3,3,3,3,4,9,3,0,40,30,70,10,7,0,0,4,0,8,13,0,0,22,20,42,4,3,0,0,0,3,4,14,0,0,8,20,28,0,0,0,0,0,3,0,0,3,3,3,6,9,736,743,38,38,112,118,29,71,382,321,1297,1291,2588
114011282,10,8,34,38,46,153,14,7,351,410,761,203,134,3,3,13,11,48,158,11,8,278,314,592,120,75,0,0,8,7,69,206,5,4,202,292,494,8,11,0,3,0,0,0,0,5,6,13,20,33,3010,3041,169,220,501,709,248,814,1525,1336,5453,6120,11573
