region_id,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
119011361,51,130,186,243,429,127,85,0,0,54,143,181,228,409,87,44,3,3,55,188,145,235,380,3423,3434,202,204,2936,3300,6561,6938,13499
119021362,73,145,258,256,514,109,50,0,0,53,119,162,169,331,51,22,0,0,35,124,86,146,232,3517,3531,262,269,3029,3299,6808,7099,13907
119021363,56,144,299,305,604,152,74,3,3,50,151,205,228,433,80,29,0,0,47,139,127,168,295,5200,5227,428,403,4546,4735,10174,10365,20539
119021364,64,200,398,423,821,238,131,3,3,52,174,293,308,601,121,47,0,0,54,230,175,277,452,4810,4866,464,482,3112,3682,8386,9030,17416
119021365,51,88,177,173,350,77,49,0,0,42,78,119,127,246,45,19,0,0,27,83,72,102,174,4719,4724,196,179,4107,3276,9022,8179,17201
119021366,41,112,160,194,354,76,43,0,0,40,122,116,165,281,56,18,0,0,32,108,88,126,214,3427,3454,156,164,3190,3185,6773,6803,13576
119021367,30,110,156,208,364,90,52,0,0,44,118,134,170,304,54,28,0,0,27,95,81,123,204,2571,2599,188,197,1864,2142,4623,4938,9561
119031368,47,127,222,243,465,92,39,0,0,34,106,126,145,271,54,27,0,3,35,117,89,147,236,3921,3981,368,343,3322,3937,7611,8261,15872
119031369,54,157,204,286,490,126,93,0,3,42,197,168,293,461,72,33,3,3,53,234,128,270,398,4372,4428,522,535,3329,4016,8223,8979,17202
119031370,36,119,191,210,401,86,64,0,0,36,130,122,194,316,71,29,0,0,46,123,117,152,269,2504,2518,220,222,1842,2329,4566,5069,9635
119031371,25,82,124,167,291,80,53,0,0,32,114,112,167,279,65,35,0,0,30,122,95,157,252,2589,2600,237,240,1569,1911,4395,4751,9146
119031372,54,145,289,336,625,176,108,4,0,66,176,246,284,530,91,35,0,0,61,219,152,254,406,3814,3856,288,285,2248,2714,6350,6855,13205
119031373,55,108,149,177,326,67,34,0,0,22,97,89,131,220,45,18,0,0,31,84,76,102,178,1618,1620,152,152,1612,1969,3382,3741,7123
119031374,28,127,256,295,551,138,87,3,0,45,166,186,253,439,103,43,0,0,57,201,160,244,404,4588,4660,377,367,3437,4086,8402,9113,17515
119041375,25,78,136,158,294,63,34,0,0,35,72,98,106,204,32,8,0,0,34,80,66,88,154,2599,2615,483,429,2438,2457,5520,5501,11021
119041376,59,136,258,278,536,123,59,0,0,51,141,174,200,374,58,30,0,0,59,161,117,191,308,4936,4995,443,446,3684,4113,9063,9554,18617
119041377,33,120,193,231,424,115,54,3,0,37,98,155,152,307,83,46,0,3,39,159,122,208,330,2574,2584,174,175,1686,1977,4434,4736,9170
119041378,27,63,115,125,240,59,33,0,0,23,62,82,95,177,35,18,0,0,13,68,48,86,134,1854,1865,241,217,1462,1629,3557,3711,7268
119041379,43,80,178,165,343,80,43,0,0,30,94,110,137,247,49,23,0,0,40,113,89,136,225,3004,3024,318,330,2242,2582,5564,5936,11500
119041380,44,126,209,235,444,107,59,3,0,41,117,151,176,327,55,21,5,0,46,163,106,184,290,2386,2387,349,361,2080,2553,4815,5301,10116
119041381,39,99,165,192,357,90,47,0,0,24,83,114,130,244,43,18,0,0,26,119,69,137,206,3345,3371,414,393,3233,2989,6992,6753,13745
119041382,63,173,268,307,575,142,82,0,0,69,173,211,255,466,85,50,3,5,69,248,157,303,460,2911,2924,378,383,2070,2850,5359,6157,11516
120011383,39,128,239,261,500,147,75,0,0,41,127,188,202,390,55,21,0,0,43,144,98,165,263,4195,4228,428,431,2410,3008,7033,7667,14700
120011384,19,61,117,138,255,66,26,0,0,25,79,91,105,196,35,22,0,0,18,100,53,122,175,3310,3369,563,553,2720,2908,6593,6830,13423
120011385,55,152,185,270,455,121,61,4,4,44,179,169,244,413,74,33,0,0,46,179,120,212,332,3198,3234,681,718,2187,2975,6066,6927,12993
120011386,48,157,243,309,552,148,81,0,0,51,191,199,272,471,89,24,3,3,37,176,129,203,332,3660,3721,704,716,2552,3500,6916,7937,14853
120021387,30,80,99,122,221,35,16,0,0,29,71,64,87,151,24,7,4,4,9,77,37,88,125,2340,2390,904,892,1851,2682,5095,5964,11059
120021388,51,143,161,209,370,67,36,0,4,40,116,107,156,263,26,11,0,0,39,109,65,120,185,3582,3642,1438,1440,3220,4587,8240,9669,17909
120021389,26,72,79,109,188,29,23,4,0,35,56,68,79,147,18,7,0,0,12,51,30,58,88,2028,2069,789,820,1567,2222,4384,5111,9495
120031390,57,148,226,245,471,111,69,0,3,58,136,169,208,377,60,26,3,0,41,163,104,189,293,3772,3794,697,693,3816,4332,8285,8819,17104
120031391,53,166,243,289,532,128,65,0,3,53,162,181,230,411,84,32,0,0,60,176,144,208,352,3649,3686,438,432,3657,4395,7744,8513,16257
120031392,40,63,143,119,262,55,29,0,0,19,71,74,100,174,30,11,0,0,17,67,47,78,125,1822,1834,293,284,1429,1677,3544,3795,7339
120031393,42,157,180,241,421,113,64,0,0,46,150,159,214,373,41,23,0,0,31,126,72,149,221,3073,3123,342,344,2387,3078,5802,6545,12347
120031394,37,85,142,172,314,67,24,4,0,27,80,98,104,202,34,10,0,0,16,81,50,91,141,2321,2340,786,836,2319,3093,5426,6269,11695
120031395,46,91,168,177,345,87,52,3,0,49,91,139,143,282,59,16,3,0,44,87,106,103,209,2228,2248,532,522,1905,2343,4665,5113,9778
120031396,18,45,81,76,157,35,12,0,0,9,35,44,47,91,8,13,0,0,12,42,20,55,75,2320,2331,284,280,2145,1909,4749,4520,9269
120031397,62,193,250,329,579,145,79,0,3,52,173,197,255,452,76,37,4,3,66,219,146,259,405,4920,4964,312,322,4756,4806,9988,10092,20080
121011398,51,133,204,238,442,124,50,3,0,39,153,166,203,369,63,39,0,0,60,215,123,254,377,4449,4518,637,615,3489,4757,8575,9890,18465
121011399,23,102,137,191,328,75,55,0,0,37,102,112,157,269,56,18,3,0,36,141,95,159,254,3431,3468,593,575,2500,3126,6524,7169,13693
121011400,50,167,222,310,532,122,87,0,0,49,185,171,272,443,99,44,5,0,56,243,160,287,447,4837,4932,647,608,2872,3761,8356,9301,17657
121011401,11,24,54,56,110,29,12,0,0,11,26,40,38,78,12,4,0,0,11,36,23,40,63,1661,1683,462,430,1392,1577,3515,3690,7205
121011402,52,138,284,315,599,172,111,3,0,57,172,232,283,515,107,48,4,0,53,229,164,277,441,5065,5173,519,499,2633,3525,8217,9197,17414
121021403,22,95,130,182,312,92,67,0,0,32,73,124,140,264,57,30,0,0,31,100,88,130,218,3878,3922,387,390,2246,2463,6511,6775,13286
121021404,21,46,85,103,188,40,21,3,0,11,42,54,63,117,19,8,0,0,13,40,32,48,80,2472,2500,300,300,1268,1350,4040,4150,8190
121021405,62,188,245,324,569,133,107,3,3,72,210,208,320,528,111,48,0,0,67,238,178,286,464,5847,5905,681,694,4054,4927,10582,11526,22108
121021406,42,103,208,207,415,86,59,3,0,34,109,123,168,291,55,21,0,0,43,122,98,143,241,3886,3979,290,300,2145,2433,6321,6712,13033
121031407,30,99,211,240,451,131,101,3,0,31,145,165,246,411,103,44,0,0,51,188,154,232,386,4040,4143,216,217,2288,3005,6544,7365,13909
121031408,39,158,234,287,521,128,82,3,3,46,162,177,247,424,92,54,4,0,47,228,143,282,425,4469,4601,300,280,2327,3090,7096,7971,15067
121031409,23,70,172,172,344,106,93,0,0,22,123,128,216,344,84,34,0,0,37,147,121,181,302,3525,3612,204,207,1615,2311,5344,6130,11474
121031410,36,126,311,314,625,198,136,3,3,45,161,246,300,546,131,64,0,0,33,173,164,237,401,4437,4525,219,208,1996,2634,6652,7367,14019
121031411,46,154,290,345,635,195,145,3,0,50,185,248,330,578,139,77,3,0,88,244,230,321,551,4026,4124,225,220,1894,2599,6145,6943,13088
121031412,22,97,236,251,487,127,89,3,0,44,88,174,177,351,89,49,0,0,41,128,130,177,307,3809,3916,198,191,1907,2338,5914,6445,12359
121041413,41,124,153,191,344,52,44,3,0,38,114,93,158,251,46,19,0,0,37,154,83,173,256,2954,2986,918,881,2305,3553,6177,7420,13597
121041414,30,113,115,177,292,59,29,0,0,35,102,94,131,225,29,13,0,0,34,97,63,110,173,2593,2622,1026,1001,2507,3396,6126,7019,13145
121041415,56,201,248,341,589,166,106,0,0,62,219,228,325,553,124,62,0,0,75,325,199,387,586,5016,5176,877,856,2990,4711,8883,10743,19626
121041416,36,126,125,181,306,46,30,0,0,41,127,87,157,244,41,24,0,0,43,170,84,194,278,2348,2390,1083,1038,2575,3491,6006,6919,12925
121041417,12,35,61,65,126,21,24,0,0,15,32,36,56,92,23,3,0,0,11,48,34,51,85,1467,1493,570,526,1425,1642,3462,3661,7123
122011418,37,94,194,199,393,132,87,3,3,29,123,164,213,377,93,47,3,0,65,160,161,207,368,3909,3987,536,536,2004,2538,6449,7061,13510
122011419,41,130,166,232,398,95,76,4,0,35,149,134,225,359,59,20,0,0,52,193,111,213,324,3085,3139,1341,1329,2932,3424,7358,7892,15250
122021420,32,74,141,169,310,78,51,3,3,16,95,97,149,246,54,22,0,0,48,108,102,130,232,2415,2468,378,389,1366,1619,4159,4476,8635
122021421,26,78,144,167,311,90,60,3,3,33,99,126,162,288,55,27,4,3,47,119,106,149,255,2212,2240,227,237,1194,1423,3633,3900,7533
122021422,22,73,115,131,246,57,43,4,0,35,74,96,117,213,31,15,4,0,28,90,63,105,168,2584,2641,446,448,1550,1770,4580,4859,9439
122021423,30,135,204,286,490,129,79,0,0,59,134,188,213,401,78,30,0,3,43,182,121,215,336,4336,4401,622,651,2558,3065,7516,8117,15633
122031424,42,110,185,237,422,102,69,0,0,25,119,127,188,315,65,31,0,0,47,168,112,199,311,2671,2717,263,273,1684,2098,4618,5088,9706
122031425,12,67,83,118,201,56,36,0,0,22,101,78,137,215,37,16,0,0,25,105,62,121,183,1518,1550,160,176,813,1118,2491,2844,5335
122031426,53,145,163,226,389,86,59,0,3,54,148,140,210,350,56,27,3,0,45,157,104,184,288,3851,3895,1115,1138,3559,3873,8525,8906,17431
122031427,41,94,232,239,471,125,72,0,0,41,107,166,179,345,59,16,0,0,35,134,94,150,244,2716,2736,188,196,1317,1686,4221,4618,8839
122031428,42,162,294,358,652,174,111,0,3,60,143,234,257,491,84,32,4,0,62,175,150,207,357,5509,5590,373,386,2587,3028,8469,9004,17473
122031429,47,104,139,173,312,74,56,3,0,31,130,108,186,294,64,32,0,0,52,154,116,186,302,3202,3253,1021,1044,2833,2893,7056,7190,14246
122031430,38,105,165,190,355,90,63,0,0,42,131,132,194,326,50,28,0,0,48,167,98,195,293,3116,3163,429,441,1914,2359,5459,5963,11422
122031431,59,159,241,297,538,138,108,3,3,53,243,194,354,548,121,80,0,0,124,342,245,422,667,4104,4175,867,871,2950,3604,7921,8650,16571
122031432,3,13,33,37,70,16,7,0,0,4,7,20,14,34,5,3,0,0,7,8,12,11,23,786,800,68,70,443,412,1297,1282,2579
123011433,30,96,127,149,276,62,44,0,0,30,111,92,155,247,50,35,0,0,24,112,74,147,221,2438,2463,311,324,1420,1737,4169,4524,8693
123011434,15,65,103,132,235,49,29,0,0,15,57,64,86,150,16,8,4,0,15,57,35,65,100,3309,3358,401,418,1800,2131,5510,5907,11417
123011435,16,48,98,99,197,33,11,0,0,11,50,44,61,105,11,7,0,0,11,45,22,52,74,4666,4712,816,849,2508,3050,7990,8611,16601
123021436,36,87,134,141,275,42,32,0,0,23,93,65,125,190,23,11,0,0,15,51,38,62,100,2935,2971,623,630,2748,3548,6306,7149,13455
123021437,46,121,159,189,348,68,50,3,4,39,104,110,158,268,36,23,0,0,20,93,56,116,172,2673,2699,463,477,2324,2788,5460,5964,11424
123021438,17,71,79,113,192,38,21,0,0,14,45,52,66,118,18,3,0,0,12,42,30,45,75,3421,3460,602,622,2986,3515,7009,7597,14606
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,27,107,128,175,303,58,38,3,0,26,94,87,132,219,30,13,0,0,32,89,62,102,164,3116,3138,378,382,2585,2820,6079,6340,12419
123021441,28,80,103,134,237,45,28,4,3,24,50,73,81,154,19,12,3,0,17,65,39,77,116,2926,2959,512,539,2382,2654,5820,6152,11972
123021442,52,106,132,156,288,51,22,3,3,29,87,83,112,195,22,14,0,0,21,54,43,68,111,3629,3651,429,450,3215,3756,7273,7857,15130
123021443,22,61,75,85,160,21,18,0,3,19,64,40,85,125,9,3,0,0,7,35,16,38,54,3168,3201,410,428,2621,2984,6199,6613,12812
123021444,27,73,97,123,220,36,24,0,0,14,47,50,71,121,15,8,3,0,12,49,30,57,87,3497,3535,497,506,2966,3366,6960,7407,14367
123031445,8,35,45,64,109,26,16,0,0,7,21,33,37,70,18,6,0,0,4,23,22,29,51,1055,1068,181,192,668,698,1904,1958,3862
123031446,14,20,63,50,113,21,16,0,0,5,26,26,42,68,14,3,0,0,4,22,18,25,43,1515,1542,176,185,872,799,2563,2526,5089
123031447,36,83,143,157,300,55,28,3,0,33,94,91,122,213,32,17,0,0,23,91,55,108,163,2793,2838,545,558,1916,2249,5254,5645,10899
123031448,15,30,60,57,117,28,16,0,0,8,28,36,44,80,14,10,5,0,7,27,26,37,63,1756,1790,237,244,1058,1074,3051,3108,6159
124011449,22,50,79,93,172,24,17,3,0,23,41,50,58,108,12,4,0,0,15,53,27,57,84,811,826,236,241,686,909,1733,1976,3709
124011450,28,118,167,210,377,71,45,3,3,33,97,107,145,252,45,15,0,0,38,107,83,122,205,3928,3999,494,533,2288,2635,6710,7167,13877
124011451,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,6,9,15
124011452,47,129,148,194,342,61,31,3,0,38,100,102,131,233,38,19,0,0,35,149,73,168,241,1735,1750,511,528,1851,2481,4097,4759,8856
124011453,30,82,95,121,216,42,20,3,0,22,67,67,87,154,24,13,0,4,16,51,40,68,108,1975,2009,417,481,1359,1750,3751,4240,7991
124011454,44,148,204,264,468,110,76,0,3,39,144,149,223,372,53,31,6,0,44,172,103,203,306,4344,4433,628,701,2619,3257,7591,8391,15982
124011455,23,64,103,123,226,41,19,0,0,16,61,57,80,137,18,7,0,0,18,50,36,57,93,1077,1089,216,219,643,946,1936,2254,4190
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,6
124031457,26,60,94,97,191,32,26,0,0,21,64,53,90,143,22,14,0,0,15,56,37,70,107,2773,2805,556,587,2198,2419,5527,5811,11338
124031458,21,56,95,88,183,32,12,0,0,18,41,50,53,103,15,7,0,0,15,21,30,28,58,3082,3135,598,612,2267,2594,5947,6341,12288
124031459,22,88,125,142,267,66,30,0,3,26,90,92,123,215,18,19,3,0,18,76,39,95,134,2817,2838,401,409,1677,2011,4895,5258,10153
124031460,21,63,82,104,186,31,14,0,0,7,34,38,48,86,16,3,0,0,11,41,27,44,71,4239,4314,579,617,2225,2736,7043,7667,14710
124031461,37,90,146,157,303,75,41,0,0,21,94,96,135,231,22,11,4,0,25,83,51,94,145,3090,3122,626,636,2298,2821,6014,6579,12593
124031462,32,74,113,129,242,34,22,0,0,26,65,60,87,147,26,13,0,3,14,54,40,70,110,2655,2677,591,616,2603,3054,5849,6347,12196
124031463,10,26,60,63,123,21,11,0,0,12,18,33,29,62,12,7,0,0,13,24,25,31,56,1338,1350,152,148,962,877,2452,2375,4827
124031464,57,125,135,200,335,74,35,0,0,45,128,119,163,282,43,26,3,0,33,164,79,190,269,1555,1575,433,455,2084,2528,4072,4558,8630
124031465,10,26,31,49,80,14,4,0,0,9,15,23,19,42,5,4,0,0,6,21,11,25,36,1001,1016,141,144,643,654,1785,1814,3599
124041466,39,110,143,166,309,58,60,4,0,40,117,102,177,279,43,24,0,0,34,110,77,134,211,2071,2103,465,480,1894,2428,4430,5011,9441
124041467,17,79,85,132,217,40,24,4,3,32,64,76,91,167,22,14,0,0,25,67,47,81,128,2388,2446,586,611,2262,2686,5236,5743,10979
124041468,10,20,34,31,65,13,6,0,0,11,20,24,26,50,4,3,0,0,6,10,10,13,23,1193,1199,169,175,866,777,2228,2151,4379
124051469,3,19,18,22,40,7,0,0,0,3,16,10,16,26,0,4,0,0,6,14,6,18,24,1320,1334,165,172,947,963,2432,2469,4901
124051470,17,61,63,98,161,27,18,0,0,17,45,44,63,107,19,3,0,3,15,42,34,48,82,3868,3909,578,580,2891,3071,7337,7560,14897
124051471,71,195,227,302,529,68,49,4,0,67,149,139,198,337,47,18,0,0,44,143,91,161,252,3793,3825,846,868,4394,4855,9033,9548,18581
125011472,49,116,222,207,429,93,53,0,0,50,125,143,178,321,39,15,0,0,41,129,80,144,224,6052,6105,253,258,5934,5059,12239,11422,23661
125011473,9,12,36,24,60,10,9,0,0,7,19,17,28,45,10,5,0,0,3,21,13,26,39,1930,1962,407,348,1239,1317,3576,3627,7203
125011474,66,144,254,271,525,108,63,0,0,59,186,167,249,416,67,35,0,0,70,198,137,233,370,5772,5787,379,371,5214,5251,11365,11409,22774
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,6
125021476,46,178,341,369,710,173,104,0,3,58,149,231,256,487,83,38,0,0,41,157,124,195,319,5591,5666,338,325,3182,3812,9111,9803,18914
125021477,65,127,206,224,430,105,60,3,3,43,147,151,210,361,46,24,0,0,45,134,91,158,249,3616,3647,379,409,2836,3101,6831,7157,13988
125021478,51,108,181,209,390,86,47,3,0,41,102,130,149,279,37,19,0,0,34,91,71,110,181,3035,3060,271,277,2438,2781,5744,6118,11862
125031479,48,145,187,249,436,115,74,0,3,60,173,175,250,425,67,39,0,0,46,140,113,179,292,2931,2942,220,224,2776,3058,5927,6224,12151
125031480,49,98,155,167,322,76,39,0,0,41,108,117,147,264,32,6,0,0,43,98,75,104,179,2362,2379,184,180,2543,2589,5089,5148,10237
125031481,42,103,139,166,305,64,43,3,0,28,90,95,133,228,41,10,0,0,20,104,61,114,175,3251,3273,225,229,3116,2994,6592,6496,13088
125031482,56,120,244,227,471,100,39,3,0,33,116,136,155,291,33,17,0,0,19,82,52,99,151,5145,5188,405,415,2985,3456,8535,9059,17594
125031483,43,102,142,167,309,72,39,3,3,33,113,108,155,263,44,25,0,0,43,121,87,146,233,3126,3145,178,175,3002,3090,6306,6410,12716
125031484,53,141,171,230,401,84,52,3,3,40,150,127,205,332,47,20,0,3,38,157,85,180,265,3298,3321,325,326,3003,3429,6626,7076,13702
125031485,56,169,228,284,512,105,78,3,0,74,198,182,276,458,72,32,0,0,61,160,133,192,325,4659,4668,387,399,4143,4621,9189,9688,18877
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,6
125041488,65,185,224,285,509,108,60,0,0,75,180,183,240,423,56,21,0,0,48,193,104,214,318,5185,5191,345,371,3735,3910,9265,9472,18737
125041489,37,90,113,158,271,60,41,0,3,19,78,79,122,201,44,22,0,0,38,133,82,155,237,3263,3266,570,551,3112,3558,6945,7375,14320
125041490,12,39,71,74,145,30,17,0,0,15,36,45,53,98,15,6,0,0,13,32,28,38,66,1778,1811,123,118,931,976,2832,2905,5737
125041491,34,84,113,141,254,52,37,0,0,30,120,82,157,239,38,19,0,0,22,140,60,159,219,3475,3472,405,420,2363,2643,6243,6535,12778
125041492,27,55,98,111,209,48,18,0,0,20,68,68,86,154,12,4,0,0,8,58,20,62,82,4180,4151,403,397,4129,3299,8712,7847,16559
125041493,58,169,299,326,625,134,75,0,0,58,161,192,236,428,57,29,4,0,69,191,130,220,350,4207,4246,385,414,2975,3487,7567,8147,15714
125041494,14,45,117,111,228,50,24,0,0,14,40,64,64,128,21,12,0,0,9,54,30,66,96,2379,2408,193,203,1166,1271,3738,3882,7620
126011495,40,149,258,327,585,169,99,3,0,39,173,211,272,483,86,42,0,3,66,217,152,262,414,5155,5223,331,347,3448,4082,8934,9652,18586
126011496,28,110,236,277,513,154,89,0,3,34,128,188,220,408,64,33,0,0,54,181,118,214,332,4367,4465,272,273,2329,2995,6968,7733,14701
126021497,47,149,245,295,540,140,91,0,0,51,191,191,282,473,95,49,0,3,65,208,160,260,420,4829,4894,335,333,3427,4104,8591,9331,17922
126021498,38,105,153,201,354,101,53,0,0,35,132,136,185,321,38,14,0,0,49,109,87,123,210,2564,2589,419,422,1766,2380,4749,5391,10140
126021499,18,63,94,111,205,54,45,0,0,21,75,75,120,195,50,25,0,3,35,131,85,159,244,1798,1823,203,199,1007,1422,3008,3444,6452
126021500,46,142,157,231,388,81,62,3,0,40,152,124,214,338,67,22,0,0,51,177,118,199,317,2943,2969,485,474,3128,4052,6556,7495,14051
126021501,47,98,191,207,398,114,64,0,0,48,140,162,204,366,58,22,0,0,36,142,94,164,258,2479,2502,195,188,1561,1935,4235,4625,8860
126021502,80,199,333,390,723,188,125,3,0,81,257,272,382,654,98,44,0,0,68,235,166,279,445,5175,5221,569,567,3796,4516,9540,10304,19844
126021503,34,94,140,167,307,65,34,0,0,31,87,96,121,217,28,13,0,0,25,113,53,126,179,3321,3348,476,480,2639,2991,6436,6819,13255
127011504,72,179,171,246,417,58,30,3,3,37,101,98,134,232,24,3,0,0,15,53,39,56,95,2239,2267,285,288,2872,3379,5396,5934,11330
127011505,14,24,83,67,150,39,24,0,0,28,32,67,56,123,18,5,0,0,16,24,34,29,63,1879,1900,195,195,1422,1276,3496,3371,6867
127011506,18,34,86,70,156,32,12,0,0,14,26,46,38,84,12,6,0,0,10,33,22,39,61,1269,1279,97,100,972,873,2338,2252,4590
127011507,23,102,122,148,270,56,21,0,0,16,88,72,109,181,16,0,0,0,19,68,35,68,103,5716,5749,375,378,4156,4680,10247,10807,21054
127011508,7,40,63,59,122,23,9,0,0,13,36,36,45,81,10,3,0,0,9,30,19,33,52,3875,3906,294,292,2194,2479,6363,6677,13040
127021509,18,64,83,109,192,57,17,0,0,20,65,77,82,159,20,5,0,0,12,61,32,66,98,2784,2801,187,193,2539,2982,5510,5976,11486
127021510,24,75,162,149,311,66,38,0,3,29,86,95,127,222,37,11,0,0,19,60,56,71,127,3942,3958,153,158,2998,3045,7093,7161,14254
127021511,65,142,227,258,485,119,51,0,0,56,145,175,196,371,60,24,0,0,50,153,110,177,287,3791,3794,300,310,4175,4753,8266,8857,17123
127021512,56,154,221,268,489,91,38,3,0,38,111,132,149,281,46,27,0,0,27,80,73,107,180,2657,2669,218,231,2687,3078,5562,5978,11540
127021513,46,134,169,235,404,98,54,0,0,42,145,140,199,339,55,20,0,0,35,109,90,129,219,3308,3317,276,280,3380,4008,6964,7605,14569
127021514,12,46,74,79,153,32,10,0,0,15,34,47,44,91,13,7,0,0,10,25,23,32,55,1972,1988,86,80,1607,1629,3665,3697,7362
127021515,46,144,167,222,389,83,50,0,0,40,116,123,166,289,47,15,0,0,29,83,76,98,174,3008,3035,173,161,2961,3387,6142,6583,12725
127021516,51,128,194,222,416,104,50,0,0,29,122,133,172,305,33,10,0,0,26,89,59,99,158,3207,3223,225,229,2869,3326,6301,6778,13079
127021517,8,38,91,74,165,37,11,0,0,13,38,50,49,99,6,4,0,0,8,29,14,33,47,1626,1642,66,69,1227,1432,2919,3143,6062
127021518,5,18,53,58,111,33,10,0,0,5,23,38,33,71,9,0,0,0,12,24,21,24,45,885,889,48,49,670,604,1603,1542,3145
127021519,52,147,252,268,520,95,45,0,0,40,111,135,156,291,41,17,0,3,25,87,66,107,173,3236,3244,274,262,2847,3040,6357,6546,12903
127021520,13,68,93,117,210,42,25,0,0,13,59,55,84,139,24,5,0,0,19,43,43,48,91,2222,2237,104,98,1699,1914,4025,4249,8274
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,6
127031522,27,87,129,159,288,56,21,0,0,34,87,90,108,198,27,12,0,0,22,84,49,96,145,2826,2860,234,241,1978,2306,5038,5407,10445
127031523,30,67,140,141,281,63,31,0,0,19,57,82,88,170,24,15,3,3,17,58,44,76,120,3237,3261,361,371,2171,2339,5769,5971,11740
127031524,18,42,83,89,172,42,22,0,0,21,63,63,85,148,14,6,0,0,9,42,23,48,71,3832,3915,518,557,2127,2304,6477,6776,13253
127031525,65,197,230,304,534,103,48,0,0,47,161,150,209,359,42,16,0,0,39,120,81,136,217,4784,4790,389,390,4579,4918,9752,10098,19850
127031526,60,172,185,240,425,67,41,0,3,31,128,98,172,270,33,12,3,4,30,85,66,101,167,4844,4892,406,418,3486,3988,8736,9298,18034
128011527,83,227,312,448,760,227,168,7,0,76,306,310,474,784,129,62,4,0,81,278,214,340,554,5026,5138,700,717,3362,4241,9088,10096,19184
128011528,83,188,324,391,715,178,128,7,3,67,265,252,396,648,118,67,0,0,92,282,210,349,559,5049,5153,1297,1311,4595,5005,10941,11469,22410
128011529,38,112,218,237,455,127,77,0,0,48,130,175,207,382,43,19,0,0,41,115,84,134,218,3555,3636,437,430,2062,2579,6054,6645,12699
128011530,51,168,275,367,642,173,117,3,0,53,199,229,316,545,103,55,0,0,58,202,161,257,418,3347,3393,469,494,2419,3078,6235,6965,13200
128011531,44,136,267,298,565,195,118,0,0,45,193,240,311,551,98,51,0,3,51,221,149,275,424,3282,3316,318,315,1830,2464,5430,6095,11525
128021532,42,127,239,265,504,116,70,6,5,45,119,167,194,361,54,22,0,0,41,109,95,131,226,6181,6268,585,605,3259,3538,10025,10411,20436
128021533,20,55,87,101,188,38,32,0,0,22,47,60,79,139,27,14,0,0,10,78,37,92,129,1351,1362,148,149,778,979,2277,2490,4767
128021534,11,28,65,67,132,32,18,0,0,8,33,40,51,91,16,9,0,0,11,26,27,35,62,2478,2506,118,121,1537,1561,4133,4188,8321
128021535,28,62,112,128,240,77,32,0,0,14,84,91,116,207,20,9,0,0,19,65,39,74,113,4510,4590,363,383,2723,3090,7596,8063,15659
128021536,43,100,187,223,410,124,82,0,0,43,129,167,211,378,62,20,3,0,55,117,120,137,257,4526,4580,458,467,2358,2762,7342,7809,15151
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,6
128021538,43,149,200,275,475,121,85,3,3,53,198,177,286,463,65,36,3,0,52,202,120,238,358,3383,3404,745,755,2760,3498,6888,7657,14545
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
