POA_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2222,0,15,180,824,532,255,51,18,1880,0,0,81,183,14,3,0,0,280,0,8,51,155,83,20,0,3,331,3,12,132,338,95,22,4,0,609,0,22,133,21,3,0,0,9,188,0,63,666,65,0,0,0,7,814,22,103,777,132,9,0,0,18,1064,0,0,0,0,0,0,0,0,0,0,7,17,12,3,0,0,0,36,18,190,1596,232,12,6,3,29,2090,0,0,3,0,0,0,0,0,3,0,0,5,3,0,0,0,0,12,26,222,1913,1396,646,280,61,47,4599
POA2223,5,23,355,1545,1587,653,122,35,4331,0,21,136,214,16,3,0,19,405,0,4,114,322,175,47,9,3,659,0,18,248,531,192,47,9,17,1061,0,23,166,21,3,0,0,3,223,0,39,669,227,4,0,0,7,951,3,100,811,86,8,0,0,10,1019,0,0,0,0,0,0,0,0,0,0,10,14,0,0,4,0,0,32,4,175,1661,340,20,4,0,18,2229,0,9,18,12,3,0,0,0,42,0,6,0,5,0,0,0,0,10,17,226,2285,2434,1804,702,132,77,7679
POA2224,7,8,117,1130,1433,524,108,32,3360,0,11,36,109,9,5,0,4,169,0,32,224,649,72,8,0,10,995,0,40,265,753,85,13,0,10,1164,0,0,14,0,0,0,0,0,22,0,18,192,67,0,0,0,3,280,14,84,117,40,3,0,0,12,271,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,15,14,104,330,112,4,0,0,15,589,0,4,7,7,0,0,3,0,19,0,0,0,0,0,0,0,0,0,14,155,721,1998,1522,537,115,61,5136
POA2225,0,5,67,450,629,233,39,13,1436,0,0,10,66,54,8,0,0,143,0,0,11,50,55,13,0,0,129,0,3,19,119,110,22,5,0,268,0,0,22,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,22,11,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,110,581,742,256,39,13,1750
POA2226,0,41,218,1164,1280,401,44,19,3164,0,34,72,201,68,4,0,5,386,0,28,121,148,53,14,0,0,368,9,60,189,346,121,18,0,9,762,3,64,160,33,3,0,0,4,264,0,10,116,16,0,0,0,0,141,0,32,108,15,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,17,5,105,383,67,12,0,0,5,575,0,5,11,4,0,0,0,0,18,0,0,0,0,0,0,0,0,7,13,209,803,1584,1409,422,53,31,4515
POA2227,6,22,169,1278,1436,469,76,14,3469,0,8,32,68,9,0,0,0,127,0,8,194,509,80,11,0,5,806,0,19,228,577,91,14,0,5,940,0,19,123,28,0,0,0,0,168,0,66,541,93,0,0,0,5,705,0,10,105,42,0,0,0,3,163,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,12,3,105,768,158,6,0,0,4,1047,0,0,11,9,3,0,0,0,21,0,0,0,3,0,0,0,0,6,12,138,1170,2030,1539,485,79,33,5477
POA2228,10,30,199,1473,1380,481,92,39,3686,27,35,84,145,24,0,0,15,326,0,112,215,477,103,20,0,28,951,22,145,299,623,124,21,0,41,1274,0,139,139,78,7,0,0,10,383,0,50,506,130,0,0,0,6,686,8,224,1118,145,4,0,0,8,1506,0,48,227,61,3,0,0,0,348,0,5,12,4,5,3,0,0,23,6,469,2000,415,17,3,0,28,2945,7,28,20,0,3,0,0,0,60,0,0,9,4,0,0,0,3,18,48,675,2521,2517,1524,505,97,109,7990
POA2229,0,30,274,2012,2640,952,192,38,6126,0,102,172,316,36,0,0,11,639,0,84,312,1291,259,29,3,11,1986,0,184,483,1607,291,29,3,18,2622,0,84,57,48,0,3,0,5,198,0,145,981,160,4,0,0,17,1302,31,117,551,123,0,0,0,8,827,20,57,167,30,0,0,0,3,269,0,8,6,0,3,4,0,0,26,58,406,1760,357,7,7,0,30,2622,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,0,15,56,617,2524,3976,2937,984,200,84,11383
POA2230,5,53,290,1479,2064,840,134,27,4895,0,4,48,63,4,0,0,0,115,0,28,136,543,109,9,3,4,832,0,28,177,602,118,7,3,3,953,12,673,711,179,19,0,0,21,1610,0,380,1850,443,9,0,0,30,2719,6,150,817,356,7,0,6,16,1360,6,162,559,212,8,0,0,6,947,0,0,10,14,4,4,0,0,30,17,1370,3935,1208,50,5,4,76,6662,0,11,50,16,3,0,0,0,81,0,4,7,4,3,0,0,0,23,29,1469,4463,3316,2237,853,138,103,12608
POA2231,4,21,69,323,245,69,23,11,756,0,0,0,0,0,0,0,0,6,0,3,12,0,3,0,0,0,19,0,5,12,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,30,84,329,245,69,28,11,794
POA2232,10,58,289,2896,2713,773,113,57,6914,3,23,181,176,31,5,0,4,424,0,102,318,668,129,25,3,11,1249,3,124,498,848,155,30,3,16,1673,5,196,205,177,11,0,0,12,600,0,96,1967,143,3,0,5,20,2229,0,326,1309,202,0,0,0,22,1853,0,34,113,53,0,0,0,0,201,0,3,9,7,0,0,0,0,20,9,652,3593,587,11,0,0,47,4905,0,0,8,4,0,0,0,0,20,0,8,8,5,0,0,0,5,27,19,844,4399,4342,2885,801,124,127,13544
POA2233,0,40,212,3286,3521,957,191,45,8251,0,20,104,109,14,0,0,3,252,0,3,84,371,44,5,0,3,503,0,22,189,485,53,0,0,8,759,6,105,205,53,0,0,0,4,378,0,12,395,76,0,0,0,10,494,0,16,121,15,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,6,12,0,0,3,0,0,26,5,150,728,141,3,3,3,11,1046,7,19,13,3,0,0,0,0,49,0,4,0,0,0,0,0,6,12,14,235,1140,3914,3579,966,190,72,10120
POA2234,6,14,88,1834,4723,1471,243,43,8425,0,0,9,42,3,0,0,0,58,0,5,81,852,114,5,4,11,1063,0,5,87,898,121,8,4,11,1123,0,0,0,0,0,0,0,0,0,0,28,118,19,0,0,0,3,171,0,11,13,10,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,12,0,38,141,36,0,0,0,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,56,320,2767,4846,1477,242,54,9779
POA2250,55,336,1703,7662,6607,1800,474,213,18857,13,133,1070,618,31,6,3,77,1950,8,151,510,1036,59,3,0,42,1815,22,288,1578,1656,87,7,3,116,3763,41,258,814,430,19,0,0,33,1595,0,43,474,174,6,0,0,8,710,19,169,1050,255,11,0,0,22,1527,0,61,247,136,0,0,0,3,446,0,17,31,10,10,0,0,3,75,65,546,2615,1010,43,3,5,66,4350,10,16,12,0,0,0,0,9,48,13,19,18,7,5,0,0,7,68,165,1207,5930,10339,6738,1813,486,411,27093
POA2251,19,155,995,3691,4073,1162,246,95,10443,0,49,599,225,8,0,0,15,904,0,25,118,214,42,8,0,4,412,0,81,718,445,53,4,0,16,1310,0,57,226,213,8,6,0,12,530,0,12,45,28,6,0,0,4,94,0,0,18,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,14,8,7,3,0,0,44,5,77,305,258,22,12,0,18,691,0,13,111,23,4,0,0,4,151,0,0,0,4,0,0,3,0,9,18,333,2126,4418,4150,1184,253,133,12605
POA2256,13,116,896,2130,1146,266,64,59,4689,0,61,488,586,14,0,0,37,1190,0,38,125,218,5,0,0,13,399,0,96,617,797,24,3,0,46,1589,6,119,117,38,4,0,5,10,305,20,8,18,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,7,3,0,0,0,42,20,137,157,58,12,3,5,14,394,5,34,46,13,3,3,0,3,101,6,4,11,0,3,0,0,0,26,40,383,1718,3000,1181,278,70,122,6802
POA2257,28,210,1644,3711,2562,719,127,116,9116,6,38,483,930,18,5,5,29,1507,0,24,153,400,52,3,0,5,650,6,63,641,1328,71,13,4,37,2157,18,116,321,173,9,4,0,28,675,0,0,7,8,0,0,0,0,16,0,11,44,14,0,0,0,0,59,0,0,0,0,0,0,0,0,0,3,8,30,16,6,0,0,3,63,23,132,392,214,18,5,0,28,819,17,92,103,47,9,5,0,6,267,5,15,7,3,0,0,0,22,51,68,507,2789,5306,2666,738,134,204,12410
POA2258,3,27,102,492,560,215,62,19,1479,0,8,33,126,9,0,0,10,180,0,3,69,71,3,0,0,0,144,0,9,105,200,9,0,0,10,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,9,0,0,5,3,5,0,0,0,9,0,0,0,3,0,0,0,0,3,0,6,0,6,0,0,0,0,4,3,40,214,695,577,215,66,18,1836
POA2259,52,374,2178,7063,9162,1657,443,295,21224,12,59,411,420,39,9,5,29,984,0,32,104,356,34,0,0,10,537,12,91,520,774,74,4,5,43,1518,0,94,125,158,11,0,0,8,401,0,0,40,0,0,0,0,4,47,0,0,40,9,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,6,24,11,6,5,0,0,56,0,102,237,177,20,5,0,16,553,4,60,90,21,3,0,0,17,194,0,3,12,9,3,3,0,0,40,67,631,3025,8046,9261,1671,452,381,23528
POA2260,15,118,574,2084,2983,1155,210,71,7206,0,15,184,101,3,3,0,0,315,6,5,55,279,49,4,6,8,403,6,20,243,377,54,6,5,8,719,5,34,231,516,99,7,9,12,906,0,4,76,103,15,0,0,0,199,7,15,42,38,7,0,0,0,107,0,0,0,0,0,0,0,0,0,0,5,16,11,5,4,4,0,39,8,58,362,669,119,10,8,18,1246,0,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,0,20,26,197,1185,3139,3164,1174,224,90,9197
POA2261,33,207,1504,6712,5275,1312,294,183,15515,14,215,931,544,29,4,3,49,1796,4,162,398,764,106,12,3,26,1485,22,374,1329,1313,134,13,5,74,3270,9,142,606,171,17,8,0,22,976,0,35,279,68,0,0,0,7,389,0,56,473,98,4,0,4,8,646,0,13,118,11,0,0,0,0,146,0,5,24,5,3,0,0,0,33,7,252,1496,356,29,4,6,41,2189,18,50,49,13,4,0,0,9,144,4,15,5,7,0,0,0,0,39,82,895,4383,8401,5445,1337,307,311,21164
POA2262,10,103,1135,3424,2303,414,82,113,7586,0,11,53,74,7,0,0,7,153,0,0,0,15,0,0,0,0,17,0,11,53,87,12,0,0,7,174,0,20,79,28,9,3,0,7,138,0,6,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,4,0,0,0,0,29,0,31,111,32,4,3,0,8,186,6,27,49,25,4,0,0,4,109,0,3,3,0,3,0,0,0,10,17,164,1350,3572,2321,417,82,132,8068
POA2263,22,166,1480,3635,1938,450,91,113,7900,17,44,356,291,22,0,0,20,756,0,23,130,91,14,0,6,11,259,17,70,481,378,35,4,6,28,1017,5,133,548,218,22,7,0,24,957,0,4,0,0,0,0,0,0,4,10,7,27,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,4,16,8,0,0,0,0,35,20,150,597,229,22,5,0,23,1044,4,14,16,0,0,0,0,0,37,0,3,4,3,0,0,0,0,14,62,399,2586,4248,1996,458,94,166,10010
POA2264,17,127,871,2157,1959,384,79,76,5672,0,5,131,161,6,0,0,7,310,0,0,49,86,23,0,0,10,162,0,10,178,241,29,0,0,13,472,0,13,26,16,6,0,0,0,50,0,0,10,0,0,0,0,0,6,0,0,17,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,20,0,12,64,19,7,3,0,0,108,0,3,6,0,0,0,0,0,13,0,0,4,0,8,0,0,0,12,20,153,1129,2425,2003,388,78,88,6276
POA2265,7,45,181,672,1090,201,58,24,2275,0,18,164,48,0,0,0,16,249,0,0,0,3,0,0,0,0,4,0,18,164,52,0,0,3,16,256,0,23,49,5,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,29,49,8,4,0,0,0,93,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,5,11,99,404,730,1098,208,59,40,2640
POA2267,0,23,143,480,325,57,11,5,1049,0,29,29,6,0,0,0,4,66,0,3,6,3,0,0,0,0,12,0,30,37,8,0,0,0,4,74,0,0,18,8,0,0,0,0,26,0,0,24,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,0,0,55,3,6,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,63,224,496,327,55,11,11,1199
POA2278,0,7,65,446,263,69,16,7,878,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69,443,266,69,16,7,881
POA2280,14,113,815,3574,3057,688,113,73,8442,0,102,414,250,35,5,0,20,822,0,37,121,168,15,0,0,3,345,6,134,545,417,48,5,0,22,1166,0,132,225,100,0,5,0,9,473,3,11,33,22,0,0,0,5,70,0,54,78,57,0,0,0,3,189,0,19,4,0,0,0,0,0,23,0,6,12,7,0,0,0,0,22,0,215,351,182,5,5,0,20,780,4,29,44,10,0,0,0,5,98,0,7,3,0,0,0,0,4,18,24,497,1754,4179,3109,695,107,135,10509
POA2281,6,70,660,2043,1672,404,64,56,4966,0,37,176,113,13,6,0,5,357,0,10,68,33,18,3,5,0,138,0,52,246,149,26,6,7,8,497,5,98,278,47,3,0,0,25,458,0,24,20,3,0,0,0,0,47,0,10,34,10,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,0,0,19,5,130,340,69,3,3,6,27,573,9,9,8,3,0,0,0,0,34,0,6,0,0,0,0,0,0,11,18,266,1250,2258,1708,409,72,95,6081
POA2282,5,26,367,1805,1977,540,75,27,4823,0,24,521,235,0,0,0,10,789,0,0,76,140,11,0,0,0,231,0,24,600,372,16,3,0,5,1018,0,36,52,18,3,0,0,0,107,0,0,31,22,0,0,0,0,44,0,26,106,43,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12,0,66,188,82,0,0,0,0,339,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,121,1158,2258,1993,541,75,36,6190
POA2283,5,103,827,3999,2586,535,90,110,8256,0,71,251,120,4,0,0,6,468,0,20,149,158,20,0,0,7,355,0,90,403,283,21,0,0,14,824,4,79,72,21,0,0,0,17,188,0,0,15,24,0,0,0,0,39,0,3,14,34,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,23,4,83,108,77,5,4,0,14,299,3,19,4,5,0,0,0,4,38,0,8,0,4,0,0,0,0,12,14,300,1346,4367,2617,537,96,146,9425
POA2284,3,52,612,1836,1290,213,38,39,4082,0,49,188,47,0,0,0,4,288,0,32,68,75,17,0,0,7,203,0,83,259,122,16,0,0,12,490,0,35,23,8,0,0,0,0,72,0,3,4,3,0,0,0,0,14,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,13,5,0,0,0,0,16,0,38,42,20,5,0,0,0,113,7,35,14,0,0,0,0,0,56,0,0,5,0,0,4,0,0,11,15,207,933,1981,1312,217,45,53,4758
POA2285,8,67,1063,4799,4272,622,109,97,11028,0,47,377,171,14,0,0,15,623,0,18,92,65,7,0,0,3,180,0,68,471,238,21,0,0,22,810,5,135,105,8,4,0,0,15,270,0,8,3,3,0,0,0,0,20,0,40,56,0,0,0,0,7,114,0,0,0,0,0,0,0,0,0,0,13,4,9,4,0,0,0,31,4,196,174,27,8,0,0,27,433,0,0,7,3,0,3,0,0,17,0,0,0,0,0,0,0,0,4,20,327,1713,5065,4303,624,109,137,12288
POA2286,0,8,149,927,442,84,19,7,1646,0,0,0,18,3,0,0,0,24,0,5,4,3,0,0,0,0,11,0,5,4,23,3,0,0,0,36,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,8,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,155,951,448,83,19,7,1699
POA2287,21,125,1300,5530,4371,858,186,100,12487,0,63,600,436,48,3,0,18,1167,0,73,212,365,34,0,0,19,716,0,134,812,802,83,8,0,36,1885,5,113,96,45,3,0,0,4,267,6,26,3,12,0,0,0,0,46,4,18,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,28,23,6,3,0,0,66,18,161,124,75,8,3,0,7,405,0,6,4,3,10,0,0,0,19,5,4,4,0,0,0,0,0,20,37,436,2240,6417,4470,872,189,147,14815
POA2289,0,45,633,3105,1984,438,65,46,6331,0,36,154,75,3,0,0,7,282,5,15,168,194,13,6,0,0,407,5,51,325,272,18,6,0,10,687,0,56,189,50,9,0,0,4,305,0,17,68,0,0,0,0,3,84,0,3,22,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,7,0,74,285,52,11,0,0,8,430,0,4,9,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,9,173,1256,3431,2014,445,68,58,7457
POA2290,3,135,1155,5293,3307,708,117,109,10833,0,127,513,253,6,0,0,19,923,0,37,330,445,42,4,0,10,859,3,166,841,699,46,3,0,24,1780,3,80,145,28,0,0,0,7,271,0,24,33,0,0,0,0,0,54,0,36,35,3,0,0,0,0,74,0,43,129,57,0,0,0,0,227,0,4,3,5,3,0,0,0,21,3,182,350,95,4,0,0,18,648,0,0,3,0,0,0,0,0,6,0,3,3,5,0,0,0,4,15,15,482,2349,6090,3358,712,120,158,13282
POA2291,0,25,272,1432,1316,362,48,14,3480,0,39,144,67,10,4,0,0,271,6,47,245,383,55,12,0,11,753,6,84,392,446,71,14,0,11,1027,8,164,245,25,5,0,0,7,458,3,51,355,23,0,0,0,12,447,0,0,45,9,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,12,216,650,62,7,7,0,18,966,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,13,328,1322,1951,1391,379,52,49,5475
POA2292,0,11,206,434,118,23,10,7,811,0,4,46,21,0,0,0,0,70,0,4,36,27,11,0,0,0,88,0,10,81,52,11,0,0,0,159,0,34,10,0,0,0,0,0,47,0,5,10,0,0,0,0,0,11,0,7,25,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,0,45,50,8,0,0,0,0,97,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,66,339,490,133,25,10,8,1078
POA2293,0,11,160,329,84,0,5,3,603,0,5,27,12,0,0,0,0,40,0,35,82,271,18,0,5,3,411,0,39,105,284,15,0,5,3,455,3,12,28,4,0,0,0,3,51,0,22,56,20,0,0,0,0,99,0,0,35,14,0,0,0,0,53,0,79,129,9,0,0,0,0,215,0,0,0,0,0,0,0,0,0,3,111,252,51,0,0,0,3,420,3,4,3,3,0,0,0,0,19,0,0,3,0,0,0,0,0,3,11,168,526,665,102,5,5,12,1504
POA2294,6,12,177,255,62,12,0,11,527,0,11,35,16,0,0,0,0,63,0,14,50,129,3,0,3,0,196,0,19,80,144,7,0,0,0,258,0,19,22,9,0,0,0,0,44,0,5,7,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,22,14,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,60,284,417,68,11,3,11,856
POA2295,7,71,724,996,958,127,10,31,2918,0,6,30,25,0,0,0,0,63,0,0,26,33,7,0,0,0,75,0,10,54,56,10,0,0,0,135,11,60,39,29,3,3,0,7,149,5,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,10,62,51,32,3,3,0,7,169,0,4,3,0,0,0,0,0,6,0,4,0,3,0,0,0,3,5,20,143,834,1090,972,128,13,39,3243
POA2296,0,17,151,275,53,10,0,3,508,0,3,33,29,0,0,0,0,64,7,28,103,64,14,3,0,0,208,7,30,132,90,15,3,0,0,276,3,20,16,6,0,0,0,0,40,0,3,7,0,0,0,0,0,14,13,8,27,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,51,10,0,0,0,0,107,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,20,85,341,378,71,13,0,4,909
POA2297,0,13,136,329,78,16,4,3,591,0,0,15,0,0,0,0,0,18,0,0,19,14,0,0,0,0,35,0,0,33,18,0,0,0,0,52,0,22,17,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,184,352,83,19,3,10,683
POA2298,9,48,591,1662,456,96,50,31,2936,0,15,135,29,0,0,0,0,184,10,37,125,144,0,0,4,7,334,10,54,262,177,4,0,4,12,520,18,127,108,16,3,0,0,25,286,0,46,57,0,0,0,0,4,108,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,21,20,14,0,0,0,0,55,18,195,190,31,3,3,0,31,471,0,3,10,0,0,0,0,0,19,0,3,0,0,0,0,0,0,7,36,301,1055,1867,468,101,54,79,3953
POA2299,8,54,555,1588,705,192,69,46,3214,4,36,207,140,16,3,0,15,421,0,31,132,120,15,12,0,6,326,3,68,337,264,32,14,0,24,744,3,134,132,35,8,0,3,14,330,10,46,101,5,0,0,3,8,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,23,4,5,3,0,0,52,14,187,258,47,13,6,4,19,548,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,12,30,309,1155,1900,748,210,72,90,4520
POA2300,3,18,92,286,216,72,29,3,723,0,6,129,88,19,3,0,0,245,0,108,390,541,134,37,11,10,1226,0,116,511,624,159,38,7,14,1469,16,213,269,82,16,0,0,6,601,16,187,460,141,6,4,0,15,827,35,277,465,298,16,0,8,12,1105,20,255,386,234,23,0,0,3,928,0,0,0,0,0,0,0,0,4,82,939,1571,754,63,6,4,39,3460,4,9,5,3,3,0,0,4,28,0,14,0,0,0,0,0,3,24,90,1090,2187,1673,443,116,40,61,5703
