POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2583,1881,1851,3733,92,108,196,105,103,209,8,3,6,6,4,8,0,0,0,3,0,3,0,0,0,0,0,5,6,11,10,0,0,0,124,123,247,6,3,6,4,7,4,222,240,459,182,180,367,2292,2266,4560
POA2584,221,193,413,6,11,23,14,13,31,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,0,0,27,20,44,0,0,0,0,0,0,33,32,67,32,27,63,294,257,548
POA2585,97,76,171,4,3,8,0,10,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,8,14,23,22,20,45,124,107,235
POA2586,1149,1067,2216,50,40,87,53,56,110,3,0,5,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,17,15,31,0,0,0,79,82,158,0,3,3,0,0,0,131,119,252,203,166,368,1484,1355,2839
POA2587,1163,1244,2406,51,46,101,58,65,123,9,7,14,0,0,0,0,0,0,0,0,0,6,3,6,0,4,4,5,3,13,0,0,0,81,85,162,0,3,0,4,4,3,132,136,272,117,111,232,1411,1497,2909
POA2588,115,124,236,5,5,10,8,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,24,0,0,0,0,0,0,18,17,36,9,13,21,148,150,297
POA2590,2774,2887,5661,203,235,431,159,147,310,8,4,14,11,18,30,3,0,3,0,0,3,0,4,7,0,0,0,9,13,26,0,0,0,193,192,390,29,11,43,10,8,16,431,444,876,274,279,556,3486,3611,7093
POA2594,4638,4994,9639,373,352,728,272,324,601,18,18,38,21,19,42,3,6,15,0,3,3,5,9,10,0,3,3,18,24,45,0,0,0,350,417,763,15,12,28,7,4,16,746,788,1535,407,432,837,5798,6211,12009
POA2619,3973,4041,8015,130,151,277,181,191,375,32,26,58,31,39,72,17,13,29,9,7,20,5,5,7,10,0,9,155,145,294,0,0,0,431,432,868,49,43,95,8,0,8,618,627,1247,108,103,218,4706,4777,9479
POA2620,17811,17477,35284,464,458,922,1585,1504,3089,140,105,247,107,106,210,27,28,61,30,34,67,9,16,23,19,24,44,913,918,1830,0,0,0,2836,2732,5573,124,135,262,53,40,101,3485,3368,6858,1642,1193,2832,22937,22038,44975
POA2621,2730,2716,5451,98,111,210,126,139,267,9,6,12,21,22,49,10,5,15,11,6,21,0,0,0,0,3,3,157,144,305,0,0,0,329,328,658,13,13,24,3,4,8,448,455,904,137,130,264,3312,3306,6620
POA2622,1630,1565,3196,99,99,191,123,113,235,5,5,11,3,8,14,5,0,4,3,0,0,0,0,6,0,0,0,30,33,62,0,0,0,170,158,331,3,3,12,4,5,3,271,270,540,185,188,372,2081,2019,4101
POA2623,260,237,493,7,12,19,10,14,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,21,0,0,0,23,23,45,0,0,3,0,0,0,31,35,64,24,19,39,315,281,602
POA2624,64,37,102,3,5,8,11,0,13,0,0,0,3,3,3,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,11,12,27,0,5,4,5,0,0,21,16,37,15,9,23,97,61,162
POA2625,105,86,193,9,8,14,27,18,49,8,0,8,0,3,10,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,36,30,62,0,5,10,0,0,3,44,48,90,64,50,116,210,189,400
POA2626,199,184,388,3,3,9,14,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,30,0,0,0,33,32,66,0,0,0,0,0,0,39,33,70,27,21,48,265,239,505
POA2627,1949,1744,3693,240,231,477,259,250,502,23,22,47,45,68,116,8,0,13,14,16,28,0,7,8,9,0,7,15,14,27,0,0,0,376,374,746,22,15,38,12,12,30,651,635,1286,128,125,251,2732,2504,5230
POA2628,891,828,1717,56,50,109,67,57,122,0,8,10,9,5,12,0,0,0,0,0,3,0,0,0,0,0,0,5,6,10,0,0,0,75,76,158,3,3,6,0,0,0,136,138,269,83,75,157,1103,1041,2150
POA2629,207,179,391,0,5,10,13,14,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,15,22,45,0,0,0,0,0,0,27,27,51,46,42,90,283,250,534
POA2630,3454,3501,6959,174,195,373,209,200,408,18,14,28,25,21,44,7,5,9,16,12,32,0,0,0,6,5,17,37,23,64,0,0,0,322,279,602,42,43,92,12,4,10,547,525,1075,492,269,759,4493,4296,8791
POA2631,246,240,488,7,6,11,22,22,42,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,9,0,0,0,34,31,58,0,0,0,0,0,0,38,32,70,34,31,63,318,304,619
POA2632,756,747,1500,55,52,106,39,35,72,10,11,24,4,7,11,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,60,54,116,0,0,0,3,0,3,119,112,232,73,79,150,943,931,1881
POA2633,137,137,275,3,0,3,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14,0,0,0,0,0,0,9,3,19,13,16,27,161,157,321
POA2640,14943,16021,30962,685,707,1393,1373,1540,2915,645,731,1381,88,94,187,8,10,12,7,19,19,9,5,14,8,11,20,16,23,39,0,0,0,2163,2431,4591,85,84,163,44,41,83,2978,3256,6238,1146,1047,2192,19067,20320,39389
POA2641,6125,6685,12808,293,324,616,573,594,1165,227,243,463,27,26,49,5,5,12,3,13,19,8,9,13,3,0,6,6,3,10,0,0,0,850,888,1745,24,33,55,23,16,43,1193,1259,2456,516,574,1087,7834,8511,16349
POA2642,2146,2081,4231,90,96,186,151,167,321,48,45,93,5,9,14,5,3,6,0,0,0,0,0,0,0,5,3,3,4,3,0,0,0,219,227,445,5,4,6,0,3,7,313,333,647,275,264,539,2736,2678,5415
POA2643,1188,1177,2369,87,69,161,63,52,111,64,60,124,12,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,117,261,0,4,5,5,0,3,233,194,425,91,79,170,1513,1454,2967
POA2644,1013,978,1990,43,42,81,31,40,76,15,17,33,4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,118,7,5,6,0,0,0,102,106,206,109,105,215,1223,1189,2413
POA2645,149,132,282,0,0,5,15,7,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,20,0,0,0,0,0,0,19,11,26,19,9,30,178,154,339
POA2646,2697,2774,5467,144,155,303,82,81,163,106,131,238,16,9,26,0,4,3,7,9,8,0,0,0,5,0,3,0,0,3,0,0,0,211,231,445,9,9,15,7,9,15,375,407,782,271,264,538,3344,3442,6784
POA2647,938,959,1893,41,45,84,18,27,51,103,110,214,4,7,10,0,0,0,0,0,4,0,0,0,0,4,5,0,0,5,0,0,0,131,148,283,0,0,3,3,0,9,179,198,370,126,142,269,1242,1292,2538
POA2648,1012,905,1922,35,43,81,36,41,73,47,37,78,5,4,7,8,3,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,91,82,175,5,3,8,0,0,3,135,130,266,255,210,463,1401,1251,2653
POA2649,13,12,25,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,3,7,0,0,0,14,21,29
POA2650,23020,24487,47505,1125,1289,2416,2632,3033,5666,200,225,423,189,196,383,60,65,124,12,18,29,5,8,12,21,19,47,83,80,168,0,0,0,3209,3652,6857,167,125,294,71,68,142,4576,5134,9708,1686,1759,3441,29272,31384,60655
POA2651,968,961,1929,44,52,100,203,139,338,40,19,58,117,61,181,22,23,45,16,7,27,6,5,8,7,8,23,12,4,16,0,0,0,426,272,696,9,7,10,11,0,11,486,326,816,182,96,286,1649,1384,3035
POA2652,1960,1866,3827,52,68,123,122,128,252,8,15,23,3,9,12,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,0,0,0,147,161,306,11,12,20,6,4,8,217,239,461,224,195,416,2396,2302,4703
POA2653,999,985,1980,61,72,131,40,41,82,10,10,19,11,13,23,0,0,0,0,0,0,0,0,6,0,0,0,5,5,5,0,0,0,69,68,137,0,0,0,0,0,0,131,135,268,247,112,362,1384,1233,2613
POA2655,602,580,1181,20,17,35,41,44,82,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,88,0,0,0,0,0,4,64,62,130,42,40,88,711,687,1396
POA2656,527,551,1079,26,38,61,31,34,64,8,8,12,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,3,0,0,0,0,36,51,92,0,0,0,0,0,0,68,83,159,44,35,73,638,673,1313
POA2658,596,574,1168,37,46,81,37,29,70,5,7,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47,96,0,0,0,0,0,6,89,92,179,68,60,128,752,724,1470
POA2659,356,325,679,12,12,19,27,22,42,3,3,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,25,58,0,0,0,0,0,0,41,37,81,59,48,108,455,407,863
POA2660,652,608,1255,41,47,85,28,46,73,11,14,27,6,3,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,50,68,118,0,3,4,5,0,8,99,118,216,66,58,120,816,780,1589
POA2661,131,62,201,0,6,6,24,11,40,17,4,21,36,26,59,18,9,24,6,4,17,0,0,0,9,7,14,0,3,3,0,0,0,113,66,178,0,0,0,0,0,0,110,69,182,5,0,4,250,135,387
POA2663,1781,1738,3518,132,139,277,108,103,209,24,18,44,10,7,19,0,0,0,0,0,5,0,0,0,0,0,0,10,6,16,0,0,0,154,132,287,34,3,42,6,0,5,327,284,610,966,133,1099,3073,2151,5219
POA2665,875,803,1677,25,27,52,53,45,99,11,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,123,0,3,3,3,0,5,95,85,179,66,65,135,1032,958,1994
POA2666,2237,2309,4548,172,198,377,113,121,231,12,3,14,10,7,20,0,0,0,0,3,7,0,0,5,4,0,4,9,4,15,0,0,0,147,144,285,4,7,15,4,8,14,331,358,692,162,183,344,2731,2851,5580
POA2668,185,166,348,0,0,0,4,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,9,10,17,18,20,38,210,193,398
POA2669,621,578,1204,17,17,36,38,41,72,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,41,44,82,3,0,6,0,0,0,63,67,128,108,89,195,795,726,1521
POA2671,1537,1573,3110,103,121,218,64,66,129,0,3,6,15,18,23,4,0,7,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,90,92,179,6,0,5,5,3,8,194,214,411,206,191,399,1931,1981,3913
POA2672,580,569,1154,41,40,84,15,30,39,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,35,51,3,3,3,4,0,4,68,73,140,90,107,199,742,751,1495
POA2675,582,589,1167,49,38,86,54,36,88,20,8,29,12,7,22,4,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,95,53,147,9,7,18,5,0,6,156,99,255,123,89,218,869,780,1646
POA2678,26,42,66,0,7,9,77,163,243,11,56,74,0,4,8,0,3,3,0,3,3,0,5,7,0,0,0,3,5,13,0,0,0,107,247,352,0,4,4,0,0,0,108,257,365,0,3,4,135,300,433
POA2680,9957,10019,19978,726,753,1481,472,465,940,91,72,162,40,45,84,8,9,22,6,12,17,3,5,12,5,3,8,12,13,27,0,0,0,644,628,1269,69,68,135,16,14,29,1457,1463,2919,1105,1014,2115,12519,12488,25008
POA2681,777,725,1502,27,23,50,27,36,60,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,73,0,0,8,0,0,3,64,64,131,70,59,131,909,858,1768
POA2700,1837,1914,3753,136,142,276,83,106,187,15,19,39,7,3,12,3,6,9,0,0,0,3,4,4,0,0,0,5,4,6,0,0,0,108,145,259,7,4,8,11,5,15,261,294,553,257,257,517,2356,2462,4819
POA2701,959,1038,2000,64,76,143,68,68,141,8,9,16,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,88,88,172,3,0,5,0,0,4,154,161,320,81,74,150,1198,1279,2474
POA2702,317,312,629,21,27,48,26,30,50,0,4,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,63,0,0,0,0,0,0,48,57,110,27,29,50,394,395,786
POA2703,303,306,606,15,9,27,35,40,71,3,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,79,0,4,4,0,0,0,51,57,107,8,13,21,365,371,739
POA2705,4063,4184,8244,324,336,661,227,255,481,33,37,67,22,20,42,3,0,5,0,0,0,0,0,0,4,4,9,7,7,14,0,0,0,297,327,626,15,13,26,14,7,18,644,684,1329,483,499,985,5195,5366,10561
POA2706,413,351,762,31,35,71,27,27,59,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,64,3,0,3,0,0,0,64,73,134,57,65,123,539,485,1026
POA2707,483,466,952,24,17,41,25,19,46,5,3,8,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,68,0,0,5,0,0,3,64,46,111,54,41,96,600,558,1157
POA2710,3738,3815,7553,277,291,564,113,117,236,87,86,173,12,12,25,5,7,8,10,9,13,0,0,0,0,0,0,3,3,11,0,0,0,232,236,463,16,16,34,9,12,24,534,556,1088,516,481,996,4786,4853,9638
POA2711,1223,1193,2415,85,86,167,60,73,125,10,17,27,0,3,7,0,0,0,0,3,7,0,0,0,0,0,3,0,0,4,0,0,0,78,102,174,10,3,12,5,0,5,170,188,357,209,184,396,1604,1569,3173
POA2712,541,563,1100,29,30,61,15,21,36,16,17,33,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,77,3,5,7,0,8,4,64,81,149,64,54,112,673,694,1366
POA2713,1027,1024,2050,69,85,154,43,51,93,37,37,74,9,3,8,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,91,179,8,3,12,0,0,3,168,181,349,164,165,328,1361,1369,2731
POA2714,1102,1134,2234,63,72,139,15,13,22,62,73,140,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,95,181,0,5,7,3,0,6,161,173,332,161,168,333,1421,1481,2894
POA2715,544,512,1059,29,25,52,14,17,27,17,26,37,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,40,76,0,0,0,0,0,0,66,67,129,85,90,175,694,669,1368
POA2716,383,357,736,16,27,37,25,22,50,12,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,72,0,0,0,0,0,0,54,57,112,70,57,127,505,472,978
POA2717,453,412,866,22,15,34,6,7,12,15,14,29,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,26,48,4,0,6,0,0,0,43,44,90,111,121,239,614,577,1192
POA2720,3326,3375,6698,209,261,467,192,184,371,10,16,30,15,16,27,3,6,6,0,0,0,0,0,3,0,0,0,8,13,20,4,0,6,236,235,471,21,20,40,8,5,15,472,520,993,359,360,725,4162,4253,8414
POA2721,104,89,193,3,0,3,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,8,6,16,11,10,22,124,104,226
POA2722,1341,1333,2679,59,71,134,55,50,110,5,7,13,4,5,8,4,0,4,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,82,71,151,15,3,16,0,4,4,151,150,304,206,186,392,1709,1668,3373
POA2725,148,153,303,8,9,14,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,11,8,18,10,8,20,167,174,346
POA2726,109,101,216,0,0,0,4,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,0,0,0,0,0,0,4,11,18,7,12,23,125,127,246
POA2727,151,129,284,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,4,6,11,24,28,47,177,159,344
POA2729,676,676,1348,25,30,54,33,39,71,0,3,6,3,3,3,0,0,0,0,0,4,0,0,0,3,3,5,4,0,8,0,0,0,44,53,96,0,3,6,0,0,4,74,84,158,52,56,107,803,817,1615
POA2730,552,520,1077,25,26,49,24,30,47,3,3,13,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,35,40,74,4,0,4,0,0,0,60,73,131,67,54,115,680,642,1323
POA2731,2754,2955,5711,135,152,288,44,39,77,339,338,679,16,12,25,0,5,4,5,3,10,0,0,0,0,0,4,0,0,0,0,0,0,403,402,802,3,5,10,6,6,10,546,565,1110,262,266,531,3561,3791,7357
POA2732,742,752,1495,44,39,87,12,18,31,38,48,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,116,6,0,6,0,0,0,102,103,206,79,75,158,920,935,1859
POA2733,207,213,417,16,19,34,7,7,16,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,9,26,3,3,11,0,0,0,34,31,67,52,49,101,297,294,593
POA2734,190,185,377,5,4,13,6,7,7,15,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,47,0,0,0,0,0,0,25,29,58,19,18,40,235,232,469
POA2735,183,157,340,7,0,4,8,3,10,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,22,0,0,0,0,4,0,17,13,29,17,14,28,218,181,399
POA2736,160,135,294,5,3,10,4,7,15,4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,32,19,0,19,0,0,0,38,22,62,34,20,54,235,176,409
POA2737,302,298,596,11,6,22,5,0,8,18,14,30,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,48,0,0,0,0,0,0,38,31,65,67,72,142,411,402,812
POA2738,859,833,1694,43,45,84,8,3,13,82,88,170,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,96,95,195,0,0,4,3,0,4,140,140,288,65,56,120,1069,1031,2102
POA2739,555,536,1101,19,20,39,18,8,24,32,18,49,7,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,90,8,16,21,0,4,5,82,68,151,78,66,147,720,679,1400
POA2745,13245,13697,26944,375,441,813,1175,1323,2503,16,19,38,25,36,57,3,0,9,10,4,16,3,0,4,4,3,3,7,4,9,0,0,0,1243,1390,2635,44,54,102,27,23,43,1694,1904,3597,422,439,861,15349,16044,31401
POA2747,21012,21741,42754,626,643,1273,2850,3064,5911,24,28,54,42,52,97,11,3,14,7,6,15,8,15,20,0,0,8,9,12,21,0,0,0,2955,3182,6137,88,106,192,66,60,119,3734,3993,7727,1464,1498,2964,26204,27236,53439
POA2748,849,753,1602,10,6,18,57,58,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,58,113,5,3,11,0,0,0,70,68,140,28,18,45,949,840,1787
POA2749,6990,7293,14282,148,148,297,629,694,1318,0,3,5,14,12,17,3,3,8,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,653,707,1359,20,22,37,14,18,36,834,893,1725,368,403,774,8197,8587,16783
POA2750,18763,19503,38269,595,648,1247,2669,2856,5522,17,20,42,48,42,87,3,6,9,11,11,17,4,0,0,6,0,4,3,12,17,0,0,0,2753,2950,5700,113,107,222,72,39,112,3530,3749,7283,1425,1637,3065,23725,24888,48614
POA2752,2508,2363,4869,46,50,101,226,234,459,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,240,467,4,3,8,6,3,7,283,292,585,112,86,195,2904,2751,5651
POA2753,7071,7131,14200,197,184,373,776,772,1548,9,12,17,28,17,44,6,5,10,0,9,7,4,0,3,0,0,0,9,5,9,0,0,0,822,819,1641,25,23,47,41,34,83,1082,1060,2150,536,509,1047,8693,8701,17394
POA2754,2638,2957,5590,120,131,253,374,429,806,0,6,5,5,5,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,387,441,823,4,9,11,5,5,13,520,584,1106,132,132,270,3293,3679,6963
POA2756,14642,14545,29191,531,485,1019,1404,1480,2883,17,17,35,22,14,39,4,3,5,0,7,5,0,0,0,5,0,6,0,5,4,0,0,0,1453,1531,2980,41,43,81,36,26,62,2065,2082,4148,804,761,1564,17507,17392,34898
POA2757,347,364,716,4,7,10,35,48,79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,89,0,0,0,8,0,8,49,54,106,10,9,22,411,429,841
POA2758,3904,3802,7703,91,103,199,254,287,534,0,5,7,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,295,559,11,13,28,12,14,25,382,425,799,147,105,253,4430,4328,8758
POA2759,11367,11422,22792,264,253,511,784,733,1519,4,7,10,7,11,21,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,805,758,1561,43,43,93,21,8,28,1133,1064,2200,561,554,1110,13063,13036,26095
POA2760,14362,14585,28945,352,402,756,1794,1972,3766,25,11,37,29,20,46,5,3,11,4,3,12,3,7,8,3,0,4,3,8,13,0,0,0,1871,2029,3897,110,111,217,53,40,95,2390,2576,4969,1537,1600,3144,18292,18762,37057
POA2761,14545,14680,29225,253,280,527,1343,1348,2689,11,14,22,19,16,30,0,5,5,3,10,19,0,0,3,0,0,0,0,4,0,0,0,0,1378,1403,2777,71,73,145,38,36,75,1737,1785,3525,761,770,1531,17042,17238,34278
POA2762,7578,7467,15044,228,252,473,2251,2364,4613,30,24,53,19,10,28,4,3,6,8,3,8,5,4,4,0,5,3,5,6,13,0,0,0,2314,2421,4733,90,103,193,11,8,24,2642,2780,5425,435,402,839,10651,10656,21311
POA2763,13344,13586,26927,322,290,609,1827,1803,3631,26,20,49,26,23,55,9,3,7,3,5,14,0,0,0,11,4,16,7,5,7,0,0,0,1904,1870,3785,117,114,237,40,30,67,2383,2309,4691,589,535,1120,16318,16422,32734
POA2765,15460,15517,30977,428,416,837,4723,4808,9527,26,43,64,26,25,47,7,6,13,4,5,3,3,0,0,5,0,3,0,3,8,0,0,0,4785,4891,9673,117,141,255,36,28,65,5360,5471,10836,1634,1243,2874,22457,22227,44684
POA2766,6879,7063,13939,177,191,372,549,599,1142,9,4,19,16,12,28,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,624,1205,51,56,103,11,11,24,813,879,1699,511,662,1176,8207,8600,16807
POA2767,9635,9837,19477,244,224,470,862,826,1683,18,5,24,10,12,24,3,0,4,0,3,7,4,3,3,0,0,0,6,9,21,0,0,0,899,868,1764,61,69,130,26,17,39,1225,1174,2400,612,619,1231,11475,11632,23107
POA2768,11735,12017,23758,192,204,393,1201,1177,2380,21,14,38,12,7,17,5,5,9,3,0,4,0,4,3,0,0,3,0,3,3,0,0,0,1242,1219,2460,94,83,177,22,6,25,1544,1509,3056,1544,251,1794,14832,13785,28610
POA2769,6646,6789,13439,150,125,275,892,926,1824,11,20,30,13,14,23,5,5,7,11,10,17,0,0,0,0,5,5,0,8,5,0,0,0,933,970,1906,63,76,136,5,13,18,1155,1183,2330,194,172,364,7993,8146,16136
POA2770,23681,24498,48182,713,715,1425,2152,2313,4460,41,36,80,35,56,93,10,8,19,9,0,8,4,5,10,4,0,6,13,9,25,0,0,0,2261,2432,4697,138,150,288,90,59,154,3204,3357,6563,2920,3012,5936,29811,30873,60682
POA2773,2614,2673,5286,63,77,143,167,174,341,4,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,177,179,357,9,12,24,4,3,5,256,275,529,62,51,110,2926,2998,5928
POA2774,5573,5805,11381,157,171,337,375,380,750,7,5,8,8,5,13,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,388,393,780,32,30,59,17,5,23,592,601,1192,153,160,305,6315,6565,12882
POA2775,614,516,1126,28,26,50,83,65,146,3,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,65,153,5,4,5,0,0,5,121,98,212,92,76,170,821,689,1510
POA2776,1744,1816,3557,61,74,131,144,134,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,147,136,282,7,7,13,6,0,3,218,224,437,48,53,103,2008,2090,4102
