POA_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA2750,..,5871,5871,5742,515,6255,2858,73,2933,2539,26,2563,1049,8,1058,517,3,522,12701,6499,19199
POA2752,..,259,259,515,16,536,315,3,324,387,0,387,202,0,202,111,0,111,1530,276,1811
POA2753,..,1547,1547,1737,107,1841,939,24,961,901,10,908,441,0,444,324,0,326,4337,1693,6037
POA2754,..,603,603,859,50,912,418,0,421,372,0,373,189,0,189,94,0,98,1937,660,2596
POA2756,..,2272,2272,3380,220,3594,2014,30,2045,2137,11,2148,1080,0,1083,627,0,627,9243,2531,11777
POA2757,..,56,56,89,3,96,44,0,44,43,0,43,25,0,25,19,0,19,224,61,282
POA2758,..,445,445,946,34,979,480,0,482,544,0,544,276,0,276,181,0,181,2427,486,2910
POA2759,..,1135,1135,2340,117,2456,1623,13,1637,1739,7,1744,803,0,803,520,0,520,7035,1266,8302
POA2760,..,3045,3045,3079,342,3425,2222,50,2272,2052,11,2065,914,3,924,748,5,754,9021,3458,12481
POA2761,..,1088,1088,2051,135,2189,1902,19,1916,2495,9,2504,1206,3,1212,879,0,878,8525,1256,9782
POA2762,..,635,635,1387,108,1498,1610,45,1655,1790,16,1806,598,6,609,336,0,337,5721,813,6533
POA2763,..,1293,1293,2411,151,2562,2344,42,2387,2583,24,2605,952,9,956,503,4,506,8789,1511,10301
POA2765,..,1506,1506,3098,168,3266,2939,41,2979,3440,10,3449,1366,6,1373,805,3,806,11648,1736,13386
POA2766,..,763,763,1007,62,1075,994,19,1013,994,8,1005,570,8,573,410,0,412,3975,860,4834
POA2767,..,1031,1031,1589,114,1702,1440,39,1477,1606,22,1623,744,7,754,460,4,467,5841,1215,7054
POA2768,..,776,776,1594,58,1658,1698,29,1723,2497,10,2510,905,10,917,507,4,511,7205,884,8087
POA2769,..,297,297,723,28,750,951,16,962,1684,11,1688,530,0,535,282,0,282,4167,350,4513
POA2770,..,4070,4070,4520,444,4968,3230,66,3301,2927,18,2945,1764,7,1774,1688,3,1689,14129,4604,18740
POA2773,..,375,375,678,28,706,364,6,367,410,0,410,177,0,177,61,0,61,1693,410,2096
POA2774,..,860,860,1571,65,1634,747,11,762,860,4,859,380,0,380,160,0,160,3712,941,4654
POA2775,..,252,252,213,26,232,84,4,86,39,0,45,22,0,22,16,0,16,365,286,652
POA2776,..,266,266,514,13,529,246,3,247,277,3,277,121,0,121,34,0,34,1192,291,1483
POA2777,..,1506,1506,2220,93,2310,981,5,979,1088,0,1094,489,0,489,193,0,196,4974,1600,6578
POA2778,..,208,208,336,20,355,169,0,173,137,0,137,52,0,52,21,0,21,722,232,949
POA2779,..,456,456,600,34,628,319,5,327,292,3,294,131,0,131,56,0,56,1396,494,1896
POA2780,..,2327,2327,2013,207,2219,650,33,686,528,6,531,174,3,180,87,0,87,3449,2583,6040
POA2782,..,728,728,968,72,1037,338,3,338,297,0,298,122,0,122,48,0,48,1772,807,2576
POA2783,..,334,334,334,26,356,177,4,182,132,0,138,56,0,56,26,0,26,721,357,1083
POA2784,..,127,127,174,8,186,69,0,74,74,0,74,24,0,24,19,0,19,358,139,499
POA2785,..,763,763,817,55,867,277,11,289,164,6,168,59,0,63,23,0,23,1340,831,2168
POA2786,..,206,206,190,20,206,58,6,60,43,0,43,18,0,18,8,0,8,311,224,541
POA2787,..,527,527,666,33,703,186,5,194,177,0,177,85,0,85,46,0,46,1159,573,1731
POA2790,..,2211,2211,2076,135,2211,715,18,733,682,6,684,271,0,271,146,0,144,3887,2366,6254
POA2791,..,50,50,48,0,48,13,0,13,14,0,14,4,0,4,7,0,7,80,50,131
POA2792,..,41,41,67,4,75,17,0,17,12,0,12,12,0,12,0,0,0,110,46,156
POA2793,..,129,129,171,7,185,44,3,52,25,0,25,22,0,22,9,0,9,279,143,420
POA2794,..,1406,1406,1438,87,1526,523,4,533,430,0,430,214,0,214,110,0,111,2716,1510,4226
POA2795,..,4497,4497,5332,407,5742,2296,93,2388,2214,25,2238,1032,11,1050,507,0,505,11381,5038,16417
POA2797,..,33,33,68,6,69,25,0,25,25,0,25,10,0,10,3,0,3,121,38,159
POA2798,..,128,128,270,12,276,125,0,125,102,0,102,70,0,70,28,0,28,598,143,734
POA2799,..,447,447,531,23,560,214,4,218,199,0,199,111,0,110,58,0,58,1111,477,1591
POA2800,..,4909,4909,5558,369,5932,2447,99,2544,2462,41,2505,1285,13,1298,560,4,569,12325,5433,17761
POA2803,..,30,30,53,0,52,13,0,13,14,0,14,3,0,3,0,0,0,87,32,118
POA2804,..,323,323,393,32,424,133,0,133,100,0,100,62,0,62,32,0,32,717,352,1074
POA2805,..,51,51,57,8,60,18,0,21,21,0,19,6,0,6,8,0,8,109,56,164
POA2806,..,89,89,132,3,138,35,0,35,35,0,35,12,0,12,8,0,8,223,96,315
POA2807,..,66,66,71,7,77,26,0,26,14,0,14,3,0,3,4,0,4,117,80,193
POA2808,..,33,33,39,7,41,10,0,10,3,0,9,5,0,5,0,0,0,54,37,91
POA2809,..,25,25,35,0,35,9,0,9,11,0,11,5,0,5,0,0,0,57,25,84
POA2810,..,456,456,491,26,516,143,0,145,117,0,117,53,0,53,33,0,33,831,481,1320
POA2817,..,43,43,52,0,55,11,0,11,16,0,16,10,0,10,0,0,0,90,41,136
POA2818,..,75,75,113,3,111,44,0,44,32,0,32,22,0,22,16,0,16,222,79,300
POA2820,..,805,805,778,66,848,305,9,310,237,0,240,141,3,142,90,3,95,1556,890,2441
POA2821,..,471,471,533,33,567,220,9,228,213,0,213,121,0,121,64,0,64,1159,509,1664
POA2822,..,41,41,46,3,45,20,0,20,20,0,20,7,0,7,11,0,11,102,46,147
POA2823,..,167,167,140,8,146,59,0,59,64,0,59,27,0,27,17,0,17,306,176,473
POA2824,..,266,266,267,20,285,78,0,78,80,0,80,49,0,49,18,0,18,499,284,782
POA2825,..,260,260,270,17,287,104,0,108,108,0,108,49,0,49,33,0,33,566,280,849
POA2826,..,20,20,18,0,18,11,0,11,5,0,5,4,0,4,3,0,3,43,21,65
POA2827,..,413,413,504,27,528,177,5,180,132,0,130,86,0,86,31,0,31,932,438,1372
POA2828,..,108,108,95,3,99,33,0,33,22,0,22,19,0,19,10,0,10,188,110,291
POA2829,..,323,323,315,36,353,143,6,147,93,0,93,69,0,69,39,0,39,665,363,1024
POA2830,..,4250,4250,4866,400,5271,2416,99,2517,2193,30,2224,1111,11,1123,569,9,578,11154,4804,15961
POA2831,..,133,133,194,5,200,98,0,98,87,0,87,40,0,40,36,0,36,446,140,591
POA2832,..,193,193,168,16,187,63,0,63,62,0,62,25,0,25,30,0,30,352,211,564
POA2833,..,57,57,63,9,71,19,0,19,16,0,16,13,3,13,9,0,9,123,69,192
POA2834,..,328,328,223,24,254,73,3,77,37,0,37,23,0,23,20,0,20,385,355,743
POA2835,..,438,438,413,22,438,156,3,161,160,0,161,72,0,72,44,0,44,847,469,1314
POA2836,..,114,114,62,4,66,27,0,27,26,0,26,19,0,19,24,0,24,156,118,271
POA2838,..,28,28,25,6,28,6,0,6,6,0,6,14,0,14,0,0,0,48,29,80
POA2839,..,138,138,110,8,122,38,0,36,34,0,37,13,0,11,23,0,23,217,154,371
POA2840,..,248,248,221,9,226,118,6,124,85,0,91,62,0,62,39,0,39,529,261,787
POA2842,..,102,102,81,14,89,26,0,26,30,0,30,25,0,25,13,0,13,170,110,275
POA2843,..,132,132,149,9,159,42,0,42,47,0,44,28,0,28,18,0,18,281,143,424
POA2844,..,177,177,197,6,209,52,0,55,42,0,42,30,0,30,17,0,17,340,188,523
POA2845,..,198,198,222,15,243,120,3,124,99,0,106,47,0,47,33,0,33,528,218,744
POA2846,..,45,45,44,0,41,8,0,8,3,0,3,6,0,6,0,0,0,62,50,108
POA2847,..,296,296,329,13,350,128,0,128,93,0,93,54,0,54,26,0,26,631,317,949
POA2848,..,328,328,231,18,253,60,0,60,38,0,38,26,0,26,11,0,11,363,350,714
POA2849,..,204,204,235,16,250,81,0,77,66,0,66,24,0,24,14,0,14,420,222,640
POA2850,..,1854,1854,2339,183,2518,970,30,1001,941,7,949,500,0,505,214,0,214,4962,2072,7033
POA2852,..,389,389,467,22,492,172,5,171,176,0,176,97,0,97,54,0,54,966,413,1377
POA2864,..,73,73,124,11,134,36,0,32,33,0,33,26,0,26,9,0,9,225,81,306
POA2865,..,92,92,118,4,126,46,0,46,44,0,44,25,0,25,13,0,13,249,100,349
POA2866,..,319,319,364,11,376,168,0,167,132,0,132,87,0,87,49,0,49,800,330,1124
POA2867,..,51,51,75,5,77,34,0,34,23,0,23,16,0,16,11,0,11,166,55,222
POA2868,..,52,52,81,3,87,20,0,20,27,0,27,20,0,20,5,0,5,149,55,209
POA2869,..,194,194,193,19,210,72,0,72,54,0,54,31,0,31,13,0,13,365,204,571
POA2870,..,1374,1374,1433,89,1526,599,19,612,541,4,549,318,3,324,150,0,150,3045,1487,4533
POA2871,..,1082,1082,1190,78,1267,388,7,398,365,0,365,218,0,218,113,0,113,2279,1161,3434
POA2873,..,77,77,80,8,92,21,0,21,24,0,24,13,0,13,4,0,4,142,82,223
POA2874,..,50,50,40,0,42,16,0,16,17,0,17,4,0,4,0,0,0,80,52,133
POA2875,..,97,97,118,3,126,40,0,40,25,0,25,18,0,18,9,0,9,207,105,313
POA2876,..,35,35,53,3,60,16,0,16,19,0,19,14,0,14,7,0,7,119,38,155
POA2877,..,394,394,407,19,422,168,3,175,132,0,135,100,0,100,51,0,51,851,416,1275
POA2878,..,32,32,36,0,36,14,0,14,16,0,16,0,0,0,0,0,0,63,32,98
POA2879,..,99,99,77,9,82,22,0,22,15,0,17,4,0,5,12,0,12,129,107,234
POA2880,..,2742,2742,2418,142,2570,943,20,963,752,0,748,295,4,299,148,0,148,4563,2910,7467
POA2898,..,52,52,60,6,63,20,0,25,19,0,19,3,0,3,3,0,3,109,55,161
