POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,5,5,0,0,0,6,0,0,0,0,24
POA2736,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,18,24,5,8,3,0,0,4,4,10,4,8,14,9,0,6,19,84
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,11,0,3,9,5,0,7,12,16,4,0,8,7,0,0,5,90
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,4,6,3,9,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,21,11,8,16,11,17,9,3,8,4,3,0,0,3,109
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,0,5,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,0,5,0,20,9,42,0,12,22,10,13,4,19,10,9,0,0,11,0,20,8,138
POA2745,0,0,5,36,155,135,106,32,3,4,5,9,6,0,4,501,0,0,4,3,10,9,3,0,0,0,0,0,0,0,0,35,0,0,3,8,3,6,5,3,0,0,0,0,0,0,0,34,0,0,0,9,26,44,53,13,3,0,3,3,0,0,0,161,0,0,4,6,37,18,25,18,15,0,0,0,0,0,0,125,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,25,0,0,0,0,7,9,12,4,0,0,0,3,0,0,0,34,17,48,299,216,216,93,109,72,4,11,3,3,0,0,11,1099,0,0,7,9,12,12,8,8,3,3,0,4,0,0,0,67,0,0,0,6,21,3,6,0,0,0,0,0,0,0,0,42,21,65,156,164,176,124,172,65,14,9,10,5,0,3,19,1009,76,236,734,676,996,1033,1387,658,103,86,69,61,42,16,84,6245
POA2747,0,0,7,36,244,263,495,288,58,44,49,71,16,0,21,1608,5,0,3,13,22,13,10,3,0,0,0,0,0,0,3,73,0,0,3,11,3,7,20,13,6,0,0,0,3,0,3,68,0,3,8,22,34,19,55,29,0,7,0,4,6,0,0,179,0,0,4,6,25,43,93,85,11,7,8,9,13,4,0,305,0,0,0,0,0,3,18,10,0,0,4,0,0,0,0,35,0,0,0,0,15,24,60,43,16,5,0,6,6,0,7,188,24,109,481,319,208,84,123,53,0,7,0,3,0,0,33,1452,0,0,6,10,13,7,26,8,8,8,4,7,0,0,3,101,0,0,3,13,10,10,29,24,7,3,3,4,4,0,5,118,37,103,217,202,267,292,583,265,60,51,45,51,21,8,45,2244,118,352,986,910,1355,1644,4305,2557,430,375,379,422,186,52,268,14357
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,9,19,3,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,27,28,13,0,8,0,0,0,0,0,0,0,6,122,24,65,102,65,70,49,20,8,0,0,4,6,0,0,8,415
POA2749,0,0,0,9,47,34,30,22,0,0,0,3,0,0,0,152,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,6,3,3,3,0,0,0,0,0,0,0,19,0,0,9,11,10,7,0,3,0,0,0,0,0,0,0,34,0,0,0,0,4,4,18,4,0,4,0,0,0,0,0,39,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,5,0,4,0,0,0,0,0,32,12,37,195,157,112,45,56,24,11,3,0,3,4,0,11,650,0,0,0,4,4,0,4,3,0,0,4,0,0,0,0,18,0,0,0,7,4,3,4,0,0,0,0,0,0,0,0,22,16,42,99,76,78,55,63,27,5,3,5,4,0,0,10,480,36,113,424,379,425,316,425,262,34,36,36,26,7,0,44,2572
POA2750,0,0,5,39,119,104,111,100,43,36,28,36,15,0,12,642,7,3,8,3,20,3,9,3,6,3,0,0,0,0,0,78,0,0,7,7,9,0,9,0,0,6,0,0,0,0,0,35,0,0,7,33,50,29,41,16,4,9,0,9,0,0,0,193,0,0,8,13,20,28,47,27,7,7,10,8,0,0,8,173,0,0,0,0,0,13,8,4,0,0,0,3,0,0,0,26,0,0,0,5,17,22,48,42,9,6,13,8,3,0,3,180,52,196,697,459,360,118,145,96,4,9,12,9,16,6,45,2215,0,3,5,13,9,9,32,21,3,3,6,0,0,0,4,115,0,0,0,4,12,4,31,25,0,3,0,7,0,0,5,95,32,82,187,185,168,176,240,122,29,49,26,25,14,8,42,1386,176,553,1271,1114,1252,1047,1697,1101,257,271,246,308,115,27,217,9639
POA2752,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,5,15,50,28,33,10,8,0,0,0,0,0,0,0,7,163,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,42,27,28,21,9,5,0,0,0,0,4,5,3,155,12,60,141,91,104,61,49,31,5,0,0,0,4,5,18,585
POA2753,0,0,6,5,17,15,14,24,3,7,6,0,0,0,3,93,0,0,5,5,12,4,3,0,0,0,0,0,0,0,0,21,0,6,0,0,0,5,8,0,0,0,0,0,0,0,6,17,0,0,0,7,8,12,18,0,0,4,0,0,0,0,4,55,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,23,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,7,3,0,0,0,0,0,4,28,16,59,187,87,91,45,81,36,5,0,4,3,0,0,41,654,0,0,7,5,0,5,8,4,0,0,0,0,3,0,0,46,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,22,20,73,96,93,44,45,36,17,9,7,11,7,5,0,30,489,63,227,447,328,288,257,317,256,79,96,91,73,26,3,139,2685
POA2754,0,0,0,0,6,17,7,0,0,0,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,10,0,0,3,3,4,3,21,7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,18,14,28,100,49,44,27,27,31,0,0,0,5,0,0,14,337,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,10,23,30,14,12,9,14,9,0,0,4,0,0,0,0,128,41,99,175,117,114,100,128,124,16,27,13,15,13,4,21,994
POA2756,0,0,4,9,40,38,34,29,12,5,5,9,3,0,7,185,0,4,0,4,7,4,0,0,0,0,0,0,0,0,0,19,0,0,5,5,4,0,4,0,0,0,0,0,0,6,0,17,0,0,3,13,18,35,64,14,0,4,7,0,0,0,0,149,0,0,0,0,6,7,10,5,3,3,4,0,0,4,0,39,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,18,15,0,0,0,0,0,0,0,42,17,90,407,190,159,91,120,37,13,17,12,11,0,0,41,1202,0,0,14,7,7,8,15,11,3,0,0,0,0,0,3,81,0,0,0,0,5,10,12,9,6,0,0,0,0,0,0,44,31,90,145,107,109,76,54,32,14,10,10,18,0,0,8,715,78,305,768,531,598,502,520,353,114,78,91,82,12,10,115,4154
POA2757,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,4,4,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,3,9,0,0,0,0,0,0,0,0,0,32,3,25,30,11,12,18,13,4,0,0,5,0,0,0,0,127
POA2758,0,0,0,10,10,9,4,0,0,0,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,4,7,24,0,0,0,0,0,0,0,0,53,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,11,33,113,82,55,30,52,16,0,0,0,0,0,0,5,389,0,3,4,4,0,4,5,3,4,0,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,8,14,47,35,37,26,18,11,0,0,5,0,0,0,3,203,36,96,228,221,167,136,146,45,7,4,12,8,0,4,28,1150
POA2759,0,0,0,66,359,217,151,65,13,11,16,29,6,6,11,958,0,0,6,9,14,11,3,0,0,0,0,0,0,0,0,38,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,17,0,0,0,24,56,27,20,0,0,0,0,0,0,0,0,130,0,0,6,9,58,54,31,21,0,0,3,0,0,0,0,176,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,6,10,11,7,3,0,5,3,0,0,0,51,11,46,267,144,135,31,28,16,0,0,0,0,0,0,9,699,0,0,0,3,7,8,12,3,0,0,0,0,0,0,0,35,0,0,0,8,22,24,6,3,0,6,0,0,0,0,0,67,18,45,203,271,318,270,237,113,41,16,11,19,7,0,29,1606,45,173,703,791,1475,1214,1339,666,148,129,78,110,36,8,123,7056
POA2760,0,0,0,36,253,350,528,361,68,59,48,77,33,4,14,1836,8,5,3,11,19,6,7,0,0,0,0,0,0,0,0,52,0,0,0,0,0,3,11,5,3,0,0,0,0,0,0,41,0,0,4,13,24,12,12,5,0,5,0,0,0,0,0,77,0,0,4,4,34,52,118,53,19,7,3,10,4,5,4,310,0,0,0,0,0,5,4,7,8,3,0,6,0,0,0,32,0,0,0,3,14,17,38,22,4,6,8,0,0,0,0,114,22,77,297,124,76,17,34,18,0,6,0,0,0,0,13,698,0,0,0,5,8,3,13,5,0,0,0,3,0,0,3,48,0,0,0,8,21,14,30,25,4,0,4,0,3,0,0,96,14,71,175,210,260,391,758,339,119,86,87,95,24,18,60,2717,85,305,854,671,1262,1703,3581,1974,467,373,366,363,131,48,228,12417
POA2761,0,0,0,77,1229,1239,935,413,72,79,80,114,46,8,66,4344,0,0,0,3,27,7,7,3,0,0,0,0,0,0,0,47,0,0,0,7,12,14,11,5,6,4,0,0,0,0,0,51,0,0,0,3,33,31,33,30,3,8,0,3,0,0,0,149,0,0,4,3,48,55,101,16,13,0,3,9,0,0,5,256,0,0,0,0,0,8,10,5,0,0,0,0,0,0,0,26,0,0,0,0,12,10,19,4,3,0,0,3,0,0,3,52,4,15,104,76,63,32,34,15,0,0,0,6,0,0,7,357,0,0,0,5,3,7,13,6,0,0,4,0,0,0,3,50,0,0,0,26,88,30,8,8,0,5,0,3,0,0,0,163,10,45,138,244,501,578,573,231,73,82,35,56,8,6,112,2690,16,100,359,650,2764,3438,4408,1849,403,381,315,412,145,27,348,15625
POA2762,0,0,0,27,109,126,229,173,39,29,48,33,9,0,13,832,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,15,16,9,4,4,0,0,0,0,52,0,0,0,0,11,16,62,38,15,11,4,10,5,0,3,168,0,0,0,0,11,34,138,104,23,40,11,11,0,0,0,383,0,0,0,0,4,20,12,5,0,0,0,0,0,0,0,46,0,0,0,0,0,11,26,8,0,6,4,0,0,0,3,67,0,9,38,22,29,30,54,57,8,10,10,6,0,0,5,271,0,0,0,0,0,9,26,23,0,4,13,4,0,0,3,79,0,0,0,0,9,0,4,17,3,5,0,4,0,0,0,40,5,21,45,38,74,114,233,168,56,52,27,49,22,11,22,928,10,48,120,133,432,963,3460,2907,710,747,657,516,210,50,141,11117
POA2763,0,0,5,137,519,360,285,200,46,33,51,74,26,0,27,1773,0,0,3,12,49,11,15,5,0,0,0,0,0,0,0,99,0,0,0,5,13,3,8,21,0,0,3,7,0,0,0,63,0,0,6,17,43,57,98,21,7,3,3,8,7,0,4,261,0,0,4,13,95,101,150,99,23,23,11,16,9,0,9,548,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,10,0,0,0,0,14,15,26,14,0,0,0,0,5,0,6,81,4,45,127,94,84,47,86,52,8,0,7,7,11,3,9,581,0,0,0,8,7,11,17,19,3,10,0,8,0,0,5,97,0,0,0,9,21,11,14,6,0,0,0,0,0,3,0,67,15,55,149,213,212,251,283,191,38,53,47,39,21,9,30,1598,35,165,475,760,1675,1981,3809,2663,702,660,713,724,257,63,198,14883
POA2765,0,0,0,29,379,400,707,595,79,90,80,67,33,12,27,2508,0,0,0,0,15,3,3,4,0,0,0,0,0,0,0,30,0,0,0,0,7,7,18,36,15,11,13,0,3,0,0,112,0,0,0,11,41,44,134,72,17,17,29,22,16,0,6,414,0,0,8,0,33,91,189,169,23,13,15,11,5,0,5,554,0,0,0,0,8,10,11,3,0,0,0,4,0,0,0,45,0,0,0,3,6,7,36,13,3,0,0,6,0,0,8,83,14,49,132,83,100,55,135,83,26,13,11,10,4,0,13,725,0,0,0,7,3,11,37,28,8,6,9,5,5,0,3,138,0,0,0,8,12,9,14,14,0,0,0,0,0,0,39,102,27,112,186,176,168,222,489,262,63,75,43,31,19,4,82,1954,69,287,488,499,1191,1806,6086,4213,814,664,535,523,242,48,440,17886
POA2766,0,0,3,52,573,649,571,338,49,60,70,100,51,9,44,2553,9,4,5,3,9,4,3,0,0,0,0,0,0,0,0,31,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,17,7,0,0,0,0,0,8,0,0,59,0,0,0,4,28,21,35,17,9,0,6,6,0,0,0,117,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,13,9,0,0,0,0,0,0,0,44,3,28,66,34,22,6,3,10,0,6,0,0,0,0,17,194,0,0,0,0,4,3,6,5,0,4,0,0,0,0,0,23,0,0,0,13,28,23,11,0,0,0,0,0,0,0,0,81,13,60,106,120,156,196,188,160,25,37,46,13,8,5,122,1252,46,137,319,318,1145,1506,2187,1269,278,223,253,285,99,5,242,8302
POA2767,0,0,9,126,793,583,546,292,102,79,127,160,52,7,51,2933,0,0,6,3,54,12,0,0,4,0,0,0,0,0,0,81,0,0,3,7,9,9,0,9,0,3,0,0,0,0,0,39,0,0,0,3,16,11,4,5,0,0,0,0,0,0,0,41,0,0,0,4,51,92,125,41,8,3,3,11,0,0,5,351,0,0,0,0,3,7,4,0,0,0,3,7,0,0,0,15,0,0,0,0,15,6,17,9,0,0,0,0,0,0,0,51,8,29,78,48,28,17,18,4,7,4,0,0,0,0,6,246,0,0,0,0,3,8,10,0,0,0,0,0,0,0,3,31,0,0,0,29,35,19,20,4,0,0,0,4,0,0,0,107,19,42,132,184,283,361,393,102,43,29,29,39,7,8,36,1711,43,120,354,580,1943,2174,3273,1398,325,289,370,445,149,38,217,11715
POA2768,0,0,6,79,421,336,236,78,20,12,8,13,18,5,21,1245,0,0,5,5,27,14,3,6,0,0,0,0,0,0,0,57,0,0,0,4,18,17,49,4,0,8,3,3,4,0,0,123,0,0,0,6,30,59,110,33,27,13,18,38,10,0,3,345,0,0,0,6,110,184,234,109,16,0,12,8,13,0,9,714,0,0,0,0,9,21,10,9,0,0,0,0,0,0,0,50,0,0,0,0,10,13,16,9,0,4,0,0,0,0,6,53,8,34,95,67,62,46,111,52,13,10,13,11,5,0,15,538,0,0,0,0,5,14,37,18,4,9,6,4,3,0,4,104,0,0,0,14,25,3,12,11,0,6,0,0,0,0,33,107,6,28,94,144,198,301,322,118,25,44,30,29,12,0,75,1426,31,97,342,558,1776,2732,4542,1714,374,387,365,399,163,41,427,13942
POA2769,0,0,0,21,121,115,226,48,3,4,9,16,5,0,9,572,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,25,0,0,0,0,5,4,15,7,11,3,3,3,3,0,0,58,0,0,0,5,19,24,80,39,19,18,12,16,3,0,3,243,0,0,0,12,26,56,149,53,9,5,10,9,0,0,0,312,0,0,0,0,0,4,6,5,4,0,0,0,0,0,0,16,0,0,0,0,0,0,13,5,0,5,0,0,0,0,0,25,5,18,28,36,32,23,49,59,7,8,16,10,0,0,10,303,0,0,0,3,4,8,10,12,4,3,9,11,3,5,0,66,0,0,0,8,10,3,6,0,0,0,0,0,0,0,0,35,8,24,34,49,83,101,163,109,27,23,31,17,14,5,5,691,20,76,118,206,607,1232,3125,1490,375,423,366,278,135,48,80,8575
POA2770,0,3,7,82,646,770,736,370,83,82,73,141,48,6,65,3114,4,3,4,10,40,13,5,0,0,0,0,0,0,0,0,86,0,0,0,10,3,5,7,8,0,0,0,0,0,0,0,35,0,0,9,12,29,10,27,12,0,0,0,0,0,0,0,98,0,0,4,15,22,48,113,38,3,4,5,4,3,0,5,269,0,0,0,0,8,6,0,4,0,0,0,5,0,0,0,23,0,0,0,0,13,20,33,25,6,3,6,7,0,0,0,120,19,89,491,135,86,30,24,8,0,0,4,0,0,0,35,919,0,0,6,6,8,12,27,10,0,5,6,0,0,0,0,82,0,0,0,31,65,52,32,19,4,9,8,8,0,0,8,244,25,100,379,441,790,1106,1119,581,194,147,152,119,58,13,155,5371,84,317,1295,1198,2731,4011,5003,3163,751,698,692,762,276,76,496,21565
POA2773,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,3,9,8,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,10,29,78,62,57,35,49,28,6,3,0,0,0,0,5,376,0,0,9,5,4,0,6,5,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,8,6,33,19,17,8,14,13,0,0,3,4,0,0,0,120,27,78,143,143,147,86,132,76,9,10,9,6,3,0,9,886
POA2774,0,0,0,5,14,5,12,6,0,0,0,0,0,0,0,50,0,0,0,3,12,4,5,0,0,0,0,0,4,0,0,38,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,8,0,0,3,11,16,6,16,7,3,0,0,0,0,0,0,63,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,3,0,0,0,3,0,0,4,28,13,61,192,136,116,59,90,40,12,0,0,0,0,0,8,721,0,0,7,18,4,16,13,7,4,8,3,0,0,0,3,73,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,12,12,19,41,37,45,39,42,23,0,3,3,12,4,0,0,283,53,154,324,287,318,222,284,142,28,25,12,24,9,6,30,1910
POA2775,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,16,10,3,19,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,9,7,4,9,0,0,0,0,0,0,0,0,41,8,22,49,48,42,23,45,12,8,0,5,6,0,0,10,266
