POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2583,1397,1318,2713,237,281,522,293,298,590,6,9,15,12,10,26,0,0,5,3,3,6,3,0,3,0,0,0,18,26,42,0,0,0,337,350,683,11,14,23,10,12,20,593,651,1249,194,195,386,2188,2162,4344
POA2584,154,130,287,26,21,45,29,42,74,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,0,0,0,51,61,111,0,0,0,0,3,4,84,86,165,40,29,66,276,243,522
POA2585,72,60,137,10,4,15,16,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,20,36,5,0,5,0,0,0,28,25,50,18,17,37,119,107,223
POA2586,824,785,1605,127,100,222,184,173,353,0,5,9,17,20,32,0,0,0,3,6,4,5,8,7,0,0,0,30,34,66,0,0,0,243,235,479,13,7,28,13,4,18,387,352,748,192,166,359,1410,1305,2713
POA2587,843,912,1754,127,150,279,195,191,380,10,7,17,12,13,19,0,3,4,0,0,0,0,0,0,0,3,6,22,20,43,0,0,0,240,236,476,7,11,17,8,0,9,379,397,785,125,117,238,1343,1428,2778
POA2588,97,99,189,9,3,12,17,16,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,17,23,43,0,0,4,0,3,3,35,36,66,11,11,26,140,146,283
POA2590,1955,2059,4014,487,514,1005,420,460,881,17,13,32,38,35,73,8,4,12,5,4,13,0,0,8,3,5,9,43,50,97,0,0,0,541,580,1124,43,33,79,21,16,39,1091,1149,2240,287,269,555,3327,3483,6809
POA2594,3141,3302,6441,872,979,1848,765,932,1691,33,38,74,45,49,93,10,7,16,12,17,31,10,8,16,0,5,5,50,52,100,0,0,0,924,1099,2023,83,83,169,31,22,59,1913,2186,4101,421,435,855,5479,5922,11405
POA2619,2681,2711,5397,343,368,713,496,499,1000,63,69,130,121,114,234,32,35,70,30,28,57,9,16,20,17,25,41,392,406,796,0,3,12,1164,1190,2351,146,153,297,24,18,39,1675,1732,3406,105,101,208,4460,4543,9009
POA2620,10842,10551,21391,964,955,1919,3795,3813,7603,302,279,582,347,334,677,96,93,188,120,121,242,23,28,48,108,93,198,2392,2415,4812,0,0,0,7169,7180,14354,837,828,1663,169,130,294,9140,9089,18233,1661,1174,2835,21643,20819,42456
POA2621,1776,1750,3524,257,256,510,381,360,747,27,32,58,46,51,99,9,19,24,30,32,61,5,5,6,9,11,18,399,396,797,0,0,0,907,896,1804,51,64,117,24,16,34,1236,1230,2470,134,132,267,3142,3112,6259
POA2622,1071,1037,2108,202,197,407,324,298,621,22,21,41,18,24,44,4,4,12,12,5,14,0,4,0,6,4,10,97,104,200,0,0,0,484,466,947,33,37,70,20,9,30,739,704,1449,192,198,384,2003,1942,3942
POA2623,183,157,340,30,23,57,33,32,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,47,0,0,0,55,56,111,5,3,8,0,5,5,88,87,176,19,18,40,293,264,564
POA2624,39,19,59,7,6,12,15,4,27,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,29,16,21,32,0,0,0,42,33,70,14,10,26,97,58,158
POA2625,70,57,126,18,14,32,31,23,51,4,0,4,5,6,8,0,0,0,6,0,7,0,0,0,0,0,0,9,4,11,0,0,0,52,33,84,17,21,35,0,0,3,77,72,148,66,50,120,211,183,394
POA2626,143,124,267,17,17,35,25,24,51,0,0,0,5,3,0,3,0,8,0,3,6,0,0,0,0,0,0,39,32,70,0,0,0,67,65,135,0,0,0,0,0,0,86,79,169,21,21,46,257,229,481
POA2627,1190,1050,2241,392,356,745,525,509,1037,51,49,100,83,72,160,19,12,30,19,15,32,3,3,9,5,3,11,34,33,71,4,0,4,737,707,1442,162,158,320,40,28,60,1328,1246,2566,144,126,266,2655,2417,5075
POA2628,612,524,1132,132,137,274,175,187,360,4,13,22,19,18,36,0,0,4,3,9,9,0,0,0,0,0,0,8,14,27,0,0,0,209,240,455,23,16,37,6,0,6,371,393,766,86,78,165,1063,1000,2063
POA2629,154,135,288,11,11,25,42,39,76,0,0,0,4,3,9,0,0,0,0,6,4,0,0,0,0,0,0,7,10,22,0,0,0,57,55,104,3,3,12,0,0,0,72,71,147,54,45,95,276,244,525
POA2630,2417,2432,4851,438,455,891,536,570,1110,43,46,93,51,57,114,4,0,5,23,23,44,7,3,11,13,12,24,95,94,189,0,0,0,784,804,1586,146,126,273,25,14,37,1390,1404,2795,501,270,769,4307,4105,8413
POA2631,179,156,340,15,16,32,59,69,126,4,4,8,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,11,17,0,0,0,74,83,157,0,0,0,3,0,3,92,100,192,39,31,69,310,296,602
POA2632,533,514,1053,144,157,304,83,86,178,11,21,36,10,4,12,0,0,3,5,0,0,0,0,0,0,10,11,14,11,20,0,0,0,132,135,262,11,6,15,5,6,9,295,297,589,82,84,167,906,900,1802
POA2633,108,102,210,14,4,18,16,13,30,8,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,23,28,51,3,3,4,0,0,0,35,32,70,16,11,30,160,152,311
POA2640,9340,10022,19359,1533,1683,3216,3388,3828,7216,1529,1647,3177,246,274,521,38,41,77,78,72,153,36,43,85,57,63,119,66,78,139,0,3,4,5442,6048,11487,395,404,803,145,113,257,7515,8252,15766,1149,1076,2226,18010,19343,37356
POA2641,3848,4111,7954,744,873,1616,1327,1468,2795,478,531,1014,77,67,145,14,14,31,19,22,40,24,26,46,11,6,20,20,18,38,0,0,0,1974,2156,4127,235,283,517,89,68,157,3038,3375,6415,521,596,1121,7405,8090,15493
POA2642,1509,1432,2943,228,239,470,375,374,753,118,114,235,30,27,63,14,19,36,4,4,12,3,4,7,3,7,11,11,10,22,0,0,0,568,567,1129,11,18,28,11,10,17,816,833,1642,263,251,514,2586,2514,5098
POA2643,780,776,1556,161,165,324,150,145,301,179,182,360,24,21,44,6,0,4,10,4,12,0,0,3,4,4,5,0,3,6,0,0,0,377,358,734,21,15,33,16,4,18,571,540,1114,104,70,178,1457,1385,2846
POA2644,699,666,1363,129,147,272,143,143,288,37,33,73,13,7,22,4,5,8,9,7,10,0,0,0,10,0,8,3,3,12,0,0,0,223,207,423,9,14,22,0,3,3,359,369,725,101,101,206,1166,1136,2298
POA2645,111,104,213,7,7,12,29,25,52,3,0,12,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,66,5,3,10,0,0,3,51,42,92,18,5,22,173,151,327
POA2646,1917,1979,3897,386,407,792,232,217,445,289,337,625,31,34,60,6,11,13,11,12,18,9,11,17,4,4,5,0,9,9,0,0,0,578,631,1206,27,24,49,20,17,42,1009,1075,2081,291,271,562,3218,3317,6535
POA2647,637,632,1268,90,94,181,50,68,122,257,276,531,8,13,24,4,0,6,4,3,8,0,0,0,0,3,5,0,0,0,0,0,0,323,370,693,4,8,16,5,8,13,422,479,907,124,132,262,1186,1251,2437
POA2648,735,599,1337,80,91,170,84,94,172,104,111,215,10,10,22,29,32,56,8,6,11,0,0,3,0,4,7,0,0,7,0,0,0,237,255,488,17,5,23,6,6,12,341,357,699,263,224,487,1338,1178,2518
POA2649,4,9,14,3,0,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,4,3,13,0,0,0,11,18,28
POA2650,14077,14874,28946,2471,2827,5301,6570,7380,13951,444,512,956,428,442,865,116,141,251,76,91,164,22,20,42,68,61,131,203,209,413,0,0,0,7932,8858,16787,1135,1138,2269,238,220,457,11773,13037,24809,1751,1821,3569,27597,29727,57327
POA2651,484,507,991,106,108,215,395,360,763,66,33,95,155,79,235,41,32,71,23,12,44,7,5,12,17,18,32,18,6,24,0,0,0,720,543,1261,38,20,61,19,13,37,884,689,1574,188,106,299,1560,1298,2858
POA2652,1439,1351,2790,172,187,350,357,358,705,17,21,34,23,33,58,5,4,8,0,0,0,0,0,0,6,0,4,9,15,22,0,0,0,411,431,846,15,13,30,14,7,18,606,638,1243,222,204,426,2266,2198,4459
POA2653,669,642,1308,140,171,313,164,175,340,23,20,39,27,28,53,4,4,4,0,0,0,3,0,3,0,0,0,3,3,10,0,0,0,231,234,463,3,10,13,7,7,21,391,418,807,262,111,377,1320,1171,2488
POA2655,417,410,824,61,77,142,120,96,220,10,11,20,11,6,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,145,118,258,0,0,6,0,3,8,213,204,413,38,39,76,670,646,1320
POA2656,375,401,777,76,89,166,84,96,181,9,11,19,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,95,111,210,3,9,14,5,3,6,187,201,387,44,33,79,599,643,1245
POA2658,442,417,863,73,85,157,96,84,180,25,25,44,0,6,6,4,3,9,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,127,120,249,4,8,9,4,0,3,205,213,421,71,61,135,722,694,1415
POA2659,262,254,518,32,33,57,55,43,105,9,14,22,0,0,0,5,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,81,66,145,9,3,12,0,0,0,123,101,218,57,49,106,443,399,841
POA2660,459,407,864,98,109,205,94,112,209,21,23,43,11,9,21,0,0,0,3,3,6,4,0,8,0,0,0,0,0,0,0,0,0,124,159,283,9,10,20,12,11,18,249,285,534,66,63,133,775,749,1520
POA2661,52,12,71,0,0,0,30,16,48,16,9,28,75,49,121,26,16,42,9,5,13,0,0,0,12,3,15,5,0,5,0,0,0,172,98,276,0,0,0,0,0,0,177,105,282,9,0,4,239,123,360
POA2663,1172,1160,2332,278,312,592,315,294,605,26,28,53,34,30,63,4,0,5,0,3,0,0,0,0,7,9,7,15,17,31,0,0,0,392,378,769,131,51,185,19,8,25,818,750,1565,979,133,1112,2967,2047,5008
POA2665,706,629,1341,59,53,112,120,133,255,10,15,28,10,10,20,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,139,166,303,0,4,6,0,4,4,211,226,430,73,66,137,988,923,1914
POA2666,1678,1740,3421,364,380,742,261,289,550,7,8,19,38,28,63,4,3,7,9,4,15,0,6,3,4,0,5,20,16,39,0,0,0,347,356,702,24,21,49,20,22,45,755,783,1536,167,199,369,2598,2725,5323
POA2668,145,117,263,11,4,12,28,28,55,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,62,0,6,6,0,0,0,45,38,82,19,19,33,201,180,382
POA2669,482,426,908,67,54,128,85,89,174,0,8,6,11,8,16,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,101,105,201,4,3,7,3,9,10,172,173,349,102,90,195,757,688,1448
POA2671,1088,1084,2176,263,324,586,173,167,347,9,13,26,23,29,56,9,3,13,19,23,33,4,6,10,0,0,3,9,7,16,0,0,0,257,253,510,19,32,50,7,5,5,545,609,1152,193,188,376,1826,1874,3703
POA2672,424,423,844,92,93,181,74,75,144,11,3,16,3,0,4,3,0,3,5,4,3,0,0,0,0,0,0,4,0,3,0,0,0,87,85,170,12,15,23,0,4,0,194,190,382,87,95,183,706,704,1414
POA2675,387,371,753,101,102,202,69,66,133,16,10,30,14,11,28,3,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,110,95,205,109,64,167,0,6,7,320,269,585,118,89,210,823,725,1550
POA2678,5,11,16,0,0,0,93,184,278,21,64,81,0,10,12,0,3,3,0,7,6,0,4,6,0,0,0,0,3,13,0,0,0,120,276,399,8,9,16,0,0,4,129,287,420,5,0,5,135,300,433
POA2680,6525,6605,13130,1643,1714,3355,1219,1231,2447,166,146,312,93,103,195,28,23,57,18,31,49,8,10,19,10,10,21,20,36,63,0,0,0,1568,1595,3162,957,858,1815,73,38,108,4232,4207,8441,1110,1016,2130,11867,11832,23699
POA2681,554,528,1078,95,80,176,122,108,228,8,5,13,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,134,125,255,15,14,27,0,4,5,243,222,461,68,63,135,865,817,1681
POA2700,1268,1322,2588,330,365,693,229,274,502,41,41,79,15,16,32,0,8,8,5,0,5,4,7,7,3,4,3,3,5,14,0,0,0,309,349,658,44,53,92,18,11,29,702,775,1474,273,266,538,2242,2358,4600
POA2701,633,691,1324,181,195,371,189,206,394,12,20,30,6,16,28,0,0,0,0,0,5,0,0,0,0,0,0,3,10,15,0,0,0,220,254,477,11,7,21,5,6,6,415,458,875,81,72,157,1134,1221,2353
POA2702,236,235,471,44,35,82,57,68,122,3,3,7,4,6,11,0,0,4,0,0,4,0,0,0,0,0,0,0,4,7,0,0,0,64,81,150,0,0,0,0,0,0,110,123,233,23,26,54,371,385,751
POA2703,165,167,332,45,39,86,105,113,214,7,8,11,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,120,124,247,4,8,14,6,3,5,176,183,360,14,8,25,350,362,710
POA2705,2732,2685,5420,817,935,1749,544,629,1175,52,57,106,58,71,133,0,5,7,7,8,20,4,0,7,4,3,7,14,12,29,0,0,0,698,784,1482,174,174,344,26,35,67,1714,1928,3639,489,476,963,4931,5090,10022
POA2706,304,254,562,67,60,128,48,69,116,14,8,24,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,66,79,151,11,5,12,0,0,0,147,146,293,58,67,121,510,468,974
POA2707,351,339,692,83,72,156,44,55,91,8,8,18,8,7,16,0,0,0,0,0,3,3,5,7,0,0,4,0,0,0,0,0,0,66,78,140,3,9,12,0,0,5,153,153,311,54,45,104,566,539,1103
POA2710,2703,2693,5398,602,613,1217,333,382,720,238,273,514,39,40,83,17,17,39,17,16,31,0,0,0,11,11,16,3,4,12,0,0,0,660,748,1411,51,74,125,39,36,74,1355,1473,2822,511,501,1019,4570,4669,9244
POA2711,898,870,1768,208,214,419,123,138,255,28,36,59,10,11,22,4,4,6,0,0,6,4,0,4,8,0,8,0,0,0,0,0,0,177,184,360,26,35,55,8,10,22,418,439,851,213,175,391,1531,1482,3013
POA2712,404,408,814,65,67,133,34,39,74,53,59,109,3,8,10,4,5,6,0,4,3,0,0,6,0,0,0,0,0,4,0,0,0,96,113,208,11,14,25,7,6,17,178,200,380,62,59,124,647,671,1318
POA2713,747,733,1487,171,200,367,99,117,214,69,67,133,13,16,27,0,4,5,0,3,4,3,3,3,6,0,3,0,6,12,0,0,0,193,212,403,13,18,36,5,6,8,383,434,815,158,153,315,1296,1322,2617
POA2714,737,770,1508,168,195,362,50,43,94,217,205,424,15,20,31,0,0,4,0,3,7,3,5,6,4,5,7,0,0,0,0,0,0,290,278,570,11,11,20,6,3,10,477,491,964,158,169,326,1376,1424,2799
POA2715,418,413,828,60,49,110,37,35,74,35,25,61,0,4,5,4,0,5,9,8,14,0,0,0,0,0,0,0,0,3,0,0,0,86,73,156,23,13,40,0,0,0,168,142,308,88,89,178,668,640,1311
POA2716,286,259,547,56,54,103,38,38,83,18,22,43,7,8,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,75,139,10,3,17,0,0,3,133,124,257,68,62,130,486,449,930
POA2717,331,302,629,61,47,109,21,25,44,36,37,74,8,6,10,5,10,11,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,68,82,156,5,13,13,3,0,3,141,142,279,112,116,230,592,559,1146
POA2720,2322,2316,4630,474,568,1039,557,552,1106,52,44,99,49,39,90,5,4,9,10,13,24,0,5,5,13,5,18,13,28,40,0,0,0,696,693,1389,78,75,153,36,31,67,1284,1361,2649,361,358,715,3963,4032,7999
POA2721,83,73,157,9,5,11,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,23,0,0,0,0,4,0,16,21,35,9,12,21,113,105,214
POA2722,1004,934,1935,154,171,330,170,193,363,9,12,19,16,7,22,5,3,12,0,3,7,0,0,0,0,0,0,17,11,28,0,0,0,206,236,445,61,43,105,3,3,9,431,464,890,203,179,386,1637,1573,3214
POA2725,106,129,237,12,14,25,34,16,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,18,52,0,0,0,0,3,3,40,36,78,9,8,21,159,174,335
POA2726,86,79,164,0,4,9,13,18,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,14,23,34,0,3,4,0,0,0,22,30,48,7,12,23,113,121,236
POA2727,123,89,216,7,7,16,14,16,30,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,17,22,40,0,0,0,0,0,0,26,29,63,25,19,41,173,141,317
POA2729,511,508,1021,64,69,135,99,104,200,7,3,9,6,14,19,0,0,6,10,4,12,0,0,0,0,4,10,9,3,10,0,0,0,126,133,259,11,13,21,6,0,6,208,216,423,52,51,103,771,782,1552
POA2730,421,371,793,63,81,144,74,63,140,11,10,23,11,13,24,3,0,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,97,96,191,16,19,30,3,3,8,178,197,369,68,53,120,662,620,1284
POA2731,1711,1841,3555,312,378,692,117,151,269,861,873,1730,26,36,68,11,17,30,11,13,27,0,5,3,7,4,12,3,3,3,0,0,0,1041,1107,2143,38,44,79,18,16,32,1417,1543,2958,276,266,544,3396,3654,7052
POA2732,519,514,1028,103,105,202,32,41,75,124,143,269,4,3,11,0,0,3,7,3,5,0,0,5,6,0,0,0,0,0,0,0,0,175,197,370,19,10,27,0,0,0,298,307,605,81,80,160,892,899,1788
POA2733,151,140,295,35,33,65,16,27,40,12,7,25,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,77,4,19,20,0,0,0,78,89,163,49,49,102,282,278,562
POA2734,141,132,277,15,9,26,3,4,9,53,53,105,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,55,57,113,0,5,5,0,0,0,70,70,148,18,22,40,231,228,454
POA2735,135,120,259,12,4,15,11,13,21,24,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,62,3,3,8,0,0,4,52,43,93,20,13,31,206,177,389
POA2736,99,84,186,6,6,16,11,12,16,25,24,51,10,5,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,40,86,33,13,39,7,3,8,90,59,151,36,14,49,225,166,388
POA2737,227,218,451,26,14,36,3,4,13,46,34,83,4,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,45,100,10,12,24,0,7,8,89,76,167,68,72,143,392,370,757
POA2738,530,501,1024,126,110,235,46,50,93,195,215,414,5,5,12,12,11,24,0,3,4,0,0,0,3,0,3,6,0,5,0,0,0,262,292,555,9,9,15,0,3,3,395,411,811,74,55,123,997,968,1966
POA2739,404,386,785,35,36,76,25,25,54,90,78,173,5,7,14,11,8,21,3,4,7,0,0,0,0,5,4,0,0,0,0,0,0,138,129,267,18,21,37,3,8,11,195,188,387,83,68,147,684,639,1327
POA2745,8850,9156,18006,978,1067,2044,3683,4004,7691,59,59,113,84,80,160,7,12,13,18,23,35,3,7,9,6,11,17,11,9,21,0,0,0,3867,4197,8066,178,220,396,98,74,170,5124,5560,10686,421,443,860,14396,15154,29549
POA2747,11503,11779,23281,1381,1443,2828,8591,9167,17763,65,83,144,138,144,283,39,34,73,34,35,73,7,9,22,16,15,27,26,17,40,0,0,0,8917,9510,18427,738,867,1600,263,207,473,11297,12028,23324,1513,1552,3062,24309,25360,49673
POA2748,703,626,1323,11,3,13,164,146,305,0,0,5,4,3,7,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,170,155,326,3,10,19,0,5,5,187,174,357,28,27,51,919,823,1740
POA2749,4979,5195,10173,420,453,876,1692,1858,3547,4,8,15,31,37,71,5,5,9,3,10,10,0,0,0,3,0,3,3,10,9,0,0,0,1744,1922,3661,83,82,164,54,51,103,2303,2505,4808,357,398,749,7634,8094,15731
POA2750,12230,12777,25009,1322,1388,2712,6352,6823,13178,61,74,132,125,137,259,22,24,44,42,29,71,15,9,21,11,14,18,17,41,61,0,0,0,6645,7151,13792,596,667,1265,214,154,366,8777,9361,18140,1505,1693,3197,22511,23836,46342
POA2752,1685,1601,3281,154,133,284,730,733,1463,4,3,3,5,4,16,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,744,750,1487,11,14,17,15,11,21,916,900,1813,109,83,191,2711,2582,5290
POA2753,5006,5040,10044,487,486,975,1809,1851,3665,37,21,60,54,40,95,7,12,18,16,11,25,4,6,3,9,9,24,10,5,17,0,0,0,1946,1960,3906,170,189,357,91,123,213,2699,2757,5451,578,530,1108,8279,8324,16605
POA2754,1521,1680,3203,268,329,595,1103,1256,2358,3,8,12,19,17,36,0,0,3,3,0,7,0,0,0,4,4,3,6,6,5,0,0,0,1134,1292,2424,34,54,86,23,18,40,1461,1690,3148,134,138,272,3113,3509,6622
POA2756,9868,9859,19722,1362,1328,2693,3923,4004,7927,33,35,69,68,68,132,9,8,16,12,3,13,7,11,17,7,8,19,14,18,30,0,0,0,4081,4146,8226,193,178,370,127,113,235,5758,5770,11528,835,787,1626,16462,16414,32879
POA2757,266,281,545,25,21,45,67,84,159,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,93,166,4,6,12,4,5,3,108,123,233,12,14,21,391,413,803
POA2758,2948,2854,5801,296,285,584,770,816,1587,4,12,11,18,15,35,8,3,8,4,5,12,0,0,0,0,0,0,0,6,6,0,0,0,801,852,1654,45,37,77,10,15,28,1150,1190,2342,147,115,257,4244,4156,8402
POA2759,8532,8516,17052,632,641,1274,2265,2213,4479,24,23,50,47,52,100,5,7,5,3,3,10,4,0,4,0,5,5,3,0,0,0,0,0,2348,2305,4657,205,264,470,81,63,146,3272,3277,6550,560,549,1106,12362,12350,24715
POA2760,8709,8879,17584,910,946,1855,4676,4978,9651,71,61,129,116,124,242,18,20,37,39,33,73,4,8,13,7,11,18,17,10,29,0,0,0,4950,5245,10189,674,769,1446,175,126,298,6702,7084,13786,1533,1569,3095,16941,17530,34468
POA2761,9498,9611,19111,696,737,1431,4071,4101,8176,45,42,81,40,34,74,15,16,32,28,23,49,4,3,4,4,6,18,0,7,8,0,0,0,4217,4231,8449,646,820,1465,99,109,210,5657,5894,11553,775,795,1568,15937,16303,32237
POA2762,1729,1663,3390,215,198,407,5822,5871,11692,53,45,105,72,80,147,24,33,54,38,34,77,7,9,19,9,5,20,13,14,31,0,0,0,6043,6094,12135,1196,1265,2459,82,80,162,7537,7630,15168,452,416,868,9719,9710,19428
POA2763,8527,8699,17229,587,630,1213,3969,3848,7821,59,54,109,90,78,169,33,30,67,35,36,66,0,5,5,14,6,21,10,12,25,0,0,0,4214,4068,8277,1291,1412,2699,77,53,134,6170,6169,12333,580,534,1119,15278,15402,30682
POA2765,4802,4533,9334,423,404,825,12233,12490,24725,84,87,169,123,128,251,37,40,84,41,33,75,0,5,5,13,8,27,32,32,63,0,0,0,12566,12830,25390,1045,1300,2344,141,111,253,14175,14637,28811,1650,1255,2911,20624,20425,41048
POA2766,4488,4510,8999,388,408,794,1691,1786,3477,24,12,36,39,38,76,14,13,25,11,16,27,0,0,0,3,7,11,5,9,12,0,0,0,1785,1883,3668,481,559,1038,42,60,110,2695,2907,5607,546,727,1279,7727,8149,15880
POA2767,7001,7274,14272,416,410,829,1999,1925,3928,35,39,74,22,24,48,4,12,15,13,10,26,0,0,0,4,3,9,5,10,15,0,0,0,2088,2029,4111,707,694,1401,48,37,88,3254,3173,6430,612,615,1228,10872,11058,21932
POA2768,8346,8604,16949,415,422,836,2847,2807,5654,49,62,116,30,34,69,40,42,80,39,37,74,0,0,0,9,8,15,11,11,27,0,0,0,3028,3000,6035,767,835,1596,55,38,89,4260,4296,8555,1560,259,1812,14158,13154,27317
POA2769,3574,3574,7142,205,219,427,2570,2754,5326,37,34,66,36,32,70,23,25,50,15,17,31,4,0,4,5,9,13,19,6,25,0,0,0,2702,2890,5596,715,740,1450,25,26,52,3655,3868,7524,191,199,393,7420,7633,15059
POA2770,16160,16739,32895,1658,1845,3503,5325,5532,10856,88,100,179,117,131,247,29,24,51,45,38,86,13,8,14,14,11,17,8,8,20,0,0,0,5632,5852,11476,1289,1413,2703,216,177,389,8794,9279,18077,2853,2886,5739,27807,28906,56709
POA2773,1980,2046,4026,197,183,379,473,495,971,11,5,14,13,14,26,5,7,14,10,10,13,0,0,0,4,0,3,3,4,11,0,0,0,513,538,1054,35,51,88,10,3,17,766,779,1539,58,54,111,2802,2877,5680
POA2774,4099,4264,8365,488,496,990,1051,1106,2153,17,22,38,17,11,27,4,8,5,0,3,8,0,5,9,0,3,0,9,14,16,0,0,0,1101,1160,2261,89,83,172,33,34,69,1713,1773,3493,144,169,318,5965,6206,12171
POA2775,456,399,846,37,15,53,188,169,362,4,0,4,6,7,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,180,378,8,7,17,7,0,9,254,203,456,97,71,164,802,669,1468
