POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2338,5,3,3,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,3,0,0,0,26,8,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,4,3,3,0,0,0,30
POA2339,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,3,0,13,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,5,5,7,0,0,4,0,21
POA2340,162,278,158,101,107,13,3,820,19,24,24,12,18,0,0,97,13,9,15,0,4,0,0,44,292,546,357,228,316,44,10,1799,17,27,18,15,16,0,0,94,28,36,23,18,25,0,0,131,45,63,41,37,34,4,0,220,340,614,399,265,353,49,10,2023,396,328,170,114,95,11,0,1121,15,14,15,10,7,0,0,57,754,959,583,382,455,58,8,3199
POA2341,3,11,11,8,0,0,0,34,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,10,15,12,14,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,15,12,14,4,0,0,55,26,17,7,4,4,0,0,54,0,0,0,0,0,0,0,0,36,32,19,17,9,0,0,112
POA2342,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9
POA2343,7,13,17,10,0,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,35,27,21,18,0,0,113,0,5,0,6,0,0,0,15,4,0,3,0,0,0,0,10,4,8,8,4,0,0,0,25,17,35,36,21,25,0,0,135,30,31,22,6,4,4,0,95,0,0,0,0,0,0,0,0,41,67,57,33,25,8,0,234
POA2344,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,14,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,7,5,6,0,0,18
POA2345,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,15,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,3,8,5,3,0,0,25
POA2346,9,14,9,10,14,0,0,56,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,11,28,16,14,14,0,0,89,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,11,18,25,23,19,15,0,0,99,26,21,15,7,8,3,0,85,0,0,0,0,0,0,0,0,42,50,34,27,23,5,0,182
POA2347,3,5,3,0,3,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,10,4,6,0,0,39,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,14,15,4,6,0,0,42,8,5,6,5,4,0,0,24,0,0,0,0,0,0,0,0,12,19,16,10,10,0,0,70
POA2350,50,97,64,60,80,14,4,364,3,5,4,0,0,0,0,20,5,0,9,3,0,0,0,18,95,184,138,108,167,28,10,729,5,11,6,4,0,0,0,35,4,5,4,3,0,0,0,19,11,19,12,10,0,5,0,55,100,205,145,117,167,30,10,786,163,136,80,60,50,14,11,502,4,3,0,4,0,0,0,10,261,342,230,175,221,47,25,1301
POA2352,6,17,14,5,4,0,0,50,6,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,24,42,21,16,17,0,0,118,6,0,0,0,0,0,0,3,0,4,0,0,0,0,0,14,4,4,3,0,0,0,0,11,24,47,25,16,17,3,0,136,14,17,5,5,4,0,0,49,0,0,0,0,0,0,0,0,41,58,28,19,27,0,0,182
POA2353,7,10,3,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,5,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,5,3,0,0,34,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,11,14,9,13,8,0,0,43
POA2354,0,6,6,4,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,12,8,15,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,7,11,13,15,0,0,53,12,16,4,3,0,3,0,38,0,3,0,0,0,0,0,3,17,27,18,15,14,6,0,94
POA2355,0,0,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,13
POA2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA2357,19,21,16,14,12,3,0,79,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,29,34,22,25,3,0,142,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,6,21,38,34,26,25,6,0,151,25,17,12,5,8,0,0,70,4,0,0,0,0,0,0,4,51,56,46,31,36,7,0,224
POA2358,15,12,8,5,8,0,0,47,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,17,21,17,17,23,0,0,94,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,11,0,3,0,6,0,0,0,9,17,25,24,17,25,0,0,109,30,30,13,11,15,0,0,96,0,4,0,0,0,0,0,3,47,49,33,31,37,5,0,205
POA2359,0,5,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,5,4,0,0,0,16,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,8,4,3,0,0,0,30
POA2360,49,73,45,34,35,4,0,246,8,3,7,7,0,0,0,21,3,4,0,0,0,0,0,8,73,126,82,72,71,10,4,445,7,16,10,4,3,0,0,43,5,9,0,0,3,0,0,23,7,25,14,8,11,0,0,62,80,148,100,81,82,10,4,510,134,102,53,31,32,0,0,357,0,3,7,0,5,0,0,14,223,251,156,113,117,14,4,879
POA2361,3,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,3,5,3,0,0,27,3,10,9,4,7,0,0,35,0,0,0,0,0,0,0,0,9,23,14,8,12,0,0,61
POA2365,13,10,3,4,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,21,19,8,17,0,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,8,21,25,17,7,17,0,0,89,20,19,9,9,5,0,0,55,0,0,0,0,0,0,0,0,36,43,31,16,18,0,0,144
POA2369,0,8,0,4,4,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,11,8,4,3,0,0,25,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,7,0,13,10,10,4,0,0,39,11,10,7,5,0,0,0,34,0,0,0,0,0,0,0,0,15,22,14,13,9,0,0,68
POA2370,13,36,26,8,14,0,0,94,3,3,0,0,0,0,0,10,0,4,0,0,0,0,0,9,25,54,49,28,25,0,0,186,0,3,4,0,0,0,0,14,4,4,0,4,5,0,0,11,5,9,4,6,5,0,0,26,30,71,47,28,33,0,0,209,61,48,26,15,14,4,0,171,3,0,0,0,0,0,0,5,98,122,69,46,47,4,0,389
POA2371,4,6,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,3,0,0,21,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,8,0,0,5,4,0,31
POA2372,0,12,14,5,3,0,0,40,0,0,0,0,0,0,0,4,4,7,4,0,0,0,0,6,7,25,23,22,13,0,0,92,0,0,3,4,0,0,0,10,0,8,0,0,0,0,0,12,5,8,3,4,0,0,0,20,10,35,27,27,17,5,0,115,37,29,7,9,10,0,0,96,0,0,0,0,0,0,0,4,48,62,40,35,27,5,0,214
POA2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
POA2380,31,48,27,18,11,0,0,134,7,6,0,0,0,0,0,22,0,0,9,0,0,0,0,11,69,112,85,43,43,5,3,356,3,8,0,5,0,0,0,12,6,9,3,0,0,0,0,22,5,19,3,5,0,0,0,29,73,127,93,43,43,5,3,383,61,68,32,28,8,0,0,196,3,0,0,0,0,0,0,8,138,190,126,73,53,5,3,594
POA2381,0,9,4,5,0,0,0,14,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,11,5,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,9,18,7,5,0,0,0,34,10,16,11,10,0,0,0,42,0,0,0,0,0,0,0,0,19,24,14,7,3,0,0,76
POA2382,7,5,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,9,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,9,8,0,0,31,6,4,8,0,4,0,0,20,0,0,0,0,0,0,0,0,12,14,9,8,15,0,0,48
POA2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
POA2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
POA2388,4,9,0,9,8,0,0,30,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,7,17,12,6,14,0,0,66,3,0,0,0,0,0,0,3,4,3,5,0,0,0,0,16,4,6,5,0,0,0,0,18,14,24,19,6,14,0,0,78,11,18,6,5,7,0,0,47,0,0,0,0,0,0,0,0,28,40,27,11,21,0,0,121
POA2390,9,37,17,17,13,0,0,95,4,5,3,0,0,0,0,13,0,0,0,6,0,0,0,10,26,82,47,41,41,0,0,226,4,3,0,0,0,0,0,11,0,3,0,0,0,0,0,5,9,6,0,5,0,0,0,14,28,89,41,41,41,0,0,242,52,37,31,19,10,0,0,156,0,4,0,0,0,0,0,7,83,132,75,62,57,4,0,405
POA2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,9,0,5,4,0,6,0,0,9,5,6,4,0,6,0,0,16,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,3,11,4,0,3,0,0,26
POA2396,0,0,3,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,0,0,21,3,8,5,0,4,0,0,17,0,0,0,0,0,0,0,0,9,10,6,8,8,0,0,34
POA2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA2398,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2399,3,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,8,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,8,6,0,0,27,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,5,7,8,6,0,0,32
POA2400,27,24,14,10,11,0,0,83,8,4,4,4,6,0,0,23,3,0,3,0,0,0,0,5,47,60,50,28,27,5,0,220,0,11,3,0,0,0,0,16,0,0,0,0,0,0,0,3,3,11,10,0,0,0,0,23,50,67,59,35,30,5,0,245,82,54,37,25,13,0,0,206,10,9,6,0,0,0,0,24,140,127,94,59,41,8,0,474
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10
POA2402,3,4,6,0,3,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,15,8,6,11,3,0,48,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,13,8,6,11,3,0,53,17,17,4,6,0,0,0,39,0,0,0,0,0,0,0,0,22,30,12,14,15,3,0,91
POA2403,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,5,0,0,27,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,11,4,6,5,0,0,31
POA2404,0,5,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,6,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,6,0,0,0,0,0,7,5,19,6,6,3,0,0,36,6,4,3,3,7,0,0,28,0,0,0,0,6,0,0,3,8,22,13,7,9,3,0,67
POA2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10
POA2406,0,4,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,16,4,6,3,0,4,0,0,23,0,0,0,0,0,0,0,0,8,8,9,3,4,0,0,34
POA2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2409,6,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,4,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,3,9,9,3,9,0,0,28,12,17,8,10,4,0,0,48,4,0,0,0,0,0,0,0,17,26,13,15,10,0,0,83
POA2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9
POA2411,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2415,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,8
POA2420,8,11,10,11,3,5,0,44,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,17,18,19,8,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,18,18,19,8,5,0,93,19,22,7,12,8,0,0,63,0,0,0,0,0,0,0,0,38,43,24,30,19,4,0,153
POA2421,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,13,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,13,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,16,13,0,3,39
POA2422,8,22,14,22,15,3,0,81,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,5,10,33,25,28,32,5,0,138,5,0,0,0,0,0,0,9,7,10,0,0,4,0,0,15,10,11,3,0,4,0,0,28,21,47,28,28,36,5,0,163,13,23,16,15,8,3,0,75,0,0,0,0,0,0,0,4,36,69,48,41,43,10,0,245
POA2423,3,19,13,8,12,0,0,57,0,3,4,8,4,0,0,12,0,0,0,0,0,0,0,0,7,30,22,17,21,4,0,102,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,3,7,0,0,0,0,0,6,13,32,22,17,21,4,0,105,6,19,7,13,6,4,0,54,0,0,0,0,0,0,0,0,21,53,28,30,21,5,0,159
POA2424,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,9,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,9,4,0,5,0,0,17
POA2425,0,5,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,12,10,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,12,10,10,3,0,0,38,3,10,6,3,4,0,0,25,0,0,0,0,0,0,0,8,9,16,16,20,8,0,0,70
POA2426,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,7,0,0,22,3,8,3,5,3,0,0,21,0,3,0,0,0,0,0,3,9,17,9,8,8,0,0,44
POA2427,9,14,10,5,6,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,20,13,7,10,0,0,58,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,18,17,13,7,10,0,0,62,14,8,8,3,8,0,0,41,0,0,0,0,0,0,0,0,29,24,21,12,13,0,0,106
POA2428,43,96,87,53,45,5,0,337,9,11,5,8,4,0,0,39,5,4,3,3,0,0,0,20,88,169,153,103,107,21,9,643,0,9,7,5,0,0,0,21,4,4,0,0,0,0,0,8,4,9,6,5,3,0,0,34,89,180,160,104,113,21,9,671,114,105,64,50,35,3,0,377,4,8,5,3,0,0,0,20,210,294,226,156,154,27,7,1075
POA2429,24,46,37,19,21,4,0,149,4,4,4,0,0,0,0,10,0,4,0,0,0,0,0,7,43,77,58,40,47,12,0,273,0,6,0,0,0,0,0,11,6,9,7,3,3,0,0,21,4,11,0,5,9,0,0,33,45,89,59,47,48,12,0,307,61,47,28,27,17,5,0,193,0,0,0,0,0,0,0,4,113,140,96,81,68,12,0,509
POA2430,120,194,114,78,75,12,0,601,22,14,12,3,6,4,0,59,4,17,5,0,5,0,0,37,187,333,235,158,172,47,6,1131,10,27,21,7,5,0,0,74,10,13,13,9,13,0,0,55,20,40,31,19,19,0,0,120,206,371,261,177,189,44,6,1258,244,234,140,91,71,6,3,802,6,10,14,7,4,0,0,43,458,616,412,278,264,53,12,2092
POA2431,3,15,14,6,15,0,0,52,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,6,19,22,33,12,28,6,0,114,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,3,0,0,0,0,4,19,22,36,12,28,6,0,113,36,21,16,7,3,0,0,81,0,0,0,0,0,0,0,0,53,49,46,15,31,6,0,200
POA2439,10,6,8,11,7,7,0,41,4,0,0,0,0,0,0,10,0,3,3,0,0,0,0,3,14,19,18,22,21,10,0,104,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,3,3,0,0,0,0,12,15,22,24,23,21,8,0,111,24,19,13,5,5,0,0,70,4,0,6,0,0,0,0,5,42,40,36,30,34,8,0,192
POA2440,62,119,86,53,52,3,4,378,14,6,14,7,10,3,0,54,0,5,4,0,0,0,0,18,105,202,164,117,146,23,4,766,7,21,10,10,11,0,0,64,14,9,5,8,0,0,0,39,22,34,19,14,15,0,0,106,132,238,178,130,163,20,4,868,211,201,106,73,68,8,6,668,8,13,12,7,3,0,0,36,346,449,299,208,232,33,14,1578
POA2441,6,28,18,7,5,0,0,61,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,36,23,22,18,3,0,118,0,6,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,6,0,0,6,0,0,6,14,41,23,18,18,3,0,122,17,12,5,5,7,0,0,53,0,5,0,0,6,0,0,12,35,59,32,28,27,3,0,184
POA2443,11,33,22,16,17,4,0,113,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,41,42,31,45,8,4,187,4,4,0,0,3,0,0,11,4,0,0,0,0,0,0,7,9,5,0,0,5,0,0,16,18,48,44,31,44,7,4,199,24,34,20,13,9,8,6,115,0,0,4,0,0,0,0,4,50,86,66,46,59,14,9,319
