POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,15,23,24,19,95,0,8,0,5,12,23,24,19,100,319,207,234,321,340,252,183,35,1896,18,6,19,18,10,11,3,3,87,342,217,249,349,372,289,208,58,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,14,0,0,0,0,3,0,0,3,16,289,210,252,368,361,287,200,108,2078,16,8,14,18,8,8,0,10,80,306,215,270,388,372,303,208,121,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,15,13,23,25,25,106,3,7,3,15,15,23,25,25,112,609,413,486,694,698,545,382,148,3977,29,12,31,37,19,24,8,7,165,646,432,520,737,741,592,416,182,4257
POA2160,0,0,5,0,0,0,0,0,12,4,0,0,0,0,0,0,0,3,3,14,19,8,23,31,20,29,153,10,17,26,7,28,31,20,29,168,2446,3300,2683,1921,1789,1183,595,159,14077,282,451,349,214,159,94,48,15,1620,2732,3767,3057,2150,1971,1311,667,206,15864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,5,0,0,0,20,3,5,8,3,5,0,0,0,20,2280,3016,2448,2066,1851,1244,743,386,14035,223,347,275,184,156,77,53,41,1367,2511,3369,2735,2250,2009,1329,798,426,15426,3,0,7,0,0,0,0,0,15,4,0,0,0,0,0,0,0,4,5,18,22,9,24,31,20,30,170,8,21,31,15,31,31,20,30,186,4727,6317,5129,3987,3639,2427,1339,546,28116,512,798,628,398,312,173,103,56,2983,5247,7138,5791,4401,3981,2639,1469,633,31293
POA2161,6,6,3,3,0,0,0,0,16,0,3,0,0,0,0,0,0,10,0,12,9,14,27,36,18,22,146,3,22,16,17,29,36,18,22,162,2330,2717,2104,1598,1476,1022,530,144,11923,243,294,263,182,115,95,61,46,1297,2584,3027,2378,1795,1628,1152,613,212,13384,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,4,0,22,6,4,3,6,0,5,4,0,27,2153,2584,1926,1688,1611,1020,536,268,11784,215,280,229,147,121,77,74,83,1232,2369,2864,2157,1840,1736,1101,615,352,13043,4,9,4,4,0,0,0,0,24,0,3,5,0,0,0,0,0,8,0,13,12,14,30,37,28,28,163,7,25,22,20,34,37,28,28,191,4483,5295,4030,3281,3087,2044,1067,411,23705,463,573,492,328,242,170,133,129,2532,4954,5894,4536,3632,3364,2250,1226,569,26427
POA2162,0,3,3,0,0,0,0,0,11,3,0,5,0,0,0,0,0,5,0,9,8,5,14,29,16,21,100,5,5,15,6,14,29,16,21,108,1457,1219,1056,1086,1089,704,292,136,7042,163,119,141,107,72,64,43,35,739,1624,1349,1208,1195,1177,794,349,198,7898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,4,0,19,0,0,7,0,3,6,4,0,22,1293,1219,1159,1126,1111,714,375,208,7210,97,125,128,95,77,47,53,82,708,1397,1344,1289,1219,1189,764,429,294,7939,0,0,3,0,0,0,0,0,10,3,0,5,0,0,0,0,0,5,0,4,5,7,15,31,18,24,117,5,8,13,6,17,31,18,24,130,2754,2439,2220,2209,2197,1420,670,348,14254,260,245,270,195,153,107,92,125,1451,3022,2696,2496,2417,2362,1558,781,493,15829
POA2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,11,4,13,49,0,4,4,3,10,11,4,13,53,669,635,543,570,535,394,139,49,3534,104,235,194,142,92,58,48,37,908,780,874,740,719,633,461,191,98,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,8,0,0,0,0,5,0,4,0,8,623,623,552,557,530,408,148,73,3519,70,67,75,51,54,55,45,55,482,699,694,628,608,581,465,192,133,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,16,13,10,13,60,0,4,4,4,16,13,10,13,60,1298,1258,1091,1127,1057,805,283,127,7051,175,303,273,191,142,110,92,94,1393,1476,1565,1367,1327,1217,927,387,235,8503
POA2164,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,8,14,17,27,15,10,95,6,6,9,19,20,27,15,10,107,1366,1300,1170,1213,1195,905,493,168,7806,74,74,81,62,64,52,41,37,481,1441,1380,1258,1295,1275,989,540,216,8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,14,0,0,0,0,4,4,0,3,17,1216,1348,1229,1269,1249,1071,603,243,8231,49,66,63,45,50,60,50,42,418,1262,1411,1291,1315,1302,1134,654,291,8668,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,8,19,20,32,17,16,110,0,5,10,18,20,32,17,16,120,2578,2645,2401,2482,2443,1974,1090,412,16033,122,145,140,107,113,113,90,77,898,2704,2795,2553,2605,2579,2124,1192,499,17053
POA2165,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,8,6,4,15,13,25,39,30,13,129,5,7,12,12,25,39,30,13,142,2972,2649,2532,2645,2651,1762,987,264,16467,221,217,222,199,197,149,92,40,1337,3196,2874,2765,2849,2875,1950,1108,320,17945,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,16,3,0,6,3,6,3,3,0,23,2767,2641,2756,2882,2733,2043,1075,441,17337,206,236,204,204,179,131,97,72,1333,2970,2874,2959,3092,2926,2179,1175,514,18692,0,0,0,3,0,0,0,0,7,3,8,0,0,0,0,0,0,10,3,4,11,15,25,43,36,14,146,7,7,16,14,28,43,36,14,162,5737,5292,5282,5532,5390,3804,2067,707,33799,425,454,427,408,378,283,187,109,2671,6167,5754,5729,5949,5794,4128,2284,831,36632
POA2166,7,5,0,4,0,0,0,0,17,3,3,0,0,0,0,0,0,8,4,16,4,15,16,55,25,20,151,11,22,7,20,22,55,25,20,172,3742,3397,2681,3314,3637,2121,898,346,20141,281,273,216,263,248,159,113,108,1668,4036,3693,2897,3596,3905,2330,1037,481,21977,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,4,12,0,6,3,9,0,3,0,4,22,3611,3348,3388,3767,3399,2284,1113,586,21502,240,270,245,225,208,140,152,189,1676,3859,3622,3635,3995,3609,2429,1267,775,23194,3,6,4,5,0,0,0,0,22,3,3,0,0,0,0,0,0,11,4,16,3,18,16,58,26,27,165,9,26,10,26,22,58,26,27,196,7355,6746,6064,7084,7041,4404,2012,939,41636,530,547,459,488,456,299,273,294,3336,7893,7314,6532,7602,7512,4754,2304,1253,45170
POA2167,5,18,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,7,0,4,5,7,24,25,16,7,85,5,20,8,11,24,25,16,7,117,599,645,821,619,466,311,118,41,3617,31,36,28,28,18,31,59,48,282,637,704,860,652,505,363,192,101,4015,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,15,550,790,867,595,533,332,156,96,3906,27,39,35,24,26,32,83,131,399,578,834,898,623,566,367,238,225,4323,9,23,3,0,0,0,0,0,32,3,4,3,3,0,0,0,0,12,0,6,5,8,26,25,16,9,94,9,23,10,12,26,25,16,9,131,1145,1433,1683,1208,1002,640,269,134,7519,57,74,68,48,46,63,139,180,683,1213,1537,1759,1270,1069,727,430,327,8339
POA2168,0,0,4,0,3,0,0,0,9,0,6,0,0,6,0,0,0,11,0,7,16,14,40,43,45,27,198,3,15,17,15,51,43,45,27,215,3314,2519,2398,2505,2679,1501,639,140,15704,231,218,220,170,203,111,48,18,1219,3550,2749,2643,2693,2931,1662,736,186,17143,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,3,0,27,0,0,0,4,11,7,3,0,38,3129,2763,2702,2721,2812,1643,798,274,16845,217,209,221,167,171,117,90,19,1226,3349,2976,2931,2894,3000,1770,896,299,18101,5,4,3,0,3,0,0,0,14,0,6,0,0,6,0,0,0,11,0,7,18,19,54,51,49,27,225,4,18,20,23,65,51,49,27,257,6445,5274,5098,5225,5490,3145,1441,417,32549,447,428,443,339,373,229,140,40,2438,6899,5719,5569,5585,5932,3423,1628,486,35243
POA2170,19,41,27,13,7,0,0,0,101,3,12,4,8,0,0,0,0,36,5,43,52,97,121,188,117,72,692,22,97,84,119,133,188,117,72,828,7174,7497,7325,6391,5697,3654,1878,490,40103,580,727,650,419,357,266,253,160,3409,7773,8322,8056,6923,6190,4103,2247,721,44342,5,10,3,7,0,0,0,0,24,0,11,6,3,6,0,0,0,18,0,5,5,17,15,4,10,6,71,13,20,16,23,17,4,10,6,114,6915,7961,7734,6757,5781,4165,2268,896,42484,486,705,583,406,340,267,289,320,3409,7413,8695,8339,7189,6143,4437,2570,1227,46002,23,53,30,12,6,0,0,0,126,3,25,13,12,3,0,0,0,53,5,53,62,120,140,188,125,77,763,35,124,100,143,149,188,125,77,941,14084,15461,15054,13149,11481,7818,4146,1388,82588,1074,1433,1237,825,700,530,539,485,6814,15188,17018,16392,14110,12336,8538,4808,1947,90344
POA2171,12,60,31,5,4,0,0,0,110,0,4,5,4,0,0,0,0,11,5,19,27,20,24,23,8,0,128,20,87,57,29,26,23,8,0,253,3016,2091,2632,2541,1963,1065,374,92,13774,122,86,110,86,70,25,22,4,527,3154,2267,2801,2655,2055,1108,412,96,14546,5,8,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,0,0,21,7,10,8,7,4,3,0,0,36,2738,2367,3018,2761,1933,1052,399,148,14419,110,111,125,103,57,46,13,10,580,2850,2490,3150,2876,1994,1100,420,155,15036,11,68,33,5,4,0,0,0,124,0,4,7,4,0,0,0,0,12,7,17,31,26,27,21,8,0,151,19,88,69,33,29,21,8,0,286,5759,4464,5652,5301,3896,2122,776,235,28193,228,206,231,190,126,72,39,12,1104,6006,4753,5954,5527,4048,2214,826,248,29586
POA2172,3,33,14,12,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,3,7,5,6,4,4,0,33,3,35,25,19,11,4,4,0,104,218,119,159,207,197,112,34,5,1056,6,9,0,5,5,0,3,0,20,220,161,185,230,217,119,45,9,1182,0,11,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,15,3,6,0,0,0,0,26,176,149,191,242,187,94,39,3,1079,5,0,0,4,3,7,3,0,24,181,163,196,254,189,98,41,3,1128,4,47,16,10,4,0,0,0,83,0,0,0,0,0,0,0,0,3,0,7,9,7,8,8,8,0,40,4,48,28,18,9,8,8,0,127,394,262,350,450,387,206,77,11,2140,6,11,0,10,10,3,7,0,42,406,321,383,483,402,217,86,17,2310
POA2173,229,299,111,64,11,0,0,0,712,0,10,9,4,3,0,0,0,31,6,18,27,24,37,24,8,3,154,232,323,149,95,54,24,8,3,893,911,711,919,876,697,336,113,30,4594,81,60,52,47,32,6,5,0,282,1222,1093,1120,1019,784,373,131,36,5768,59,44,11,0,0,0,0,0,120,0,4,0,0,0,0,0,0,17,0,8,8,8,5,3,0,0,36,59,63,22,10,5,3,0,0,164,822,955,1062,1028,741,338,179,47,5181,32,44,35,21,16,7,3,3,164,916,1056,1123,1061,764,351,182,54,5511,284,341,126,66,11,0,0,0,835,7,19,9,10,3,0,0,0,43,3,24,33,30,42,33,13,3,181,288,383,173,105,56,33,13,3,1062,1733,1672,1982,1896,1441,674,293,81,9767,114,101,90,63,55,13,10,8,454,2143,2154,2245,2071,1552,717,311,90,11284
POA2174,10,54,14,6,0,0,0,0,82,0,3,0,0,0,0,0,0,4,0,0,0,6,6,7,0,0,12,13,54,18,6,6,7,0,0,99,716,892,1146,647,352,159,46,13,3976,38,55,59,46,26,9,6,0,244,768,1008,1222,706,377,172,56,18,4324,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,14,767,1118,1139,600,330,200,49,23,4225,42,76,68,46,21,9,5,0,263,810,1200,1205,640,346,212,53,23,4501,14,61,14,6,0,0,0,0,90,0,0,0,0,0,0,0,0,5,0,9,0,4,6,7,0,0,18,11,63,18,11,6,7,0,0,110,1485,2010,2283,1248,684,364,95,35,8203,80,129,129,88,41,15,13,0,508,1572,2207,2428,1346,729,386,113,36,8822
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,8,0,0,3,0,6,7,0,0,15,114,94,70,123,127,85,65,24,688,15,6,5,10,5,9,4,0,54,126,95,83,130,131,96,70,26,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,73,83,115,113,87,80,23,690,7,9,7,5,8,8,0,0,48,116,83,89,121,123,93,86,22,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,10,0,0,3,0,6,7,0,5,15,225,164,162,236,240,173,141,42,1384,13,17,14,17,13,12,7,3,99,241,181,177,254,256,190,153,42,1499
POA2176,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,15,15,14,41,45,28,10,165,3,14,17,19,42,45,28,10,180,3295,2964,2585,2810,3164,2597,1201,355,18976,141,122,151,148,128,103,90,59,943,3444,3098,2748,2973,3340,2750,1312,426,20100,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,3,3,4,0,0,14,3282,2827,2792,3144,3641,2878,1267,489,20327,142,142,139,135,117,128,116,112,1029,3429,2976,2928,3280,3765,3012,1383,605,21373,0,0,0,4,0,0,0,0,14,3,0,0,0,4,0,0,0,8,0,15,15,17,45,51,28,12,175,7,18,16,23,42,51,28,12,197,6582,5793,5378,5957,6807,5478,2465,850,39300,284,264,285,277,248,233,210,170,1972,6866,6075,5678,6252,7102,5762,2699,1028,41467
POA2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,7,17,8,0,44,0,0,4,8,7,17,8,0,49,1243,1110,877,963,1041,760,286,73,6358,65,63,53,46,49,30,14,20,343,1310,1173,937,1013,1098,809,310,92,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,3,1140,1043,1029,1139,1233,855,308,121,6859,56,61,60,40,58,37,21,55,391,1199,1103,1091,1180,1289,893,331,174,7263,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,7,6,17,8,0,43,4,5,8,8,6,17,8,0,51,2386,2152,1900,2104,2271,1621,590,193,13221,122,123,113,89,109,71,39,75,733,2510,2275,2027,2199,2385,1705,633,274,14003
POA2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,7,9,38,0,0,5,3,6,9,7,9,39,330,214,194,300,263,216,99,31,1655,23,14,16,16,21,15,13,0,117,346,233,216,323,296,240,119,38,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,3,0,3,9,275,175,207,291,233,219,98,61,1558,17,20,15,15,14,17,7,9,105,293,191,221,305,252,233,110,66,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,7,10,40,0,0,3,3,5,9,7,10,41,603,393,398,594,501,438,203,89,3211,42,37,35,31,38,26,17,3,226,644,426,432,629,548,472,227,109,3485
POA2179,0,10,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,6,0,16,9,15,11,19,21,5,94,0,28,13,9,11,19,21,5,111,762,1427,1382,714,524,408,212,52,5472,38,64,77,39,37,30,53,94,439,809,1517,1471,764,576,459,283,145,6023,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,4,0,8,0,0,0,0,0,16,797,1751,1245,672,561,462,241,59,5789,37,72,67,30,19,29,15,9,282,839,1823,1317,700,580,489,261,66,6085,4,14,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,6,4,16,15,12,11,24,21,5,104,3,28,24,13,11,24,21,5,122,1559,3174,2630,1386,1083,870,455,105,11262,79,134,140,70,61,60,72,97,719,1644,3341,2789,1466,1158,952,548,211,12111
POA2190,0,3,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,10,0,0,10,5,12,25,18,16,90,6,6,6,12,15,25,18,16,104,1946,1532,1492,1409,1334,1003,530,184,9429,171,136,130,115,104,71,37,9,773,2125,1671,1632,1535,1456,1090,588,208,10305,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,9,0,3,5,3,0,0,3,0,13,1851,1581,1681,1529,1408,983,571,271,9886,156,143,158,134,90,74,39,30,823,2011,1722,1848,1670,1500,1059,621,303,10730,0,4,0,3,0,0,0,0,10,5,0,0,0,0,0,0,0,10,0,4,11,14,12,22,25,16,103,9,4,12,13,17,22,25,16,122,3806,3112,3176,2935,2745,1984,1106,453,19311,327,274,293,250,192,146,83,38,1601,4136,3391,3475,3200,2954,2151,1208,512,21031
POA2191,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,7,3,5,3,5,34,3,5,0,6,4,5,3,5,42,411,351,382,408,354,258,161,64,2392,22,19,23,14,24,14,4,0,118,437,382,406,429,382,279,172,74,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,354,352,420,490,413,305,216,85,2631,13,16,20,15,17,5,11,0,116,366,369,444,509,439,315,228,84,2753,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,9,3,9,4,5,35,3,5,4,9,4,9,4,5,50,765,701,802,895,768,561,381,145,5023,38,40,46,30,42,19,16,4,235,807,749,848,938,816,589,401,159,5309
POA2192,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,5,5,7,11,7,5,6,53,6,4,6,7,11,7,5,6,57,810,1042,826,820,735,502,298,103,5150,95,95,111,56,70,48,61,33,563,912,1143,946,881,822,558,368,141,5768,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,4,0,0,0,4,11,721,959,859,848,755,576,384,147,5248,66,106,90,75,55,56,35,54,538,779,1070,951,932,810,624,418,201,5799,0,4,4,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,3,5,8,11,7,5,10,52,6,4,6,9,11,7,5,10,63,1537,2003,1687,1669,1493,1071,686,249,10397,153,202,202,132,124,99,96,89,1098,1690,2210,1902,1811,1630,1182,789,348,11563
POA2193,0,4,0,0,0,0,0,0,11,0,0,5,0,3,0,0,0,11,4,3,13,18,13,25,9,11,96,9,13,18,18,13,25,9,11,117,1015,1568,1287,1003,931,606,387,140,6930,46,103,81,33,26,23,22,5,337,1066,1679,1388,1049,974,663,418,156,7392,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,14,0,9,6,3,0,0,0,0,17,889,1518,1316,1177,1043,729,467,172,7312,45,111,61,55,34,18,12,10,347,932,1634,1385,1231,1079,749,478,180,7681,0,8,0,0,0,0,0,0,13,0,3,5,0,3,0,0,0,15,5,8,14,17,12,25,9,12,109,7,19,26,17,17,25,9,12,134,1904,3085,2607,2176,1976,1341,848,311,14244,86,216,139,84,60,47,33,18,686,1994,3317,2770,2284,2051,1411,896,335,15068
POA2194,0,8,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,7,0,7,14,16,11,14,5,5,68,4,20,15,20,15,14,5,5,93,1553,2616,1969,1544,1432,849,409,171,10537,132,343,234,164,113,68,42,21,1114,1695,2974,2212,1722,1557,931,453,196,11739,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,4,0,0,0,0,16,1391,2327,1736,1554,1387,903,475,260,10031,150,219,198,130,102,70,51,30,949,1549,2544,1933,1687,1491,977,532,290,11000,0,9,4,4,0,0,0,0,17,0,9,0,0,0,0,0,0,8,0,12,7,17,11,15,5,5,76,5,19,15,19,11,15,5,5,105,2946,4939,3700,3104,2816,1755,880,433,20573,286,553,432,293,214,139,92,53,2058,3245,5519,4150,3414,3045,1904,981,493,22740
POA2195,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,3,0,5,7,7,6,17,6,6,50,0,7,10,8,6,17,6,6,58,1442,2758,2345,1287,1052,706,380,120,10089,184,344,248,131,113,57,51,44,1169,1631,3113,2601,1421,1165,777,439,174,11314,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,1273,2133,1643,1100,997,684,361,148,8345,104,221,150,102,83,49,64,87,851,1381,2349,1799,1205,1081,733,420,234,9211,0,3,4,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,5,11,7,5,14,9,13,52,0,6,16,7,5,14,9,13,65,2723,4887,3991,2389,2050,1390,739,270,18434,285,565,398,232,193,107,113,125,2024,3010,5463,4400,2629,2242,1511,859,409,20525
