POA_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA2773,..,5,52,225,299,302,297,128,31,1343,..,18,38,32,43,33,15,9,0,176,..,0,0,5,19,11,6,0,0,45,545,..,..,..,..,..,..,..,..,545,..,208,..,..,..,..,..,..,..,208,..,138,75,27,16,4,4,0,0,272,..,4,3,0,3,3,0,0,5,25,..,8,7,0,3,0,0,0,0,25,..,5,10,0,0,12,5,0,6,30,..,0,7,3,21,39,33,36,7,146,4,10,6,4,4,5,5,0,0,38,546,397,204,312,411,404,367,176,46,2858,..,4,86,263,322,328,231,103,17,1351,..,14,40,47,42,28,16,7,0,190,..,5,6,29,47,27,18,8,4,149,520,..,..,..,..,..,..,..,..,520,..,212,..,..,..,..,..,..,..,212,..,86,59,12,12,4,0,0,0,171,..,7,5,0,0,7,4,13,15,49,..,3,4,0,0,3,0,0,0,15
POA2774,..,3,225,545,566,514,540,246,44,2676,..,18,166,134,104,54,32,4,0,524,..,0,10,19,33,16,10,7,6,107,1311,..,..,..,..,..,..,..,..,1311,..,408,..,..,..,..,..,..,..,408,..,266,138,53,37,12,3,0,0,515,..,15,19,12,8,12,14,5,7,102,..,20,25,7,16,5,5,4,0,78,..,8,27,8,7,10,18,5,0,84,..,4,30,42,50,78,63,45,21,330,23,23,13,11,4,6,4,0,0,81,1334,777,652,831,831,704,689,323,71,6211,..,12,281,600,573,533,496,179,16,2695,..,38,181,138,83,51,25,7,0,525,..,15,50,117,108,57,33,23,14,424,1266,..,..,..,..,..,..,..,..,1266,..,356,..,..,..,..,..,..,..,356,..,183,83,27,21,9,0,0,0,336,..,16,4,9,9,20,32,29,3,124,..,28,15,6,4,0,0,0,0,53
POA2775,..,0,16,15,53,65,46,35,9,231,..,0,12,17,22,14,12,5,0,86,..,0,0,3,5,5,0,0,0,12,60,..,..,..,..,..,..,..,..,60,..,18,..,..,..,..,..,..,..,18,..,34,12,9,4,3,0,0,0,65,..,0,0,0,4,0,0,0,0,7,..,0,0,3,3,0,4,0,0,11,..,0,6,0,9,6,13,4,0,41,..,0,7,13,45,45,37,24,3,170,0,0,0,9,5,3,4,3,0,33,65,58,50,71,148,151,118,69,19,740,..,0,18,31,55,58,45,27,0,227,..,3,8,21,18,28,10,4,0,90,..,0,0,7,5,6,8,0,6,34,79,..,..,..,..,..,..,..,..,79,..,24,..,..,..,..,..,..,..,24,..,13,0,0,0,0,0,0,0,22,..,0,0,0,0,0,4,6,4,13,..,0,0,0,0,0,0,0,0,0
POA2776,..,4,62,170,182,165,154,68,8,815,..,9,48,48,44,36,13,5,0,191,..,0,0,6,12,7,0,3,0,38,437,..,..,..,..,..,..,..,..,437,..,111,..,..,..,..,..,..,..,111,..,87,54,19,23,5,3,0,0,189,..,3,7,0,0,6,0,5,0,21,..,0,8,8,0,0,0,0,0,18,..,4,5,9,4,5,3,0,0,27,..,5,7,10,17,20,22,12,7,105,3,6,3,6,3,3,4,0,0,26,443,225,186,272,291,251,193,92,17,1974,..,9,93,188,176,181,133,46,6,823,..,13,60,37,37,37,8,4,0,203,..,3,10,27,45,29,10,8,9,142,389,..,..,..,..,..,..,..,..,389,..,125,..,..,..,..,..,..,..,125,..,52,26,9,6,3,0,0,0,95,..,3,3,3,0,7,11,5,6,35,..,3,5,3,0,0,0,0,0,16
POA2777,..,6,268,668,798,764,730,325,76,3644,..,46,192,145,153,90,47,11,3,683,..,3,4,24,41,25,9,9,3,121,1635,..,..,..,..,..,..,..,..,1635,..,494,..,..,..,..,..,..,..,494,..,398,197,69,47,18,3,0,0,734,..,30,20,13,14,19,11,10,8,119,..,17,22,12,10,0,9,0,0,63,..,8,19,17,18,22,22,4,0,113,..,10,39,57,98,113,131,86,46,579,18,20,14,15,5,4,5,7,0,90,1653,1034,771,1020,1190,1051,964,445,145,8280,..,18,360,722,825,807,653,260,42,3683,..,69,191,152,138,89,43,11,0,688,..,11,48,114,169,90,62,30,21,534,1550,..,..,..,..,..,..,..,..,1550,..,531,..,..,..,..,..,..,..,531,..,245,106,23,21,13,3,0,0,420,..,8,4,3,14,29,29,37,15,145,..,18,11,5,0,5,0,0,0,37
POA2778,..,0,42,76,99,119,101,27,5,474,..,4,19,29,23,25,14,0,0,124,..,0,0,5,6,10,3,0,0,18,191,..,..,..,..,..,..,..,..,191,..,75,..,..,..,..,..,..,..,75,..,64,35,6,0,4,0,0,0,112,..,4,0,4,0,4,3,0,0,13,..,7,6,0,0,0,0,0,0,13,..,0,4,0,5,0,8,6,0,23,..,0,5,7,19,23,35,15,4,102,0,0,3,0,0,6,5,0,0,18,190,166,118,130,154,194,168,50,12,1176,..,3,48,85,122,122,72,23,3,482,..,8,31,23,20,28,16,7,0,132,..,0,9,16,30,18,12,8,0,89,195,..,..,..,..,..,..,..,..,195,..,65,..,..,..,..,..,..,..,65,..,29,19,6,3,6,0,0,0,61,..,4,0,4,7,9,8,4,0,24,..,0,0,0,0,0,0,0,0,9
POA2779,..,0,83,198,197,183,171,72,14,908,..,19,70,42,57,32,21,3,0,242,..,3,0,8,9,8,4,0,0,42,482,..,..,..,..,..,..,..,..,482,..,140,..,..,..,..,..,..,..,140,..,116,48,21,13,13,4,0,0,204,..,12,5,11,5,4,6,4,0,46,..,8,8,3,3,0,0,3,0,22,..,3,10,0,4,8,0,6,0,41,..,3,19,25,36,36,36,29,3,178,12,8,8,8,4,4,0,0,0,42,490,303,244,315,324,277,247,115,22,2348,..,6,103,214,205,188,148,58,0,931,..,29,62,47,58,30,20,5,0,246,..,0,20,41,65,37,16,10,8,203,470,..,..,..,..,..,..,..,..,470,..,132,..,..,..,..,..,..,..,132,..,60,33,11,8,4,0,0,0,111,..,10,4,0,0,8,12,6,7,47,..,5,4,9,0,0,0,0,0,19
POA2780,..,3,101,259,369,424,504,258,54,1965,..,41,147,174,145,133,88,25,6,756,..,0,0,24,48,27,37,5,0,150,810,..,..,..,..,..,..,..,..,810,..,238,..,..,..,..,..,..,..,238,..,173,117,44,31,11,8,0,0,384,..,16,15,10,10,20,10,9,3,90,..,15,32,16,13,9,0,0,0,88,..,61,68,41,44,40,52,27,0,331,..,19,66,89,175,221,268,117,33,983,12,19,13,8,19,14,13,8,5,113,824,584,554,663,857,904,984,448,98,5909,..,5,153,316,404,461,472,169,26,2009,..,58,171,166,170,120,64,13,0,763,..,6,40,128,166,72,55,32,21,513,815,..,..,..,..,..,..,..,..,815,..,237,..,..,..,..,..,..,..,237,..,126,76,38,9,12,4,0,0,259,..,13,12,4,4,20,35,30,13,129,..,16,19,5,6,0,0,0,0,53
POA2782,..,0,73,173,218,257,299,165,37,1225,..,9,52,46,71,54,55,14,0,299,..,0,5,6,11,3,6,3,0,40,505,..,..,..,..,..,..,..,..,505,..,142,..,..,..,..,..,..,..,142,..,88,43,20,13,7,0,0,0,168,..,8,4,11,4,8,13,3,0,39,..,7,7,4,3,0,0,0,0,18,..,0,12,15,16,17,19,6,4,86,..,4,9,25,29,50,92,22,12,243,9,7,7,4,4,9,9,0,0,51,510,266,204,297,358,414,483,220,57,2811,..,0,98,203,233,273,279,120,19,1225,..,19,51,64,63,51,58,12,3,312,..,3,12,47,56,33,19,10,9,191,486,..,..,..,..,..,..,..,..,486,..,116,..,..,..,..,..,..,..,116,..,66,27,12,11,5,3,0,0,122,..,6,8,0,6,7,11,10,4,64,..,6,0,6,5,3,0,0,0,17
POA2783,..,0,31,73,93,113,84,40,5,442,..,10,31,32,22,26,7,0,0,136,..,0,5,0,4,8,5,0,3,35,225,..,..,..,..,..,..,..,..,225,..,61,..,..,..,..,..,..,..,61,..,55,25,18,10,4,0,0,0,111,..,6,5,0,4,0,0,0,0,21,..,0,0,3,3,4,6,0,0,17,..,3,13,0,4,4,5,0,0,28,..,0,3,16,24,41,29,15,3,143,9,3,6,6,3,5,0,0,0,26,233,142,112,158,169,215,139,57,15,1246,..,0,48,76,93,118,82,19,0,445,..,17,39,34,26,29,9,0,0,156,..,0,16,29,33,21,10,0,10,113,187,..,..,..,..,..,..,..,..,187,..,75,..,..,..,..,..,..,..,75,..,34,13,13,6,0,0,0,0,69,..,3,0,0,0,6,0,3,3,23,..,6,3,0,3,0,0,0,0,14
POA2784,..,0,11,40,56,55,48,21,4,240,..,3,21,21,20,12,5,3,0,85,..,0,0,0,6,3,3,0,0,10,104,..,..,..,..,..,..,..,..,104,..,37,..,..,..,..,..,..,..,37,..,19,19,4,4,0,0,0,0,47,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,5,5,8,15,10,20,4,0,61,0,0,0,0,4,0,5,0,0,18,104,71,55,73,97,89,80,29,3,612,..,0,26,45,60,65,35,18,0,243,..,8,21,18,14,10,3,0,0,78,..,0,4,11,13,8,0,0,0,37,107,..,..,..,..,..,..,..,..,107,..,38,..,..,..,..,..,..,..,38,..,12,12,0,0,0,0,0,0,28,..,0,0,0,0,3,5,6,0,11,..,0,0,0,0,0,0,0,0,8
POA2785,..,0,29,90,118,183,194,107,26,756,..,8,52,64,65,65,46,15,0,327,..,0,4,10,12,15,9,3,0,53,303,..,..,..,..,..,..,..,..,303,..,76,..,..,..,..,..,..,..,76,..,38,31,19,16,14,0,0,0,117,..,5,9,4,8,0,5,0,0,26,..,0,0,3,0,0,0,0,0,15,..,8,20,8,4,17,21,7,0,78,..,0,14,21,41,93,85,40,8,305,4,5,3,7,8,8,7,3,0,48,303,138,167,230,277,395,370,186,40,2107,..,0,46,111,135,196,161,90,12,753,..,10,58,65,53,48,36,11,0,287,..,0,13,30,79,39,19,13,8,199,302,..,..,..,..,..,..,..,..,302,..,71,..,..,..,..,..,..,..,71,..,43,23,9,8,10,3,0,0,94,..,0,0,0,4,0,18,3,7,38,..,0,0,0,0,0,4,0,0,4
POA2786,..,0,9,29,30,34,50,23,3,179,..,7,14,17,22,19,8,4,0,93,..,0,0,0,0,0,0,0,0,12,76,..,..,..,..,..,..,..,..,76,..,25,..,..,..,..,..,..,..,25,..,15,8,3,0,0,0,0,0,28,..,0,4,0,0,5,0,0,0,7,..,0,5,0,0,3,0,0,0,5,..,0,11,0,9,9,0,3,0,25,..,3,3,9,19,28,24,16,9,111,0,5,6,3,5,0,4,0,0,22,76,53,57,56,80,101,98,49,18,578,..,0,16,25,24,48,42,19,0,175,..,11,17,14,13,15,12,9,0,94,..,3,4,6,9,7,4,6,0,36,67,..,..,..,..,..,..,..,..,67,..,13,..,..,..,..,..,..,..,13,..,4,0,4,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,14,..,0,0,0,0,0,0,0,0,3
POA2787,..,0,49,103,129,172,205,92,15,758,..,13,54,44,40,40,12,9,0,207,..,4,0,16,9,8,3,3,3,53,336,..,..,..,..,..,..,..,..,336,..,52,..,..,..,..,..,..,..,52,..,83,34,20,11,11,0,0,0,161,..,5,7,3,0,3,3,0,0,29,..,0,6,3,0,0,0,0,0,14,..,9,6,3,9,10,3,7,0,56,..,5,18,29,49,74,69,40,11,295,0,3,9,10,3,10,7,3,0,43,337,187,186,220,256,320,307,155,29,2003,..,0,79,90,140,186,186,70,6,762,..,22,58,33,44,25,16,4,0,200,..,5,28,34,36,16,17,14,9,150,336,..,..,..,..,..,..,..,..,336,..,56,..,..,..,..,..,..,..,56,..,47,9,9,6,6,0,0,0,79,..,0,0,3,0,3,6,5,0,27,..,4,0,3,0,0,0,0,0,12
POA2790,..,8,226,308,430,542,565,312,67,2447,..,48,151,113,112,108,48,21,0,597,..,3,7,20,44,38,19,16,13,157,1155,..,..,..,..,..,..,..,..,1155,..,228,..,..,..,..,..,..,..,228,..,320,148,79,59,36,7,0,0,647,..,32,14,13,15,12,23,11,8,124,..,18,17,11,12,13,3,5,0,68,..,23,43,17,27,34,21,15,4,179,..,41,94,89,160,229,235,156,43,1045,21,31,28,17,13,17,17,9,0,144,1173,743,720,659,868,1023,939,526,139,6796,..,16,267,342,475,587,509,240,34,2470,..,90,164,126,106,88,32,7,6,619,..,31,95,130,147,85,58,48,35,625,1075,..,..,..,..,..,..,..,..,1075,..,256,..,..,..,..,..,..,..,256,..,187,94,33,25,26,4,0,0,366,..,22,4,7,10,36,35,33,14,160,..,19,8,6,10,10,0,0,0,52
POA2791,..,0,3,0,12,13,17,8,0,58,..,0,0,7,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,5,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,11,7,0,3,28,0,0,0,0,0,0,0,0,0,4,20,9,7,8,22,28,28,9,3,141,..,0,3,7,19,12,12,0,0,59,..,0,4,0,0,0,0,0,0,14,..,0,0,4,0,3,0,0,0,5,26,..,..,..,..,..,..,..,..,26,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA2792,..,0,8,9,7,18,12,7,3,70,..,0,9,0,3,3,0,0,0,13,..,0,0,0,0,0,3,0,0,9,34,..,..,..,..,..,..,..,..,34,..,6,..,..,..,..,..,..,..,6,..,4,5,0,9,0,0,0,0,15,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,6,..,0,4,0,8,3,7,3,0,29,0,0,0,6,0,3,0,0,0,10,36,14,26,13,36,31,23,20,4,196,..,0,4,11,15,19,8,4,3,73,..,4,6,0,0,0,0,0,0,11,..,0,3,0,0,3,0,0,0,12,11,..,..,..,..,..,..,..,..,11,..,8,..,..,..,..,..,..,..,8,..,0,0,0,0,4,0,0,0,6,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA2793,..,0,13,19,29,43,45,31,5,184,..,0,12,3,10,11,5,3,3,51,..,0,0,0,5,9,4,0,0,17,76,..,..,..,..,..,..,..,..,76,..,16,..,..,..,..,..,..,..,16,..,15,11,7,6,0,0,0,0,30,..,0,0,0,0,4,3,0,0,12,..,0,0,0,0,0,3,0,0,4,..,0,0,0,4,6,5,0,0,20,..,0,7,6,9,21,25,15,0,84,0,4,0,3,4,5,6,0,0,13,74,35,40,37,63,99,99,51,6,502,..,0,18,23,29,49,59,23,0,185,..,0,10,4,4,11,3,4,0,51,..,0,3,5,0,7,3,0,0,21,60,..,..,..,..,..,..,..,..,60,..,9,..,..,..,..,..,..,..,9,..,8,3,6,0,0,0,0,0,17,..,0,0,0,0,3,11,0,0,22,..,3,0,0,0,0,0,0,0,0
POA2794,..,12,123,219,287,366,411,245,65,1728,..,65,120,69,66,54,44,17,0,435,..,0,12,26,33,16,9,5,3,96,859,..,..,..,..,..,..,..,..,859,..,169,..,..,..,..,..,..,..,169,..,191,84,43,31,20,0,0,0,365,..,22,15,16,13,18,10,9,0,104,..,7,15,6,0,3,5,0,0,41,..,27,15,8,15,14,24,4,5,106,..,30,66,47,102,133,147,98,41,659,15,20,28,7,8,18,6,6,0,112,874,542,471,448,552,634,654,375,124,4679,..,16,164,255,327,380,378,193,36,1747,..,90,124,66,87,50,31,10,6,450,..,22,100,87,93,46,28,18,11,413,815,..,..,..,..,..,..,..,..,815,..,168,..,..,..,..,..,..,..,168,..,129,48,17,17,6,0,0,0,214,..,20,5,6,12,18,25,14,13,105,..,7,4,7,5,7,5,0,0,33
POA2795,..,29,712,1220,1385,1433,1387,765,155,7080,..,241,675,384,291,244,111,45,0,1998,..,9,41,87,146,85,37,28,12,436,4043,..,..,..,..,..,..,..,..,4043,..,912,..,..,..,..,..,..,..,912,..,875,393,137,86,64,3,0,0,1556,..,110,77,25,42,48,57,25,12,392,..,69,83,29,30,15,15,0,0,247,..,201,165,62,61,83,67,21,5,658,..,118,281,257,337,444,383,218,81,2118,57,87,77,54,56,41,25,15,7,417,4101,2649,2501,2256,2430,2457,2089,1122,265,19867,..,53,925,1354,1533,1477,1271,512,91,7216,..,352,713,358,290,236,83,26,4,2052,..,71,320,430,432,210,93,76,50,1673,3819,..,..,..,..,..,..,..,..,3819,..,911,..,..,..,..,..,..,..,911,..,498,203,69,41,37,9,0,0,860,..,96,61,8,33,67,92,57,37,448,..,75,38,15,24,20,3,4,3,175
POA2797,..,0,4,12,15,8,19,9,0,73,..,0,5,6,0,9,0,0,0,23,..,0,0,0,0,0,0,0,0,6,38,..,..,..,..,..,..,..,..,38,..,4,..,..,..,..,..,..,..,4,..,7,5,0,6,0,0,0,0,14,..,0,0,0,0,5,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,6,3,3,0,0,18,0,0,0,0,0,0,0,0,0,9,35,8,17,25,27,26,22,18,6,183,..,0,7,17,16,13,15,3,3,73,..,0,3,3,6,10,0,0,0,22,..,0,4,3,9,3,5,0,0,17,48,..,..,..,..,..,..,..,..,48,..,0,..,..,..,..,..,..,..,0,..,3,5,0,0,0,0,0,0,6,..,0,0,0,0,0,4,0,0,8,..,0,0,0,0,0,0,0,0,0
POA2798,..,0,31,78,107,87,91,38,3,438,..,5,22,10,20,13,13,3,0,79,..,0,0,0,8,0,0,0,0,11,219,..,..,..,..,..,..,..,..,219,..,60,..,..,..,..,..,..,..,60,..,31,11,3,8,0,0,0,0,56,..,0,0,0,0,3,4,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,5,3,0,4,0,0,10,..,5,0,3,7,11,12,14,3,64,0,0,0,0,3,4,3,0,0,16,219,101,67,100,149,124,131,60,7,959,..,0,37,104,108,85,80,30,6,444,..,3,18,12,18,15,4,0,0,75,..,0,3,14,20,6,6,3,3,51,226,..,..,..,..,..,..,..,..,226,..,52,..,..,..,..,..,..,..,52,..,17,11,3,4,3,0,0,0,40,..,0,0,0,0,7,6,4,6,27,..,0,0,0,0,3,0,0,0,3
POA2799,..,6,81,104,113,165,139,69,13,697,..,32,51,44,19,26,17,6,0,198,..,0,0,10,14,3,5,0,0,32,422,..,..,..,..,..,..,..,..,422,..,76,..,..,..,..,..,..,..,76,..,92,30,7,13,9,0,0,0,149,..,5,10,6,0,6,6,4,0,37,..,5,8,0,0,0,0,0,0,17,..,6,6,0,3,7,10,3,0,32,..,3,22,18,24,50,46,29,11,212,4,5,7,0,0,3,4,0,0,29,421,225,216,196,197,273,224,110,30,1901,..,6,113,109,148,167,107,48,11,714,..,32,77,31,31,24,9,0,0,212,..,6,35,36,45,11,10,6,4,158,403,..,..,..,..,..,..,..,..,403,..,79,..,..,..,..,..,..,..,79,..,56,22,0,3,8,0,0,0,92,..,9,5,0,4,0,9,5,0,36,..,7,4,0,0,0,0,0,0,11
POA2800,..,45,947,1584,1614,1451,1361,767,193,7953,..,234,746,378,315,209,103,26,10,2014,..,7,36,91,99,64,39,17,19,375,5056,..,..,..,..,..,..,..,..,5056,..,883,..,..,..,..,..,..,..,883,..,923,305,133,110,57,12,0,0,1556,..,111,75,44,43,48,45,15,11,388,..,83,65,33,31,14,10,4,0,243,..,150,205,67,70,80,68,22,5,661,..,77,276,261,310,412,364,234,96,2030,73,78,80,57,45,30,25,13,8,421,5133,2594,2741,2646,2641,2379,2029,1090,331,21580,..,68,1213,1741,1622,1542,1298,560,87,8136,..,355,719,406,299,193,76,18,0,2070,..,97,330,451,416,209,87,76,65,1727,4573,..,..,..,..,..,..,..,..,4573,..,941,..,..,..,..,..,..,..,941,..,553,180,71,47,31,6,0,0,891,..,85,54,18,35,81,98,54,24,452,..,54,54,11,13,5,4,4,0,154
POA2803,..,0,4,10,10,12,19,10,4,68,..,0,3,0,0,4,0,0,0,7,..,0,0,0,0,0,0,0,0,6,27,..,..,..,..,..,..,..,..,27,..,0,..,..,..,..,..,..,..,0,..,0,5,0,5,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,6,0,0,23,0,0,0,0,0,0,0,0,0,4,27,11,14,17,17,24,25,15,4,149,..,0,0,7,11,16,12,11,5,69,..,0,3,0,3,0,0,0,0,9,..,0,0,0,4,0,0,0,0,5,13,..,..,..,..,..,..,..,..,13,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,9,..,0,5,0,0,0,0,0,0,0
POA2804,..,0,40,55,85,106,121,67,15,492,..,6,25,19,22,19,10,0,0,104,..,0,4,0,3,9,0,0,6,23,195,..,..,..,..,..,..,..,..,195,..,48,..,..,..,..,..,..,..,48,..,53,13,4,9,6,0,0,0,95,..,5,0,0,0,0,3,4,0,20,..,3,3,4,4,0,5,0,0,15,..,3,0,0,5,17,5,7,0,31,..,6,11,10,17,26,45,29,3,147,4,0,0,7,0,0,0,3,0,26,204,132,101,99,148,184,193,105,23,1190,..,0,50,72,96,108,108,55,0,491,..,11,30,21,22,10,5,0,0,103,..,0,16,21,19,17,3,8,9,93,234,..,..,..,..,..,..,..,..,234,..,39,..,..,..,..,..,..,..,39,..,35,7,4,6,4,4,0,0,58,..,5,0,3,0,0,3,8,3,22,..,7,0,0,0,0,0,0,0,8
POA2805,..,0,6,14,7,17,12,4,3,70,..,0,6,0,6,0,3,0,0,15,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,8,0,0,0,0,0,0,0,12,..,0,3,0,0,0,5,4,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,14,..,0,0,0,3,7,8,7,3,23,0,0,0,0,0,0,0,0,0,5,31,23,13,20,23,33,25,15,9,184,..,0,9,17,16,9,16,7,0,77,..,3,0,3,6,0,0,0,0,20,..,0,3,3,0,0,5,0,0,10,33,..,..,..,..,..,..,..,..,33,..,16,..,..,..,..,..,..,..,16,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
