POA_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA2449,227,159,129,12,520,224,33,776,4,3,0,0,3,11,0,19,0,0,0,0,0,0,0,0,5,3,0,0,5,11,0,13,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,4,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,6,0,4,0,4,0,0,10,0,0,0,0,0,3,0,0,234,160,134,12,540,240,30,815
POA2450,4157,4007,1599,94,9853,2467,382,12706,218,114,154,8,500,504,46,1052,293,173,159,11,635,411,67,1111,513,288,312,23,1133,914,115,2164,268,177,214,27,689,901,83,1675,55,18,49,3,124,148,13,279,75,10,11,3,101,157,12,265,43,3,6,0,58,53,4,115,17,0,3,0,17,23,6,43,454,212,284,32,990,1278,114,2372,13,7,6,0,30,28,0,60,69,9,12,0,92,172,5,274,0,0,0,0,0,6,0,6,8,7,0,0,11,3,0,13,84,20,14,0,130,213,14,352,26,14,4,0,47,35,7,84,5232,4541,2219,152,12147,4906,619,17675
POA2452,1352,1286,680,51,3366,952,138,4452,187,55,99,4,351,434,22,807,38,27,35,3,98,60,9,164,225,78,135,10,446,496,32,967,75,40,69,8,186,283,16,493,14,10,14,0,33,44,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,12,0,14,92,46,84,8,230,342,22,591,8,4,0,0,15,20,0,25,8,0,0,0,9,24,0,25,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,10,7,0,0,21,40,0,62,0,0,0,0,0,3,0,4,1682,1417,892,65,4057,1829,197,6085
POA2453,406,219,91,6,722,377,35,1132,5,0,3,0,8,12,0,24,0,0,0,0,0,0,0,0,5,0,3,0,8,15,0,22,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,4,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,4,0,8,9,0,19,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,4,0,7,14,0,22,0,0,0,0,0,0,0,0,413,219,101,6,744,412,32,1187
POA2454,826,752,372,26,1975,653,110,2740,17,4,12,0,32,51,0,82,0,6,5,0,7,5,0,18,20,8,11,0,36,59,0,97,0,0,3,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,8,3,0,6,0,8,7,0,17,3,0,0,0,4,7,0,16,6,3,3,0,9,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,6,3,0,22,25,0,43,8,3,0,0,11,9,0,16,865,772,386,26,2050,744,118,2914
POA2455,374,208,143,5,733,295,53,1085,14,8,3,0,31,20,0,53,5,3,10,0,12,12,0,29,25,11,11,0,43,32,5,77,19,7,18,0,49,83,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,18,0,47,83,0,135,5,0,0,0,6,10,0,20,5,0,0,0,8,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,23,0,36,0,0,0,0,3,4,0,10,438,227,176,11,845,435,57,1341
POA2456,1853,1634,702,48,4240,1233,196,5672,29,42,18,0,89,76,17,183,52,33,26,0,105,81,7,193,81,72,45,0,198,155,28,378,9,10,4,0,20,37,0,65,6,9,0,0,18,7,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,24,22,19,8,0,48,54,11,112,28,0,6,3,33,30,7,73,10,3,0,0,11,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,3,51,46,12,102,9,4,3,0,14,15,3,33,2002,1726,768,54,4555,1498,249,6304
POA2460,3218,2522,1430,130,7296,2449,345,10088,48,21,17,6,94,240,11,347,36,22,58,7,120,120,12,252,92,41,78,7,217,357,22,595,74,23,66,4,166,411,18,600,3,0,0,0,0,12,0,14,0,0,0,0,4,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,82,23,66,4,177,438,18,631,5,0,0,0,10,28,3,33,13,0,4,0,17,33,0,50,5,0,0,0,5,4,0,8,36,35,8,0,79,28,3,115,53,35,12,4,108,90,11,206,6,8,3,0,15,25,4,44,3445,2629,1589,144,7808,3357,395,11563
POA2462,334,193,105,11,643,243,29,916,0,0,0,0,9,6,0,8,0,0,0,0,3,5,0,13,5,0,4,0,8,5,0,19,3,0,8,0,6,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,9,10,0,20,4,0,0,0,4,10,0,17,15,4,0,0,16,26,0,45,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,28,0,0,0,25,40,0,66,0,0,0,0,0,5,0,5,374,201,110,11,694,301,34,1030
POA2463,1162,734,294,31,2219,663,72,2958,13,3,11,0,29,45,4,74,9,5,5,0,21,14,0,40,21,14,15,3,48,52,4,112,5,3,0,0,11,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,12,0,20,13,3,5,0,20,33,3,57,6,0,0,0,12,11,0,24,8,0,0,0,8,34,0,45,0,3,0,0,5,0,0,5,3,0,0,0,4,5,0,8,22,4,0,0,32,49,0,78,3,0,0,0,6,4,0,12,1216,754,315,37,2321,808,85,3215
POA2464,971,472,204,18,1665,587,71,2327,82,13,43,0,143,177,8,325,46,24,18,0,89,67,9,163,129,38,59,0,231,244,17,487,18,5,10,0,35,34,3,73,28,3,3,0,35,30,4,69,0,0,0,0,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,9,47,16,10,0,77,78,10,166,6,0,0,0,12,3,0,16,0,0,0,0,0,7,0,8,0,0,0,0,0,4,0,4,4,3,0,0,12,7,0,21,17,0,0,3,19,21,0,46,7,0,5,0,8,3,0,16,1171,529,285,22,2007,935,94,3042
POA2465,35,32,24,0,87,38,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,24,0,87,39,9,135
POA2466,262,79,59,4,405,174,33,613,17,0,10,0,36,51,0,83,10,0,7,0,16,22,4,39,29,5,16,5,53,71,4,126,3,0,3,0,11,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,25,0,37,0,0,0,0,0,0,0,0,29,0,0,0,33,35,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,29,0,0,0,34,35,0,73,4,0,0,0,4,0,0,4,329,84,77,10,511,305,35,854
POA2469,564,275,166,25,1030,490,53,1571,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,10,0,0,0,9,17,0,25,15,0,3,0,16,30,5,50,0,0,0,0,4,8,0,8,6,0,0,0,9,0,0,10,26,0,5,0,35,53,3,94,5,8,6,0,17,12,0,20,594,289,174,25,1078,557,57,1696
POA2470,1591,1357,704,69,3722,1264,127,5110,55,13,35,3,97,198,12,308,8,5,10,0,21,16,0,40,60,20,42,3,124,208,17,348,31,4,26,0,62,148,5,213,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,9,0,12,30,3,26,0,66,156,5,229,6,0,4,0,13,23,0,34,0,0,5,0,3,13,0,17,0,0,0,0,0,3,4,8,3,0,3,0,10,7,0,15,11,3,7,0,22,44,4,74,0,0,4,0,0,12,0,13,1703,1385,787,70,3941,1685,147,5773
POA2471,279,263,114,13,664,178,36,871,3,3,0,0,3,10,0,13,0,0,0,0,3,3,4,5,5,5,0,0,11,11,4,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,11,0,0,0,0,0,3,0,8,282,266,119,13,673,192,35,907
POA2472,203,182,73,7,471,141,30,637,3,4,3,0,8,3,0,16,6,0,0,0,4,3,0,9,9,4,7,0,11,10,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,33,4,45,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,4,3,0,11,45,4,63,4,3,0,0,5,6,0,11,218,193,84,5,507,198,33,740
POA2473,329,192,84,3,605,195,23,828,65,15,30,0,104,131,6,250,48,25,26,3,97,71,3,175,114,40,51,5,207,207,10,428,10,6,5,0,27,50,4,81,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,6,5,0,23,56,6,90,7,0,0,0,8,10,0,19,12,0,4,0,16,15,0,30,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,24,4,4,0,25,23,0,50,0,0,0,0,0,0,0,4,476,240,144,15,867,485,39,1390
POA2474,788,506,314,19,1629,749,87,2467,3,0,0,0,0,3,0,10,0,0,3,0,3,0,0,3,3,0,0,0,3,3,0,10,9,0,6,0,13,64,0,80,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,8,0,22,69,0,87,5,0,0,0,3,8,0,15,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,17,4,6,4,0,7,19,5,32,0,0,0,0,5,5,0,7,807,516,330,23,1667,852,92,2611
POA2475,53,30,18,0,93,54,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,53,30,18,0,93,61,6,166
POA2476,122,51,38,3,210,102,8,327,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,8,0,8,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,4,3,0,0,0,5,15,0,17,0,0,0,0,0,0,0,0,127,51,35,3,217,121,8,345
POA2477,1402,1253,498,41,3196,814,116,4123,121,56,52,4,240,343,11,586,15,11,10,0,40,36,3,73,138,66,66,4,276,373,15,665,20,14,29,0,58,66,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,3,0,10,25,14,29,0,73,65,8,143,11,0,0,0,11,10,3,19,12,0,0,0,11,14,0,28,0,0,0,0,0,4,0,4,3,0,0,0,3,0,0,6,21,0,0,0,23,22,3,55,3,0,0,0,7,3,0,5,1590,1339,598,50,3572,1279,137,4988
POA2478,2910,2545,883,67,6403,1839,293,8537,408,217,238,12,880,704,73,1655,355,207,214,13,788,577,89,1453,762,419,456,25,1668,1282,158,3108,95,44,53,3,194,283,26,504,41,17,22,0,83,64,10,156,38,3,4,0,45,25,5,67,9,0,3,0,7,10,0,17,13,0,0,0,15,17,0,31,184,66,78,7,337,398,40,774,8,0,0,0,9,37,3,44,41,8,17,5,79,187,7,274,0,0,0,0,0,0,0,0,9,0,5,0,12,11,0,18,55,10,21,11,97,228,9,336,12,0,5,0,20,37,3,61,3929,3049,1443,109,8530,3782,515,12824
POA2479,575,648,187,10,1429,320,91,1847,5,0,0,0,9,11,0,15,4,7,0,0,9,0,4,13,5,4,0,0,13,9,5,28,0,0,5,0,5,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,0,14,6,0,3,0,12,10,6,23,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,6,11,0,15,5,0,0,0,0,0,0,5,599,659,192,10,1458,355,97,1923
POA2480,4320,4043,2092,155,10613,3590,668,14877,163,65,147,10,386,773,42,1194,74,43,89,6,208,270,43,511,233,102,230,18,589,1035,77,1706,63,40,99,3,207,410,45,663,4,0,10,0,18,51,8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,8,0,35,39,3,74,85,54,119,6,263,497,56,816,12,0,0,0,11,56,0,71,13,4,8,0,30,134,6,167,0,0,0,0,4,4,0,9,9,0,5,0,16,14,0,24,35,6,15,0,54,208,12,273,10,9,3,5,20,33,0,55,4673,4213,2468,182,11542,5367,817,17725
POA2481,966,911,337,26,2232,687,361,3282,66,55,35,0,161,130,62,344,169,92,66,7,337,222,101,658,237,143,103,4,496,348,157,1003,64,18,8,0,95,127,32,254,6,0,0,0,11,20,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,22,9,0,39,87,27,17,0,129,158,31,320,8,4,3,0,13,55,0,69,12,9,6,0,30,43,3,77,0,0,0,0,5,7,0,10,10,0,4,0,14,12,0,25,32,11,16,0,57,123,8,180,8,7,5,0,19,25,6,48,1327,1096,468,34,2929,1336,566,4831
POA2482,555,599,313,15,1478,573,171,2229,9,3,7,0,22,19,6,44,6,4,7,0,15,14,0,27,11,7,13,0,34,35,6,66,6,4,5,0,21,38,0,53,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,19,13,0,34,16,11,16,4,40,50,3,96,10,0,0,0,8,7,0,17,0,0,0,0,6,4,0,8,0,0,0,0,0,4,0,5,0,0,3,0,3,5,0,4,7,0,3,0,18,21,0,34,0,4,0,0,4,4,0,17,595,618,346,17,1577,686,179,2439
POA2483,994,977,493,34,2498,822,281,3603,28,21,24,0,77,38,10,123,39,22,30,0,86,53,17,153,68,43,49,0,160,87,25,273,30,14,36,0,85,147,16,245,5,5,5,4,17,34,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,0,17,24,3,51,45,30,46,3,124,202,20,343,6,0,3,0,8,11,0,21,12,3,3,0,22,46,4,70,0,0,0,0,0,0,0,0,12,0,5,0,17,9,10,33,28,3,15,0,45,63,13,121,3,3,0,0,9,12,0,14,1138,1060,600,42,2832,1183,342,4356
POA2484,2012,1830,898,64,4809,1361,226,6393,27,17,27,0,70,98,4,170,10,12,16,0,41,25,3,66,41,25,47,4,107,118,6,237,52,18,39,3,114,312,12,439,4,7,5,0,12,35,0,48,6,0,0,0,5,9,0,15,0,0,0,0,0,0,0,0,4,0,4,0,7,4,0,10,67,24,52,5,140,361,12,515,4,4,0,0,8,24,0,31,0,3,8,0,10,18,0,28,0,0,0,0,0,6,0,6,0,3,0,0,12,3,0,20,10,14,11,0,32,46,0,79,0,0,0,0,9,24,4,35,2129,1885,1006,76,5096,1908,245,7250
POA2485,766,665,319,30,1777,639,115,2531,209,101,94,9,411,338,39,784,252,149,149,11,566,427,58,1051,466,248,241,21,975,764,95,1835,171,47,85,14,320,395,52,771,172,59,78,5,310,327,44,686,185,28,20,3,241,204,23,459,183,39,25,3,247,195,19,472,0,0,0,0,0,0,0,9,711,175,213,22,1118,1126,142,2389,4,0,0,0,10,9,0,14,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,15,5,0,20,10,0,0,0,9,16,0,26,1959,1081,777,71,3894,2556,348,6799
POA2486,2711,2712,1018,83,6522,1689,270,8474,707,258,308,41,1316,1135,89,2545,265,155,169,13,599,266,35,893,970,410,479,50,1910,1402,125,3440,68,28,58,10,163,250,10,428,44,20,28,0,93,153,10,256,7,0,0,0,8,16,0,21,25,0,0,0,31,30,0,59,9,4,5,0,14,6,0,27,150,51,93,7,306,450,30,784,11,0,0,0,11,6,0,21,18,0,5,3,29,50,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,38,59,4,95,4,0,3,0,8,8,0,18,3860,3180,1604,141,8783,3605,422,12816
POA2487,1128,1359,325,17,2835,691,99,3623,89,55,47,3,194,133,16,347,115,124,77,0,315,126,17,467,204,180,123,3,511,259,35,812,65,28,28,0,116,112,9,240,150,51,51,4,257,149,29,436,53,9,9,0,66,59,9,131,0,0,0,0,0,0,0,0,4,0,0,0,5,10,0,15,261,91,87,9,449,330,44,819,21,3,0,0,22,24,0,49,109,4,15,3,127,238,4,374,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,13,128,7,17,3,159,269,8,437,9,3,0,0,10,8,0,23,1735,1644,548,30,3965,1563,191,5711
POA2488,234,309,102,3,650,140,26,817,44,47,41,0,131,88,4,221,29,19,11,0,63,25,12,101,75,68,50,6,195,119,16,321,13,4,8,0,35,32,4,71,12,5,7,0,23,19,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,30,18,16,0,64,55,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,340,391,171,10,906,308,41,1261
POA2489,682,809,202,12,1712,356,29,2098,60,41,29,0,133,91,7,228,58,46,54,0,156,75,7,239,112,85,85,4,282,171,12,469,9,11,16,0,31,44,4,76,53,7,6,0,59,51,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,0,12,65,14,18,0,102,101,3,207,5,3,0,0,10,4,0,17,21,0,0,0,25,25,0,51,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,34,6,0,0,44,31,0,72,0,0,0,0,0,0,0,4,895,913,306,20,2135,665,51,2850
POA2490,74,82,19,6,182,42,11,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,19,6,186,40,11,236
POA2500,1605,2269,676,65,4614,1202,525,6346,104,94,57,3,259,210,54,526,353,256,155,20,784,410,175,1371,457,354,211,29,1045,624,224,1891,397,196,158,37,790,998,252,2038,433,156,156,29,770,994,310,2082,1066,318,200,46,1635,1219,309,3162,775,217,94,14,1105,746,224,2075,9,11,0,0,23,17,5,45,2687,895,602,136,4323,3975,1107,9398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,10,0,57,66,18,139,34,11,10,0,59,66,18,134,4,12,0,0,21,39,0,61,4787,3546,1498,225,10054,5903,1875,17838
POA2502,865,1112,581,53,2617,862,112,3595,22,18,22,0,67,87,0,151,33,57,74,6,167,89,8,259,54,75,94,4,232,179,8,409,79,53,63,3,197,239,17,452,12,11,11,0,35,47,6,80,0,0,0,0,0,43,0,36,0,0,0,0,0,0,0,0,3,10,9,0,30,19,0,49,92,76,82,3,258,341,25,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,8,0,3,0,0,10,0,0,14,0,0,0,0,4,0,0,5,1017,1274,756,67,3112,1382,142,4637
POA2505,394,468,274,14,1148,354,43,1540,9,10,3,0,20,38,0,65,18,14,7,3,44,26,3,75,27,23,15,3,63,66,5,133,23,15,24,3,69,97,8,174,8,3,14,3,23,99,8,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,9,36,18,39,6,104,197,13,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,0,5,3,0,10,0,0,0,0,5,3,0,5,460,505,327,25,1311,626,58,2008
POA2506,610,759,483,26,1871,601,76,2553,7,0,3,0,17,6,0,25,8,11,13,0,24,23,5,57,12,14,12,0,39,35,8,79,24,11,24,0,59,144,5,199,4,0,3,0,8,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,5,0,19,35,13,29,0,77,158,4,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,790,522,25,1989,793,88,2875
POA2508,691,1337,219,13,2262,310,33,2610,14,6,0,0,17,5,0,25,24,16,5,3,49,25,0,76,33,28,7,3,68,29,0,96,64,59,39,0,161,65,5,236,23,12,7,0,49,23,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,11,5,0,21,95,71,48,0,219,101,10,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,16,0,3,0,0,11,0,0,16,5,5,5,0,12,3,0,16,823,1448,277,18,2575,448,48,3066
POA2515,1052,1477,267,20,2811,476,84,3367,28,13,7,0,44,55,3,111,86,76,38,0,202,100,6,306,109,83,49,0,246,157,12,417,48,17,14,0,86,81,3,170,44,19,10,0,76,48,3,126,7,3,0,0,15,13,0,21,0,0,0,0,0,0,0,0,3,6,0,0,14,8,0,16,104,48,28,6,184,143,5,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,8,0,17,0,5,5,0,10,8,0,17,0,0,3,0,6,4,0,13,1266,1621,345,27,3253,790,104,4146
