POA_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,6,3,0,0,4,37,0,0,0,0,0,0,0,0,10,11,5,6,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,14,0,0,0,0,0,0,0,7,0,4,0,0,5,0,0,10,10,14,11,6,3,0,4,53
POA2640,205,192,92,44,64,24,4,624,114,120,70,34,67,10,4,416,112,119,51,37,47,14,0,375,1533,1531,799,529,653,191,66,5290,7,3,0,4,0,0,0,20,1969,1965,1011,648,826,232,75,6728,18,20,18,8,10,4,0,79,20,38,21,13,26,7,0,131,4,20,13,14,16,0,0,70,323,421,276,205,245,53,16,1540,7,11,11,4,0,3,0,35,374,498,343,248,299,74,19,1852,2339,2464,1352,900,1120,306,94,8580
POA2641,157,136,62,32,44,30,4,474,26,20,14,16,10,4,0,93,36,26,8,9,7,3,0,88,469,426,278,170,201,42,17,1605,5,3,0,5,0,0,0,6,693,604,367,231,261,77,27,2266,6,25,9,10,16,3,0,79,11,3,5,8,5,0,0,39,3,7,3,7,0,0,0,20,234,274,140,119,135,18,7,927,12,7,11,8,0,0,0,45,266,322,180,146,158,35,6,1115,960,931,550,376,426,109,31,3381
POA2642,5,14,4,0,4,8,0,28,17,17,4,4,7,6,0,57,15,18,13,5,3,0,0,56,280,277,177,106,156,33,12,1043,0,4,0,0,3,0,0,4,316,320,198,122,175,42,9,1188,3,0,0,0,0,0,0,11,0,0,0,0,3,0,0,15,0,3,0,0,0,0,0,6,28,49,28,18,20,7,0,151,0,0,0,0,0,0,0,7,29,58,33,20,32,6,0,183,352,380,232,137,204,51,15,1366
POA2643,0,4,0,0,0,0,0,10,5,4,0,0,0,0,0,19,0,8,9,0,0,4,0,21,111,114,81,51,49,14,0,416,3,0,0,0,0,0,0,3,125,126,92,53,52,13,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,22,11,14,20,0,0,89,0,5,0,0,0,0,0,5,21,27,12,14,20,0,0,97,147,158,102,64,70,21,0,561
POA2644,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,7,95,96,61,41,49,14,3,348,0,0,0,0,0,0,0,0,101,102,67,48,50,18,3,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,17,19,10,7,21,6,0,83,0,0,0,0,0,0,0,0,17,18,18,12,21,6,0,84,119,121,77,51,69,20,0,461
POA2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,0,20,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,12,7,12,3,4,5,0,0,35
POA2646,11,10,9,0,4,0,0,37,8,8,10,5,8,0,0,39,5,14,13,5,6,0,0,38,191,214,149,95,103,25,7,781,0,0,0,0,0,0,0,0,213,247,172,105,120,30,8,893,0,0,0,0,0,6,0,0,10,3,0,5,0,5,0,20,0,3,4,3,0,0,0,8,53,68,45,27,36,11,3,241,0,0,0,0,0,0,0,0,63,69,53,33,40,15,3,279,279,316,227,138,160,42,14,1172
POA2647,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,85,102,54,33,48,13,5,336,0,0,0,0,0,0,0,0,97,106,61,33,49,13,5,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,17,10,6,3,0,65,0,0,0,0,0,0,0,0,7,13,17,10,6,3,0,65,107,119,74,48,58,15,7,420
POA2648,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,18,90,87,43,20,26,4,0,267,0,0,0,0,0,0,0,0,100,96,43,18,29,5,0,294,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,16,11,12,12,0,0,64,0,4,3,0,0,0,0,8,21,20,11,12,9,0,0,79,121,110,56,29,42,5,0,369
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10
POA2650,541,579,278,161,196,112,43,1913,130,135,89,60,64,15,0,487,114,108,60,38,48,17,7,398,2402,2185,1370,926,1071,301,97,8338,9,3,0,0,5,0,0,24,3205,3009,1794,1183,1377,447,145,11164,26,58,41,17,32,11,4,195,45,45,30,14,21,7,8,166,12,15,25,11,11,4,4,84,616,741,460,354,344,74,26,2618,30,19,15,3,4,0,0,68,731,881,568,411,414,95,37,3129,3928,3889,2360,1591,1792,541,190,14297
POA2651,15,15,7,6,12,4,0,66,7,5,0,0,0,0,0,11,12,3,0,0,5,0,0,20,148,134,93,42,47,9,3,472,0,0,0,0,0,0,0,0,183,160,98,47,61,10,3,571,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,8,0,0,0,3,4,0,0,10,28,48,38,19,20,3,0,153,0,0,0,0,0,0,0,5,30,52,36,27,25,8,0,178,222,212,139,72,90,16,4,748
POA2652,8,4,5,0,4,3,0,25,7,10,7,5,5,0,0,34,4,10,8,3,0,0,0,21,219,249,155,102,96,18,5,847,0,0,0,0,0,0,0,4,243,276,169,105,107,20,6,927,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,18,0,0,0,0,0,0,0,4,30,35,17,15,11,0,0,115,0,0,0,0,0,0,0,4,32,43,23,15,12,0,0,133,272,325,196,125,115,25,11,1062
POA2653,0,3,0,0,0,0,0,10,0,4,0,0,5,0,0,12,3,5,0,0,5,0,0,19,109,89,57,28,42,8,0,326,0,0,0,0,0,0,0,0,120,101,57,28,47,9,0,366,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,14,0,0,0,0,0,0,0,7,13,24,13,8,16,5,0,84,0,0,0,0,0,0,0,0,16,36,28,10,14,5,0,105,130,133,86,42,63,8,0,469
POA2655,0,0,0,4,0,0,0,7,3,5,0,0,0,0,0,8,0,0,3,0,0,0,0,5,68,93,51,25,25,14,0,281,0,0,0,0,0,0,0,0,79,100,52,31,27,14,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,4,10,8,0,0,56,0,3,0,0,0,0,0,3,14,23,4,10,8,0,0,61,88,122,59,45,40,12,0,371
POA2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,10,62,59,42,22,16,6,3,205,0,0,0,0,0,0,0,0,62,61,42,19,17,9,3,212,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,7,8,9,6,5,3,0,38,0,0,0,0,0,0,0,0,9,12,9,6,6,3,0,45,74,78,44,29,27,9,3,264
POA2658,0,0,0,0,0,0,0,7,3,3,5,0,3,0,0,7,0,5,7,0,4,4,0,13,45,56,37,34,31,3,0,210,0,4,0,0,0,0,0,6,55,68,42,33,39,13,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,18,10,7,5,0,0,45,0,0,3,0,0,0,0,4,8,20,20,8,8,0,0,59,65,85,58,39,44,13,0,304
POA2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,21,29,19,16,18,3,0,98,0,0,0,0,0,0,0,0,22,30,22,13,18,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,13,6,5,7,0,0,35,0,3,0,0,0,0,0,3,3,16,6,14,10,0,0,42,23,44,26,23,27,3,0,150
POA2660,6,0,0,4,0,0,0,18,6,0,4,3,7,0,0,20,3,6,4,0,0,0,0,14,48,69,62,29,28,3,0,243,0,0,0,0,0,0,0,0,70,77,68,34,32,3,0,295,4,0,0,0,0,0,0,6,0,3,0,3,0,3,0,10,0,0,0,0,4,0,0,6,12,9,18,9,15,3,0,67,0,0,0,0,0,0,0,0,16,15,23,14,19,0,0,84,87,90,88,49,54,8,0,374
POA2661,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,27,17,7,0,0,0,0,51,0,0,0,0,0,0,0,0,33,18,14,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,39,22,14,6,0,0,0,77
POA2663,16,12,4,0,0,0,0,37,13,11,4,4,0,0,0,30,6,11,3,4,0,0,0,27,158,152,101,68,77,11,4,570,6,0,0,0,0,0,0,9,192,184,121,67,90,16,4,673,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,61,74,47,30,23,6,0,237,0,0,0,0,0,0,0,3,67,76,49,32,28,6,0,256,260,262,167,100,111,22,3,931
POA2665,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,6,3,0,3,0,0,0,0,3,73,113,64,28,28,10,0,330,0,0,0,0,0,0,0,0,80,118,70,28,30,11,0,345,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,10,14,15,7,9,0,0,55,0,0,0,0,0,0,0,3,14,23,20,7,10,9,0,71,88,137,92,37,40,21,0,416
POA2666,7,15,10,7,0,0,0,44,0,0,3,0,5,0,0,12,7,10,8,0,0,0,0,26,230,218,144,115,94,13,3,822,0,0,0,0,0,0,0,4,251,247,165,120,98,17,3,900,0,3,3,0,0,0,0,8,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,5,45,45,48,26,32,3,0,198,5,5,0,0,0,0,0,13,49,53,57,33,35,3,0,232,296,299,222,151,135,27,3,1135
POA2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,11,6,4,3,0,56,0,0,0,0,0,0,0,0,9,22,11,7,3,3,0,63,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,6,5,5,0,0,21,0,0,0,0,0,0,0,0,5,3,8,5,3,0,0,23,12,26,22,12,9,3,0,86
POA2669,0,0,4,0,5,0,0,11,9,3,0,0,0,0,0,11,4,0,0,0,0,0,0,3,59,79,57,24,20,4,0,246,0,0,0,0,0,0,0,3,70,81,61,24,28,3,0,272,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,14,0,3,3,0,0,31,0,0,0,0,0,0,0,0,10,13,6,3,3,0,0,37,83,98,66,26,31,3,0,307
POA2671,11,4,4,6,8,0,0,31,6,3,0,3,0,0,0,21,0,0,3,3,0,0,0,14,195,164,117,59,56,10,4,609,0,0,0,0,0,0,0,4,220,177,132,70,68,11,4,674,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,12,0,0,0,0,0,0,0,0,21,44,32,16,23,3,0,141,0,0,0,0,0,0,0,0,26,47,33,21,24,0,0,151,243,218,160,90,94,11,4,825
POA2672,3,6,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,54,75,31,16,16,0,0,200,0,0,0,0,0,0,0,0,62,84,34,20,16,0,0,224,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,17,20,15,9,3,0,0,71,0,0,0,0,0,0,0,0,20,24,19,13,8,0,0,78,80,105,57,30,20,0,0,306
POA2675,10,14,0,3,0,0,0,29,5,0,0,0,0,0,0,10,7,10,0,0,0,0,0,17,63,56,34,11,18,0,0,181,0,0,0,0,0,0,0,0,79,77,34,14,20,0,0,228,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,0,0,8,9,18,3,7,0,0,0,38,0,3,3,0,0,0,0,6,14,15,14,11,5,0,0,55,98,91,45,30,21,4,5,287
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,365,319,164,97,147,46,14,1141,86,69,27,18,33,7,0,241,79,70,21,14,27,0,0,209,728,746,482,320,387,70,23,2757,12,6,3,5,5,0,0,29,1270,1211,692,453,595,120,44,4383,33,43,35,19,27,12,6,166,30,40,19,10,15,0,0,112,7,9,4,4,5,0,0,33,162,217,127,87,105,17,4,713,8,17,10,7,9,0,0,47,240,314,194,131,151,32,11,1076,1511,1519,891,582,748,151,54,5453
POA2681,7,12,9,0,5,0,0,29,3,0,6,5,4,0,0,20,0,0,5,0,0,0,0,6,80,74,38,36,53,7,6,284,0,0,0,0,0,0,0,0,88,90,56,41,62,8,6,343,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,14,13,6,5,4,3,0,44,5,3,0,0,0,0,0,5,15,13,12,3,4,3,0,54,105,100,67,45,72,7,6,394
POA2700,10,11,4,0,3,0,0,34,0,7,4,4,0,0,0,19,10,14,6,3,6,0,0,37,143,168,112,69,83,11,3,592,0,0,0,0,0,0,0,4,175,197,134,77,91,13,3,683,0,6,0,0,0,0,0,4,0,0,0,0,3,0,0,10,0,0,0,6,0,0,0,6,71,94,52,40,38,4,0,296,3,4,0,0,0,0,0,5,74,100,52,41,39,7,0,315,251,297,182,119,134,19,3,996
POA2701,0,3,0,0,0,0,3,14,0,8,5,6,4,0,0,13,0,0,0,0,0,0,0,0,96,142,63,54,57,16,0,437,0,0,0,0,0,0,0,0,106,145,73,64,61,21,3,465,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,36,25,14,16,0,0,114,0,0,0,3,0,0,0,3,25,38,24,19,16,3,0,123,128,181,93,83,74,23,6,590
POA2702,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,29,35,29,14,18,0,0,124,0,0,0,0,0,0,0,0,31,38,26,14,21,6,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,4,6,0,0,41,0,0,0,0,0,0,0,0,5,10,13,4,6,0,0,44,36,44,40,17,28,6,0,176
POA2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,13,17,30,17,7,8,0,0,73,0,0,0,0,0,0,0,0,24,32,18,8,9,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,7,0,0,21,0,0,0,0,0,0,0,0,4,3,5,3,7,0,0,21,24,35,20,9,17,4,0,115
POA2705,69,60,38,25,26,7,3,228,20,13,11,9,8,0,0,68,28,13,7,8,4,0,0,63,342,413,211,136,185,28,12,1329,7,0,0,0,4,0,0,8,473,500,271,176,230,42,14,1699,0,6,3,0,4,0,0,20,0,6,8,3,0,0,0,22,0,4,3,0,4,0,0,9,114,141,101,63,56,3,0,481,3,3,0,0,0,0,0,11,121,161,111,68,71,9,0,546,595,669,389,239,296,46,14,2247
POA2706,9,0,3,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,28,5,7,14,4,0,90,0,0,0,0,0,0,0,0,37,31,8,11,16,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,4,10,7,0,0,51,3,0,0,0,0,0,0,4,15,11,7,10,7,0,0,55,54,41,16,17,28,0,0,159
POA2707,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,9,6,4,0,0,0,0,15,45,48,34,15,14,0,3,162,0,0,0,0,0,0,0,0,55,52,40,15,16,0,3,182,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,13,5,7,4,0,0,28,0,0,0,0,0,0,0,0,3,13,5,4,7,0,0,37,58,60,46,16,22,4,3,213
POA2710,16,13,5,12,4,6,0,64,15,10,7,7,11,0,0,37,8,16,3,9,8,0,0,46,350,328,227,155,170,29,8,1268,3,0,0,0,0,0,0,3,387,368,246,175,191,35,12,1424,0,0,0,3,0,0,0,9,0,7,0,6,0,0,0,19,0,0,3,0,0,0,0,0,51,82,61,43,44,10,3,295,0,4,0,0,3,0,0,9,55,101,70,53,53,10,3,342,439,468,319,234,242,41,16,1762
POA2711,10,6,4,4,0,0,0,22,8,12,7,3,0,0,0,27,7,0,0,0,0,0,0,6,111,98,60,28,43,10,0,347,0,5,0,0,0,0,0,3,134,112,74,34,44,9,0,413,0,0,0,3,0,0,0,7,6,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,18,26,17,17,16,3,0,87,0,0,0,0,0,0,0,5,30,30,21,21,14,3,0,115,162,144,92,55,59,9,0,530
POA2712,0,0,3,0,0,0,0,11,5,6,0,0,0,0,0,3,4,0,0,0,0,0,0,0,42,42,35,22,22,8,0,171,0,0,0,0,0,0,0,0,51,50,39,16,19,8,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,14,0,0,44,0,0,0,0,0,0,0,0,0,10,11,7,14,0,0,47,56,58,55,22,35,6,0,238
POA2713,3,10,3,0,4,0,0,30,4,7,9,4,4,0,0,24,0,0,0,9,3,0,0,19,82,100,55,37,43,4,0,318,3,0,0,0,0,0,0,3,94,113,63,52,56,8,0,386,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,18,20,22,14,11,4,0,84,4,0,0,0,0,0,0,3,20,21,20,17,11,5,0,96,112,137,88,67,69,10,0,488
POA2714,3,0,5,3,0,0,0,16,0,0,3,0,0,0,0,8,9,6,4,0,0,0,0,23,79,95,55,40,37,6,3,312,0,0,0,0,0,0,0,0,93,103,59,41,41,6,0,352,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,22,13,12,12,15,0,0,76,0,0,0,0,0,0,0,5,22,16,16,12,14,0,0,83,113,123,72,55,58,10,6,429
POA2715,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,7,40,64,35,21,22,0,0,182,0,0,0,0,0,0,0,0,47,63,31,29,26,0,0,200,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,15,9,13,6,0,0,53,0,0,3,0,0,0,0,3,15,18,9,13,6,0,0,62,57,78,46,41,32,0,0,256
POA2716,3,4,0,0,0,0,0,14,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35,23,19,10,17,4,0,115,0,0,0,0,0,0,0,0,44,27,23,10,18,4,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,3,3,0,0,33,0,0,0,0,0,0,0,0,4,12,8,3,3,0,0,33,46,40,36,18,18,4,0,160
POA2717,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,23,28,22,28,23,0,0,114,0,0,0,0,0,0,0,9,31,25,25,31,23,0,0,136,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,15,18,9,0,8,4,0,52,0,0,3,0,0,0,0,0,15,17,9,9,8,4,0,67,45,45,33,35,30,6,0,199
POA2720,20,23,15,13,13,0,0,85,21,14,19,9,7,0,0,69,29,33,9,5,10,0,0,90,294,303,209,122,138,19,0,1088,0,0,0,0,0,0,0,4,368,383,254,146,167,19,0,1333,3,3,0,0,0,0,0,5,0,5,4,3,0,0,0,21,0,3,4,6,3,0,0,20,86,96,72,47,41,10,0,351,7,0,0,0,0,0,0,10,100,111,81,55,48,11,0,407,462,490,334,202,213,31,3,1741
POA2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,0,0,0,0,27,0,0,0,0,0,0,0,0,13,9,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,3,3,0,0,21,0,0,0,0,0,0,0,0,5,6,10,3,3,0,0,21,13,17,17,3,5,0,0,51
POA2722,4,3,3,0,4,0,0,22,4,4,0,4,0,0,0,14,4,8,0,0,0,0,0,19,144,152,80,57,70,17,3,518,0,0,0,0,0,0,0,0,158,167,85,65,82,20,10,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,27,35,15,20,16,0,0,111,0,0,3,0,0,0,0,3,27,39,20,20,18,0,0,121,185,206,103,78,98,20,10,699
POA2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,6,8,11,7,6,0,0,40,0,0,0,0,0,0,0,0,7,8,11,4,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,0,16,0,0,0,0,0,0,0,0,6,8,4,0,0,0,0,17,9,20,17,4,10,0,0,59
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,12,15,8,0,4,0,0,41,0,0,0,0,0,0,0,0,18,13,8,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,17,22,12,0,4,0,0,51
POA2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,12,3,15,4,0,72,0,0,0,0,0,0,0,0,24,13,12,3,15,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,24,15,16,13,13,4,0,82
POA2729,6,9,0,3,0,0,0,15,0,0,4,0,0,0,0,4,0,4,3,3,0,0,0,16,60,64,54,29,34,8,0,235,0,0,0,0,0,0,0,4,56,79,63,30,34,4,0,276,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,4,5,0,4,13,0,0,25,0,0,0,0,0,0,0,0,4,7,4,7,8,0,0,30,61,85,71,37,44,9,0,309
POA2730,4,4,5,0,0,0,0,12,0,0,0,0,4,0,0,3,4,5,0,0,0,0,0,8,27,37,31,11,19,3,0,131,0,0,0,0,0,0,0,0,30,44,33,15,31,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,16,17,22,8,5,0,0,62,0,0,0,0,0,0,0,0,19,19,22,8,5,0,0,75,46,65,52,25,32,4,0,226
POA2731,17,15,8,5,0,0,0,45,11,8,6,0,5,0,0,34,5,10,10,8,4,3,0,45,300,293,190,123,156,45,14,1113,0,0,3,0,0,0,0,6,333,327,216,134,173,53,11,1244,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,3,36,53,50,32,31,4,0,211,0,0,0,0,0,0,0,0,39,56,60,35,38,4,0,228,373,381,276,167,206,57,15,1469
POA2732,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,66,62,28,18,18,3,3,196,0,0,0,0,0,0,0,0,67,72,24,23,23,3,3,218,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,14,16,11,9,0,0,61,0,0,0,0,0,0,0,0,15,16,16,10,9,0,0,68,79,85,42,31,37,3,3,283
