POA_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
POA2505,8,13,10,12,4,3,4,3,4,71,16,28,21,45,34,10,5,10,0,166,36,33,187,73,71,25,54,65,13,556,0,0,0,8,13,4,0,7,0,39,7,5,5,7,11,4,0,7,0,45,0,4,0,0,0,0,0,0,0,6,4,6,0,6,3,5,7,4,4,34,153,369,238,192,186,66,77,117,20,1424
POA2506,12,16,8,16,8,7,5,3,0,86,16,24,23,60,29,10,5,9,6,179,39,39,314,117,89,44,73,92,15,811,5,0,0,6,10,7,3,12,0,56,8,4,8,17,18,6,8,10,0,86,3,0,0,0,3,0,0,3,0,12,0,9,3,10,8,4,7,14,12,66,144,363,379,275,227,100,119,156,32,1798
POA2508,35,61,23,43,38,12,7,5,0,232,62,71,46,81,83,25,10,12,9,405,116,62,510,118,115,67,93,73,21,1185,8,4,0,8,12,6,6,3,0,49,22,12,6,17,32,7,0,3,0,101,3,4,0,0,8,3,0,4,0,25,14,14,0,14,18,7,5,4,12,81,564,1192,640,412,436,165,130,135,65,3733
POA2515,67,88,19,39,43,9,5,6,0,270,56,76,49,65,44,13,8,6,3,335,126,49,368,121,92,44,57,44,12,907,5,6,0,5,16,7,4,3,0,46,21,14,5,12,34,9,4,0,0,96,4,12,3,0,3,0,0,0,0,21,6,9,5,3,10,8,0,3,5,53,862,2045,548,408,422,135,91,90,63,4659
POA2516,37,32,14,21,23,8,0,9,0,147,54,50,21,57,46,16,6,4,0,256,71,40,248,78,84,27,57,44,7,661,3,5,4,9,6,0,6,4,0,40,6,10,4,11,12,5,3,0,0,52,0,5,0,0,9,5,0,0,0,15,7,9,3,3,3,0,0,3,0,27,461,980,329,270,268,77,77,89,23,2575
POA2517,57,74,28,68,51,5,5,10,3,291,86,91,63,103,94,25,11,15,10,509,145,68,536,208,151,74,136,118,21,1452,0,4,3,11,8,4,9,3,0,58,22,16,9,20,38,14,8,7,0,124,4,4,3,0,4,0,0,0,0,24,8,12,3,16,15,8,8,6,3,82,722,1632,703,585,534,176,190,198,49,4792
POA2518,67,66,35,82,50,17,9,14,4,345,98,125,85,188,130,28,20,30,9,708,196,104,830,304,268,110,207,200,29,2247,9,12,6,24,31,8,6,20,0,113,18,17,13,38,54,24,12,12,3,197,3,8,3,0,14,0,0,3,0,44,7,11,8,26,14,10,7,10,13,97,759,1953,1083,908,769,268,284,337,79,6442
POA2519,56,80,30,65,55,13,3,6,3,316,80,88,83,146,100,33,10,21,6,567,177,80,552,204,196,96,138,118,13,1581,5,8,14,11,27,6,0,13,0,96,5,13,11,21,50,16,10,16,0,150,5,18,0,4,5,0,0,0,5,49,13,18,11,14,12,7,7,9,11,96,777,2051,820,675,710,283,232,245,65,5850
POA2525,52,71,16,55,39,10,3,0,0,250,81,66,64,105,85,33,13,22,4,477,138,80,435,146,160,74,104,90,13,1241,8,0,7,12,17,6,5,3,0,62,16,13,6,14,33,11,7,11,5,115,0,13,4,0,3,0,3,0,0,34,12,11,3,7,11,4,7,6,17,74,638,1559,590,494,532,185,171,158,60,4393
POA2526,48,68,38,59,57,15,14,10,9,311,83,108,110,131,125,26,26,26,3,635,171,93,668,232,260,104,184,139,34,1893,6,5,8,16,31,14,8,9,3,100,17,9,10,31,50,15,8,16,0,157,6,3,0,5,12,4,0,5,9,45,10,12,9,17,9,6,9,6,12,95,713,1769,939,653,766,241,264,255,83,5688
POA2527,72,83,43,125,73,19,11,8,4,435,156,156,100,330,188,79,35,37,15,1097,353,200,1443,617,516,238,452,323,63,4202,20,10,16,34,59,32,17,26,3,217,34,29,30,66,66,24,24,32,10,314,3,13,7,3,10,0,5,9,0,57,20,12,25,28,34,16,21,14,21,185,888,1842,1728,1439,1157,485,584,498,123,8748
POA2528,42,57,27,58,44,7,15,17,3,267,89,109,78,202,101,40,27,37,7,684,215,123,941,485,293,129,256,266,49,2761,6,5,14,26,41,18,12,31,4,164,20,20,16,48,44,12,12,22,0,198,8,8,9,4,12,5,5,3,0,44,10,20,16,25,16,11,17,27,25,164,569,1140,1154,996,667,261,361,448,102,5688
POA2529,97,122,70,111,91,25,13,18,5,553,162,208,153,300,227,78,37,52,20,1235,359,197,1342,522,509,213,361,317,54,3874,9,20,28,34,45,19,4,23,0,179,45,25,19,63,87,37,22,28,7,329,8,19,9,15,11,6,5,5,3,77,22,27,20,31,29,15,22,27,23,217,1180,2455,1728,1316,1273,483,494,498,147,9578
POA2530,80,121,63,117,82,26,26,28,7,550,152,199,156,391,255,65,27,46,24,1315,436,254,1755,757,639,286,450,363,79,5015,22,10,16,42,65,41,17,53,6,271,38,21,23,62,102,47,31,39,0,357,7,12,9,10,16,3,3,7,0,73,19,28,21,36,28,13,22,19,39,228,1121,2357,2168,1717,1480,565,621,596,169,10787
POA2533,71,114,26,56,54,23,10,8,0,361,115,113,74,157,100,34,6,28,8,631,217,111,667,192,166,81,126,89,25,1672,12,9,3,13,23,11,9,15,0,95,34,10,12,18,43,21,10,11,0,168,5,7,10,3,11,3,5,3,0,46,15,11,12,4,14,4,3,8,6,88,966,2013,881,635,616,234,184,191,79,5801
POA2534,29,34,14,27,12,5,4,7,0,130,33,32,26,40,34,3,3,6,4,185,101,25,231,61,69,27,21,48,8,588,5,4,0,7,13,0,3,0,0,42,13,0,4,8,14,10,0,6,3,63,9,3,0,6,4,0,0,0,0,21,4,4,3,10,5,10,0,4,4,35,395,733,308,207,215,74,37,92,31,2097
POA2535,47,46,20,20,22,9,0,4,0,163,53,42,26,55,26,14,4,8,3,228,116,30,282,90,67,33,49,70,10,752,4,4,7,0,9,7,0,0,0,35,11,5,6,18,19,10,3,4,4,67,0,4,4,4,4,6,0,0,0,14,17,11,7,12,14,10,5,7,8,82,438,747,366,255,231,101,64,115,42,2359
POA2536,49,67,31,70,47,18,11,17,3,307,66,59,42,122,97,32,13,27,6,463,254,90,655,323,215,169,114,218,37,2080,16,3,13,19,26,22,6,21,0,137,25,11,15,31,41,26,3,26,0,179,0,5,8,6,3,7,7,9,0,43,20,26,20,33,25,29,12,20,11,190,617,979,822,738,557,349,171,371,86,4694
POA2537,38,60,19,36,39,15,4,12,5,234,49,56,25,96,43,19,5,26,7,324,162,57,492,203,166,82,110,136,30,1444,5,0,6,9,22,11,6,20,0,81,5,10,7,22,21,15,3,16,0,102,5,3,0,7,8,3,0,5,0,23,14,9,9,12,11,8,7,15,18,103,471,947,618,496,417,174,143,245,70,3589
POA2538,8,14,8,9,3,6,0,3,0,46,9,7,6,16,8,7,0,11,0,66,48,13,102,29,23,5,8,29,0,265,3,0,0,0,5,0,0,0,0,11,0,3,0,5,4,0,0,5,0,23,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,20,123,221,128,77,74,33,14,50,11,728
POA2539,63,72,25,50,40,24,4,13,6,301,78,68,41,143,84,37,8,27,8,491,258,103,887,310,227,163,113,231,31,2324,16,3,16,19,31,26,5,12,0,130,24,13,22,30,32,29,4,35,0,194,7,7,3,0,9,6,0,6,0,39,21,23,15,21,31,13,11,31,10,177,752,1253,1075,726,567,356,156,394,79,5348
POA2540,143,193,69,148,115,35,14,24,5,744,235,205,164,371,213,79,29,51,8,1352,649,309,2056,950,622,344,337,560,87,5912,33,12,25,52,73,47,15,53,0,328,56,27,32,92,81,47,23,55,10,422,17,16,12,21,22,8,0,4,4,105,42,29,34,50,42,30,23,43,26,320,1760,3088,2505,1985,1453,711,459,858,183,13010
POA2541,50,98,34,98,59,23,11,19,5,393,105,131,91,269,120,39,18,32,3,808,322,156,1061,635,321,222,215,332,47,3316,21,9,13,29,43,37,11,43,0,209,13,15,20,67,45,17,10,26,0,214,12,10,5,3,10,12,4,11,0,65,10,21,32,46,20,24,11,31,22,217,800,1718,1352,1405,772,471,293,593,102,7514
POA2545,4,0,0,4,8,0,0,0,0,13,10,5,3,3,3,0,3,0,0,26,22,8,41,14,13,4,7,12,6,123,0,0,0,7,3,0,0,5,0,9,7,0,0,3,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,6,5,0,4,0,0,5,5,0,4,22,53,59,56,39,28,6,15,27,7,299
POA2546,35,30,9,30,18,15,6,6,3,158,35,36,26,75,37,9,5,22,0,237,135,26,344,143,87,57,54,103,21,976,6,4,7,8,11,10,3,6,3,56,9,11,11,8,19,13,6,15,0,92,0,3,6,4,4,4,0,5,4,22,15,5,3,11,9,12,0,18,12,82,359,563,447,362,254,143,78,198,48,2445
POA2548,28,35,7,27,15,10,4,8,0,141,38,42,21,56,42,23,0,15,0,241,126,35,331,139,92,74,47,82,13,946,5,7,6,6,15,12,0,3,7,52,12,3,6,20,9,10,6,6,0,83,0,9,0,0,3,5,0,0,0,18,8,13,10,4,3,11,5,3,0,61,344,644,413,330,264,200,70,154,25,2441
POA2549,5,16,3,12,10,0,6,5,0,60,15,11,7,32,18,0,8,13,0,107,71,13,206,71,38,27,46,64,4,542,3,0,3,4,7,6,3,6,0,34,0,0,3,6,6,4,0,10,0,37,0,0,0,0,0,0,0,0,0,10,6,0,3,3,4,4,4,6,0,30,161,268,247,166,124,53,57,103,11,1185
POA2550,66,66,24,64,43,14,5,18,3,299,79,63,36,108,54,22,7,32,8,412,268,86,612,303,206,119,136,263,35,2012,11,5,13,15,20,13,6,27,0,123,14,10,11,29,20,14,15,16,0,129,6,11,6,8,5,3,4,5,0,39,23,19,12,11,18,7,16,26,14,144,749,1272,781,690,508,234,202,437,74,4946
POA2551,8,11,5,20,8,3,5,0,0,60,10,7,3,16,12,4,0,3,0,65,49,13,120,67,32,29,33,64,8,406,0,0,0,8,0,3,3,4,0,24,3,0,0,4,9,0,5,15,0,29,0,0,0,0,0,0,0,0,0,4,0,0,5,5,4,6,6,6,4,38,97,131,149,144,82,51,49,96,15,808
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,3,0,0,0,0,25
POA2556,0,0,6,4,7,4,0,0,0,22,11,8,8,10,19,0,3,3,5,59,38,11,96,21,23,17,39,23,8,276,3,0,3,0,0,0,3,0,0,11,3,0,5,7,0,3,0,0,0,25,0,0,0,0,0,3,0,0,0,4,0,4,3,0,3,0,0,0,4,19,85,111,120,44,77,36,54,33,20,575
POA2557,78,84,36,68,63,16,27,16,5,397,170,117,83,178,189,73,51,36,15,908,237,96,750,219,316,125,186,142,48,2125,7,7,11,7,26,18,6,9,0,90,27,12,30,24,47,13,24,20,0,203,8,19,7,3,12,3,6,6,0,64,15,20,7,17,22,13,14,8,16,132,1008,1970,1069,747,973,378,397,283,130,6949
POA2558,22,46,17,37,43,6,15,12,0,204,55,61,24,90,84,36,35,21,7,416,100,68,405,171,168,62,127,98,16,1217,10,4,0,11,24,8,10,10,0,81,7,8,12,14,29,16,13,12,0,128,7,7,4,3,4,3,0,0,0,25,4,9,8,14,17,6,8,10,6,80,308,686,538,453,481,182,246,198,51,3141
POA2559,0,3,4,3,8,4,7,3,0,25,5,5,3,17,10,4,10,3,4,60,11,7,24,17,10,9,21,20,5,121,3,0,0,3,3,3,0,0,0,19,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,3,3,6,19,47,101,49,71,48,49,53,37,21,472
POA2560,136,248,126,167,199,74,70,59,28,1112,344,388,239,654,494,175,148,133,45,2624,667,390,2357,1104,1026,495,797,658,150,7645,48,22,38,73,133,58,66,65,8,512,66,53,61,107,154,73,80,85,9,684,15,45,26,26,37,19,20,24,7,214,43,59,56,71,80,43,64,66,96,583,2329,5364,3290,2937,3078,1263,1512,1356,447,21578
POA2563,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,3,3,0,10,4,7,0,4,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,7,18,12,12,9,0,6,3,6,71
POA2564,14,24,29,16,17,10,17,14,5,146,35,38,40,97,61,29,28,39,9,380,52,46,251,171,113,43,106,96,12,892,0,0,0,17,16,11,9,13,0,73,8,5,0,15,23,4,16,15,0,101,3,5,3,10,7,0,7,4,0,34,6,12,3,11,22,5,17,13,15,110,274,815,430,550,490,208,263,268,66,3362
POA2565,89,109,66,62,89,36,53,34,11,541,159,129,132,190,205,84,66,71,19,1052,171,127,587,304,274,114,233,180,39,2035,14,7,10,19,32,7,20,14,0,123,23,26,12,31,64,34,35,20,3,246,21,31,14,14,29,10,9,10,0,133,21,32,25,22,27,14,30,22,56,244,1249,3156,1118,1137,1494,605,628,546,212,10134
POA2566,47,59,42,80,72,24,44,15,3,396,98,124,78,210,157,74,69,64,13,881,205,108,724,330,300,119,244,200,39,2275,8,10,8,22,61,25,23,17,3,179,19,13,18,50,60,26,31,25,9,251,7,16,11,15,15,3,6,16,3,97,16,14,23,41,28,9,25,27,49,231,815,1739,1088,1128,1115,467,580,497,181,7615
POA2567,196,196,72,131,151,64,29,19,12,874,358,258,161,377,364,127,58,52,28,1779,674,252,1879,594,686,344,470,369,83,5342,34,18,21,31,77,47,30,30,3,288,70,29,35,76,151,58,56,35,3,518,19,17,14,13,36,16,7,8,5,131,30,36,27,42,56,20,13,17,41,282,2241,3474,2378,1617,1985,808,734,596,212,14035
POA2568,5,3,3,0,6,0,0,0,0,31,8,5,4,8,7,0,0,0,0,41,13,0,45,10,16,9,16,17,4,121,3,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,58,88,62,20,50,15,21,20,8,348
POA2569,7,3,0,6,6,0,0,0,0,25,9,5,9,15,10,0,0,4,0,46,22,3,87,23,23,9,16,13,8,210,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,9,68,89,96,58,57,21,27,22,20,451
POA2570,231,261,90,241,225,62,63,40,21,1242,424,388,239,630,508,182,112,104,35,2621,1023,405,2873,797,1037,443,670,589,113,7955,48,12,26,44,119,53,17,42,8,383,81,47,60,101,173,84,47,56,7,653,22,41,26,13,46,14,9,15,6,194,67,53,48,53,69,34,40,35,64,467,3252,5674,3658,2658,2916,1156,1143,1014,324,21791
POA2571,61,52,29,52,47,10,17,6,0,270,116,65,54,99,99,30,18,30,5,517,279,117,784,180,248,105,181,144,38,2083,15,3,6,6,25,10,9,9,0,82,14,12,21,23,36,12,16,16,7,145,8,5,4,8,7,0,4,0,0,35,12,15,20,10,30,10,13,10,22,136,787,1036,948,503,587,216,256,238,80,4664
POA2572,23,21,4,16,10,0,3,6,0,82,32,23,19,45,28,17,7,8,0,185,96,40,320,96,89,48,78,69,14,849,3,0,6,16,11,8,3,9,0,44,7,0,6,10,23,9,4,7,0,64,0,3,0,0,4,0,0,5,0,12,6,0,6,9,6,6,7,5,6,50,238,345,388,225,203,98,103,108,22,1718
POA2573,12,15,4,21,11,8,0,7,0,88,29,25,20,64,40,26,4,14,0,211,75,37,322,82,108,36,110,73,12,862,0,0,11,3,15,6,6,4,0,52,11,8,8,8,21,8,0,5,0,74,0,0,0,0,4,0,4,0,0,12,3,11,0,4,5,0,4,4,5,39,190,328,374,229,244,101,134,122,24,1752
POA2574,20,15,3,14,17,6,4,3,0,91,31,25,16,49,35,12,8,8,3,187,105,37,347,86,87,45,116,79,20,923,5,0,3,9,10,8,3,10,0,54,5,0,3,6,15,9,6,5,3,54,0,8,0,0,0,0,0,0,0,10,7,7,8,5,5,0,6,5,11,48,243,320,404,200,206,87,150,121,42,1775
POA2575,67,94,38,78,55,16,5,24,0,385,89,78,65,156,96,42,14,47,15,603,261,102,905,260,211,153,213,223,32,2348,15,3,11,17,28,16,5,16,0,119,32,12,28,33,46,30,9,23,4,214,3,4,9,8,9,3,4,9,0,53,21,12,19,21,20,19,17,19,16,164,894,1465,1192,778,631,372,294,423,96,6144
POA2576,86,108,24,30,54,39,12,14,7,366,72,84,48,56,50,27,4,12,8,364,167,61,310,90,79,65,44,65,9,900,5,4,9,3,12,10,7,0,4,58,26,25,10,15,26,20,7,9,0,138,6,13,0,3,4,3,3,0,0,42,15,18,14,8,16,16,3,11,3,98,899,1549,494,340,450,258,92,159,54,4315
POA2577,95,86,34,51,61,31,5,28,5,400,109,78,68,109,69,34,11,30,0,511,265,87,711,173,163,100,171,195,31,1897,13,9,21,12,37,20,7,23,0,147,33,17,21,19,45,10,10,23,5,182,8,6,5,5,4,4,0,4,0,43,23,19,16,13,20,14,14,16,15,147,1038,1488,996,555,586,291,242,387,84,5670
POA2578,10,14,3,14,13,4,9,0,0,58,11,12,3,17,11,9,0,3,0,69,25,13,117,29,27,11,9,17,6,256,0,0,0,3,4,0,0,4,0,14,4,0,4,9,8,0,3,0,0,29,0,0,0,0,0,0,0,0,0,3,5,7,3,5,0,0,0,0,4,29,138,235,152,97,100,42,26,39,21,843
POA2579,18,28,7,9,5,4,3,10,0,78,26,21,21,36,25,3,5,0,3,148,75,17,221,53,51,28,59,44,10,573,4,5,0,7,5,0,0,4,0,24,8,3,9,7,4,4,6,4,0,47,3,6,0,0,4,0,0,0,0,13,3,3,10,3,7,8,0,6,5,45,235,334,295,155,160,70,79,74,23,1427
POA2580,93,128,40,107,71,30,10,26,3,497,202,138,98,303,183,56,28,60,23,1112,493,182,1216,703,445,256,376,352,70,4086,20,11,25,20,47,29,18,26,0,202,49,24,19,70,72,26,37,41,3,337,10,13,11,7,7,9,0,3,0,74,35,20,22,38,29,16,21,48,35,264,1378,2007,1524,1583,1069,486,514,645,167,9380
POA2581,24,9,5,8,5,5,0,5,4,71,24,14,10,17,19,7,0,0,0,92,70,24,101,40,31,16,23,22,3,324,4,0,0,4,3,0,4,6,0,21,6,3,0,3,9,3,0,0,3,25,4,0,0,0,0,0,0,0,0,4,10,0,4,0,6,0,0,3,3,24,252,219,136,93,120,32,31,37,21,943
POA2582,83,66,22,31,46,9,5,9,8,283,129,85,51,113,114,18,11,20,10,544,211,107,559,209,192,67,94,109,29,1564,9,3,14,20,30,3,9,8,5,103,31,10,15,20,42,11,5,8,3,145,8,4,0,3,4,0,0,4,0,18,19,15,12,10,14,5,10,9,14,109,1066,1330,742,557,661,159,134,207,95,4954
POA2583,34,19,0,23,0,0,0,0,0,92,28,11,14,25,25,7,0,9,7,130,132,19,150,74,43,24,40,67,10,550,11,3,4,3,8,3,4,8,0,42,18,5,3,6,11,5,0,4,0,47,5,0,0,0,0,0,0,0,0,8,16,4,6,0,10,6,3,4,0,54,324,231,190,159,110,52,50,103,21,1239
POA2584,8,0,4,0,0,0,0,0,0,8,4,4,0,3,6,0,0,0,0,26,16,6,14,5,8,3,8,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,34,20,17,25,4,8,7,0,162
POA2585,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,5,5,0,4,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,14,6,7,7,0,5,7,3,70
POA2586,24,8,6,8,4,4,0,4,0,56,23,0,6,13,18,0,0,8,0,62,61,8,86,36,30,9,16,42,5,295,6,0,3,3,0,4,0,3,0,28,12,0,4,0,4,9,0,6,0,34,5,0,0,0,0,0,0,0,0,0,8,0,6,3,4,0,4,4,7,35,210,128,116,76,83,34,23,74,11,754
POA2587,11,3,0,10,0,0,0,5,0,45,20,6,7,20,8,4,3,5,0,72,41,10,112,48,31,12,34,32,9,325,13,5,0,5,4,0,3,4,0,28,8,0,0,0,4,4,3,6,0,24,0,0,0,0,0,0,0,0,0,7,12,0,4,8,3,0,0,0,0,31,160,152,121,109,76,25,48,66,9,767
POA2588,5,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,15,0,4,3,3,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,19,7,7,7,8,4,15,0,92
POA2590,29,27,6,20,6,4,0,5,0,99,26,27,8,61,28,12,4,9,0,177,91,50,228,129,70,43,84,79,13,797,7,5,8,6,13,8,3,13,0,60,5,3,4,12,22,9,8,9,0,69,0,3,0,6,0,0,0,0,0,14,9,11,8,6,7,9,7,11,10,89,238,360,276,275,175,97,115,144,34,1709
POA2594,43,28,7,38,22,8,7,5,0,156,69,30,28,101,45,22,5,27,0,319,194,53,458,206,150,106,99,149,25,1437,7,3,3,12,24,19,6,14,0,81,22,3,9,19,28,10,3,9,4,119,8,4,0,3,5,0,0,5,0,28,21,8,4,17,5,7,7,23,13,107,512,625,542,463,340,195,129,261,53,3122
POA2619,79,67,21,27,50,11,5,6,4,263,118,100,36,60,87,11,0,9,11,430,151,74,284,90,165,34,44,28,11,881,10,4,0,9,31,3,3,3,0,60,18,16,10,10,27,10,4,9,0,103,10,10,0,5,3,0,0,0,0,27,11,10,3,8,20,5,0,0,4,64,1122,1315,406,337,628,107,78,66,68,4119
POA2620,206,191,87,115,193,39,20,37,16,909,403,397,192,354,424,97,46,52,28,1997,638,351,1833,554,766,207,291,361,92,5091,31,20,36,41,83,40,11,35,3,299,59,46,25,52,102,21,16,32,8,361,23,26,21,21,26,7,5,6,3,134,37,50,32,27,70,26,30,24,56,362,3230,4821,2511,1807,2602,730,554,765,375,17391
POA2621,55,38,17,23,37,7,3,10,0,187,74,61,30,37,71,9,0,11,9,308,130,81,306,66,113,24,42,50,20,833,7,5,0,8,13,10,0,4,0,44,14,10,5,3,26,3,3,3,0,63,4,8,4,0,0,0,0,0,0,18,11,10,3,12,4,0,6,3,9,56,651,826,390,214,379,77,62,81,73,2757
POA2622,32,28,5,11,9,0,6,6,0,88,30,16,12,17,28,8,10,9,4,123,92,28,140,40,38,17,54,45,7,463,3,0,0,4,6,0,5,7,0,22,8,3,0,10,3,7,5,5,0,42,3,5,0,0,0,0,0,0,0,11,0,3,0,0,0,0,5,5,0,23,325,340,195,114,155,63,77,86,15,1370
POA2623,0,3,4,3,0,0,0,0,0,7,0,0,9,0,5,0,0,0,0,16,13,10,28,5,11,4,6,8,0,83,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,31,42,38,14,22,10,10,8,3,181
POA2624,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,15,0,11,6,4,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,9,13,4,0,3,16,0,80
POA2625,3,0,0,0,0,0,0,5,0,9,5,0,0,9,0,0,0,0,0,15,8,0,13,0,0,6,9,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,12,21,21,6,8,10,13,3,132
POA2626,3,0,0,0,0,0,0,0,0,8,4,4,0,0,3,0,0,0,0,20,10,8,27,8,8,3,8,4,0,79,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,5,11,38,32,34,18,28,3,10,10,9,185
POA2627,34,23,9,23,17,15,3,4,4,131,42,28,21,47,26,27,7,18,0,211,145,21,296,100,74,61,61,92,14,849,5,5,6,5,12,4,0,4,4,46,13,4,5,12,12,5,0,11,0,62,7,0,0,7,0,0,0,4,0,23,9,7,3,10,5,3,3,10,11,70,407,442,372,342,204,154,87,202,55,2253
POA2628,8,8,0,19,9,0,3,0,5,49,10,11,6,15,14,5,0,4,0,69,60,13,114,34,33,23,22,40,5,339,4,0,0,3,7,0,0,7,0,29,6,5,3,12,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,19,161,164,129,99,85,44,37,73,15,787
POA2629,3,0,4,4,0,0,0,0,0,12,5,5,3,0,0,0,0,0,0,15,19,3,16,9,6,0,5,6,3,61,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,45,19,21,13,13,4,9,8,5,144
POA2630,38,39,19,29,21,7,0,3,0,151,57,40,31,64,41,23,7,11,11,287,173,38,314,159,145,74,98,100,16,1112,10,5,3,8,13,15,4,8,0,65,16,6,7,9,20,10,7,4,3,90,3,5,7,0,5,4,0,0,0,23,12,6,5,8,7,9,11,9,9,81,483,698,431,342,326,158,140,163,53,2793
