POA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
POA2205,0,0,4,16,11,9,3,0,0,40,0,10,261,1127,102,159,81,26,15,1781,0,0,0,4,0,7,7,4,5,18,0,0,0,10,6,8,4,3,0,27,0,3,4,68,16,8,10,4,0,122,0,0,4,18,9,13,10,4,0,58,0,0,4,20,0,0,0,0,0,25,0,0,0,13,4,4,0,0,0,29,0,0,0,0,0,6,17,43,10,82,0,0,27,123,8,20,10,0,0,200,5,3,13,134,11,4,12,0,0,184,0,4,48,207,33,17,3,0,0,322,0,0,0,22,5,0,0,0,0,29,0,0,0,3,0,0,0,0,0,9,0,0,0,30,3,0,4,0,0,39,0,0,3,19,5,10,8,21,17,83,0,0,4,57,16,4,0,0,0,85,0,0,6,86,15,8,4,0,0,122,0,10,15,88,111,114,66,25,8,439,0,4,19,100,13,15,5,0,0,163
POA2206,0,0,0,5,5,0,3,5,0,19,0,0,6,74,60,102,65,33,30,371,0,0,0,0,0,0,0,0,3,10,0,0,0,4,5,9,12,13,5,49,0,11,5,46,38,26,17,11,5,162,0,0,0,8,7,3,0,3,0,24,0,0,0,3,3,6,0,0,3,16,0,0,0,4,3,8,5,5,7,26,0,3,0,13,17,71,215,341,128,795,0,0,0,16,9,12,11,3,3,65,0,0,0,13,6,5,5,0,5,28,0,0,0,22,14,18,13,5,5,73,0,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,12,8,3,0,3,0,28,0,0,0,11,9,28,59,69,59,229,0,0,0,0,7,7,3,0,0,20,0,0,5,8,3,0,7,8,0,34,0,5,3,23,46,71,59,24,14,247,0,0,0,12,7,9,12,4,0,38
POA2207,0,0,0,9,5,0,8,7,0,34,0,13,26,264,156,282,174,59,41,1010,0,0,0,0,0,6,10,23,11,47,0,3,0,23,20,21,33,17,19,147,0,4,0,44,31,30,25,27,16,176,0,0,5,21,14,14,14,3,0,78,0,0,0,7,0,0,0,0,0,12,0,0,0,6,0,6,5,4,0,24,0,6,0,18,19,39,132,203,105,531,0,7,3,47,23,46,46,10,3,187,0,5,7,56,10,14,5,6,5,103,0,0,8,49,26,15,22,6,6,132,0,0,0,8,3,7,0,0,0,21,0,0,3,5,8,3,4,0,0,24,3,0,0,28,3,9,5,4,0,62,0,0,0,13,5,19,39,66,80,221,0,0,0,13,12,9,5,3,0,37,0,0,0,23,14,7,7,0,0,54,8,18,27,170,164,137,81,18,13,623,0,0,0,22,11,18,27,3,3,85
POA2208,0,0,0,6,0,0,4,0,0,10,0,5,15,127,94,149,101,43,31,568,0,0,0,0,0,0,10,10,3,27,0,4,0,13,4,4,17,7,7,52,0,0,7,12,16,8,6,3,5,61,0,0,3,12,9,5,9,0,4,42,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,5,6,18,15,39,108,119,46,354,0,3,4,26,13,24,43,9,0,127,0,0,0,18,3,6,6,0,5,38,0,0,11,40,20,21,19,7,5,116,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,6,14,24,43,34,128,0,0,0,6,0,3,0,0,0,12,0,0,0,8,0,6,3,0,3,25,0,5,4,31,41,36,39,4,0,165,0,0,0,15,3,9,7,3,0,46
POA2209,0,0,0,4,4,5,6,3,0,23,0,9,56,319,227,271,180,72,50,1181,0,0,0,0,3,3,8,8,0,22,0,0,5,12,10,12,22,8,6,74,0,0,0,9,13,10,10,8,0,54,0,0,0,25,15,25,9,6,5,90,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,20,0,0,6,14,13,21,52,60,8,180,0,0,5,61,43,88,68,14,0,287,0,0,6,46,13,7,17,7,8,96,0,3,9,63,37,18,20,5,0,155,0,0,0,0,0,0,0,0,0,8,0,0,0,3,6,3,6,0,0,19,0,0,0,8,0,0,3,0,0,10,0,0,0,4,0,3,19,32,9,67,0,0,0,9,5,3,0,0,0,18,0,0,0,12,3,6,0,0,0,25,0,0,10,41,29,45,27,9,4,162,0,4,0,40,24,22,22,7,0,122
POA2210,0,0,0,5,6,9,11,7,0,41,6,21,80,603,312,428,230,148,84,1908,0,0,0,8,4,9,10,11,5,39,0,8,7,39,23,24,35,28,6,186,3,4,6,30,18,39,36,38,8,180,0,0,6,32,11,24,15,10,3,114,0,0,0,6,4,0,0,0,0,7,0,0,0,10,6,0,3,9,12,39,0,0,4,11,21,30,47,63,15,185,0,5,8,74,39,96,58,6,0,297,0,12,4,72,17,18,9,14,3,148,0,0,19,96,45,42,25,18,5,243,0,0,7,11,4,3,0,0,0,24,0,0,0,8,3,6,0,0,0,18,0,0,0,6,11,0,4,4,0,29,0,0,0,5,6,18,29,29,18,96,0,0,9,12,9,8,3,0,0,41,0,3,0,19,12,10,13,5,0,65,0,3,10,56,73,92,64,30,12,326,0,4,3,39,23,15,13,12,4,122
POA2211,0,0,0,3,4,0,4,0,0,14,0,12,17,186,111,160,70,26,11,584,0,0,0,0,0,4,3,3,0,16,0,8,0,35,18,18,18,11,4,110,0,4,8,15,15,20,22,8,11,92,0,0,3,23,15,11,12,0,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,5,3,3,4,19,0,0,3,12,6,11,26,35,8,96,0,4,7,41,21,42,20,0,4,129,0,4,11,36,34,29,16,11,6,141,0,0,9,50,28,25,3,4,0,115,0,0,4,8,0,0,4,0,0,11,0,0,0,3,0,0,4,0,0,15,0,0,0,4,10,3,4,5,0,22,0,0,0,5,0,6,10,9,11,49,0,0,0,3,5,9,0,0,0,18,0,0,5,14,9,7,3,3,0,47,0,3,4,42,47,46,33,16,3,199,0,3,5,21,9,12,5,0,0,46
POA2212,0,0,0,0,3,8,0,0,0,10,3,7,17,188,74,104,62,17,7,475,0,0,0,9,3,12,8,4,0,32,0,3,16,47,12,21,15,9,7,132,0,7,4,13,16,16,12,8,13,96,0,0,3,17,11,7,8,3,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,3,0,0,17,0,3,5,11,8,9,22,23,17,92,0,0,3,28,12,19,18,0,0,87,4,0,23,84,36,29,15,6,0,198,0,0,7,49,22,25,12,7,5,122,0,0,0,6,0,0,0,0,0,8,0,0,0,6,3,5,3,0,0,17,0,0,0,9,0,0,0,0,3,16,0,0,0,3,0,5,10,18,3,42,0,0,0,3,12,4,0,0,0,20,0,0,0,14,9,8,0,4,5,49,0,9,16,52,59,84,56,21,3,294,0,3,4,24,5,8,13,0,0,55
POA2213,0,0,0,3,4,3,0,5,0,20,0,11,19,181,73,97,54,14,9,450,0,0,0,6,0,0,5,3,0,15,0,6,13,39,14,17,27,0,4,117,0,8,7,35,33,35,43,20,6,178,0,0,0,15,20,15,4,5,0,63,0,4,0,3,3,0,0,0,0,5,0,0,0,8,3,4,4,11,3,33,0,0,5,3,12,17,30,26,8,99,0,0,5,47,16,22,12,0,0,104,0,0,11,71,31,21,12,5,6,155,0,5,9,55,18,4,10,0,0,98,0,0,0,8,0,0,0,0,0,8,0,0,0,11,3,5,0,0,0,25,0,0,0,9,5,3,3,0,0,25,0,0,0,6,6,15,15,17,7,53,0,0,0,9,6,3,4,0,0,24,0,0,0,13,8,0,3,0,3,26,0,7,11,72,60,83,40,10,3,286,0,0,0,14,12,8,5,3,0,50
POA2214,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,3,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,3,0,15,0,0,0,4,5,4,6,7,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,9,4,0,0,28,0,0,0,0,0,3,0,0,0,10
POA2216,0,0,3,16,14,14,22,7,4,84,0,3,19,222,135,172,101,52,23,723,0,0,0,5,9,12,16,12,0,52,0,3,0,27,15,26,59,31,20,190,3,0,0,52,22,25,17,25,5,151,0,0,0,24,16,21,14,4,0,76,0,0,0,19,3,3,0,0,0,29,0,0,0,5,9,4,5,5,0,21,0,0,4,23,15,44,97,146,59,395,0,0,0,36,20,25,29,4,0,115,5,26,12,177,23,18,12,3,0,268,0,4,4,80,31,26,17,8,0,169,0,0,4,6,0,3,4,0,0,24,0,0,0,14,5,3,3,0,0,25,0,0,0,22,4,5,7,0,0,37,0,0,5,14,9,8,26,38,20,130,0,0,0,24,27,13,5,0,0,71,0,0,4,17,10,6,0,0,0,40,0,0,0,58,58,66,41,23,3,252,0,0,0,26,11,5,11,3,0,65
POA2217,0,0,0,18,19,14,14,11,3,79,0,8,38,329,212,226,106,69,60,1042,0,0,0,12,6,10,17,12,3,56,0,0,0,30,36,36,48,35,22,209,0,9,13,50,29,38,20,29,13,191,0,0,6,20,27,18,12,10,0,90,0,0,0,11,4,3,0,0,0,18,0,0,0,5,8,0,0,8,0,26,0,11,11,28,27,57,130,176,98,541,0,0,5,47,17,31,24,10,9,136,11,73,20,324,35,23,18,12,4,517,0,0,8,64,21,8,18,5,0,136,0,0,0,12,0,5,0,0,0,22,0,0,0,19,4,0,0,0,0,24,0,5,0,24,9,3,0,0,0,49,0,0,0,19,8,12,19,38,16,112,0,0,0,19,12,13,5,0,0,55,0,0,0,21,19,0,0,0,0,47,0,0,0,35,27,35,28,13,7,143,0,0,4,38,20,21,14,0,3,102
POA2218,0,0,0,15,4,3,8,3,3,34,0,12,34,354,212,276,160,52,24,1121,0,0,0,11,0,7,8,15,0,43,0,0,5,9,10,9,12,9,6,54,0,0,0,19,9,12,7,6,0,55,0,4,0,13,16,9,5,0,0,48,0,0,0,5,0,0,0,0,0,8,0,0,0,3,5,0,3,6,0,20,0,5,5,11,7,20,47,67,25,182,0,5,3,41,22,49,48,11,3,180,0,17,10,70,23,10,9,0,0,132,0,5,4,30,24,9,3,3,0,74,0,3,0,3,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,3,0,8,3,0,3,4,0,17,0,0,0,7,3,11,15,27,11,72,0,0,0,16,8,3,0,0,0,35,0,0,0,18,13,0,6,0,0,34,5,0,3,36,29,36,23,12,0,140,0,5,5,22,9,12,15,9,0,70
POA2219,0,0,0,5,6,8,3,5,0,26,0,0,4,34,33,60,26,14,5,177,0,0,0,0,0,3,11,3,0,23,0,3,0,23,14,29,35,17,13,142,0,0,0,21,20,14,18,23,3,119,0,0,0,9,4,6,5,0,0,19,0,0,0,11,0,4,4,0,0,14,0,0,0,10,5,8,6,0,6,29,0,3,7,12,10,41,95,116,26,314,0,0,3,4,3,11,14,0,0,40,0,0,0,13,8,7,9,3,0,41,0,0,0,14,0,0,4,0,0,24,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,3,16,3,5,0,3,4,30,0,0,0,6,0,4,12,20,9,58,0,0,0,4,8,3,0,0,0,13,0,0,0,4,0,4,0,0,0,11,0,0,0,10,16,10,9,5,0,52,0,0,0,9,7,0,17,3,0,34
POA2220,0,0,0,11,7,0,7,0,0,16,17,114,285,1946,797,920,589,282,159,5112,0,0,0,0,7,17,27,25,9,79,0,5,5,9,4,24,15,11,3,82,0,0,7,0,10,6,14,18,0,64,0,0,0,16,21,22,16,9,3,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,9,0,18,0,0,0,4,8,23,52,78,21,193,3,14,35,167,94,171,110,20,0,623,0,11,8,102,23,17,8,8,4,176,0,4,25,132,68,29,39,14,0,300,0,0,0,7,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,10,0,0,0,4,0,0,3,0,0,11,0,6,0,7,0,14,19,31,18,96,0,0,0,30,12,4,0,0,0,50,0,0,5,37,18,18,5,3,0,91,3,0,0,30,34,32,29,8,0,138,0,5,14,94,33,36,35,10,6,225
POA2221,0,0,0,7,7,5,3,0,0,20,3,27,37,324,227,238,123,51,23,1055,0,0,0,6,3,5,24,31,4,69,0,0,5,19,11,16,15,11,8,81,0,4,0,17,13,23,18,17,13,106,0,0,0,16,6,12,0,7,0,43,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,7,5,0,23,0,4,9,11,15,33,56,69,33,224,4,8,9,58,39,49,43,8,0,219,0,9,0,20,15,5,4,3,5,63,0,0,0,23,12,3,6,3,0,56,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,5,5,0,0,10,0,0,0,5,3,9,27,24,11,71,0,0,0,5,0,0,0,0,0,11,0,0,0,3,5,0,4,0,0,13,0,0,4,32,44,41,15,16,8,164,0,0,7,22,14,18,14,9,0,84
POA2222,0,0,0,5,4,3,0,5,0,13,0,17,46,284,172,193,105,58,54,921,0,0,0,0,0,11,17,14,3,44,0,3,0,8,10,9,17,6,0,48,0,5,3,8,4,14,13,4,3,54,0,0,4,3,10,6,7,7,0,37,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,3,0,7,0,10,0,0,0,3,0,9,23,32,13,89,4,0,7,45,13,53,41,0,11,177,0,3,9,36,21,8,8,8,0,94,0,0,9,32,20,5,3,0,0,75,0,0,0,8,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,6,6,18,6,49,0,0,0,3,6,5,0,0,0,18,0,0,0,6,6,3,5,0,0,26,0,0,0,4,10,12,17,7,3,51,0,0,3,15,7,7,15,6,0,61
POA2223,0,0,0,5,0,0,0,0,0,13,4,23,23,346,167,186,119,47,20,926,0,0,0,10,8,10,33,20,7,74,0,0,0,4,4,15,7,6,5,47,0,13,8,51,39,40,33,27,15,220,0,0,0,13,6,7,8,6,0,45,0,0,0,5,0,0,0,0,3,10,0,3,0,10,0,4,4,4,4,32,0,0,0,11,4,18,22,24,9,93,4,0,10,58,29,53,20,6,0,177,0,3,3,29,16,22,17,4,4,99,0,0,5,23,16,10,5,3,0,63,0,0,0,6,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,5,9,9,11,4,0,0,40,0,0,0,4,0,4,22,11,8,55,0,0,0,27,14,9,4,0,0,55,0,0,0,13,4,5,5,0,0,32,0,0,0,16,11,13,14,8,0,54,0,0,0,27,11,17,14,6,0,86
POA2224,0,0,0,6,0,4,0,3,0,20,0,5,14,111,60,92,53,11,14,352,0,0,0,4,0,5,6,3,5,21,0,0,0,11,8,18,30,21,6,104,3,11,0,27,24,26,27,20,21,160,0,0,0,3,11,9,0,3,0,22,0,0,0,7,0,0,0,0,0,8,0,0,0,11,7,7,0,6,7,26,0,0,3,3,9,21,46,45,8,140,0,4,5,13,19,19,14,10,3,91,0,0,0,11,6,0,0,9,0,27,0,0,0,18,11,0,6,6,0,44,0,0,0,3,4,0,4,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,10,4,4,3,0,3,25,0,0,0,3,0,15,21,16,15,72,0,0,0,0,0,0,3,0,0,9,0,0,0,4,4,0,0,0,0,10,0,3,0,10,13,12,14,7,0,56,0,0,0,6,3,10,12,3,0,46
POA2225,0,0,0,0,0,0,0,0,0,4,0,0,0,16,4,14,9,0,3,43,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,4,0,0,10,0,8,3,27,27,10,17,4,0,101,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,14,0,0,0,0,0,0,4,0,0,8,0,0,0,0,3,3,0,0,0,13,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,8,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,0,0,3
POA2226,0,0,0,3,0,0,4,3,0,8,0,0,5,59,26,27,10,9,0,141,0,0,0,0,3,0,0,3,3,13,0,0,0,0,0,0,4,0,0,17,0,23,18,72,46,53,39,27,11,299,0,0,0,0,0,0,0,0,0,10,0,0,0,4,4,0,0,0,0,12,0,0,0,0,3,4,10,3,0,26,0,0,0,0,6,4,5,3,0,24,0,0,0,3,3,8,4,0,0,17,0,3,0,10,7,7,6,5,0,38,0,0,0,7,0,6,0,0,0,19,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,0,0,3,29,0,0,0,9,6,5,4,3,9,29,0,0,0,11,7,5,0,0,0,24,0,0,0,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,3,4,6,4,0,0,19
POA2227,0,0,0,3,5,3,0,0,0,11,0,3,4,39,18,20,14,4,5,108,0,0,0,5,3,3,6,3,0,12,0,0,0,7,0,9,3,9,0,29,6,7,9,78,61,53,31,42,15,303,0,0,0,6,0,4,0,0,0,11,0,0,0,4,4,0,0,0,0,15,0,0,0,8,4,0,3,0,0,27,0,0,0,0,3,4,4,5,0,26,0,4,4,6,0,14,7,0,0,34,0,0,0,8,7,0,3,0,0,25,0,0,0,8,5,3,5,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,0,12,7,3,5,0,0,27,0,0,0,0,0,0,10,14,11,36,0,0,0,9,6,0,0,0,0,13,0,0,0,6,0,0,0,0,0,8,0,0,0,0,4,0,6,0,0,11,0,0,4,9,0,0,3,0,0,17
POA2228,0,0,0,12,10,11,11,3,0,36,0,8,11,133,60,69,37,14,5,344,0,0,0,0,0,4,9,6,0,18,0,5,5,16,5,7,18,9,8,64,0,19,11,76,49,62,49,50,36,353,0,0,0,11,8,7,3,0,0,32,0,0,0,11,0,0,3,0,0,14,0,0,0,5,0,0,5,8,0,30,0,5,3,7,6,13,16,21,11,85,0,4,0,17,7,11,14,0,0,61,0,0,6,39,17,10,8,9,5,96,0,0,4,20,13,11,3,0,0,62,0,3,0,14,4,0,0,0,0,25,0,0,0,3,0,0,0,0,0,3,0,3,3,23,6,3,3,6,0,47,0,0,0,6,3,4,16,26,19,77,0,0,3,19,9,6,5,0,0,44,0,0,0,15,5,4,0,0,0,23,0,0,0,3,0,5,8,0,0,20,0,0,0,10,11,9,10,14,0,51
POA2229,0,0,0,8,5,4,0,0,0,26,0,3,4,89,36,46,35,9,5,232,0,0,0,4,5,9,13,16,0,39,0,0,0,9,5,7,17,8,3,53,9,22,21,138,78,81,73,86,41,546,0,0,0,4,3,7,4,0,0,25,0,3,0,3,0,3,0,0,0,17,0,0,0,9,3,3,16,7,4,46,0,0,0,3,9,17,24,29,9,91,0,0,4,4,13,6,6,0,0,43,0,0,0,22,16,8,0,9,0,59,0,0,0,15,19,7,4,0,0,37,0,0,0,8,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,9,8,28,15,9,4,5,0,74,0,0,0,8,7,13,17,20,6,64,0,4,0,8,8,10,0,0,0,28,0,0,0,8,0,7,4,0,0,20,0,0,0,3,7,10,0,3,0,29,0,0,3,6,9,7,16,4,0,34
POA2230,0,3,0,5,11,6,4,4,0,26,0,0,0,20,13,20,5,4,5,66,0,0,0,4,3,9,7,3,0,30,0,0,0,3,0,3,13,8,0,28,6,20,23,153,80,117,77,49,24,552,0,0,0,10,3,0,0,0,0,15,0,0,6,19,4,3,0,3,0,40,0,0,0,31,16,13,21,15,12,100,0,0,0,3,4,12,18,17,0,46,0,0,3,6,0,9,0,0,0,27,0,0,0,6,0,6,3,4,0,24,0,0,0,11,9,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,9,13,5,5,0,77,0,0,0,18,5,10,27,11,15,86,0,4,5,9,6,6,0,0,0,33,0,0,0,9,3,6,0,0,0,14,0,0,0,3,0,6,4,0,0,15,0,0,0,8,10,6,5,0,0,27
POA2231,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,4,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2232,0,3,3,8,9,3,7,3,0,26,0,3,13,188,51,78,43,10,5,397,0,0,0,4,0,0,6,3,0,18,0,0,0,9,7,10,17,7,7,64,3,29,32,141,111,87,82,87,41,612,0,0,0,12,5,11,7,0,0,41,0,0,0,8,9,0,0,0,0,21,0,0,0,19,14,7,28,15,9,94,0,0,0,0,9,13,10,24,11,67,0,0,6,26,14,17,14,0,0,78,3,9,4,68,22,6,5,9,4,138,0,0,6,28,14,10,4,0,6,76,0,0,0,14,3,0,0,0,0,22,0,0,0,8,0,0,0,0,0,11,0,5,4,31,20,11,8,3,0,82,0,3,3,15,3,12,12,6,10,68,0,4,6,21,24,6,0,0,0,61,0,0,0,26,15,3,3,0,0,55,0,0,0,8,12,6,9,0,5,27,0,0,3,16,9,11,14,3,0,57
POA2233,0,0,0,4,5,3,0,0,0,10,0,6,0,40,19,16,10,0,0,93,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,7,6,0,16,0,14,20,103,99,95,93,99,26,548,0,0,0,10,3,7,0,0,0,17,0,0,0,6,4,0,3,0,0,13,0,0,0,14,10,8,14,18,6,68,0,0,0,0,0,0,12,0,0,15,0,0,0,6,0,3,7,0,0,13,0,0,3,22,10,7,5,8,8,63,0,0,0,17,3,0,7,0,0,30,0,0,0,9,4,0,0,0,0,14,0,0,0,4,0,0,4,0,0,7,0,9,0,11,7,13,5,6,0,54,0,0,0,3,5,7,7,9,5,38,0,0,0,6,3,0,0,0,0,9,0,0,0,4,5,0,0,0,0,12,0,0,0,0,4,3,0,0,0,10,0,0,5,6,5,6,8,0,0,29
POA2234,0,0,0,6,10,6,7,6,0,38,0,5,4,75,49,52,38,16,7,242,0,0,0,5,7,19,19,11,0,57,0,0,3,20,13,23,19,11,6,97,0,12,9,54,74,115,80,44,22,412,0,0,0,5,14,15,5,5,0,44,0,0,3,3,5,0,6,4,0,21,0,0,0,6,4,7,11,11,0,46,0,0,0,0,9,28,23,22,10,97,4,0,0,16,3,26,22,3,4,76,0,0,5,21,25,20,16,9,5,94,0,3,3,11,8,10,5,0,0,30,0,0,0,7,0,3,0,0,0,12,0,0,0,5,0,0,5,0,0,10,0,0,0,13,6,8,6,7,0,46,0,0,0,9,0,25,21,19,18,90,0,0,0,0,12,0,0,0,0,22,0,0,4,6,9,4,5,0,0,27,0,4,0,36,42,50,30,8,0,164,0,0,0,10,9,15,24,6,5,58
