POA_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
POA2866,0,0,0,0,0,0,0,3,4,33,27,5,63,0,0,0,63,47,3,111
POA2867,0,0,0,0,0,0,0,0,0,0,8,4,8,0,0,0,8,10,0,20
POA2868,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,11,0,24
POA2869,0,0,0,0,0,0,0,0,0,22,15,0,36,4,7,11,46,37,0,89
POA2870,0,0,0,0,0,0,5,3,9,186,124,16,329,15,10,24,355,209,6,575
POA2871,0,0,0,0,0,0,0,3,9,120,84,11,223,10,10,19,239,176,8,425
POA2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7
POA2874,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,5,0,8
POA2875,0,0,0,0,0,0,0,0,0,6,7,3,18,0,0,3,17,14,3,36
POA2876,0,0,0,0,0,0,0,0,5,0,5,3,8,0,0,0,8,11,4,19
POA2877,0,0,0,0,0,0,3,0,3,31,41,3,76,3,4,10,87,57,7,142
POA2878,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6
POA2879,0,0,0,0,0,0,0,3,3,6,4,0,10,0,0,0,10,17,3,34
POA2880,6,10,0,0,0,10,10,6,33,300,204,54,564,19,17,41,601,467,12,1080
POA2898,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,0,0,10
