POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2403,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,60,0,0,0,0,60
POA2404,16,0,0,0,0,14,8,0,0,0,0,8,12,0,0,0,0,12,11,0,0,0,0,11,13,0,0,0,0,13,35,0,0,0,0,35,17,0,0,0,0,17,12,0,0,0,0,12,8,0,0,0,0,8,3,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,133,0,0,0,0,134
POA2405,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,26
POA2406,0,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,36
POA2408,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
POA2409,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,33,0,0,0,0,33
POA2410,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,20
POA2411,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,9,0,0,0,0,9,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,46
POA2420,21,0,0,0,0,21,11,0,0,0,0,11,16,0,0,0,0,16,19,0,0,0,0,19,46,0,0,0,0,44,93,0,0,0,0,92,84,0,0,0,0,84,72,0,0,0,0,74,52,0,0,0,0,52,40,0,0,0,0,41,22,0,0,0,0,22,24,0,0,0,0,24,485,6,0,0,3,495
POA2421,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,6,0,0,0,0,6,34,0,0,0,0,34,36,0,0,0,0,36,64,0,0,0,0,64,58,0,0,0,0,58,48,0,0,0,0,48,30,0,0,0,0,30,18,0,0,0,0,18,328,0,0,0,0,328
POA2422,34,0,0,0,0,31,17,0,0,0,0,17,23,0,0,0,0,27,26,0,0,0,0,26,35,0,0,0,0,41,121,0,0,0,0,121,77,0,0,0,0,82,69,0,0,0,0,71,22,0,0,0,0,26,24,0,0,0,0,24,13,0,0,0,0,13,26,0,0,0,0,34,485,4,0,3,0,492
POA2423,23,0,0,0,0,23,14,0,0,0,0,14,15,0,0,0,0,15,25,0,0,0,0,25,33,0,0,0,0,39,59,0,0,0,0,58,56,0,0,0,0,56,60,0,0,0,0,60,17,0,0,0,0,17,15,0,0,0,0,15,6,0,0,0,0,6,24,0,0,0,0,24,358,0,0,0,0,362
POA2424,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,47,0,0,0,0,47
POA2425,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,57,0,0,0,0,57,51,0,0,0,0,51,69,0,0,0,0,69,20,0,0,0,0,20,17,0,0,0,0,17,12,0,0,0,0,12,16,0,0,0,0,16,287,0,0,0,0,287
POA2426,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,8,23,0,0,0,0,23,17,0,0,0,0,17,13,0,0,0,0,13,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,11,107,0,0,0,0,103
POA2427,10,5,0,0,0,19,10,0,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,11,0,0,0,0,11,34,0,0,0,0,36,33,3,0,0,0,41,48,0,0,0,0,46,20,0,0,0,0,21,11,0,0,0,0,11,8,0,0,0,0,8,17,0,0,0,0,19,222,11,0,4,0,235
POA2428,85,14,13,0,0,122,50,14,8,0,0,73,46,5,4,3,0,65,91,13,10,0,0,117,147,12,9,0,0,171,282,41,33,0,3,362,323,31,26,0,0,378,409,25,6,0,0,443,191,10,3,0,0,202,92,4,8,0,0,107,59,7,6,0,0,68,117,18,13,4,0,145,1901,187,146,7,3,2245
POA2429,57,0,0,0,0,59,34,0,0,0,0,34,39,0,0,0,0,46,57,3,0,0,0,63,80,0,0,0,0,84,250,0,0,0,0,256,243,0,0,0,0,243,156,0,0,0,0,156,59,0,0,0,0,64,42,0,0,0,0,42,19,0,0,0,0,19,59,0,0,0,0,59,1112,12,3,0,0,1126
POA2430,167,11,3,0,0,181,90,0,5,0,0,95,95,3,3,0,0,98,192,10,9,0,0,206,243,11,7,0,0,258,739,28,8,7,0,775,701,22,0,0,0,725,648,9,0,0,0,658,255,0,0,0,0,259,134,0,0,0,0,138,91,4,0,0,0,96,199,8,0,0,0,206,3541,110,33,9,3,3687
POA2431,19,0,0,0,0,21,13,0,3,0,0,16,11,4,0,0,0,11,23,0,3,0,0,28,29,0,3,0,0,38,70,4,11,0,0,86,95,0,6,0,0,110,101,0,0,0,0,105,29,0,0,0,0,32,26,0,0,0,0,26,5,0,0,0,0,5,17,0,4,0,0,21,451,7,32,0,0,496
POA2439,19,0,0,0,0,18,10,0,0,0,0,11,9,0,0,0,0,9,25,0,0,0,0,25,28,0,0,0,0,28,67,0,0,0,0,69,78,0,0,0,0,78,89,0,0,0,0,90,42,0,0,0,0,42,24,0,0,0,0,24,17,0,0,0,0,17,16,0,0,0,0,16,425,5,0,0,0,432
POA2440,114,3,3,4,0,124,87,3,4,0,0,88,68,0,0,0,0,68,143,0,0,0,0,147,190,4,0,0,0,194,592,5,5,0,0,602,397,8,0,0,0,407,328,4,0,0,0,334,97,0,0,0,0,105,80,0,0,0,0,80,32,0,0,0,0,32,156,4,0,0,0,162,2288,25,17,10,7,2347
POA2441,31,0,0,0,0,31,21,0,0,0,0,21,16,0,0,0,0,16,27,0,0,0,0,27,42,0,0,0,0,42,95,0,0,0,0,99,83,0,0,0,0,83,101,0,0,0,0,101,31,0,0,0,0,26,31,0,0,0,0,32,12,0,0,0,0,12,26,0,0,0,0,26,509,0,0,0,3,517
POA2443,47,4,0,0,0,53,17,7,0,0,0,22,26,0,0,0,0,29,40,9,0,0,0,45,37,3,0,0,0,39,105,5,3,0,0,121,132,6,0,0,0,139,135,4,0,0,0,142,44,0,0,0,0,44,32,0,0,0,0,34,16,0,0,0,0,16,38,4,0,0,0,45,670,42,13,5,0,728
POA2444,217,34,16,0,5,272,92,23,4,0,0,118,69,17,15,0,0,98,134,37,13,0,0,186,199,27,21,3,0,250,490,96,70,0,0,651,791,114,54,0,0,961,1246,82,39,0,0,1371,570,22,18,0,0,603,362,14,11,0,0,386,195,7,9,0,0,211,196,20,15,0,0,230,4560,488,277,7,10,5331
POA2445,45,0,0,0,0,42,22,0,0,0,0,20,11,0,0,0,0,14,25,0,0,0,0,25,33,0,0,0,0,33,97,6,0,0,0,102,131,0,0,0,0,132,222,3,0,0,0,219,91,0,0,0,0,93,60,0,0,0,0,60,24,0,0,0,0,32,43,0,0,0,0,43,802,17,0,0,0,824
POA2446,73,5,0,0,0,69,31,3,0,0,0,39,33,4,0,0,0,34,53,0,0,0,0,52,84,0,0,0,0,85,286,10,0,0,0,301,344,20,0,0,0,360,400,6,0,0,0,406,168,0,0,0,0,168,116,0,0,0,0,120,61,0,0,0,0,61,97,3,0,0,0,98,1755,47,4,3,0,1806
POA2447,45,3,0,0,0,41,22,0,0,0,0,23,30,0,0,0,0,30,54,3,0,0,0,54,68,0,0,0,0,67,166,0,0,0,0,161,157,0,0,4,0,158,145,0,0,0,0,150,45,0,0,0,0,46,24,0,0,0,0,24,17,0,0,0,0,17,55,0,0,0,0,52,814,13,5,6,0,838
POA2448,37,0,0,0,0,43,28,0,0,0,0,28,27,6,0,0,0,31,47,5,4,0,0,50,61,0,4,0,0,67,130,10,6,3,0,148,158,7,3,0,0,169,148,0,0,0,0,152,45,0,0,0,0,48,39,0,7,0,0,37,21,0,4,0,0,23,40,3,0,0,0,47,782,39,22,3,0,845
POA2449,14,0,0,0,0,14,12,0,0,0,0,12,10,0,0,0,0,10,17,0,0,0,0,17,27,0,0,0,0,27,61,0,0,0,0,57,28,0,0,0,0,28,19,3,0,0,0,20,6,0,0,0,0,6,3,0,0,0,0,8,6,0,0,0,0,6,14,0,0,0,0,14,220,3,0,0,0,230
POA2450,228,15,17,0,0,262,89,8,3,0,0,103,71,12,8,0,0,89,160,13,8,3,0,186,208,35,33,3,0,277,589,76,72,0,0,744,801,82,45,7,0,928,1091,81,37,6,0,1218,518,15,0,0,0,530,346,16,6,0,0,375,182,12,5,4,0,194,261,19,13,3,0,297,4538,380,255,19,9,5199
POA2452,67,6,4,0,0,83,31,14,3,0,0,43,37,13,0,0,0,47,51,8,4,0,0,63,84,11,6,0,0,101,262,30,16,0,0,308,369,36,10,0,0,418,373,15,7,0,0,397,126,6,0,0,0,135,71,0,4,0,0,74,32,0,0,0,0,32,82,4,6,0,0,95,1595,149,60,0,0,1801
POA2453,26,0,0,0,0,25,13,0,0,0,0,13,3,0,0,0,0,3,19,0,0,0,0,19,15,0,0,0,0,15,63,0,0,0,0,64,31,0,0,0,0,31,35,0,0,0,0,35,10,0,0,0,0,10,4,0,0,0,0,4,12,0,0,0,0,12,13,0,0,0,0,13,241,5,0,0,0,244
POA2454,43,0,0,0,0,43,33,0,0,0,0,33,21,3,0,0,0,24,34,0,0,0,3,37,61,0,0,0,0,61,159,3,0,0,0,169,147,0,0,0,0,147,172,0,0,0,0,176,74,3,0,0,0,74,57,0,0,0,0,56,19,0,0,0,0,20,42,4,0,0,0,44,868,19,5,0,3,893
POA2455,13,0,0,0,0,13,8,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,19,0,0,0,0,18,50,0,0,0,0,50,48,8,3,0,0,57,60,3,0,0,0,61,21,0,0,0,0,21,18,0,0,0,0,18,12,4,0,0,0,11,25,0,0,0,0,25,269,15,5,4,0,289
POA2456,86,3,0,0,0,91,49,0,0,0,0,49,31,0,0,0,0,29,80,0,0,5,0,83,75,3,0,0,0,80,240,9,0,5,0,252,317,14,0,0,0,326,529,7,0,0,0,541,207,0,0,0,0,204,105,3,4,0,0,112,51,3,0,0,0,56,124,4,0,0,0,130,1883,39,8,8,0,1946
POA2460,142,0,0,6,0,151,101,0,0,0,0,101,103,5,6,0,0,105,201,3,0,4,0,212,291,3,0,3,0,296,866,10,11,17,0,901,713,16,6,12,0,737,499,6,3,4,0,517,139,0,0,0,0,146,93,4,0,0,0,94,68,0,0,0,0,70,180,5,0,4,0,188,3401,47,20,48,0,3520
POA2462,16,0,0,0,0,16,9,0,0,0,0,7,12,0,0,0,0,12,18,0,0,0,0,19,23,0,0,0,0,26,51,0,0,0,0,51,32,0,0,0,0,32,26,0,0,0,0,26,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,5,22,0,0,0,0,22,236,0,0,3,0,238
POA2463,55,0,0,0,0,55,29,0,0,0,0,30,19,5,0,0,0,16,46,7,0,0,0,53,62,3,0,0,0,65,156,0,0,0,0,160,160,4,0,0,0,164,199,3,6,0,0,208,55,0,0,0,0,55,26,0,0,0,0,31,21,0,0,0,0,22,43,0,0,0,0,47,876,22,8,7,3,909
POA2464,23,3,0,0,0,26,13,0,0,0,0,18,13,4,0,0,0,16,21,3,0,0,0,25,32,6,0,0,0,42,72,19,0,4,0,97,85,9,3,0,0,107,111,5,3,6,0,127,38,4,0,0,0,45,29,0,0,0,0,32,20,0,0,0,0,22,38,12,0,0,0,46,507,64,17,7,3,599
POA2465,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,36,0,0,0,0,36
POA2466,12,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,22,10,0,0,0,29,16,3,0,0,0,15,12,0,0,0,0,13,4,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,3,0,0,0,13,87,17,0,0,0,108
POA2469,30,0,0,0,0,30,27,0,0,0,0,27,21,0,0,0,0,24,43,0,0,0,0,43,46,0,0,0,0,46,70,0,0,0,0,74,40,0,0,0,0,41,43,0,0,0,0,43,7,0,0,0,0,13,9,0,0,0,0,12,11,0,0,0,0,11,21,0,0,0,0,21,373,0,4,0,0,387
POA2470,70,3,3,0,0,83,40,4,0,0,0,48,45,0,0,0,0,44,103,0,0,0,0,112,176,3,0,0,0,180,485,5,5,0,0,490,334,4,0,0,0,333,243,0,0,0,0,243,93,0,0,0,0,93,44,0,0,0,0,44,33,0,0,0,0,33,92,0,0,0,0,95,1755,17,9,9,4,1794
POA2471,17,0,0,0,0,17,8,0,0,0,0,8,12,0,0,0,0,12,26,0,0,0,0,23,22,0,0,0,0,25,62,0,0,0,0,67,58,3,0,0,0,59,64,0,0,0,0,65,16,0,0,0,0,16,16,0,0,0,0,16,8,0,0,0,0,8,22,0,0,0,0,22,330,8,0,4,0,338
POA2472,15,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,7,6,0,0,0,0,6,14,0,0,0,0,17,50,0,0,0,0,53,56,0,0,0,0,56,54,0,0,0,0,54,18,0,0,0,0,18,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,16,259,0,0,5,3,268
POA2473,16,4,0,0,0,17,4,0,0,0,0,9,4,0,0,0,0,4,6,3,0,0,0,9,10,3,0,0,0,15,24,10,3,0,0,37,10,15,0,0,0,30,37,12,0,0,0,48,24,0,0,0,0,25,18,0,0,0,0,22,6,0,0,0,0,7,8,3,0,0,0,18,184,53,10,0,0,244
POA2474,39,0,0,0,0,39,25,0,0,0,0,25,36,0,0,0,0,36,44,0,0,0,0,44,52,0,0,0,0,52,159,0,0,0,0,163,118,0,0,0,0,118,88,0,0,0,0,88,17,0,0,0,0,17,20,0,0,0,0,20,13,0,0,0,0,13,47,0,0,0,0,47,660,0,0,0,0,664
POA2475,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,34
POA2476,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,17,0,0,0,0,17,7,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,76,0,0,0,0,79
POA2477,66,4,0,0,0,71,22,6,0,0,0,22,23,8,0,0,0,28,32,7,0,0,0,44,71,3,0,0,0,77,191,20,4,0,0,214,216,26,4,0,0,244,313,14,9,0,0,335,155,4,0,0,0,156,105,0,0,0,0,104,75,3,4,0,0,81,84,6,0,0,0,93,1342,103,19,0,0,1466
POA2478,133,26,4,0,0,169,42,13,3,0,0,63,44,13,3,0,0,62,70,28,3,0,0,104,86,37,4,0,0,128,260,77,22,0,0,361,342,84,29,0,0,456,577,129,23,5,0,736,365,51,9,0,0,430,359,39,5,0,0,410,188,23,6,0,0,215,170,38,9,0,0,218,2644,571,124,8,0,3347
POA2479,36,0,0,0,0,36,14,0,0,0,0,18,9,0,0,0,0,15,15,0,0,0,0,15,20,0,0,0,0,25,45,0,0,0,0,45,69,0,0,0,0,71,81,0,0,0,0,90,66,0,0,0,0,65,90,0,0,0,0,92,117,0,0,0,0,117,44,0,0,0,0,44,609,10,0,5,0,626
POA2480,280,8,4,0,0,297,109,7,4,0,0,122,142,12,8,0,0,160,242,23,15,0,0,281,327,18,12,0,0,361,976,61,21,0,0,1056,1076,29,11,6,3,1125,1059,24,5,0,0,1088,372,0,0,0,0,379,276,3,0,4,0,278,181,3,0,0,0,178,296,8,5,0,0,312,5328,201,91,7,6,5629
POA2481,69,9,0,0,0,77,22,6,0,0,0,27,16,0,0,0,0,16,14,5,4,0,0,20,18,8,0,0,0,29,63,15,4,4,0,85,74,35,7,0,0,125,131,34,12,0,0,179,85,37,3,0,0,127,136,27,7,0,0,173,213,17,8,0,0,238,84,14,0,0,0,101,923,214,53,5,5,1197
POA2482,44,0,0,0,0,41,12,0,0,0,0,18,8,0,0,0,0,12,24,0,0,0,0,29,43,0,0,0,0,38,78,4,4,0,0,86,68,5,3,0,0,70,103,3,0,0,0,108,96,0,0,0,0,102,76,0,0,0,0,77,42,0,0,0,0,50,47,0,0,0,0,47,645,18,9,5,0,679
POA2483,85,0,9,0,0,87,34,0,3,0,0,34,24,0,0,0,0,25,43,0,4,0,0,53,55,0,0,0,0,63,132,11,5,0,0,151,166,17,9,0,0,186,242,22,7,0,0,273,153,9,9,0,0,172,131,4,0,4,0,134,90,0,0,0,0,90,76,0,0,0,0,83,1231,66,46,7,4,1344
POA2484,101,0,0,0,0,102,66,0,0,0,0,70,40,0,3,0,0,47,85,4,3,0,0,92,107,6,0,0,0,108,302,3,0,0,0,309,412,3,6,0,0,421,544,7,0,3,0,555,209,0,0,0,0,213,157,0,0,0,0,157,84,0,0,0,0,84,149,0,4,0,0,154,2254,24,20,9,4,2312
POA2485,41,30,27,0,0,98,13,17,13,0,0,38,16,17,3,0,0,32,29,24,10,0,0,68,35,23,36,0,0,96,88,81,80,0,0,250,108,76,66,0,0,255,218,73,45,0,0,333,104,25,15,0,0,145,63,13,19,0,0,98,56,5,8,0,0,73,45,24,24,0,0,90,825,398,349,0,3,1570
POA2486,175,40,7,0,0,220,58,25,4,0,0,79,32,10,0,0,0,49,95,31,4,0,0,132,110,37,14,3,0,159,350,105,34,0,0,494,457,174,29,0,0,660,884,139,20,0,0,1047,470,29,4,0,0,503,308,27,5,0,0,334,135,11,0,0,0,146,184,52,8,0,0,243,3261,675,131,3,3,4074
POA2487,63,5,8,0,0,77,18,4,0,0,0,19,18,0,0,0,0,16,21,7,6,0,0,29,36,13,9,0,0,61,93,31,15,3,0,147,110,28,23,0,0,161,226,45,25,3,0,300,200,26,3,0,0,226,220,18,14,0,0,258,193,4,10,0,0,209,75,13,15,0,0,103,1271,198,119,12,0,1609
POA2488,21,6,3,0,0,26,8,0,0,0,0,8,6,0,0,0,0,3,10,0,0,0,0,13,9,0,0,0,0,13,38,13,3,0,0,64,47,28,7,0,0,75,71,17,8,0,0,99,49,13,6,0,0,63,32,0,0,0,0,35,10,0,0,0,0,15,27,12,0,0,0,41,324,97,27,0,0,445
POA2489,31,5,3,0,0,44,21,3,0,0,0,27,10,0,4,0,0,23,13,3,4,0,0,22,38,5,0,0,0,48,72,11,4,0,0,92,95,31,5,0,0,131,212,28,3,0,0,240,149,14,0,0,0,164,99,5,0,0,0,108,45,0,0,0,0,45,48,7,0,0,0,61,841,117,30,0,0,990
POA2490,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,9,16,0,0,0,0,16,27,0,0,0,0,27,11,0,0,0,0,11,18,0,0,0,0,18,9,0,0,0,0,9,4,0,0,0,0,4,109,0,0,0,0,109
POA2500,96,21,64,0,0,187,38,4,27,0,0,69,22,9,22,0,0,50,26,3,32,0,0,66,62,13,53,4,0,135,170,43,199,4,0,417,207,70,277,7,0,557,418,119,362,11,0,917,362,57,147,6,0,564,338,40,106,3,0,486,202,19,80,0,3,305,113,21,69,0,0,205,2047,418,1438,42,5,3955
POA2502,48,3,3,0,0,51,20,0,0,0,0,20,13,4,0,0,0,21,33,4,4,0,0,40,38,7,4,0,0,46,128,9,14,0,0,144,169,18,7,0,0,186,270,15,12,0,0,297,91,6,0,0,0,98,55,7,0,0,0,70,26,0,3,0,0,31,75,0,3,0,0,76,965,62,52,0,0,1080
POA2505,28,0,0,0,0,28,8,0,0,0,0,12,5,0,0,0,0,10,8,0,0,0,0,11,11,0,0,0,0,13,62,7,5,0,0,76,64,0,3,0,0,67,117,9,0,0,0,127,59,8,0,0,0,65,46,0,0,0,0,45,29,3,0,0,0,37,26,0,0,0,0,28,469,24,23,0,0,519
POA2506,27,4,0,0,0,31,26,0,3,0,0,26,11,0,0,0,0,11,21,0,0,0,0,23,30,0,0,0,0,30,105,3,0,0,0,105,141,0,10,0,0,150,163,3,6,0,0,168,93,3,0,0,0,96,51,5,0,0,0,48,27,0,0,0,0,27,64,0,5,0,0,67,752,18,18,0,0,782
POA2508,55,4,0,0,0,58,9,0,0,0,0,11,11,0,6,0,0,19,21,0,0,0,0,24,35,0,8,0,0,37,80,0,4,0,0,86,128,4,23,0,0,154,213,10,35,0,0,253,230,4,26,0,0,266,299,8,16,0,0,319,189,0,3,0,0,195,78,0,5,0,0,92,1342,34,133,0,4,1511
POA2515,68,0,5,0,0,74,19,0,0,0,0,20,20,4,0,0,0,24,20,3,0,0,0,24,33,9,0,0,0,41,97,6,5,0,0,113,92,9,10,0,0,114,192,9,9,0,0,217,162,8,13,0,0,188,264,20,11,0,0,292,314,6,4,0,0,330,79,8,7,0,0,92,1369,95,68,3,0,1540
POA2516,41,0,3,0,0,38,7,0,0,0,0,8,7,0,4,0,0,10,18,0,3,0,0,22,19,3,0,0,0,21,54,3,5,0,0,63,58,16,4,0,0,81,153,8,15,0,0,179,148,16,6,0,0,168,153,5,3,0,0,158,169,3,6,0,0,178,62,0,0,0,0,65,897,54,50,0,0,1001
POA2517,54,12,5,0,0,76,17,4,6,0,0,23,21,0,3,0,0,22,35,6,4,0,0,44,38,9,9,0,0,55,103,30,29,0,0,164,138,34,39,0,0,209,286,63,43,0,0,390,241,43,29,0,0,321,263,28,9,0,0,298,170,17,5,0,0,189,70,11,13,5,0,96,1436,266,187,10,0,1897
POA2518,59,24,7,0,0,86,26,5,0,0,0,32,21,12,4,0,0,40,32,18,7,0,0,46,41,18,12,0,0,67,143,45,25,0,0,213,171,69,50,0,0,292,313,96,63,4,0,473,287,59,20,0,0,367,297,27,7,0,0,337,156,12,3,0,0,175,86,14,16,0,0,116,1632,382,209,3,5,2245
POA2519,69,8,0,0,0,73,18,0,0,0,0,25,17,3,6,0,0,23,35,3,0,0,0,44,31,10,8,0,0,54,108,29,21,0,0,160,153,26,18,0,0,203,264,60,23,0,0,350,228,40,4,0,0,276,300,22,8,0,0,328,166,17,0,0,0,186,85,9,5,0,0,100,1488,231,100,4,0,1825
POA2525,66,0,0,0,0,69,8,0,0,0,0,7,20,0,0,5,0,22,29,0,0,0,0,31,31,0,3,0,0,37,140,8,7,0,0,154,152,9,15,0,0,177,328,24,6,0,0,358,281,5,0,0,0,289,268,12,0,0,0,282,156,8,0,0,0,159,90,0,4,0,0,101,1574,78,38,5,0,1695
POA2526,87,3,0,0,0,93,33,0,0,0,0,43,34,3,0,0,0,35,44,3,0,0,0,49,72,0,0,0,0,76,185,9,0,0,0,197,271,13,3,0,0,284,529,41,4,4,0,574,392,3,3,0,0,401,283,6,0,0,0,293,134,3,0,0,0,137,92,6,3,0,0,98,2146,98,15,5,0,2267
POA2527,110,13,0,0,0,121,45,14,0,0,0,60,54,7,0,0,0,58,90,4,0,0,0,96,100,7,0,0,0,114,362,38,0,0,0,402,506,75,5,0,0,587,1128,127,8,0,4,1264,742,46,0,0,0,782,412,18,0,0,0,429,131,5,0,0,0,139,227,19,0,0,0,244,3899,379,15,0,4,4295
