SA3_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
11901,2977,3412,2016,20024,838,29270,0,8,11,172,4,201,10348,112,166,173,251,11053,647,73,34,114,30,896,274,82,41,143,9,553,5155,2296,1423,14590,813,24270,1472,29,134,8,46,1692,309,38,32,118,8,506,880,197,105,1083,66,2329,4551,632,277,1463,136,7059,222,37,17,26,10,302,2356,54,46,15,57,2531,945,580,277,5555,160,7514,3461,710,304,1466,141,6086,1166,3,28,7,24,1231,19489,3177,1137,1911,883,26593,2740,276,117,314,78,3522,722,171,79,234,27,1240,776,81,62,25,35,970,342,112,103,48,19,625,817,80,40,116,24,1077,294,22,15,45,15,388,947,55,31,6,48,1090,930,485,318,3217,96,5046,338,13,17,9,8,394,199,25,23,15,5,270,626,51,40,44,20,775,250,10,19,15,6,296,12409,64,105,64,339,12977,115,39,21,128,9,315,19052,1405,731,922,683,22785,3118,269,195,872,8332,12783,90737,10362,5465,39892,12617,159076,4174,4129
11902,2450,1745,1104,6787,483,12573,0,14,5,131,3,148,15066,124,165,108,375,15832,406,39,21,66,12,548,149,44,35,40,6,275,3970,1098,715,5095,541,11421,1852,24,96,14,78,2069,219,28,15,56,5,331,462,118,63,418,27,1083,9786,957,413,2388,314,13856,207,31,10,13,5,266,3264,35,22,13,72,3407,598,320,201,2414,94,3628,3676,591,250,1156,149,5810,2771,17,26,6,71,2900,12884,1455,660,1247,560,16801,529,71,17,76,21,706,316,71,33,113,6,538,541,43,28,19,37,665,306,49,39,17,6,417,273,18,27,23,5,354,178,16,14,19,9,232,653,45,16,6,41,757,550,236,172,1327,52,2341,245,24,7,26,6,305,97,12,9,5,0,129,533,32,20,51,17,654,148,10,6,8,5,170,4526,22,58,16,120,4745,51,12,19,85,4,170,24354,1089,611,676,696,27426,2885,186,153,522,7294,11042,88210,6071,3455,17085,10607,125429,3295,2167
11903,1110,2636,1822,16141,459,22172,0,14,8,102,0,129,27836,249,387,278,545,29293,1334,132,89,280,31,1866,291,73,56,144,12,576,4603,2073,1321,12879,524,21396,1383,33,124,15,55,1600,206,35,23,142,8,417,549,170,111,951,37,1823,4716,710,307,2035,148,7926,274,34,8,39,0,363,1924,45,53,17,43,2081,960,561,333,5376,130,7366,2440,614,270,1287,68,4681,517,3,17,5,18,555,2898,388,156,424,116,3983,2410,211,121,366,80,3193,470,129,64,168,10,836,822,71,36,13,37,979,408,113,67,38,15,639,330,42,20,77,3,473,308,20,11,34,7,372,253,24,7,5,7,293,975,539,335,3409,86,5342,301,19,21,23,6,372,211,39,14,6,9,274,564,46,37,57,10,717,149,3,12,5,3,161,856,13,23,5,46,940,130,41,20,167,7,377,10159,788,637,758,254,12595,1202,114,83,658,4202,6267,65557,6540,4216,33709,6588,116604,1405,2774
11904,1711,2363,1686,11461,526,17747,0,12,8,97,4,117,15703,161,227,191,270,16551,909,90,18,115,11,1144,290,86,65,88,6,535,4690,1574,1215,9534,490,17495,2122,32,154,19,79,2402,246,37,28,108,5,428,663,165,114,737,34,1714,9022,1047,496,2796,301,13665,296,34,14,36,11,386,2614,38,39,23,42,2758,1113,483,270,4193,148,6208,3369,670,254,1214,129,5634,431,0,12,9,3,453,6014,759,273,527,322,7900,5154,350,162,438,127,6237,744,122,94,208,26,1199,963,95,50,18,37,1162,500,128,81,20,10,736,442,50,30,46,8,580,688,20,22,25,17,772,310,34,10,4,8,372,986,421,287,2325,90,4101,896,73,22,48,20,1056,242,22,17,9,3,291,1107,50,35,63,55,1306,140,9,6,13,5,167,957,16,17,9,22,1013,114,49,25,130,4,313,17641,983,610,725,473,20428,1676,156,116,625,6457,9026,75728,6845,4202,26488,9233,122500,2174,2528
12001,530,2145,1495,10993,302,15468,0,6,3,40,0,44,7325,172,203,219,118,8044,401,52,44,98,4,606,302,102,48,108,8,569,3817,1607,1130,8826,240,15621,617,19,62,3,23,717,241,34,25,107,8,413,561,134,109,775,23,1600,1867,287,123,773,50,3095,204,22,23,43,4,298,1566,53,36,33,21,1715,1310,546,325,4805,98,7079,7507,1250,518,2627,249,12154,2218,7,21,7,42,2292,988,182,89,281,40,1593,103,18,5,15,10,146,387,97,45,159,7,701,160,24,12,3,4,206,421,107,72,26,11,635,373,45,60,91,12,586,268,35,23,50,0,376,67,4,8,0,0,79,993,440,277,2725,61,4496,223,13,24,27,6,299,215,34,22,13,8,293,482,54,25,54,9,631,276,15,13,5,8,315,464,3,23,5,11,512,126,37,26,150,3,344,5273,587,463,552,107,6980,541,82,64,454,4060,5200,36053,5243,3339,24235,5289,74155,721,2389
12002,391,2532,1706,10259,231,15108,5,12,4,92,8,114,1323,92,134,176,24,1754,227,46,17,52,4,343,366,147,73,144,11,746,6018,2176,1381,8726,295,18593,297,9,54,7,6,367,308,36,44,128,9,533,665,198,139,858,25,1887,721,154,51,229,36,1190,169,56,22,25,5,279,473,40,27,10,14,557,1865,639,435,4910,115,7963,1932,437,174,762,75,3368,179,0,10,5,0,193,237,56,25,86,14,423,92,14,8,21,0,136,244,59,20,58,8,392,132,18,8,23,12,186,582,122,124,28,9,861,278,65,34,76,0,447,150,32,23,44,9,257,38,0,5,0,6,44,1493,504,363,3048,80,5492,149,18,6,26,7,202,208,24,19,5,3,263,304,25,23,38,9,402,106,15,6,0,3,133,199,10,9,3,5,230,253,53,39,168,4,511,3636,602,455,596,78,5370,213,55,19,309,2748,3349,19093,4896,3198,21422,3588,52200,441,2707
12003,1279,3263,2172,14026,488,21230,0,19,0,137,9,163,22820,258,394,340,536,24339,905,75,43,170,19,1212,354,122,63,162,11,704,5555,2248,1528,10702,446,20484,2159,34,104,26,43,2374,407,43,49,141,11,653,833,238,159,1080,27,2339,3835,466,213,1014,125,5654,355,62,36,56,8,508,6987,93,67,24,114,7298,1877,855,563,6165,187,9656,7305,1169,504,2232,242,11454,5336,21,54,22,129,5559,3725,555,297,637,142,5351,162,15,14,26,4,217,399,116,76,190,14,797,348,45,30,12,14,446,541,118,111,30,17,818,886,98,59,136,15,1194,628,51,42,108,13,841,155,35,11,4,10,209,1257,587,399,3514,86,5836,406,39,22,28,9,506,194,32,30,9,5,276,987,51,39,78,40,1198,1042,28,22,11,34,1128,1815,15,37,10,38,1909,147,59,40,200,8,449,16525,1133,731,878,397,19654,1391,86,106,516,8207,10306,83822,7502,4970,29941,10964,137209,1447,3428
12101,754,3899,3087,16794,361,24908,0,3,0,28,0,30,14236,292,470,285,215,15490,658,80,40,99,6,883,648,194,135,188,19,1178,8142,3244,2172,13975,452,27987,1004,16,85,0,25,1120,417,74,64,169,6,736,1092,296,207,1194,43,2841,757,169,71,408,22,1426,439,74,38,82,0,638,2341,34,59,42,52,2522,1924,912,596,7020,148,10606,1748,451,223,1011,40,3475,2695,7,39,19,46,2798,467,100,33,158,25,774,143,17,11,13,3,189,118,41,37,83,0,277,129,8,21,5,10,176,845,216,167,38,9,1276,613,103,78,112,11,908,502,37,38,62,10,651,22,9,0,5,0,33,1797,750,537,4672,82,7838,194,19,17,26,0,262,681,85,57,10,10,838,423,25,37,39,6,537,286,19,18,3,0,332,298,11,20,5,8,341,301,67,41,197,7,620,10215,881,904,789,211,12997,583,61,51,479,3962,5133,48133,7290,5618,33722,5433,100199,893,4018
12102,572,3287,2537,17097,393,23882,0,3,3,46,0,59,6735,93,216,169,102,7309,157,29,21,50,7,269,630,168,117,205,11,1132,6610,2747,1809,13248,434,24845,1159,17,81,5,31,1293,221,50,30,170,9,477,827,268,164,1104,36,2394,190,55,22,129,5,402,214,50,15,25,0,306,2861,38,25,21,36,2980,1229,585,391,5065,139,7409,918,309,102,663,31,2030,1774,0,35,10,35,1863,569,92,45,157,20,886,32,6,3,0,5,47,104,41,13,56,9,226,154,51,23,14,6,240,495,143,116,64,12,833,516,55,26,75,11,674,415,29,25,43,15,520,42,7,0,0,0,57,1349,669,386,3970,89,6453,87,13,6,7,4,113,516,48,43,10,0,619,336,26,9,60,8,436,301,23,20,8,9,351,260,3,18,0,7,295,237,59,38,210,10,551,6494,648,531,649,142,8459,400,65,63,430,2085,3049,32047,5781,4148,31198,3354,76534,690,3340
12103,864,4810,3787,21692,415,31575,0,3,0,14,0,14,11621,342,469,355,195,12993,251,48,34,118,4,456,821,203,144,254,25,1443,11393,4038,2919,18579,579,37508,468,14,75,5,8,580,384,72,86,239,18,800,1521,299,229,1422,46,3521,577,171,55,334,13,1144,389,57,55,59,7,576,2190,75,55,40,26,2390,2128,967,682,7399,150,11324,1202,376,174,784,33,2570,2473,11,50,20,53,2606,248,92,33,155,15,540,55,4,0,19,3,87,124,45,22,74,5,272,89,21,6,4,4,119,734,206,207,42,18,1212,547,77,51,118,16,818,498,46,56,80,12,696,22,4,0,0,0,34,2524,948,733,6129,155,10494,114,19,4,27,3,166,2839,120,101,8,45,3105,324,41,30,53,9,456,545,31,19,12,6,621,297,3,23,0,6,337,357,93,66,268,10,794,8467,980,854,926,140,11362,509,83,66,487,3498,4644,46965,8570,6625,42352,5071,109581,1054,4813
12104,595,3484,2684,15249,351,22365,0,0,0,21,0,21,4537,181,237,211,78,5245,298,41,22,83,4,447,716,223,96,189,17,1239,10784,3109,2313,14946,444,31597,654,14,47,5,9,731,751,105,67,210,17,1152,1484,293,195,1367,25,3366,543,168,78,316,18,1128,381,73,32,63,8,558,1474,59,33,14,17,1590,2501,844,607,7307,155,11410,1202,388,146,742,20,2507,604,8,14,12,13,668,202,42,33,97,5,376,106,8,9,5,0,124,141,44,29,55,0,269,148,8,6,10,0,175,972,156,142,48,14,1327,612,81,63,121,17,893,501,45,50,75,6,671,20,0,7,0,0,25,2491,779,627,5214,114,9230,160,12,8,16,0,198,813,58,43,5,20,936,396,28,23,40,12,499,242,13,14,5,5,282,229,3,9,0,3,246,337,84,43,242,3,719,8274,772,692,730,118,10589,316,62,51,364,6822,7620,35555,6687,4976,33169,7971,88357,608,3737
12201,294,1843,1445,7829,201,11605,0,0,0,6,0,6,748,41,65,77,16,955,145,16,11,39,0,212,403,103,75,76,6,666,6704,1570,1201,6705,242,16417,159,9,21,0,0,188,380,51,26,103,4,577,744,123,94,576,25,1569,322,81,36,160,5,605,87,10,4,13,0,123,176,16,24,4,4,225,1420,398,302,3073,67,5255,649,170,75,449,21,1363,184,8,9,0,5,202,48,22,17,29,5,110,27,0,3,6,0,38,53,14,18,22,0,106,136,15,15,12,3,177,466,92,75,21,14,671,195,41,22,39,7,300,118,12,14,32,4,184,18,0,3,0,0,22,1360,439,299,2179,52,4332,65,0,6,3,0,80,426,25,22,3,12,487,161,17,9,31,3,227,42,3,3,0,0,56,55,5,0,0,0,61,258,37,28,84,13,411,2774,370,350,303,47,3850,154,12,26,176,2300,2666,15356,3314,2534,15665,2878,39745,367,1938
12202,394,2826,2194,14957,388,20760,0,0,0,18,0,21,405,38,59,105,8,614,348,64,28,107,11,554,737,205,124,242,12,1318,7408,2549,1929,12604,451,24930,139,9,37,6,9,198,234,53,36,154,8,482,979,192,129,986,47,2338,175,59,22,120,10,382,131,42,15,31,0,220,212,10,10,8,11,252,1168,567,390,4548,88,6770,813,265,112,647,38,1868,56,0,5,5,0,74,75,11,13,48,0,149,13,8,0,0,4,30,88,35,21,44,0,191,97,29,9,5,3,151,455,116,113,46,7,741,195,40,36,55,3,331,134,18,20,47,0,223,20,5,0,0,0,24,1364,568,461,3597,73,6073,310,36,13,43,6,407,382,57,27,9,6,482,181,14,16,39,0,249,31,8,7,4,0,51,62,5,12,3,3,81,230,63,43,170,7,514,2448,590,484,569,84,4177,218,67,68,537,2111,3009,16055,5154,3868,28966,3101,57153,452,3105
12203,1197,6647,5108,32603,897,46454,0,6,0,41,3,56,3963,174,242,292,95,4760,724,119,46,163,26,1084,1441,419,247,469,42,2623,16637,5725,3964,25881,960,53167,1216,18,135,12,39,1417,769,144,109,337,33,1388,2043,493,321,1980,73,4910,723,203,84,441,25,1465,365,80,36,77,12,572,1228,67,30,55,29,1408,3152,1266,900,9970,269,15555,4040,898,352,1907,171,7373,699,3,11,5,24,745,242,85,31,96,4,457,112,8,8,12,0,145,216,74,48,101,4,449,501,86,28,20,27,672,1200,378,290,127,30,2027,612,89,54,134,16,910,382,49,33,75,3,553,148,25,11,7,5,198,3416,1282,951,7173,174,12997,841,57,23,41,27,997,1145,140,88,31,9,1414,552,39,45,88,16,742,83,33,12,14,7,143,268,8,22,0,6,305,603,130,96,306,20,1151,10490,1405,1177,1119,261,14457,725,142,130,979,5166,7144,50383,12262,8771,61574,7741,140740,1385,7395
12301,297,2415,1564,17847,374,22494,0,7,3,93,5,107,354,48,34,59,19,504,250,55,30,108,8,449,290,112,83,171,10,669,3636,2012,1376,12287,357,19667,300,25,49,6,4,391,96,27,19,95,0,242,469,172,121,977,23,1763,204,74,40,168,14,503,105,37,15,36,7,192,402,29,7,13,7,464,840,384,237,3668,80,5200,896,386,144,1035,40,2496,19,0,8,0,0,27,206,64,30,82,6,394,65,26,9,20,3,129,418,150,76,344,23,1008,118,33,19,17,0,189,204,99,55,37,10,408,248,42,54,116,6,473,93,15,15,30,0,150,93,41,12,5,0,151,955,455,318,2640,71,4438,114,30,14,15,4,179,169,33,36,13,0,251,220,37,26,48,7,337,59,4,5,3,5,77,68,4,8,3,3,87,123,44,24,103,0,299,2418,450,219,443,58,3589,204,64,50,620,1285,2216,11880,4509,2840,30824,2183,52235,453,2872
12302,1688,4913,3375,35618,1321,46908,8,52,25,519,36,637,2934,74,115,178,86,3385,786,112,69,158,28,1149,594,242,103,319,21,1280,8633,3836,2721,24941,1254,41384,4384,102,303,44,112,4946,397,56,29,215,27,727,1418,368,238,1968,93,4090,844,206,102,375,61,1595,363,61,38,73,6,543,5172,93,70,41,115,5492,1685,763,551,7850,248,11102,1710,543,247,1361,86,3945,130,7,15,0,5,156,1807,329,109,311,90,2650,354,35,21,39,20,466,756,242,137,567,32,1736,1210,132,81,72,80,1573,623,201,124,93,41,1080,943,105,70,232,19,1374,387,32,28,70,5,525,3070,192,73,51,167,3560,2116,884,634,5458,204,9288,426,45,18,37,13,543,825,67,46,27,34,1002,1234,96,72,90,43,1531,413,17,9,11,6,459,858,19,35,9,20,937,268,66,38,179,19,565,17464,1396,774,1144,672,21456,1803,217,183,1558,6853,10609,57718,9575,6460,62516,10862,147126,2674,5169
12303,190,1508,1047,13342,323,16417,0,6,5,72,0,79,124,12,18,48,6,209,155,23,9,56,3,248,268,92,43,147,5,548,2542,1392,983,9082,278,14273,90,10,21,4,7,126,59,19,21,64,4,166,366,107,89,722,15,1293,141,48,22,83,7,297,79,23,0,38,4,139,45,13,7,7,0,73,514,281,203,2810,68,3873,477,186,75,522,24,1287,12,0,0,0,0,20,143,19,11,33,0,214,28,10,0,5,0,45,375,103,81,250,10,820,60,9,15,8,0,92,113,67,58,32,4,274,136,31,15,57,7,241,58,10,10,30,0,102,7,9,0,0,0,10,565,282,204,1931,44,3035,64,5,11,31,0,111,75,19,16,13,3,114,45,10,0,28,4,94,8,0,0,0,0,15,21,9,0,0,3,33,101,27,19,78,0,229,964,222,150,323,21,1681,129,44,35,567,1324,2102,6678,2793,1928,23010,1993,36399,245,1799
12401,362,3998,2589,22937,711,30591,0,15,5,160,9,177,458,74,67,156,9,766,169,63,24,65,13,329,812,277,175,376,21,1665,6968,3573,2452,18479,596,32066,208,9,39,16,6,284,234,54,50,218,16,576,1059,358,240,1695,57,3418,290,72,47,180,18,610,298,59,29,60,4,453,215,42,26,30,0,320,1541,876,562,7675,210,10872,558,266,125,743,26,1713,57,0,7,4,0,70,70,30,19,55,5,184,11,0,0,0,0,23,259,130,57,174,11,624,104,32,22,20,11,186,361,199,113,48,19,744,430,101,56,136,12,729,188,51,26,85,0,348,39,9,6,5,4,64,1728,899,559,5515,148,8846,55,10,6,13,0,90,149,34,29,9,4,226,195,36,12,61,5,304,66,12,9,3,0,88,73,4,6,3,0,85,293,104,62,274,10,734,2577,754,465,863,123,4778,170,82,83,770,3272,4370,16158,7163,4705,42873,4807,75697,397,3924
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,0,0
12403,917,5188,3546,39378,1026,50065,0,27,27,334,27,413,1172,82,66,213,29,1570,559,116,41,183,18,919,1043,345,230,658,30,2303,8782,4467,3133,26719,1003,44111,1664,77,167,28,51,1991,196,73,25,248,5,544,1236,410,257,2160,79,4138,667,153,63,397,45,1321,385,66,24,62,10,549,1789,78,45,31,41,1971,1979,950,615,8151,214,11912,1635,638,216,1675,83,4244,115,0,15,0,0,130,557,116,60,108,22,869,105,28,0,25,4,173,1928,572,324,1374,74,4270,510,92,63,58,29,755,472,229,157,91,13,957,703,141,88,263,15,1207,188,46,26,80,5,349,341,77,25,0,24,471,2082,929,686,5387,167,9255,338,59,27,38,14,470,290,67,44,22,4,428,430,44,40,108,12,633,318,11,20,3,9,369,151,13,11,7,6,187,283,102,36,301,9,736,6397,950,587,960,213,9096,738,183,101,1437,4617,7071,32867,10006,6597,67845,7218,124540,1169,5960
12404,164,1424,1048,11943,372,14953,0,7,12,117,4,142,222,17,32,57,10,340,102,13,12,35,0,165,353,134,95,196,15,789,2305,1217,889,8725,348,13493,172,6,28,10,13,232,46,11,10,68,5,143,288,117,88,651,28,1168,151,39,12,87,8,289,67,21,5,23,6,125,132,7,16,13,6,177,470,250,152,2510,82,3461,314,129,44,437,23,943,23,0,0,0,0,26,79,39,14,37,17,182,192,28,20,30,3,275,824,183,106,708,22,1843,116,18,12,14,15,179,137,65,50,19,11,275,122,18,23,84,6,249,34,9,9,14,0,62,7,7,0,0,3,15,520,230,206,1847,71,2876,29,3,0,7,0,48,69,18,3,5,4,105,59,12,18,29,7,121,23,7,5,3,0,42,25,0,5,4,0,32,75,19,20,87,0,202,797,227,147,242,42,1464,136,74,28,542,2060,2845,6863,2691,1883,21375,2933,35752,202,1463
12405,561,1869,1196,13502,487,17624,0,12,9,174,5,204,529,18,31,57,12,650,729,77,22,105,21,957,290,96,64,169,17,641,2793,1389,980,8799,444,14398,2141,39,89,23,49,2341,92,17,9,74,12,201,478,138,82,660,20,1383,447,92,37,185,29,784,177,10,7,34,9,244,1245,41,17,16,36,1354,643,289,200,2571,80,3787,775,260,98,673,35,1835,54,3,0,0,0,59,572,107,39,85,33,839,76,6,3,11,8,99,959,254,127,594,26,1955,508,78,42,31,28,687,227,69,50,32,10,390,303,51,33,98,4,498,85,13,7,28,4,139,614,43,4,3,33,708,753,305,255,1691,69,3069,93,19,6,24,7,147,230,29,20,8,5,288,353,41,19,33,4,449,276,4,3,6,11,298,114,3,6,0,8,129,80,32,14,77,0,204,5126,473,228,377,200,6402,539,56,62,611,2109,3381,19273,3709,2304,23272,3503,52060,751,1966
12501,1422,757,563,3229,190,6167,0,6,4,41,0,56,15970,77,154,76,353,16642,645,42,23,86,17,803,83,21,16,28,0,142,2208,481,321,2616,221,5843,1598,17,77,15,59,1758,74,5,5,25,3,119,277,40,35,218,11,579,421,49,31,80,11,598,61,11,3,7,0,80,3023,31,14,11,68,3147,321,112,72,1096,37,1636,758,152,69,236,22,1230,3647,3,20,13,96,3774,3856,583,195,314,202,5147,83,10,0,5,0,101,155,23,14,35,5,235,216,13,19,4,16,276,128,34,16,13,6,200,231,23,21,23,3,303,362,7,16,18,10,409,246,16,14,0,16,287,271,103,86,662,17,1132,123,8,4,0,0,136,92,3,4,3,0,104,309,11,7,16,3,351,630,7,3,3,18,666,1859,8,19,13,43,1943,29,13,3,32,0,78,18389,572,412,313,613,20303,1661,78,66,209,5870,7872,55743,2356,1591,7000,7735,74420,1810,917
12502,489,1548,1183,9523,408,13148,0,6,0,48,4,58,12387,112,168,119,201,12991,218,36,4,43,7,303,229,67,40,89,9,428,2696,1246,823,7329,255,12351,717,11,43,9,15,799,132,35,13,61,0,240,410,103,78,603,22,1213,469,66,42,227,14,823,132,30,4,17,3,183,1624,25,17,9,26,1700,564,302,225,2907,63,4061,920,289,128,652,38,2033,3216,6,19,18,47,3313,1708,303,149,485,69,2714,42,8,4,9,0,59,153,36,24,59,8,280,172,20,18,11,13,230,226,77,67,24,7,409,285,24,14,39,3,363,200,27,10,42,0,284,68,10,7,0,3,86,618,312,207,2097,41,3276,142,17,0,3,5,169,154,14,17,0,4,192,254,17,16,25,4,314,517,16,3,12,10,561,307,7,11,0,9,336,57,36,6,94,0,191,5260,392,318,383,123,6476,398,50,42,299,2193,2977,32200,3287,2308,18375,3433,59597,771,1522
