SA3_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
11901,3266,2045,2238,1862,1741,1459,980,588,353,14532,36678,23543,24128,22548,21289,18900,12620,7686,4028,171428,1289,1266,1442,1540,2032,2073,1184,428,205,11463,791,669,619,830,1185,1630,1775,1267,694,9462,7,7,5,3,11,3,4,0,0,47,354,261,224,298,280,325,251,113,58,2164,0,0,0,0,4,0,0,0,0,7,7576,5286,4705,4953,5427,5408,4104,2590,1274,41314,19,8,5,11,12,11,9,3,0,87,2085,1698,1303,1503,2015,1544,1241,1097,362,12855,34,41,35,53,59,50,51,29,14,365,88,62,56,34,34,43,18,5,3,340,4,8,3,12,20,20,42,47,35,191,435,200,255,291,181,191,155,79,27,1823,129,99,88,105,105,105,92,44,27,799,236,181,153,159,171,165,87,26,8,1188,216,153,160,182,255,336,315,181,89,1873,12,8,10,13,21,30,28,22,9,159,59,36,36,30,24,25,18,12,3,247,279,191,156,185,207,312,264,188,121,1904
11902,2384,1495,2018,1605,1411,1081,693,447,196,11332,27038,17636,22853,19096,17033,13424,9215,6186,2602,135069,614,714,1143,1168,1205,1303,835,300,130,7421,307,239,266,333,498,521,552,402,225,3336,8,9,3,0,4,0,4,0,0,24,136,96,122,134,143,176,95,54,23,983,0,0,5,0,0,0,0,0,5,6,5111,3407,3656,3906,3895,3897,2925,1992,851,29645,12,7,8,9,6,9,4,0,0,59,2417,1949,1363,1631,2854,1895,1673,1950,729,16452,38,22,37,60,56,42,51,36,9,341,45,23,22,18,26,19,8,0,0,156,13,8,9,7,15,8,7,16,12,101,157,85,122,139,101,92,89,44,9,832,77,56,87,68,78,79,39,29,17,531,135,137,82,134,144,97,47,29,5,809,153,123,125,145,184,229,192,115,48,1313,8,5,4,7,17,11,11,13,7,97,34,18,37,20,18,23,27,16,3,187,173,147,114,140,154,165,157,66,55,1170
11903,1571,1267,1651,1157,1182,1067,743,529,308,9477,21160,17494,20520,16279,16699,14814,10294,6523,3410,127191,571,554,1109,1175,984,1136,749,308,125,6708,1059,816,596,884,1258,1502,1453,1161,661,9391,7,0,3,6,4,0,0,0,0,19,370,271,247,279,342,384,273,154,80,2405,3,0,0,3,0,0,0,0,0,13,4670,3274,2807,3263,3649,3391,2791,1783,835,26454,8,14,5,15,6,14,11,8,4,76,2003,1736,1171,1292,2128,1493,1011,854,314,12009,39,35,43,47,60,48,30,15,10,322,59,33,41,20,33,21,15,11,3,236,3,3,9,6,15,13,20,32,13,116,263,154,155,187,148,144,134,70,12,1268,91,74,95,93,93,97,64,40,28,667,148,109,94,131,116,113,58,29,13,799,199,151,128,202,237,282,285,184,92,1759,7,12,15,15,19,17,25,19,9,136,26,10,24,21,13,13,12,9,0,130,166,115,130,165,184,298,289,231,142,1711
11904,1960,1549,2623,1761,1436,1176,870,667,604,12646,22202,17193,27233,19675,16752,13938,10509,6842,3379,137725,444,609,1411,1304,772,775,501,194,72,6084,615,459,528,680,931,1085,1081,808,415,6601,7,7,16,6,8,7,3,0,0,58,109,105,193,157,121,159,104,53,21,1024,0,0,0,0,0,0,6,0,0,4,4525,2907,4568,4187,3822,3519,2821,1974,963,29281,17,11,32,17,14,15,13,7,3,130,3271,2471,1855,2424,3530,2501,2295,2069,860,21273,24,28,45,36,49,39,26,24,16,291,23,21,24,12,23,20,11,4,0,150,9,4,11,14,10,26,19,30,6,137,375,211,248,324,201,242,196,125,41,1959,42,63,142,82,67,86,41,29,14,578,145,100,160,161,119,87,52,22,6,854,146,96,161,154,201,197,200,140,62,1361,11,9,7,11,7,22,22,28,27,152,15,14,17,18,16,16,8,17,0,116,118,79,114,147,149,195,207,128,44,1181
12001,1128,758,1579,1198,877,746,562,304,185,7336,14097,9684,15462,13041,11066,9174,6819,4002,2014,85355,169,169,534,643,379,331,290,93,36,2643,552,347,403,624,844,923,1022,641,261,5621,13,0,10,19,6,10,0,0,0,59,69,55,100,121,98,82,77,48,7,661,0,0,0,0,0,0,0,0,0,6,5296,3229,3269,3933,4370,3852,2915,2010,1017,29894,5,5,0,4,0,3,0,0,0,23,682,451,346,405,753,496,281,350,148,3915,21,17,20,35,16,26,30,12,3,188,14,3,8,11,0,9,3,3,3,63,6,12,11,19,22,30,13,16,8,136,127,36,59,95,64,43,48,23,11,509,24,29,60,45,36,41,23,11,13,283,76,45,86,91,63,51,50,13,3,489,297,155,233,267,285,273,269,154,61,2004,0,0,4,5,5,11,5,4,3,37,4,7,9,11,6,3,10,0,7,71,98,79,84,119,164,178,200,115,42,1077
12002,1067,542,1158,1250,944,709,449,169,107,6389,10268,4776,8862,10764,8456,6166,4306,1745,725,56067,79,47,116,226,181,143,114,35,5,943,628,298,343,666,923,746,613,333,107,4660,0,0,0,3,0,0,5,0,0,4,27,21,28,34,37,33,16,10,4,209,0,0,0,0,0,0,0,0,0,0,2542,1087,1303,1987,2002,1435,1004,632,304,12296,0,0,0,0,0,6,4,0,0,8,230,121,143,194,263,172,103,138,54,1416,10,6,11,14,18,9,3,3,6,75,3,4,0,3,3,0,3,0,0,22,14,3,13,26,30,16,22,17,5,139,34,10,17,19,16,8,7,4,0,107,17,6,16,29,13,19,9,15,7,140,22,14,43,35,21,24,14,4,0,170,84,34,54,107,125,148,119,47,18,737,3,0,0,0,5,8,0,0,0,32,0,4,5,5,4,3,0,0,0,29,60,50,60,92,99,126,113,45,16,656
12003,1894,2038,3326,2011,1659,1278,821,506,281,13809,21863,22101,32546,21126,19109,15137,9890,6698,3411,151870,591,1112,2306,1663,1214,1250,776,334,159,9414,875,692,810,781,1048,1005,923,552,315,6988,0,0,4,5,3,4,0,0,0,25,198,159,285,219,175,179,138,66,27,1455,3,0,3,0,0,6,0,3,0,14,5443,3968,4876,4590,4929,4569,3726,2841,1595,36534,8,3,8,10,3,3,4,7,4,47,797,757,522,566,1070,829,618,885,451,6492,41,45,50,62,55,45,31,21,13,360,3,15,10,6,11,10,5,0,4,70,5,8,13,12,22,23,34,20,9,156,105,69,112,79,73,90,68,44,10,645,48,76,126,63,90,65,34,18,15,535,114,62,151,134,90,69,57,28,9,714,365,296,386,317,409,413,285,194,84,2746,10,13,3,7,13,22,17,12,3,104,17,24,25,17,25,36,19,14,8,183,194,153,191,209,245,304,227,144,81,1742
12101,1634,1069,1885,1621,1209,1014,713,348,258,9751,21191,12565,18443,18637,14865,11312,8181,4540,2512,112244,413,300,776,1131,751,533,458,165,57,4587,1859,1004,740,1432,1960,1561,1287,968,493,11307,4,8,12,4,3,16,8,11,5,68,156,67,137,218,161,124,113,57,25,1065,0,0,4,0,4,3,0,0,0,10,5446,3085,2489,3624,3837,2884,2077,1343,685,25473,7,3,7,13,8,11,5,10,0,62,291,228,165,228,337,237,143,163,64,1855,3,10,16,20,7,17,13,3,0,84,10,0,16,11,0,0,5,0,0,49,25,14,13,43,34,39,38,23,18,240,110,66,66,112,93,97,92,85,57,768,53,26,76,77,82,61,52,41,22,484,116,74,115,151,86,77,52,23,8,688,274,135,212,317,316,295,250,178,96,2089,4,0,0,4,4,4,9,8,0,32,5,3,15,17,11,13,8,0,4,80,197,121,127,230,283,269,289,210,98,1824
12102,1199,642,813,1003,791,665,495,274,128,6016,16446,9273,9799,13095,11448,9126,6436,3441,1532,80603,259,164,323,644,466,360,290,101,31,2638,1467,1013,537,1062,1651,1498,1328,1004,465,10020,3,0,0,8,0,0,4,0,0,10,325,188,177,235,258,272,193,114,25,1785,0,0,0,0,0,10,4,0,0,15,3331,1929,1325,2204,2561,1990,1477,1007,414,16238,29,10,8,17,18,12,18,13,5,131,115,73,66,116,144,111,48,48,17,738,18,8,16,33,25,22,17,10,9,160,19,17,15,16,18,6,3,5,4,105,24,11,8,14,33,33,34,36,13,198,29,18,23,33,16,15,15,8,0,160,67,33,59,81,61,50,35,13,17,422,113,63,104,97,93,92,54,23,6,633,228,149,103,199,272,245,202,138,64,1603,15,3,5,14,19,12,17,8,0,91,80,61,65,81,75,91,59,31,18,566,321,197,147,240,369,382,343,306,127,2436
12103,1701,1217,794,1083,1259,955,855,595,617,9074,23947,15977,9677,15154,18551,13567,10546,6909,4045,118372,366,205,377,880,753,546,434,182,57,3804,2972,2281,710,1494,3086,2543,2237,2306,1222,18847,3,0,0,0,3,0,0,0,0,12,247,112,132,212,242,227,170,85,33,1464,0,0,3,0,0,0,0,0,0,0,4067,3016,1117,2258,3390,2721,2003,1408,670,20652,20,6,10,10,13,3,7,12,4,83,220,176,95,140,250,181,99,93,43,1301,20,4,12,20,13,10,6,9,4,103,9,8,5,5,14,10,8,8,0,70,22,23,13,20,63,40,37,68,26,304,86,32,37,45,56,51,30,14,12,365,65,52,45,63,106,89,47,37,16,526,165,122,83,116,157,138,64,28,5,876,463,294,178,321,503,456,373,284,208,3090,3,11,6,0,14,4,7,9,0,61,68,41,40,60,42,33,34,32,28,382,641,520,156,380,585,603,653,681,395,4617
12104,1373,917,2343,1800,1370,1234,964,446,263,10712,13392,7956,18900,15980,12336,10450,8880,4198,2054,94139,133,106,352,523,379,271,208,94,19,2091,1415,883,1003,1326,1817,1844,1901,1518,561,12273,0,0,0,0,0,3,0,0,0,3,77,28,111,108,76,67,48,40,15,559,0,0,0,0,0,0,0,0,0,0,3368,1806,2876,3148,2795,2476,2015,1281,519,20287,4,3,7,14,0,5,3,0,0,36,227,139,212,258,267,209,112,75,45,1546,10,4,17,9,25,12,3,4,3,94,10,3,13,16,3,3,6,0,0,47,25,10,28,29,42,33,38,52,17,270,14,16,17,39,16,23,14,7,4,147,34,20,57,60,46,38,37,24,12,326,41,37,104,79,64,31,33,10,5,401,110,68,133,156,233,253,278,263,90,1592,0,0,3,4,4,5,3,3,0,22,5,0,11,9,15,3,5,0,0,50,118,94,130,189,205,239,274,255,63,1556
12201,637,389,744,704,539,447,319,153,117,4048,7879,3977,6518,7026,6036,4439,3390,1736,891,41892,29,24,48,78,77,76,55,10,0,409,871,520,378,639,975,1025,830,659,293,6188,0,0,0,0,0,0,0,0,0,0,37,12,38,39,27,37,35,13,3,239,0,0,0,0,0,0,0,0,0,0,1929,1086,1065,1295,1464,1174,747,530,202,9490,0,0,0,0,5,0,0,0,0,4,124,75,57,68,132,77,78,72,35,722,10,17,10,12,16,8,3,5,0,74,17,0,6,4,6,3,0,0,0,32,18,5,3,20,32,23,13,10,9,127,8,7,7,9,12,0,5,7,3,49,21,13,19,24,29,15,16,13,4,156,18,18,31,29,19,20,16,4,0,153,39,40,35,76,98,130,133,91,53,691,3,3,0,0,4,0,0,5,0,17,0,0,3,3,8,4,0,5,0,25,38,31,29,52,87,114,114,77,35,582
12202,805,521,387,649,696,665,603,325,219,4856,11751,6584,4848,7788,9097,8354,6803,3562,1652,60439,42,32,44,76,114,108,73,13,5,507,1216,829,356,884,1564,1747,1866,1466,582,10512,0,0,0,0,0,0,0,0,0,0,105,50,49,69,93,91,82,46,17,593,0,0,0,0,0,0,0,0,0,0,2607,1714,828,1397,1957,1783,1381,955,337,12963,0,0,0,0,0,0,0,0,0,8,144,76,58,92,153,100,85,59,28,784,18,20,26,29,23,28,23,7,3,175,0,0,0,0,0,3,0,0,0,16,8,8,3,12,28,23,33,37,13,163,14,8,7,4,9,12,9,0,0,62,11,14,5,11,32,37,27,23,7,174,113,70,73,74,65,116,63,22,3,605,66,51,35,46,129,207,238,170,85,1032,3,0,0,0,7,12,4,0,0,28,5,4,5,10,8,8,10,10,0,53,157,141,66,102,225,299,273,220,72,1554
12203,2176,1302,1648,1880,1699,1266,1055,730,526,12272,30223,16409,18208,23385,22260,15627,12249,7786,4396,150545,268,231,359,588,607,370,196,83,21,2716,2846,1783,1121,2168,3716,3041,2841,2622,1341,21494,13,0,6,13,4,14,9,0,0,72,250,125,182,206,185,193,163,102,52,1454,0,0,3,0,0,0,0,0,0,11,7810,4683,3500,4856,5827,4289,3239,2425,1105,37739,9,6,7,0,8,12,9,5,0,51,415,260,235,330,429,359,248,152,62,2492,69,49,54,69,46,55,46,19,7,413,70,51,36,43,21,19,25,3,0,270,30,36,15,31,78,80,57,59,39,416,142,96,73,92,131,119,120,110,42,921,85,49,58,85,117,86,64,53,33,637,246,182,151,162,202,205,96,37,10,1285,194,114,101,216,367,477,440,372,214,2490,12,8,0,9,14,11,16,31,19,117,18,10,10,17,17,10,5,12,5,105,330,251,171,249,480,511,494,541,237,3264
12301,777,476,543,535,465,337,270,122,99,3618,14995,8303,8533,9680,8271,6048,3993,1822,873,62514,128,80,129,198,137,100,50,14,5,841,2152,1454,1121,1701,2129,1757,1486,838,323,12957,28,6,12,17,12,10,0,6,0,88,180,122,95,122,138,101,106,41,28,926,31,28,26,27,13,13,5,8,4,153,5721,3205,2779,3285,3299,2420,1540,741,299,23296,4,0,0,3,0,7,4,0,0,27,376,162,209,212,218,137,70,35,6,1429,51,19,22,35,31,30,30,10,7,234,54,22,21,21,29,6,9,8,0,174,19,6,11,13,27,24,17,11,5,141,59,11,35,26,19,20,5,0,0,180,48,24,29,29,44,59,43,21,12,311,241,127,89,143,133,77,44,18,5,874,70,50,71,87,167,214,194,109,45,1008,7,3,8,5,7,17,25,17,7,97,36,21,17,28,22,16,20,4,0,164,140,137,83,142,189,182,192,105,61,1237
12302,2895,1882,2062,1700,1520,1375,1063,476,311,13290,34010,22411,23534,21241,19750,18705,12209,4845,1699,158398,739,488,674,1006,747,590,400,118,37,4790,2111,1601,1580,2042,2435,3351,3328,1603,471,18533,70,24,39,45,22,19,9,7,0,246,432,252,258,303,307,355,291,150,38,2384,77,49,48,46,32,17,11,16,0,299,7569,5042,4895,5215,5113,5596,4562,2068,575,40636,27,24,22,22,17,28,18,11,0,166,644,341,440,441,483,400,335,179,29,3291,99,97,187,272,171,128,121,71,21,1173,396,279,233,154,157,141,83,25,0,1478,14,9,5,29,21,53,61,46,10,247,298,171,184,230,131,139,70,35,13,1262,192,109,136,136,135,140,108,43,9,1007,585,408,377,321,348,290,156,46,9,2548,268,177,208,258,270,441,491,242,79,2432,29,17,7,25,31,41,35,22,4,216,240,148,150,97,90,103,58,27,12,921,299,226,219,240,232,374,374,178,49,2193
12303,572,306,368,359,379,439,279,155,88,2945,8981,5243,4897,5498,5667,5115,3529,1613,608,41153,40,26,31,51,65,37,24,3,4,272,1648,1012,817,1160,1612,1359,1352,717,201,9862,0,0,0,0,0,0,0,0,0,4,98,39,43,77,76,70,106,46,12,568,41,28,47,17,15,28,0,9,0,183,2802,1625,1361,1612,1675,1525,1132,563,122,12415,4,0,3,0,4,12,0,9,0,28,117,68,87,66,73,70,67,29,4,581,23,14,15,12,14,23,16,13,4,140,15,6,8,13,5,9,7,3,0,51,10,0,8,5,16,18,19,17,16,117,15,0,4,8,6,0,0,0,0,35,14,8,11,10,14,26,23,13,7,115,84,38,38,41,31,47,32,12,5,326,22,24,20,49,100,151,162,103,18,645,0,5,0,9,10,10,10,7,0,44,11,10,9,5,9,4,9,4,4,70,103,74,70,86,148,159,183,115,27,963
12401,1062,645,573,780,917,1017,901,374,149,6411,14047,8396,6972,9664,10950,11722,9230,4094,1624,76697,85,58,112,190,198,195,188,49,7,1087,1277,834,487,956,1496,1839,1997,1245,441,10558,0,0,0,0,4,3,0,0,0,7,271,190,143,158,209,273,245,134,38,1663,73,44,44,38,20,18,14,10,8,269,2445,1457,951,1427,1922,2037,1894,995,326,13449,9,6,0,4,9,10,16,10,3,60,91,51,41,58,120,91,65,68,8,580,35,33,19,37,52,37,35,20,18,282,31,19,16,19,15,23,16,12,0,146,14,3,11,13,34,35,47,57,22,231,5,0,0,6,7,9,3,4,0,34,24,21,22,20,34,36,47,26,16,250,174,88,80,104,104,119,70,33,5,779,160,63,74,144,229,301,391,257,107,1728,15,11,8,8,19,28,29,17,0,141,15,16,5,19,10,23,17,9,4,118,183,132,68,132,212,309,345,267,97,1745
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,1941,1431,1785,1460,1325,1146,854,389,159,10494,30035,18760,21589,19960,17389,15281,10485,4478,1717,139688,256,152,235,460,289,210,120,33,9,1751,3212,2058,2072,2882,3493,3421,3186,1698,549,22571,19,8,15,15,4,11,8,0,0,80,207,130,175,196,182,189,181,77,27,1360,102,87,62,58,35,27,17,9,4,409,9762,6064,5772,6089,5947,5214,3835,1878,544,45097,23,18,8,20,23,14,19,14,0,127,420,263,291,290,332,244,181,129,46,2199,49,41,37,53,45,67,48,27,9,377,116,60,83,56,52,51,35,15,0,470,31,13,22,24,45,49,70,37,11,300,170,77,97,129,85,55,58,28,0,701,114,68,83,73,85,109,117,35,14,691,510,321,296,337,284,235,152,44,11,2181,252,133,191,299,398,471,525,299,76,2637,21,18,16,16,33,39,48,21,16,224,58,36,37,40,42,33,18,12,0,268,294,196,208,265,310,358,338,181,53,2213
12404,501,617,788,621,539,347,263,160,87,3915,6930,5375,5310,4630,5024,4072,2874,1629,689,36547,34,16,64,64,37,42,34,4,3,298,745,594,525,678,985,1009,949,711,278,6475,0,0,0,0,0,0,0,0,0,5,113,61,78,72,69,71,70,56,17,612,42,27,32,20,21,11,7,6,0,182,1896,1278,1221,1122,1273,1283,930,509,178,9682,11,0,0,8,11,5,9,11,0,56,77,55,45,62,80,80,44,35,9,490,19,11,17,13,12,22,13,5,8,116,23,14,21,8,8,10,7,0,0,96,9,3,0,6,14,11,16,4,5,62,0,3,0,3,0,3,3,0,0,18,9,4,9,11,17,20,16,13,6,101,94,39,62,56,39,46,33,13,10,387,45,36,32,55,81,121,110,92,33,604,3,4,4,0,9,16,6,4,5,55,0,6,7,5,13,13,12,7,3,58,82,75,57,71,94,152,137,96,36,812
12405,920,646,751,613,533,566,317,133,49,4530,11131,7959,8219,7109,7023,6726,3759,1540,539,53995,91,52,98,143,95,100,64,14,4,666,799,519,497,729,988,1213,966,406,89,6203,9,8,8,0,5,0,7,0,0,34,123,51,100,78,77,101,72,21,0,617,0,5,0,0,5,5,3,0,0,20,3237,2109,2208,2168,2221,2384,1703,748,219,16989,21,6,13,6,12,10,17,3,0,89,259,170,168,160,197,155,136,84,28,1361,44,51,25,33,43,32,27,9,6,268,97,48,42,45,33,21,11,9,6,319,3,3,0,7,14,21,15,12,9,91,71,64,58,50,39,60,39,13,3,396,62,27,68,54,43,79,47,11,6,409,197,87,108,114,78,62,40,13,4,694,106,71,72,101,100,188,167,69,28,897,8,8,0,8,14,18,5,9,4,69,53,36,44,25,26,22,17,3,3,236,139,102,92,107,105,140,111,32,16,835
12501,1436,1516,2817,1611,1159,855,435,205,78,10110,15651,12875,21887,12853,10286,8400,4454,2274,996,89670,389,743,1512,1042,1024,1152,796,285,120,7059,274,160,365,323,322,357,376,172,100,2455,4,0,14,0,0,0,0,0,0,19,193,97,209,210,167,154,82,40,11,1169,0,0,0,0,3,0,0,0,0,8,2187,1442,2462,2133,1765,1699,1349,722,312,14068,3,5,4,3,5,3,4,0,0,26,154,85,159,184,160,130,145,187,51,1260,24,11,32,29,25,19,18,7,5,161,19,13,23,17,16,14,5,4,0,108,0,0,0,10,3,6,11,5,5,52,27,17,49,41,19,27,19,21,6,230,54,53,104,85,56,52,21,0,7,437,107,75,87,128,88,44,41,13,4,596,402,235,530,459,357,353,179,74,18,2600,0,5,0,0,11,4,3,7,10,46,12,10,24,17,20,13,8,10,3,113,241,154,235,252,175,140,126,50,18,1390
12502,781,600,690,667,667,555,386,258,120,4715,12720,8373,8917,9515,9390,7911,5244,3215,1284,66573,355,222,380,677,549,558,379,139,52,3318,609,453,380,532,745,766,716,670,332,5210,10,3,11,11,0,8,3,0,0,53,330,189,166,274,254,282,174,83,41,1796,55,53,47,29,23,33,9,12,4,259,3138,1982,1593,1965,2221,1913,1532,913,396,15658,17,14,11,12,24,10,13,13,8,117,217,178,112,129,237,156,116,117,33,1280,5,5,15,15,14,10,12,6,0,82,29,13,32,18,16,14,19,0,3,140,7,6,4,8,12,16,12,15,12,86,118,70,73,99,61,70,63,25,4,578,74,52,66,63,60,80,44,16,17,472,125,127,94,98,132,101,49,20,6,760,644,363,269,462,529,406,243,169,70,3154,6,11,3,6,12,8,9,3,7,51,10,10,13,27,12,12,12,0,5,93,199,147,126,174,242,239,202,192,100,1618
