SA3_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
11103,3,0,167,89,73,30,12,3,0,212,141,80,23,22,5,4,277,18245,21564,9968,8759,3368,1304,63208,10637,16856,8747,8486,3287,1251,49256,2317,1566,430,244,97,30,4672,2174,2250,1068,507,160,67,6229,4485,3817,1498,750,252,93,10900,2132,999,258,102,26,6,3521,1244,803,161,65,18,4,2299,929,766,158,55,9,0,1921,701,541,99,34,11,0,1386,132,100,37,21,12,4,307,5140,3212,711,280,71,24,9432,14,8,0,0,0,0,28,0,0,0,0,0,0,3,107,69,22,12,5,3,221,123,85,24,12,5,3,251,86,36,11,5,0,0,136,20473,23994,10991,9539,3615,1375,69987
11201,0,0,90,618,287,41,26,11,7,982,131,88,30,16,19,3,283,8400,11016,4327,3750,1516,582,29586,5359,9399,4058,3733,1596,758,24905,1375,1054,327,213,61,18,3042,976,936,367,217,53,6,2562,2350,1992,692,424,114,23,5603,708,367,113,61,9,12,1273,120,88,19,7,3,0,244,25,41,0,0,0,0,67,10,9,0,0,0,0,21,79,68,17,16,4,3,183,937,574,151,82,15,15,1784,474,210,27,16,4,0,733,15,9,0,0,0,0,24,43,49,9,0,5,0,110,535,270,33,14,9,4,863,88,42,17,7,0,0,160,9271,12277,4957,4264,1736,802,33315
11202,21,4,187,309,147,43,32,27,4,568,58,48,16,8,5,0,136,7729,9478,3677,3061,1551,778,26272,6000,9069,3528,2940,1434,872,23842,980,376,99,48,4,4,1520,283,174,61,23,13,7,566,1259,551,159,75,16,7,2082,627,231,59,33,9,4,964,55,22,4,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,12,12,0,0,91,723,274,81,41,15,6,1139,237,57,11,4,0,0,316,17,6,5,0,0,0,24,31,20,4,6,0,0,63,285,92,21,6,8,0,407,44,26,4,8,0,0,83,8321,10014,3792,3069,1469,892,27563
11203,5,3,42,724,414,43,16,4,11,1214,119,108,24,12,9,3,279,10106,13157,4672,4325,1903,927,35086,5070,9255,3739,4052,1813,908,24836,1885,1609,431,255,86,26,4289,948,1033,453,288,72,19,2823,2833,2646,884,548,156,46,7107,1144,620,166,73,9,6,2023,740,585,165,74,16,0,1584,279,286,34,19,9,0,630,221,251,33,13,5,0,525,30,25,7,7,0,0,70,2424,1773,409,185,42,10,4828,410,240,15,9,5,3,677,6,0,0,0,0,0,3,13,10,4,5,0,3,39,421,253,20,10,0,9,716,60,23,8,8,0,0,107,10812,13943,5061,4800,2019,972,37602
11301,0,5,46,97,45,16,6,8,3,181,41,40,15,20,7,6,129,4341,5619,2296,2333,1268,612,16470,3525,5191,2269,2176,1202,666,15038,270,137,54,29,20,7,514,56,17,0,0,5,0,78,324,153,50,34,21,7,595,655,327,182,100,34,22,1324,7,5,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,667,341,200,100,33,26,1366,57,17,5,4,3,0,82,4,3,0,0,0,0,12,34,24,15,15,6,0,89,88,48,20,14,6,0,182,37,28,18,11,8,3,100,4638,5766,2557,2336,1276,706,17272
11302,0,0,8,11,11,0,0,4,0,29,9,14,3,5,3,0,40,1575,2101,630,665,296,137,5401,1353,2031,693,663,319,149,5201,232,89,22,3,0,0,356,4,0,0,0,0,0,8,237,90,23,3,0,0,359,40,10,0,4,0,0,51,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,43,11,0,4,0,0,58,6,0,0,0,0,0,11,0,0,0,0,0,0,5,14,6,0,3,0,0,20,21,6,0,3,0,0,33,12,16,3,0,5,0,33,1673,2147,721,673,326,149,5687
11303,18,3,212,97,108,26,27,23,10,295,40,49,17,15,12,5,143,9129,12034,4761,4347,2283,1082,33638,7636,11724,4800,4479,2387,1232,32266,872,354,69,36,10,5,1344,132,91,14,13,3,0,260,1001,449,87,49,13,8,1605,1475,524,172,73,17,6,2267,105,20,5,0,0,0,130,30,8,0,0,0,0,40,0,0,0,0,0,0,3,17,11,4,0,0,0,29,1629,564,181,71,20,6,2467,31,16,3,5,0,0,57,4,3,0,0,0,0,7,52,40,9,11,3,11,120,85,60,10,14,3,11,181,42,22,7,9,5,6,93,10396,12818,5082,4626,2432,1255,36613
11401,0,4,47,580,345,33,24,10,7,1001,115,83,26,25,16,6,276,10895,15216,4887,4208,1940,975,38121,9110,15446,5084,4531,2012,994,37167,1411,939,159,78,27,15,2622,455,270,66,36,13,3,843,1861,1207,229,109,37,19,3470,435,197,46,31,3,0,709,20,14,0,0,0,0,32,3,3,0,0,0,0,11,0,0,0,0,0,0,0,48,42,11,12,0,0,115,504,256,57,40,5,3,865,459,280,24,7,4,0,772,3,0,0,0,0,0,7,25,19,7,3,4,4,67,487,305,34,8,6,6,843,175,60,10,7,4,5,256,12137,17272,5410,4695,2064,1023,42603
11402,0,0,37,87,31,7,7,3,0,140,58,50,8,9,9,6,129,4642,6876,2317,2301,1113,519,17766,4180,7235,2514,2582,1198,553,18258,560,301,46,25,3,0,942,156,143,26,12,6,4,342,719,440,73,37,6,5,1284,240,71,35,26,10,5,386,6,9,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,3,3,0,0,56,269,103,38,25,17,4,464,80,16,0,5,0,0,97,0,5,0,0,0,0,7,18,15,4,3,0,0,45,94,36,7,3,0,0,146,16,5,9,0,0,0,35,5283,7829,2637,2653,1220,564,20186
11501,4,0,12,5,4,0,8,0,0,23,34,18,15,18,4,6,95,5613,11813,8634,11476,4948,2229,44717,3464,10309,7738,10376,4460,2133,38489,513,375,95,91,16,3,1094,993,1207,1016,1142,257,87,4713,1512,1587,1117,1234,273,90,5810,482,245,102,78,22,0,922,294,373,173,134,23,3,1007,616,778,303,203,27,15,1940,240,383,165,98,15,0,909,43,32,24,30,9,9,145,1677,1815,767,545,93,31,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,3,24,16,16,13,8,0,77,6674,13728,9639,12171,4831,2259,49311
11502,3,0,26,59,44,16,12,3,4,136,15,11,15,5,10,0,55,1111,2362,1235,1572,957,633,7871,928,2324,1236,1671,921,677,7758,86,38,6,4,5,3,138,38,57,44,57,6,0,209,119,98,51,60,13,3,343,151,57,5,3,0,0,216,7,3,0,0,0,0,14,31,34,0,0,0,0,66,0,0,0,0,0,0,0,17,25,9,7,3,0,57,206,115,12,13,3,0,351,28,17,3,0,0,0,53,0,0,0,0,0,0,0,5,4,3,0,0,0,21,36,22,9,4,0,3,77,20,9,3,3,0,0,43,1312,2570,1308,1750,937,682,8570
11503,0,0,12,48,12,5,0,4,0,76,34,23,6,3,7,4,78,1199,2439,1286,1514,769,442,7652,1253,2635,1362,1477,792,508,8018,12,0,0,0,0,0,17,0,3,0,0,0,0,10,19,3,4,0,0,0,26,9,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,11,15,13,4,0,0,0,35,28,5,0,0,0,0,35,0,5,0,0,0,0,5,3,4,0,0,0,0,7,31,9,0,0,0,0,42,9,16,0,0,3,0,25,1325,2668,1365,1482,801,510,8146
11504,0,0,3,38,12,6,0,0,0,60,11,17,3,8,0,3,55,976,2179,1731,2671,1365,652,9579,1153,3337,2927,4446,1945,929,14740,11,13,11,10,4,4,46,73,165,177,223,74,31,743,87,174,185,230,81,34,792,100,27,15,14,5,6,173,49,47,35,18,3,0,156,207,277,133,69,24,5,709,37,42,10,18,0,0,111,23,12,13,12,0,0,58,417,414,208,129,36,8,1208,31,22,5,0,0,0,51,3,0,0,0,0,0,3,0,0,0,0,0,0,4,29,20,7,0,4,0,64,9,11,0,4,0,0,29,1698,3957,3326,4809,2068,972,16834
11601,5,0,48,24,28,12,10,3,4,76,51,35,29,18,6,7,146,7624,11369,8402,8661,3903,2816,42784,5976,10018,6916,7260,3250,2192,35606,526,423,282,274,83,42,1628,978,1048,1011,1070,391,212,4713,1502,1469,1293,1344,477,254,6339,484,108,38,30,9,6,666,25,21,28,24,9,3,109,765,914,737,484,118,43,3057,43,66,73,31,9,0,219,93,113,72,50,14,14,350,1407,1220,947,612,159,57,4406,4,0,0,0,0,0,5,0,0,0,0,0,0,5,8,17,3,0,3,0,30,12,16,3,0,3,0,37,27,12,7,8,3,0,62,8930,12737,9168,9221,3887,2501,46456
11602,5,4,76,153,88,32,14,8,4,290,36,36,28,19,12,6,139,2767,5851,5606,7637,3093,1811,26771,3034,7428,8113,10898,3948,2232,35651,309,356,234,207,76,24,1208,378,668,705,756,282,104,2889,685,1025,936,963,357,134,4100,30,34,34,24,12,4,145,22,14,12,11,0,5,53,589,725,347,192,44,9,1906,0,0,0,0,0,0,0,21,31,16,12,0,3,89,661,803,410,244,58,12,2188,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,12,8,7,0,27,4,4,12,8,7,0,32,17,30,31,20,13,6,117,4398,9290,9504,12127,4377,2390,42087
