SA3_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
11801,1488,2732,1659,2385,1278,432,9974,745,1048,567,535,168,33,3098,1517,2492,1385,1214,377,76,7063,2266,3537,1953,1749,547,110,10158,1754,1980,730,349,91,16,4912,3757,4244,1194,460,83,23,9765,5602,4775,1245,524,108,25,12269,..,..,..,..,..,..,..,7,17,3,6,0,0,32,11119,11015,3173,1336,276,60,26977,0,5,0,0,0,0,5,0,0,0,0,0,0,0,71,70,25,30,5,3,212,74,72,31,30,6,3,218,36,39,19,10,9,4,111,14977,17400,6829,5511,2117,604,47440,1114,2360,1423,2196,1262,420,8778,637,883,563,567,167,41,2864,1379,2375,1477,1596,494,123,7443,2015,3259,2044,2163,662,159,10308,1731,2082,887,553,116,47,5418,4275,5326,1793,813,150,42,12391,4629,4224,1237,487,101,27,10701,..,..,..,..,..,..,..,23,38,17,9,7,0,86,10651,11670,3927,1865,375,116,28603,4,5,0,0,0,0,4,0,0,0,0,0,0,0,206,165,81,38
11802,2251,3967,2579,3501,1579,671,14552,857,1069,708,812,214,47,3709,658,1069,814,794,277,88,3701,1509,2141,1523,1602,488,140,7405,1806,1735,756,396,90,20,4805,3991,4160,1621,771,172,34,10749,3335,3927,1523,719,176,41,9720,..,..,..,..,..,..,..,26,22,10,4,4,3,76,9164,9845,3920,1887,439,95,25345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,36,27,10,6,195,55,66,36,27,10,6,199,25,21,9,8,3,0,57,12998,16045,8060,7031,2518,907,47558,1823,3449,2347,3314,1629,762,13316,804,925,674,757,200,37,3398,757,1284,988,1300,422,149,4906,1562,2209,1663,2056,623,187,8304,2006,1918,961,538,131,62,5615,4619,5514,2284,1099,211,52,13776,2834,3331,1387,814,230,52,8645,..,..,..,..,..,..,..,32,19,9,5,4,0,72,9494,10783,4630,2453,575,167,28104,0,0,3,0,0,0,4,0,0,0,0,0,0,0,135,147,71,54
11901,5473,8981,5841,6688,3967,3029,33990,994,806,473,478,237,154,3147,982,1255,1009,1097,602,390,5332,1975,2059,1485,1579,839,541,8481,1314,588,332,297,83,58,2664,844,888,613,478,184,72,3086,415,516,374,280,117,42,1739,..,..,..,..,..,..,..,65,26,17,19,5,5,140,2633,2015,1342,1073,391,181,7634,32,4,0,0,0,0,42,4,5,3,0,0,0,12,43,38,19,17,12,4,143,84,43,26,21,12,5,189,11,7,3,5,0,0,33,10176,13107,8697,9369,5208,3763,50328,5071,8207,5726,6611,4028,3476,33119,822,564,341,271,150,94,2243,1355,1841,1621,1797,1012,705,8338,2174,2406,1964,2072,1159,804,10573,1286,407,155,143,64,38,2089,1056,1031,780,623,235,117,3848,420,547,446,370,156,56,1989,..,..,..,..,..,..,..,23,27,11,8,9,7,75,2781,2009,1396,1139,462,219,8006,0,3,0,0,0,0,3,0,0,0,0,0,0,0,61,65,46,42
11902,3270,5756,4026,4498,2547,1979,22082,390,389,259,235,89,88,1440,470,727,634,562,279,160,2840,855,1121,891,801,367,249,4280,2400,2643,1933,1385,543,242,9145,890,1006,766,534,212,74,3478,273,311,209,189,63,33,1081,..,..,..,..,..,..,..,10,12,4,0,0,0,25,3566,3974,2913,2114,813,349,13727,5,4,3,0,0,0,7,0,0,0,0,0,0,0,49,52,34,37,11,8,189,52,52,38,37,13,9,200,44,40,34,24,14,13,167,7786,10944,7901,7471,3755,2599,40458,3066,5388,3740,4417,2442,2254,21304,346,372,222,221,90,61,1312,589,819,683,716,420,300,3527,930,1188,903,937,513,356,4831,2169,2704,1956,1492,636,294,9247,1051,1311,1024,791,305,147,4629,372,607,393,292,99,63,1813,..,..,..,..,..,..,..,3,7,0,5,0,0,22,3595,4630,3379,2576,1034,498,15711,0,0,0,0,0,0,5,0,0,0,0,0,0,0,36,57,46,34
11903,3566,6525,4426,5439,2514,1330,23794,1046,673,294,236,79,43,2375,465,643,535,451,175,84,2350,1513,1316,831,684,258,128,4724,1092,785,447,261,75,26,2684,1673,1690,1061,636,199,79,5337,1023,1318,873,527,138,52,3929,..,..,..,..,..,..,..,10,10,11,5,0,0,41,3793,3806,2398,1422,416,159,11999,0,3,0,0,0,0,6,0,0,0,0,0,0,0,49,59,21,17,7,4,167,52,65,26,17,7,4,172,12,3,3,0,7,0,22,8934,11710,7683,7567,3197,1620,40710,3162,6096,4171,5306,2596,1667,22998,864,585,284,264,93,50,2137,670,896,658,703,274,199,3407,1536,1484,948,972,368,246,5548,840,550,328,187,68,28,2003,1285,1425,938,672,210,100,4632,1637,2102,1595,1028,329,166,6857,..,..,..,..,..,..,..,17,15,8,4,0,0,50,3776,4094,2867,1895,604,296,13540,0,3,4,0,0,0,9,0,0,0,0,0,0,0,48,44,24,31
11904,3445,6175,4005,4391,2157,1402,21572,1038,1018,527,408,139,74,3207,284,489,345,376,146,74,1711,1320,1505,876,786,285,144,4919,917,807,415,300,97,46,2579,2572,2472,1517,853,257,83,7753,1643,2249,1215,673,204,75,6058,..,..,..,..,..,..,..,35,28,13,8,3,0,89,5155,5554,3154,1839,562,206,16470,55,13,7,0,0,0,77,0,0,0,0,0,0,0,63,85,32,38,15,10,245,120,101,37,39,18,10,328,15,22,11,13,5,0,62,10061,13357,8081,7068,3015,1765,43355,3074,5602,3677,4336,2217,1502,20402,1161,1126,568,526,172,77,3624,483,660,455,502,204,95,2404,1645,1785,1022,1027,373,168,6030,693,503,292,173,60,29,1756,1654,1653,989,673,202,86,5255,3254,4706,2820,1806,584,268,13447,..,..,..,..,..,..,..,42,25,20,16,5,0,108,5650,6895,4126,2664,846,386,20563,53,12,0,0,0,0,63,0,0,0,0,0,0,4,115,100,67,48
12001,1961,3524,2413,2990,1251,457,12604,253,380,203,175,38,13,1065,521,817,488,368,88,16,2300,778,1196,691,537,128,29,3364,917,784,275,159,26,7,2172,1051,1406,522,280,57,14,3329,1587,2483,1074,528,115,21,5808,..,..,..,..,..,..,..,14,11,4,5,0,0,35,3573,4691,1872,965,204,41,11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,30,13,3,0,136,39,46,30,13,3,0,136,18,27,6,0,0,0,53,6372,9483,5017,4517,1581,531,27506,1776,3299,2243,3163,1276,532,12296,274,308,204,193,49,10,1044,382,635,401,365,71,33,1888,659,945,604,555,126,45,2934,1254,1276,438,301,58,12,3339,1017,1301,634,312,59,9,3345,2094,3734,1821,944,208,63,8856,..,..,..,..,..,..,..,12,3,3,3,0,0,15,4374,6322,2894,1554,326,83,15561,0,4,0,0,0,0,8,0,0,0,0,0,0,0,71,136,54,24
12002,1457,2552,1539,1423,425,129,7524,926,1320,647,464,108,16,3484,925,1700,851,617,147,42,4280,1849,3022,1503,1082,252,53,7760,820,487,174,62,11,4,1552,884,617,119,34,3,4,1668,1163,1023,221,69,15,3,2497,..,..,..,..,..,..,..,19,11,0,0,0,0,37,2891,2136,523,165,27,12,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,104,38,23,5,5,250,83,100,38,23,5,5,255,6,13,0,0,0,0,20,6286,7819,3600,2696,717,195,21316,655,1057,724,851,229,72,3594,1188,1786,1060,1050,269,52,5406,1242,2141,1179,1182,315,70,6129,2429,3932,2239,2229,584,119,11535,695,497,186,106,20,0,1506,974,667,188,82,18,0,1928,1163,953,234,97,19,0,2463,..,..,..,..,..,..,..,56,42,12,12,4,0,123,2887,2166,617,292,60,5,6016,0,0,0,0,0,0,5,0,0,0,0,0,0,0,64,73,51,18
12003,3365,5997,4077,4857,2265,1242,21801,731,897,504,492,136,34,2798,559,616,407,402,120,54,2163,1296,1511,910,893,260,91,4960,2785,2485,1157,651,190,68,7340,2638,2873,1631,952,222,75,8397,1232,1820,1218,745,220,68,5297,..,..,..,..,..,..,..,68,37,14,19,3,3,146,6730,7213,4021,2370,642,216,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,97,57,38,24,12,316,96,97,57,38,24,12,321,26,27,14,9,0,5,81,11511,14838,9074,8172,3181,1562,48339,2783,5143,3640,4468,2075,1301,19408,652,852,548,528,134,62,2774,561,906,680,725,289,169,3329,1213,1762,1224,1255,426,229,6101,2587,2272,1140,688,212,105,7009,2909,3325,1955,1241,376,145,9966,1794,2915,1940,1305,429,189,8568,..,..,..,..,..,..,..,28,33,23,3,3,3,94,7322,8548,5064,3237,1014,445,25632,0,3,0,0,0,0,3,0,0,0,0,0,0,0,160,192,104,65
12101,2509,5033,3295,4662,2123,608,18227,321,375,202,175,46,3,1127,337,525,291,285,56,15,1510,655,901,496,457,102,24,2636,990,917,322,188,30,12,2460,1813,1868,784,401,78,23,4968,2958,3469,1449,729,157,40,8797,..,..,..,..,..,..,..,23,15,3,4,0,0,40,5776,6271,2560,1312,265,77,16262,4,0,0,0,0,0,5,0,0,0,0,0,0,0,29,21,17,7,7,4,83,33,23,19,7,7,4,90,19,12,5,9,3,0,49,8988,12237,6370,6445,2503,708,37257,2238,4710,3193,4810,2137,709,17805,229,320,229,216,65,10,1070,421,528,363,348,86,22,1772,650,844,591,562,152,34,2840,955,864,384,234,46,22,2507,1831,2142,1130,619,119,43,5875,3500,4367,2041,1090,245,73,11313,..,..,..,..,..,..,..,19,21,0,10,3,0,51,6302,7395,3562,1947,407,140,19754,0,3,0,0,0,0,3,0,0,0,0,0,0,0,29,31,16,12
12102,2507,5519,3544,4454,1924,663,18615,257,158,54,34,20,5,523,292,392,245,235,67,22,1249,547,553,291,275,84,29,1773,456,209,88,52,15,4,824,797,793,360,220,37,23,2233,894,1072,704,395,58,20,3151,..,..,..,..,..,..,..,48,28,9,5,4,3,95,2194,2103,1163,676,111,48,6302,8,5,0,0,0,0,11,0,0,0,0,0,0,0,18,14,8,6,0,0,46,20,14,7,10,0,0,57,9,9,6,0,0,0,26,5284,8195,5018,5415,2124,734,26771,2365,5111,3435,4668,1924,787,18291,162,84,45,46,23,11,370,424,498,314,284,83,32,1639,588,582,364,331,103,46,2009,332,228,122,78,12,3,772,1000,1018,619,307,76,27,3048,739,963,765,522,98,24,3117,..,..,..,..,..,..,..,13,0,3,0,0,0,14,2080,2206,1514,902,193,59,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,8,5
12103,3147,7977,4973,7549,3598,1217,28456,199,177,32,35,9,0,449,298,439,154,152,29,6,1079,499,620,187,186,37,9,1533,764,585,146,79,14,6,1602,646,507,196,108,22,9,1477,720,1078,496,331,61,11,2691,..,..,..,..,..,..,..,22,12,6,4,3,0,36,2153,2181,846,517,88,16,5812,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,7,0,4,0,0,19,8,7,4,4,0,0,24,20,12,8,5,5,0,49,5827,10795,6019,8263,3728,1244,35866,2937,7480,4937,8033,3656,1343,28381,129,121,24,16,5,4,300,394,477,156,175,57,3,1263,527,596,181,184,64,8,1558,706,514,142,99,18,10,1487,624,561,242,134,32,9,1593,1329,2037,1217,682,141,34,5429,..,..,..,..,..,..,..,0,0,0,0,0,0,0,2656,3105,1602,913,192,44,8518,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,6,0,5
12104,1293,2432,1426,1857,877,223,8107,513,688,331,309,50,14,1905,883,1490,632,444,120,20,3596,1398,2176,964,750,174,36,5500,1864,1835,554,237,42,5,4534,3639,3359,845,305,46,8,8202,5518,4745,1138,398,62,18,11887,..,..,..,..,..,..,..,11,15,0,0,0,0,24,11032,9951,2542,945,149,31,24654,7,15,0,0,0,0,24,0,0,0,0,0,0,0,48,26,11,0,0,0,92,62,37,11,0,0,0,113,38,40,4,11,0,0,96,13832,14639,4946,3562,1206,291,38473,1008,2072,1270,1788,830,230,7200,460,659,416,390,81,12,2018,785,1364,705,515,134,27,3535,1244,2022,1119,905,218,37,5552,1733,2007,719,431,95,22,5006,3922,3962,1223,541,75,5,9736,5519,4893,1329,516,70,25,12349,..,..,..,..,..,..,..,26,29,10,4,0,0,70,11189,10893,3281,1500,241,52,27154,9,0,0,0,0,0,15,0,0,0,0,0,0,0,34,41,13,13
12201,792,1672,1012,1696,778,160,6113,182,270,151,144,39,7,789,218,383,178,164,42,13,1003,394,657,325,307,79,17,1786,623,833,309,163,34,5,1961,814,950,317,122,22,4,2228,1170,1287,341,130,30,0,2956,..,..,..,..,..,..,..,8,7,0,5,0,0,18,2613,3086,965,412,78,8,7163,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,11,4,0,4,3,51,27,11,4,0,4,3,49,12,10,0,0,0,0,17,3833,5437,2311,2424,937,192,15130,640,1451,997,1706,801,168,5763,121,205,133,163,42,5,667,321,533,277,275,69,21,1503,447,742,409,431,112,25,2167,580,784,366,237,50,5,2023,850,1079,387,191,31,5,2538,1115,1279,359,144,26,3,2934,..,..,..,..,..,..,..,0,9,4,0,0,0,13,2552,3156,1111,574,108,8,7508,3,0,0,0,0,0,3,0,0,0,0,0,0,0,20,31,15,6
12202,1988,4697,2497,3421,1500,525,14628,259,197,70,67,31,11,638,360,535,251,268,95,16,1523,621,730,322,331,130,28,2163,615,476,117,63,7,4,1285,425,526,171,68,14,7,1206,93,76,28,12,6,0,218,..,..,..,..,..,..,..,65,34,13,5,3,0,117,1194,1114,330,145,25,10,2825,20,11,0,0,0,0,36,4,0,0,0,0,0,4,39,43,12,9,4,0,112,69,51,15,12,4,0,146,9,3,0,0,0,0,12,3878,6601,3163,3910,1665,564,19774,1897,4468,2408,3576,1629,638,14619,84,100,54,44,14,8,305,577,568,236,294,70,23,1770,660,672,288,340,88,33,2078,547,488,166,105,33,14,1355,585,506,162,94,8,4,1361,280,285,121,79,14,0,774,..,..,..,..,..,..,..,11,7,0,3,0,0,30,1429,1284,449,277,59,16,3517,71,38,9,9,0,0,125,0,3,0,0,0,0,6,22,41,12,9
12203,3760,8562,5428,8073,3506,1351,30678,453,278,83,91,31,8,942,627,703,350,360,94,30,2176,1085,985,437,447,122,41,3116,2043,1248,426,195,52,19,3993,3254,3643,1302,590,88,21,8902,1290,1563,457,211,43,13,3580,..,..,..,..,..,..,..,71,54,22,29,9,4,186,6666,6511,2211,1021,192,55,16666,33,9,4,3,0,0,46,4,0,0,0,0,0,4,23,34,14,11,4,3,87,51,49,18,15,3,3,139,11,9,3,9,6,0,37,11576,16116,8094,9564,3839,1445,50634,3375,7608,5298,8630,3838,1582,30330,751,303,88,72,20,3,1238,745,750,358,413,112,33,2412,1498,1050,444,481,138,39,3650,1582,1002,378,251,78,23,3317,3011,3694,1547,755,127,29,9166,1682,2035,737,386,64,12,4925,..,..,..,..,..,..,..,24,16,9,6,0,0,61,6300,6742,2677,1405,278,68,17468,22,3,0,4,0,0,38,31,0,0,0,0,0,29,18,37,22,12
12301,1683,4402,2802,3904,1655,787,15231,304,182,48,58,21,12,624,98,125,54,69,16,8,371,405,307,105,123,36,21,995,161,51,6,0,0,0,224,15,12,0,0,0,0,22,0,0,0,0,0,0,0,..,..,..,..,..,..,..,10,6,3,3,0,0,19,180,67,11,4,0,3,265,30,12,0,0,0,0,41,0,0,0,0,0,0,0,4,0,0,3,0,0,10,31,12,0,3,0,0,55,5,7,0,5,5,0,18,2313,4792,2922,4039,1698,804,16562,1942,4904,3505,4481,2080,1001,17905,417,189,68,47,22,6,751,187,187,94,74,28,9,587,609,371,168,126,49,16,1339,99,35,9,3,0,0,141,27,6,0,0,0,0,35,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,120,42,9,3,0,0,181,20,14,0,0,0,0,39,0,0,0,0,0,0,6,0,4,0,0
12302,5522,10661,7552,7967,3856,2717,38269,1330,1179,584,375,158,72,3701,1022,997,669,469,223,209,3589,2350,2172,1254,845,382,281,7287,602,257,80,48,5,3,1011,207,184,36,11,0,0,436,118,122,34,9,3,0,281,..,..,..,..,..,..,..,35,15,4,4,4,0,51,955,578,159,76,13,3,1784,32,7,0,0,0,0,47,0,0,0,0,0,0,5,32,35,23,29,6,11,140,65,46,31,30,6,11,186,8,4,0,0,0,0,18,8898,13463,9000,8917,4255,3011,47545,5426,10929,7783,8287,4063,3046,39532,1444,1196,605,416,155,88,3897,1336,1173,788,591,281,212,4375,2775,2371,1394,1009,432,296,8271,510,327,104,58,17,10,1021,148,132,45,21,6,5,362,278,359,118,39,9,4,804,..,..,..,..,..,..,..,10,5,10,4,0,0,21,940,823,278,122,37,16,2210,29,4,0,0,0,0,29,7,3,3,0,0,0,14,15,17,9,12
12303,1597,3467,1922,2267,1205,652,11104,190,166,17,10,8,4,394,4,5,0,0,0,0,14,193,170,17,13,8,4,409,104,38,13,5,6,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,17,15,3,0,4,0,44,128,58,22,7,7,0,213,58,7,11,0,0,0,74,4,6,0,6,3,0,17,8,9,0,5,0,0,24,67,19,12,11,3,0,116,0,4,0,0,0,0,5,1975,3714,1969,2302,1218,657,11846,1610,3707,2086,2454,1350,807,12002,277,247,26,18,14,0,578,27,18,4,3,3,0,56,306,260,32,22,13,0,630,52,30,13,3,0,0,90,3,6,0,0,0,0,9,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,5,52,34,13,4,0,0,101,44,14,3,0,0,0,65,0,0,5,3,6,0,12,7,6,7,9
12401,5976,8957,4190,4179,1790,802,25898,514,320,74,32,15,8,955,255,144,43,19,4,3,469,761,460,112,56,20,6,1418,287,90,24,12,0,0,415,50,19,4,5,0,0,76,8,0,0,0,0,0,8,..,..,..,..,..,..,..,51,21,6,6,0,0,78,395,133,34,15,0,3,576,10,6,0,0,0,0,13,0,3,0,0,0,0,6,15,7,3,0,6,0,24,24,13,3,0,6,0,43,10,12,0,0,0,0,20,7161,9565,4344,4256,1814,811,27957,6061,9421,4164,4151,1847,776,26413,492,222,53,22,17,5,814,326,183,50,23,8,3,590,818,408,105,45,19,7,1401,290,96,25,16,4,0,425,91,34,5,0,0,0,134,3,0,0,0,0,0,8,..,..,..,..,..,..,..,9,3,0,0,0,0,12,400,136,23,16,3,0,585,5,5,0,0,0,0,10,5,5,0,0,0,0,9,16,9,3,0
12402,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,4878,10205,6295,7204,3420,1793,33788,822,616,298,193,67,38,2025,845,871,505,307,133,62,2714,1660,1486,798,503,193,102,4742,659,343,154,89,43,23,1305,793,493,160,65,12,4,1523,212,145,67,28,4,3,460,..,..,..,..,..,..,..,56,58,35,25,10,5,192,1720,1036,409,205,76,30,3483,91,43,9,4,0,0,152,0,0,0,0,0,0,7,20,9,7,4,0,0,43,116,56,19,8,3,4,207,50,21,0,5,0,0,80,8422,12799,7523,7923,3697,1928,42292,5169,11073,7135,7942,3757,2160,37241,1032,589,253,164,57,24,2122,1158,1164,646,404,151,75,3595,2187,1747,899,570,212,96,5714,766,360,127,60,11,5,1328,552,381,120,49,7,3,1115,224,192,72,24,0,0,514,..,..,..,..,..,..,..,11,9,3,7,0,0,28,1549,947,318,137,23,12,2983,96,34,11,0,0,0,145,11,11,0,0,0,3,25,12,7,3,0
