SA3_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
11902,69,31,34,19,0,358,0,0,0,0,0,29,212,182,137,128,79,0,769,0,0,0,4,7,31,156,170,111,92,53,4,625,5,0,0,8,42,167,333,169,75,73,50,14,938,3,4,19,63,60,195,222,63,34,25,22,10,721,0,0,12,37,44,116,133,42,17,12,9,23,439,0,0,0,3,4,26,98,54,25,25,4,15,268,474,103,144,524,1348,883,548,140,52,53,29,117,4410,9,0,0,9,16,11,14,7,0,10,5,361,439,497,109,180,652,1526,1530,1952,1096,701,805,638,549,10231,0,0,0,0,0,7,88,225,267,531,921,46,2088,0,4,0,8,6,48,200,117,85,103,107,20,684,0,0,0,0,7,29,333,335,341,465,541,51,2098,5,0,0,3,11,50,287,264,280,323,328,53,1595,8,0,0,16,63,398,789,458,274,292,362,63,2716,3,8,24,113,103,371,463,182,107,120,93,55
11903,88,58,36,52,4,578,0,0,0,0,0,35,285,258,205,180,163,8,1138,0,0,0,0,0,33,182,186,126,125,60,11,730,0,0,3,13,25,130,319,232,91,109,116,11,1053,0,8,25,62,60,187,285,120,52,42,39,12,877,3,3,12,39,37,95,88,55,15,14,9,12,376,0,0,0,0,6,30,79,44,16,19,14,17,221,603,158,159,586,1111,978,826,237,106,98,82,87,5022,0,0,3,3,9,13,7,6,6,3,5,377,440,618,168,202,714,1260,1607,2444,1534,967,1149,1130,550,12337,0,0,0,0,0,17,124,219,321,732,1801,103,3329,0,0,0,0,6,61,196,138,118,166,188,26,895,4,0,0,0,9,44,317,376,430,752,1189,83,3194,0,0,4,0,6,40,223,253,242,379,500,63,1712,4,0,0,15,24,189,585,449,244,383,609,93,2589,3,0,7,53,49,169,296,159,79,139,121,33
11904,171,72,59,39,6,792,0,0,0,0,3,23,359,398,272,303,204,8,1566,3,0,0,0,6,36,202,233,150,158,78,21,887,0,0,0,12,19,180,449,313,132,160,121,15,1405,6,5,33,63,69,227,308,140,46,50,42,12,993,4,4,0,27,25,78,92,36,14,19,4,14,321,0,0,0,0,3,27,74,43,22,20,13,14,225,497,124,157,522,1260,925,712,204,88,73,52,90,4709,6,4,0,8,13,6,14,11,0,6,9,447,536,516,139,200,646,1415,1622,2692,2045,1320,1784,1612,646,14648,5,0,0,0,4,10,91,267,358,845,1682,77,3331,0,0,4,6,15,59,203,163,131,146,159,24,911,0,0,0,0,3,40,379,446,493,793,978,65,3194,0,0,0,3,3,46,246,271,255,369,407,45,1637,0,0,0,12,28,218,627,496,282,387,522,76,2650,0,5,15,58,55,246,381,200,99,124,107,40
12001,86,68,59,70,6,455,0,0,0,0,0,16,132,186,200,262,306,3,1115,0,0,0,0,4,21,74,114,77,94,82,5,485,0,0,0,0,22,94,228,167,79,146,240,11,984,0,5,11,38,26,104,186,86,64,45,78,7,660,0,0,5,13,18,47,63,18,12,14,5,11,202,0,0,0,3,4,18,30,27,17,11,16,11,142,256,87,65,258,576,588,610,232,131,117,122,53,3098,0,0,0,3,3,11,7,0,0,0,0,306,333,265,93,91,322,663,949,1486,1151,966,1501,2265,417,10186,0,0,0,0,0,6,44,93,148,468,1996,74,2835,0,0,0,3,0,31,80,68,74,136,214,20,624,0,0,0,0,4,19,135,180,269,535,1290,55,2476,0,0,0,3,4,6,93,88,130,199,413,24,951,4,0,0,8,3,62,235,266,106,252,733,35,1701,0,3,0,21,17,60,122,86,60,67,122,20
12002,44,34,43,70,0,269,0,0,0,0,0,8,64,93,112,197,368,3,843,0,0,0,0,4,8,35,39,42,58,77,3,269,0,0,0,8,10,36,99,108,59,109,277,8,712,0,0,5,8,11,41,96,73,37,45,64,5,386,0,0,0,4,0,22,22,14,7,8,12,0,88,0,0,0,0,0,3,14,7,5,13,9,3,58,57,29,8,66,159,206,250,132,79,70,87,22,1178,0,0,0,0,0,8,0,0,0,0,0,193,199,63,30,18,96,188,353,674,595,542,1010,2449,255,6272,5,0,0,0,0,3,14,35,67,213,1952,79,2358,0,0,0,0,0,7,29,36,33,39,91,8,243,0,0,0,0,0,4,48,69,122,300,1205,30,1786,0,0,0,0,0,0,19,24,48,132,394,15,627,0,0,0,5,0,20,66,105,58,110,596,31,990,0,0,0,6,7,26,41,26,22,39,64,5
12003,183,89,84,68,4,948,0,0,0,0,0,38,423,433,332,428,325,16,2009,0,0,0,3,5,58,262,203,151,160,104,10,958,3,0,6,14,37,190,507,345,137,178,206,16,1638,4,5,20,77,87,256,349,147,67,47,59,11,1124,11,8,18,36,40,83,127,30,19,14,8,12,396,0,0,0,0,5,38,85,65,22,26,17,19,274,538,120,131,466,951,861,693,231,106,79,87,79,4355,4,0,0,9,6,18,27,16,0,10,3,504,598,562,137,184,632,1137,1685,2994,2175,1514,2224,2411,684,16344,0,0,0,0,3,11,98,225,331,844,2542,120,4166,0,0,4,3,5,54,192,151,138,171,278,32,1028,0,0,0,3,0,28,279,384,396,763,1544,85,3487,0,0,0,3,0,25,172,160,177,317,514,48,1419,3,0,3,14,20,182,630,558,218,389,770,78,2863,3,0,14,53,46,196,290,138,97,117,144,35
12101,93,61,70,109,0,583,0,0,0,0,8,11,169,193,203,261,470,7,1320,0,0,0,4,3,20,93,117,71,98,103,6,514,0,0,5,3,9,74,262,211,98,185,381,9,1227,4,4,17,37,40,146,215,127,68,69,163,9,897,0,3,8,14,4,27,39,20,8,14,16,7,176,0,0,0,0,0,8,33,15,7,15,15,7,102,323,95,78,297,383,507,659,318,176,189,259,47,3328,0,0,0,0,4,3,6,3,3,0,4,344,374,335,103,103,361,452,883,1713,1347,1109,1743,3378,456,11982,0,0,0,0,0,7,37,105,177,604,3557,147,4636,0,0,0,3,5,41,119,77,81,132,262,28,751,0,0,0,7,4,14,163,178,266,582,2436,98,3752,0,0,0,3,0,21,73,81,84,206,603,35,1117,4,0,5,0,15,82,316,408,138,363,1498,99,2930,0,3,10,33,32,67,141,83,64,76,207,32
12102,54,44,29,22,3,359,0,0,0,0,5,14,155,199,161,244,199,4,984,0,0,3,4,0,21,89,78,61,71,46,3,371,0,0,0,4,8,79,219,189,73,102,125,3,805,0,0,14,39,36,118,164,74,27,31,26,7,543,0,0,3,10,11,42,44,19,9,9,5,0,156,0,0,0,4,4,11,28,11,6,9,7,0,81,264,89,88,309,475,652,636,171,83,63,33,44,2902,3,0,0,0,0,4,3,3,5,0,0,222,249,269,99,105,382,550,1003,1535,1018,707,1080,1080,311,8132,0,0,0,0,0,7,72,166,283,851,2334,103,3821,0,0,0,3,0,36,137,126,99,112,122,24,668,0,0,0,0,5,27,242,367,471,988,1387,101,3586,0,0,0,4,0,15,90,119,145,243,314,35,964,3,0,0,5,12,109,345,433,175,348,625,56,2117,0,0,7,25,27,96,147,92,57,83,71,25
12103,71,66,79,151,5,569,4,0,0,0,0,21,123,118,136,219,459,6,1083,3,0,0,3,0,12,49,53,55,41,91,9,317,3,0,0,4,3,44,180,176,57,139,422,12,1044,8,0,20,49,31,131,215,133,92,127,209,10,1023,0,0,5,16,11,32,33,26,7,8,21,6,165,0,0,0,0,0,11,13,16,13,10,3,9,74,426,124,91,341,452,798,1151,521,321,348,430,87,5103,3,0,0,0,0,8,4,0,0,3,5,302,324,444,139,110,429,524,1102,1951,1246,945,1400,2784,455,11520,5,0,0,0,3,20,64,110,184,722,4414,217,5740,0,0,0,0,7,32,140,132,110,177,355,42,999,0,0,0,4,6,28,141,202,337,715,3165,149,4747,0,0,0,0,3,20,76,91,87,199,615,60,1153,9,3,7,7,16,93,296,400,166,414,1985,142,3546,4,3,6,29,33,82,176,97,75,115,272,29
12104,85,58,87,174,0,585,0,0,0,0,6,13,134,200,187,343,609,5,1503,0,0,0,0,0,20,85,87,86,107,143,18,545,3,0,0,0,6,42,197,198,117,212,587,7,1383,0,3,10,26,26,72,182,126,82,85,295,9,931,0,0,6,9,7,24,37,17,18,12,24,8,155,0,0,0,0,0,3,17,22,6,13,19,8,85,150,49,38,153,199,388,521,328,231,259,468,56,2841,4,0,0,0,0,6,3,4,0,3,0,363,391,162,56,57,194,255,626,1366,1279,1148,2145,5048,490,12827,0,0,0,0,0,4,29,54,73,277,2304,100,2841,4,0,0,0,0,14,44,38,39,62,168,13,370,0,0,0,0,4,8,62,93,107,336,1412,73,2098,0,0,0,0,0,3,26,31,49,121,464,26,720,4,0,0,3,6,35,115,157,63,167,1204,70,1812,0,0,0,7,8,32,70,34,31,52,184,28
12201,36,35,37,72,0,256,0,0,0,0,0,0,38,55,74,123,260,4,551,0,0,0,0,0,6,22,24,20,39,72,3,192,0,0,0,5,0,17,48,49,40,71,200,0,441,0,0,0,10,12,29,70,59,40,46,89,5,363,0,0,0,5,7,7,20,0,9,5,11,5,64,0,0,0,0,0,0,4,8,0,4,3,4,25,62,15,17,60,104,217,313,163,96,118,176,23,1370,0,0,0,0,0,0,0,3,0,0,5,129,143,67,21,16,79,122,302,592,466,435,730,1847,177,4852,0,0,0,0,0,0,14,21,36,117,1237,85,1504,0,0,0,0,0,8,18,28,29,47,99,17,246,0,0,0,0,0,9,39,63,87,213,1069,78,1561,0,0,0,0,0,0,12,23,27,72,267,20,426,3,3,0,0,0,8,52,70,30,76,714,45,1002,0,0,0,5,8,23,35,23,29,26,108,14
12202,70,57,60,100,0,447,0,0,0,0,0,17,92,105,112,158,259,12,753,0,0,0,0,3,15,46,61,39,45,55,6,273,0,0,0,0,4,23,118,93,51,67,207,3,573,0,0,11,25,41,114,183,92,52,60,102,5,683,0,3,0,4,3,18,36,22,13,6,8,9,122,0,0,0,0,0,10,15,9,10,14,3,9,69,104,49,39,168,343,541,727,260,159,186,246,61,2870,8,0,0,0,6,3,4,0,0,0,3,202,225,105,55,51,212,406,781,1363,811,605,826,1480,312,7018,0,0,0,0,0,3,31,71,102,330,1371,98,2009,0,0,0,0,0,11,72,79,83,136,178,47,606,0,0,0,0,3,11,132,217,291,611,1274,109,2639,5,0,0,0,0,9,72,73,80,168,289,48,750,0,0,0,3,5,24,120,136,85,163,589,50,1170,0,0,0,8,6,21,83,55,38,64,120,33
12203,171,88,88,82,9,762,0,0,0,0,4,27,274,332,344,434,446,12,1880,0,0,4,3,6,27,132,167,141,150,115,20,759,6,0,3,15,15,99,260,210,128,166,302,18,1213,8,4,23,60,78,206,354,153,80,74,95,13,1144,0,0,4,12,21,40,82,43,15,13,10,10,250,5,0,0,0,0,20,32,33,15,12,14,9,138,248,105,86,383,763,1154,1258,387,202,193,184,108,5074,0,0,3,4,8,8,8,9,4,4,6,397,456,268,107,128,487,922,1669,2732,1916,1496,2060,2727,618,15128,0,0,0,0,0,9,87,201,347,883,4025,214,5768,0,0,0,0,7,36,180,162,167,266,352,41,1213,0,0,0,0,7,39,325,468,675,1375,3490,217,6602,0,0,0,0,0,13,140,204,236,433,868,78,1977,10,0,0,8,15,92,370,373,232,426,1484,104,3111,0,0,11,18,21,88,216,154,120,133,189,46
12301,53,27,14,10,0,203,0,0,0,0,5,20,146,176,167,176,96,9,799,0,0,0,4,3,10,77,92,87,70,45,5,401,6,0,0,0,12,71,197,119,56,57,65,4,582,5,3,16,19,28,85,93,47,18,10,7,3,337,0,0,0,3,11,38,32,21,6,0,7,3,122,0,0,0,5,0,7,20,12,8,20,7,10,86,101,40,40,147,471,482,360,74,31,32,25,43,1854,0,0,0,0,6,0,6,3,0,0,0,146,163,109,51,58,190,531,748,1056,824,694,835,567,234,5891,0,0,0,0,7,5,53,254,337,840,1326,104,2920,0,0,0,0,6,20,106,116,110,124,90,21,587,0,0,0,0,0,13,272,387,551,840,735,70,2873,0,0,0,0,0,15,153,235,245,336,284,53,1321,3,0,0,3,4,93,370,279,155,219,301,43,1473,0,0,3,10,19,45,142,78,69,71,41,25
12302,83,48,46,21,0,442,3,0,0,0,0,22,365,373,235,204,105,8,1319,0,0,0,0,0,37,249,257,171,184,70,26,993,4,0,0,17,36,277,622,308,109,96,75,16,1559,0,5,23,79,65,243,259,80,35,29,15,12,830,5,5,8,31,38,108,128,52,15,14,8,10,418,0,0,0,4,6,18,80,45,33,30,6,13,240,415,88,160,504,1398,1158,780,139,58,47,29,94,4861,10,0,0,13,16,13,12,7,0,0,7,405,478,437,100,196,656,1568,1937,2859,1867,1161,1306,754,595,13430,7,0,0,4,0,11,205,662,813,1234,1343,152,4427,0,3,0,0,6,65,264,220,140,131,79,26,937,4,0,0,6,3,48,667,815,751,895,638,97,3926,0,0,0,6,3,49,414,428,397,500,319,83,2200,0,4,3,16,51,460,1411,889,424,531,436,143,4378,0,4,19,72,87,355,575,255,129,141,67,62
12303,40,24,18,15,5,172,0,0,0,0,5,17,145,127,115,108,64,5,586,0,0,0,4,3,7,55,66,39,55,21,10,260,0,0,0,4,3,58,137,112,31,61,43,7,461,0,0,8,22,37,74,89,32,7,18,11,9,312,0,0,0,5,12,30,34,10,6,5,0,9,120,0,0,0,0,0,9,18,8,3,8,5,5,62,94,25,41,152,447,422,302,55,14,24,23,42,1632,6,0,0,8,4,6,0,4,0,0,0,142,169,103,25,47,198,518,645,891,587,410,530,374,242,4576,0,0,0,3,0,9,38,136,159,398,623,97,1452,0,0,0,0,0,17,58,69,67,75,56,13,352,0,0,0,0,0,18,183,259,289,471,422,69,1721,0,0,0,0,0,12,84,124,138,148,146,39,703,0,0,0,0,9,48,222,166,55,134,133,38,805,0,0,0,5,9,32,103,41,41,22,27,10
12401,96,61,43,41,5,519,0,0,0,0,6,24,186,238,208,227,181,3,1065,0,0,0,0,4,28,119,86,82,87,52,11,469,0,0,0,5,14,61,243,189,83,117,145,13,868,0,0,6,51,58,199,265,106,62,48,32,8,835,6,0,3,13,15,62,61,19,15,9,13,0,218,0,0,0,0,4,14,25,21,6,10,4,3,103,102,55,66,261,673,1034,953,228,108,82,56,62,3662,3,0,0,0,10,0,5,0,0,0,0,238,267,113,62,84,345,794,1497,2104,1133,834,1042,986,354,9355,0,0,0,0,0,8,41,142,183,575,1046,84,2081,0,0,0,4,3,35,138,102,90,122,95,21,609,0,0,0,5,0,23,235,339,450,742,699,80,2565,0,0,0,0,0,18,134,133,160,210,223,42,930,0,0,5,3,5,52,272,305,143,209,264,40,1286,0,0,0,11,14,82,169,77,45,47,29,20
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,105,71,53,26,6,529,5,0,0,3,0,30,373,442,375,295,154,9,1690,0,0,0,3,3,31,212,199,164,189,77,17,897,0,0,0,13,23,192,535,309,126,105,96,22,1409,0,3,15,57,62,226,257,86,34,26,25,5,802,6,0,5,32,22,73,84,26,12,7,8,11,290,0,0,0,4,9,14,53,38,30,17,8,11,185,298,77,112,332,1085,1093,774,139,65,60,37,112,4185,0,0,0,3,21,19,7,5,0,5,0,409,477,316,84,133,464,1237,1753,2659,1982,1548,1723,1025,621,13529,0,0,0,0,0,9,176,514,756,1631,2059,191,5338,0,0,0,0,3,43,216,207,166,194,152,34,1017,9,0,0,0,6,33,591,805,878,1291,1083,133,4821,0,0,0,0,3,39,322,421,427,583,472,116,2387,0,0,0,6,21,203,912,695,322,488,432,89,3176,0,0,0,36,42,145,328,158,94,111,66,43
12404,31,20,12,4,4,158,0,0,0,0,0,9,106,110,102,77,41,6,460,0,0,0,5,0,3,49,58,49,35,20,9,224,0,0,0,0,6,51,119,68,30,25,28,8,351,0,0,9,13,16,62,61,32,6,3,7,0,220,0,0,0,4,9,22,22,10,6,3,5,0,76,3,0,0,0,0,0,16,9,10,5,0,4,53,69,25,16,100,310,280,198,37,18,15,17,32,1121,3,0,0,3,0,3,4,0,0,0,0,117,136,75,30,30,135,352,453,697,499,407,406,222,186,3503,0,0,0,0,0,5,34,75,132,255,327,30,860,0,0,0,0,0,7,45,43,41,51,35,9,232,0,0,0,0,0,13,148,185,172,270,203,34,1020,0,0,0,0,4,5,79,108,96,98,72,22,495,0,0,0,0,3,57,197,126,77,92,77,17,652,0,0,4,9,13,38,90,41,19,32,23,13
12405,22,16,15,12,0,124,0,0,0,0,0,4,131,144,107,86,36,4,506,0,0,0,0,0,3,67,70,42,43,9,10,239,0,0,0,10,12,122,224,98,27,39,21,8,561,0,0,11,21,26,89,93,28,18,9,4,7,298,4,0,3,5,11,34,41,18,9,3,4,3,125,0,0,0,0,0,4,19,10,5,10,0,8,58,125,29,48,157,437,346,211,44,15,14,9,44,1483,3,0,0,0,3,0,4,0,0,0,0,136,161,134,31,61,195,495,625,909,667,437,438,207,219,4417,0,0,0,0,0,3,74,232,252,412,396,53,1422,0,0,0,0,0,14,70,61,44,48,37,14,289,0,0,0,0,0,9,204,264,225,350,190,32,1274,0,0,0,0,0,17,128,153,110,140,92,36,676,3,0,0,3,10,143,429,244,144,169,132,46,1310,4,0,0,16,24,70,170,61,43,40,29,12
12501,88,34,34,26,0,509,0,0,0,3,0,33,276,253,157,155,81,6,963,0,0,0,5,3,38,185,167,110,87,43,7,644,0,0,0,18,25,186,403,246,83,97,66,4,1145,0,0,23,54,56,164,214,72,32,10,12,6,642,0,0,12,40,32,95,83,28,12,13,4,10,335,0,0,0,4,6,51,88,40,22,15,0,16,248,403,75,117,356,648,530,380,118,41,27,20,46,2756,3,0,9,5,12,11,14,10,6,0,3,360,416,411,86,161,501,787,1204,1987,1378,856,1006,808,467,9661,0,0,0,4,3,6,84,154,183,373,669,38,1519,0,0,0,0,11,40,141,76,48,64,56,9,445,0,0,0,0,3,31,242,217,195,277,310,21,1294,0,0,0,4,8,38,163,146,120,167,174,28,837,0,0,6,9,37,300,654,393,168,242,252,44,2116,0,0,19,56,72,222,325,129,85,55,51,29
12502,44,25,28,17,0,229,0,0,0,5,0,18,110,129,103,86,78,3,532,0,0,0,5,0,11,68,77,62,64,47,3,336,0,0,0,3,13,61,167,119,48,66,68,9,554,0,6,15,31,41,91,104,43,28,22,21,0,404,0,0,6,16,11,31,46,13,7,9,5,8,156,3,0,0,5,3,20,32,20,12,7,7,5,119,354,89,89,322,503,504,413,105,44,35,19,36,2515,5,0,0,3,7,5,5,0,0,0,0,209,233,370,103,115,384,592,768,1068,708,500,615,587,287,6091,0,0,0,4,0,11,85,152,235,620,1233,51,2399,0,0,0,5,8,48,141,98,75,84,84,18,575,0,0,0,0,0,29,213,250,307,485,652,52,1991,3,0,0,0,8,30,152,143,131,213,213,39,927,0,0,0,7,11,120,437,385,170,281,358,57,1833,0,6,9,30,31,129,201,129,55,78,65,27
12503,56,29,30,9,0,369,0,0,0,0,9,23,194,186,134,133,64,9,747,0,0,0,0,9,25,133,126,99,76,40,17,527,0,0,0,9,35,177,381,198,102,69,56,15,1050,3,0,22,55,68,173,200,60,32,12,13,8,652,8,0,12,32,40,90,101,34,11,13,4,21,362,0,0,0,6,4,20,61,32,27,15,8,13,184,482,103,153,575,1328,965,574,135,44,26,16,123,4520,9,0,0,5,27,10,11,4,0,5,6,368,446,502,111,189,687,1533,1551,1959,1111,715,741,494,575,10164,0,0,0,0,0,13,95,271,351,705,986,75,2507,0,0,0,5,3,34,177,120,82,88,81,18,622,0,0,0,0,4,26,311,368,354,532,458,45,2097,3,0,0,0,3,53,253,236,212,306,305,43,1421,3,0,4,28,56,395,955,555,328,377,382,98,3182,8,5,24,75,100,331,483,226,122,162,104,67
12504,110,46,59,27,0,542,0,0,0,0,0,37,326,343,257,259,133,8,1368,0,0,0,3,7,44,182,228,151,126,87,13,842,4,3,5,8,35,205,592,399,138,167,117,8,1668,0,0,24,60,62,208,282,103,40,19,22,3,825,4,0,9,14,24,70,86,34,20,13,6,17,295,0,0,0,0,5,29,63,43,22,12,12,27,214,453,111,106,401,861,812,633,151,61,50,34,73,3745,0,0,0,6,4,6,7,6,5,5,4,413,474,455,115,145,503,1013,1508,2519,1892,1258,1691,1402,584,13104,3,0,0,0,0,12,130,451,652,1642,2554,112,5556,0,0,0,5,3,57,170,120,104,132,123,17,720,0,0,0,0,4,37,402,497,608,912,854,69,3384,0,0,0,3,3,31,211,263,288,470,400,38,1708,3,0,6,16,35,311,1151,1295,330,640,616,64,4465,3,0,9,31,46,209,352,195,93,96,70,25
