SA3_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
11902,180,18,1786,0,0,3,28,57,162,139,35,10,9,8,5,465,3,0,0,6,17,166,466,167,87,56,27,20,1005,0,0,0,6,10,20,49,21,13,10,9,3,156,0,0,7,72,116,435,337,113,39,39,23,26,1197,0,9,79,166,107,186,99,29,6,8,3,17,704,0,7,9,10,19,32,21,11,4,4,0,12,127,0,0,0,5,8,12,13,3,9,4,4,14,58,386,141,133,740,1172,525,240,53,18,15,21,142,3577,4,0,3,6,15,14,9,9,0,0,3,573,637,397,157,231,1036,1521,1620,1757,900,520,462,279,828,9709,4,0,3,4,4,88,496,544,434,582,526,176,2865,0,0,5,29,35,207,198,74,56,49,32,31,716,0,0,0,8,36,287,867,569,451,424,356,155,3157,0,0,5,3,7,30,127,93,62,87,65,35,525,10,3,27,196,280,1216,1317,476,190,256,168,259,4402,0,8
11903,322,34,2220,0,8,7,27,61,166,130,52,25,29,24,13,542,0,0,0,8,16,120,451,214,118,97,103,16,1153,0,0,0,0,0,23,54,28,31,22,22,6,181,0,7,12,52,100,321,373,177,65,76,44,29,1245,0,15,75,131,92,201,150,47,19,25,17,25,805,0,8,3,7,12,27,30,10,3,9,0,11,120,0,0,0,0,0,10,11,10,7,9,5,10,67,552,159,130,631,994,764,470,152,65,49,56,153,4172,7,0,0,8,8,11,10,3,0,3,0,577,631,567,189,232,868,1289,1701,2112,1214,715,795,597,867,11147,0,0,0,3,8,61,395,548,574,804,1075,250,3717,0,0,3,23,30,120,173,102,77,66,64,55,709,3,0,4,14,28,223,877,633,628,657,908,230,4206,0,0,0,0,3,39,97,107,76,116,113,59,613,9,0,13,92,144,610,962,520,210,363,329,180,3430,0,5
11904,471,40,3424,0,0,5,31,66,256,223,47,19,16,8,19,701,0,0,0,3,20,186,704,294,164,123,93,19,1606,0,0,0,0,6,33,59,52,40,35,24,16,265,0,3,7,59,94,418,403,188,62,78,48,20,1385,8,8,77,155,108,223,150,45,13,9,13,25,828,4,0,4,13,8,21,36,15,5,5,3,4,117,0,0,0,0,4,13,33,16,11,8,5,14,101,414,142,125,663,1193,666,322,112,37,41,38,160,3915,7,0,0,10,10,10,8,3,0,0,4,703,757,435,164,219,947,1522,1875,2538,1622,992,1052,712,1023,13098,3,0,0,6,8,47,432,594,588,859,866,260,3662,0,0,0,19,44,121,200,81,59,55,43,48,671,5,0,0,16,9,208,897,757,619,604,606,241,3962,0,0,0,11,3,44,125,113,101,151,96,44,682,3,3,8,67,111,674,1014,574,209,323,221,189,3396,3,3
12001,895,34,2868,0,0,0,20,25,79,97,37,24,32,27,11,365,0,0,0,5,7,67,269,169,144,132,160,11,961,0,0,0,0,4,16,34,21,24,16,48,8,167,5,0,4,24,47,179,252,174,60,113,110,10,989,5,7,37,69,54,124,117,57,29,21,44,10,575,0,0,3,6,8,14,17,12,12,10,10,5,85,0,0,0,0,0,8,6,10,0,14,14,10,63,254,80,49,345,514,469,362,120,75,58,83,75,2489,3,0,0,4,7,9,4,5,0,0,0,524,553,276,86,93,482,681,985,1396,1024,803,1192,1391,700,9120,0,0,0,0,5,28,134,246,275,597,1241,176,2705,0,0,0,4,11,49,80,40,39,37,65,36,370,6,0,0,12,11,62,362,363,385,518,1031,175,2922,0,0,0,4,0,11,46,65,54,122,179,37,511,3,4,3,23,39,202,358,356,140,432,367,105,2028,4,5
12002,1129,25,2392,0,0,0,4,13,40,55,28,18,23,33,3,213,0,0,0,4,3,36,123,112,112,108,241,3,743,0,0,0,3,3,0,21,14,18,19,32,10,126,4,0,0,7,14,45,115,101,49,98,140,4,587,0,0,5,17,21,69,78,40,16,22,38,3,314,0,0,0,0,0,4,12,3,0,14,13,5,52,0,0,0,0,0,0,8,7,5,3,20,0,49,34,19,15,84,146,161,148,63,48,42,49,26,834,0,0,0,0,0,4,8,0,0,0,3,446,461,42,24,23,119,204,377,661,586,564,954,1688,534,5772,3,0,0,0,0,9,59,84,127,303,1206,92,1876,0,0,0,0,7,12,30,33,26,25,59,13,213,0,0,0,5,0,16,125,141,199,341,1012,90,1938,0,0,0,0,0,0,5,15,31,85,225,16,375,0,0,0,8,8,43,126,162,59,325,315,55,1096,0,0
12003,668,44,3848,0,5,6,46,90,255,213,62,28,28,24,15,783,0,0,0,7,16,199,707,339,200,156,140,20,1779,3,0,3,4,0,23,72,49,34,32,36,20,278,3,3,0,65,96,403,456,228,85,89,72,23,1528,3,13,62,175,100,211,147,43,30,29,23,11,845,0,0,9,18,11,21,22,11,5,0,4,9,108,0,0,0,0,3,11,23,10,7,14,10,12,95,501,138,99,514,909,593,335,98,55,42,36,104,3426,9,0,0,6,12,6,14,8,0,0,0,753,805,513,167,178,830,1252,1776,2573,1665,1183,1322,1022,1016,13497,5,0,0,6,3,50,369,524,525,920,1614,253,4268,0,6,0,12,30,114,200,86,68,71,88,47,719,4,0,4,10,9,203,723,594,590,739,1157,245,4275,0,0,0,5,0,36,95,82,84,155,174,41,663,3,3,9,66,113,588,1009,585,193,395,406,152,3523,7,6
12101,1207,43,3528,0,3,0,13,40,104,104,44,42,34,70,3,460,0,0,0,6,5,78,285,199,149,176,298,23,1208,0,0,0,3,0,6,27,37,17,40,43,11,196,8,0,0,27,32,171,273,243,66,177,233,9,1247,3,7,20,49,50,128,130,63,62,56,84,10,680,0,0,4,8,4,10,11,14,3,8,6,5,62,3,0,0,0,0,0,0,13,6,12,17,5,66,282,78,48,252,346,481,461,206,129,104,205,83,2682,0,0,0,4,0,3,0,3,0,0,3,704,724,307,92,81,367,489,996,1537,1315,1036,1560,2176,899,10850,3,4,0,5,11,34,150,251,302,625,2063,244,3693,3,0,0,8,16,54,89,52,51,51,115,40,489,0,0,6,6,17,95,381,326,411,563,2048,219,4074,0,0,0,0,0,11,35,57,74,125,286,38,633,10,7,3,29,50,193,544,551,154,762,955,161,3417,0,0
12102,350,16,1677,0,4,4,11,24,79,75,43,23,19,15,3,289,0,0,0,7,0,69,277,146,118,122,113,7,862,0,0,0,0,0,5,18,30,22,16,14,6,124,0,0,0,18,27,133,222,137,55,71,66,15,752,0,6,23,56,76,134,137,37,30,12,20,11,542,0,0,0,4,3,19,15,4,3,0,4,8,54,0,0,0,0,0,6,3,4,14,7,8,3,49,185,70,48,226,425,579,409,113,47,37,37,63,2252,0,0,0,3,10,0,3,0,0,0,0,356,377,195,89,88,327,560,1052,1360,830,602,757,625,490,6969,0,0,0,0,9,43,188,305,418,805,1101,230,3103,0,0,6,3,13,60,138,69,55,44,33,36,446,0,0,0,3,5,102,525,571,676,732,940,238,3803,5,0,0,4,0,18,58,63,70,125,108,33,477,0,0,0,28,48,242,619,593,180,365,287,117,2478,9,0
12103,682,28,1816,6,4,0,18,10,73,113,53,39,32,100,3,456,0,0,0,10,11,47,173,120,142,134,340,15,982,0,0,0,0,0,7,24,8,15,22,37,5,121,7,0,5,15,19,95,182,156,85,176,252,17,1019,8,10,26,52,41,144,215,105,75,85,168,20,945,0,0,0,9,8,17,12,13,5,7,16,4,92,0,0,0,0,0,6,4,8,7,6,12,8,53,273,101,66,290,389,762,899,389,265,273,390,134,4239,0,0,0,0,5,8,0,0,3,4,3,553,584,301,116,102,388,486,1174,1757,1084,915,1176,2003,793,10296,10,3,0,0,7,32,141,237,286,782,2866,357,4718,0,0,0,17,10,59,93,53,49,85,159,59,589,3,0,0,15,12,76,365,357,507,772,2888,409,5406,0,0,0,0,7,17,32,40,54,102,282,32,564,13,0,5,36,40,197,466,486,180,995,1272,279,3966,6,0
12104,2042,76,4932,0,0,0,11,22,70,128,68,46,48,128,7,525,0,0,0,9,4,52,261,228,200,184,486,21,1442,0,0,0,0,0,13,23,32,28,45,66,16,213,0,0,4,21,20,113,216,199,74,236,338,16,1233,3,7,15,39,23,109,149,94,43,80,202,7,770,0,0,0,5,0,5,13,8,15,12,21,9,88,4,0,0,0,0,0,0,13,10,11,22,11,78,86,31,22,123,160,307,385,220,173,163,329,62,2067,3,0,0,0,0,6,0,4,3,3,5,857,881,98,36,46,206,234,691,1389,1433,1281,2093,3637,1076,12228,9,0,0,0,7,16,39,99,123,367,1446,121,2224,0,0,0,0,4,22,36,27,23,37,103,43,291,3,0,0,0,3,33,151,186,236,328,1337,143,2434,0,0,0,0,6,9,21,45,46,128,273,25,537,4,0,0,8,15,91,239,271,78,603,741,146,2205,0,0
12201,664,33,1527,0,0,0,4,6,42,63,21,21,12,37,3,214,0,0,0,0,3,18,96,93,65,67,164,7,511,0,0,0,0,0,3,16,5,15,18,30,11,100,0,0,0,10,0,25,74,49,33,69,111,12,382,3,0,3,19,20,38,59,37,21,28,46,9,291,0,0,0,0,0,3,5,6,6,8,3,0,25,0,0,0,0,0,0,7,0,6,4,11,0,30,40,15,8,74,107,195,215,108,79,64,133,47,1074,0,0,0,0,0,5,4,3,0,0,0,316,328,42,20,18,108,144,345,607,482,428,652,1206,442,4487,3,0,0,0,0,10,34,53,49,154,713,99,1107,0,0,0,0,4,13,18,22,27,26,52,18,177,0,0,0,0,4,16,106,123,181,241,954,125,1754,0,0,0,0,0,0,16,11,18,41,135,16,243,0,0,0,5,3,32,93,134,40,363,385,84,1139,0,0
12202,269,20,1043,0,0,0,6,14,67,99,30,26,24,59,10,336,4,0,0,6,7,49,202,131,141,85,162,15,803,0,0,0,0,3,9,35,14,9,6,18,5,98,0,0,4,7,14,63,128,83,35,72,75,17,497,3,5,10,41,43,131,137,62,35,35,62,15,580,0,0,0,0,7,6,6,8,9,0,3,0,48,0,0,0,0,0,0,4,9,7,4,4,3,35,59,33,34,186,302,564,446,156,98,96,146,84,2203,0,0,0,0,4,4,6,0,0,0,4,392,414,73,37,50,253,392,912,1207,671,540,562,807,573,6058,9,0,0,0,7,18,108,152,203,431,780,215,1923,0,0,0,0,9,38,72,65,41,77,71,40,407,3,0,0,0,10,88,407,399,477,537,939,259,3123,0,0,0,0,0,0,35,31,59,68,76,28,300,5,0,3,3,8,60,223,185,73,306,270,84,1219,0,0
12203,876,68,3803,0,3,5,31,53,181,202,93,46,39,43,10,695,3,0,4,3,14,120,488,336,250,215,242,32,1714,0,0,0,0,4,13,47,53,29,37,40,16,244,5,0,0,10,41,195,282,163,81,132,123,19,1049,4,4,24,114,80,264,220,95,41,30,50,23,959,0,0,0,7,3,22,28,13,3,4,7,11,92,0,0,0,0,0,5,21,18,15,14,13,12,95,186,84,72,423,732,1096,867,287,118,107,115,183,4277,4,5,0,7,16,12,9,6,0,0,0,766,830,198,94,108,601,954,1960,2603,1847,1252,1468,1516,1147,13765,7,6,4,0,9,31,301,470,559,1126,2147,388,5054,0,0,0,7,7,84,168,105,95,114,122,69,780,10,4,0,6,10,204,900,963,1141,1312,2521,443,7517,0,0,0,6,4,22,93,94,148,235,280,63,943,4,0,4,27,35,257,647,507,205,828,726,216,3460,0,3
12301,157,30,1497,0,0,0,10,15,30,30,25,8,11,3,0,130,0,0,0,4,3,48,205,170,100,68,47,7,654,0,0,0,0,0,13,23,27,29,18,3,7,123,0,0,0,10,12,103,187,101,32,26,18,18,514,0,0,8,27,37,86,73,12,3,3,3,10,278,0,0,0,5,0,14,22,9,3,5,0,3,66,0,0,0,0,0,0,11,6,5,9,4,3,35,69,17,22,181,425,362,173,50,12,14,15,78,1418,0,0,0,0,4,0,3,0,0,4,3,200,219,76,19,34,243,501,669,928,781,547,488,260,367,4921,4,0,0,0,0,16,179,401,478,792,654,198,2728,0,0,0,0,6,28,59,42,27,26,14,21,225,7,6,0,0,7,85,642,632,606,566,402,169,3120,6,0,0,3,0,11,80,86,116,129,62,39,532,0,0,3,17,30,198,558,328,138,175,129,116,1694,0,0
12302,151,43,2762,0,3,6,13,26,103,121,45,10,13,6,3,348,4,0,0,10,13,156,584,284,168,94,52,25,1380,0,0,0,3,3,26,70,42,27,18,8,13,208,0,0,6,52,96,515,575,209,56,53,25,32,1619,6,12,39,126,120,208,168,38,17,16,7,27,778,0,0,4,13,14,32,45,13,8,0,0,10,145,3,0,3,0,0,8,17,19,9,5,3,8,74,238,121,95,652,1261,835,408,86,12,13,14,188,3934,3,5,7,14,14,17,15,4,6,0,0,496,570,263,140,156,880,1549,1944,2672,1581,871,644,269,851,11816,0,0,3,0,12,60,666,1006,881,1092,741,375,4827,0,0,0,20,24,107,188,111,58,48,29,39,622,0,0,3,11,14,267,1355,902,681,597,381,261,4467,0,0,0,9,4,43,169,163,125,128,61,59,754,12,6,9,110,150,1065,1751,767,298,301,172,285,4923,9,0
12303,99,20,868,0,0,0,10,9,36,34,16,6,7,4,0,125,0,4,0,6,7,48,182,105,77,45,43,6,521,0,0,0,3,0,14,25,18,13,11,3,4,100,0,0,0,14,9,112,153,77,18,33,16,13,443,0,0,12,33,28,92,48,19,3,4,6,10,256,0,0,0,3,10,6,10,10,0,4,0,5,47,0,0,0,3,0,3,6,0,3,3,0,6,32,41,13,20,189,406,318,153,33,15,4,9,57,1258,0,0,0,3,14,5,0,0,0,0,0,197,223,43,22,38,267,489,655,734,486,327,308,182,329,3874,0,0,0,0,3,20,143,239,208,374,315,144,1447,0,0,0,5,4,15,55,36,15,18,12,16,178,0,0,0,4,7,75,391,371,344,288,234,178,1899,0,0,0,0,0,7,44,64,51,60,40,25,295,3,0,0,13,12,132,312,188,73,105,67,90,999,0,0
12401,229,24,1424,3,0,0,19,32,123,149,43,32,16,14,13,461,0,0,0,5,13,97,349,225,189,114,91,17,1086,0,0,0,0,6,10,26,28,29,26,22,6,159,0,0,5,15,23,143,272,158,61,90,46,16,824,3,5,23,73,94,241,181,51,23,21,11,13,738,0,0,0,3,6,15,27,8,6,9,0,4,85,0,0,0,0,0,4,4,6,8,8,4,3,41,60,35,53,318,691,901,571,116,50,41,43,88,2963,3,0,0,8,8,3,4,0,0,0,0,411,434,72,42,80,446,884,1579,1801,931,673,661,456,594,8224,5,0,0,0,0,14,124,252,313,579,553,173,2021,0,0,0,9,11,58,142,73,49,33,22,34,439,0,0,0,7,9,105,585,571,583,513,405,221,3007,0,0,0,0,0,18,61,73,90,86,60,27,418,0,5,5,10,19,186,532,327,127,190,118,108,1625,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,264,70,3451,0,0,0,15,17,78,111,51,24,13,8,10,329,5,0,0,4,16,143,599,300,230,136,71,28,1540,0,0,0,3,3,19,67,61,44,34,23,14,265,4,0,3,29,64,373,503,204,83,53,38,40,1392,4,7,17,90,109,215,119,46,5,10,5,16,649,4,0,0,5,11,18,47,19,5,5,0,12,127,0,0,0,0,7,3,18,14,5,10,5,10,60,178,52,82,440,1049,825,396,88,29,20,22,159,3344,0,0,0,11,19,12,8,7,0,0,0,494,554,191,61,110,616,1294,1742,2497,1815,1122,968,439,851,11706,8,0,3,0,11,47,466,890,884,1335,1084,344,5070,0,0,0,4,13,70,145,78,70,32,21,30,460,0,3,6,15,19,213,1282,1142,984,849,574,304,5399,0,0,0,4,3,28,172,205,185,199,88,50,934,0,4,5,36,67,578,1298,662,302,298,223,184,3656,0,3
12404,53,15,757,0,0,0,5,10,36,44,5,9,3,0,6,117,0,0,0,3,7,45,146,73,35,39,13,10,379,0,0,0,0,0,11,25,8,13,4,0,0,57,0,0,0,11,17,82,128,51,14,21,11,10,347,0,0,11,27,26,59,35,6,4,5,3,7,183,0,0,0,5,6,7,9,5,0,0,0,4,31,0,0,0,0,0,0,3,8,4,6,0,0,28,28,23,15,118,262,212,117,25,12,4,4,47,863,0,0,0,0,0,7,3,0,0,3,0,122,132,29,24,24,171,338,462,700,371,252,219,85,227,2902,0,0,0,0,0,15,107,164,179,263,193,95,1025,0,0,0,0,5,18,38,26,18,9,4,11,125,7,0,0,0,3,71,357,217,184,188,121,97,1251,0,0,0,0,0,8,38,31,26,38,6,25,175,3,0,0,13,20,119,321,141,66,73,54,61,868,0,4
12405,42,32,1089,0,0,0,6,6,22,36,15,7,7,0,0,95,0,0,0,3,3,60,243,99,48,25,14,3,498,0,0,0,0,0,9,21,19,13,5,0,6,70,6,0,0,10,38,178,206,76,20,15,8,22,575,0,0,14,41,31,82,47,12,3,0,3,6,232,0,0,0,0,8,22,7,3,0,0,0,3,47,0,0,0,0,0,4,3,7,3,0,0,3,25,69,18,41,193,439,234,99,16,6,3,5,72,1185,0,0,0,0,0,3,4,0,0,0,0,167,186,77,22,60,258,524,627,922,625,306,206,75,316,4013,0,0,0,0,0,25,201,382,307,419,263,150,1733,0,0,0,3,13,30,63,22,7,18,8,11,172,0,0,6,3,0,77,520,313,255,227,107,107,1624,0,0,0,0,0,11,63,59,44,33,19,21,256,0,0,0,14,53,307,568,249,119,100,63,96,1573,0,0
12501,206,23,1688,0,0,0,12,68,165,111,18,10,3,5,3,403,0,0,0,8,11,129,355,136,78,56,28,8,811,0,0,0,0,7,23,40,24,15,13,6,8,142,0,0,6,52,106,301,270,114,31,44,30,16,977,5,14,61,105,78,119,66,16,8,4,0,8,478,0,0,9,14,10,14,14,0,0,4,0,6,78,0,0,0,4,5,8,8,3,3,4,0,7,37,329,62,87,328,471,225,118,28,20,10,10,50,1729,0,0,3,9,5,8,9,4,0,0,0,377,418,342,79,170,533,779,1032,1316,738,485,503,288,507,6765,0,0,4,0,3,51,312,309,279,371,338,91,1764,0,0,0,25,41,99,114,36,36,22,21,35,435,0,0,0,7,19,145,453,278,185,180,159,76,1507,0,0,0,4,0,34,46,51,44,44,32,23,286,6,0,12,125,170,714,804,378,145,180,134,139,2806,4,10
12502,184,10,1096,0,0,6,16,9,51,64,24,15,12,0,6,196,0,0,0,0,9,51,171,107,76,51,49,11,524,0,0,0,3,3,5,13,9,13,17,5,4,77,7,0,3,14,29,128,178,89,39,53,40,8,582,0,6,13,66,37,72,74,39,14,10,9,4,343,0,0,0,9,4,10,11,0,5,4,5,5,47,0,0,0,0,0,0,5,5,4,5,0,0,19,276,82,64,313,427,391,282,72,30,25,25,73,2054,0,0,0,0,5,6,7,0,0,0,0,281,303,288,89,83,416,533,727,960,575,398,445,322,401,5244,3,0,4,0,10,52,213,299,360,612,650,146,2344,0,0,3,12,22,75,100,46,38,37,19,24,374,0,0,0,12,20,140,476,386,424,394,450,122,2420,0,0,0,4,5,17,49,55,48,72,63,15,329,7,0,5,61,74,328,641,390,150,225,190,83,2158,0,4
12503,151,33,1803,0,0,0,18,35,92,83,31,4,10,7,10,293,0,0,0,3,9,156,368,179,88,63,20,15,912,0,0,4,5,4,12,47,30,15,9,14,3,147,0,0,7,48,115,409,398,117,37,36,22,26,1208,0,9,50,117,94,177,104,22,13,3,4,16,609,3,0,3,15,12,45,20,7,3,0,0,7,127,0,0,0,0,3,13,18,9,4,5,5,4,66,317,116,143,772,1146,720,285,72,3,14,12,175,3773,5,4,0,3,11,14,11,3,0,0,0,512,563,331,129,205,991,1444,1693,1709,982,497,475,230,816,9503,0,0,0,4,12,62,477,574,589,711,556,187,3180,0,0,10,17,38,141,202,82,54,35,24,45,650,0,0,4,15,32,239,890,594,500,435,345,167,3229,0,0,0,13,4,37,114,111,84,91,67,38,565,10,5,23,154,218,1080,1448,628,272,310,176,302,4627,8,8
12504,397,37,3410,0,3,0,18,45,156,145,31,27,15,9,10,465,0,0,3,0,10,183,534,260,157,107,71,20,1338,0,0,0,0,4,19,51,32,33,27,25,11,199,3,0,10,41,87,461,668,279,62,89,49,20,1779,0,0,44,119,90,153,129,35,23,12,13,8,626,5,5,3,16,10,26,12,10,8,0,0,10,95,0,0,0,5,0,7,18,22,8,10,7,9,85,446,90,95,478,769,693,345,102,26,25,19,94,3179,8,7,3,3,12,16,3,0,0,0,0,548,602,468,99,150,681,1038,1750,2486,1623,1024,1106,584,768,11777,3,0,0,5,9,51,559,883,822,1177,1008,214,4732,0,0,5,20,25,99,189,64,57,43,33,18,554,0,0,3,10,17,224,1040,721,673,639,484,184,3992,0,0,0,3,6,35,110,132,121,162,133,35,727,5,0,9,85,172,854,1978,1166,250,424,219,159,5327,0,7
