SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
12002,3,0,4,0,0,7,5,0,6,0,0,12,31,0,3,0,0,40,15,0,9,0,3,32,27,0,12,4,0,45,45,0,8,4,4,63,147,3,43,3,5,197,329,4,97,4,3,435,499,3,182,10,7,701,511,4,235,8,10,768,286,7,187,4,8,498,120,4,139,6,11,278,73,4,80,5,5,172,88,8,125,15,11,243,45,0,21,9,0,75,2218,40,1150,72,77,3561,4,0,0,0,0,9,5,0,0,0,0,6,14,0,4,0,0,20,16,0,7,0,7,29,8,0,3,0,4,15,29,0,9,3,0,39,63,0,20,3,0,85,229,6,42,3,7,279,333,4,109,0,6,454,430,10,182,4,15,641,447,16,273,14,15,757,300,12,233,11,5,557,135,3,175,17,5,338,183,23,336,39,14,594,40,0,21,14,0,76,2229,67,1416,104,79,3890,3,0,0,0,0,6,3,0
12003,22,0,5,0,0,28,14,0,0,4,0,17,81,0,14,0,6,103,91,5,25,7,0,130,90,0,26,4,13,131,212,6,86,11,9,331,795,46,496,58,58,1445,1940,112,1121,123,114,3410,959,64,632,98,84,1838,263,28,276,52,33,649,86,19,115,32,17,268,34,7,63,18,6,124,12,5,19,4,8,43,22,9,24,8,6,76,118,10,41,13,20,206,4733,314,2942,433,375,8798,6,0,4,0,0,15,8,0,0,0,0,8,41,4,9,0,6,61,79,0,11,6,9,108,56,4,22,3,6,97,116,5,43,6,6,179,294,11,108,11,24,452,1628,56,975,99,102,2856,2082,105,1325,124,112,3748,968,76,646,113,81,1885,351,31,327,56,46,817,154,24,189,36,20,414,59,14,91,16,12,183,54,20,75,23,11,183,142,8,60,20,17,245,6036,361,3884,520,441,11240,4,0,0,0,0,5,11,0
12101,6,0,7,0,0,12,5,0,0,0,0,5,41,0,5,3,0,52,40,0,18,3,0,59,29,0,19,4,3,48,48,5,14,4,9,81,148,0,56,9,9,226,816,17,391,38,36,1295,968,37,553,68,47,1665,436,24,400,34,35,929,234,29,327,38,21,648,110,13,246,20,16,414,52,15,147,18,10,240,76,54,324,51,9,517,65,12,61,6,5,154,3076,210,2573,291,198,6350,10,0,4,0,3,10,0,0,0,0,0,0,15,0,5,0,0,25,27,0,9,0,4,41,30,0,11,0,0,40,29,0,15,5,3,52,80,3,22,7,5,118,344,7,172,16,14,547,1235,30,646,68,50,2023,1053,40,735,66,25,1918,530,27,477,44,29,1103,250,31,405,38,29,741,144,18,302,35,24,518,191,104,596,134,37,1067,97,8,69,15,7,202,4033,262,3461,424,231,8411,7,0,5,6,0,17,3,0
12102,10,0,0,0,0,10,8,0,0,0,0,8,37,0,3,4,6,54,33,0,15,0,4,50,29,0,19,3,0,51,68,3,20,6,0,101,160,12,82,19,11,288,561,32,566,64,46,1257,333,57,530,50,47,1022,53,30,160,33,19,303,12,17,59,13,7,106,3,6,9,9,3,30,4,0,6,0,0,11,10,0,16,0,0,22,27,6,28,3,8,69,1340,162,1520,205,152,3383,5,0,3,0,0,5,0,0,0,0,0,0,9,0,0,0,0,15,29,0,5,6,5,35,19,0,3,0,3,29,32,6,17,5,0,59,76,0,28,4,4,122,345,13,260,32,15,666,611,59,789,51,50,1551,251,58,443,51,49,846,75,29,183,42,31,361,23,13,83,21,9,144,8,14,37,11,5,77,9,7,22,0,0,46,46,4,39,8,9,104,1551,201,1921,229,182,4078,4,0,0,0,0,8,0,0
12103,0,0,0,0,0,3,3,0,3,0,0,8,21,0,4,0,0,25,16,0,3,0,0,23,10,0,6,0,0,17,12,0,13,0,3,27,65,4,17,4,3,98,159,16,103,13,10,301,233,22,183,41,23,503,171,34,261,45,28,538,83,51,244,61,24,468,53,42,208,31,19,350,34,22,183,31,14,285,55,115,367,90,28,657,21,13,41,3,8,84,937,310,1637,331,164,3382,0,0,3,0,4,11,0,0,0,0,0,0,7,0,4,0,0,12,15,0,3,3,0,20,10,0,3,0,0,11,18,4,13,0,0,39,32,0,23,3,4,60,103,8,44,4,6,161,328,11,141,24,16,522,268,28,351,50,36,729,178,41,315,57,26,621,91,52,229,68,29,471,54,32,234,51,19,390,146,177,579,204,59,1169,40,11,43,15,9,120,1292,372,1988,489,201,4340,0,0,0,0,0,0,0,0
12104,13,0,5,0,0,23,3,0,3,0,0,8,40,0,3,0,0,44,23,0,13,0,0,35,43,0,3,0,0,45,54,0,12,0,0,71,262,0,49,0,11,323,1302,9,243,22,16,1590,1408,13,392,22,31,1867,873,8,283,19,27,1208,467,13,265,18,27,785,263,10,214,17,15,515,144,8,160,10,15,346,216,60,474,85,18,853,82,10,64,6,3,165,5196,136,2180,199,162,7878,3,0,6,0,0,6,0,0,0,0,0,3,14,0,4,0,0,21,40,0,0,5,0,43,22,0,3,0,0,27,31,0,8,0,0,39,85,0,15,0,7,103,663,5,102,11,6,796,1360,8,317,18,27,1733,1398,9,521,28,16,1974,874,17,425,26,22,1362,443,12,328,26,25,837,277,20,216,20,26,560,404,91,705,162,56,1417,83,7,54,10,5,160,5706,169,2713,304,186,9084,4,0,0,0,0,4,0,0
12201,7,0,0,0,0,5,4,0,0,0,0,10,10,0,0,0,0,10,11,0,7,0,0,14,19,0,4,0,0,29,15,4,10,4,0,36,73,0,26,3,0,99,290,5,113,10,3,416,404,6,113,13,5,531,305,6,111,7,10,439,182,3,120,4,6,320,129,3,99,4,3,242,62,13,81,5,0,163,87,40,231,24,11,393,25,0,25,3,0,51,1619,85,936,73,45,2764,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,5,12,0,0,0,0,15,10,0,0,0,0,7,15,0,4,5,0,20,18,0,21,4,5,39,82,0,18,0,3,107,285,3,98,3,9,405,361,0,116,5,8,491,270,6,150,7,5,436,203,4,127,11,3,350,111,8,115,0,3,239,195,49,364,65,35,712,37,3,17,7,0,66,1607,83,1034,109,67,2899,0,0,0,0,0,4,0,0
12202,6,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,12,8,0,0,0,0,14,8,0,6,0,0,19,23,0,11,0,0,33,69,4,17,3,0,95,159,4,102,8,9,282,146,12,147,16,17,336,90,18,141,30,26,304,69,15,135,18,21,247,33,21,121,17,12,208,23,9,67,14,7,127,30,36,118,18,14,214,24,0,22,7,11,62,697,123,897,131,112,1961,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,7,7,0,4,0,0,9,4,0,0,0,0,8,10,0,3,0,0,12,16,0,24,0,5,42,106,3,39,0,0,149,145,6,110,12,12,282,118,10,114,6,14,268,94,8,163,24,24,314,61,24,127,22,21,258,34,18,110,23,12,197,73,60,190,46,42,400,20,0,20,4,3,58,695,140,910,134,130,2004,0,0,0,0,0,3,5,0
12203,13,0,3,0,0,22,3,0,0,0,0,11,85,0,5,3,0,94,39,0,23,4,4,66,38,0,32,3,0,81,46,5,29,4,9,84,239,7,113,14,14,395,1022,32,466,43,34,1593,797,37,515,44,61,1461,350,45,408,49,54,912,186,45,365,51,37,685,85,47,237,14,18,404,39,19,120,19,14,216,60,42,217,26,20,362,64,9,54,10,6,144,3080,303,2583,287,275,6526,16,0,5,0,0,19,7,0,3,0,0,10,38,0,8,0,5,48,58,0,4,0,0,62,20,0,12,0,0,36,35,6,27,6,7,79,70,6,50,4,3,133,464,14,174,17,14,680,1188,50,540,47,46,1861,713,28,529,47,44,1358,396,47,380,42,56,919,211,55,364,54,40,718,108,49,270,41,34,508,142,97,520,72,49,880,80,9,48,10,14,166,3540,362,2927,337,313,7479,4,0,0,4,4,13,4,0
12301,0,0,0,0,0,3,6,0,0,0,0,6,19,0,5,3,3,35,13,3,11,3,0,27,19,0,4,4,0,26,38,5,21,0,11,74,98,24,117,14,10,270,161,49,264,30,50,555,64,50,205,28,33,374,15,12,31,13,8,85,4,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,16,3,7,0,4,37,449,147,677,96,140,1509,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,9,26,0,0,5,0,36,13,0,6,0,0,22,18,6,21,0,0,40,46,0,29,3,7,81,204,17,228,20,45,516,266,83,395,54,93,892,54,40,129,26,22,282,11,5,17,8,5,47,0,0,3,4,0,7,0,0,0,0,0,0,6,0,6,0,0,9,23,0,21,7,3,51,672,159,863,119,191,2003,0,0,0,0,0,0,0,0
12302,24,0,16,4,3,47,13,8,14,0,7,35,280,22,75,18,37,441,149,67,191,30,78,518,123,33,139,20,57,365,312,77,361,49,138,939,640,135,876,73,170,1891,323,123,591,69,105,1200,56,31,104,19,37,249,7,3,19,0,9,39,0,0,0,0,0,8,0,0,3,0,0,6,0,0,0,0,0,0,8,0,11,0,0,18,72,20,58,11,25,195,2005,521,2460,303,668,5951,20,0,8,0,0,28,16,0,4,0,5,22,62,11,34,5,11,112,265,20,98,11,36,431,93,11,67,16,36,226,108,40,102,24,54,328,422,78,508,50,121,1181,1089,259,1653,151,278,3423,329,137,575,83,129,1246,68,39,138,13,29,295,10,7,14,3,7,41,10,0,9,0,0,18,3,0,4,0,0,6,0,0,5,0,0,7,74,10,70,12,31,191,2565,612,3288,358,733,7562,12,0,0,0,0,13,12,0
12303,11,0,8,4,0,18,0,0,3,0,0,7,10,0,11,0,0,25,30,0,15,4,0,59,30,8,23,0,0,61,62,7,57,6,7,140,63,12,111,7,13,204,40,21,93,14,23,190,17,12,38,7,15,84,7,4,8,4,5,24,3,0,3,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,7,0,3,0,0,10,23,7,20,4,4,53,303,66,400,48,75,889,3,0,3,0,0,9,3,0,0,0,0,3,3,0,9,4,0,13,23,0,0,5,0,27,17,0,13,0,3,31,27,4,15,0,0,45,60,6,47,3,7,127,109,19,155,18,25,319,58,19,99,8,19,204,27,10,41,4,9,92,9,3,11,4,9,32,3,3,4,0,7,17,0,0,0,0,0,4,4,0,4,0,0,9,11,4,15,0,3,30,349,69,421,46,80,967,0,4,5,0,0,4,0,0
12401,4,0,3,0,0,6,0,0,0,0,0,3,21,0,8,0,0,28,58,4,12,8,0,91,67,7,40,5,8,125,141,10,140,10,14,313,285,27,298,32,25,664,138,38,279,27,23,505,38,13,70,12,9,150,11,5,19,3,0,34,3,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,26,5,16,0,7,52,793,103,905,96,84,1986,7,0,3,0,0,11,4,0,0,0,0,4,9,4,3,0,0,21,8,0,13,0,3,23,22,3,14,0,9,44,54,5,27,5,3,99,155,12,124,6,18,318,348,49,370,25,41,835,124,41,209,17,26,425,35,21,65,14,5,138,4,4,11,6,0,26,3,0,6,0,0,9,0,0,0,0,0,7,4,0,0,0,0,5,28,0,16,0,8,54,819,136,865,82,116,2013,0,0,0,0,0,3,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,14,0,6,0,3,28,18,0,9,0,0,30,87,3,21,5,12,121,100,16,73,10,13,208,122,15,126,14,12,293,237,34,239,15,46,574,639,73,739,63,125,1641,390,115,591,56,90,1242,67,32,151,20,40,310,20,20,38,7,20,93,5,4,8,0,0,20,0,0,5,0,0,10,0,0,0,0,0,3,0,0,5,0,0,15,46,15,55,10,12,131,1746,336,2065,197,368,4722,8,0,0,0,0,4,4,0,0,0,0,7,35,0,11,0,0,50,96,11,29,0,9,144,69,5,21,3,7,104,139,17,114,9,14,288,399,29,317,27,40,815,943,132,1210,86,181,2553,450,120,668,82,117,1442,128,55,203,26,56,471,27,12,43,3,18,112,3,0,16,3,5,29,0,3,9,0,5,13,4,0,0,0,0,5,55,8,44,8,14,123,2343,392,2688,256,473,6153,3,0,0,0,4,13,4,0
12404,5,0,3,4,4,11,0,0,0,0,0,0,27,0,12,0,5,36,50,9,43,4,6,114,70,8,85,6,8,178,91,11,75,11,20,211,203,34,239,26,31,532,147,30,174,18,28,403,20,7,28,6,14,76,9,0,14,0,9,25,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,7,0,5,0,0,6,14,0,24,0,3,42,652,106,694,67,126,1649,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,3,9,27,0,12,0,4,38,35,4,9,0,5,51,66,12,64,11,13,160,111,14,76,3,15,218,281,39,315,27,63,726,111,22,162,19,43,358,23,9,17,5,7,62,4,0,11,0,3,28,3,0,5,0,0,14,0,0,0,0,0,6,0,0,3,0,0,9,16,5,15,3,7,43,685,107,694,71,160,1720,3,0,0,0,0,4,4,0
12405,7,0,6,0,0,7,7,0,0,0,0,8,46,4,9,0,3,65,34,6,27,0,0,79,33,7,32,0,4,74,90,12,86,5,31,222,219,60,298,33,48,651,157,62,274,30,40,560,15,9,27,6,4,62,0,7,6,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,7,26,3,21,0,13,74,638,168,802,89,144,1837,0,0,3,0,0,3,0,0,0,0,0,0,17,0,12,0,0,26,32,0,7,0,3,50,13,3,9,0,10,33,48,3,23,0,11,91,147,18,148,18,31,366,467,103,625,60,116,1380,89,37,151,19,34,331,16,13,27,8,4,63,4,3,4,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3,16,4,13,0,11,41,853,186,1021,108,231,2404,4,0,0,0,0,4,4,0
12501,17,0,4,0,0,20,16,0,3,0,0,18,79,0,21,9,8,120,65,13,44,18,13,138,43,5,45,5,0,101,164,32,165,16,24,401,388,57,574,45,54,1117,582,145,774,91,76,1673,412,76,355,50,39,934,89,21,116,30,21,287,25,9,45,13,5,97,9,0,15,4,5,30,3,0,3,0,0,8,0,3,12,0,0,20,60,9,64,10,16,165,1963,376,2234,294,272,5134,5,0,0,0,0,8,13,0,0,0,0,13,36,4,14,3,0,61,92,5,24,10,7,141,34,5,23,4,12,71,72,13,57,11,6,158,200,42,253,23,17,535,785,100,945,56,83,1968,991,175,924,105,106,2306,506,76,400,69,51,1111,110,32,157,36,35,374,59,19,73,16,17,186,7,6,20,4,3,39,15,4,16,3,4,38,84,17,68,24,18,204,3013,495,2965,373,367,7209,0,0,3,4,0,12,3,0
12502,14,3,3,0,0,27,14,0,0,0,0,14,120,7,18,9,11,164,45,5,28,8,15,100,43,3,49,6,12,115,39,9,30,10,9,97,101,13,84,18,16,230,276,63,399,58,50,851,157,53,297,59,45,611,60,24,116,24,13,239,16,13,39,7,5,88,3,3,10,5,0,15,0,0,5,0,0,12,0,0,0,5,0,6,39,4,34,5,0,79,928,207,1119,217,180,2654,10,0,0,0,0,14,12,6,0,0,0,15,34,4,3,4,4,61,98,4,17,13,3,136,35,5,21,3,3,70,112,16,113,12,23,260,76,12,43,11,12,152,197,27,223,29,35,515,350,86,582,95,85,1201,186,64,391,66,47,753,67,30,173,36,37,338,27,13,64,14,3,121,13,0,12,7,5,43,8,5,13,0,0,24,50,16,29,10,9,110,1273,282,1684,294,280,3810,3,0,0,0,0,5,14,0
12503,27,4,10,0,0,41,28,0,16,0,0,37,297,11,47,15,25,397,169,38,124,30,32,396,93,16,89,12,21,232,206,35,219,23,48,535,577,105,768,92,105,1660,706,206,1253,164,164,2490,151,85,303,43,39,631,35,10,60,9,17,130,3,0,7,0,0,21,0,5,4,0,0,10,0,0,3,0,0,3,8,7,12,0,0,27,84,23,96,17,22,236,2370,548,3009,419,485,6837,11,0,15,0,5,26,21,0,7,3,0,37,80,0,30,4,11,129,260,18,86,23,29,411,134,11,52,14,18,236,122,28,121,26,36,337,295,44,302,35,62,738,1037,193,1609,146,166,3149,519,240,1108,140,202,2207,125,80,359,48,67,685,58,42,113,21,27,252,17,5,25,4,7,58,7,5,8,0,0,22,7,3,8,0,0,22,94,15,84,17,34,247,2796,693,3933,477,658,8550,11,0,4,0,0,20,31,0
12504,31,0,4,0,5,36,13,0,12,4,0,28,163,6,34,12,17,230,139,14,75,13,12,254,87,12,76,9,12,200,229,18,167,27,17,459,1214,65,1201,84,83,2644,2059,174,1996,148,130,4508,446,61,453,51,61,1071,96,11,93,19,12,226,22,0,16,3,3,46,9,0,7,0,0,20,4,0,3,0,0,4,13,9,9,0,0,25,108,10,82,7,22,228,4616,371,4229,376,386,9977,6,0,3,0,0,10,17,0,5,0,0,22,55,0,18,3,8,81,142,0,45,5,5,209,86,3,35,10,14,149,91,12,86,17,24,229,359,13,253,21,28,673,2333,147,3333,151,129,6096,1500,145,2315,135,151,4247,401,47,598,71,66,1178,71,21,107,20,19,235,14,7,31,0,3,64,8,0,30,0,0,34,15,4,15,0,0,36,120,10,101,8,13,251,5228,414,6972,444,464,13518,5,0,6,0,0,12,18,0
12601,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,13,15,4,4,3,0,26,12,0,6,0,5,25,10,0,8,7,4,26,60,0,37,8,15,111,231,24,230,34,18,544,141,37,210,51,27,474,69,26,124,29,25,273,20,9,52,19,9,106,11,6,30,16,7,80,3,0,12,0,0,22,0,3,18,4,0,26,16,8,21,7,8,48,589,133,772,178,113,1775,4,0,0,0,0,4,5,0,3,0,0,7,4,0,4,0,0,3,9,0,4,0,0,21,11,0,4,0,4,17,8,0,10,3,0,25,37,0,18,8,3,63,129,11,95,12,10,259,188,28,314,39,22,606,180,44,344,52,40,655,60,22,156,35,24,300,23,15,85,26,19,158,18,11,41,16,4,93,17,10,30,16,8,71,13,5,14,3,7,50,709,156,1119,217,134,2337,0,0,0,0,0,0,0,0
12602,16,0,5,3,0,27,17,0,3,0,0,19,148,6,11,7,6,179,125,0,26,7,14,173,73,0,41,8,4,125,161,7,80,9,10,267,655,17,310,39,33,1051,1189,52,782,74,67,2169,550,53,589,74,62,1334,232,29,326,48,41,680,89,17,133,19,14,282,28,16,66,13,12,131,15,10,36,7,9,73,31,10,68,14,4,131,74,5,47,3,15,157,3416,234,2531,317,307,6796,11,0,4,0,0,11,12,0,0,0,0,10,45,0,8,3,0,56,128,4,8,5,8,156,83,4,15,5,7,110,99,10,58,4,16,192,252,6,86,8,9,362,1248,32,788,72,43,2183,1332,66,881,80,85,2442,646,72,699,97,79,1586,319,54,485,66,45,976,122,34,183,38,26,399,54,20,116,21,22,229,67,31,152,25,16,290,113,8,64,18,17,215,4523,340,3550,444,376,9234,6,0,3,0,0,12,0,0
12701,19,0,4,0,0,25,5,0,5,0,3,13,126,14,33,16,23,217,60,13,58,12,17,168,28,19,33,12,15,100,57,22,55,16,32,175,133,58,230,33,59,510,216,124,479,73,100,989,84,72,184,46,54,440,21,15,43,11,18,102,7,0,3,5,4,13,3,0,0,0,0,12,0,0,0,0,0,0,8,3,9,0,3,18,30,11,42,23,20,119,789,357,1181,239,342,2910,6,0,0,0,0,11,4,0,0,0,0,7,31,4,18,0,7,58,121,10,54,14,22,217,26,19,24,5,8,87,75,18,63,10,26,193,84,22,89,17,43,252,247,94,412,57,97,905,276,158,533,100,156,1233,156,116,341,64,96,773,25,19,63,9,21,138,9,10,21,3,10,50,0,0,6,0,5,11,4,0,8,0,0,10,47,10,60,7,11,145,1127,469,1682,290,513,4084,0,0,0,0,4,3,10,0
12702,22,6,4,4,4,39,14,0,14,4,0,32,292,14,54,40,54,453,190,55,131,55,57,484,142,34,133,36,58,408,367,74,406,57,111,1012,552,147,828,139,247,1906,514,365,1119,221,294,2516,81,82,198,66,83,512,27,14,32,8,16,100,5,3,10,4,0,17,0,0,4,0,6,6,3,0,0,0,0,4,4,9,6,3,4,34,87,34,88,24,44,278,2309,828,3023,675,977,7806,17,5,13,0,5,37,19,0,10,0,3,33,72,6,19,7,16,117,254,13,76,32,34,411,142,20,60,21,51,299,173,39,143,50,67,478,642,101,672,104,142,1664,800,346,1403,262,408,3222,458,376,958,260,368,2423,81,100,191,63,81,522,25,10,55,18,19,129,13,9,17,3,0,49,8,0,5,0,4,22,10,7,7,3,0,24,95,22,100,32,32,287,2811,1050,3723,869,1235,9698,11,0,7,0,4,20,15,0
12703,23,0,8,0,0,33,9,0,4,0,0,18,152,4,39,9,21,225,103,20,105,18,15,268,135,32,204,19,22,411,254,47,381,31,50,768,386,88,622,83,121,1301,360,159,679,127,150,1472,164,64,255,61,49,601,17,17,51,6,15,109,0,4,8,3,3,18,0,0,5,0,0,4,4,0,0,0,0,9,4,0,5,0,3,17,47,12,64,13,11,152,1657,459,2434,378,467,5398,7,0,6,0,0,11,8,0,0,0,0,10,36,0,16,0,4,61,124,3,36,3,25,188,48,10,28,6,11,101,203,35,254,15,18,522,419,54,556,44,77,1152,581,127,967,108,169,1945,427,156,772,126,146,1623,112,71,239,49,56,528,23,24,63,15,18,142,7,5,9,8,5,32,4,0,0,0,0,5,9,8,9,3,0,29,54,12,84,15,20,183,2053,501,3030,387,559,6536,8,0,6,0,0,16,15,0
