SA3_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
11802,517,249,4374,2834,1433,952,9597,..,..,..,..,..,..,..,..,..,13,14,0,0,32,32,7,5,81,7177,4290,2153,602,14228,9494,4386,2773,30883,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,102,75,47,10,240,135,77,45,494,102,76,47,10,236,134,80,56,505,32,50,11,0,91,88,19,23,216,11864,14469,4437,1005,31771,13098,5503,3787,54155,3191,6657,1367,170,11382,1940,461,340,14131,695,1399,340,38,2475,792,118,111,3493,1135,2322,635,62,4147,893,176,211,5429,1828,3721,973,96,6621,1685,299,325,8919,1273,941,535,74,2815,2109,536,330,5790,3629,1841,1090,217,6784,5171,1571,854,14383,2217,1133,463,90,3908,2616,663,397,7586,646,368,163,43,1217,731,265,89,2302,31,39,10,0,78,46,10,10,152,7801,4324,2256,432,14808,10675,3049,1687,30214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,111,53,37,7
11901,275,44,1486,420,86,215,2211,..,..,..,..,..,..,..,..,..,14,22,8,4,55,23,3,7,81,1327,2392,1105,125,4937,2781,278,822,8827,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,42,73,45,6,169,61,15,22,265,42,76,51,6,177,60,15,21,273,30,69,29,0,130,68,9,18,219,9696,22644,7609,870,40816,10163,1175,2767,54917,7019,16041,5209,509,28777,5253,728,1702,36466,419,809,344,18,1598,786,55,158,2598,1524,4193,1446,112,7273,1561,137,425,9402,1950,4998,1789,138,8874,2344,199,585,12007,258,268,215,21,760,1153,37,203,2162,690,1204,632,86,2609,1329,141,338,4414,516,696,321,50,1578,660,108,266,2610,244,448,136,29,849,196,82,111,1231,95,170,81,8,358,143,22,50,570,1798,2781,1391,187,6154,3477,389,966,10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,79,39,7
11902,210,38,1280,372,160,195,2011,..,..,..,..,..,..,..,..,..,10,4,0,0,17,3,7,7,36,3372,5346,1906,339,10964,3595,1154,1193,16900,0,3,0,0,5,0,0,5,6,0,0,0,0,0,0,0,0,0,38,75,42,0,164,36,20,35,259,38,83,48,0,168,40,20,34,267,33,58,17,0,99,48,10,9,172,8669,17692,5512,780,32655,7681,1909,2358,44605,4544,10160,3045,348,18097,3372,671,908,23047,255,381,172,25,836,385,49,93,1359,719,1557,617,42,2942,742,123,150,3957,980,1938,794,62,3779,1127,173,243,5319,1559,2527,988,243,5314,2674,803,836,9627,888,1438,605,111,3043,1324,380,357,5101,1057,1102,457,80,2692,1065,269,441,4465,82,50,26,3,164,52,17,25,250,66,97,25,3,193,63,21,15,284,3649,5212,2096,442,11405,5165,1483,1675,19729,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31,40,16,4
11903,727,170,4466,1637,743,319,7169,..,..,..,..,..,..,..,..,..,7,13,7,0,30,17,0,0,46,3384,3299,1655,295,8629,3776,1127,818,14355,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,35,52,25,4,112,48,9,28,201,34,55,21,4,119,53,9,26,212,24,33,13,4,82,58,14,11,160,9867,16523,4873,725,31988,8582,1841,1756,44172,5623,11342,2591,323,19873,3305,526,585,24293,453,510,244,19,1230,807,46,94,2168,825,1521,493,41,2875,814,91,125,3902,1280,2027,741,59,4099,1621,132,217,6076,351,312,185,33,879,910,85,175,2049,1190,1052,745,117,3106,1587,289,282,5265,1472,1243,638,141,3499,1586,392,311,5784,1039,675,286,84,2080,766,265,132,3246,65,89,33,9,190,71,14,7,282,4119,3372,1881,381,9754,4918,1045,904,16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,42,21,6
11904,1105,323,8756,3254,1434,990,14437,..,..,..,..,..,..,..,..,..,19,23,14,5,57,42,4,11,119,5745,4877,1937,483,13050,5650,1869,1538,22096,6,3,0,3,13,53,0,24,93,0,0,0,0,0,0,0,16,21,78,94,34,11,214,115,42,55,423,81,91,39,9,227,166,46,91,530,42,24,17,3,95,69,11,21,190,11906,16358,5083,929,34272,10594,2724,2664,50253,5038,9369,2613,290,17319,3241,536,662,21757,875,1045,438,48,2414,1172,117,143,3847,635,1044,324,30,2039,491,70,103,2702,1513,2092,768,81,4450,1667,189,243,6550,338,268,141,26,778,796,119,152,1852,1092,1123,597,112,2925,1820,264,295,5305,3043,2596,1038,240,6911,3557,854,682,12001,2439,1286,328,180,4230,1734,916,451,7336,74,60,34,4,167,89,14,13,283,6989,5334,2136,548,15013,7995,2173,1598,26775,7,0,3,4,12,50,3,12,77,0,0,0,0,0,0,0,0,0,80,56,43,12
12001,591,162,5823,2094,939,743,9603,..,..,..,..,..,..,..,..,..,5,3,0,0,10,12,0,6,24,5067,3210,1223,255,9758,4374,1422,1353,16910,4,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,108,50,28,7,188,71,42,32,331,105,56,28,7,192,71,42,32,336,41,30,10,0,90,59,7,12,160,8676,10509,2802,480,22465,6944,1839,1938,33184,3078,6102,1210,142,10535,1905,246,273,12961,265,396,113,13,786,255,26,21,1088,616,775,257,22,1673,468,61,92,2282,878,1169,376,37,2457,722,82,114,3378,909,611,318,44,1884,1256,139,158,3435,997,646,291,57,1990,1148,174,125,3441,2262,1331,492,76,4166,1977,357,258,6755,1478,807,294,70,2641,1140,307,167,4258,22,25,5,4,57,33,4,7,101,5669,3417,1404,250,10739,5549,981,715,17991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,62,41,10
12002,112,26,1160,1163,141,357,2817,..,..,..,..,..,..,..,..,..,30,16,10,0,53,56,13,33,152,1594,676,361,63,2696,2887,440,900,6920,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,3,3,52,39,17,3,119,64,38,56,275,53,38,17,3,118,68,38,60,284,36,26,8,0,76,59,14,9,151,5669,6433,1660,243,14010,6102,1404,1848,23361,1801,2895,610,73,5378,1202,259,172,7005,1131,1334,353,36,2857,924,183,104,4070,1393,1613,462,30,3495,986,237,169,4883,2521,2945,812,71,6353,1907,422,270,8953,490,351,181,15,1034,985,112,166,2291,477,226,134,30,873,1178,106,132,2290,687,263,113,25,1090,1194,105,146,2526,127,49,21,0,203,130,18,19,365,10,11,0,0,31,29,6,9,69,1798,899,455,76,3225,3511,341,466,7542,0,0,0,0,0,3,0,7,15,0,0,0,0,0,0,0,0,0,35,16,10,3
12003,707,246,5334,1794,1442,893,9463,..,..,..,..,..,..,..,..,..,25,13,9,0,52,28,12,12,103,6646,5618,2208,636,15100,7322,3215,2201,27835,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,34,34,146,114,51,18,326,160,86,63,637,148,117,51,18,333,165,85,92,672,73,76,27,9,187,219,57,18,489,12431,17205,5200,1087,35924,11696,4576,3277,55472,4809,8965,2257,273,16306,3056,775,472,20610,680,990,291,36,1997,701,147,80,2927,854,1355,397,57,2661,682,185,100,3627,1535,2345,687,91,4656,1381,329,182,6550,1413,993,581,130,3117,2948,630,398,7091,2516,1804,782,285,5385,3495,1030,385,10294,3134,2278,748,279,6436,2998,1307,711,11442,1817,1036,404,157,3424,1338,851,310,5924,32,29,19,3,79,42,9,14,139,8913,6137,2528,853,18430,10820,3827,1810,34887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,132,88,48,13
12101,883,216,6997,3500,815,977,12294,..,..,..,..,..,..,..,..,..,17,16,3,0,28,19,0,8,55,5591,4394,1595,356,11942,6302,1510,1587,21342,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,6,5,15,16,12,0,48,29,6,13,99,21,16,12,0,49,32,6,17,111,27,29,5,0,59,56,7,16,137,10382,15019,3340,561,29303,9277,2029,2303,42906,4451,9445,1560,163,15613,2228,337,323,18499,260,426,87,7,786,238,28,22,1083,428,773,178,10,1387,460,51,63,1956,684,1203,267,22,2178,697,78,85,3039,590,466,192,47,1295,954,142,117,2496,1563,1353,593,82,3595,2191,384,231,6403,2037,1584,592,78,4290,2501,385,375,7542,2092,1676,558,106,4429,2350,380,282,7444,25,41,7,0,68,28,13,11,118,6308,5113,1947,306,13677,8018,1298,1003,24005,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,21,16,9,0
12102,264,47,2254,739,126,143,3261,..,..,..,..,..,..,..,..,..,0,3,0,0,3,13,0,0,17,1623,2113,700,118,4554,2080,317,353,7310,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,7,7,7,8,10,0,27,19,4,3,46,7,10,10,0,23,17,4,23,67,30,7,8,0,48,43,3,5,102,6496,12155,2659,317,21626,5099,664,882,28280,4736,9478,1797,134,16142,2549,307,301,19306,38,76,50,3,168,142,0,5,318,328,689,230,12,1260,347,23,46,1676,367,766,278,13,1427,496,24,52,1992,199,160,88,9,461,422,28,45,954,691,593,337,58,1679,1178,135,108,3099,830,1219,321,42,2411,893,84,144,3538,659,911,205,36,1808,612,102,78,2606,34,29,15,0,76,42,0,13,134,2403,2920,962,152,6435,3147,351,389,10331,0,0,0,0,4,7,0,0,7,0,0,0,0,0,0,0,0,0,10,12,0,0
12103,617,81,3950,1329,150,312,5740,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,2413,2174,886,136,5603,2656,253,474,8994,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,10,8,0,3,28,3,5,3,0,17,8,0,8,31,14,20,9,0,47,35,3,4,88,9606,18623,3210,365,31810,6161,598,1193,39756,6955,16201,2369,164,25682,2893,246,429,29255,66,36,18,3,124,81,6,11,217,451,417,148,10,1028,373,16,37,1453,525,450,163,10,1154,451,22,41,1671,478,210,126,8,824,772,37,47,1685,381,340,173,26,918,730,54,41,1744,1987,2025,882,82,4981,1925,178,223,7308,235,252,89,15,589,225,26,19,855,16,28,13,0,56,27,7,3,94,3096,2852,1285,133,7362,3678,304,334,11677,5,0,0,0,5,5,0,0,8,0,0,0,0,0,0,0,0,0,32,33,11,0
12104,528,162,6075,5519,764,1471,13819,..,..,..,..,..,..,..,..,..,18,18,12,0,42,26,4,8,80,8536,3780,1469,350,14137,11189,1825,2766,29924,0,0,0,0,3,9,0,8,18,0,0,0,0,0,0,0,3,3,36,17,12,0,68,34,9,18,125,41,19,12,0,76,39,9,27,149,28,25,3,0,57,58,4,13,131,12074,9297,2507,473,24353,13539,2256,3490,43635,2180,3566,598,77,6420,1093,102,194,7808,506,698,184,12,1405,471,58,49,1978,1171,1077,282,36,2566,867,137,120,3687,1671,1778,468,50,3973,1339,185,171,5668,1404,966,395,43,2802,1849,286,186,5133,2886,1316,640,120,4958,4511,540,349,10355,2105,820,351,83,3363,3296,339,320,7318,2289,797,363,74,3516,3389,323,456,7688,33,13,7,0,55,38,0,0,99,8714,3901,1763,318,14698,13083,1491,1313,30586,0,3,0,0,3,5,0,4,17,0,0,0,0,0,0,0,0,0,52,22,15,3
12201,129,29,1585,1115,234,282,3213,..,..,..,..,..,..,..,..,..,4,0,0,0,11,0,0,0,12,2458,1215,474,79,4228,2552,729,657,8165,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,21,23,21,12,3,0,41,20,16,4,79,21,12,3,0,41,19,16,31,106,8,9,8,0,24,20,7,9,58,4412,5304,1094,138,10938,3678,943,1010,16568,1465,3330,430,38,5270,657,95,126,6149,172,274,46,4,496,212,23,25,759,487,528,151,14,1178,325,67,54,1626,660,807,201,15,1683,540,85,78,2382,595,482,182,14,1269,618,188,78,2151,874,458,178,22,1528,863,261,111,2774,700,288,110,10,1107,784,127,89,2101,428,149,54,4,641,485,71,55,1256,6,6,5,0,10,0,0,13,32,2593,1384,530,51,4558,2751,657,351,8318,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26,16,12,7
12202,100,5,455,280,36,37,818,..,..,..,..,..,..,..,..,..,5,5,0,0,6,11,3,3,26,1007,603,356,28,2001,1429,90,280,3795,24,9,15,0,47,71,3,163,286,0,0,0,0,3,0,0,3,7,33,14,14,7,59,22,3,6,95,63,23,23,7,110,100,5,176,393,32,35,13,0,77,47,9,3,137,5725,8309,1839,133,16020,4127,417,1024,21584,4762,7217,1379,92,13451,2256,268,565,16548,112,103,30,3,252,186,9,21,467,560,471,184,6,1228,512,22,61,1820,676,575,214,9,1481,699,27,86,2282,420,233,98,8,754,596,28,60,1445,364,226,131,14,739,625,28,103,1492,276,182,136,3,596,321,20,42,977,7,0,0,0,7,0,0,0,13,36,36,17,0,83,32,0,17,135,1107,680,381,24,2184,1577,80,214,4062,3,0,0,0,8,13,0,13,33,0,0,0,0,0,3,0,0,0,26,19,20,4
12203,386,57,2970,1682,271,317,5243,..,..,..,..,..,..,..,..,..,12,16,6,4,33,24,5,3,69,5153,3354,1463,192,10159,6300,1014,1200,18666,5,5,0,0,9,22,0,18,50,0,0,0,0,0,31,0,26,54,24,27,21,0,72,18,9,16,116,22,32,24,0,82,71,13,57,223,50,50,17,0,109,79,6,3,203,12875,20822,4627,483,38807,11328,1678,2423,54242,7323,17274,3039,233,27865,3609,563,604,32632,204,103,57,9,373,531,24,57,984,686,748,280,18,1726,1089,60,99,2971,888,847,333,26,2099,1618,78,160,3957,802,548,233,33,1614,1565,122,167,3466,2912,1857,947,102,5823,3253,631,298,10003,1817,947,494,62,3318,1973,291,217,5803,224,125,63,0,420,245,27,22,717,119,110,34,0,267,93,16,21,395,5877,3585,1778,206,11436,7131,1087,725,20387,14,6,3,0,19,32,0,18,69,0,0,0,0,0,0,0,8,3,27,24,13,7
12301,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,33,7,16,3,57,120,0,7,190,10,0,0,0,14,20,0,24,65,0,0,0,0,0,0,0,0,6,4,0,0,0,4,0,0,0,3,11,0,3,0,18,22,0,29,68,6,3,3,0,16,16,3,0,37,4560,9412,2365,159,16490,2719,291,584,20088,5091,10718,2773,168,18746,2673,321,464,22208,111,57,61,8,241,371,11,20,643,138,141,133,4,424,316,20,35,790,249,200,198,13,662,686,34,58,1436,28,10,19,0,58,120,0,6,184,0,0,0,0,0,0,0,0,0,5,0,6,0,9,23,0,0,35,0,0,0,0,0,0,0,0,0,15,15,7,0,35,22,0,0,57,41,28,34,0,103,164,6,7,275,15,0,5,0,24,33,0,16,68,0,0,0,0,0,0,0,0,0,5,0,0,0
12302,79,10,484,278,51,63,865,..,..,..,..,..,..,..,..,..,4,8,0,0,11,10,0,0,21,580,320,248,27,1172,940,98,240,2449,4,3,0,0,7,29,0,16,44,0,4,0,0,6,7,0,8,20,10,17,11,0,42,15,10,15,81,17,24,15,0,51,50,7,40,152,120,28,8,0,149,46,0,19,216,10681,20052,8534,661,39925,9237,1165,2530,52853,9820,20049,7030,606,37508,6652,1001,1878,47038,656,935,671,64,2329,1485,109,236,4155,804,1260,978,72,3119,1544,123,455,5240,1462,2201,1650,134,5446,3027,231,688,9391,165,141,113,15,433,574,20,99,1119,124,42,38,8,217,265,13,27,527,418,263,180,25,891,605,77,95,1664,50,29,8,5,98,80,3,3,187,81,117,36,3,238,153,13,24,432,840,599,373,58,1872,1677,129,249,3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
12303,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,8,25,4,17,0,47,52,3,9,113,10,5,4,0,16,44,5,17,82,0,6,0,0,7,0,0,0,12,6,17,0,0,23,7,0,0,39,11,28,4,0,44,59,5,22,131,17,12,4,0,38,11,0,8,56,3581,5651,1341,93,10661,2036,196,630,13525,3903,6085,1492,95,11573,2113,211,574,14472,160,32,54,5,243,291,8,26,567,11,16,23,0,51,14,0,0,65,167,51,73,3,294,306,8,28,632,22,0,14,0,33,62,3,4,102,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,9,0,43,16,0,0,56,34,21,18,0,71,86,9,6,167,12,0,0,0,8,53,0,15,77,0,0,0,0,0,3,0,0,8,5,10,3,0
12401,0,0,0,3,0,4,11,..,..,..,..,..,..,..,..,..,0,0,0,0,3,9,0,0,10,66,19,48,11,145,400,38,56,640,5,0,0,0,5,5,0,34,40,0,0,0,0,3,5,0,12,25,5,6,0,0,14,16,0,6,43,12,5,0,0,26,22,0,53,107,31,15,4,0,54,54,7,12,119,7987,9081,3066,220,20353,7353,852,1326,29888,8632,8942,2958,191,20726,6651,684,868,28922,152,46,90,3,289,473,19,41,827,105,58,79,3,248,297,16,29,584,258,102,169,7,532,774,34,68,1414,63,31,37,3,135,434,12,38,620,35,11,20,0,66,125,6,15,219,3,0,5,0,8,27,0,0,32,0,0,0,0,0,0,0,0,0,36,25,15,0,80,50,3,10,143,142,66,71,4,286,628,25,66,1013,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,8,0,7,0
12402,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,98,10,258,224,37,88,609,..,..,..,..,..,..,..,..,..,3,11,4,0,14,11,4,6,32,498,289,437,44,1266,1549,167,465,3450,26,7,7,5,49,96,3,60,205,3,8,0,0,16,11,4,18,43,5,4,6,0,14,12,0,0,30,38,20,14,5,79,112,3,76,271,34,49,21,3,106,45,5,3,163,10887,18174,6492,513,36068,9064,1165,2331,48630,10229,18621,5733,427,35013,6520,847,1425,43802,343,369,344,31,1089,929,67,158,2243,795,1010,872,66,2734,1498,172,315,4720,1142,1382,1217,86,3828,2432,239,469,6966,190,83,138,22,432,953,52,126,1566,200,110,133,26,470,676,57,116,1319,460,216,257,46,990,957,118,281,2341,229,79,75,21,413,361,63,51,884,34,35,23,0,91,73,10,12,190,1109,528,639,117,2396,3023,299,583,6299,21,0,9,0,31,83,4,10,126,0,5,0,0,3,5,0,3,9,0,9,4,0
12404,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,60,25,43,4,132,256,29,37,449,0,0,0,0,3,0,0,14,19,0,0,0,0,0,0,0,9,12,4,3,0,0,13,16,0,5,36,4,8,5,0,18,17,3,30,65,12,35,9,0,65,31,10,0,109,2691,4108,1835,142,8773,2928,356,650,12712,2698,3798,1491,106,8084,2093,246,419,10846,295,214,264,21,797,773,60,92,1717,102,95,104,10,305,203,17,32,553,395,308,365,22,1099,977,70,128,2272,51,21,22,4,97,203,18,32,342,27,9,10,0,46,56,6,13,112,3,0,0,0,10,7,0,0,19,0,0,0,0,0,0,0,0,0,10,10,4,0,25,10,6,0,38,89,36,39,0,169,273,24,45,515,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,9,7,0
12405,36,5,85,68,9,19,181,..,..,..,..,..,..,..,..,..,0,4,0,0,3,8,0,0,10,140,131,131,18,411,384,36,108,939,0,0,0,0,0,0,0,0,5,3,0,0,0,3,6,0,0,6,6,0,5,0,9,5,4,5,26,5,0,5,0,13,14,3,5,34,8,9,7,0,21,26,3,6,53,3657,6723,2941,255,13573,3192,481,979,18227,3455,5908,2570,191,12126,2717,388,871,16104,96,125,106,8,335,276,22,64,702,306,656,334,34,1331,379,65,162,1938,400,787,447,41,1670,654,89,224,2635,32,33,37,14,119,173,12,48,345,48,45,43,6,144,171,15,45,370,40,39,28,9,118,110,11,36,273,0,0,0,0,0,0,0,0,0,31,28,14,0,72,33,0,5,114,145,145,120,31,444,488,39,132,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0
