SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
11504,13774,13415,27182,16596,16590,33181,28181,28503,56682,1167,998,2164,1221,1131,2351,2235,2163,4406,2544,2370,4916,2977,2798,5774,4968,4657,9623,979,866,1847,1344,1257,2601,1990,1933,3917,806,773,1577,995,921,1920,1746,1611,3356,1389,1561,2949,1780,1917,3695,3261,3798,7062,2426,2564,4995,2629,2894,5516,5025,5294,10322,1936,1797,3729,2473,2389,4865,3968,3925,7894,1418,1389,2810,1648,1645,3290,2489,2500,4983,798,710,1510,1067,1080,2145,1595,1677,3267,254,282,532,389,404,794,708,768,1470,61,100,156,85,146,226,198,188,389,48,79,124,102,163,269,46,70,116,119,98,213,203,198,404,370,365,740,12,0,8,0,8,8,7,0,9,5,10,15,0,0,0,10,4,17,135,108,240,207,204,410,386,377,766,10052,9769,19816,11747,11557,23300,17700,17463,35166,3146,3143,6288,4197,4369,8569,9780,10345,20124,10854,10544,21401,12578,12336,24918,18055,17783,35840,2377,2445,4825,3426,3659,7083,9208,9869,19075,12291,12044,24337,14685,14539,29220,24434,24305,48739
11601,61990,63030,125015,67428,67317,134750,71682,70919,142602,4926,4723,9652,5103,4898,10004,4981,4663,9647,8665,8062,16729,9039,8428,17466,9461,8844,18303,4176,4035,8215,4438,4042,8482,4128,3791,7922,4369,4125,8489,4746,4275,9019,5401,4642,10042,9754,10147,19896,10969,11105,22070,11358,11174,22535,8894,8854,17745,10121,9649,19770,11396,11091,22493,8120,8293,16415,8166,8176,16342,8425,8409,16835,6742,7068,13811,7171,7652,14818,7410,7624,15037,3785,3935,7722,4747,5080,9828,5591,6188,11781,2023,2701,4725,2187,2765,4948,2694,3098,5792,522,1089,1611,738,1261,2000,824,1393,2220,322,502,826,616,946,1563,113,192,306,1115,1238,2350,1315,1373,2687,1413,1577,2990,39,46,88,46,51,97,31,32,60,31,34,68,33,37,74,38,50,93,1188,1316,2503,1395,1460,2860,1483,1658,3140,34973,35200,70172,35273,34804,70073,35239,34420,69659,24055,25066,49124,28727,28988,57715,32511,32764,65279,35723,35859,71582,35114,34373,69488,33619,32461,66077,23734,24894,48633,29152,29683,58834,33795,34309,68099,51670,52507,104173,53543,53553,107099,55512,55390,110904
11602,37656,37122,74775,46576,46244,92820,71612,71161,142771,3652,3390,7041,4007,3880,7888,6110,5811,11923,6173,5735,11910,7733,7207,14934,12384,11656,24045,2601,2468,5065,3274,3005,6283,4475,4100,8575,2409,2265,4673,2940,2646,5591,4395,4033,8428,6143,6484,12626,6685,7333,14022,10107,11275,21381,6623,6613,13240,8669,8489,17160,15095,14615,29706,4722,4688,9416,5993,6004,11999,8812,8358,17173,3191,3154,6345,4004,4092,8094,5251,5631,10885,1510,1438,2943,2294,2390,4680,3363,3778,7138,534,662,1193,800,892,1684,1323,1472,2801,93,229,325,184,300,485,290,428,727,263,417,684,435,732,1171,144,247,393,544,403,941,749,556,1305,1189,954,2143,20,19,37,14,14,28,25,20,45,17,11,28,15,19,38,34,23,58,578,428,1007,780,589,1369,1239,1003,2245,23044,22557,45604,26708,25941,52652,36052,34827,70880,13410,13438,26847,18004,18456,36458,33095,34138,67236,23620,23488,47111,26328,26296,52626,33262,32957,66222,12225,12679,24899,17525,18290,35811,34294,35566,69860,31950,31978,63934,38525,38613,77146,57794,57524,115315
11603,51093,52633,103731,54924,57144,112066,56813,58811,115629,4639,4303,8940,4704,4569,9274,4489,4241,8729,9254,8507,17758,9179,8586,17762,9296,9139,18437,4423,4223,8651,4421,4235,8655,4110,3902,8010,3771,3773,7544,4174,4188,8361,4208,4006,8213,6872,7583,14459,7838,8786,16624,7776,8532,16308,6927,7619,14545,7274,7697,14972,7872,8256,16127,6563,6737,13296,6848,7158,14008,6872,7064,13940,4718,5028,9747,5349,5664,11019,6024,6159,12177,2669,2860,5530,3425,3780,7206,3892,4436,8326,1011,1390,2405,1377,1728,3099,1822,2130,3950,246,615,857,334,750,1083,449,944,1395,195,328,520,433,662,1095,93,105,202,2253,2278,4529,2477,2645,5116,2974,3249,6220,71,50,120,56,62,113,52,63,114,29,19,45,42,33,76,62,51,115,2346,2354,4703,2572,2742,5315,3079,3364,6449,29243,29935,59177,29959,30543,60499,30202,30512,60715,18752,19631,38379,21078,22514,43598,22419,23903,46323,29455,30052,59503,29635,30086,59718,28646,28899,57541,18842,19998,38843,21830,23472,45296,23533,25085,48621,42040,43449,85489,44143,45559,89701,45635,46957,92589
11701,19492,19868,39360,23247,23441,46692,29443,29336,58771,1357,1294,2652,1493,1400,2893,1753,1668,3419,2367,2124,4491,2584,2437,5021,2825,2643,5461,1116,1130,2253,1386,1268,2655,1346,1263,2608,1314,1244,2557,1920,1876,3796,2774,2596,5368,3106,3206,6319,4444,4336,8777,6993,6760,13753,3089,3138,6230,3546,3610,7159,4576,4449,9023,2609,2463,5071,2963,2895,5859,3323,3395,6713,1999,2135,4137,2191,2241,4436,2656,2633,5287,1465,1607,3072,1506,1775,3274,1795,2061,3857,849,1056,1908,953,1104,2058,1067,1364,2435,213,457,672,264,498,759,339,507,844,215,277,489,676,776,1453,216,203,426,284,313,593,360,406,770,499,547,1050,7,8,15,9,9,20,13,8,21,4,3,5,10,12,23,15,16,28,295,322,617,383,436,819,521,575,1103,10100,10140,20236,11507,11195,22701,13792,13276,27065,8116,8486,16601,10080,10616,20694,14019,14582,28607,10003,9772,19775,11790,11172,22954,14863,13897,28760,8354,9006,17355,9969,10829,20801,12742,13684,26429,15426,15888,31311,17137,17381,34514,20385,20497,40882
11702,25275,25341,50612,26973,27638,54612,27216,27559,54771,1709,1560,3267,1510,1434,2946,1318,1201,2520,2126,2026,4147,2493,2220,4707,2501,2249,4744,1001,961,1960,950,922,1873,1098,996,2093,1775,1976,3752,1934,2245,4174,1710,1886,3594,5213,5490,10703,6148,6419,12569,5962,6230,12192,4874,4786,9654,4693,4858,9545,4730,4722,9449,3458,3248,6703,3688,3561,7244,3798,3837,7633,2422,2394,4818,2586,2630,5214,2828,2661,5489,1499,1501,2997,1669,1712,3382,1816,1982,3798,941,1019,1959,979,1113,2094,1072,1223,2296,255,390,644,333,526,859,379,576,958,216,243,459,272,319,592,51,48,95,347,399,746,383,413,792,379,449,826,13,13,30,5,6,12,8,6,19,9,7,19,8,4,16,0,7,7,371,419,792,401,422,824,386,465,851,14358,14806,29165,15895,16181,32075,17336,17309,34648,8887,8909,17791,8811,9293,18112,8562,9146,17708,15132,15337,30466,16998,17058,34059,18806,18561,37362,8279,8546,16824,7846,8584,16430,7006,7835,14839,20162,20925,41087,21452,22188,43642,23122,23645,46767
11703,92088,82486,174577,110840,103408,214245,113854,103946,217795,3341,3078,6416,3643,3613,7253,3969,3687,7658,3127,3084,6206,3711,3715,7427,4575,4441,9016,2823,3108,5927,3855,4691,8550,2542,2927,5464,10403,11385,21789,13543,15673,29216,10636,11556,22192,29568,27148,56717,36403,34328,70727,35783,34091,69874,17438,12995,30433,19703,15416,35119,22428,18261,40690,11058,8188,19247,12688,9530,22222,13443,10320,23759,7654,6641,14300,8763,7751,16516,10136,8381,18517,4140,3695,7830,5470,5031,10508,6496,6070,12566,2053,2185,4237,2330,2569,4905,2998,2994,5990,490,984,1475,718,1089,1807,847,1213,2059,7787,7273,15068,11599,12321,23917,1094,890,1978,1047,1087,2133,1167,1128,2299,1523,1406,2929,42,30,68,54,44,95,46,38,86,30,34,67,44,53,98,40,41,82,1117,1153,2269,1262,1230,2491,1608,1490,3101,41335,36797,78139,45532,40438,85973,52823,45931,98752,37891,35546,73435,50429,50938,101372,53059,51541,104600,54565,46296,100864,60302,51433,111734,69688,57967,127659,25061,26488,51550,36094,40381,76476,35692,39021,74707,57786,51728,109511,63781,57422,121203,75456,66722,142176
11801,58239,62320,120558,60330,66055,126382,60705,66464,127167,3853,3696,7550,3656,3498,7151,3254,3175,6429,5540,5320,10860,6419,6213,12635,6564,6357,12922,2560,2475,5030,2610,2615,5226,2942,2822,5768,3347,3957,7301,3240,3783,7019,2948,3636,6578,12560,13607,26165,12213,14375,26589,11868,13896,25763,10104,10214,20324,10136,10507,20646,9567,10067,19641,7147,7401,14553,7816,8073,15892,8032,8533,16564,5906,6335,12238,5726,6260,11988,6256,6551,12806,3966,4426,8397,4819,5492,10311,4977,5614,10595,2256,2927,5187,2516,3237,5750,3082,3862,6941,1000,1962,2962,1176,1987,3162,1228,1940,3169,1054,1299,2356,1377,1486,2868,267,265,533,180,168,350,225,183,408,250,197,445,6,8,20,15,14,30,17,17,34,0,5,3,6,11,15,10,9,18,191,178,369,249,210,460,271,227,502,31162,34043,65211,32692,35399,68093,34906,37398,72301,20237,21812,42050,21491,23875,45369,22725,25852,48574,42570,45667,88235,43855,46884,90742,46789,49899,96686,9099,10541,19636,10549,12694,23247,10536,12905,23444,43119,47441,90555,45065,49325,94387,48656,52830,101484
11802,63370,65623,128989,69177,71474,140651,65373,68868,134243,3968,3732,7701,3886,3764,7648,3521,3307,6832,6053,5749,11798,6793,6518,13313,7035,6803,13834,3568,3350,6921,4125,4023,8143,3445,3229,6677,6709,6498,13207,7656,7322,14978,4763,4733,9497,12068,12280,24346,13258,13316,26570,11842,12733,24573,9804,10165,19968,10382,10610,20992,9935,10409,20345,7788,8027,15817,8327,8668,17000,8502,8961,17462,6008,6303,12315,6325,6769,13095,6883,7193,14078,3922,4362,8282,4625,5138,9762,4988,5672,10662,2524,3334,5861,2673,3293,5967,3128,3776,6904,956,1819,2772,1130,2053,3179,1332,2041,3371,1244,1347,2585,1493,2017,3513,264,262,528,878,845,1726,1093,950,2041,1152,1092,2242,40,37,74,29,33,61,14,23,39,27,17,48,24,18,42,33,45,70,947,903,1846,1141,1004,2145,1197,1158,2354,34293,35269,69563,35922,36450,72371,37014,37744,74755,24032,25611,49644,27928,29668,57597,25160,28020,53183,39107,40808,79916,41176,42773,83943,43559,45202,88766,18275,20485,38759,21411,23699,45115,17282,20042,37324,45851,49708,95555,47842,51709,99554,50263,54123,104385
11901,78235,80842,159076,84420,87006,171428,92113,94123,186245,6340,5884,12231,6438,6156,12600,6670,6330,12994,11509,10835,22345,12458,11625,24083,13588,12717,26303,5726,5348,11077,5805,5591,11397,6423,5962,12385,5398,5420,10818,6121,6024,12146,6429,6139,12566,10363,11254,21620,11714,12409,24128,12585,13169,25748,10294,11079,21375,10915,11632,22548,12022,12710,24733,10327,10621,20947,10353,10933,21289,10847,11626,22470,8306,8397,16704,9314,9583,18900,10450,10700,21148,5386,5354,10740,6304,6322,12620,7382,7754,15133,3374,4403,7780,3466,4223,7686,4035,4519,8555,1201,2242,3444,1524,2500,4028,1685,2517,4204,331,484,817,650,848,1496,145,173,322,546,612,1157,639,704,1340,727,755,1485,40,44,90,18,33,52,32,29,60,7,8,14,10,10,19,14,18,30,596,667,1260,671,747,1412,771,809,1577,44720,45901,90623,46704,47205,93905,49638,49837,99472,28405,30109,58511,32392,34396,66792,36751,38595,75342,32157,33194,65348,32994,32960,65956,34504,33855,68355,41522,43412,84934,46669,49318,95992,51339,53894,105238,67107,69435,136543,70676,72774,143452,76445,78500,154941
11902,63067,62363,125429,68291,66785,135069,72154,68936,141091,5035,4732,9766,5144,4771,9907,4770,4308,9078,8431,7708,16138,8877,8253,17129,8936,8243,17173,3994,3586,7581,4168,3880,8045,4030,3685,7711,4418,4224,8642,4966,4621,9587,5143,4509,9654,10267,10026,20293,11769,11086,22853,12222,10628,22847,9090,9228,18318,9852,9244,19096,10560,9699,20265,8185,8172,16355,8445,8584,17033,8951,8985,17935,6015,6057,12076,6559,6863,13424,7726,7801,15525,4161,4293,8453,4558,4653,9215,5212,5635,10845,2706,3087,5789,2873,3315,6186,3282,3626,6904,765,1253,2018,1073,1530,2602,1323,1819,3146,370,524,896,675,869,1547,148,148,303,249,283,529,314,389,697,364,414,772,24,22,41,23,29,48,18,25,43,3,17,24,10,11,18,11,28,35,270,326,599,343,429,765,383,467,850,27834,27405,55242,29827,28888,58707,31764,30605,62367,30562,30657,61215,34086,33561,67643,35699,34130,69832,16935,16369,33300,18949,17939,36895,21305,19696,41001,41922,42205,84128,45310,44917,90234,45436,44074,89504,48528,48646,97175,50416,50353,100765,52614,52856,105474
11903,56554,60053,116604,61883,65313,127191,64901,66966,131869,3607,3405,7009,3780,3500,7275,3434,3112,6550,7007,6523,13532,7102,6784,13886,7427,7003,14428,3779,3390,7173,3957,3835,7793,3626,3353,6978,4302,4197,8499,5140,4561,9704,5328,4765,10086,8299,8730,17032,10147,10376,20520,10357,9769,20122,7475,8502,15976,7744,8534,16279,8494,9004,17504,7957,8508,16467,7980,8722,16699,7718,8648,16367,6248,6684,12931,7011,7793,14814,7865,8529,16396,4138,4508,8646,4926,5372,10294,5929,6541,12476,2726,3575,6301,2929,3590,6523,3345,3979,7320,1029,2016,3040,1163,2244,3410,1385,2264,3652,489,728,1215,899,1344,2235,182,173,353,306,344,652,294,385,683,424,467,887,22,16,37,14,21,37,12,12,19,12,17,26,3,6,6,9,13,27,339,381,720,319,406,720,439,492,935,31105,32204,63311,31547,31852,63403,33223,32830,66058,22655,25116,47772,27410,30398,57803,29093,31571,60662,27291,28385,55677,27034,27238,54264,28177,27360,55531,26842,29388,56231,32277,35381,67659,33758,36330,70087,46193,49157,95355,47087,49359,96446,49658,51578,101238
11904,60467,62038,122500,68159,69568,137725,72435,73478,145918,4103,3962,8062,4333,4081,8411,4207,3935,8139,6865,6449,13312,7129,6659,13790,7231,6886,14116,3245,3159,6400,3620,3422,7044,3462,3133,6598,4188,4055,8246,5097,5053,10149,5510,4909,10424,10725,10547,21266,13729,13509,27233,13898,13857,27756,9150,9267,18421,9887,9791,19675,11133,10798,21936,7745,8032,15773,8195,8560,16752,8460,9092,17552,6291,6542,12828,6668,7271,13938,7586,8080,15671,4207,4703,8909,5079,5430,10509,5775,6313,12090,2947,3378,6323,3087,3763,6842,3606,4228,7835,1004,1949,2951,1344,2039,3379,1570,2237,3801,531,681,1217,993,1409,2408,168,217,389,312,308,625,413,420,827,471,511,975,15,11,29,24,23,46,16,15,35,4,4,11,10,12,25,16,14,34,338,326,659,447,452,900,506,539,1049,30035,30750,60785,31793,31746,63539,34741,33794,68536,26354,27555,53903,31852,33263,65117,34013,36154,70169,24048,24533,48578,26058,25572,51624,29004,27450,56462,32765,34238,67004,38088,40017,78103,38890,41522,80411,47682,49649,97325,49960,51531,101497,54405,55597,110004
12001,35936,38213,74155,40932,44423,85355,41593,45118,86706,2634,2494,5126,2760,2589,5353,2533,2226,4758,3812,3667,7476,4438,4311,8747,4611,4564,9170,1810,1781,3596,1979,1906,3889,2016,2036,4056,2464,2369,4831,2818,2980,5798,2425,2310,4740,6168,6494,12656,7514,7948,15462,6671,7249,13918,5810,6254,12070,6319,6722,13041,6554,6804,13357,4810,5172,9980,5130,5931,11066,5406,6188,11596,3796,4198,7990,4270,4905,9174,4696,5458,10156,2517,2759,5271,3190,3626,6819,3698,4331,8028,1612,2040,3655,1774,2230,4002,2136,2585,4718,516,987,1502,740,1276,2014,829,1378,2206,263,415,677,552,831,1380,90,125,211,120,146,268,191,193,382,235,218,454,8,8,18,8,13,22,19,17,35,4,0,0,0,5,3,3,6,13,126,156,283,198,209,404,265,233,496,21203,22489,43691,22644,23849,46495,24274,25253,49526,12276,13508,25780,15791,17809,33601,15699,18180,33882,21503,22484,43985,22852,23838,46693,24604,25086,49689,12144,13771,25915,15766,18096,33858,15250,18128,33376,28994,31244,60236,31490,33940,65431,34084,36560,70642
12002,24724,27473,52200,26846,29226,56067,27004,29390,56398,2207,2091,4296,2065,2062,4125,1735,1683,3421,2248,2239,4488,3198,2946,6145,3349,3239,6589,838,800,1638,923,929,1853,1287,1175,2462,1155,1433,2591,1416,1505,2922,1153,1400,2555,4397,5407,9805,4119,4744,8862,3742,4281,8025,5346,5647,10991,5149,5616,10764,4642,5038,9681,3394,3718,7109,4088,4370,8456,4309,4644,8959,2753,3142,5894,2857,3307,6166,3097,3412,6508,1477,1632,3109,1985,2326,4306,2272,2728,5001,723,921,1650,783,958,1745,1070,1304,2373,188,440,631,264,467,725,339,489,827,244,288,531,217,324,540,46,57,103,214,264,478,244,292,538,279,290,567,11,8,24,12,12,25,8,12,24,6,9,13,5,8,14,15,8,21,231,283,516,264,313,577,301,311,611,15898,18207,34101,17020,18891,35911,18096,19894,37989,7195,7748,14939,7602,8090,15685,7782,8394,16175,19691,21768,41459,20835,22376,43211,22057,23470,45526,3548,4349,7895,3880,4705,8591,3746,4743,8487,20190,22924,43113,21613,23882,45491,23418,25616,49035
12003,67282,69921,137209,74660,77214,151870,79907,81757,161666,4002,3828,7830,4027,3878,7905,3728,3676,7409,7011,6497,13505,7060,6894,13959,7237,7207,14441,3831,3757,7584,4047,3940,7982,3561,3445,7006,5929,5653,11583,7222,6901,14119,8050,7122,15170,13483,12793,26276,16571,15973,32546,18052,17165,35218,9506,10512,20024,10446,10676,21126,11835,11608,23438,8926,9682,18611,9108,10003,19109,8841,9945,18782,6558,7089,13647,7251,7890,15137,8195,8744,16938,4107,4481,8592,4672,5215,9890,5577,6404,11976,2936,3556,6487,2996,3704,6698,3299,4019,7317,999,2071,3064,1263,2155,3411,1531,2429,3968,735,942,1674,1217,1619,2839,251,250,498,353,366,717,402,482,886,488,538,1021,19,20,35,19,18,36,17,16,33,17,12,28,14,12,31,20,25,50,385,399,783,437,514,952,525,578,1105,30995,32351,63342,32825,33487,66314,36420,36925,73348,31484,33234,64710,36932,39005,75935,39809,41359,81167,29117,29896,59005,31169,30885,62053,35134,34400,69534,33653,36062,69711,38900,41963,80864,40659,43417,84073,49208,52771,101979,51398,54283,105677,55984,59237,115223
12101,48384,51817,100199,54326,57911,112244,56882,60576,117456,3661,3430,7093,3787,3615,7407,3348,3154,6499,6172,5668,11843,7140,6649,13784,7782,7432,15214,2683,2585,5274,3192,2753,5942,3258,2979,6233,3012,3155,6160,3182,3438,6623,3132,2920,6054,7759,8404,16160,8835,9609,18443,8087,8624,16714,8023,8582,16604,8960,9673,18637,9651,10612,20266,6479,7060,13538,7135,7732,14865,7806,8499,16302,5045,5678,10718,5308,6003,11312,5881,6410,12293,3018,3366,6386,3879,4298,8181,4486,5219,9709,1815,2334,4153,1993,2547,4540,2493,2983,5474,717,1558,2280,920,1595,2512,962,1737,2698,775,877,1656,1294,1724,3022,256,262,519,91,89,177,136,108,239,171,167,343,4,7,12,0,3,7,7,6,14,6,9,20,0,4,6,6,3,10,104,112,208,144,110,254,185,175,361,27575,28388,55961,29297,29305,58604,31320,30689,62008,18494,21113,39609,22252,25714,47968,23853,27949,51798,32133,32776,64903,33458,33184,66647,35419,34570,69981,14097,16927,31025,18238,21994,40229,19520,23782,43300,38652,40896,79552,41649,43283,84931,45662,47045,92710
12102,37546,38982,76534,39499,41104,80603,43058,44393,87455,2861,2689,5545,2868,2541,5407,2646,2425,5073,5153,4941,10097,5650,5389,11039,6351,5789,12140,2492,2358,4847,2475,2491,4963,2680,2495,5173,2257,2071,4325,2248,2063,4313,2451,2261,4715,4762,5081,9839,4733,5066,9799,4643,4963,9608,6001,6351,12350,6402,6690,13095,6984,7365,14347,5425,5702,11124,5526,5921,11448,6125,6505,12630,4105,4399,8508,4375,4750,9126,4817,5112,9934,2689,2735,5421,3038,3406,6436,3531,4021,7551,1305,1712,3012,1612,1825,3441,2112,2304,4421,502,956,1459,576,957,1532,724,1139,1864,308,450,753,452,692,1145,118,137,254,146,172,322,211,244,451,300,262,557,10,9,23,10,6,11,3,4,13,0,3,8,0,3,4,3,3,9,156,191,342,218,247,465,309,271,580,23706,24226,47929,23675,23832,47504,25105,24431,49531,12482,13500,25984,14358,15771,30131,16948,18968,35921,27173,27603,54771,26386,26428,52812,27243,26590,53825,9154,10279,19438,11768,13292,25059,14578,16508,31086,31884,32848,64723,32541,33306,65841,35736,36001,71734
12103,52396,57184,109581,56821,61556,118372,59985,64374,124357,2970,2807,5778,3111,2952,6064,2920,2687,5606,8547,8248,16796,9224,8659,17888,9540,9059,18599,4355,4430,8783,4775,4537,9308,4697,4446,9140,3192,3140,6327,3324,3341,6664,3649,3334,6980,3743,4153,7890,4591,5092,9677,4528,4825,9353,6473,7884,14360,6931,8219,15154,7478,9000,16477,8334,9187,17517,8718,9835,18551,8870,10001,18869,6347,6731,13075,6566,7006,13567,7443,7832,15276,4390,4733,9117,4946,5597,10546,5486,6256,11737,2868,3575,6443,3143,3766,6909,3709,4461,8166,1182,2304,3487,1499,2541,4045,1662,2479,4145,569,669,1238,856,1178,2035,199,210,410,50,74,131,95,99,197,128,131,263,14,12,23,8,3,15,21,10,30,0,0,0,0,4,7,6,3,10,65,91,153,112,112,216,153,146,306,31968,34724,66690,33118,34791,67909,34047,34747,68791,18509,20381,38884,21645,24389,46034,24691,28228,52917,40064,42819,82884,39857,41482,81343,39491,40222,79716,10537,12437,22975,14980,17808,32785,18997,22505,41501,45025,49010,94034,47730,50963,98694,51231,53706,104938
