SA3_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
11004,0,20,21,102,66,31,8,6,3,33,295,0,0,0,8,3,22,26,9,4,3,0,11,92,0,0,0,0,0,6,19,14,9,10,5,21,81,14,4,15,63,68,147,145,34,24,6,10,82,615,3,0,0,0,0,5,9,5,0,0,0,496,527,34,14,24,131,159,900,2010,1313,872,860,523,1215,8063,3,3,6,44,66,254,304,89,34,19,11,127,960,0,4,53,222,121,201,115,25,10,8,3,58,808,0,0,9,20,23,25,15,5,0,0,0,15,113,8,9,58,101,29,24,16,0,0,0,0,21,274,29,13,166,387,259,363,175,33,13,14,16,198,1655,0,0,0,5,4,4,0,0,0,0,0,39,55,36,32,292,772,496,877,626,145,55,43,31,466,3859,152,79,408,1516,1988,3366,4499,2376,1435,1301,847,2499,20461,24,3,4,10,22,63,339,521,359,418,299,27,2097,4,0,0,17,20,80,148
11101,4,28,52,161,168,63,53,34,37,64,664,0,0,6,4,5,16,37,22,9,11,14,26,156,0,0,0,0,0,9,19,21,19,16,14,17,114,11,10,26,87,107,283,365,112,47,59,18,135,1256,0,0,0,0,4,6,10,0,3,0,0,727,748,18,16,49,150,241,1053,2882,2277,1940,2169,1704,1728,14233,3,0,5,33,86,380,530,237,73,73,27,162,1612,0,9,53,263,202,398,249,68,32,14,4,112,1404,0,0,7,24,12,22,21,12,5,5,0,20,127,11,8,45,112,32,40,23,0,0,0,0,32,297,42,19,173,528,337,564,338,88,28,10,14,235,2377,0,0,4,0,7,3,8,3,0,0,0,37,61,59,38,288,961,673,1411,1169,409,131,93,50,599,5880,212,138,462,1945,3022,4962,6670,4079,2918,3078,2276,3343,33105,0,0,0,0,0,11,174,459,443,645,475,5,2215,0,0,0,10,10,101,206
11102,6,23,29,111,125,45,30,21,3,45,448,0,0,0,5,6,19,26,8,3,4,0,15,91,0,0,0,0,0,0,14,14,7,10,4,19,74,19,11,9,54,66,208,208,66,33,20,9,103,799,0,0,0,0,0,0,8,3,0,4,0,447,465,23,22,21,111,151,831,2159,1397,1077,1009,623,1126,8560,4,0,5,15,45,227,289,82,49,16,7,112,866,5,4,37,175,118,249,129,32,6,3,0,74,834,0,0,7,21,10,23,16,8,4,4,0,25,118,7,5,40,70,24,31,13,4,0,0,0,17,220,29,9,124,369,211,349,193,35,14,8,13,157,1523,0,0,5,0,3,6,4,0,0,0,0,30,48,44,26,220,656,414,885,643,164,76,39,32,414,3615,143,103,341,1346,2015,3415,4557,2461,1718,1444,900,2203,20640,0,0,6,0,8,30,140,382,315,400,262,9,1533,0,0,3,3,17,57,153
11103,13,58,66,203,202,99,39,23,39,77,823,0,0,3,5,4,32,53,20,12,17,7,23,186,0,0,0,0,0,4,26,21,18,25,11,21,128,34,12,35,133,111,336,340,120,56,51,32,142,1416,0,0,0,5,4,3,11,6,3,3,0,997,1026,47,19,53,241,275,1321,3388,2569,2182,2556,2200,2088,16942,5,0,13,54,103,423,791,283,125,101,48,222,2164,0,3,91,301,248,468,312,75,31,17,6,138,1697,0,0,5,16,19,43,34,11,7,5,6,33,177,23,9,101,139,35,51,26,0,0,6,0,44,436,76,28,253,643,431,746,442,91,31,18,18,293,3072,0,0,0,3,4,3,7,0,0,0,0,47,66,105,43,463,1157,842,1723,1605,466,192,145,80,779,7614,316,150,668,2347,3189,5668,8205,5051,3720,3976,3176,4195,40668,3,0,0,0,5,18,259,799,762,1238,1008,16,4121,0,5,0,14,37,160,380
11201,10,40,49,156,152,37,22,19,20,57,559,0,0,4,3,3,22,24,12,5,9,4,9,100,0,0,0,0,0,7,21,13,9,4,9,16,89,18,4,20,65,45,146,159,48,22,15,13,71,616,0,0,0,0,0,9,9,3,0,0,0,475,504,22,14,35,168,192,933,1841,1110,700,693,556,1106,7374,0,0,6,32,53,224,262,86,39,29,14,114,853,0,7,71,290,180,287,152,30,4,3,4,139,1176,0,0,6,23,10,11,24,0,0,0,0,14,91,5,0,43,73,21,21,16,0,0,0,0,20,205,22,13,114,289,199,322,151,36,12,5,8,159,1336,0,0,0,0,5,4,0,0,0,0,0,29,35,29,25,244,711,473,865,606,150,54,43,20,465,3697,128,88,372,1439,1971,3610,4463,2113,1238,1132,964,2341,19852,4,0,0,3,11,28,180,273,204,307,279,13,1304,0,5,0,13,26,130,288
11202,8,39,59,172,119,30,4,5,0,40,476,0,0,0,4,9,16,16,7,0,0,4,14,81,0,0,0,0,0,0,23,5,11,0,0,13,52,17,4,18,73,82,204,168,45,9,17,5,92,720,0,0,4,0,5,3,0,0,0,0,6,302,314,28,12,41,163,228,999,1898,968,585,499,260,797,6463,0,0,3,37,55,260,241,84,26,18,9,79,808,5,4,42,224,143,220,123,21,5,5,0,84,869,0,0,7,26,12,21,13,5,0,0,0,15,95,12,6,46,78,32,23,9,0,0,0,0,38,243,30,16,161,441,246,360,159,25,19,11,4,192,1661,0,0,0,6,3,5,0,0,0,0,0,27,41,44,28,256,816,496,880,544,134,49,34,11,434,3728,139,95,377,1618,2000,3485,4135,1785,928,749,437,1824,17570,7,0,0,8,24,62,249,333,227,195,153,18,1281,4,6,0,17,22,119,204
11203,14,38,63,166,159,30,25,17,15,72,604,0,0,0,3,5,24,22,13,4,6,9,9,88,0,0,0,0,0,5,22,12,5,5,7,9,74,12,0,16,69,76,237,223,68,25,17,8,85,833,0,3,0,0,4,6,14,0,0,3,0,516,540,22,9,39,160,220,1100,2344,1336,910,845,549,1217,8747,0,5,3,40,68,258,364,103,41,15,7,107,1013,3,5,75,285,173,284,194,38,7,11,3,133,1213,0,0,3,26,10,35,21,3,0,0,0,26,138,7,9,37,93,21,32,21,0,4,0,0,17,239,39,19,132,376,260,474,231,50,9,7,4,207,1813,0,0,3,0,0,3,3,0,0,0,0,45,52,52,39,251,819,534,1089,839,192,66,41,16,535,4469,203,146,395,1856,2799,4436,5377,2516,1478,1248,806,2717,23976,0,0,0,5,3,30,192,315,259,267,209,14,1295,5,4,0,12,24,119,237
11301,6,25,16,59,48,17,3,4,0,16,198,0,0,3,4,0,9,11,3,0,0,0,9,45,0,0,0,5,0,5,20,3,9,0,6,17,61,19,3,6,38,45,104,80,31,10,7,4,59,404,0,0,0,5,5,9,10,5,0,0,0,246,282,27,17,25,105,134,656,1365,806,531,467,285,795,5208,0,0,4,19,44,130,162,56,27,12,7,63,522,0,0,24,118,67,79,43,10,7,0,0,31,387,0,0,3,6,6,13,4,0,0,0,0,4,34,3,0,20,28,4,21,4,0,0,0,0,7,95,12,5,88,184,90,165,88,13,0,11,3,92,753,0,0,0,0,3,3,0,0,0,3,0,29,40,21,9,134,360,204,409,309,88,31,23,16,221,1832,133,61,205,818,936,1845,2748,1448,838,730,453,1476,11692,5,0,4,8,7,33,270,320,228,236,139,21,1274,3,0,5,7,7,60,95
11302,3,3,4,21,13,5,0,0,0,4,51,0,0,0,0,0,7,3,3,0,0,0,4,17,0,0,0,0,0,0,6,3,0,0,0,5,18,3,3,7,10,11,35,24,9,6,0,0,10,112,0,0,0,0,0,0,0,0,0,3,0,85,91,6,3,13,24,40,153,350,241,143,123,46,240,1375,0,5,0,7,14,30,39,11,7,4,4,31,147,0,0,16,39,12,34,12,0,0,0,0,18,126,0,4,0,7,0,0,4,0,0,0,0,0,15,0,0,3,12,0,5,0,0,0,0,0,0,27,8,0,35,56,23,44,28,4,0,0,0,30,234,0,0,0,0,0,0,4,0,0,0,0,6,8,9,7,58,122,48,119,87,19,6,3,3,79,571,41,28,90,276,356,574,817,465,246,197,102,534,3721,0,0,0,0,0,18,47,59,64,69,54,0,326,0,0,0,5,4,13,29
11303,10,27,26,96,91,30,18,18,6,25,352,0,0,0,0,7,24,30,13,5,3,0,9,90,0,0,0,0,0,3,17,9,14,11,5,11,83,14,4,16,89,70,163,129,42,15,8,13,70,628,0,0,0,0,4,5,3,0,3,0,7,552,577,28,8,41,165,186,939,2374,1571,1123,1118,704,1343,9602,5,3,6,42,58,295,385,109,52,34,15,145,1153,0,5,45,189,124,223,136,16,6,8,0,69,817,0,0,11,21,10,21,9,8,0,3,0,14,100,6,5,41,79,19,25,16,3,0,4,0,11,218,34,14,171,398,218,340,165,39,9,17,7,187,1605,0,0,0,0,0,8,0,0,0,0,0,51,60,46,25,270,732,441,911,713,176,69,64,26,475,3952,168,102,397,1525,2000,3592,5279,2846,1811,1700,1089,2766,23271,10,0,0,12,12,56,343,591,431,510,320,32,2309,4,0,5,11,22,102,185
11401,12,49,66,161,160,54,15,12,9,52,583,0,0,5,3,7,23,39,18,0,3,0,24,123,0,0,0,0,0,9,19,13,10,7,0,25,84,11,8,18,89,125,286,248,50,25,16,20,126,1018,0,0,0,4,0,6,13,3,0,0,0,540,583,18,14,50,195,286,1246,2453,1267,854,765,467,1304,8921,0,0,3,33,79,259,280,96,28,17,20,119,944,0,3,75,231,171,300,137,36,7,6,3,134,1116,0,0,5,24,17,29,16,5,0,4,0,17,109,11,8,43,85,28,41,6,0,0,0,0,13,245,41,20,213,502,309,461,173,40,10,3,9,254,2045,0,0,3,0,4,7,0,0,0,0,0,39,67,63,31,341,873,614,1101,626,180,50,32,35,570,4528,261,164,559,2250,3569,5135,5636,2438,1434,1210,794,3069,26523,0,0,0,5,5,34,220,355,307,376,263,4,1563,0,0,6,22,39,145,276
11402,3,24,6,47,61,25,9,16,5,22,209,0,0,0,0,4,9,9,0,5,5,3,11,40,0,0,0,0,0,3,9,11,7,3,5,9,46,3,0,6,20,23,65,82,32,19,9,8,52,334,0,0,0,4,0,0,3,7,0,0,0,293,314,14,6,20,68,72,410,1094,799,546,610,554,794,4980,0,0,3,13,34,124,157,66,24,25,5,74,519,0,0,19,94,51,120,95,23,4,13,0,50,472,0,3,3,6,0,7,8,0,0,0,0,10,45,3,0,8,26,9,10,5,0,0,0,0,4,62,16,16,56,120,69,166,96,33,14,6,11,97,691,0,0,0,0,0,0,0,0,0,0,0,9,15,28,20,87,254,163,431,357,124,43,43,17,241,1804,125,79,174,708,984,1991,2788,1548,948,1026,956,1606,12935,0,4,0,3,5,16,114,188,152,224,254,6,975,0,0,0,8,11,55,123
11501,32,61,55,156,234,95,73,110,117,89,1032,4,0,0,8,0,29,40,22,15,14,30,32,186,0,0,0,0,0,3,15,16,13,22,39,40,151,51,14,44,89,77,182,292,185,119,132,109,166,1459,0,0,0,0,3,3,0,0,3,4,11,1198,1237,89,31,92,229,246,1089,2909,2961,2616,4585,6467,2822,24137,3,0,7,23,38,222,408,290,140,191,151,192,1666,7,16,36,86,85,177,175,70,35,28,10,78,804,0,0,0,8,4,10,22,12,3,8,3,11,82,15,3,22,30,11,22,14,3,5,0,5,12,143,96,24,85,145,90,206,256,84,69,61,30,128,1275,0,0,0,0,0,3,4,0,0,0,0,19,29,122,41,156,289,228,641,887,463,255,292,192,445,4000,644,231,393,1164,1460,3594,5917,4674,3799,6009,7864,4109,39857,5,0,0,0,0,10,57,169,289,645,1037,15,2235,0,3,0,8,14,63,138
11502,0,9,10,26,39,18,20,22,10,23,169,0,0,0,0,0,0,5,7,4,0,5,15,35,0,0,0,0,0,4,4,0,5,3,6,10,26,6,0,9,20,11,34,54,23,26,22,19,29,251,0,0,0,0,0,4,0,4,0,0,0,165,178,9,4,8,51,35,197,532,403,391,631,953,587,3805,4,0,0,10,13,34,64,45,17,27,27,37,275,0,0,6,23,15,37,38,12,10,5,3,26,185,0,0,0,3,0,0,0,3,0,0,0,6,14,0,0,5,6,0,5,0,0,0,0,0,0,25,13,0,14,23,27,53,38,28,12,8,8,30,251,0,0,0,0,0,0,0,0,0,0,0,3,11,13,6,30,75,56,140,143,86,38,46,36,94,759,81,39,62,273,317,705,1108,749,627,894,1271,892,7014,0,0,0,0,0,4,24,47,54,96,139,3,378,0,0,0,4,0,26,36
11503,5,11,8,20,27,10,7,5,4,17,105,0,0,0,0,0,7,9,4,0,0,4,10,30,0,0,0,0,0,3,9,11,4,3,3,12,43,4,0,0,3,9,39,41,17,15,10,4,17,161,0,0,0,0,0,0,0,0,0,3,0,143,144,10,3,11,36,31,207,680,539,473,537,441,460,3424,0,0,0,4,15,44,94,39,18,28,7,29,277,0,0,7,22,16,48,37,13,4,4,0,10,166,0,4,0,0,4,0,0,0,0,0,0,0,13,5,0,7,6,4,5,0,0,0,0,0,4,35,12,6,23,45,26,55,50,17,4,0,0,35,266,0,0,0,4,0,0,0,0,0,0,0,6,9,22,12,41,80,61,150,184,68,22,33,11,87,770,67,37,70,257,305,735,1374,945,675,780,615,747,6608,0,0,0,3,0,13,34,89,76,127,139,0,480,0,0,0,0,6,15,36
11504,3,6,11,30,34,27,8,14,14,19,176,4,0,0,0,0,7,9,6,3,10,0,8,53,0,0,0,0,0,0,3,5,5,5,8,9,38,10,3,10,20,10,31,60,40,13,18,15,40,255,0,0,0,0,0,0,0,0,0,4,5,271,281,18,3,16,38,49,243,800,790,754,1130,1206,650,5700,0,0,3,5,10,53,121,69,26,27,15,31,358,5,3,9,36,16,51,37,21,8,7,4,18,215,0,4,0,3,0,0,4,0,4,5,0,3,22,0,0,3,9,0,3,5,3,0,0,0,3,33,18,6,25,38,25,52,39,17,5,4,3,33,269,0,0,0,0,0,0,0,0,0,0,0,10,10,23,7,44,92,50,162,210,113,44,37,30,92,907,105,35,73,245,278,724,1394,1195,1027,1433,1409,914,8839,0,0,0,0,0,8,37,117,180,333,427,7,1115,0,0,0,0,0,17,50
11601,34,115,92,272,246,97,40,50,17,72,1047,7,0,3,26,11,59,71,32,14,18,10,41,282,0,0,0,0,3,16,35,20,14,24,14,28,157,83,26,73,180,148,336,499,191,103,98,50,221,2011,0,0,5,3,6,11,10,6,0,7,3,712,769,101,40,119,465,462,2072,4476,3263,2232,2412,1488,1850,18991,0,0,4,48,94,402,578,274,133,110,49,176,1874,0,8,58,190,115,247,196,53,36,13,8,67,999,0,0,13,18,7,38,31,15,0,6,0,32,167,18,12,48,88,46,45,38,9,7,6,0,21,341,104,35,257,543,315,584,448,137,77,35,21,312,2871,0,0,3,0,0,7,3,0,0,3,0,63,86,124,62,383,883,578,1319,1302,488,265,173,76,678,6334,599,212,649,2123,2340,4982,7840,4990,3265,3205,1845,3239,35285,0,0,0,0,0,11,154,398,400,536,384,15,1908,0,0,0,15,13,57,145
11602,9,50,38,105,149,66,32,44,14,42,549,0,0,5,8,5,23,25,26,9,11,3,19,138,0,0,0,0,0,7,9,15,19,21,23,24,126,32,13,19,48,35,109,177,88,62,55,26,91,758,0,0,0,0,0,0,4,12,4,0,5,648,669,49,23,45,170,168,868,2686,2563,2204,3117,2358,1519,15757,0,0,3,17,45,241,424,205,107,107,42,114,1309,0,0,27,98,66,152,113,46,18,10,3,49,584,0,0,0,10,0,11,15,4,0,8,4,21,80,17,0,17,36,10,22,13,8,6,5,0,7,140,42,9,67,148,91,196,144,61,24,12,13,80,884,0,0,0,0,6,6,4,0,0,0,0,15,30,55,11,117,311,222,621,714,318,155,142,62,285,3020,371,77,223,771,900,2154,4373,3751,3013,3970,2825,2171,24613,4,0,0,0,0,14,94,332,487,889,854,19,2689,0,0,0,4,11,42,92
11603,46,114,108,262,233,91,34,31,16,71,999,3,0,4,9,8,48,67,17,8,11,9,45,231,0,0,0,0,0,4,29,22,14,19,9,26,123,83,23,61,252,194,440,459,181,78,64,30,233,2094,0,0,0,5,3,15,19,8,5,0,3,594,655,99,33,137,470,482,1830,3842,2500,1594,1434,719,1654,14796,0,4,4,39,110,374,490,212,95,77,29,127,1558,0,3,51,182,154,230,151,52,27,15,3,93,963,0,6,8,18,17,30,35,10,7,6,0,20,164,23,6,95,119,48,79,30,11,4,4,5,46,471,93,33,379,758,452,658,474,122,49,37,27,373,3444,0,0,3,4,4,4,7,0,0,3,0,74,111,119,47,541,1122,794,1383,1184,412,183,134,69,729,6710,401,140,776,2162,2218,4224,6391,3719,2174,1840,905,2890,27848,0,0,0,0,0,9,139,291,229,249,117,11,1046,0,0,0,3,12,35,59
11701,5,48,27,85,80,29,12,13,6,24,321,0,0,3,0,0,11,11,4,3,7,0,14,56,0,0,0,0,0,0,12,5,4,11,4,9,47,27,3,13,35,36,106,124,56,21,28,11,65,528,0,0,0,0,0,6,3,0,0,0,0,272,295,32,6,30,120,130,543,1084,746,642,885,798,656,5663,0,0,0,25,41,104,197,97,51,45,22,68,649,0,0,23,55,46,83,65,13,3,12,5,26,333,4,0,0,3,6,11,10,9,3,6,0,9,59,5,4,16,26,6,15,3,3,0,0,0,8,90,25,18,40,125,72,159,129,39,29,19,8,84,745,0,0,0,0,5,0,0,0,0,0,0,22,33,40,22,77,240,168,374,408,152,81,84,42,222,1894,172,58,151,632,698,1402,2210,1404,1064,1414,1137,1221,11558,0,0,0,4,0,3,71,225,288,511,575,7,1689,0,0,0,0,7,43,113
11702,3,23,15,49,61,27,15,24,19,17,250,3,0,0,0,9,5,8,10,4,4,8,10,55,0,0,0,0,0,0,0,0,4,11,16,3,42,11,10,11,34,37,95,149,64,24,26,22,61,556,0,0,0,0,0,0,3,3,0,0,0,237,247,17,12,23,80,96,324,714,603,553,939,1262,521,5147,3,0,3,8,17,98,177,109,42,52,42,65,605,0,0,26,46,32,90,71,32,16,17,4,24,356,0,0,0,0,5,3,10,4,0,6,0,5,30,8,0,22,23,7,9,6,4,0,3,0,6,86,22,12,58,134,75,174,155,61,29,12,14,96,839,0,0,0,0,0,0,0,0,5,0,0,17,23,34,14,107,209,131,373,418,203,86,84,63,223,1939,125,55,161,503,588,1205,1980,1528,1226,1840,2086,1214,12522,3,0,0,0,0,0,48,159,283,648,1172,5,2327,0,0,0,0,4,31,71
11703,19,57,39,84,101,34,21,35,31,35,473,0,0,0,4,6,12,18,14,4,11,24,14,108,0,0,0,0,0,4,10,7,13,24,32,11,101,49,16,31,79,58,114,136,58,37,43,42,65,730,0,0,0,0,0,0,9,0,6,3,6,607,629,60,18,62,187,178,592,1193,1047,860,1602,2930,1067,9783,5,0,14,23,31,190,370,229,66,192,91,105,1318,3,9,42,111,79,151,154,52,20,32,21,69,746,3,0,6,14,7,12,18,10,3,11,6,20,98,14,6,27,44,18,26,17,4,4,10,3,14,183,128,33,206,319,172,338,244,81,35,26,37,206,1824,0,0,4,3,0,0,0,0,0,0,0,26,45,152,47,295,514,303,727,806,374,131,268,153,448,4215,793,186,578,1390,1354,3115,5500,4695,3804,6248,8935,3886,40485,9,0,0,0,0,17,188,752,1271,2909,6846,54,12055,4,7,3,15,21,174,449
11801,8,16,18,64,74,51,29,79,146,70,547,0,0,0,3,0,7,13,12,3,30,29,21,122,0,0,0,0,0,0,6,4,7,11,29,24,89,28,6,18,20,18,56,88,53,39,65,106,88,581,0,0,0,0,0,0,0,4,3,4,4,837,854,44,13,34,60,74,376,914,913,866,2078,5455,1883,12715,0,5,3,16,27,144,305,205,65,260,129,168,1324,4,7,34,95,57,176,171,72,22,43,33,105,817,0,0,4,5,0,12,14,4,0,6,0,19,70,11,0,12,24,12,18,17,0,0,4,6,8,119,80,22,57,123,65,179,172,78,42,55,60,145,1075,0,0,0,0,0,0,0,3,0,0,0,21,25,96,40,111,262,157,530,683,365,132,372,227,462,3426,275,109,194,613,611,1774,3259,2725,2226,4504,9539,3636,29469,0,0,0,0,0,8,56,199,335,1007,3108,21,4745,0,0,0,6,6,57,171
11802,14,39,27,104,120,54,34,71,70,54,597,0,0,3,0,0,10,22,21,10,15,22,12,112,0,0,0,0,0,0,10,13,12,33,38,27,135,53,4,19,59,46,133,233,111,73,80,77,110,1003,0,0,0,0,0,4,5,0,0,7,10,849,877,71,14,42,157,132,667,1699,1542,1397,2523,4504,1847,14586,3,0,7,22,35,222,459,280,96,181,83,178,1572,4,0,33,124,89,216,205,73,29,38,22,92,931,0,0,0,10,9,18,21,19,7,4,0,20,114,10,6,29,42,15,16,16,3,0,5,0,18,153,76,30,139,269,160,326,308,114,69,33,45,192,1763,0,0,0,5,0,3,3,0,0,0,0,34,42,94,40,213,464,302,807,1017,489,208,260,147,536,4582,494,152,385,1166,1215,2741,4575,3526,2862,4380,6447,3528,31487,0,0,0,0,4,6,78,307,472,1160,1920,23,3964,0,0,3,3,5,52,175
11901,76,306,244,540,453,152,87,79,46,155,2160,9,3,14,33,29,99,77,31,14,17,8,88,420,0,0,0,3,6,13,29,11,20,21,12,55,182,166,34,194,468,332,743,813,340,168,170,100,421,3947,0,0,3,9,9,13,35,9,5,11,3,1083,1191,195,52,321,1036,972,3107,5151,3097,2106,2553,1965,2723,23258,0,0,15,59,102,386,572,273,130,158,65,194,1956,8,18,127,280,142,281,234,74,39,29,15,100,1352,3,0,16,28,11,38,32,20,6,10,8,36,206,42,9,86,115,36,62,44,11,6,8,3,33,447,189,61,375,758,493,813,639,200,104,59,38,398,4144,0,0,4,5,4,4,3,0,0,0,0,74,102,248,92,623,1247,797,1584,1523,572,287,265,126,848,8203,844,268,1176,3421,3585,6460,8614,4766,2993,3394,2452,4484,42447,0,0,0,0,3,11,104,254,299,450,441,9,1576,0,0,0,0,8,52,127
