SA3_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
11802,7242,2231,3727,35,3,13235,4554,2440,4653,14,16,11678,1327,1343,10937,106,24,13737,224,463,2176,0,0,2869,48,38,190,0,0,278,497,409,2277,28,11,3218,68,125,176,0,0,380,3,3,57,0,0,68,2166,2393,15821,137,35,20547,202,119,427,7,3,761,868,494,2905,33,4,4306,15040,7670,27529,227,63,50525,6686,2613,3918,48,21,13290,4333,2892,4386,66,44,11715,1170,1451,13002,227,43,15897,104,502,2304,4,4,2913,35,28,276,0,0,337,417,374,2294,75,31,3186,45,101,267,7,0,415,3,5,65,0,0,80,1778,2458,18202,307,79,22823,201,112,514,15,3,852,674,600,3349,64,66,4769,13674,8685,30373,491,216,53441,6785,2733,4339,63,4,13930,4669,3002,4529,42,14,12258,1408,1700,14250,268,24,17650,96,501,2200,0,4,2803,35,55,370,4,3,464,423,327,1930,47,15,2745,89,117,147,6,3,363,18,5,61,0,0,81,2070,2706,18956,328,44,24107,184,108
11901,14287,1886,848,25,4,17050,11613,3308,1854,22,13,16806,2862,1316,2161,70,6,6421,1952,890,1554,0,5,4402,81,140,175,0,0,398,1274,382,335,27,5,2022,227,70,60,31,0,388,48,20,34,0,0,103,6446,2820,4317,131,19,13730,462,121,130,11,0,727,1974,593,968,40,5,3579,34783,8721,8120,229,34,51885,13452,2106,897,34,21,16506,10993,4094,1595,42,49,16771,3443,1980,2672,107,49,8257,1770,1171,1601,0,11,4554,88,132,197,0,0,418,1368,449,367,27,28,2232,277,82,66,8,6,440,47,22,18,0,0,85,6995,3836,4913,146,94,15985,496,150,176,10,6,842,2186,777,1054,33,47,4092,34120,10970,8625,261,215,54199,13212,2372,1081,41,11,16715,11793,4430,2050,62,22,18360,4711,2342,3915,122,49,11147,1721,1123,1527,0,7,4385,173,249,396,0,0,819,1648,492,467,30,13,2649,411,87,123,8,8,639,63,25,39,3,3,138,8735,4330,6471,164,77,19771,566,173
11902,10020,877,1820,35,34,12783,7333,1413,3014,18,42,11814,2156,962,6171,98,65,9445,422,427,629,0,0,1474,59,79,110,0,0,252,750,226,817,23,14,1826,140,36,182,8,3,366,22,9,49,0,0,83,3548,1735,7957,125,83,13451,331,78,184,0,4,599,1398,377,1579,63,7,3419,22632,4476,14555,247,161,42069,9514,978,1826,31,18,12362,6992,1672,2791,32,33,11527,2334,996,8283,108,56,11774,325,514,706,3,0,1552,50,73,96,0,0,219,780,227,889,25,15,1938,141,32,175,4,4,362,23,13,47,3,3,81,3653,1868,10190,144,78,15925,338,101,221,5,3,671,1473,397,1617,48,34,3573,21970,5017,16643,266,165,44055,9674,1113,2096,18,10,12913,7332,1590,3749,25,11,12702,2995,1138,9469,100,37,13734,279,518,735,0,0,1531,76,194,219,0,5,488,956,260,997,18,11,2247,208,61,257,6,8,541,21,13,66,3,0,95,4539,2181,11734,134,61,18642,322,106
11903,11361,1443,1858,19,4,14686,8329,1471,3261,14,3,13077,1926,649,4127,93,9,6803,494,541,1103,0,6,2135,53,68,93,0,0,207,634,192,799,29,4,1653,71,47,62,0,5,189,11,7,33,6,0,55,3193,1500,6213,129,9,11047,319,111,187,3,4,621,990,278,909,15,4,2193,24186,4807,12432,185,27,41631,10689,1746,1820,16,22,14288,8247,1706,3005,22,26,13003,2108,895,5562,90,42,8696,353,574,1266,0,5,2201,30,82,122,0,3,233,629,162,874,31,12,1705,73,54,80,15,0,220,10,5,26,0,0,40,3194,1767,7940,127,62,13095,305,104,247,5,0,666,1072,363,1081,34,45,2596,23509,5694,14087,205,153,43648,10782,1768,2112,17,5,14685,8593,1821,3480,12,9,13914,2584,1081,7005,103,31,10793,318,548,1316,0,3,2188,64,163,328,0,0,553,736,174,912,38,13,1877,132,89,111,5,3,339,20,8,49,0,0,82,3846,2060,9728,150,53,15833,314,138
11904,10397,1816,2748,62,3,15032,6940,1696,4730,34,16,13417,2166,824,6401,127,26,9545,151,101,608,0,0,870,53,25,73,0,0,159,738,207,948,37,8,1941,91,28,86,36,0,238,28,0,41,0,0,72,3225,1196,8156,205,36,12826,333,80,241,3,4,659,1235,286,1621,83,4,3245,22139,5074,17507,389,68,45183,9648,2110,2897,86,19,14769,6705,1960,5048,34,32,13775,2174,1183,9576,197,54,13184,125,121,607,4,0,853,42,44,90,0,5,179,655,253,1161,62,22,2155,72,37,112,24,3,248,15,3,35,0,0,53,3074,1636,11590,284,89,16672,321,108,304,12,8,758,1220,421,1943,103,40,3726,20976,6237,21785,522,184,49702,9884,2152,3503,87,4,15628,7037,2071,6550,39,10,15704,2566,1382,12305,224,60,16544,109,98,518,0,0,736,49,68,195,6,0,326,761,292,1321,62,18,2453,118,54,167,25,11,378,16,11,52,5,0,79,3622,1916,14560,321,94,20506,305,104
12001,6175,863,2208,14,7,9272,4261,1174,3135,9,6,8592,1182,793,4224,60,27,6284,86,162,460,0,0,705,10,21,70,0,0,103,361,151,673,32,3,1223,32,69,145,4,0,248,7,8,26,0,0,45,1670,1202,5592,99,35,8604,182,40,146,8,0,374,593,206,1201,37,7,2042,12891,3484,12284,168,64,28886,6047,795,2983,34,27,9878,4218,1057,3974,56,24,9326,1179,607,6490,146,45,8465,86,182,428,0,8,702,18,16,94,0,6,132,313,92,863,49,14,1330,21,56,129,5,0,210,0,3,27,0,0,37,1610,958,8029,198,79,10877,158,40,216,4,8,435,555,239,1474,33,24,2325,12594,3090,16680,330,156,32843,6206,966,3495,41,5,10708,4404,1090,4236,69,5,9804,1393,753,7678,213,20,10054,71,177,384,0,0,628,25,32,155,0,0,213,332,122,829,40,6,1325,43,62,168,5,3,279,6,0,29,0,0,32,1861,1142,9245,260,35,12539,131,59
12002,2730,1942,571,23,0,5265,2981,2957,1088,39,7,7069,1127,1884,2776,94,3,5889,46,231,568,3,0,845,16,31,83,0,0,130,399,510,432,63,9,1414,13,42,29,13,0,93,4,8,13,0,0,30,1609,2701,3904,171,16,8402,99,73,54,6,0,237,332,454,595,51,5,1431,7747,8126,6212,287,20,22395,1318,3550,726,23,34,5651,1438,4373,1000,37,30,6871,583,2415,2949,98,40,6081,27,277,550,0,5,860,4,8,74,0,0,88,108,544,427,41,21,1137,5,38,24,4,3,80,3,9,14,0,0,31,734,3293,4047,144,70,8284,40,127,82,13,5,272,224,784,953,65,15,2038,3754,12129,6812,277,149,23116,2656,2556,1037,23,4,6264,2712,3256,1224,5,4,7209,1071,2164,3551,86,13,6892,31,98,660,0,0,790,22,16,132,0,0,175,264,452,365,32,0,1117,14,41,40,12,0,102,0,7,13,0,0,26,1397,2786,4756,130,17,9092,64,93
12003,10439,1267,2710,37,10,14458,7067,1672,5345,39,11,14128,2265,1176,9609,136,36,13221,138,203,613,0,0,952,113,61,244,3,0,421,716,300,1446,77,9,2543,84,34,131,13,4,264,17,6,53,0,0,80,3323,1789,12095,228,45,17485,359,79,296,13,6,748,1286,359,2147,56,6,3846,22477,5162,22596,363,77,50674,9556,1818,2916,67,28,14384,6265,2102,5185,107,42,13702,1942,1266,12884,280,118,16495,102,236,684,0,4,1023,50,44,214,4,9,316,627,296,1954,73,45,2988,57,33,234,5,12,346,5,8,69,0,0,81,2787,1883,16044,361,186,21261,298,122,421,12,13,866,1027,387,2830,115,209,4565,19939,6310,27388,669,476,54778,9775,1939,3445,69,13,15241,6577,2137,7249,73,11,16059,2336,1500,17865,341,106,22148,78,267,679,0,0,1019,66,47,413,0,5,533,709,295,2012,62,22,3099,118,44,420,5,19,610,13,12,99,3,0,130,3323,2160,21485,420,153,27535,306,104
12101,8686,754,3072,12,0,12528,6610,907,3939,19,5,11479,1666,596,6837,40,4,9140,101,65,400,0,0,566,24,15,119,0,0,153,583,194,1128,19,0,1929,21,13,94,4,18,154,3,0,27,0,0,34,2406,887,8606,58,27,11980,262,39,401,4,10,722,648,127,1189,7,0,1978,18606,2715,17211,100,49,38677,8383,868,3314,8,16,12586,6763,951,4361,5,13,12099,1591,637,9257,40,27,11548,25,82,410,0,0,514,14,19,136,0,0,172,492,168,1240,21,17,1937,35,17,131,4,21,206,6,0,30,0,0,39,2161,926,11197,64,63,14415,250,41,446,5,11,754,709,146,1700,24,22,2611,18262,2943,21023,105,126,42458,8566,911,3798,5,4,13285,6848,981,4886,3,6,12729,1861,706,11633,54,27,14275,26,51,309,0,0,387,19,50,311,0,0,388,555,142,1279,24,8,2006,46,19,178,4,5,252,10,5,44,0,0,63,2515,965,13758,78,47,17357,236,94
12102,7434,495,870,13,4,8813,8591,588,1828,6,3,11022,1400,336,2304,19,10,4065,70,156,289,0,0,514,31,24,157,0,0,218,562,64,495,14,6,1145,59,9,38,4,0,110,5,0,15,0,0,24,2132,590,3304,37,13,6068,204,41,156,3,3,409,476,64,412,43,4,996,18838,1781,6565,101,26,27304,7175,571,953,6,18,8725,8438,679,1822,4,16,10961,1556,373,2957,17,29,4930,55,158,276,0,0,497,16,16,154,0,0,180,519,88,448,10,10,1072,43,15,32,0,0,101,4,0,16,0,0,23,2201,657,3883,28,41,6802,160,38,116,5,3,320,629,137,434,23,30,1253,18600,2081,7208,64,99,28059,7397,457,1388,8,5,9262,8764,710,2949,0,0,12426,1914,439,4320,15,11,6689,65,111,254,0,0,432,49,73,183,0,0,306,530,84,504,12,3,1132,60,6,74,3,0,145,8,3,27,0,0,39,2624,722,5359,31,15,8752,184,45
12103,13831,742,1981,9,13,16571,11421,308,1405,0,11,13151,1944,231,1577,7,12,3761,21,0,7,0,0,28,18,25,82,0,7,134,608,63,347,3,12,1035,38,11,34,5,0,90,10,0,13,0,0,25,2641,331,2055,9,26,5068,293,79,229,0,3,604,898,110,447,6,5,1459,29087,1573,6124,27,55,36852,12995,916,2416,0,19,16346,12053,301,2211,7,10,14579,2012,187,2764,11,17,4990,15,0,6,0,0,26,29,10,85,0,3,131,555,44,416,3,7,1022,44,10,65,3,9,126,8,0,9,0,0,17,2661,253,3347,17,37,6313,332,40,366,3,6,757,861,107,557,9,15,1545,28903,1617,8896,27,84,39536,13055,807,3076,15,3,16956,12392,399,2796,43,3,15643,2311,264,4330,51,17,6975,13,0,8,0,0,23,18,15,63,0,4,96,560,50,486,10,0,1108,58,15,71,0,5,150,8,4,24,0,0,34,2968,350,4980,64,24,8382,333,73
12104,3947,1836,5132,24,27,10968,2740,1647,4979,18,24,9403,855,1383,11140,51,28,13461,6,82,373,0,0,464,9,11,59,0,0,72,343,371,2197,19,13,2943,14,19,81,0,4,124,4,12,44,0,0,59,1230,1869,13898,68,49,17119,122,74,385,0,9,592,467,376,2822,22,6,3699,8510,5808,27220,145,108,41785,3639,2112,5808,9,29,11599,2530,1739,4952,10,17,9243,590,1156,12697,59,29,14535,4,30,433,0,0,464,3,5,63,0,0,78,222,331,2171,25,3,2757,10,5,73,4,0,96,0,7,35,0,0,48,829,1529,15478,83,50,17980,107,73,467,7,6,657,404,389,2860,30,25,3701,7510,5847,29564,148,124,43188,3948,2230,6455,26,10,12675,2632,1608,5139,13,4,9397,718,1247,14539,90,36,16634,4,25,342,0,12,382,3,16,218,0,4,248,221,284,1996,24,8,2528,16,11,97,5,4,133,4,3,45,0,0,52,970,1589,17239,119,66,19981,87,82
12201,2704,590,1638,4,5,4940,2467,546,1381,5,0,4403,552,403,2908,14,12,3887,41,31,168,0,0,241,6,6,45,0,0,57,187,144,748,9,0,1086,13,27,22,0,0,62,0,4,14,0,0,18,795,604,3906,29,19,5355,74,19,114,0,0,207,254,109,786,35,0,1186,6298,1874,7816,82,22,16094,2592,824,1739,9,8,5174,2396,688,1386,7,7,4493,442,394,3130,29,13,4012,22,21,163,0,0,213,4,0,44,0,0,55,139,138,705,18,12,1014,3,19,21,0,0,45,0,3,7,0,0,11,621,575,4080,52,27,5352,51,30,124,0,0,211,267,134,742,33,18,1188,5936,2254,8069,104,62,16424,2750,843,1944,13,7,5560,2516,740,1402,18,5,4678,488,482,3550,50,8,4577,30,21,150,0,0,202,7,21,56,0,0,85,146,128,733,20,4,1020,15,20,29,0,0,68,3,10,20,0,0,32,689,679,4538,68,12,5982,58,37
12202,6138,840,877,62,4,7920,6256,714,602,20,0,7594,1111,273,729,54,0,2167,5,3,0,0,0,8,6,5,47,0,0,57,641,128,299,16,4,1085,49,15,24,7,0,95,8,0,5,0,0,23,1826,417,1102,77,7,3428,221,112,133,11,0,482,626,138,233,35,0,1033,15073,2224,2947,203,12,20456,6349,826,1125,120,24,8445,6319,604,824,25,18,7782,996,231,950,42,42,2261,6,0,5,0,0,9,4,26,14,0,0,50,481,107,260,15,18,886,25,9,13,19,6,69,5,0,3,0,0,8,1519,383,1247,76,68,3291,179,191,183,13,10,573,676,139,394,157,15,1375,15044,2139,3765,385,137,21468,7258,1007,1274,38,20,9593,6703,592,878,19,13,8208,1229,248,1043,55,12,2584,8,0,12,0,0,16,4,34,35,0,0,69,637,99,308,7,9,1062,44,15,33,8,3,97,17,3,5,0,0,22,1930,398,1428,72,32,3850,171,178
12203,13072,923,3021,34,4,17050,13186,778,4871,18,9,18862,2171,485,5609,27,12,8303,175,188,446,0,0,808,35,74,264,0,0,368,1041,247,1350,30,9,2680,77,62,88,10,0,252,18,23,49,0,0,86,3520,1081,7806,75,17,12492,396,184,462,9,0,1050,1016,204,1281,21,3,2528,31189,3175,17432,147,38,51981,12485,1190,3207,27,28,16931,13526,757,4729,22,25,19066,2298,474,6560,36,41,9410,149,337,289,0,0,775,25,118,185,0,0,323,890,167,1239,29,44,2369,59,67,68,21,3,207,9,18,35,0,0,65,3417,1179,8381,84,91,13151,329,321,574,18,9,1251,1319,436,1581,76,47,3456,31074,3893,18473,217,195,53856,12835,1113,3948,43,8,17947,14306,767,5099,23,14,20216,2954,533,7925,59,32,11498,143,318,242,0,0,706,103,201,207,0,0,513,1132,165,1337,14,18,2678,94,73,99,20,3,295,33,17,46,0,0,101,4454,1318,9863,91,55,15778,295,550
12301,3576,249,66,45,5,3942,8955,310,31,5,11,9313,1681,163,81,0,6,1924,199,72,33,0,0,306,15,24,3,0,0,39,458,39,21,3,0,524,22,3,0,3,0,35,7,5,4,0,0,13,2385,303,144,8,7,2840,84,90,16,7,0,197,461,65,35,3,0,563,15467,1020,291,68,18,16860,4443,293,43,39,6,4814,10077,337,21,0,6,10440,2250,382,63,0,10,2700,207,79,30,0,0,318,19,14,0,0,0,31,439,65,8,3,6,517,48,4,0,11,0,68,10,5,0,0,0,16,2982,543,99,13,14,3649,102,110,12,6,0,231,675,124,19,14,6,832,18276,1413,185,68,31,19972,5294,275,43,37,11,5656,11835,320,55,0,5,12215,3393,380,96,4,4,3874,255,72,35,0,0,364,30,83,0,0,0,124,570,70,17,0,0,663,74,7,0,17,0,94,16,6,0,0,0,23,4339,615,152,26,9,5139,128,155
12302,10313,986,230,68,0,11607,17694,2082,276,61,0,20117,4146,1687,557,18,4,6408,3004,1658,319,0,3,4984,104,92,47,0,0,243,1369,330,104,7,0,1814,135,17,12,17,0,189,47,15,12,0,0,73,8806,3799,1049,43,11,13710,334,76,128,3,0,538,1972,594,202,12,3,2780,39121,7534,1885,192,23,48757,10813,1127,305,29,19,12292,17285,2051,333,20,23,19709,5691,2124,1040,32,33,8911,2563,1923,166,0,4,4654,98,110,38,0,0,248,1303,317,73,10,5,1705,143,29,28,6,4,202,61,14,6,0,0,80,9853,4517,1338,46,47,15807,422,169,148,4,84,829,2298,991,299,45,30,3668,40673,8852,2428,149,207,52311,11545,1301,438,0,7,13287,20016,2315,699,0,19,23051,8291,2260,1657,8,18,12233,2594,1768,211,0,3,4575,169,207,113,0,4,487,1487,288,152,0,8,1933,212,49,36,0,0,302,51,22,11,0,0,89,12808,4597,2178,10,33,19622,404,359
12303,3492,183,40,25,0,3741,5574,50,13,10,0,5659,946,66,51,12,0,1078,88,16,21,0,0,124,42,5,28,0,0,80,372,27,15,8,0,423,70,4,5,30,0,103,6,0,4,0,0,8,1526,118,127,44,0,1810,210,36,15,7,0,277,558,28,20,33,0,627,11353,411,219,119,4,12114,3769,243,14,16,12,4058,6156,76,19,17,17,6278,1072,93,50,9,4,1234,92,31,14,0,0,132,29,17,0,0,0,46,332,19,6,13,4,375,46,8,0,42,0,97,6,0,0,0,0,9,1577,166,72,62,15,1891,184,113,0,5,0,297,802,74,14,23,11,915,12484,661,109,124,52,13440,4352,182,23,31,4,4601,6950,76,23,6,6,7065,1555,140,71,31,12,1799,60,15,13,0,0,90,78,19,3,0,0,100,429,14,18,4,8,464,82,5,0,29,4,125,8,0,0,0,0,12,2205,187,102,64,23,2588,299,140
12401,10001,449,81,6,4,10544,11169,189,48,6,3,11419,2758,322,236,9,4,3332,147,130,47,0,0,327,73,68,40,0,0,173,975,74,65,13,3,1129,65,6,6,0,0,80,16,6,6,0,0,33,4030,609,398,18,8,5069,342,113,33,0,3,489,1332,114,57,72,0,1572,26878,1476,611,109,20,29088,10790,427,45,16,22,11303,11145,132,47,13,23,11358,2607,330,258,14,14,3224,155,133,84,0,0,368,53,78,54,0,0,188,959,86,47,5,13,1110,51,8,4,5,13,83,11,3,0,0,0,15,3843,639,448,27,38,4994,283,146,13,6,3,446,1332,138,82,39,24,1607,27392,1476,631,99,111,29714,12005,408,160,7,9,12588,11636,177,93,4,6,11923,2871,342,334,21,14,3580,76,81,50,0,0,212,132,143,106,4,0,387,1007,79,78,5,3,1170,65,8,17,3,4,100,22,4,7,0,0,33,4174,660,589,35,24,5481,294,84
12402,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,7,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,9951,823,409,124,9,11316,16704,1257,746,14,5,18733,3728,1522,1385,17,7,6654,784,531,442,0,0,1757,54,76,51,0,7,186,1313,282,193,17,5,1809,178,23,23,17,0,229,28,11,10,0,0,49,6079,2444,2097,56,15,10690,318,62,43,11,31,457,1403,291,377,69,33,2163,34455,4866,3679,268,95,43359,10654,958,227,115,19,11970,17639,1307,411,15,29,19401,5534,1921,1536,30,59,9084,676,721,391,0,0,1788,66,104,94,0,4,266,1273,271,140,9,19,1707,143,23,12,9,0,189,24,15,9,0,0,54,7725,3057,2178,46,89,13097,357,71,34,3,6,472,2018,624,529,95,21,3289,38389,6025,3383,271,158,48226,11773,991,440,109,17,13327,19564,1760,1042,8,16,22377,7933,2306,3167,14,24,13450,669,725,365,0,3,1762,110,224,289,0,0,626,1371,247,228,0,13,1857,214,20,25,13,5,273,43,18,17,0,0,76,10332,3539,4096,33,44,18045,433,140
12404,2756,348,75,14,0,3200,3975,355,85,7,0,4420,1197,637,322,39,0,2198,432,140,93,0,0,669,67,30,22,0,0,117,430,115,56,16,0,620,181,60,15,5,0,262,17,15,4,0,0,33,2325,992,515,58,0,3892,161,22,16,3,5,207,450,107,57,35,0,648,9665,1820,751,125,8,12368,2933,383,75,6,9,3409,3726,388,34,7,23,4179,1422,810,213,18,31,2483,442,211,5,0,0,661,45,34,8,0,0,79,369,84,22,0,11,494,102,35,6,4,3,147,12,3,0,0,6,20,2388,1172,253,19,50,3883,154,26,27,0,8,216,591,209,56,25,18,898,9793,2178,450,63,107,12586,3228,409,70,9,10,3728,4001,483,62,0,6,4548,1869,817,243,22,15,2963,349,174,9,0,0,535,149,91,14,0,3,257,407,96,25,7,3,537,118,22,0,0,9,143,10,3,0,0,0,17,2902,1210,285,25,24,4455,207,38
12405,4192,193,71,0,0,4459,6887,485,159,0,0,7533,1659,564,307,5,0,2529,443,176,89,0,0,709,29,37,16,0,0,86,653,96,56,6,0,808,65,3,0,0,0,72,13,6,5,0,0,30,2870,885,464,15,0,4236,129,14,10,0,0,150,755,128,84,3,0,971,14826,1708,795,20,0,17352,4198,171,54,4,4,4429,6231,513,87,3,3,6838,2398,733,463,18,22,3633,412,139,110,0,0,659,26,21,19,0,0,68,602,88,30,5,3,733,58,13,9,0,0,75,21,3,0,0,0,27,3508,993,641,23,27,5195,156,13,8,0,0,175,1046,225,139,5,13,1425,15143,1915,928,34,51,18060,4373,237,65,7,0,4680,6029,896,140,0,6,7067,3334,930,499,10,10,4779,389,145,116,0,0,654,37,61,63,0,0,165,649,85,53,3,3,793,76,12,7,0,0,94,22,3,13,0,0,42,4505,1239,754,10,18,6531,146,21
