SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
11802,11285,8768,11816,10965,9271,7539,5833,4433,2020,71928,106,254,347,140,103,64,35,17,4,1067,378,579,619,293,205,127,53,16,6,2267,1220,454,498,934,660,618,424,258,297,5370,3,3,0,3,4,0,0,0,0,20,12,26,34,7,9,12,13,3,0,115,27,56,92,65,62,36,18,7,0,354,39,88,127,76,79,47,21,11,0,498,4243,6359,6860,4689,3217,2149,907,448,165,29029,1881,2550,3078,2265,1735,1271,805,557,253,14386,19505,20122,24346,19968,15817,12315,8282,5861,2772,128989,256,844,768,566,462,476,288,135,44,3841,1541,1160,1543,1890,1906,1661,1395,866,499,12460,17,10,14,15,19,11,4,5,5,99,80,136,124,138,96,85,68,33,14,775,0,0,0,0,0,0,0,0,0,5,7047,4320,6489,5437,4579,3529,2889,1939,997,37221,0,3,8,6,8,5,0,0,0,32,1159,780,647,915,1176,890,757,912,399,7634,23,8,16,31,20,24,26,17,12,175
11901,16514,11287,10493,12009,12482,11187,8228,6179,2696,91071,299,198,365,274,215,161,58,33,10,1608,10311,4971,5297,3862,2655,1565,645,208,61,29568,10,6,12,8,9,10,10,0,3,57,0,0,0,0,0,0,0,0,0,4,70,64,110,45,48,28,10,4,0,389,110,100,122,85,96,80,29,8,5,626,183,163,237,128,148,106,44,10,0,1022,2643,2305,2140,1826,2047,1307,607,393,125,13395,2694,1600,1622,1460,1405,1137,688,624,449,11682,34578,21891,21620,21375,20947,16704,10740,7780,3444,159076,1575,1442,1313,1665,1860,1708,643,339,146,10688,1240,1035,1022,1259,1670,2169,2023,1404,1048,12869,17,9,9,11,4,7,10,5,0,78,465,302,305,289,318,342,211,121,64,2415,0,0,3,0,0,0,0,6,0,16,8050,5620,4873,5257,5609,5018,3737,2454,1270,41895,36,6,15,18,15,13,16,9,3,139,2291,1515,1329,1783,1796,1306,1254,916,211,12415,54,35,45,55,59,46,40,29,10,380
11902,11808,7744,8011,9645,8834,7415,6344,4509,1532,65835,450,424,1197,415,210,153,65,21,5,2931,7475,3587,5745,3347,2006,1089,452,150,35,23899,5,9,13,13,12,17,8,8,0,81,3,0,0,5,4,0,0,0,0,14,89,76,224,56,22,9,7,0,0,478,61,47,53,68,58,52,25,9,4,376,149,129,280,127,82,65,26,11,4,870,2669,2002,2275,2131,2378,1491,631,399,101,14075,2137,1377,1681,1397,1286,902,520,435,249,9978,25901,16220,20293,18318,16355,12076,8453,5789,2018,125429,788,839,1234,1133,1197,1130,514,268,118,7220,442,294,347,449,549,673,666,458,341,4218,4,0,8,4,4,3,0,0,0,23,113,108,117,118,140,132,102,53,18,894,0,0,0,0,0,0,0,0,0,3,5570,3735,3803,4051,4064,3496,2646,1831,770,29971,15,8,11,16,5,15,4,3,0,87,2669,1727,1364,2190,2492,1383,1961,1853,589,16233,48,26,47,52,58,47,32,26,13,346
11903,12290,8351,7600,9625,9800,8379,6359,4761,2481,69637,342,419,1030,325,182,132,73,38,8,2539,1372,779,805,670,434,291,175,62,8,4602,10,19,17,20,30,45,26,12,14,184,0,0,0,0,0,0,0,0,0,4,34,29,67,25,15,7,4,0,0,178,39,24,49,57,48,37,9,5,0,274,68,57,121,79,72,46,7,5,0,461,4408,4139,4935,3242,3697,2392,1056,760,241,24874,1436,1170,1265,971,1069,852,560,426,241,7989,20550,15670,17032,15976,16467,12931,8646,6301,3040,116604,583,627,1369,1026,1038,960,484,262,100,6448,1318,994,839,1162,1538,1754,1740,1176,932,11447,4,0,4,4,0,0,0,0,0,15,400,324,282,321,378,339,255,157,84,2540,0,3,0,0,3,0,5,0,4,15,5148,3447,2945,3489,3602,3155,2493,1620,863,26772,6,15,11,4,12,8,6,7,3,75,2234,1497,1003,1620,1895,1069,944,658,181,11087,47,41,44,54,54,26,27,14,6,321
11904,12162,7229,9377,11146,9723,8734,6978,5189,2472,73011,529,865,1993,526,194,129,54,34,4,4325,3274,2102,2593,1579,1050,608,261,102,27,11600,32,27,33,41,34,51,38,29,9,295,0,0,0,0,0,0,0,0,0,0,56,36,138,38,11,12,0,0,0,303,39,29,86,69,59,29,12,9,3,337,93,63,229,110,72,43,16,9,3,635,3034,2471,3870,2767,2619,1758,770,455,168,17915,1802,1285,1867,1408,1217,914,555,393,224,9660,21377,14644,21266,18421,15773,12828,8909,6323,2951,122500,437,628,1622,980,746,696,321,141,43,5607,818,592,741,975,1170,1304,1233,818,626,8281,3,4,10,0,6,3,3,5,0,36,104,103,181,124,145,129,89,49,28,954,3,0,5,3,3,0,0,0,0,17,4942,3063,4419,4226,3876,3174,2613,1943,836,29095,14,30,28,28,11,8,4,10,0,138,3620,2097,1980,2995,3036,2021,2224,1807,530,20310,48,16,40,43,39,34,29,23,12,289
12001,8586,4917,6683,7922,6908,5589,4184,3029,1233,49059,234,125,510,233,118,77,51,16,7,1371,168,143,246,160,120,83,48,24,13,1010,38,10,28,38,27,35,19,11,14,217,0,0,0,0,0,0,0,0,0,0,22,13,56,19,8,3,3,0,0,120,22,25,51,47,37,29,18,3,0,228,42,36,107,66,43,35,25,4,0,349,2214,2155,3264,2247,1697,1331,476,243,85,13716,1109,747,1274,1021,730,581,363,271,134,6227,12601,8422,12656,12070,9980,7990,5271,3655,1502,74155,178,239,692,445,372,346,160,85,31,2547,759,482,628,967,1028,1067,1028,543,363,6861,6,0,7,8,8,6,0,0,0,39,91,63,158,114,72,77,60,25,19,676,0,0,7,5,0,0,0,0,0,7,5618,3059,3548,4301,4276,3244,2663,1931,931,29576,4,0,5,7,6,3,3,4,4,28,750,377,301,562,657,323,290,289,109,3662,33,12,45,27,13,25,23,9,9,206
12002,4410,1735,4558,5633,3624,2875,1881,1214,476,26405,34,29,108,58,32,15,10,4,0,276,69,59,117,81,35,33,17,0,5,421,57,29,42,66,55,66,24,6,4,348,3,0,0,3,0,0,0,0,0,11,0,0,19,5,3,0,0,0,0,33,12,34,47,56,42,34,15,0,0,249,13,35,68,63,51,34,15,3,0,291,3245,1838,3794,3847,2461,2173,807,253,92,18515,845,430,885,997,654,536,305,146,48,4847,8790,4231,9805,10991,7109,5894,3109,1650,631,52200,100,61,188,245,150,128,93,24,9,1000,834,325,603,1062,979,778,694,280,122,5674,0,0,3,0,7,7,0,0,0,14,31,20,31,49,28,18,22,6,0,212,0,0,0,0,0,0,0,0,0,0,2890,1005,1715,2402,1974,1320,970,588,279,13142,0,0,0,0,0,0,3,0,0,10,224,69,130,254,252,124,134,123,36,1340,7,4,16,19,15,6,6,8,5,70
12003,11536,8413,9692,10413,9896,8046,6180,4904,2313,71384,1427,1663,4167,1181,736,490,226,163,53,10104,650,548,923,479,337,236,103,29,11,3309,36,26,35,32,37,40,20,19,6,244,0,3,0,0,5,0,0,0,0,11,39,97,199,37,30,12,0,6,0,428,86,89,171,107,99,79,16,9,0,658,127,191,375,147,128,90,19,12,0,1091,4878,5300,6684,4766,4385,2707,974,552,217,30461,1881,1859,2683,1754,1585,1134,656,539,375,12468,21333,19167,26276,20024,18611,13647,8592,6487,3064,137209,601,1081,2049,1316,1215,1032,491,277,140,8197,1055,717,915,1005,1199,1068,911,486,417,7774,6,5,3,0,6,7,0,0,0,32,194,159,266,174,185,164,103,61,53,1357,4,0,5,0,4,4,0,0,0,27,6113,4336,5154,4958,5247,4196,3432,2787,1479,37704,17,14,9,11,14,3,4,3,0,81,967,695,475,797,1089,539,753,897,290,6507,36,23,62,65,40,40,25,32,6,323
12101,11431,5664,7032,9080,7896,6076,4166,2985,1729,56055,380,191,926,405,120,65,32,13,0,2137,223,135,328,183,126,107,38,16,0,1150,211,92,122,166,148,252,139,102,59,1301,0,0,0,0,0,0,0,0,0,6,26,16,64,20,18,7,4,0,0,155,71,49,94,87,85,54,19,10,5,483,94,66,166,105,106,58,26,10,5,639,4874,3815,5194,4582,3627,2860,1307,594,239,27081,1324,1045,1474,1242,942,832,488,325,202,7873,18927,11435,16160,16604,13538,10718,6386,4153,2280,100199,432,331,1003,969,629,497,288,113,45,4308,2584,1062,1081,1964,2179,1608,1384,870,597,13327,0,0,0,0,0,0,0,0,0,0,131,85,146,165,126,108,64,41,23,888,0,0,0,0,0,6,0,5,0,13,6026,3206,3012,3873,3639,2535,1843,1232,626,25983,15,9,24,7,12,21,3,6,0,94,334,211,169,252,308,169,149,145,50,1781,10,14,6,13,12,15,11,6,6,82
12102,9628,5299,4769,7265,6944,5517,3995,2290,1120,46822,571,239,668,482,237,101,44,16,6,2368,243,165,306,184,150,97,33,16,12,1211,67,33,46,51,37,58,27,22,20,370,0,0,0,0,0,3,0,0,0,3,61,49,107,41,22,17,9,3,0,312,65,51,61,78,61,28,23,16,5,394,127,98,171,125,85,47,31,14,9,710,3824,2488,2751,3104,2581,1888,831,374,119,17962,924,661,746,701,697,530,327,221,157,4974,15647,9176,9839,12350,11124,8508,5421,3012,1459,76534,254,147,371,470,407,268,164,78,21,2173,2066,1180,789,1577,1921,1629,1526,832,455,11980,4,0,0,0,0,0,0,0,0,11,267,220,197,208,255,227,169,69,23,1634,0,0,0,0,0,5,4,0,0,9,3880,2113,1564,2563,2460,1884,1368,794,364,17001,35,5,9,29,18,16,32,7,8,155,125,79,80,127,130,72,45,52,14,726,30,25,18,36,22,24,14,19,4,187
12103,14493,8581,4026,8679,10605,7991,6385,4730,2683,68179,325,185,204,283,279,135,66,37,3,1515,151,90,137,115,111,86,39,12,0,743,715,647,220,368,704,639,272,196,84,3850,0,0,0,0,0,0,0,0,0,0,71,61,54,58,61,34,17,6,5,360,87,74,73,77,108,100,47,26,6,595,160,132,129,130,171,133,66,27,10,959,4880,4122,2220,3382,3992,2775,1482,866,328,24043,1550,1074,641,931,1122,895,605,483,346,7648,22570,15116,7890,14360,17517,13075,9117,6443,3487,109581,360,235,423,637,609,443,278,103,24,3116,4087,2699,969,2210,3630,2624,2664,2106,1311,22305,0,0,0,0,0,0,0,0,0,0,186,125,134,182,199,198,126,62,41,1243,6,4,0,0,4,0,0,0,0,16,5298,3152,1446,2707,3693,2463,1836,1270,577,22440,13,6,12,7,6,10,17,6,4,75,276,173,72,172,234,120,99,76,25,1252,13,8,3,20,14,7,8,4,0,81
12104,6855,3898,9058,7928,6302,5914,4389,2420,1364,48125,166,162,663,226,83,49,38,17,0,1414,66,47,227,92,46,33,22,8,4,547,91,65,145,102,101,168,133,72,48,928,0,0,0,0,0,0,0,0,0,4,19,9,40,21,13,7,4,4,0,115,28,23,74,86,49,58,10,7,0,345,47,31,115,108,64,63,18,8,0,456,3122,2504,6209,4534,3061,2502,1432,580,236,24183,1337,1032,2392,1840,1298,1129,734,409,247,10414,11855,7933,19423,15382,11307,10105,6882,3556,1907,88357,160,148,470,576,318,244,171,53,14,2144,1917,958,1742,1913,2045,1915,2181,1116,572,14357,5,0,3,0,0,0,0,0,0,7,50,20,109,106,61,62,45,21,11,483,3,0,0,4,0,0,0,0,0,3,3517,1872,3730,3469,2753,2247,1876,996,480,20954,7,7,6,3,12,12,4,0,0,42,207,111,206,227,218,144,91,65,30,1295,7,8,18,25,12,12,6,0,3,103
12201,4528,2076,3224,3962,3339,2515,1949,1275,660,23536,18,12,45,21,15,7,4,0,0,126,26,20,27,30,18,11,4,0,0,131,18,8,27,23,26,12,18,9,0,135,0,0,0,0,0,0,0,0,0,0,4,0,8,5,3,0,0,0,0,20,20,9,30,18,27,16,3,0,0,121,24,13,32,30,33,16,3,0,0,146,2216,1210,2346,2211,1396,915,549,248,93,11178,620,427,828,630,458,386,259,155,93,3865,7513,3843,6656,7038,5407,3932,2800,1696,860,39745,52,39,93,104,88,78,35,9,0,492,1203,532,572,963,1116,971,885,537,267,7046,0,0,0,0,0,0,0,0,0,0,27,24,38,30,25,34,18,6,8,208,0,0,0,0,0,0,0,0,0,0,2158,985,1283,1488,1413,960,738,406,171,9601,0,0,0,0,0,0,0,0,0,5,143,61,52,102,108,72,69,50,23,678,7,10,11,9,11,6,3,0,0,65
12202,7078,3702,2658,5081,5696,5090,3860,2237,1131,36532,14,12,25,21,19,10,0,0,0,108,23,18,27,20,19,0,3,0,0,112,35,17,12,29,34,35,19,3,0,194,0,0,0,0,0,0,0,0,0,3,11,11,22,8,8,7,0,0,0,63,36,31,28,21,29,31,8,5,0,197,44,41,53,30,35,37,9,5,0,261,3225,1881,1600,2206,2176,1946,960,446,192,14617,906,555,390,621,656,635,394,230,192,4592,11419,6299,4853,8175,8795,7875,5280,2938,1521,57153,70,39,73,104,116,117,65,9,0,597,1824,969,617,1371,1833,1974,1971,1192,549,12302,0,0,0,0,0,0,0,0,0,0,89,42,62,66,63,87,69,31,15,517,0,0,0,0,0,0,0,0,0,0,3060,1652,965,1621,2055,1618,1308,763,291,13324,0,3,0,0,0,5,0,0,0,17,105,73,44,79,116,92,71,58,22,669,31,16,31,40,27,19,10,7,8,191
12203,18028,9314,10261,14660,13109,10311,8355,5700,3108,92850,139,133,293,132,90,39,20,11,3,852,174,136,174,149,134,69,27,10,5,883,98,51,51,102,66,63,47,37,10,524,0,0,0,0,0,0,0,0,0,3,44,77,133,27,16,18,12,5,5,326,77,59,101,109,101,61,23,3,0,537,124,140,232,139,116,74,32,10,5,866,7416,3900,5147,5973,4304,2736,1462,791,359,32082,2032,1103,1502,1660,1376,1002,691,533,373,10276,28311,15020,18066,23374,19659,14565,10741,7126,3873,140740,284,271,413,599,517,336,131,59,7,2616,4139,2072,1754,3464,4107,3169,3353,2227,1464,25748,4,0,0,5,0,0,0,0,0,9,217,135,177,156,207,182,135,95,50,1353,0,0,0,0,0,0,0,0,4,4,9000,4306,3982,5668,5639,3734,3023,2061,974,38382,12,0,12,7,11,11,5,9,5,66,431,230,259,375,390,275,171,108,53,2280,68,40,57,64,45,45,40,15,3,378
12301,9950,5262,5402,6950,5538,4132,2242,1238,617,41331,72,25,51,69,33,13,10,0,0,271,153,65,82,87,40,12,12,4,0,458,14,3,11,4,5,8,0,0,0,47,0,0,0,0,0,0,0,0,0,0,9,12,12,11,8,4,3,0,0,59,34,15,17,29,15,14,6,0,0,118,39,23,29,41,25,19,10,0,0,181,2051,1220,1098,1099,752,453,180,69,29,6958,643,381,340,386,309,209,138,113,56,2569,13011,7046,7085,8708,6786,4871,2591,1434,707,52235,116,68,104,144,102,56,33,4,3,632,2863,1655,1659,2297,2177,1762,1353,661,308,14721,6,7,5,3,5,0,0,0,0,38,185,102,81,139,148,85,66,32,25,870,36,25,19,18,17,14,5,7,9,146,5508,2859,2690,3259,2701,1919,1119,520,214,20780,5,6,3,10,11,4,7,0,3,56,242,130,142,180,155,74,40,14,4,991,35,33,21,30,36,44,19,15,8,240
12302,19432,15076,12863,12738,14972,13978,6893,3163,1005,100107,1070,546,891,864,617,294,123,38,8,4444,2674,1305,1455,1227,977,445,188,49,8,8330,8,10,6,7,7,8,6,3,4,70,0,6,3,0,4,0,0,0,0,17,150,96,203,94,56,43,14,5,5,657,69,79,105,91,79,49,20,5,5,496,226,176,314,189,137,85,32,15,5,1170,5338,3412,3267,2339,1950,1429,510,199,39,18483,2783,1761,1519,1316,1372,1094,580,377,288,11090,32153,22754,20830,19292,20617,17726,8478,3896,1379,147126,680,517,640,722,618,504,256,81,25,4049,3377,2683,2670,2876,3352,4188,3081,1237,470,23929,13,6,18,7,0,6,5,0,0,59,472,286,278,305,326,356,256,108,20,2414,59,37,45,33,21,10,22,8,3,238,8522,6008,5434,5217,5646,5638,3744,1548,480,42234,22,10,22,16,19,26,17,8,0,138,531,325,381,394,415,364,246,102,25,2778,96,83,179,182,140,125,133,45,24,1016
12303,5934,3527,2723,4175,4188,3592,2138,1008,349,27626,0,4,4,3,3,10,3,0,0,24,32,22,25,23,15,11,8,0,0,121,6,5,0,8,0,7,0,3,0,25,4,0,0,0,0,3,0,0,0,16,0,0,4,0,4,0,0,0,0,14,8,4,14,20,11,14,0,0,0,87,17,6,18,25,19,18,0,6,0,105,1671,959,759,821,730,547,221,94,30,5839,584,374,283,352,325,289,147,97,37,2475,8266,4919,3844,5440,5307,4482,2518,1214,423,36399,37,14,27,55,39,28,7,0,0,206,2217,1288,1047,1607,1734,1566,1264,597,207,11520,0,0,0,0,0,0,0,0,0,4,68,31,53,49,40,82,69,31,3,426,30,28,31,6,27,4,4,11,0,132,2718,1618,1359,1675,1645,1337,911,390,129,11779,0,0,3,4,6,6,0,4,0,24,106,53,63,67,76,63,36,22,4,486,22,11,22,13,21,22,18,14,3,140
12401,8527,4922,3740,5820,7056,7089,4701,2655,1193,45709,16,9,25,27,30,41,13,3,0,163,44,22,35,32,18,18,7,7,0,176,15,4,11,31,16,33,28,13,4,158,4,4,0,6,3,4,0,0,0,33,4,0,6,0,0,0,0,0,0,12,76,56,82,132,124,107,41,6,6,621,88,66,89,136,128,108,41,6,6,660,4520,2716,2283,3123,3055,2868,1275,521,160,20529,1396,880,682,966,1082,1017,613,317,182,7125,14770,8726,6975,10376,11619,11405,6738,3531,1554,75697,96,76,122,161,191,208,136,25,0,1021,1864,1110,797,1448,1872,2299,2038,1121,523,13066,0,0,5,0,0,0,0,0,0,4,364,268,196,217,271,332,236,115,64,2055,57,41,38,23,14,15,14,3,5,227,2976,1760,1232,1801,2215,2220,1815,831,303,15156,10,0,0,11,12,21,12,13,6,83,103,56,28,70,97,78,63,44,14,548,40,33,25,39,40,58,29,27,8,292
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,19211,12317,12364,13382,12849,11652,6116,3090,1222,92201,268,148,246,234,162,100,37,18,4,1219,451,244,312,237,158,118,55,26,0,1599,0,7,7,3,8,5,8,0,0,43,9,4,5,0,6,4,0,0,0,29,149,110,175,75,67,32,10,9,0,619,48,66,82,88,56,42,27,12,0,430,196,185,259,166,127,77,43,18,0,1074,5223,3383,3675,2641,1841,1246,490,183,73,18755,1859,1307,1410,1149,1076,913,510,277,116,8621,27368,17729,18440,18025,16412,14230,7298,3622,1414,124540,210,150,290,298,235,149,73,16,4,1431,4725,2959,3241,3963,3985,4019,3011,1385,632,27917,18,9,11,8,14,9,0,3,0,73,209,144,210,189,174,209,165,64,22,1394,103,73,59,47,34,20,17,9,3,361,10273,6142,5974,6158,5588,4763,3245,1396,477,44021,22,16,13,21,29,30,30,6,3,162,406,212,226,276,289,202,198,105,33,1939,42,29,41,44,41,59,48,15,10,333
12404,5419,3755,3302,3634,3709,2961,1855,1089,490,26214,12,9,26,11,4,5,9,0,0,74,39,26,27,18,23,15,7,0,0,151,0,3,0,0,9,10,4,0,0,28,0,0,0,0,0,0,0,0,0,10,5,0,6,0,0,0,0,0,0,15,27,16,25,25,23,20,3,0,0,153,34,20,31,28,26,20,9,3,0,172,1504,1123,984,712,654,378,146,82,31,5614,567,703,511,476,367,297,176,97,56,3258,7591,5682,4932,4899,4838,3722,2220,1276,585,35752,31,23,55,45,19,45,18,9,0,247,1199,875,819,1028,1293,1117,897,601,264,8085,0,4,0,0,0,0,0,3,0,6,153,86,94,79,82,80,68,37,7,678,47,40,23,18,23,12,12,3,0,174,2254,1534,1337,1246,1428,1093,811,377,152,10232,4,3,8,7,6,13,7,3,0,55,86,60,62,62,78,68,42,39,8,510,18,15,6,15,13,10,11,10,3,103
12405,7654,5897,5202,5262,5991,4765,2316,1086,328,38502,209,126,173,147,142,79,25,13,4,921,477,259,288,234,195,126,67,15,4,1662,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,53,28,69,28,29,13,6,6,0,222,11,17,30,19,36,19,10,4,0,140,63,46,105,48,59,30,12,7,0,363,1816,1252,1198,790,725,422,158,57,20,6446,880,560,523,448,481,342,207,124,90,3649,11188,8205,7576,6997,7697,5838,2805,1311,449,52060,108,75,112,115,101,94,22,5,6,636,1346,853,901,1104,1294,1448,906,332,135,8325,4,5,3,5,0,6,4,0,4,31,76,63,99,58,86,96,38,14,4,541,0,0,0,0,4,0,3,0,0,11,3631,2647,2482,2305,2457,2349,1399,603,202,18066,9,5,17,0,14,15,9,0,0,79,231,162,143,178,158,150,111,71,21,1233,40,48,31,35,38,23,17,11,0,239
12501,4254,3304,4132,3617,3408,2955,1886,1306,652,25514,499,660,1513,448,304,221,86,42,12,3785,5684,3401,3820,2603,1756,959,491,147,16,18878,5,4,5,6,4,4,6,0,0,36,0,0,0,0,0,0,0,0,0,3,66,144,294,51,12,16,5,0,3,605,31,24,45,34,27,19,12,0,0,195,97,175,338,84,47,44,12,5,3,803,1929,1800,2378,1566,1622,996,358,161,47,10867,1307,1298,1923,1179,944,555,267,150,58,7674,14631,11608,15204,10578,9405,6617,3460,2044,873,74420,592,694,1260,889,1117,1064,447,204,83,6347,273,213,389,332,366,447,321,201,162,2701,4,0,3,3,0,0,0,0,0,18,185,112,181,204,147,148,50,28,17,1074,11,8,11,7,5,0,0,0,0,36,2168,1539,2340,1842,1758,1508,1116,688,346,13320,0,0,3,0,0,0,0,0,0,16,140,94,170,172,152,129,189,148,49,1244,11,19,22,17,26,30,14,4,3,141
