SA3_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
11801,2309,4955,755,108,8127,1488,366,736,10712,755,1021,300,40,2114,745,240,247,3342,1863,2304,577,100,4843,1517,696,674,7740,2617,3325,877,137,6953,2266,938,923,11082,1240,784,372,81,2478,1754,681,837,5747,2767,1141,623,177,4712,3757,1290,1493,11252,3421,1216,612,172,5412,5602,1256,1818,14080,..,..,..,..,..,..,..,..,..,9,3,3,0,17,7,5,3,39,7439,3144,1618,428,12622,11119,3235,4147,31119,5,4,0,0,3,0,0,5,13,0,0,0,0,0,0,0,20,17,49,47,13,9,114,71,27,45,257,54,49,13,9,121,74,27,67,285,19,30,4,0,57,36,15,6,123,12437,11503,3265,682,27879,14977,4584,5878,53320,2043,4617,675,89,7421,1114,242,493,9270,645,1043,272,31,1995,637,230,229,3097,1867,2838,649,93,5439,1379,622,546,7989,2510,3879,921,121,7435,2015,851,773,11081,1411,1063,444,74,2995,1731,697,716,6135,3741,1788,743,156,6433,4275,1684,1752,14147,3124,1149
11802,3204,6761,1545,236,11737,2251,562,600,15154,742,1458,402,58,2656,857,197,171,3876,764,1503,485,53,2807,658,234,207,3906,1506,2955,887,114,5468,1509,434,373,7784,1102,773,417,95,2390,1806,613,546,5352,2607,1455,949,239,5251,3991,1508,1029,11781,2602,1325,590,360,4876,3335,1509,1138,10855,..,..,..,..,..,..,..,..,..,19,13,3,0,38,26,6,3,76,6327,3560,1969,697,12553,9164,3635,2716,28062,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,41,38,16,3,104,56,44,29,222,41,38,16,3,104,55,44,30,231,14,6,0,4,25,25,7,7,65,11085,13323,4418,1050,29882,12998,4683,3730,51290,2917,6434,1295,251,10900,1823,593,469,13785,678,1353,340,56,2426,804,179,192,3589,947,2260,598,83,3891,757,254,273,5184,1628,3617,933,140,6317,1562,433,466,8769,1215,1014,537,87,2856,2006,751,559,6173,3623,1980,1091,266,6966,4619,2188,1257,15032,2330,1283
11901,7051,15521,4863,472,27905,5473,607,1125,35116,588,1008,460,40,2092,994,63,146,3294,928,2384,862,57,4231,982,116,228,5558,1516,3386,1323,102,6327,1975,175,375,8852,412,555,311,31,1309,1314,47,216,2884,547,967,556,61,2135,844,105,261,3349,335,610,274,44,1262,415,57,196,1933,..,..,..,..,..,..,..,..,..,15,32,23,3,68,65,7,12,153,1313,2169,1167,135,4779,2633,219,686,8318,4,4,0,0,8,32,0,6,44,0,0,3,0,5,4,0,3,15,20,39,29,4,84,43,10,29,170,24,49,30,4,100,84,10,38,229,3,9,4,0,14,11,0,4,34,9909,21131,7383,710,39133,10176,1016,2227,52549,6521,15536,4788,578,27426,5071,618,1354,34470,371,628,323,39,1360,822,58,133,2372,1401,3949,1315,114,6787,1355,195,415,8752,1772,4574,1644,156,8146,2174,254,547,11124,247,288,208,17,758,1286,51,197,2287,660,1305,618,62,2645,1056,147,400,4246,401,768
11902,4576,10608,2880,327,18395,3270,417,737,22820,288,517,185,18,1019,390,40,67,1516,498,1231,490,47,2270,470,104,190,3032,787,1749,675,68,3283,855,144,262,4542,1869,2935,1185,219,6205,2400,532,762,9909,695,1174,470,83,2424,890,169,256,3733,226,351,148,27,751,273,61,65,1150,..,..,..,..,..,..,..,..,..,5,3,3,0,15,10,0,7,25,2799,4467,1803,321,9398,3566,767,1089,14813,3,3,0,0,7,5,0,3,11,0,0,0,0,0,0,0,0,0,32,59,24,4,121,49,21,46,235,38,64,25,4,132,52,21,53,249,33,68,19,7,118,44,3,0,170,8230,16955,5401,727,31328,7786,1346,2137,42595,4353,10194,2775,355,17682,3066,561,868,22173,248,432,196,36,906,346,60,80,1393,627,1586,578,47,2834,589,102,172,3701,873,2015,770,80,3742,930,160,256,5092,1924,3127,1111,219,6384,2169,691,676,9919,969,1641,580,88,3288,1051,294,308,4938,472,561
11903,5480,11431,2572,321,19809,3566,423,563,24361,517,513,216,29,1279,1046,51,83,2458,520,974,278,44,1819,465,68,80,2429,1034,1485,494,76,3093,1513,114,163,4885,581,557,272,56,1461,1092,133,178,2867,1221,1240,771,109,3339,1673,324,357,5698,1070,879,459,92,2503,1023,413,156,4092,..,..,..,..,..,..,..,..,..,7,12,3,0,30,10,0,0,40,2878,2695,1499,249,7326,3793,875,700,12697,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,40,41,20,10,106,49,14,9,183,44,41,18,10,108,52,14,13,186,3,6,0,0,16,12,0,7,33,9446,15658,4592,653,30349,8934,1427,1447,42159,5254,11215,2486,353,19314,3162,526,662,23659,450,506,238,27,1222,864,51,107,2253,717,1418,452,45,2627,670,111,127,3533,1167,1922,686,68,3847,1536,167,234,5783,410,402,219,32,1065,840,105,155,2167,1050,1220,702,94,3069,1285,282,342,4972,1918,1661
11904,5060,9709,2526,324,17614,3445,510,717,22294,745,917,357,39,2056,1038,110,120,3328,387,754,210,26,1375,284,51,98,1806,1132,1664,567,63,3434,1320,163,216,5133,589,586,290,59,1524,917,144,214,2798,1914,1809,872,163,4755,2572,427,558,8306,1732,1377,564,176,3851,1643,562,518,6574,..,..,..,..,..,..,..,..,..,17,16,9,3,47,35,9,6,93,4249,3792,1740,399,10179,5155,1140,1303,17771,9,0,3,0,17,55,0,26,101,0,0,0,0,0,0,0,3,9,61,56,30,7,154,63,32,49,297,66,61,35,15,174,120,32,77,405,17,19,8,0,44,15,0,4,70,10525,15238,4878,799,31440,10061,1852,2311,45670,4686,9304,2412,345,16744,3074,582,730,21127,808,1079,400,51,2332,1161,134,166,3794,536,978,272,38,1827,483,89,114,2516,1347,2056,678,87,4161,1645,222,279,6309,350,348,194,32,928,693,136,166,1926,1261,1295,629,122,3308,1654,288,371,5624,4113,3209
12001,2898,6120,1192,154,10361,1961,273,352,12955,283,373,93,14,773,253,47,36,1110,627,750,244,38,1659,521,118,116,2412,916,1122,338,53,2425,778,160,154,3521,574,332,188,38,1131,917,122,122,2293,1003,606,318,62,1990,1051,284,290,3623,2051,1153,372,112,3691,1587,525,679,6490,..,..,..,..,..,..,..,..,..,7,6,5,0,19,14,0,4,40,3639,2098,882,208,6833,3573,940,1093,12438,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,39,34,14,0,80,43,10,29,164,39,34,14,0,80,39,10,35,167,25,9,4,0,36,18,5,5,64,7516,9380,2435,420,19745,6372,1385,1639,29148,2720,6128,1204,185,10237,1776,281,364,12655,225,388,111,11,741,274,31,61,1106,514,690,228,26,1455,382,53,120,2014,744,1080,336,32,2192,659,86,181,3117,915,591,321,42,1865,1254,213,300,3634,982,710,306,55,2055,1017,272,307,3648,3169,1905
12002,1954,2837,673,140,5610,1457,459,273,7798,951,1001,274,44,2272,926,280,200,3683,1288,1276,365,64,2994,925,366,237,4521,2244,2282,634,113,5267,1849,642,439,8202,305,164,112,19,606,820,132,170,1725,392,109,98,33,633,884,145,145,1811,765,214,117,29,1123,1163,209,244,2744,..,..,..,..,..,..,..,..,..,12,0,0,0,12,19,7,3,40,1474,495,326,82,2372,2891,490,569,6314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,41,20,8,128,83,45,39,291,65,41,20,8,129,83,45,41,295,5,0,0,0,11,6,0,0,20,5746,5654,1658,333,13391,6286,1633,1321,22639,834,1488,344,51,2722,655,210,195,3784,1416,2003,411,75,3899,1188,319,274,5680,1733,2194,520,49,4494,1242,388,409,6540,3148,4200,926,123,8397,2429,706,684,12216,330,196,117,19,669,695,138,239,1740,457,206,126,22,808,974,140,278,2207,769,254
12003,4728,10136,2440,382,17679,3365,755,840,22633,647,912,308,53,1924,731,137,140,2938,448,724,270,45,1484,559,123,130,2293,1090,1635,580,98,3405,1296,265,267,5231,1674,1328,728,165,3898,2785,658,676,8020,2148,1770,810,239,4968,2638,792,553,8949,1529,1175,512,185,3396,1232,662,533,5825,..,..,..,..,..,..,..,..,..,24,29,9,3,65,68,14,11,160,5376,4306,2054,592,12330,6730,2119,1773,22952,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,6,70,67,43,3,185,92,40,43,362,70,67,43,3,185,96,40,50,371,16,18,8,0,41,26,8,3,81,11279,16157,5127,1075,33641,11511,3189,2937,51272,4271,9047,2157,322,15802,2783,828,675,20086,608,971,327,44,1942,652,177,119,2892,687,1383,438,60,2567,561,208,176,3505,1294,2351,760,108,4506,1213,381,289,6392,1634,1337,610,155,3739,2587,683,625,7630,2584,2287,876,230,5978,2909,1077,669,10633,2401,1978
12101,4215,9360,1536,209,15316,2509,398,498,18723,277,373,95,16,759,321,47,40,1163,388,522,160,22,1094,337,80,67,1573,662,898,251,43,1854,655,120,109,2742,616,407,207,48,1274,990,196,122,2578,1332,905,392,97,2729,1813,423,293,5256,2490,1618,719,262,5089,2958,754,792,9585,..,..,..,..,..,..,..,..,..,8,8,4,0,16,23,0,6,47,4448,2934,1323,410,9112,5776,1372,1207,17470,0,0,0,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,12,19,10,3,49,29,10,13,95,14,17,10,3,48,33,10,13,100,12,19,0,0,32,19,0,3,54,9352,13239,3113,663,26366,8988,1902,1830,39089,4085,9459,1466,183,15190,2238,385,547,18353,246,441,94,10,798,229,41,49,1115,411,684,160,15,1275,421,73,85,1852,664,1124,259,23,2070,650,112,128,2968,632,496,207,45,1375,955,178,208,2715,1563,1374,504,96,3535,1831,509,398,6271,3386,2515
12102,4692,9132,1801,166,15791,2507,318,311,18924,122,87,53,6,263,257,11,11,533,289,442,194,15,927,292,34,28,1276,410,522,244,18,1192,547,38,40,1812,133,110,66,12,326,456,40,38,862,523,492,261,31,1314,797,127,145,2377,823,957,296,46,2125,894,132,155,3298,..,..,..,..,..,..,..,..,..,24,17,10,0,44,48,0,3,105,1510,1575,631,87,3807,2194,300,343,6648,5,0,0,0,7,8,0,4,15,0,0,0,0,0,0,0,42,46,5,16,5,0,29,18,4,0,47,13,13,9,0,33,20,4,46,103,7,5,4,0,18,9,0,0,26,6628,11253,2689,270,20839,5284,657,737,27510,4407,9362,1673,175,15622,2365,304,407,18697,57,95,40,3,197,162,12,29,397,370,571,230,14,1189,424,28,74,1715,421,667,270,23,1383,588,40,103,2113,158,160,87,5,411,332,32,52,824,699,769,353,64,1891,1000,157,153,3208,768,1174
12103,7012,15545,2213,237,25016,3147,295,722,29177,150,54,26,8,240,199,10,8,459,376,265,115,6,758,298,18,44,1125,529,317,144,8,1000,499,33,55,1584,495,185,112,15,800,764,32,87,1689,379,237,132,30,778,646,53,69,1548,827,714,300,52,1891,720,78,218,2912,..,..,..,..,..,..,..,..,..,6,7,3,0,20,22,0,3,46,1707,1140,553,88,3488,2153,171,381,6195,0,0,0,0,0,3,0,5,6,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,0,4,19,7,5,0,0,9,8,0,3,24,7,19,6,0,30,20,0,8,52,9266,17023,2917,342,29541,5827,500,1163,37035,6651,16072,2202,221,25153,2937,293,638,29025,95,37,14,0,148,129,19,15,314,418,320,100,8,847,394,19,54,1317,519,353,110,11,993,527,43,70,1627,409,198,108,20,738,706,42,76,1564,415,307,163,35,915,624,58,84,1683,1591,1667
12104,2089,3824,637,89,6636,1293,179,459,8563,513,601,165,15,1300,513,95,103,2007,1205,917,289,35,2442,883,269,263,3858,1714,1521,448,53,3739,1398,365,367,5870,1367,620,264,64,2318,1864,352,517,5056,2489,836,415,123,3863,3639,700,885,9085,3730,1147,451,195,5524,5518,842,1508,13397,..,..,..,..,..,..,..,..,..,14,0,0,0,12,11,0,3,30,7594,2600,1141,380,11720,11032,1898,2910,27563,15,0,0,0,15,7,0,8,29,0,0,0,0,0,0,0,0,0,24,9,0,0,29,48,9,19,116,29,9,0,0,40,62,9,26,141,32,14,3,3,54,38,4,8,108,11465,7972,2230,523,22192,13832,2457,3772,42245,1808,3646,558,69,6079,1008,112,348,7551,530,751,187,12,1473,460,86,100,2120,1134,1071,286,32,2531,785,218,237,3773,1665,1825,472,46,4004,1244,305,337,5887,1515,971,360,67,2913,1733,361,393,5401,3048,1367,567,125,5113,3922,698,894,10625,3956,1425
12201,1410,3233,486,52,5189,792,135,223,6330,218,270,70,6,561,182,49,42,826,306,315,87,7,724,218,56,65,1066,522,585,160,16,1288,394,107,101,1892,589,349,197,15,1145,623,187,193,2157,732,299,123,17,1181,814,228,203,2432,1063,315,125,32,1536,1170,249,363,3316,..,..,..,..,..,..,..,..,..,6,5,0,0,13,8,0,0,20,2389,971,445,68,3878,2613,675,757,7921,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,24,10,8,3,0,22,23,6,7,54,8,8,3,0,24,27,6,32,84,5,0,0,0,9,12,0,0,22,4348,4797,1099,136,10380,3833,920,1117,16254,1296,3259,426,42,5026,640,96,213,5973,164,280,62,4,506,121,36,27,698,460,521,122,11,1114,321,63,74,1575,625,805,181,8,1626,447,102,105,2268,583,459,181,21,1238,580,200,155,2172,798,396,168,30,1398,850,291,221,2762,1073,355
12202,4107,6838,1297,89,12329,1988,311,519,15151,161,142,54,9,363,259,9,27,664,421,512,197,10,1140,360,32,52,1582,576,654,254,19,1506,621,40,77,2241,378,153,95,17,640,615,34,57,1345,363,184,155,9,717,425,66,86,1291,67,38,10,0,122,93,6,10,222,..,..,..,..,..,..,..,..,..,22,14,12,0,48,65,0,9,126,828,389,275,31,1526,1194,106,156,2986,6,3,3,0,8,20,4,44,77,0,0,0,0,0,4,0,4,3,26,16,13,0,54,39,13,12,120,30,13,17,0,60,69,16,61,206,4,0,0,0,5,9,0,0,14,5548,7900,1841,135,15422,3878,480,812,20588,4063,7055,1238,86,12437,1897,286,482,15104,80,97,26,6,215,84,12,14,321,480,501,181,10,1181,577,22,64,1838,563,603,209,14,1387,660,33,81,2157,405,236,127,8,779,547,30,88,1436,400,207,136,15,752,585,20,156,1515,200,158
12203,7353,15783,2915,286,26342,3760,578,680,31360,215,152,76,3,450,453,39,38,980,545,662,244,21,1469,627,71,75,2251,753,817,318,25,1921,1085,107,114,3230,888,515,284,43,1731,2043,216,233,4223,2584,1505,788,116,4993,3254,658,504,9401,1222,525,256,46,2055,1290,233,249,3826,..,..,..,..,..,..,..,..,..,43,39,22,3,106,71,10,10,201,4737,2591,1352,210,8887,6666,1115,990,17653,10,3,7,0,18,33,0,0,47,0,0,0,0,0,4,0,7,8,19,23,14,0,53,23,13,10,94,23,28,19,0,73,51,18,9,147,4,15,0,0,26,11,4,0,40,12877,19235,4603,531,37239,11576,1820,1800,52439,6792,16534,2806,269,26396,3375,559,872,31202,249,129,72,3,458,751,27,117,1348,608,727,247,18,1600,745,65,175,2586,859,861,321,21,2056,1498,90,291,3944,772,571,214,31,1598,1582,139,247,3561,2764,1834,858,98,5558,3011,598,629,9797,1596,932
12301,3719,7693,1765,124,13302,1683,242,308,15543,134,105,56,0,296,304,20,19,639,89,110,64,6,263,98,14,15,388,222,212,120,7,557,405,32,35,1025,33,3,17,4,50,161,13,28,249,12,0,0,0,13,15,0,0,22,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,5,9,0,15,10,0,0,19,42,9,17,4,73,180,13,28,291,9,0,0,0,10,30,0,17,56,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,13,9,3,0,4,20,31,0,18,68,6,3,0,0,10,5,0,0,18,4004,7928,1907,137,13964,2313,290,389,16952,4240,9165,2152,137,15700,1942,259,470,18371,136,94,81,13,325,417,10,42,796,130,139,108,0,382,187,19,36,621,261,237,190,14,703,609,26,80,1418,21,4,16,3,45,99,0,7,155,6,0,0,0,6,27,0,0,35,0,0
12302,8227,16829,6473,476,32000,5522,744,1231,39502,728,789,670,62,2255,1330,112,158,3861,542,918,919,62,2436,1022,129,251,3837,1265,1715,1590,123,4691,2350,239,413,7692,158,97,108,18,377,602,28,94,1103,146,42,31,3,218,207,20,36,478,96,21,31,8,149,118,18,17,297,..,..,..,..,..,..,..,..,..,9,6,4,0,19,35,5,6,62,408,167,172,19,764,955,67,150,1935,4,0,4,0,6,32,3,0,46,0,0,5,0,5,0,0,8,7,26,52,19,6,101,32,0,5,144,31,52,25,6,115,65,8,8,202,4,9,5,0,12,8,0,0,24,9937,18765,8258,620,37588,8898,1061,1803,49352,8609,17607,6573,491,33279,5426,830,1489,41018,701,872,712,73,2349,1444,103,278,4178,655,1206,984,69,2915,1336,125,464,4839,1357,2077,1692,138,5269,2775,231,743,9016,214,129,118,13,475,510,36,101,1124,89,59,43,5,197,148,17,70,430,269,128
12303,2972,4990,1269,91,9322,1597,191,333,11442,133,28,29,7,195,190,5,11,406,0,0,0,0,6,4,0,0,14,136,30,34,7,208,193,5,11,418,30,14,15,0,57,104,9,6,178,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,14,8,5,0,22,17,0,0,44,36,19,22,3,76,128,9,9,222,9,6,6,0,24,58,0,10,87,6,5,0,0,10,4,0,0,16,4,4,4,0,20,8,0,4,30,14,17,16,0,51,67,0,17,132,4,0,0,0,4,0,0,0,5,3166,5056,1338,98,9660,1975,208,367,12214,3300,5565,1268,85,10213,1610,182,553,12553,217,36,37,8,297,277,8,33,607,9,5,9,3,29,27,0,9,67,231,41,48,9,321,306,9,40,672,15,4,18,0,37,52,3,9,101,3,0,0,0,6,3,0,0,9,0,0
12401,7164,8997,2881,164,19209,5976,713,1111,27009,233,87,91,0,407,514,37,54,1011,92,43,56,3,201,255,10,34,503,324,124,143,9,603,761,48,84,1507,55,18,32,6,108,287,21,37,448,10,0,9,0,22,50,7,5,79,0,0,0,0,0,8,0,0,8,..,..,..,..,..,..,..,..,..,12,4,15,0,29,51,0,4,88,78,27,46,5,159,395,27,45,624,6,0,0,0,5,10,0,32,43,0,0,0,0,3,0,0,33,33,4,7,0,0,13,15,3,4,29,9,7,5,0,21,24,3,63,109,3,0,0,0,5,10,5,0,20,7578,9161,3080,180,20001,7161,794,1310,29263,7606,8938,2862,198,19601,6061,754,1104,27517,159,56,72,3,291,492,30,62,874,113,48,81,4,245,326,20,35,629,275,97,150,9,533,818,52,100,1500,42,18,41,8,107,290,31,42,468,17,3,8,5,32,91,13,7,148,0,0
12402,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,8306,15138,4446,345,28233,4878,682,904,34692,373,366,389,23,1144,822,63,91,2116,495,600,608,53,1753,845,115,115,2830,866,964,994,81,2902,1660,175,205,4948,197,224,151,19,592,659,54,87,1386,268,163,176,30,636,793,103,146,1669,93,72,48,10,215,212,29,36,494,..,..,..,..,..,..,..,..,..,57,48,22,0,131,56,3,11,204,610,505,399,55,1573,1720,185,278,3756,32,11,7,3,55,91,4,7,160,0,3,0,0,3,0,0,42,47,8,12,5,0,25,20,0,11,59,42,26,18,3,85,116,8,64,270,18,7,0,0,24,50,0,23,95,9830,16644,5862,489,32818,8422,1049,1468,43758,9254,16755,4921,376,31307,5169,759,1380,38619,394,288,321,22,1028,1032,58,176,2294,665,771,774,58,2273,1158,170,229,3824,1061,1066,1097,88,3304,2187,225,408,6122,189,123,181,21,511,766,52,174,1503,210,101,157,18,486,552,77,196,1306,95,58
12404,2119,3933,1451,101,7611,1607,233,304,9756,223,169,224,14,626,551,43,44,1266,130,103,92,5,325,210,29,19,586,354,270,314,13,952,760,74,64,1849,84,46,99,10,231,341,25,31,628,12,3,11,0,31,37,5,10,82,9,6,7,0,15,24,0,4,38,..,..,..,..,..,..,..,..,..,3,0,0,0,5,16,0,0,22,104,49,119,10,278,417,31,42,771,5,3,0,0,3,9,0,4,18,0,0,0,0,3,0,0,29,30,4,7,3,0,22,40,5,8,75,4,10,8,0,29,51,8,37,121,0,0,0,0,3,0,0,0,8,2589,4272,1894,124,8881,2840,339,448,12510,2232,3725,1428,114,7493,1704,255,418,9871,280,221,259,20,781,731,39,119,1679,97,90,92,7,288,187,26,43,545,382,313,349,27,1069,924,67,159,2219,49,22,31,4,100,212,15,21,356,10,10,9,0,28,36,9,20,94,0,0
