SA3_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
11102,4,81,19,22,7,0,132,4,244,30,17,19,3,313,62,249,86,106,73,6,582,199,151,52,172,93,7,672,167,49,11,171,12,3,414,636,128,7,270,44,5,1091,1046,51,5,302,28,9,1439,522,4,3,117,7,3,665,148,0,0,36,0,0,178,23,0,0,6,0,0,21,9,0,0,3,0,0,11,0,3,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,8,3,3,27,55,65,24,56,21,16,237,2888,1023,235,1270,317,52,5783,0,32,0,6,4,0,50,0,32,21,8,10,0,66,20,283,53,52,34,4,447,77,202,67,97,46,13,495,89,76,35,107,43,0,352,225,79,22,151,25,3,509,875,119,11,324,41,9,1369,1329,20,4,328,17,9,1711,644,6,0,72,7,3,725,58,0,0,12,9,0,81,7,0,0,5,0,0,21,0,0,0,0,0,0,8,0,0,0,0
11103,15,516,32,51,14,10,632,13,1383,39,31,17,16,1507,233,734,114,321,49,11,1459,825,447,57,544,50,9,1933,586,154,29,434,62,6,1272,1684,172,28,723,118,15,2742,3522,98,27,1121,117,20,4899,2604,16,9,640,42,15,3329,768,4,0,189,19,8,982,274,7,0,82,13,0,373,100,5,0,46,0,0,158,55,9,5,15,0,0,84,39,4,0,13,0,0,60,71,0,0,40,3,0,120,155,219,127,177,50,32,761,10953,3762,468,4440,549,144,20310,10,274,34,16,7,7,347,7,191,27,16,4,3,264,97,1660,51,169,37,15,2036,369,556,101,314,41,9,1395,373,242,46,277,27,8,977,922,234,39,403,87,11,1692,2790,217,37,930,119,21,4111,5021,73,20,1209,91,15,6432,2175,15,7,398,19,5,2625,602,0,0,116,7,0,724,199,3,0,64,7,0,274,95,0,0,35,3,0,134,36,0,0,14
11201,6,74,29,21,15,7,149,5,229,35,20,21,0,315,71,182,64,153,71,3,548,200,134,31,289,107,3,778,221,21,3,276,46,7,584,570,44,16,348,56,7,1030,1119,28,13,550,59,8,1768,1438,24,15,588,34,9,2107,490,5,0,198,7,9,705,164,0,0,88,3,5,256,51,3,0,30,8,0,88,24,4,3,22,0,0,56,17,0,0,5,0,0,24,49,0,0,41,9,3,103,66,54,22,99,36,13,292,4491,803,229,2722,480,72,8793,4,14,8,18,10,0,53,0,20,13,4,7,0,53,28,271,57,95,54,5,503,107,169,56,156,55,3,549,105,78,17,197,38,0,435,307,62,9,301,69,5,758,898,53,12,467,34,14,1481,1335,32,14,633,35,13,2059,874,7,4,339,17,8,1246,447,0,0,171,15,0,641,184,0,0,88,10,0,284,78,5,0,32,8,0,120,41,0,0,23
11202,3,84,34,45,23,0,190,9,256,20,50,10,4,348,191,192,93,286,86,7,857,584,136,54,418,70,13,1272,372,48,11,330,46,4,812,815,39,19,374,40,6,1296,933,18,3,397,38,8,1397,271,7,3,107,7,4,400,21,0,3,18,0,0,55,4,0,0,3,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,6,0,27,50,45,28,96,43,15,276,3278,818,268,2141,380,62,6950,4,32,20,34,12,0,105,7,28,14,23,8,0,79,83,268,44,154,46,9,606,391,171,106,286,69,12,1029,323,81,44,262,26,8,735,855,60,23,429,41,13,1416,1224,34,11,562,43,9,1874,532,11,0,221,14,5,787,80,0,0,44,4,0,130,10,4,0,6,0,0,23,4,0,0,4,0,0,9,0,0,0,0,0,0,7,0,0,0,0
11203,11,70,6,32,7,0,123,10,312,17,22,8,9,369,64,220,53,188,122,5,642,184,127,22,311,119,11,776,218,29,15,285,43,4,595,665,48,11,406,48,13,1181,1631,29,15,689,74,18,2457,1612,17,10,480,64,10,2195,410,3,0,107,9,3,525,101,3,0,34,5,3,143,40,0,0,18,4,0,60,18,3,0,6,0,0,26,4,0,0,0,0,0,11,28,4,0,12,9,0,58,77,60,25,113,49,16,341,5059,926,179,2693,563,92,9509,6,27,4,18,5,0,51,0,22,8,9,4,5,55,19,391,9,86,40,10,548,97,182,48,166,98,11,605,103,79,10,210,53,6,463,397,52,16,287,68,10,836,1302,59,19,598,59,9,2054,1877,28,17,656,84,12,2681,875,6,0,247,27,7,1157,268,0,0,59,9,0,336,103,0,0,30,8,0,144,39,0,0,13,3,0,60,22,0,0,0
11301,21,53,32,75,71,4,255,37,118,23,49,16,6,251,332,165,25,297,92,12,932,668,132,21,355,102,7,1281,365,12,9,171,34,6,603,434,11,0,95,16,0,552,182,0,0,45,3,0,233,92,0,0,28,0,0,120,3,0,0,7,0,0,12,0,5,0,0,0,0,5,3,0,0,4,0,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,6,3,3,19,35,29,6,80,76,21,243,2179,542,120,1207,417,61,4528,8,26,13,29,47,5,129,18,26,3,19,26,0,91,148,152,28,199,67,8,603,599,167,28,326,102,19,1240,315,38,3,209,44,10,616,596,45,6,215,43,13,910,480,8,4,125,22,9,647,240,0,0,43,7,0,290,14,3,0,4,3,0,29,3,0,0,4,4,0,10,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
11302,0,23,9,27,53,8,116,8,51,0,26,12,0,92,83,52,9,107,30,4,287,185,68,0,100,23,3,382,110,9,0,51,10,0,172,108,0,0,36,7,3,155,80,0,0,15,0,0,98,11,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,5,0,0,3,0,0,14,14,14,0,18,16,6,63,597,210,18,388,154,26,1396,9,13,11,17,13,0,59,0,7,5,9,7,0,38,42,48,5,69,18,6,189,157,49,7,110,21,6,346,93,23,0,54,12,0,181,135,10,0,46,3,0,191,122,3,0,32,5,0,165,35,3,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11303,18,187,47,89,48,3,391,33,374,20,68,24,9,529,382,414,56,316,57,16,1227,917,296,29,437,133,15,1832,454,92,8,273,188,4,1022,963,39,5,313,82,5,1414,1069,16,0,267,49,7,1402,516,3,0,96,17,3,636,108,0,0,21,10,0,136,11,0,0,10,4,0,27,8,0,0,3,6,0,20,0,4,0,0,0,0,7,0,0,0,3,0,0,7,22,0,0,12,4,0,36,76,89,12,100,80,13,376,4580,1521,175,2007,699,75,9061,18,88,22,52,40,7,225,12,85,35,45,6,3,191,162,508,45,221,36,21,988,788,300,39,342,54,17,1544,479,110,12,274,32,8,911,1070,108,9,346,205,7,1746,1746,39,0,414,79,9,2297,972,5,0,182,21,0,1183,196,5,0,46,4,0,245,22,0,0,10,6,0,40,9,0,0,6,3,0,19,6,0,0,5,0,0,8,0,0,0,0
11401,17,122,26,31,14,5,204,10,257,27,30,36,3,365,199,353,96,238,70,6,958,605,271,61,421,118,15,1492,621,111,21,330,150,4,1235,1335,84,23,398,94,11,1950,1226,20,13,251,42,5,1565,423,5,3,78,16,3,528,27,0,4,23,5,0,56,12,0,0,11,0,0,25,5,4,0,8,4,0,16,5,0,0,6,0,0,14,3,0,0,4,6,0,5,24,0,0,16,3,0,48,67,56,22,84,49,10,289,4584,1284,287,1926,611,61,8756,15,42,6,18,10,0,80,9,55,23,16,10,0,111,34,349,34,103,54,12,578,278,322,98,219,71,13,990,274,116,40,226,42,9,711,792,172,35,384,212,10,1608,1936,118,35,538,90,24,2738,1416,24,8,291,44,11,1795,205,0,0,48,22,0,274,35,0,0,17,4,0,55,20,4,0,9,0,0,36,6,0,0,5,4,0,17,3,0,0,0
11402,8,14,11,15,7,0,55,0,13,11,9,6,0,39,43,100,43,59,19,3,273,156,104,32,105,23,11,436,136,34,8,88,18,0,280,361,68,21,128,7,5,585,494,36,12,147,26,4,715,459,0,0,78,6,0,546,149,0,0,31,0,0,182,65,3,0,10,0,0,76,14,0,0,0,0,0,19,8,0,0,0,0,0,17,7,0,0,0,0,0,12,13,0,0,6,3,0,19,27,18,12,40,37,7,139,1947,387,152,716,146,31,3388,0,5,0,12,4,0,19,0,9,6,3,0,0,16,16,16,6,30,19,0,90,31,121,39,55,10,0,260,68,46,23,60,17,0,206,147,35,11,79,9,0,280,340,78,21,150,9,4,595,710,28,5,148,7,5,901,394,0,0,78,4,0,478,169,0,0,33,0,0,206,52,0,0,13,0,0,69,35,4,0,7,0,0,39,12,0,0,4
11501,3,14,7,6,0,0,33,0,30,28,3,0,0,59,0,25,56,27,6,0,115,13,19,23,30,20,3,109,18,13,5,34,50,0,113,43,6,6,52,34,0,152,156,13,9,121,27,0,321,1068,13,7,245,16,8,1351,1461,3,0,182,4,7,1656,706,3,5,89,0,0,805,371,0,0,42,0,0,426,161,0,5,16,0,0,184,74,0,0,7,0,0,85,104,0,0,13,8,0,123,90,12,44,75,22,14,252,4264,155,187,947,194,36,5776,3,0,8,4,0,0,13,0,11,8,4,0,0,17,8,27,72,10,3,0,120,9,23,38,22,4,0,90,8,12,33,24,0,0,81,30,7,14,29,45,0,128,63,11,12,76,33,0,194,326,8,14,145,18,0,518,1475,10,6,227,13,3,1729,1848,7,0,172,9,3,2035,1040,0,5,104,0,0,1155,460,0,3,59,5,6,532,261,0,0,35
11502,0,0,0,6,3,0,16,0,0,10,0,0,0,5,6,0,7,22,5,0,42,10,0,7,31,13,0,58,10,0,5,40,9,0,59,18,0,0,47,7,0,76,63,0,0,62,8,0,135,119,0,6,64,15,0,199,111,0,0,34,3,0,148,75,0,0,22,5,0,101,48,0,0,13,0,0,63,19,0,0,8,0,0,30,12,0,0,0,0,0,14,20,0,0,8,0,0,30,14,0,13,28,16,0,66,523,4,33,393,87,9,1051,0,0,0,6,3,0,8,0,0,0,0,0,0,4,0,0,3,9,3,0,20,0,0,0,19,5,0,27,0,0,8,20,5,0,40,7,0,3,26,5,0,45,37,0,0,44,9,0,86,83,0,6,52,11,0,144,95,0,0,47,4,0,149,104,0,0,40,7,0,148,83,0,0,12,0,0,101,44,0,0,11,0,0,50,26,0,0,10
11503,0,0,7,5,11,0,26,0,0,0,7,6,0,11,3,0,0,30,6,0,42,18,0,0,46,34,0,101,14,0,0,34,10,0,66,43,0,0,54,8,0,105,124,0,0,33,3,3,160,116,0,0,36,0,0,158,50,0,0,19,0,0,69,31,0,0,5,0,0,34,11,0,0,0,0,0,13,0,0,0,4,0,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,5,7,0,0,26,17,0,49,430,0,18,297,95,8,846,0,0,3,3,8,0,21,6,0,0,0,0,0,6,0,0,0,18,4,0,26,4,0,0,22,9,0,35,3,0,0,26,27,0,53,20,0,0,23,10,0,50,48,0,0,46,6,0,101,187,0,0,49,4,0,237,106,0,0,33,3,0,150,50,0,0,6,3,0,61,31,0,0,3,0,0,39,9,0,0,4,0,0,12,3,0,0,0
11504,8,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,0,23,5,0,32,14,3,0,15,15,0,47,16,0,0,23,19,0,64,28,0,0,31,11,0,68,64,0,0,52,9,0,124,128,0,0,47,6,0,180,196,0,0,22,0,0,224,210,0,0,35,0,0,245,70,0,0,11,0,0,77,19,0,0,4,0,0,28,8,0,0,0,0,0,6,10,0,0,0,0,0,10,14,4,0,23,5,5,46,779,8,8,290,78,9,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,3,7,10,6,0,22,4,0,0,20,0,0,25,17,4,0,23,36,0,73,27,4,0,19,37,0,86,93,3,0,36,15,0,151,153,0,0,41,3,0,200,381,0,0,47,3,0,433,325,0,0,17,0,0,340,103,0,0,13,0,0,118,39,0,0,3
11601,8,391,44,19,5,0,467,3,966,28,5,3,0,999,16,735,37,68,12,6,877,73,567,43,134,11,4,828,132,177,21,146,10,4,485,483,313,25,243,20,10,1091,2225,124,22,617,43,20,3059,2644,25,7,473,78,14,3238,370,8,0,98,8,0,486,48,6,0,12,0,0,74,12,0,0,4,0,0,22,4,7,0,3,0,0,12,0,3,0,0,0,0,3,37,0,0,12,0,0,56,95,205,15,107,23,25,471,6150,3519,246,1943,213,89,12160,0,188,12,5,0,4,208,0,162,15,6,0,5,189,12,1110,26,42,11,5,1202,42,568,29,74,5,5,729,62,278,22,75,8,6,452,161,225,25,130,9,7,555,746,261,34,322,26,3,1395,4734,286,17,776,103,23,5946,1872,29,3,285,35,6,2222,405,0,0,58,11,5,472,78,4,0,10,0,0,101,18,0,0,5,5,0,23,7,0,0,3
11602,5,19,0,10,0,0,33,3,65,3,3,0,0,67,9,51,9,22,25,0,119,44,50,12,44,64,0,203,38,13,3,52,66,3,176,100,28,14,71,60,0,274,422,55,6,168,30,3,677,1239,4,0,199,17,3,1467,839,0,0,114,0,0,957,484,0,6,54,4,0,555,81,0,3,13,3,0,99,9,0,0,5,0,0,15,5,0,0,4,0,0,13,13,0,0,5,0,0,23,47,15,10,51,20,10,148,3342,301,62,806,296,24,4831,3,10,0,0,0,0,20,0,4,0,0,0,0,8,5,47,14,14,12,0,93,11,52,3,14,25,0,110,18,34,10,38,4,0,110,43,24,8,40,63,4,183,126,35,3,92,32,0,294,882,49,10,179,28,4,1159,1400,14,4,184,11,7,1623,1384,0,0,112,4,3,1509,626,0,3,49,4,3,684,87,0,4,10,0,0,93,17,0,0,0
11603,3,349,10,10,0,0,379,6,745,11,5,3,3,774,15,1082,31,48,6,11,1189,75,973,38,87,6,6,1193,157,599,24,120,15,5,915,797,232,12,268,22,4,1334,2246,84,15,482,58,21,2906,1393,18,8,202,33,10,1668,116,10,0,51,7,0,175,15,3,0,10,3,0,33,6,5,0,4,0,0,17,3,12,0,0,0,0,19,0,4,0,0,0,0,7,26,0,0,8,0,0,37,83,263,22,75,12,26,472,4941,4383,175,1364,167,93,11126,3,153,5,4,5,0,165,0,132,9,0,0,0,146,8,1032,17,26,9,5,1089,29,834,38,44,7,10,958,55,337,15,44,6,7,464,158,443,19,116,12,5,753,1732,718,19,338,38,21,2866,3191,180,29,533,80,18,4025,990,34,4,133,17,6,1184,167,5,0,34,0,0,202,26,0,0,6,0,3,40,8,6,0,0,0,0,16,4,0,0,3
11701,5,169,4,6,0,0,184,0,530,6,4,3,0,542,19,249,23,22,3,0,316,39,145,12,29,13,0,244,22,33,12,30,13,0,111,150,60,4,59,16,0,290,705,45,4,112,7,8,885,907,41,0,177,19,6,1144,398,21,9,80,3,4,510,465,7,0,57,4,5,543,133,0,0,17,0,0,156,50,6,0,6,0,0,65,16,5,0,0,0,0,21,20,0,0,7,0,0,26,48,83,11,46,12,12,219,2977,1392,94,657,96,37,5254,0,80,0,0,0,0,88,0,59,5,0,0,0,74,7,629,12,14,0,5,663,10,214,16,16,0,0,266,22,81,10,28,0,3,142,28,60,3,33,36,0,158,180,41,4,58,25,0,317,1099,62,3,160,20,4,1350,911,22,0,127,10,0,1075,878,12,6,98,20,4,1013,948,9,0,84,8,0,1053,275,0,0,40,6,0,325,136,0,0,14
11702,6,67,12,12,0,0,93,3,184,13,11,0,0,218,31,124,51,35,0,0,247,113,82,45,80,3,3,325,176,30,17,110,12,5,344,468,32,18,141,15,0,673,1157,38,21,249,14,4,1480,1581,9,8,310,21,7,1938,993,9,3,194,9,9,1213,613,3,3,100,5,0,726,271,3,0,43,0,0,320,115,0,0,27,0,0,145,63,0,0,13,0,0,76,40,0,0,17,0,0,61,87,41,18,50,13,8,218,5723,618,198,1392,99,41,8083,4,21,0,10,0,0,35,5,29,12,9,0,0,51,17,223,15,25,4,0,286,49,101,48,55,5,0,255,97,63,12,68,5,6,247,262,65,19,67,18,3,438,561,47,15,153,14,5,794,1494,33,16,248,14,6,1810,1485,11,4,230,7,5,1742,1030,3,0,191,4,0,1239,674,10,4,97,4,0,788,398,0,0,66,0,0,473,280,0,0,49
11703,37,1062,60,24,12,13,1199,12,2562,55,20,12,28,2692,103,1064,144,142,18,11,1481,260,584,107,248,30,8,1239,382,165,40,221,27,0,832,1130,218,94,355,36,7,1837,2616,203,150,720,62,15,3770,5324,146,64,1071,87,28,6716,6702,50,19,1155,67,30,8013,5709,33,12,942,60,29,6782,3481,29,17,579,40,17,4164,1827,30,3,384,24,8,2283,1065,13,3,235,10,10,1328,1355,3,3,369,26,8,1770,562,467,52,341,107,98,1626,30573,6612,819,6806,626,314,45746,40,491,30,17,9,5,588,6,409,42,17,10,0,477,52,3022,108,73,18,28,3311,128,802,185,174,29,9,1322,163,409,58,192,24,3,843,433,269,104,279,66,12,1166,1787,422,277,657,172,26,3342,3698,274,219,946,182,21,5340,6220,87,98,1040,71,11,7528,7849,59,22,1121,81,22,9161,6762,35,27,951,63,19,7854,4230,17,24,745,41,13,5067,2280,9,7,428
11801,26,75,26,10,0,0,143,14,210,24,6,0,0,250,60,89,32,63,0,7,247,68,51,13,73,9,0,218,108,10,9,105,17,4,248,407,21,4,156,20,6,614,1075,14,5,359,28,17,1496,2657,12,13,690,25,14,3413,3187,11,3,746,22,12,3990,2403,3,4,617,20,8,3050,1437,0,0,395,15,5,1864,985,5,0,304,5,4,1304,582,7,3,168,4,6,770,1507,0,0,508,17,9,2040,300,34,37,203,29,55,659,14815,535,175,4404,224,152,20302,12,19,9,13,3,0,52,3,16,14,4,0,3,36,29,244,9,49,0,0,330,36,71,36,59,10,0,199,35,25,3,72,12,0,152,135,9,10,76,13,0,246,551,19,3,175,21,0,781,1520,21,16,350,27,11,1941,2269,6,9,505,17,7,2820,2983,4,5,564,19,9,3577,2500,5,9,499,13,18,3042,1606,0,4,400,15,7,2033,1076,0,0,254
11802,19,427,22,21,3,0,485,10,1124,30,7,15,6,1190,47,549,104,54,27,4,784,113,345,56,99,31,0,641,109,84,12,105,80,0,387,265,98,20,177,74,4,639,997,93,20,346,49,4,1505,3612,76,4,736,35,12,4479,3989,49,6,712,25,11,4792,2129,13,0,392,20,4,2558,1137,8,0,243,6,4,1393,534,8,4,121,3,5,677,294,0,3,74,7,0,377,482,0,3,133,13,3,638,230,243,31,192,31,41,763,13966,3113,307,3415,409,109,21319,23,196,6,15,9,0,242,7,171,18,4,3,0,201,30,1392,23,31,7,8,1493,67,462,72,73,6,5,693,84,203,16,90,12,0,407,167,140,28,138,61,5,538,372,129,34,195,74,5,808,1540,94,92,398,87,11,2219,3741,62,28,569,47,15,4464,4172,27,6,565,43,11,4827,2460,15,7,428,20,4,2941,1284,6,3,232,16,0,1536,732,4,0,143
11901,5,557,23,25,6,14,630,0,1295,52,12,7,6,1367,50,949,84,84,16,9,1187,70,664,87,114,37,14,977,84,206,37,127,22,3,484,260,257,45,206,37,12,820,1444,277,38,490,87,16,2352,3074,155,21,654,124,23,4039,1079,12,10,234,36,11,1380,257,10,3,58,5,0,333,51,3,0,10,6,0,74,18,16,0,0,5,0,38,3,5,0,0,0,0,8,25,0,0,10,0,0,43,136,295,28,145,29,26,668,6552,4697,427,2169,418,125,14397,3,244,12,6,0,3,274,0,229,21,3,6,3,263,9,1681,82,56,14,7,1851,46,842,94,98,26,5,1113,75,444,34,98,11,6,672,149,350,35,126,28,5,694,415,323,71,260,39,6,1114,2993,285,42,687,124,19,4157,2628,120,20,560,111,24,3467,1203,18,4,195,41,6,1472,566,6,0,82,18,3,683,96,4,0,31,6,0,138,29,0,0,6
11902,15,163,18,8,0,3,211,3,448,21,6,11,4,497,43,349,63,71,11,7,541,153,230,73,132,28,4,621,298,63,23,128,23,7,540,1350,65,25,236,48,3,1729,3903,81,11,500,87,32,4611,2242,57,10,452,115,19,2887,970,14,0,200,31,12,1218,309,3,0,57,4,0,378,76,0,0,13,0,0,94,24,0,0,9,5,0,43,6,0,0,0,0,0,6,53,0,0,10,3,0,66,173,134,18,141,32,32,528,9620,1611,269,1964,399,112,13977,16,67,4,5,0,0,96,5,76,12,14,0,0,105,27,544,26,60,10,9,674,91,351,59,97,10,3,619,127,156,22,85,14,4,408,253,116,31,100,22,3,527,2387,92,22,313,54,12,2883,4966,89,22,607,128,30,5845,2092,41,13,365,67,9,2584,1154,15,3,189,31,10,1401,411,3,0,55,9,3,492,111,0,0,20,4,0,141,70,0,0,13
11903,10,295,20,8,6,3,341,4,763,28,13,9,4,819,20,430,60,71,7,8,604,70,301,46,113,14,5,550,77,84,14,109,22,4,311,374,84,12,175,29,0,673,1404,88,12,318,31,9,1856,2677,58,10,449,43,11,3243,1425,12,0,250,17,7,1709,475,8,0,86,6,0,573,153,0,0,30,4,0,192,57,11,0,13,0,0,85,23,0,0,7,0,0,33,36,0,0,15,0,0,49,139,159,28,132,26,35,528,6946,2290,241,1791,218,90,11571,11,121,6,12,0,0,142,0,114,15,9,0,0,133,11,924,30,32,13,9,1021,38,411,67,75,17,8,617,47,207,26,82,8,0,371,110,161,37,85,40,0,433,442,118,24,214,30,8,822,2759,88,24,403,33,10,3318,2877,40,6,400,34,6,3373,1518,11,6,231,35,0,1800,523,0,0,94,8,0,624,201,0,0,34,3,0,247,59,0,0,13
11904,11,111,6,18,4,0,148,5,299,14,13,0,0,338,20,177,50,57,24,0,336,91,117,25,99,19,7,367,125,32,11,119,24,3,317,384,48,20,164,21,4,644,1890,31,9,389,50,18,2391,4028,34,9,568,48,15,4705,2001,10,4,322,35,6,2379,618,3,0,108,10,6,744,204,0,0,27,0,0,239,89,0,0,15,0,0,108,26,0,0,0,3,0,33,50,0,0,22,5,4,81,171,82,28,152,26,34,487,9719,943,185,2094,264,106,13310,13,42,6,14,0,0,76,0,43,0,6,0,0,53,22,371,34,41,3,0,467,53,142,34,79,11,0,332,65,66,29,90,13,3,262,168,64,20,106,36,3,389,590,46,13,223,33,5,899,3734,44,17,511,51,14,4371,4276,23,10,481,49,14,4854,2796,10,12,362,33,6,3216,959,5,3,136,14,0,1113,274,3,0,63,8,0,341,100,0,0,16
