SA3_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
11902,6,0,7,3,11,161,540,376,166,234,98,23,1612,4,0,14,49,73,121,56,19,6,6,0,0,357,4,0,0,18,35,244,310,97,38,60,8,11,829,0,0,8,6,0,48,50,33,0,16,4,7,173,6,6,26,115,193,432,250,31,51,14,3,48,1172,7,14,99,175,90,97,51,11,4,3,0,23,578,5,0,15,16,19,28,16,3,0,0,0,8,110,0,0,6,5,3,12,15,15,4,3,6,16,77,282,33,373,1770,408,437,144,22,14,7,9,136,3638,9,3,13,51,13,23,8,0,0,6,0,523,641,320,52,546,2205,840,1610,1434,605,290,347,127,803,9185,13,9,12,6,16,163,554,525,294,452,272,224,2538,3,0,15,36,47,187,146,45,37,27,9,53,608,6,4,6,25,56,386,797,483,279,364,119,174,2710,0,0,6,16,12,63,146,105,48,81,27,49,553,25,10,70,312,475
11903,10,0,9,3,16,127,549,607,266,390,260,19,2251,5,0,17,38,52,110,85,35,14,21,11,5,385,6,0,0,23,26,238,345,172,73,130,35,9,1077,0,0,0,0,3,32,51,46,17,23,14,12,206,0,5,17,58,166,335,280,63,121,44,9,36,1126,3,9,68,121,104,158,84,24,17,13,6,25,627,6,0,7,6,12,27,20,3,9,4,3,16,115,0,0,0,4,0,14,19,7,7,14,4,8,75,352,32,333,1309,510,741,317,77,29,26,28,130,3892,10,0,8,37,12,17,3,5,0,0,0,528,610,388,38,460,1617,902,1794,1752,1032,559,669,384,781,10362,9,8,10,7,26,151,573,590,389,730,685,297,3469,5,0,9,27,27,134,130,63,36,67,38,50,578,8,0,9,36,59,383,894,665,501,832,350,252,3997,0,0,3,7,11,58,121,93,98,116,65,63,635,11,7,43,121,202
11904,13,0,4,3,26,151,727,762,376,555,283,33,2925,0,0,13,54,81,179,92,21,11,18,8,9,489,7,0,0,14,37,257,452,191,92,122,29,16,1234,6,0,0,8,8,32,65,46,20,33,12,14,235,10,4,14,78,203,413,375,64,114,52,13,49,1390,10,3,81,144,101,130,92,16,19,5,0,19,622,3,0,11,18,17,35,20,0,4,3,0,12,122,3,0,0,0,7,14,26,9,6,19,9,10,102,256,16,325,1522,506,541,234,57,24,15,20,131,3663,5,0,8,32,12,26,0,3,0,0,0,631,717,311,30,463,1877,991,1777,2097,1177,668,826,378,914,11494,11,0,6,10,14,124,626,622,426,692,457,255,3249,4,5,11,27,23,131,137,62,28,42,19,51,542,9,5,15,17,45,357,921,630,355,612,184,222,3370,3,0,4,5,15,66,146,128,62,124,71,55,675,14,13,38,153,242
12001,11,0,0,6,5,53,315,471,325,762,610,28,2581,5,0,8,15,18,55,57,36,19,16,17,3,245,4,0,3,6,17,110,225,155,98,197,65,7,873,0,0,0,3,8,21,38,30,26,31,26,11,192,7,0,5,26,72,168,201,47,164,79,34,18,819,0,4,33,59,39,66,85,22,27,33,9,6,378,0,0,0,5,3,19,21,10,9,3,3,9,77,0,0,0,0,0,6,12,9,7,14,5,12,74,146,13,165,704,218,394,222,59,29,34,22,80,2086,3,0,3,13,7,7,4,0,0,0,0,478,512,175,15,225,827,386,891,1177,827,702,1173,796,647,7843,0,0,0,7,9,37,186,219,220,533,688,153,2062,0,0,0,12,17,50,72,39,25,44,31,29,318,7,4,6,14,17,129,410,385,414,781,371,154,2693,0,0,0,5,7,28,61,56,38,139,100,38,478,9,3,13,32,64
12002,7,0,5,5,0,31,190,335,270,808,951,18,2619,6,0,0,6,12,45,66,20,13,28,21,0,221,0,0,0,0,6,61,172,123,93,206,100,7,764,0,0,0,0,0,11,15,22,12,42,44,8,157,0,0,0,9,29,81,122,41,177,84,60,14,609,0,0,7,26,25,47,51,19,26,16,8,7,227,3,0,0,0,0,8,3,3,10,12,3,5,49,0,0,0,0,0,0,4,6,9,18,21,5,61,19,3,48,216,69,120,108,39,17,19,17,22,694,0,0,0,4,0,5,4,0,0,0,0,410,422,31,4,65,269,146,398,735,614,624,1227,1228,493,5834,0,0,3,4,4,17,58,89,103,307,603,99,1285,0,0,0,8,4,20,42,33,14,32,26,15,181,0,0,8,0,4,46,178,183,246,611,360,86,1721,0,0,0,0,0,12,31,39,46,129,155,14,427,3,0,0,5,16
12003,13,0,0,4,21,138,716,832,435,747,423,30,3365,7,0,21,86,112,236,129,51,21,21,9,13,713,4,0,6,18,39,280,466,249,114,186,63,23,1452,0,0,0,9,8,62,76,58,34,35,25,9,310,13,3,19,73,214,408,432,77,158,67,18,42,1531,7,16,116,143,85,161,94,31,17,12,5,23,721,5,0,7,14,15,23,25,9,6,0,0,5,112,0,0,0,3,4,11,24,15,11,15,15,6,113,327,24,315,1273,364,419,184,55,25,21,17,111,3147,11,0,4,23,12,17,10,3,7,0,0,653,744,387,46,496,1650,882,1745,2155,1387,832,1118,585,912,12196,17,3,12,6,9,126,516,530,386,734,913,270,3527,4,0,6,27,41,129,140,83,35,74,44,49,633,6,5,4,22,26,336,800,604,471,973,484,254,3990,4,0,0,13,15,42,126,112,107,160,125,70,769,14,13,42,108,226
12101,3,0,5,8,12,56,327,538,376,915,894,15,3143,3,0,5,37,28,106,77,35,38,52,36,0,406,5,0,3,3,11,124,279,177,126,255,126,16,1132,0,0,4,0,3,18,44,32,26,44,44,9,223,6,0,6,20,53,203,280,66,293,139,59,17,1136,3,7,35,76,53,120,97,49,52,35,36,16,574,0,0,0,4,4,15,20,3,7,12,4,4,82,0,0,0,0,0,4,9,10,9,15,13,13,82,158,13,146,424,204,502,380,132,80,113,87,77,2318,0,0,7,8,3,9,7,4,0,3,0,581,626,183,27,213,582,372,1149,1510,1053,1007,1580,1306,749,9720,8,3,0,9,9,52,194,262,253,621,1226,217,2849,0,0,0,9,13,58,73,36,49,75,64,33,414,7,7,10,16,17,139,383,345,500,1274,797,244,3728,6,0,3,4,5,16,54,60,93,173,181,35,633,12,14,11,34,61
12102,6,0,4,7,8,42,260,463,257,492,258,14,1810,0,0,3,14,28,95,67,22,16,22,8,6,285,0,0,3,13,15,122,253,165,100,165,37,14,887,0,0,4,3,6,15,36,28,17,33,15,5,166,9,0,8,13,45,164,234,54,177,51,17,17,780,0,3,22,61,50,116,105,20,19,7,0,10,413,0,0,0,6,9,21,13,0,9,3,0,9,67,0,0,0,3,0,9,11,11,8,19,0,3,69,107,6,123,534,316,561,259,54,30,28,7,57,2079,0,0,4,15,5,6,6,0,0,0,0,358,386,118,14,172,668,472,1148,1244,827,631,822,336,488,6950,7,0,5,3,4,50,241,341,308,662,588,211,2429,0,0,7,15,7,80,98,60,40,51,21,39,424,3,3,6,10,18,182,702,615,609,959,272,226,3614,0,0,0,7,6,28,89,91,80,153,63,40,554,3,6,15,35,65
12103,4,0,10,0,3,36,159,224,184,446,530,18,1620,0,0,8,16,15,95,104,71,37,74,50,8,480,4,0,0,4,6,81,175,138,136,278,133,15,973,0,0,0,3,4,20,33,21,16,43,35,8,174,5,0,6,12,33,117,207,80,305,154,78,32,1029,3,3,20,70,50,168,203,96,96,94,66,19,880,4,0,0,11,6,13,21,7,18,9,4,4,94,0,0,0,0,0,6,16,9,4,16,14,13,75,120,10,139,410,323,872,807,305,167,264,191,139,3737,0,0,0,11,8,3,5,0,4,0,5,564,605,147,12,192,530,448,1415,1736,949,977,1378,1101,810,9686,11,0,7,3,3,55,160,229,237,822,1631,352,3513,4,0,3,18,7,39,85,64,62,105,121,75,581,5,0,4,15,22,106,409,388,823,1869,1027,451,5121,0,0,0,3,10,11,51,55,70,154,165,60,578,15,0,6,27,59
12104,6,0,3,3,9,52,374,643,462,1455,1543,30,4587,4,0,14,25,21,105,109,56,49,84,64,13,528,0,0,3,0,8,109,307,229,192,394,190,25,1467,0,0,0,0,6,20,31,26,17,70,50,9,227,6,0,6,10,27,148,266,101,432,184,112,20,1314,3,8,18,46,30,100,115,52,97,105,54,15,643,0,0,0,3,5,11,17,0,18,13,9,8,84,3,0,0,0,0,3,11,14,19,29,36,9,121,71,11,60,179,120,299,348,179,116,168,150,54,1764,0,0,5,7,3,6,0,0,0,0,0,819,847,99,19,115,279,234,851,1571,1309,1389,2508,2213,1000,11586,10,0,7,4,5,14,97,101,96,332,793,111,1570,0,0,0,3,6,19,33,14,18,41,54,23,211,10,5,9,3,3,55,172,152,268,714,498,135,2022,0,0,0,0,4,11,29,39,51,124,168,15,452,11,3,9,11,21
12201,3,0,0,0,0,17,140,264,162,440,453,16,1496,0,0,4,9,12,50,58,28,12,20,20,6,219,0,0,5,0,8,59,123,77,57,135,50,7,527,0,0,0,3,0,9,11,15,16,23,14,0,92,0,0,0,0,17,57,73,37,123,44,32,11,392,4,0,14,28,22,52,76,24,25,23,7,4,269,0,0,0,0,7,5,6,6,4,3,7,3,41,0,0,0,0,0,0,3,9,3,14,15,0,56,27,3,23,138,107,198,221,70,65,52,44,49,991,0,0,0,3,0,0,0,0,0,0,0,319,331,32,3,48,179,166,456,726,527,467,758,638,411,4416,0,0,0,0,0,8,38,55,70,169,372,63,781,0,0,0,6,0,18,24,14,24,43,11,19,161,4,0,6,0,5,36,141,150,265,542,305,89,1545,0,0,0,0,0,7,19,17,30,62,86,17,243,3,3,0,12,7
12202,3,0,4,8,3,36,190,264,115,269,213,20,1133,4,0,5,11,21,79,99,49,18,26,18,12,337,6,0,3,9,16,86,226,140,74,154,41,6,760,0,0,3,0,7,14,24,21,18,27,9,15,138,0,3,3,19,22,77,136,37,148,50,28,9,537,0,0,24,50,44,105,98,39,31,34,18,13,465,0,0,0,0,0,14,13,12,3,0,0,5,64,0,0,0,0,7,4,10,9,3,3,8,5,51,46,8,80,336,206,499,296,111,77,77,83,75,1899,0,0,3,7,4,7,4,4,0,0,0,362,397,61,16,125,431,333,927,1104,691,499,645,428,529,5784,6,0,3,6,3,33,132,194,181,381,391,189,1514,7,0,3,3,4,37,95,64,35,46,22,49,373,9,0,3,8,23,136,539,434,416,762,288,265,2875,0,0,0,0,4,10,57,51,36,102,66,32,361,3,3,0,8,27
12203,9,0,4,4,0,106,730,927,453,952,603,61,3860,6,0,10,33,41,185,143,61,21,35,20,11,571,11,0,0,6,28,221,536,318,171,303,68,18,1676,3,0,0,0,0,19,73,53,38,56,11,20,287,7,0,10,25,74,237,300,75,224,96,25,32,1097,5,4,42,124,120,274,169,56,50,25,10,19,910,0,0,9,9,10,19,33,10,8,8,5,11,128,0,0,0,0,0,13,18,22,12,23,14,10,118,112,14,188,1011,560,1114,627,155,70,60,54,168,4129,3,0,3,23,10,16,5,5,4,4,0,713,792,158,24,274,1252,846,2205,2636,1681,1052,1573,811,1068,13563,8,0,3,8,10,90,422,508,425,955,1058,345,3831,0,4,4,13,18,117,193,100,70,94,74,89,782,12,6,14,21,39,341,1244,1025,1099,1907,723,483,6920,0,0,5,0,11,40,133,152,129,228,159,77,937,8,10,23,37,98
12301,4,0,0,3,12,36,309,450,228,258,91,21,1414,0,0,0,5,6,41,29,13,8,7,0,3,114,0,0,4,3,4,91,192,125,50,70,9,6,558,0,0,0,0,0,10,28,26,20,23,7,8,127,0,0,5,10,48,114,149,26,66,18,5,17,459,0,0,6,35,39,59,25,6,9,0,0,6,186,0,0,0,0,0,13,6,4,6,0,0,5,36,0,0,0,0,4,0,16,7,7,0,0,0,44,27,0,62,437,184,224,74,19,10,8,7,38,1085,0,0,0,7,7,9,0,0,0,0,0,194,224,38,7,87,514,305,593,826,681,394,381,127,301,4253,6,3,5,0,5,36,273,425,329,554,291,185,2118,0,0,0,3,3,32,51,29,20,15,7,18,184,4,0,3,10,12,198,754,649,350,466,124,157,2727,0,0,4,0,3,23,86,119,70,81,36,36,451,4,4,0,16,48
12302,10,0,4,8,17,129,897,856,329,369,94,50,2749,5,0,6,23,22,84,87,26,9,13,0,6,292,3,0,0,17,28,288,556,245,83,108,13,29,1365,0,0,3,0,10,40,103,52,20,23,3,19,278,7,8,20,74,182,528,469,59,106,28,9,66,1557,6,3,45,150,110,148,92,3,10,5,0,20,592,4,0,3,11,16,36,42,0,7,0,0,21,149,5,0,0,0,5,12,35,18,0,3,3,5,87,124,19,239,1420,467,560,168,25,10,5,4,111,3138,9,0,9,27,18,19,9,6,3,0,0,554,650,162,26,334,1722,863,1840,2450,1295,582,563,134,871,10843,14,8,5,6,13,164,910,1080,723,812,442,425,4585,0,0,3,19,21,100,125,83,36,22,12,42,468,13,9,13,26,45,417,1396,832,413,507,179,304,4147,0,0,0,5,14,73,231,171,83,104,38,59,785,13,8,28,138,271
12303,9,0,6,4,9,34,209,186,98,131,48,22,750,0,0,0,15,6,35,28,20,0,5,3,5,120,3,0,0,4,22,75,155,78,37,45,12,18,453,0,0,0,4,6,14,31,13,6,4,5,5,90,0,3,5,17,37,115,130,24,71,7,10,10,425,0,0,6,45,35,69,22,3,4,0,0,3,195,0,0,0,4,5,14,9,0,0,0,0,4,42,0,0,0,0,0,3,9,0,0,9,0,5,31,29,5,68,424,183,240,73,8,3,3,11,44,1097,6,0,4,4,4,0,0,0,4,0,0,172,193,42,8,91,521,301,611,670,342,227,204,87,290,3391,4,0,5,3,11,36,201,214,161,244,122,154,1153,0,0,0,4,0,24,51,26,10,22,9,19,165,6,0,0,3,18,151,478,346,212,272,78,133,1695,0,0,0,0,0,22,78,46,39,55,11,24,268,0,0,7,7,49
12401,0,0,5,9,8,76,329,363,203,337,154,25,1517,0,0,3,35,39,133,110,44,18,22,6,5,405,3,0,7,18,25,161,365,256,114,165,26,15,1164,0,0,0,4,6,30,51,46,14,21,14,8,193,3,0,7,23,51,195,275,53,131,42,4,22,794,0,0,24,94,82,177,106,24,22,17,3,16,571,0,0,4,6,10,20,21,8,15,5,0,6,93,0,0,0,5,0,3,4,8,4,4,3,8,48,40,8,136,751,412,709,279,48,28,31,11,81,2537,3,0,3,15,4,6,4,5,4,0,0,409,443,45,10,182,954,643,1514,1551,860,544,641,231,592,7773,6,0,3,7,11,60,229,255,237,468,298,230,1796,0,0,3,16,15,86,113,78,44,29,12,29,420,4,3,3,8,22,232,761,655,408,558,135,261,3052,0,0,0,6,9,34,111,99,74,89,34,33,483,9,7,10,17,49
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,8,0,4,3,9,133,900,1017,366,467,131,54,3095,0,0,11,14,18,100,86,28,16,15,8,9,303,0,0,3,13,25,286,530,259,112,139,21,31,1422,0,0,3,3,8,36,87,69,27,28,12,12,284,3,0,3,39,121,394,422,50,123,22,5,52,1250,3,6,31,122,89,147,84,13,10,6,3,17,529,4,0,3,18,15,39,37,5,8,0,0,9,140,0,0,0,0,6,10,25,12,10,16,3,9,97,89,14,150,1115,452,607,173,26,15,17,9,125,2787,5,0,3,35,7,21,6,3,3,0,0,475,562,114,23,216,1378,757,1783,2365,1486,689,709,188,776,10471,8,9,5,6,15,86,660,897,657,930,478,366,4124,0,0,4,12,15,71,115,75,34,36,12,32,397,0,9,11,25,39,440,1521,1061,592,702,222,350,4960,0,0,0,13,4,69,234,221,119,139,57,78,925,15,5,18,48,137
12404,6,0,0,3,3,48,230,205,88,74,30,12,697,0,0,0,8,4,41,23,9,8,8,0,4,96,0,0,0,11,12,77,149,78,29,26,4,0,391,0,0,0,0,4,17,30,13,7,11,0,6,92,0,0,3,17,41,105,91,20,29,5,7,11,338,6,0,11,33,20,41,23,9,5,0,0,6,151,0,0,0,5,0,4,10,0,0,0,0,0,23,0,0,0,0,0,3,8,6,0,0,0,3,20,24,0,51,317,127,168,47,11,4,5,0,29,783,0,0,0,11,0,5,4,0,0,0,0,151,172,34,3,68,401,214,518,606,341,168,125,57,219,2755,6,0,4,0,5,41,157,208,133,180,103,96,929,0,0,0,6,3,28,37,9,9,4,0,15,110,0,0,4,5,10,108,405,281,152,164,55,107,1294,0,0,0,0,5,18,80,48,30,19,9,23,231,4,0,6,17,48
12405,7,0,0,3,7,59,356,337,121,116,28,21,1057,0,0,0,9,10,25,25,9,0,0,0,0,81,0,0,0,4,13,92,203,74,27,25,3,3,446,0,0,0,0,0,17,43,25,8,11,4,3,109,0,0,0,29,50,189,173,30,39,10,0,26,544,0,3,11,45,36,40,15,0,0,0,0,3,164,0,0,3,7,4,11,11,0,0,0,0,8,47,0,0,0,0,0,10,17,8,3,5,0,11,44,24,5,87,503,149,173,34,4,4,0,4,39,1037,0,0,5,16,9,10,0,0,0,0,0,185,223,38,12,112,617,277,627,881,480,201,171,35,301,3758,5,0,4,0,0,45,343,441,282,306,148,150,1738,0,0,0,3,0,29,58,28,13,3,5,12,162,0,5,4,11,25,172,571,345,189,205,52,132,1700,0,0,0,4,5,24,95,70,45,34,9,33,320,9,3,13,28,83
12501,8,0,5,0,3,77,341,340,153,297,125,18,1359,3,0,3,41,47,110,40,17,9,4,3,7,280,0,0,0,8,17,142,179,69,26,25,10,9,484,0,0,5,9,7,19,27,15,11,13,8,3,110,0,0,22,74,147,236,185,14,64,20,11,18,774,8,3,67,93,64,64,26,6,0,0,0,5,338,3,0,3,19,18,22,21,4,0,0,3,11,97,0,0,0,3,0,13,16,10,0,4,4,10,61,196,25,165,633,166,170,67,9,6,4,4,45,1495,6,0,12,14,9,8,6,0,0,0,0,327,377,229,38,276,890,477,854,895,489,271,362,156,451,5372,4,0,8,7,7,106,326,331,184,265,193,103,1535,5,0,7,26,26,79,68,28,14,11,6,26,306,3,4,6,16,33,175,336,189,102,155,49,62,1134,0,4,0,5,3,34,65,40,34,35,24,27,280,11,8,49,142,284
12502,3,0,0,8,7,36,214,267,168,279,127,12,1121,0,0,11,16,17,51,44,22,11,16,0,3,184,0,0,0,10,13,70,154,96,54,84,19,11,510,0,0,0,0,0,8,26,22,7,16,3,5,95,0,0,0,20,51,131,147,39,89,33,9,21,528,0,9,21,49,47,88,51,15,9,8,0,10,311,5,0,0,0,0,14,14,0,3,0,0,0,46,0,0,0,0,0,5,8,9,4,3,0,0,38,146,9,149,567,228,408,198,46,14,6,11,54,1839,3,0,3,11,3,4,0,0,0,0,0,234,261,160,19,185,677,365,826,865,522,359,440,176,353,4932,8,0,4,4,8,68,269,333,263,455,392,156,1951,0,0,4,20,25,71,80,38,20,30,12,26,340,3,0,0,16,20,176,506,391,274,459,171,149,2175,0,0,4,3,4,30,57,63,47,78,40,20,354,7,5,18,53,117
12503,3,0,9,9,16,126,578,544,259,298,84,33,1950,0,0,3,24,34,98,44,16,4,8,4,3,247,0,0,0,15,28,189,331,143,40,61,21,22,856,0,0,0,7,5,31,63,33,9,14,4,4,176,5,5,19,78,193,406,308,35,78,31,0,42,1205,6,8,82,135,98,136,49,10,3,4,3,18,552,0,0,11,15,12,33,29,6,8,0,0,16,128,0,0,0,5,0,14,15,9,3,7,4,7,68,177,21,357,1688,485,536,128,16,12,6,8,141,3585,3,0,14,44,11,32,5,0,0,0,0,476,592,206,40,502,2016,891,1607,1554,809,412,429,127,766,9355,9,8,9,6,22,122,640,653,408,522,322,253,2958,4,0,8,38,35,114,135,48,27,22,17,46,481,16,5,10,21,37,344,833,551,321,366,116,216,2828,5,0,3,12,13,77,131,111,74,91,33,52,602,21,12,54,233,353
12504,16,0,4,6,16,152,892,905,472,706,216,29,3415,8,0,9,52,53,148,80,46,12,14,0,8,436,4,0,6,24,41,280,480,237,92,117,22,17,1318,0,0,5,0,9,47,55,49,24,28,12,6,246,8,3,23,82,197,539,549,64,175,50,12,41,1736,3,0,67,164,119,154,100,20,23,5,0,15,671,0,3,7,22,10,22,34,0,4,7,0,3,113,4,0,0,3,4,13,16,14,7,9,5,8,82,259,17,265,1026,434,576,233,29,15,17,5,90,2970,4,0,5,23,13,11,4,0,0,0,0,595,661,313,25,387,1404,888,1941,2455,1365,823,954,278,805,11632,8,5,9,3,3,110,624,740,481,817,474,202,3477,5,6,6,24,42,101,112,50,26,33,16,33,454,6,6,11,18,35,302,969,629,427,583,158,162,3314,0,0,5,7,7,52,129,143,78,122,64,43,646,21,11,40,130,288
