SA3_CODE_2021,C11_F_55_59_Em_FT,C11_F_55_59_Em_PT,C11_F_55_59_Em_AFW,C11_F_55_59_Em_Hrs_NS,C11_F_55_59_Em_Tot,C11_F_55_59_Unem_Look_FT,C11_F_55_59_Unem_Look_PT,C11_F_55_59_Unem_Tot,C11_F_55_59_Tot_LF,C11_F_55_59_Not_LF,C11_F_55_59_LF_NS,C11_F_55_59_Tot,C11_F_60_64_Em_FT,C11_F_60_64_Em_PT,C11_F_60_64_Em_AFW,C11_F_60_64_Em_Hrs_NS,C11_F_60_64_Em_Tot,C11_F_60_64_Unem_Look_FT,C11_F_60_64_Unem_Look_PT,C11_F_60_64_Unem_Tot,C11_F_60_64_Tot_LF,C11_F_60_64_Not_LF,C11_F_60_64_LF_NS,C11_F_60_64_Tot,C11_F_65_69_Em_FT,C11_F_65_69_Em_PT,C11_F_65_69_Em_AFW,C11_F_65_69_Em_Hrs_NS,C11_F_65_69_Em_Tot,C11_F_65_69_Unem_Look_FT,C11_F_65_69_Unem_Look_PT,C11_F_65_69_Unem_Tot,C11_F_65_69_Tot_LF,C11_F_65_69_Not_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Not_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75over_Em_FT,C11_F_75over_Em_PT,C11_F_75over_Em_AFW,C11_F_75over_Em_Hrs_NS,C11_F_75over_Em_Tot,C11_F_75over_Unem_Lo_ft_wo,C11_F_75over_Unem_Lo_pt_wor,C11_F_75over_Unemp_Tot,C11_F_75over_Tot_lab_for,C11_F_75over_N_lab_forc,C11_F_75over_LF_NS,C11_F_75over_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS,C11_F_Tot_Em_Tot,C11_F_Tot_Unem_Look_FT,C11_F_Tot_Unem_Look_PT,C11_F_Tot_Unem_Tot,C11_F_Tot_Tot_labo_for,C11_F_Tot_Not_LF,C11_F_Tot_LF_NS,C11_F_Tot_Tot,C16_F_15_19_Em_FT,C16_F_15_19_Em_PT,C16_F_15_19_Em_AFW,C16_F_15_19_Em_Hrs_NS,C16_F_15_19_Em_Tot,C16_F_15_19_Unem_Look_FT,C16_F_15_19_Unem_Look_PT,C16_F_15_19_Unem_Tot,C16_F_15_19_Tot_LF,C16_F_15_19_Not_LF,C16_F_15_19_LF_NS,C16_F_15_19_Tot,C16_F_20_24_Em_FT,C16_F_20_24_Em_PT,C16_F_20_24_Em_AFW,C16_F_20_24_Em_Hrs_NS,C16_F_20_24_Em_Tot,C16_F_20_24_Unem_Look_FT,C16_F_20_24_Unem_Look_PT,C16_F_20_24_Unem_Tot,C16_F_20_24_Tot_LF,C16_F_20_24_Not_LF,C16_F_20_24_LF_NS,C16_F_20_24_Tot,C16_F_25_29_Em_FT,C16_F_25_29_Em_PT,C16_F_25_29_Em_AFW,C16_F_25_29_Em_Hrs_NS,C16_F_25_29_Em_Tot,C16_F_25_29_Unem_Look_FT,C16_F_25_29_Unem_Look_PT,C16_F_25_29_Unem_Tot,C16_F_25_29_Tot_LF,C16_F_25_29_Not_LF,C16_F_25_29_LF_NS,C16_F_25_29_Tot,C16_F_30_34_Em_FT,C16_F_30_34_Em_PT,C16_F_30_34_Em_AFW,C16_F_30_34_Em_Hrs_NS,C16_F_30_34_Em_Tot,C16_F_30_34_Unem_Look_FT,C16_F_30_34_Unem_Look_PT,C16_F_30_34_Unem_Tot,C16_F_30_34_Tot_LF,C16_F_30_34_Not_LF,C16_F_30_34_LF_NS,C16_F_30_34_Tot,C16_F_35_39_Em_FT,C16_F_35_39_Em_PT,C16_F_35_39_Em_AFW,C16_F_35_39_Em_Hrs_NS,C16_F_35_39_Em_Tot,C16_F_35_39_Unem_Look_FT,C16_F_35_39_Unem_Look_PT,C16_F_35_39_Unem_Tot,C16_F_35_39_Tot_LF,C16_F_35_39_Not_LF,C16_F_35_39_LF_NS,C16_F_35_39_Tot,C16_F_40_44_Em_FT,C16_F_40_44_Em_PT,C16_F_40_44_Em_AFW,C16_F_40_44_Em_Hrs_NS,C16_F_40_44_Em_Tot,C16_F_40_44_Unem_Look_FT,C16_F_40_44_Unem_Look_PT,C16_F_40_44_Unem_Tot,C16_F_40_44_Tot_LF,C16_F_40_44_Not_LF,C16_F_40_44_LF_NS,C16_F_40_44_Tot,C16_F_45_49_Em_FT,C16_F_45_49_Em_PT,C16_F_45_49_Em_AFW,C16_F_45_49_Em_Hrs_NS,C16_F_45_49_Em_Tot,C16_F_45_49_Unem_Look_FT,C16_F_45_49_Unem_Look_PT,C16_F_45_49_Unem_Tot,C16_F_45_49_Tot_LF,C16_F_45_49_Not_LF,C16_F_45_49_LF_NS,C16_F_45_49_Tot,C16_F_50_54_Em_FT,C16_F_50_54_Em_PT,C16_F_50_54_Em_AFW,C16_F_50_54_Em_Hrs_NS,C16_F_50_54_Em_Tot,C16_F_50_54_Unem_Look_FT,C16_F_50_54_Unem_Look_PT,C16_F_50_54_Unem_Tot,C16_F_50_54_Tot_LF,C16_F_50_54_Not_LF,C16_F_50_54_LF_NS,C16_F_50_54_Tot,C16_F_55_59_Em_FT,C16_F_55_59_Em_PT,C16_F_55_59_Em_AFW,C16_F_55_59_Em_Hrs_NS,C16_F_55_59_Em_Tot,C16_F_55_59_Unem_Look_FT,C16_F_55_59_Unem_Look_PT,C16_F_55_59_Unem_Tot,C16_F_55_59_Tot_LF,C16_F_55_59_Not_LF,C16_F_55_59_LF_NS,C16_F_55_59_Tot,C16_F_60_64_Em_FT,C16_F_60_64_Em_PT,C16_F_60_64_Em_AFW,C16_F_60_64_Em_Hrs_NS,C16_F_60_64_Em_Tot,C16_F_60_64_Unem_Look_FT,C16_F_60_64_Unem_Look_PT,C16_F_60_64_Unem_Tot,C16_F_60_64_Tot_LF,C16_F_60_64_Not_LF,C16_F_60_64_LF_NS,C16_F_60_64_Tot,C16_F_65_69_Em_FT,C16_F_65_69_Em_PT,C16_F_65_69_Em_AFW,C16_F_65_69_Em_Hrs_NS,C16_F_65_69_Em_Tot,C16_F_65_69_Unem_Look_FT,C16_F_65_69_Unem_Look_PT,C16_F_65_69_Unem_Tot
11801,1053,815,90,31,1988,36,34,69,2055,717,287,3058,724,878,59,27,1693,17,28,46,1736,1253,290,3276,267,496,36,16,814,3,10,16,831,1415,256,2502,71,191,17,11,292,0,6,6,300,1420,206,1924,34,136,17,13,196,0,0,0,201,3964,722,4883,18435,10626,1327,473,30858,595,644,1238,32092,15582,5629,53308,60,572,28,19,678,8,106,113,792,1671,153,2615,1256,1246,58,49,2609,46,116,163,2771,612,397,3783,4331,1095,147,79,5662,88,69,157,5820,444,848,7110,4042,1213,311,81,5651,84,57,143,5795,681,796,7269,2519,1353,264,46,4181,61,66,122,4308,779,556,5649,1973,1374,127,39,3517,78,73,147,3664,776,422,4860,1770,1188,52,34,3047,62,66,124,3172,787,407,4365,1547,938,48,20,2553,60,58,120,2673,720,317,3708,1143,918,55,29,2145,35,42,81,2224,820,291,3337,708,749,52,23,1536,23,42,62,1606,1054,268,2926,378,682,35,13,1111,5,29,36
11802,1138,802,88,36,2067,40,37,80,2149,969,198,3308,638,638,57,22,1357,16,27,40,1402,1400,195,2995,189,316,30,11,549,0,5,5,555,1625,181,2366,41,99,11,6,159,3,0,6,160,1656,179,1998,14,49,11,14,85,0,0,0,85,4529,542,5156,17753,11396,1427,499,31069,623,1062,1685,32754,19387,3998,56138,90,909,66,50,1116,25,283,309,1423,2384,209,4023,1349,1867,105,108,3422,116,413,534,3952,2844,523,7322,3631,1160,142,88,5027,123,132,254,5279,1063,531,6877,3390,1212,273,59,4933,89,95,182,5116,827,491,6433,2457,1480,282,54,4278,69,76,145,4422,829,409,5664,2107,1424,130,41,3700,86,75,157,3858,769,318,4953,2056,1358,71,40,3521,61,59,117,3639,699,290,4634,1771,1076,79,32,2967,65,51,111,3080,719,239,4042,1333,968,62,31,2396,51,54,106,2498,884,234,3612,727,729,61,16,1533,22,42,60,1591,1340,228,3159,251,427,34,13,721,3,13,13
11901,1200,830,64,53,2149,70,55,124,2274,1922,248,4444,590,589,61,27,1271,26,32,54,1323,2414,212,3951,133,216,20,11,385,0,3,3,388,2325,188,2896,14,73,3,6,93,0,4,4,94,2181,180,2456,14,29,5,5,50,0,0,0,53,5838,762,6646,14372,11064,1236,704,27373,1009,1149,2153,29530,30597,3989,64114,190,1248,56,56,1550,74,327,404,1960,3367,271,5591,1623,1765,94,145,3628,195,220,415,4040,1619,367,6024,2295,994,164,106,3558,166,102,267,3825,1956,368,6154,1898,1202,252,92,3438,119,142,258,3695,2200,362,6261,1708,1377,156,72,3309,111,133,241,3548,1970,316,5837,1823,1428,61,81,3403,91,179,275,3674,1794,332,5796,1796,1305,71,67,3236,119,130,251,3484,1666,306,5460,1809,1198,70,80,3152,106,133,243,3395,1781,298,5476,1373,1075,73,48,2574,93,117,214,2789,2130,295,5215,771,682,52,31,1541,40,66,109,1645,2485,235,4367,202,317,17,6,544,5,0,6
11902,846,526,47,52,1467,56,43,100,1570,1559,209,3337,361,336,27,15,744,18,22,41,783,1760,184,2721,100,131,15,11,255,0,0,6,263,1818,165,2244,16,58,0,4,75,0,0,4,77,1806,165,2044,7,23,5,6,34,0,0,0,33,3698,605,4340,10831,8159,875,702,20564,933,1032,1961,22527,23772,3622,49925,110,749,47,30,942,47,228,278,1218,2474,187,3880,1015,1374,68,97,2562,167,238,403,2963,1372,287,4621,1869,1119,100,98,3191,149,150,300,3494,1685,347,5522,1697,1071,179,70,3007,116,134,246,3257,1989,312,5557,1298,1099,119,73,2592,84,128,213,2799,1651,281,4733,1445,1156,56,46,2709,89,127,218,2926,1333,255,4510,1459,1070,43,70,2640,98,123,227,2862,1349,233,4446,1339,920,51,59,2372,77,93,171,2540,1353,244,4135,940,695,61,38,1736,73,86,161,1899,1589,198,3683,511,468,43,27,1041,46,53,98,1136,1864,175,3178,136,186,18,12,358,3,4,8
11903,1121,844,84,33,2080,40,50,95,2174,1261,148,3583,514,587,47,14,1163,24,35,54,1225,1750,132,3108,119,244,18,7,391,0,3,3,394,1882,142,2416,22,77,7,3,116,0,0,0,116,1858,114,2097,8,38,4,12,62,0,0,0,62,5050,475,5593,13384,10140,1019,550,25091,761,933,1699,26788,21074,2260,50119,100,1081,62,42,1277,38,237,275,1552,2178,110,3835,1118,1508,77,83,2782,121,203,319,3101,1272,189,4561,2333,1184,96,77,3695,183,156,341,4039,1182,263,5483,1950,1085,231,61,3324,95,90,186,3512,1154,223,4888,1561,1175,159,52,2948,61,103,163,3107,989,179,4276,1519,1321,76,45,2962,64,104,167,3132,974,155,4258,1686,1256,73,51,3057,83,120,202,3266,919,175,4361,1659,1139,56,57,2908,79,111,188,3099,1103,169,4364,1272,974,69,46,2355,76,93,164,2522,1499,171,4190,610,735,65,19,1430,47,65,105,1533,1931,144,3608,206,340,34,20,599,4,3,10
11904,1099,713,74,38,1927,44,45,88,2015,1171,177,3361,608,535,46,22,1215,21,33,56,1267,1753,165,3180,172,211,24,8,416,0,11,11,426,1937,156,2514,31,76,3,3,118,0,3,3,120,1938,135,2190,9,32,4,4,50,0,3,3,55,4792,479,5321,14790,9619,1191,570,26175,796,910,1705,27879,20667,3078,51625,119,903,46,29,1099,38,195,232,1326,1959,137,3422,1294,1683,69,95,3130,129,235,362,3492,1269,287,5053,2918,1626,171,111,4820,188,188,378,5201,1282,474,6960,2668,1544,281,89,4579,125,116,242,4824,1342,380,6548,1988,1328,207,35,3560,77,75,153,3709,1093,262,5063,1898,1339,105,50,3388,85,87,167,3557,927,241,4727,1835,1193,56,51,3143,86,85,173,3307,872,209,4389,1752,979,70,53,2852,72,73,140,2993,943,232,4169,1407,816,64,40,2322,48,81,131,2446,1217,192,3855,699,633,51,25,1416,31,55,90,1506,1710,203,3417,212,306,27,10,568,6,7,12
12001,794,557,72,26,1445,20,26,44,1491,592,86,2167,394,458,45,13,908,6,14,23,932,994,101,2028,102,194,14,9,320,0,3,3,323,1102,72,1498,24,54,5,0,87,0,0,0,87,1103,68,1261,7,24,0,6,38,0,0,0,38,2667,331,3032,10485,6670,843,298,18300,337,423,761,19058,11127,1869,32054,57,577,34,16,690,9,84,96,784,1057,73,1906,767,859,55,31,1711,68,121,188,1898,900,178,2980,2010,603,107,42,2768,103,77,183,2951,648,269,3865,1985,740,212,50,2990,74,43,117,3108,730,253,4084,1447,823,160,36,2466,42,54,95,2560,635,201,3399,1452,972,79,19,2517,44,51,100,2622,538,164,3325,1402,842,34,21,2300,42,50,85,2384,502,166,3053,1296,754,45,32,2126,43,42,87,2217,525,145,2883,969,674,52,18,1718,37,40,77,1794,692,145,2637,501,517,35,9,1065,14,25,41,1107,1023,139,2267,165,331,23,12,523,0,11,14
12002,743,399,56,12,1203,15,21,35,1237,342,95,1676,395,368,31,5,801,10,23,32,839,559,77,1468,135,145,18,3,303,0,9,8,306,588,78,973,12,55,0,0,69,0,0,0,72,530,61,659,4,22,3,0,28,0,0,0,28,1120,213,1361,9651,4920,800,143,15511,275,279,554,16070,5742,1337,23148,36,294,14,0,340,4,62,65,404,471,52,929,504,557,21,19,1100,21,43,68,1168,207,129,1505,1227,356,43,20,1643,31,13,44,1686,198,205,2090,1458,454,185,25,2117,35,32,61,2177,266,207,2653,1306,723,182,16,2230,27,37,60,2288,368,220,2872,1296,717,75,17,2111,44,36,83,2193,339,207,2741,1188,568,28,5,1789,41,38,82,1871,291,162,2322,1048,455,39,10,1548,50,27,78,1624,275,148,2053,752,389,15,8,1164,23,21,43,1208,336,149,1694,462,402,33,13,908,17,21,33,947,558,108,1609,173,245,19,5,442,4,5,10
12003,1389,833,95,42,2353,55,70,127,2480,1183,204,3871,694,562,67,26,1351,25,33,53,1409,1617,193,3216,180,240,12,4,435,0,8,10,445,1734,135,2314,45,93,6,3,153,0,5,8,159,1837,166,2167,12,36,0,11,68,0,6,6,73,4847,714,5628,17729,12093,1372,614,31802,1002,1171,2176,33982,21686,3931,59600,108,1001,69,18,1189,25,244,276,1464,2314,157,3940,1497,2157,107,114,3882,157,324,482,4356,2111,435,6901,3905,1866,170,117,6050,256,197,456,6511,1538,600,8652,3283,1517,266,91,5154,198,134,333,5494,1331,502,7324,2209,1407,208,52,3880,105,103,210,4094,1070,343,5508,2098,1464,87,60,3713,90,83,171,3884,985,310,5171,2218,1301,63,59,3640,81,97,180,3824,978,246,5045,2047,1243,79,49,3415,93,90,177,3600,1085,274,4955,1561,1001,83,32,2680,60,74,131,2816,1265,216,4295,852,675,56,26,1609,29,58,97,1704,1683,205,3591,287,367,32,4,691,8,17,19
12101,1105,825,73,31,2029,25,28,50,2076,792,120,2984,607,707,44,23,1375,14,29,46,1422,1167,103,2692,191,312,26,10,532,0,7,10,540,1276,75,1886,36,156,12,8,208,0,4,4,214,1180,85,1477,20,46,8,12,77,0,4,4,78,3510,305,3893,13777,9432,1112,349,24667,476,653,1127,25795,15023,1900,42720,57,773,35,20,887,8,157,165,1051,1608,88,2753,979,1173,51,48,2261,48,124,171,2425,832,184,3438,2527,735,80,57,3396,99,71,165,3563,561,277,4403,2597,903,304,50,3851,90,82,174,4024,866,310,5199,2142,1208,212,48,3602,84,82,169,3771,987,226,4983,1960,1251,91,36,3338,81,91,167,3503,971,214,4690,1713,1150,59,24,2950,74,67,141,3092,855,174,4117,1522,1019,51,25,2616,59,52,112,2730,745,140,3615,1212,803,34,26,2076,45,45,88,2168,864,167,3202,679,672,45,22,1414,30,34,62,1478,1210,118,2804,277,442,31,8,763,4,12,21
12102,830,678,63,29,1598,22,22,39,1637,604,42,2285,459,527,44,13,1043,12,19,32,1071,989,59,2110,126,250,15,3,398,4,5,4,406,1102,37,1543,22,66,11,0,95,0,0,0,94,1054,37,1187,3,28,6,0,40,0,0,0,40,2422,206,2663,9017,8212,851,263,18343,399,546,941,19290,11096,971,31355,79,820,56,11,976,20,156,175,1151,1286,55,2491,639,853,42,22,1565,40,59,104,1658,325,78,2063,1073,438,74,31,1612,67,34,106,1719,345,83,2140,1129,720,189,23,2067,59,62,127,2190,625,112,2927,1198,976,153,23,2346,71,77,145,2492,707,120,3317,1295,1196,65,21,2580,64,78,143,2722,557,90,3375,1327,1111,43,16,2500,50,42,97,2598,458,103,3157,1230,851,48,24,2156,39,41,81,2237,436,87,2764,1024,749,42,17,1827,23,49,73,1905,621,79,2598,461,574,45,12,1096,18,19,35,1128,952,70,2151,171,306,23,8,501,0,3,7
12103,1150,1031,88,30,2295,24,22,49,2340,1035,101,3480,612,946,74,9,1646,12,16,23,1672,1485,91,3246,217,482,54,5,760,6,8,11,771,1782,69,2621,48,211,23,10,288,0,4,4,289,1748,75,2107,17,120,14,17,167,0,4,4,173,5208,499,5879,10617,11855,1068,326,23868,366,701,1077,24950,19505,1676,46125,90,1364,74,21,1549,9,201,208,1756,2633,140,4537,863,1480,80,41,2458,49,125,172,2633,592,115,3341,1351,384,58,22,1820,36,41,79,1898,280,94,2279,1239,633,163,33,2068,43,38,73,2147,573,92,2811,1356,1058,151,40,2608,70,64,138,2743,852,108,3698,1699,1477,70,24,3263,50,97,150,3417,969,130,4518,1965,1676,45,38,3728,50,86,139,3870,1102,147,5119,1889,1436,62,28,3411,61,81,144,3555,1017,148,4716,1353,1131,60,28,2573,34,45,84,2655,1049,99,3807,707,789,53,14,1557,14,32,48,1605,1495,98,3196,281,559,40,19,899,9,9,13
12104,1045,668,66,14,1785,44,27,67,1849,654,190,2693,586,774,63,20,1443,19,37,55,1498,1099,173,2773,227,414,31,14,684,0,14,14,701,1323,142,2165,53,169,21,0,237,0,4,3,243,1105,130,1474,22,80,15,3,126,0,3,4,132,2891,372,3396,15942,7505,1105,246,24796,511,452,960,25759,11858,3100,40713,50,449,21,7,527,5,76,86,612,983,89,1689,963,812,43,17,1841,30,53,80,1919,299,192,2413,3193,624,97,46,3963,71,46,120,4081,304,385,4763,3191,805,292,43,4326,74,45,120,4447,507,412,5371,2284,917,232,29,3462,82,54,138,3601,606,310,4515,1879,854,74,32,2835,69,49,120,2953,608,255,3820,1742,742,58,22,2566,68,48,110,2677,587,228,3501,1462,711,51,19,2245,66,38,107,2355,566,200,3125,1185,709,46,15,1954,58,42,94,2052,669,206,2927,676,689,51,8,1425,36,44,73,1502,1010,194,2705,301,616,32,24,973,3,19,17
12201,339,288,27,5,664,7,17,26,693,277,57,1027,175,286,23,4,494,8,11,16,515,429,62,1006,63,145,12,3,223,0,8,8,228,563,66,859,14,58,9,7,89,0,0,0,84,462,34,587,0,28,10,4,43,0,0,0,43,1283,183,1517,5211,3969,491,108,9780,144,228,368,10147,5444,1040,16630,26,295,16,15,352,0,63,60,413,537,49,997,335,392,21,17,758,11,28,41,800,132,68,1001,974,254,32,20,1276,17,12,28,1304,110,110,1529,1036,353,104,16,1512,27,23,46,1555,212,130,1905,753,487,102,12,1354,18,27,47,1403,280,117,1805,712,550,39,13,1310,26,36,58,1362,297,97,1764,637,532,24,9,1200,26,27,52,1250,278,80,1610,564,481,25,11,1080,16,23,43,1122,265,68,1452,395,405,23,17,833,16,16,33,866,312,74,1255,197,292,12,8,509,8,20,22,535,416,70,1017,79,202,8,5,294,0,0,0
12202,708,731,43,17,1507,14,25,41,1544,520,79,2140,341,560,50,13,972,6,16,19,990,832,74,1896,106,296,18,11,433,0,11,11,442,1061,59,1563,16,90,8,6,115,0,0,0,117,889,50,1060,10,34,3,5,54,0,0,0,54,2320,266,2643,5803,6975,581,255,13623,180,334,517,14142,8491,1029,23668,75,716,27,16,836,19,96,111,950,736,50,1733,467,575,27,16,1087,25,35,60,1151,172,60,1375,606,274,37,11,933,18,10,32,967,129,54,1149,484,462,81,19,1049,9,15,24,1066,233,57,1357,553,765,65,18,1394,13,25,39,1435,296,74,1810,771,947,44,20,1784,18,34,56,1839,342,99,2288,927,918,38,27,1911,29,28,58,1967,313,78,2361,951,878,43,32,1904,25,27,49,1957,336,107,2400,756,835,51,19,1658,16,19,35,1689,474,101,2268,410,696,37,12,1154,12,26,36,1184,786,92,2065,152,411,22,8,588,0,5,8
12203,1392,1231,98,40,2761,32,41,75,2832,908,139,3883,761,960,74,40,1834,10,24,34,1867,1573,105,3544,236,500,48,19,805,0,0,3,810,2256,97,3152,50,174,13,3,243,0,3,3,251,2169,129,2543,20,79,5,15,113,0,3,3,115,5942,538,6599,16907,15377,1502,561,34350,449,747,1202,35546,20156,2279,57990,214,1603,80,31,1934,28,211,237,2174,1874,151,4199,1329,1451,79,52,2916,52,88,141,3058,450,189,3694,2380,904,145,52,3479,53,48,102,3583,425,233,4243,2296,1395,358,52,4099,55,59,110,4212,722,265,5200,2026,1954,271,59,4311,46,89,140,4447,920,251,5626,2427,2410,121,61,5013,76,92,165,5183,953,260,6391,2637,2175,80,50,4951,58,90,153,5102,805,248,6160,2241,1764,93,47,4144,54,60,119,4258,707,213,5179,1558,1419,87,33,3098,28,36,68,3172,929,195,4295,888,1063,70,28,2058,18,42,65,2121,1403,159,3673,309,657,47,6,1019,6,22,22
12301,460,379,42,20,897,15,10,25,920,385,31,1335,222,228,24,15,490,0,7,5,493,580,39,1117,31,89,5,3,133,0,0,0,136,610,27,771,5,15,0,0,29,0,0,0,29,528,34,593,0,3,0,0,3,0,0,0,3,1223,97,1325,6423,5439,654,220,12734,259,310,565,13311,6444,579,20328,224,899,28,33,1182,41,171,212,1395,794,54,2247,806,629,47,33,1522,52,39,89,1613,232,72,1915,1033,435,124,21,1607,26,36,58,1664,352,77,2098,832,741,199,21,1791,25,26,47,1839,444,90,2368,875,829,90,27,1819,32,34,65,1886,411,93,2402,1140,887,53,36,2114,22,44,65,2180,380,72,2634,1045,732,38,14,1826,30,44,70,1897,322,67,2287,896,593,52,16,1548,25,24,47,1598,318,65,1982,605,478,35,14,1136,27,15,38,1180,452,69,1696,295,335,34,18,682,11,21,35,715,703,41,1456,93,130,24,7,251,0,4,4
12302,1566,1018,131,48,2754,51,47,98,2850,1827,199,4881,692,713,89,25,1524,25,32,54,1580,2357,237,4168,136,194,22,16,366,0,3,3,369,2040,151,2558,19,46,0,6,76,0,0,0,76,1509,132,1720,0,21,5,4,36,0,0,0,36,2557,577,3171,16259,11639,1284,712,29902,1402,1122,2522,32427,23654,3360,59439,340,1370,71,47,1828,163,331,495,2328,2615,262,5207,1890,1568,86,86,3632,297,215,508,4136,1296,331,5763,2320,1075,172,87,3649,197,172,376,4022,1505,341,5877,2093,1373,241,66,3774,168,170,339,4110,1934,359,6400,1765,1306,153,50,3275,162,166,329,3605,1654,330,5582,1883,1314,69,61,3328,133,146,269,3598,1379,248,5226,1927,1162,65,58,3210,123,114,237,3444,1288,270,4999,2030,1243,85,58,3414,150,85,235,3651,1371,255,5272,1709,1120,90,39,2957,80,80,163,3118,1791,253,5160,972,807,91,35,1902,45,41,81,1986,2298,260,4540,222,362,47,18,649,4,4,10
12303,366,323,40,12,741,6,11,18,759,384,31,1167,163,208,19,15,401,4,9,12,416,598,43,1060,43,55,3,5,105,0,0,3,106,571,37,711,5,26,0,3,32,0,0,0,32,447,23,508,3,11,3,5,21,0,0,0,21,820,81,921,3771,3841,370,168,8146,197,219,418,8568,5053,605,14226,133,456,23,22,635,33,84,117,754,539,65,1356,491,392,35,28,945,35,18,51,996,175,63,1236,525,281,60,18,875,25,15,36,918,205,61,1187,409,439,80,15,942,16,25,40,989,275,70,1330,435,447,41,10,939,15,19,32,975,260,57,1298,554,554,36,10,1157,23,26,50,1210,268,69,1542,589,467,29,22,1113,24,19,46,1164,218,68,1447,531,485,28,15,1056,20,14,38,1095,249,74,1424,456,409,59,12,937,14,10,28,957,343,68,1371,251,271,28,12,562,6,9,16,576,568,79,1232,73,115,14,5,205,0,0,0
12401,1040,885,90,20,2042,22,39,59,2100,845,115,3058,515,691,71,22,1298,12,28,43,1348,1382,116,2840,129,294,23,8,454,0,7,6,462,1559,80,2101,17,84,0,3,107,0,3,4,108,1301,71,1478,3,38,4,13,55,0,0,4,60,2666,339,3063,7561,8528,854,262,17207,350,486,833,18035,12378,1506,31916,142,817,37,25,1022,30,141,177,1198,1039,77,2314,523,721,31,23,1298,37,65,105,1398,280,70,1752,626,454,79,14,1178,17,36,49,1230,334,76,1640,617,622,139,16,1393,29,21,52,1444,433,73,1948,713,838,80,14,1641,27,49,80,1717,464,77,2255,1018,1015,64,20,2117,34,60,93,2214,469,111,2792,1137,1026,62,27,2246,19,46,68,2311,444,122,2879,1131,992,75,19,2211,41,34,75,2291,479,111,2880,1081,989,82,19,2166,30,45,78,2249,800,139,3181,625,789,59,11,1486,21,37,59,1541,1359,115,3018,195,409,34,12,655,0,6,11
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,1260,960,126,38,2385,38,23,61,2447,1234,148,3826,627,620,88,20,1353,17,25,36,1394,1896,131,3414,137,200,16,5,358,0,6,9,366,1657,99,2118,22,58,9,4,92,0,0,0,92,1358,115,1560,7,11,0,0,20,0,0,0,20,2650,346,3022,15173,11919,1407,561,29059,776,826,1599,30661,17354,2136,50147,399,1646,64,45,2150,105,287,395,2549,1684,206,4440,1901,1368,89,83,3443,164,134,299,3741,819,223,4787,2462,1119,275,62,3918,103,119,218,4140,1056,300,5495,2014,1515,344,67,3939,102,86,194,4133,1257,253,5648,1914,1562,184,57,3715,105,102,206,3921,1056,230,5204,2126,1453,92,33,3702,80,90,164,3873,898,222,4992,2079,1273,72,54,3473,80,69,149,3624,815,203,4647,1840,1136,83,45,3110,64,57,121,3230,881,218,4337,1524,1078,121,36,2762,61,62,118,2880,1167,197,4249,804,803,68,26,1708,24,33,59,1760,1758,181,3700,219,348,34,15,618,0,4,13
12404,301,241,20,11,576,9,9,25,600,327,33,958,168,179,18,7,371,4,9,16,386,477,44,902,36,76,7,0,113,0,5,8,123,486,25,632,7,22,0,0,31,0,0,0,31,487,35,554,0,5,4,3,14,0,0,0,14,1019,101,1130,3851,3393,361,141,7748,247,266,511,8257,5421,590,14278,118,419,16,18,567,40,72,112,673,499,62,1234,491,393,31,33,951,33,33,65,1014,249,101,1361,514,325,47,14,903,25,39,61,960,342,70,1377,382,328,53,13,777,19,19,37,813,336,76,1230,384,292,29,16,715,14,19,33,752,274,57,1080,462,354,19,18,851,31,18,50,899,255,52,1207,508,390,30,20,947,23,19,43,990,254,69,1316,512,332,25,10,875,19,13,33,911,278,77,1265,427,281,23,6,740,8,17,25,764,346,47,1154,201,198,19,11,431,6,6,18,447,429,49,935,75,108,12,5,194,0,0,0
