SA3_CODE_2021,C11_0_14_SEO,C11_0_14_UOL_SE_Vw_w,C11_0_14_UOL_SE_Nw_Na,C11_0_14_UOL_SE_P_E_n,C11_0_14_UOL_SE_Tot,C11_0_14_LPE_NS,C11_0_14_Tot,C11_15_24_SEO,C11_15_24_UOL_SE_Vw_w,C11_15_24_UOL_SE_Nw_Na,C11_15_24_UOL_SE_P_E_n,C11_15_24_UOL_SE_Tot,C11_15_24_LPE_NS,C11_15_24_Tot,C11_25_34_SEO,C11_25_34_UOL_SE_Vw_w,C11_25_34_UOL_SE_Nw_Na,C11_25_34_UOL_SE_P_E_n,C11_25_34_UOL_SE_Tot,C11_25_34_LPE_NS,C11_25_34_Tot,C11_35_44_SEO,C11_35_44_UOL_SE_Vw_w,C11_35_44_UOL_SE_Nw_Na,C11_35_44_UOL_SE_P_E_n,C11_35_44_UOL_SE_Tot,C11_35_44_LPE_NS,C11_35_44_Tot,C11_45_54_SEO,C11_45_54_UOL_SE_Vw_w,C11_45_54_UOL_SE_Nw_Na,C11_45_54_UOL_SE_P_E_n,C11_45_54_UOL_SE_Tot,C11_45_54_LPE_NS,C11_45_54_Tot,C11_55_64_SEO,C11_55_64_UOL_SE_Vw_w,C11_55_64_UOL_SE_Nw_Na,C11_55_64_UOL_SE_P_E_n,C11_55_64_UOL_SE_Tot,C11_55_64_LPE_NS,C11_55_64_Tot,C11_65_74_SEO,C11_65_74_UOL_SE_Vw_w,C11_65_74_UOL_SE_Nw_Na,C11_65_74_UOL_SE_P_E_n,C11_65_74_UOL_SE_Tot,C11_65_74_LPE_NS,C11_65_74_Tot,C11_75_84_SEO,C11_75_84_UOL_SE_Vw_w,C11_75_84_UOL_SE_Nw_Na,C11_75_84_UOL_SE_P_E_n,C11_75_84_UOL_SE_Tot,C11_75_84_LPE_NS,C11_75_84_Tot,C11_85_over_SEO,C11_85_over_UOL_SE_Vw_w,C11_85_over_UOL_SE_Nw_Na,C11_85_over_UOL_SE_P_E_n,C11_85_over_UOL_SE_Tot,C11_85_over_LPE_NS,C11_85_over_Tot,C11_Tot_SEO,C11_Tot_UOL_SE_Vw_w,C11_Tot_UOL_SE_Nw_Na,C11_Tot_UOL_SE_P_E_n,C11_Tot_UOL_SE_Tot,C11_Tot_LPE_NS,C11_Tot_Tot,C16_0_14_SEO,C16_0_14_UOL_SE_Vw_w,C16_0_14_UOL_SE_Nw_Na,C16_0_14_UOL_SE_P_E_n,C16_0_14_UOL_SE_Tot,C16_0_14_LPE_NS,C16_0_14_Tot,C16_15_24_SEO,C16_15_24_UOL_SE_Vw_w,C16_15_24_UOL_SE_Nw_Na,C16_15_24_UOL_SE_P_E_n,C16_15_24_UOL_SE_Tot,C16_15_24_LPE_NS,C16_15_24_Tot,C16_25_34_SEO,C16_25_34_UOL_SE_Vw_w,C16_25_34_UOL_SE_Nw_Na,C16_25_34_UOL_SE_P_E_n,C16_25_34_UOL_SE_Tot,C16_25_34_LPE_NS,C16_25_34_Tot,C16_35_44_SEO,C16_35_44_UOL_SE_Vw_w,C16_35_44_UOL_SE_Nw_Na,C16_35_44_UOL_SE_P_E_n,C16_35_44_UOL_SE_Tot,C16_35_44_LPE_NS,C16_35_44_Tot,C16_45_54_SEO,C16_45_54_UOL_SE_Vw_w,C16_45_54_UOL_SE_Nw_Na,C16_45_54_UOL_SE_P_E_n,C16_45_54_UOL_SE_Tot,C16_45_54_LPE_NS,C16_45_54_Tot,C16_55_64_SEO,C16_55_64_UOL_SE_Vw_w,C16_55_64_UOL_SE_Nw_Na,C16_55_64_UOL_SE_P_E_n,C16_55_64_UOL_SE_Tot,C16_55_64_LPE_NS,C16_55_64_Tot,C16_65_74_SEO,C16_65_74_UOL_SE_Vw_w,C16_65_74_UOL_SE_Nw_Na,C16_65_74_UOL_SE_P_E_n,C16_65_74_UOL_SE_Tot,C16_65_74_LPE_NS,C16_65_74_Tot,C16_75_84_SEO,C16_75_84_UOL_SE_Vw_w,C16_75_84_UOL_SE_Nw_Na,C16_75_84_UOL_SE_P_E_n,C16_75_84_UOL_SE_Tot,C16_75_84_LPE_NS,C16_75_84_Tot,C16_85_over_SEO,C16_85_over_UOL_SE_Vw_w,C16_85_over_UOL_SE_Nw_Na,C16_85_over_UOL_SE_P_E_n,C16_85_over_UOL_SE_Tot,C16_85_over_LPE_NS,C16_85_over_Tot,C16_Tot_SEO,C16_Tot_UOL_SE_Vw_w,C16_Tot_UOL_SE_Nw_Na,C16_Tot_UOL_SE_P_E_n,C16_Tot_UOL_SE_Tot,C16_Tot_LPE_NS,C16_Tot_Tot,C21_0_14_SEO,C21_0_14_UOL_SE_Vw_w,C21_0_14_UOL_SE_Nw_Na,C21_0_14_UOL_SE_P_E_n,C21_0_14_UOL_SE_Tot,C21_0_14_LPE_NS,C21_0_14_Tot,C21_15_24_SEO,C21_15_24_UOL_SE_Vw_w,C21_15_24_UOL_SE_Nw_Na,C21_15_24_UOL_SE_P_E_n,C21_15_24_UOL_SE_Tot,C21_15_24_LPE_NS,C21_15_24_Tot,C21_25_34_SEO,C21_25_34_UOL_SE_Vw_w,C21_25_34_UOL_SE_Nw_Na,C21_25_34_UOL_SE_P_E_n,C21_25_34_UOL_SE_Tot,C21_25_34_LPE_NS,C21_25_34_Tot,C21_35_44_SEO,C21_35_44_UOL_SE_Vw_w,C21_35_44_UOL_SE_Nw_Na,C21_35_44_UOL_SE_P_E_n,C21_35_44_UOL_SE_Tot,C21_35_44_LPE_NS,C21_35_44_Tot,C21_45_54_SEO,C21_45_54_UOL_SE_Vw_w,C21_45_54_UOL_SE_Nw_Na,C21_45_54_UOL_SE_P_E_n,C21_45_54_UOL_SE_Tot,C21_45_54_LPE_NS,C21_45_54_Tot,C21_55_64_SEO,C21_55_64_UOL_SE_Vw_w,C21_55_64_UOL_SE_Nw_Na,C21_55_64_UOL_SE_P_E_n,C21_55_64_UOL_SE_To,C21_55_64_LPE_NS,C21_55_64_T,C21_65_74_SEO,C21_65_74_UOL_SE_Vw_w,C21_65_74_UOL_SE_Nw_Na,C21_65_74_UOL_SE_P_E_n,C21_65_74_UOL_SE_Tot,C21_65_74_LPE_NS,C21_65_74_Tot,C21_75_84_SEO,C21_75_84_UOL_SE_Vw_w,C21_75_84_UOL_SE_Nw_Na,C21_75_84_UOL_SE_P_E_n,C21_75_84_UOL_SE_Tot,C21_75_84_LPE_NS,C21_75_84_Tot,C21_85_over_SEO,C21_85_over_UOL_SE_Vw_w,C21_85_over_UOL_SE_Nw_Na,C21_85_over_UOL_SE_P_E_n
11702,5125,1391,399,45,1833,457,7414,3371,1851,93,21,1962,375,5707,6734,3007,197,33,3236,739,10703,6478,2256,292,24,2581,603,9654,4162,1624,500,24,2145,401,6703,2644,1168,687,21,1871,299,4818,1112,811,908,22,1736,146,2997,555,470,816,12,1301,108,1959,292,93,214,6,308,40,644,30466,12674,4103,201,16977,3170,50612,5530,1254,374,33,1654,469,7656,3845,1654,113,0,1774,428,6049,8239,2983,237,18,3236,1089,12569,6301,2291,213,16,2520,724,9545,4739,1632,343,13,1989,519,7244,3009,1197,630,12,1839,358,5214,1544,855,750,17,1623,217,3382,579,526,846,15,1384,128,2094,273,148,379,8,542,44,859,34059,12538,3880,143,16568,3984,54612,5600,1106,222,86,1416,251,7269,4207,1161,49,0,1212,266,5687,8916,2587,148,0,2730,544,12192,6706,2218,164,5,2383,364,9449,5383,1691,248,0,1940,303,7633,3515,1226,488,3,1723,258,5489,2053,898,694,3,1594,153,3798,753,591,819,7,1419,126,2296,230,207,440,9
11703,7785,2159,992,95,3251,1588,12622,13018,9493,1073,94,10665,4035,27720,30790,17147,1575,185,18912,7018,56717,19612,6713,673,67,7454,3369,30433,12809,3255,871,27,4157,2282,19247,9336,2269,990,25,3284,1673,14300,4654,1197,1007,27,2236,945,7830,2119,539,1012,30,1571,546,4237,738,175,278,8,457,277,1475,100864,42965,8477,557,51992,21720,174577,9021,2724,1347,139,4211,1447,14679,13205,17133,2697,109,19930,4637,37764,34899,24008,3186,133,27324,8506,70727,20067,9788,1163,71,11021,4033,35119,14221,4342,920,39,5299,2708,22222,10478,2709,1278,28,4017,2024,16516,6501,1690,1040,36,2769,1241,10508,2436,690,1117,17,1830,641,4905,919,206,401,9,611,281,1807,111734,63287,13137,569,77000,25509,214245,10355,3749,1212,425,5384,934,16676,13978,10804,877,18,11698,1983,27656,38107,24724,2466,46,27232,4531,69874,23415,13360,1410,14,14782,2490,40690,16087,5255,862,9,6129,1552,23759,12875,3136,1289,21,4448,1198,18517,8255,2132,1339,19,3496,822,12566,3575,901,974,19,1895,523,5990,1004,239,528,5
11801,14297,1856,458,89,2399,1713,18410,9212,1703,67,28,1791,1332,12336,18661,4158,128,24,4311,3194,26165,14851,3219,126,28,3383,2087,20324,10697,2319,138,12,2468,1389,14553,9097,1911,165,15,2093,1050,12238,5990,1375,221,19,1616,785,8397,3528,914,255,23,1188,466,5187,1903,531,149,15,699,356,2962,88235,17977,1719,256,19953,12368,120558,15295,2463,528,69,3067,1431,19789,9058,1995,104,10,2115,1074,12250,17998,5327,212,20,5557,3038,26589,14459,4096,145,16,4259,1930,20646,11785,2525,152,16,2692,1426,15892,8885,1852,179,7,2043,1059,11988,7458,1680,195,16,1892,967,10311,3860,940,266,9,1219,673,5750,1953,583,157,6,751,462,3162,90742,21471,1935,182,23588,12052,126382,15141,2838,454,168,3459,753,19353,10053,1661,28,5,1683,604,12343,18822,5268,158,4,5428,1515,25763,14032,4471,148,8,4629,978,19641,12990,2723,166,5,2894,677,16564,10176,1912,211,4,2123,508,12806,8333,1575,225,5,1811,454,10595,5218,1006,237,5,1251,466,6941,1914,438,174,5
11802,14268,3085,888,92,4068,1168,19505,10395,7508,493,66,8066,1663,20122,14351,7423,292,48,7763,2227,24346,13187,4898,266,35,5203,1581,19968,10169,3985,460,48,4492,1159,15817,7628,3168,623,33,3823,866,12315,4875,2062,739,29,2830,571,8282,3302,1291,797,10,2098,453,5861,1742,464,312,9,781,249,2772,79916,33882,4872,377,39130,9942,128989,15080,3689,948,108,4746,1136,20960,10852,9435,1058,41,10537,1743,23124,15098,8508,464,45,9024,2451,26570,13020,5855,260,31,6152,1827,20992,10958,4274,422,22,4722,1318,17000,8214,3186,651,33,3880,1007,13095,5856,2377,668,30,3075,826,9762,3097,1522,830,22,2373,499,5967,1782,608,380,15,1001,395,3179,83943,39455,5692,357,45502,11201,140651,15085,3848,686,226,4755,823,20665,11106,4079,120,7,4198,868,16173,15817,7001,237,7,7239,1517,24573,12853,6072,252,10,6334,1155,20345,12118,4199,282,4,4483,863,17462,9475,3424,533,13,3972,634,14078,6726,2602,779,8,3393,551,10662,3977,1703,746,9,2448,479,6904,1611,630,489,13
11901,14129,14638,3167,451,18253,2195,34578,8845,11386,509,110,12005,1047,21891,7108,12174,1161,85,13420,1091,21620,7385,11017,1865,97,12978,1011,21375,8154,8741,3046,103,11886,905,20947,7716,5387,2765,73,8225,762,16704,5368,2824,2047,41,4909,462,10740,4331,1383,1655,39,3072,372,7780,2310,376,481,9,868,268,3444,65348,67925,16697,999,85620,8104,159076,16340,14741,3291,319,18352,1989,36678,8919,12680,700,102,13475,1144,23543,7522,13754,1468,98,15313,1286,24128,7074,12256,1997,113,14366,1101,22548,7112,10058,2963,81,13112,1068,21289,7271,6853,3811,71,10733,896,18900,5734,3703,2507,45,6254,638,12620,3547,1766,1918,29,3721,418,7686,2428,552,767,23,1345,248,4028,65956,76357,19422,885,96667,8802,171428,17778,15412,2733,663,18808,2714,39298,9665,13342,450,39,13834,1448,24948,7944,14578,1536,27,16146,1664,25748,7312,13895,1935,27,15856,1559,24733,7200,11069,2969,34,14077,1196,22470,7195,8417,4541,28,12987,968,21148,5831,4837,3674,23,8542,756,15133,3544,2188,2196,23,4406,604,8555,1883,705,1023,15
11902,8485,11661,3434,428,15525,1888,25901,4436,10178,616,99,10891,897,16220,3920,13708,1282,137,15121,1253,20293,4423,10738,2097,112,12946,948,18318,4024,8165,3230,105,11495,838,16355,3262,5201,2974,66,8238,574,12076,2108,3235,2673,63,5968,377,8453,1743,1517,2146,49,3713,336,5789,902,262,622,12,894,220,2018,33300,64659,19069,1066,84786,7337,125429,10431,11493,3098,319,14919,1688,27038,5189,10749,751,89,11590,857,17636,4658,14985,1833,124,16944,1248,22853,4387,11605,1956,125,13685,1026,19096,4262,8830,2985,95,11911,853,17033,3328,5900,3484,70,9458,638,13424,2349,3606,2712,64,6390,476,9215,1370,1945,2462,58,4466,351,6186,917,490,966,30,1488,189,2602,36895,69609,20255,983,90849,7332,135069,10873,10789,2382,532,13702,1678,26255,5944,9906,397,31,10333,1096,17365,5739,13594,1744,54,15395,1719,22847,4878,11902,2085,41,14030,1358,20265,4913,9040,2959,40,12043,975,17935,4002,6943,3707,45,10690,833,15525,2584,4382,3302,34,7719,544,10845,1414,2348,2599,30,4971,516,6904,660,646,1321,12
11903,10938,6715,1898,173,8784,824,20550,7347,7243,482,49,7775,552,15670,5892,9746,696,53,10496,637,17032,6685,7573,1163,60,8794,490,15976,7302,6306,2241,49,8594,567,16467,6753,3621,2074,44,5739,441,12931,4690,2021,1583,33,3634,323,8646,3716,967,1307,13,2288,293,6301,2342,219,295,8,525,173,3040,55677,44418,11741,468,56631,4299,116604,11133,6842,2238,172,9254,779,21160,7395,8785,667,45,9505,598,17494,5833,12484,1285,65,13828,854,20520,6106,8339,1206,29,9575,595,16279,6757,7037,2271,51,9354,589,16699,6477,4494,3246,54,7791,546,14814,5210,2599,2034,28,4666,422,10294,3145,1287,1744,38,3063,312,6523,2219,368,584,17,968,213,3410,54264,52238,15265,498,68004,4919,127191,10984,7290,1515,381,9186,806,20978,7730,8410,258,31,8692,643,17064,6534,11780,888,21,12687,902,20122,6089,9555,1177,21,10750,665,17504,6884,7198,1749,13,8961,526,16367,6687,5798,3386,20,9209,508,16396,5535,3297,3190,14,6503,438,12476,3354,1663,1874,16,3552,408,7320,1743,452,918,12
11904,9971,7848,1955,268,10073,1333,21377,5415,7989,312,112,8420,812,14644,6299,13011,608,87,13700,1268,21266,6864,9744,816,81,10645,912,18421,6301,7168,1510,79,8758,717,15773,5397,5017,1798,50,6871,563,12828,3588,3054,1860,40,4946,371,8909,2811,1562,1594,38,3193,327,6323,1935,326,484,12,815,194,2951,48578,55719,10940,767,67423,6499,122500,10931,7746,2159,212,10120,1156,22202,6314,9387,583,78,10054,824,17193,7544,16907,1117,85,18111,1577,27233,6929,10836,810,104,11746,1002,19675,6428,8076,1349,79,9504,822,16752,5450,5594,2150,57,7800,683,13938,4126,3812,1983,56,5852,526,10509,2347,2070,1906,44,4019,480,6842,1565,571,739,24,1342,473,3379,51624,64996,12804,743,78546,7549,137725,11199,7638,1742,529,9912,1146,22260,6957,8941,270,17,9228,833,17018,8835,16283,990,27,17306,1616,27756,7540,12329,966,13,13313,1084,21936,7264,8498,1013,21,9529,765,17552,6196,6714,2124,19,8851,621,15671,4606,4511,2428,20,6961,518,12090,2645,2551,2037,14,4608,576,7835,1220,798,1157,10
12001,8923,2269,639,61,2970,705,12601,4960,2777,173,17,2963,499,8422,6632,4833,285,23,5144,884,12656,7050,4017,277,40,4331,681,12070,5976,3077,448,18,3546,466,9980,5071,2115,466,21,2606,318,7990,2797,1602,645,14,2265,210,5271,1682,958,797,22,1775,193,3655,895,214,282,8,506,103,1502,43985,21865,4020,229,26109,4055,74155,9553,2694,1095,98,3889,655,14097,5157,3555,442,29,4030,494,9684,6519,7296,608,33,7940,1000,15462,7048,4854,389,47,5286,706,13041,6300,3644,542,27,4216,543,11066,5371,2508,798,28,3341,463,9174,3988,1798,643,17,2455,372,6819,1756,1186,842,25,2052,194,4002,987,417,467,4,886,138,2014,46693,27955,5830,307,34089,4573,85355,9304,3098,841,230,4171,463,13934,5739,2617,102,11,2727,326,8792,6555,6356,371,5,6734,618,13918,6743,5787,375,10,6175,444,13357,7150,3695,432,10,4135,312,11596,6152,2896,822,6,3727,273,10156,4774,2086,891,7,2988,272,8028,2412,1315,755,13,2086,221,4718,854,467,561,3
12002,7391,721,234,35,984,410,8790,3381,579,34,10,622,227,4231,7688,1551,55,9,1615,498,9805,8762,1566,64,18,1650,580,10991,5802,861,81,12,957,354,7109,4802,673,112,4,787,301,5894,2253,470,170,16,654,199,3109,959,290,282,8,571,113,1650,424,63,90,5,157,45,631,41459,6770,1118,117,8002,2737,52200,8423,961,239,32,1229,623,10268,3789,606,31,6,644,342,4776,6488,1496,62,12,1565,809,8862,8153,1723,47,18,1783,830,10764,6616,1167,63,7,1238,603,8456,4903,674,91,7,773,486,6166,3342,530,141,9,674,290,4306,1053,327,258,4,591,104,1745,441,107,122,3,236,49,725,43211,7583,1058,88,8732,4132,56067,8345,1089,187,87,1361,300,10010,4278,522,14,0,537,199,5018,6255,1371,39,5,1407,360,8025,7484,1771,51,0,1826,365,9681,7463,1142,60,5,1205,290,8959,5438,736,89,0,822,245,6508,4137,548,135,3,682,182,5001,1693,327,212,4,543,134,2373,427,141,152,0
12003,11622,6347,1866,185,8406,1306,21333,7953,9292,648,106,10039,1182,19167,8921,14432,969,153,15551,1802,26276,8999,8610,1262,80,9950,1070,20024,8191,7335,2057,79,9470,948,18611,6231,4807,1913,53,6769,650,13647,3255,2944,1925,47,4916,423,8592,2300,1686,2091,65,3849,342,6487,1533,566,716,52,1330,200,3064,59005,56008,13446,812,70271,7934,137209,11895,6585,2083,191,8850,1109,21863,8665,10957,1141,69,12163,1270,22101,10439,17900,1958,119,19977,2129,32546,8722,9740,1335,78,11153,1247,21126,8388,7588,2044,80,9706,1010,19109,6496,5329,2506,61,7896,747,15137,4061,3405,1878,44,5325,505,9890,2055,2086,2182,41,4308,338,6698,1324,708,1147,16,1877,209,3411,62053,64293,16280,695,81265,8553,151870,11997,6877,1647,493,9020,825,21850,9203,11437,470,23,11930,1040,22178,13234,18125,2012,39,20182,1800,35218,9616,11267,1584,9,12859,963,23438,8999,7290,1845,15,9153,635,18782,7574,6167,2642,27,8838,528,16938,5105,3985,2456,21,6458,408,11976,2585,2272,2057,21,4354,374,7317,1214,942,1405,14
12101,13795,3266,1121,89,4483,653,18927,7016,3608,250,22,3879,540,11435,8454,6460,397,46,6902,800,16160,10469,4863,604,29,5494,638,16604,9056,3281,717,25,4034,448,13538,7334,2345,641,15,3007,380,10718,4356,1210,566,12,1788,233,6386,2721,741,495,11,1248,178,4153,1700,256,184,6,447,131,2280,64903,26037,4979,263,31285,4014,100199,14267,4386,1609,152,6148,774,21191,7561,4058,396,30,4484,517,12565,8437,8210,666,38,8909,1098,18443,9976,7045,711,39,7796,860,18637,9450,3919,861,39,4820,595,14865,7157,2590,1041,22,3648,507,11312,5297,1716,782,19,2512,377,8181,2774,955,599,12,1567,199,4540,1729,362,234,6,603,177,2512,66647,33233,6912,354,40487,5106,112244,13683,5903,1162,358,7421,604,21710,8460,3410,115,6,3527,304,12291,8681,6982,401,9,7389,644,16714,9642,9270,707,10,9991,626,20266,10360,4768,765,9,5544,403,16302,8019,2976,1000,10,3984,289,12293,6034,2142,1248,3,3397,283,9709,3511,1060,683,4,1752,214,5474,1595,405,394,0
12102,11725,2580,838,89,3505,416,15647,6774,2027,91,6,2130,267,9176,5905,3341,208,34,3576,349,9839,8280,3406,366,20,3797,278,12350,7852,2523,444,16,2981,288,11124,6507,1397,408,7,1817,184,8508,4292,646,347,9,999,130,5421,2302,312,262,3,579,126,3012,1133,149,84,7,243,87,1459,54771,16377,3051,202,19625,2130,76534,11398,3399,1079,101,4580,470,16446,6751,2161,92,12,2260,260,9273,4992,4178,244,18,4436,368,9799,7240,4978,428,25,5433,426,13095,7730,2885,471,29,3381,345,11448,6262,1828,751,11,2592,275,9126,4779,904,526,12,1438,224,6436,2498,443,352,14,805,132,3441,1169,155,140,6,297,69,1532,52812,20926,4091,215,25226,2559,80603,10851,4846,853,292,5993,375,17218,7104,2525,47,0,2577,204,9885,5136,4037,178,4,4227,248,9608,6479,7135,397,6,7543,332,14347,8109,3806,472,4,4279,237,12630,6704,2259,807,7,3073,157,9934,4970,1327,1054,5,2391,198,7551,3210,561,478,0,1040,172,4421,1268,191,206,0
12103,18113,3046,699,59,3807,653,22570,11640,2911,111,26,3052,425,15116,4866,2622,119,21,2762,268,7890,10033,3521,336,21,3872,446,14360,12850,3749,442,26,4214,459,17517,9891,2348,439,9,2794,387,13075,7299,1212,349,3,1563,261,9117,5304,623,251,6,876,258,6443,2890,241,118,7,369,226,3487,82884,20267,2866,185,23307,3388,109581,17226,4805,1257,100,6157,571,23947,11890,3396,168,13,3584,502,15977,5127,3973,211,21,4200,353,9677,8663,5534,489,24,6046,434,15154,12748,4518,716,16,5254,552,18551,9414,2858,907,14,3779,382,13567,7798,1677,680,16,2371,376,10546,5349,848,348,13,1212,343,6909,3127,281,138,8,436,480,4045,81343,27895,4920,226,33036,3990,118372,15208,7264,1002,286,8549,448,24203,12129,3623,75,4,3698,294,16127,5151,3795,180,6,3977,223,9353,7353,8228,592,3,8823,301,16477,12235,5549,766,4,6321,311,18869,10297,3621,1076,10,4710,273,15276,7859,2249,1377,7,3633,249,11737,6317,1061,538,9,1606,240,8166,3163,403,248,11
12104,9137,1391,464,48,1904,819,11855,5903,1324,61,11,1393,634,7933,13492,4081,174,29,4281,1652,19423,11036,2953,172,11,3135,1207,15382,8529,1776,152,21,1945,831,11307,8128,1102,159,9,1271,711,10105,5662,591,130,10,729,489,6882,2822,326,131,9,463,273,3556,1552,155,43,3,205,154,1907,66261,13692,1494,149,15329,6771,88357,10047,1944,580,76,2596,747,13392,5986,1296,72,14,1378,586,7956,12518,4649,170,17,4834,1542,18900,10657,3987,197,11,4192,1123,15980,9245,2065,178,19,2258,833,12336,8116,1331,222,10,1566,768,10450,7203,877,200,3,1082,594,8880,3341,410,135,0,542,310,4198,1577,178,68,0,244,225,2054,68697,16732,1820,152,18705,6742,94139,9636,2380,428,200,3010,419,13063,6565,1400,36,0,1440,284,8290,11668,4242,137,4,4378,619,16661,10015,4631,172,3,4813,543,15371,9749,2454,178,7,2640,418,12805,8815,1552,242,0,1792,397,11013,7761,1003,303,0,1308,329,9397,5016,507,166,3,686,337,6039,1668,177,97,3
12201,6447,606,144,25,768,297,7513,3093,474,35,5,515,240,3843,4974,1115,39,6,1159,522,6656,5675,967,31,5,1003,364,7038,4523,567,55,9,633,248,5407,3348,325,39,0,363,223,3932,2339,257,31,0,290,168,2800,1429,128,24,3,162,114,1696,741,54,13,0,68,51,860,32570,4485,413,58,4953,2220,39745,6516,849,167,20,1038,321,7879,3207,512,20,6,539,234,3977,4674,1315,51,7,1371,470,6518,5379,1192,29,10,1230,417,7026,4936,737,42,5,783,314,6036,3735,375,52,5,437,271,4439,2866,268,34,11,311,216,3390,1429,163,22,3,185,123,1736,656,61,24,3,92,143,891,33383,5472,449,64,5984,2518,41892,6318,963,158,58,1183,222,7720,3806,479,11,0,493,135,4436,4653,1102,23,5,1126,242,6026,4894,1282,26,0,1304,218,6425,5384,887,28,4,919,190,6487,4643,460,57,0,528,153,5325,3124,283,57,0,345,97,3560,1983,205,33,5,250,74,2303,753,81,18,0
12202,10356,569,114,14,696,371,11419,5739,333,18,7,350,212,6299,4196,464,23,4,485,169,4853,7084,749,20,0,775,309,8175,7766,699,39,6,746,281,8795,7049,475,42,6,522,295,7875,4667,361,46,9,411,204,5280,2554,201,52,3,259,121,2938,1274,119,25,8,151,94,1521,50693,3972,380,45,4400,2059,57153,10464,722,131,17,870,419,11751,5890,420,14,5,439,253,6584,4064,547,22,4,569,210,4848,6505,908,31,9,936,346,7788,7838,853,43,8,908,358,9097,7325,620,57,0,682,352,8354,5983,412,40,6,457,366,6803,2970,287,60,0,347,243,3562,1321,119,31,0,148,184,1652,52361,4888,423,44,5359,2720,60439,10054,913,109,45,1065,318,11443,6605,430,16,0,446,235,7286,4133,533,22,3,555,186,4876,5856,947,24,5,971,233,7057,8151,901,25,0,931,278,9358,8175,662,57,3,719,258,9157,6890,422,54,0,477,240,7609,4153,306,75,5,382,296,4831,1453,107,34,0
12203,23898,2875,616,111,3599,822,28311,12205,2221,104,23,2354,464,15020,13390,3737,179,36,3954,722,18066,18600,3700,259,40,3997,777,23374,15550,3046,419,32,3496,607,19659,11612,2104,375,19,2501,452,14565,8794,1270,334,12,1619,323,10741,5712,758,358,17,1131,285,7126,2921,496,161,9,673,281,3873,112680,20215,2806,300,23320,4737,140740,24813,3474,775,94,4340,1070,30223,12970,2612,138,19,2767,668,16409,12536,4447,250,32,4726,944,18208,17399,4594,337,29,4960,1023,23385,17266,3652,411,24,4086,913,22260,12058,2341,501,32,2871,699,15627,9696,1562,353,18,1934,621,12249,5950,906,360,18,1277,555,7786,3334,344,196,15,548,517,4396,116024,23920,3313,272,27505,7009,150545,23929,3992,708,249,4947,688,29567,15064,2732,59,0,2796,427,18285,12711,4465,159,9,4631,634,17982,15674,5448,284,5,5742,607,22020,19272,3915,378,8,4300,586,24156,14349,2698,517,9,3223,429,17999,10297,1829,534,11,2367,381,13055,7584,1062,365,12,1441,332,9359,3443,384,312,17
12301,11985,560,127,24,713,320,13011,6387,462,12,5,474,183,7046,6233,663,20,3,689,163,7085,7562,900,43,3,948,202,8708,5913,656,51,5,716,157,6786,4325,395,47,0,445,103,4871,2254,205,40,6,256,74,2591,1212,97,38,7,144,77,1434,606,46,14,4,58,39,707,46477,3990,386,58,4443,1322,52235,13416,925,234,20,1175,401,14995,7415,622,14,0,645,239,8303,7214,980,39,8,1027,292,8533,7995,1316,62,11,1387,306,9680,6911,1010,65,15,1085,270,8271,5085,671,94,9,770,189,6048,3384,361,76,6,446,164,3993,1493,168,57,8,234,102,1822,704,43,26,5,77,94,873,53608,6103,671,79,6848,2055,62514,15186,1509,224,63,1795,453,17437,8522,903,22,0,931,232,9680,8233,1280,59,0,1342,286,9849,8443,1852,95,0,1948,281,10670,8323,1435,82,3,1520,211,10054,6062,901,131,0,1030,150,7249,4315,529,151,0,678,120,5112,2114,239,96,0,332,99,2539,807,89,41,0
12302,23298,5685,1255,183,7118,1737,32153,16738,4829,130,53,5006,1010,22754,14101,5556,265,41,5861,863,20830,12217,5773,481,65,6322,755,19292,13842,5165,722,53,5944,834,20617,12923,3362,746,42,4156,650,17726,6071,1468,570,16,2058,350,8478,2649,550,368,8,931,316,3896,873,101,123,3,238,269,1379,102710,32489,4674,466,37636,6785,147126,23196,7212,1548,182,8946,1864,34010,15342,5657,178,56,5885,1186,22411,14052,7705,441,77,8228,1258,23534,11643,7937,552,88,8569,1036,21241,11781,6120,825,77,7022,943,19750,12551,4130,1063,45,5242,913,18705,8374,2268,739,31,3038,798,12209,3120,766,501,16,1286,443,4845,985,162,172,6,340,367,1699,101045,41971,6007,572,48549,8802,158398,23880,10338,1837,519,12691,2430,39001,14241,6785,152,10,6952,1209,22401,14237,9621,508,12,10143,1427,25802,11998,12690,734,17,13442,1392,26836,11032,7506,918,10,8430,1017,20477,12073,5404,1375,13,6791,802,19675,9998,3101,1223,17,4334,618,14951,4352,1143,681,30,1848,569,6762,1193,208,242,20
