SA3_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
11902,20,108,367,412,266,156,48,34,9,1428,0,15,17,14,14,12,11,7,7,94,8,29,96,138,104,78,48,38,25,563,292,506,1393,1082,804,657,457,384,207,5783,450,2541,9015,7770,5622,4193,2295,1270,506,33660,0,72,234,197,126,44,27,4,0,702,0,31,257,170,74,24,0,3,0,564,0,26,154,137,153,76,66,56,19,685,0,13,83,43,24,12,3,5,0,180,0,3,29,22,18,5,0,0,0,86,13,195,636,450,358,229,95,66,22,2065,10,160,529,507,406,269,126,51,19,2063,63,694,2231,1675,1015,435,133,72,40,6353,27,328,1022,782,571,240,59,19,6,3058,12,109,318,240,127,48,20,8,3,889,42,199,513,372,192,105,43,13,3,1481,6,18,11,9,14,7,0,5,0,83,0,23,107,100,47,25,14,5,4,327,403,414,958,906,821,637,544,545,315,5540,586,2274,7082,5604,3952,2151,1139,847,435,24073
11903,15,116,403,306,188,130,74,38,4,1279,0,14,26,9,5,11,7,5,4,83,5,27,90,93,77,105,67,24,16,493,152,340,788,599,440,433,380,338,230,3696,303,2674,8209,6875,5677,5305,3521,1843,762,35169,4,61,198,209,204,116,54,14,5,868,8,25,287,234,138,36,7,0,0,736,0,35,143,165,221,94,81,73,34,865,0,31,84,64,58,6,7,3,0,256,0,13,31,31,14,14,13,0,0,119,11,202,650,614,639,439,228,105,42,2931,0,138,460,585,649,592,265,139,40,2867,74,809,2814,2273,1545,890,340,204,96,9038,23,295,918,759,628,376,112,48,18,3174,16,177,374,223,140,85,35,14,6,1067,37,207,351,303,185,149,58,38,14,1343,5,7,3,4,11,9,0,6,3,53,0,31,93,89,68,30,8,15,6,342,272,246,514,496,542,496,460,551,348,3926,455,2280,6919,6046,5050,3346,1668,1222,606,27591
11904,13,134,478,455,265,156,97,53,8,1660,6,14,28,9,10,9,5,3,3,81,4,27,118,135,113,112,54,23,7,603,193,418,1213,875,620,541,438,444,336,5079,327,2864,11392,9045,6137,4933,3161,1790,769,40406,5,54,295,210,180,80,31,16,4,879,3,41,362,238,96,23,4,0,0,767,0,34,200,170,194,116,85,63,19,881,0,29,133,65,47,16,3,4,0,297,0,13,48,23,19,19,6,3,0,131,13,210,774,686,559,367,173,97,38,2916,6,122,527,548,432,380,197,96,27,2326,70,758,2918,2196,1432,723,277,134,75,8590,46,271,1112,788,629,340,105,45,5,3330,12,134,449,303,144,73,41,22,7,1188,46,213,535,410,239,160,65,37,14,1719,8,7,5,4,17,7,6,3,3,71,0,30,95,100,80,34,7,13,0,350,338,319,843,714,625,612,565,534,394,4942,545,2229,8293,6465,4702,2942,1570,1063,582,28394
12001,3,41,167,183,115,83,63,20,4,686,0,0,0,5,3,3,5,3,0,26,6,10,56,73,73,63,35,18,0,336,78,170,434,370,266,220,206,163,124,2035,146,1227,5697,5686,4396,3654,2658,1271,378,25121,0,46,194,183,134,81,33,7,6,694,4,13,188,144,82,28,9,0,0,466,0,10,119,115,100,45,31,39,19,479,0,19,78,64,49,15,5,3,0,223,0,12,30,20,17,9,3,0,0,93,7,103,567,535,458,345,168,84,24,2287,0,68,379,459,450,472,198,77,27,2138,17,423,1910,1706,1141,614,243,100,56,6209,4,169,771,725,480,323,101,37,9,2620,17,149,417,335,148,69,26,17,4,1188,25,125,259,264,148,93,35,28,10,988,0,7,5,0,0,4,0,6,0,24,0,17,57,69,48,32,10,4,0,248,161,192,517,436,348,308,282,309,202,2752,242,1364,5496,5059,3607,2443,1145,711,356,20420
12002,5,21,85,83,87,46,22,8,4,363,0,0,4,0,0,3,0,4,0,11,4,8,54,45,57,43,27,17,0,259,47,68,229,261,216,178,141,117,70,1316,90,547,3238,4118,3691,2473,1725,734,191,16806,0,33,192,178,104,72,20,0,3,599,0,8,73,78,54,26,6,0,0,238,0,8,69,65,51,32,24,14,3,272,0,9,103,122,55,31,10,5,0,340,0,11,40,46,23,29,7,0,0,155,7,66,461,474,355,283,113,31,10,1793,0,28,264,298,300,446,164,37,6,1544,9,168,1318,1381,682,324,110,26,9,4025,6,154,973,999,603,539,190,48,5,3512,5,180,680,523,314,148,53,14,3,1928,11,45,148,146,61,44,13,3,0,477,0,0,0,5,0,0,0,0,0,11,0,16,78,101,70,45,19,9,3,342,59,99,296,334,231,236,179,194,163,1797,98,827,4697,4750,2895,2264,910,391,203,17033
12003,17,236,576,449,235,161,79,40,11,1814,4,31,27,10,12,6,7,0,0,106,9,56,223,180,132,94,58,24,15,785,147,626,1517,861,523,488,398,336,246,5139,301,4530,14935,9933,6820,5844,3503,1711,707,48290,0,101,417,266,279,123,55,19,3,1266,3,59,543,291,142,47,9,0,0,1103,3,57,295,238,222,98,80,66,20,1079,0,36,126,104,69,31,6,3,0,375,0,13,59,45,34,11,7,4,0,181,13,303,1050,901,898,617,237,124,52,4198,7,130,679,671,788,697,270,149,55,3446,59,1054,3377,2362,1590,797,224,110,72,9634,32,403,1592,1392,1114,654,197,62,28,5470,27,275,799,611,384,131,33,34,15,2305,25,243,575,366,218,128,37,18,9,1624,3,17,9,8,11,8,8,0,0,60,3,43,161,122,143,58,29,12,4,578,353,475,1087,809,746,638,544,677,646,5970,529,3213,10751,8193,6650,4036,1726,1285,905,37285
12101,10,57,171,223,140,99,48,14,0,768,8,4,3,0,3,0,4,6,3,34,4,11,75,106,95,70,47,23,14,436,78,127,472,500,328,216,199,132,106,2151,150,1466,7091,8815,6866,4939,3504,1807,636,35281,0,81,297,309,235,142,89,43,12,1212,0,27,328,273,165,53,11,4,0,865,0,32,206,179,139,90,38,43,19,751,0,28,120,130,105,56,12,4,0,465,0,15,55,54,42,19,7,4,0,203,0,136,792,826,814,616,388,217,82,3876,0,53,437,510,588,647,347,169,61,2809,31,525,2565,2531,1617,1022,383,187,125,8985,8,265,1108,1291,954,687,306,134,38,4804,10,212,593,444,301,156,78,52,18,1855,11,104,238,227,136,106,33,14,7,876,8,6,0,7,6,5,9,4,0,36,0,27,119,132,78,70,26,17,8,473,205,205,484,412,363,332,281,297,313,2884,278,1707,7343,7319,5547,4008,2006,1191,681,30086
12102,13,48,160,178,116,77,36,16,9,659,0,3,8,3,3,3,9,0,0,28,0,20,48,73,73,52,42,31,3,341,65,91,190,300,222,147,158,144,113,1436,167,1098,3841,6258,5199,3859,2661,1528,509,25134,0,40,161,234,219,109,57,13,6,849,0,10,205,205,143,54,16,0,0,640,5,10,126,161,134,57,48,34,15,595,0,15,57,52,54,22,9,6,0,205,0,11,53,60,35,21,7,3,0,194,7,126,541,734,671,493,251,126,30,2991,0,59,405,588,602,546,308,109,41,2665,24,284,1220,1489,1100,787,349,148,68,5471,12,180,679,766,597,391,154,53,18,2848,8,129,295,306,192,94,45,16,15,1102,25,113,200,232,147,98,33,15,11,875,3,0,3,0,11,7,6,0,0,30,6,11,49,87,66,35,14,7,6,277,137,105,232,233,242,216,176,217,194,1751,231,1104,4236,5154,4209,2915,1477,756,408,20491
12103,3,25,79,134,109,63,36,26,6,476,3,4,7,4,0,5,10,3,0,38,0,19,48,75,105,86,48,27,13,430,111,100,172,258,251,228,186,166,152,1620,200,1406,3861,6903,8097,6586,4516,2989,1268,35822,0,73,129,269,385,241,159,68,32,1360,3,13,115,219,253,69,21,7,0,693,5,17,80,171,179,68,51,49,20,637,0,39,76,125,111,64,23,8,4,451,4,13,35,49,60,40,18,5,6,232,6,163,501,897,1247,865,625,398,141,4852,4,70,260,642,998,1012,618,304,109,4014,25,355,1074,2257,2003,1201,693,367,203,8184,16,248,636,1162,1268,856,413,222,61,4888,19,207,324,411,370,194,104,97,30,1768,32,78,136,197,163,82,60,34,19,790,3,0,3,0,0,9,3,3,0,23,0,25,63,123,133,96,39,32,13,524,286,117,174,330,389,298,260,451,530,2832,400,1411,3608,6860,7567,5106,3087,2049,1177,31260
12104,3,25,154,166,111,79,28,21,6,587,0,6,4,4,0,8,5,0,0,21,0,13,88,93,89,76,46,31,13,454,57,109,413,381,268,270,209,189,89,1990,93,1108,6847,6650,5168,4424,3435,2145,611,30489,0,51,334,235,189,123,73,28,12,1041,0,8,242,214,113,75,19,3,0,677,0,24,196,120,101,43,26,23,10,554,0,32,170,119,110,60,33,12,0,541,0,13,60,49,32,21,19,5,0,202,0,138,829,565,552,548,400,226,95,3353,0,66,441,416,398,651,410,182,48,2604,10,467,2884,2400,1383,951,488,180,103,8867,4,252,1635,1330,963,835,437,162,57,5669,13,227,965,561,345,234,88,57,20,2502,22,80,267,211,127,79,50,13,12,861,0,3,9,3,0,0,3,0,0,21,3,37,143,128,91,87,59,19,10,584,158,227,861,656,486,446,394,315,309,3862,214,1630,9029,7015,4892,4153,2492,1228,691,31336
12201,0,16,62,63,55,40,21,8,0,259,0,0,0,0,0,0,0,0,0,10,0,4,23,32,57,21,18,12,3,165,34,46,149,161,148,123,72,76,42,855,54,416,2507,2818,2794,2288,1344,842,229,13298,0,17,105,101,78,47,15,8,0,364,0,3,52,76,52,22,4,0,0,209,0,3,58,70,33,14,17,19,9,227,0,13,70,62,44,18,9,0,0,221,0,7,31,20,17,7,6,0,4,85,0,37,292,298,312,227,130,88,26,1413,0,26,219,227,267,248,148,68,14,1220,8,163,845,1005,600,370,183,96,31,3317,9,80,526,602,364,200,112,43,8,1934,4,64,336,258,137,63,35,12,3,909,9,41,123,101,55,44,25,14,4,431,6,0,0,0,0,5,0,0,0,10,0,7,35,42,33,15,12,3,3,155,86,83,270,215,156,170,161,145,167,1446,125,553,2973,3067,2149,1443,861,494,272,11935
12202,8,23,65,80,96,68,33,27,7,406,0,0,0,0,0,0,0,3,0,6,0,8,25,44,51,53,39,14,9,243,72,73,146,188,232,193,179,187,137,1407,158,718,2009,2759,3783,3599,2823,1668,533,18052,0,18,48,128,114,86,40,16,11,446,0,3,23,36,64,28,3,0,0,155,0,8,24,59,44,52,29,34,9,266,0,12,49,73,58,34,9,4,3,235,0,12,25,39,35,20,13,3,0,147,4,49,212,404,534,426,285,129,31,2072,0,29,224,371,463,518,251,108,41,2005,19,162,540,1048,849,707,334,150,63,3873,16,118,319,468,422,350,149,49,20,1903,5,113,226,294,233,123,50,32,20,1088,12,71,162,225,169,112,77,31,10,874,0,0,0,0,0,0,3,0,0,14,0,9,16,53,42,39,14,5,4,188,124,70,124,234,233,226,233,269,258,1773,188,665,1992,3436,3266,2694,1483,826,478,15044
12203,7,77,257,304,296,161,82,51,13,1253,3,7,8,5,0,5,4,4,0,42,4,25,82,123,160,98,58,40,14,601,152,175,480,541,492,385,327,304,219,3083,296,1921,7208,9068,9701,6971,4498,2796,1058,43521,0,47,248,329,256,140,68,17,3,1105,3,14,138,200,167,83,10,0,0,619,4,21,129,184,176,83,65,66,40,767,4,24,104,130,72,35,7,0,3,379,6,20,96,103,55,29,13,0,0,318,11,165,858,1093,1027,641,406,234,66,4499,0,97,725,950,847,775,479,190,63,4122,56,549,2249,3116,2107,1219,761,325,169,10560,30,354,1035,1432,918,574,276,107,33,4766,16,232,671,602,328,167,92,48,25,2175,53,199,550,567,366,184,138,50,26,2136,4,0,3,9,0,3,0,0,4,33,6,23,79,126,76,38,23,15,5,395,247,184,518,585,498,437,501,655,756,4388,436,1928,7395,9430,6889,4418,2852,1709,1192,36253
12301,13,46,119,129,123,67,35,23,4,561,0,3,4,0,0,0,0,0,0,13,0,13,33,51,60,33,20,6,0,222,65,94,261,263,205,136,123,111,47,1296,206,1065,3417,3822,3593,2311,1533,656,163,16778,0,19,51,75,35,23,5,0,0,212,5,3,38,28,25,11,0,0,0,114,0,9,27,48,35,26,20,9,3,179,0,13,23,21,16,3,0,0,0,68,4,12,23,15,22,5,4,0,0,80,13,86,333,400,300,179,79,29,8,1429,3,66,469,469,290,220,78,29,6,1620,46,226,762,793,538,294,81,35,15,2791,30,170,428,409,256,119,31,13,5,1460,5,64,92,55,41,21,4,3,3,292,38,115,197,193,92,73,21,10,0,734,0,0,3,4,3,4,4,0,0,14,4,3,16,34,16,11,0,4,0,82,145,67,114,215,179,163,146,141,83,1252,289,862,2572,2760,1846,1151,475,265,132,10342
12302,27,84,348,483,244,154,108,46,3,1485,10,6,13,9,6,8,9,17,3,84,3,29,121,162,157,121,93,31,7,722,420,433,975,1101,821,660,530,385,141,5466,683,2459,8072,9759,6592,5686,4062,1738,356,39402,3,73,161,176,100,82,19,5,0,618,12,29,190,152,93,43,6,0,0,520,5,27,96,162,152,109,71,22,13,660,12,15,50,35,23,5,6,0,0,147,14,22,69,33,25,15,7,0,0,188,43,258,724,716,733,520,166,51,15,3214,5,169,616,564,592,508,165,49,12,2682,137,748,1939,1535,1421,952,251,72,13,7060,95,519,1123,865,805,406,88,20,4,3926,21,162,214,128,94,72,31,9,0,731,97,283,540,346,212,173,56,19,0,1735,7,7,3,15,9,4,0,3,0,54,8,31,73,82,66,42,12,4,0,310,602,435,793,825,893,828,584,471,344,5770,1050,2782,6590,5637,5211,3758,1461,735,401,27627
12303,6,20,47,65,53,39,28,9,0,272,0,3,4,0,0,0,0,0,0,7,0,11,27,28,27,13,21,7,0,140,113,90,185,222,213,147,152,155,67,1341,231,705,2008,2091,2260,1704,1414,630,166,11214,0,10,43,52,38,28,6,0,0,178,0,0,10,5,18,15,3,0,0,54,0,0,16,34,30,15,13,12,0,130,0,8,8,7,14,4,0,0,0,45,10,8,40,41,33,13,9,0,0,153,7,40,163,228,260,190,87,32,10,1022,0,43,170,236,223,215,57,22,4,966,51,154,303,406,378,247,83,19,3,1649,26,90,229,259,200,130,30,14,0,990,4,34,55,43,39,22,11,0,0,211,29,80,130,152,66,53,18,4,0,536,0,0,0,0,3,3,0,0,0,9,6,4,6,14,9,8,3,0,0,50,141,59,103,168,166,138,148,134,73,1121,268,544,1279,1656,1474,1088,461,240,100,7113
12401,22,59,149,146,131,85,60,30,4,691,0,3,5,0,0,5,3,3,3,26,4,12,33,75,78,71,57,29,6,371,93,69,167,224,245,220,220,184,93,1503,212,816,2706,3671,4202,4167,3733,1687,453,21655,0,15,81,137,122,106,48,18,3,536,3,8,29,40,61,40,9,0,0,193,3,6,37,64,84,54,43,26,19,337,0,14,23,54,29,23,10,0,0,149,0,24,72,88,69,39,18,11,3,322,15,83,435,623,823,657,350,179,67,3235,0,60,370,710,863,939,389,153,28,3519,44,194,507,767,805,677,358,126,54,3535,25,187,477,720,797,746,344,88,18,3398,5,81,240,341,255,176,83,51,11,1258,46,136,215,204,164,99,54,31,7,965,3,7,3,7,8,10,0,0,5,31,4,12,32,60,48,41,17,8,0,227,208,115,172,302,379,376,295,324,261,2424,365,947,2695,4108,4520,3992,2030,1007,479,20136
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12403,24,101,328,383,203,146,71,44,3,1302,3,0,10,3,5,5,0,4,0,37,6,41,111,130,121,94,65,19,0,597,291,365,857,811,638,490,394,352,162,4366,578,2659,8143,8519,6391,4889,3399,1539,396,36529,0,46,127,123,92,55,19,4,0,464,6,17,82,75,69,29,6,0,0,281,7,27,82,94,100,86,37,29,11,476,4,14,47,25,20,4,5,0,0,124,5,43,70,40,30,14,4,4,0,216,22,209,761,680,633,477,201,67,28,3085,0,159,751,664,571,458,136,47,22,2802,136,657,1725,1571,1190,817,233,84,39,6446,63,427,1010,707,598,358,81,16,6,3260,17,145,278,138,83,50,28,9,0,753,87,329,563,391,257,163,37,16,6,1855,5,8,9,8,9,3,3,0,0,45,4,18,42,56,33,22,3,0,5,190,386,295,556,538,605,544,453,382,226,3986,735,2399,6097,5118,4289,3083,1252,672,340,23989
12404,6,28,62,46,54,33,16,7,0,249,0,0,3,4,0,0,0,0,0,11,0,8,36,28,25,26,12,6,0,144,91,159,455,413,287,205,149,116,64,1934,171,690,2221,1692,1567,1432,910,487,152,9296,0,18,39,26,30,8,9,0,0,130,0,3,26,21,17,12,0,0,0,76,0,13,26,35,21,11,7,9,5,132,0,0,8,12,9,8,0,0,0,46,8,22,48,24,17,8,0,0,0,138,12,72,192,168,221,133,68,25,11,899,0,36,175,153,156,119,54,18,4,709,48,201,391,412,350,177,70,26,12,1695,19,146,246,204,162,110,37,5,0,932,3,36,65,45,29,16,12,10,6,224,34,120,187,124,65,43,18,6,6,604,0,4,0,4,0,4,4,0,0,11,0,7,3,14,15,8,0,0,0,57,123,94,173,190,180,152,163,143,105,1333,264,777,1581,1439,1267,798,451,253,155,6991
12405,12,31,97,110,66,48,31,9,0,403,0,4,0,6,0,0,0,0,0,5,5,9,25,60,31,39,20,3,0,191,174,182,434,363,308,263,199,95,49,2062,264,800,2682,2542,2008,1925,1250,421,100,11988,0,10,38,35,35,27,3,4,0,144,0,8,60,31,22,16,0,0,0,147,5,6,32,41,47,35,23,6,6,197,0,9,18,7,6,0,0,0,0,42,0,8,16,10,14,9,0,0,0,55,10,93,216,225,252,165,39,13,0,1005,3,58,207,160,194,101,35,14,0,770,62,264,736,523,549,310,59,20,3,2517,34,189,349,289,227,104,22,8,0,1221,5,42,79,35,24,12,7,0,0,216,39,109,213,147,98,47,11,4,0,675,8,3,3,0,0,5,0,0,0,22,0,4,15,23,9,9,4,4,0,67,197,124,270,260,287,267,220,166,97,1888,358,923,2256,1783,1771,1108,419,234,106,8957
12501,9,131,409,320,102,73,32,14,3,1082,8,25,24,15,13,0,6,3,4,97,0,24,129,94,70,42,32,13,6,400,146,619,1791,1198,703,481,280,160,106,5491,217,2696,10204,6682,3524,2692,1566,623,233,28428,4,59,187,121,82,52,15,0,0,533,4,26,227,144,58,12,0,0,0,473,0,13,122,93,78,54,22,15,4,401,0,16,54,29,9,3,0,0,0,118,0,9,23,14,9,4,0,0,0,65,3,167,527,304,216,172,55,25,6,1476,4,68,333,217,175,158,86,33,14,1089,45,481,1704,883,503,233,78,28,9,3982,20,194,579,408,270,163,35,7,0,1688,4,73,199,117,50,46,9,7,3,504,16,147,269,148,85,42,11,3,0,723,12,13,14,10,10,6,6,0,0,65,0,21,84,52,24,10,7,0,0,194,260,358,715,539,498,275,215,156,99,3121,383,1650,5036,3079,2072,1230,543,287,145,14427
12502,9,27,141,173,95,73,29,12,6,569,0,3,6,3,5,3,3,5,8,37,4,13,45,68,47,44,37,20,12,278,91,109,361,379,276,255,189,111,85,1849,173,1028,3744,4842,3651,3188,1990,1067,402,20086,0,40,137,164,152,80,29,17,3,614,4,16,113,136,80,28,6,0,0,378,0,14,78,132,140,50,29,35,9,489,0,11,31,32,25,11,4,5,0,111,0,3,26,26,22,3,8,0,0,89,4,114,328,386,391,314,150,71,21,1798,9,44,210,351,343,284,201,85,19,1542,29,298,961,1134,892,486,256,114,25,4184,16,130,429,449,387,222,110,35,3,1780,12,81,161,174,109,56,17,8,0,614,13,77,153,167,111,54,29,19,6,637,0,3,0,4,6,7,4,0,0,25,0,15,38,46,41,17,11,0,3,175,141,94,201,227,278,226,240,280,194,1879,233,925,2866,3439,2972,1837,1083,666,290,14315
12503,24,103,268,278,209,90,70,33,8,1090,7,11,19,20,12,16,0,4,4,89,3,33,104,113,106,85,64,17,12,542,477,775,1832,1553,1072,780,620,410,212,7721,666,3042,9302,7831,5574,4311,2905,1398,497,35533,6,92,235,194,126,54,16,0,0,728,6,43,293,168,80,25,0,0,0,623,4,23,141,135,143,95,59,43,23,667,0,24,67,43,22,8,5,0,0,177,5,14,28,21,15,10,7,0,0,98,23,214,649,535,455,295,128,66,22,2390,9,156,561,438,394,295,154,47,14,2066,109,719,2366,1534,1038,546,169,90,21,6598,54,370,918,630,494,292,69,24,9,2852,15,127,280,150,66,51,12,8,3,716,57,301,566,329,187,112,40,20,7,1616,3,5,13,10,9,10,5,4,0,55,3,26,84,71,45,32,8,7,0,277,468,497,904,837,694,624,555,614,373,5570,751,2599,7121,5096,3773,2451,1237,933,474,24418
12504,12,138,391,444,185,69,58,26,4,1331,0,16,11,8,8,4,11,0,0,68,4,29,193,195,103,85,52,25,7,695,163,458,1385,1124,582,482,336,251,169,4958,307,2863,13377,13643,6312,4428,2911,1542,539,45914,0,96,590,382,208,114,38,9,0,1450,4,117,893,289,102,28,4,0,0,1440,0,72,451,186,181,87,66,37,8,1089,0,24,106,51,25,11,3,0,0,222,6,13,75,48,36,18,0,0,0,186,7,274,1241,830,670,457,193,79,30,3783,0,108,686,639,506,443,214,108,13,2716,46,759,3586,2090,1134,747,334,110,61,8859,27,330,1312,871,565,361,125,28,11,3638,3,122,386,231,97,57,39,19,12,972,35,232,511,295,159,99,44,13,11,1394,6,4,16,5,13,8,7,3,0,59,3,39,233,107,82,43,20,9,4,539,263,428,965,642,545,465,403,506,485,4701,401,2620,11044,6662,4331,2936,1497,927,630,31052
