region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
SED10073,36875,38800,75675,2369,2145,4514,4020,3638,7658,2140,2026,4166,3417,3728,7145,6444,6443,12887,5253,5569,10822,4845,5106,9951,3880,4091,7971,2304,2730,5034,1617,2135,3752,586,1189,1775,35718,37808,73526,1158,991,2149,106,119,225,9,11,20,6,5,11,121,135,256,18679,18877,37556,16359,18115,34474,18439,18832,37271,16689,18312,35001,28496,29524,58020,562,485,1047,3693,3348,7041,1782,1715,3497,2068,2370,4438,1828,2287,4115,20559,21361,41920,1196,1252,2448,4039,4667,8706,1081,1394,2475,1114,1418,2532,306,426,732,34246,36260,70506,2710,2572,5282
SED10074,33549,34767,68316,2318,2209,4527,4932,4580,9512,2541,2380,4921,2024,2011,4035,3826,4065,7891,4440,4670,9110,4660,4874,9534,4019,4254,8273,2890,3231,6121,1560,1896,3456,339,597,936,32089,33458,65547,1459,1309,2768,1077,1051,2128,34,35,69,17,18,35,1128,1104,2232,25974,26574,52548,6077,6671,12748,28824,29721,58545,3572,3936,7508,30363,31381,61744,654,630,1284,4428,4125,8553,1715,1706,3421,554,553,1107,540,1109,1649,7704,8363,16067,2100,1973,4073,9677,10089,19766,2751,3160,5911,1928,2042,3970,155,200,355,31923,33214,65137,1031,1104,2135
SED10075,37089,37593,74682,2430,2259,4689,5007,4980,9987,3107,2867,5974,2905,2711,5616,4887,4854,9741,4795,5150,9945,5281,5724,11005,4634,4783,9417,2584,2468,5052,1199,1316,2515,259,482,741,36236,36863,73099,853,730,1583,268,268,536,12,14,26,5,4,9,285,286,571,20985,20762,41747,14561,15318,29879,17484,17083,34567,18312,19231,37543,33171,33605,66776,523,511,1034,4448,4403,8851,2366,2289,4655,1024,1056,2080,829,1124,1953,13501,13830,27331,1815,1587,3402,7349,7147,14496,1894,1834,3728,2327,2748,5075,720,1142,1862,35893,36412,72305,1060,1191,2251
SED10076,34274,35111,69385,1976,1929,3905,4232,4117,8349,2201,2068,4269,1655,1404,3059,2931,2901,5832,3727,3970,7697,4756,4873,9629,4930,5250,10180,4432,4458,8890,2652,2953,5605,782,1189,1971,31753,33000,64753,2521,2111,4632,1631,1656,3287,37,25,62,24,21,45,1692,1702,3394,27657,28392,56049,4194,4388,8582,30651,31940,62591,1174,1292,2466,30468,31767,62235,514,513,1027,3730,3629,7359,1406,1412,2818,286,296,582,570,1197,1767,7636,8509,16145,1918,1879,3797,9483,9992,19475,3400,3574,6974,2210,2045,4255,96,87,183,30317,31903,62220,3067,2523,5590
SED10077,40723,41839,82562,2277,2087,4364,4071,3888,7959,2390,2417,4807,3971,3814,7785,8567,7945,16512,5399,5778,11177,5226,5651,10877,3955,4222,8177,2489,2645,5134,1735,2174,3909,643,1218,1861,39642,40812,80454,1081,1027,2108,146,145,291,13,8,21,4,3,7,163,156,319,16789,17193,33982,21082,22205,43287,15073,15042,30115,22982,24559,47541,28443,30233,58676,469,401,870,3608,3470,7078,1971,2062,4033,2208,2156,4364,2345,2751,5096,23152,23533,46685,1337,1249,2586,3548,3944,7492,1061,1193,2254,1388,1909,3297,437,698,1135,37222,38698,75920,3422,3069,6491
SED10078,32820,34171,66991,1908,1880,3788,4277,4077,8354,2367,2155,4522,1722,1631,3353,2871,3073,5944,4035,4313,8348,4618,4725,9343,4371,4684,9055,3783,4025,7808,2277,2632,4909,591,976,1567,30994,32604,63598,1825,1568,3393,835,942,1777,17,21,38,8,9,17,860,972,1832,28282,29324,57606,3117,3327,6444,30866,32076,62942,809,987,1796,30359,31631,61990,523,554,1077,3906,3729,7635,1645,1567,3212,463,553,1016,542,1038,1580,7697,8649,16346,1912,1723,3635,9973,10252,20225,3189,3517,6706,1689,1717,3406,66,66,132,31028,32508,63536,1023,1105,2128
SED10079,56691,50436,107127,1807,1691,3498,1663,1617,3280,1531,1672,3203,6135,6740,12875,19296,17573,36869,10377,7644,18021,6610,4825,11435,4870,4155,9025,2734,2420,5154,1280,1303,2583,388,796,1184,54196,48308,102504,2497,2127,4624,343,287,630,20,12,32,14,13,27,377,312,689,22845,19966,42811,24798,23246,48044,32016,26767,58783,15808,16659,32467,32564,28531,61095,262,295,557,1261,1311,2572,988,1171,2159,2776,3370,6146,4649,5028,9677,37218,33480,70698,1785,1448,3233,3375,3049,6424,772,670,1442,702,677,1379,288,318,606,44961,41597,86558,18456,13384,31840
SED10080,35066,36309,71375,2601,2424,5025,5164,4767,9931,2525,2363,4888,1971,1968,3939,3707,3977,7684,4224,4546,8770,4706,5050,9756,4557,4515,9072,3271,3467,6738,1841,2219,4060,499,1013,1512,32791,34429,67220,2275,1879,4154,3031,3133,6164,59,73,132,63,47,110,3153,3253,6406,31300,32395,63695,1755,1815,3570,32665,34048,66713,683,638,1321,32099,33478,65577,633,623,1256,4611,4241,8852,1586,1544,3130,295,419,714,641,1290,1931,7813,9687,17500,1772,2016,3788,9525,9742,19267,3241,3122,6363,2294,1901,4195,115,84,199,31991,33756,65747,2960,2417,5377
SED10081,31877,34165,66042,1897,1780,3677,4421,4287,8708,2385,2172,4557,1860,1652,3512,2894,2941,5835,3927,4463,8390,4542,5116,9658,4238,4474,8712,2973,3306,6279,1970,2669,4639,770,1304,2074,30083,32568,62651,1795,1597,3392,510,502,1012,29,19,48,10,17,27,549,538,1087,25170,27155,52325,5084,5375,10459,29226,31349,60575,1306,1525,2831,28531,30864,59395,556,540,1096,4031,3962,7993,1760,1706,3466,648,650,1298,698,1366,2064,11672,12309,23981,1771,1753,3524,7228,8274,15502,1925,2308,4233,880,1083,1963,55,36,91,29474,31876,61350,1583,1579,3162
SED10082,34224,37139,71363,2424,2282,4706,4802,4503,9305,2530,2474,5004,2155,2040,4195,3779,4076,7855,4302,4820,9122,4661,5198,9859,4081,4520,8601,2878,3220,6098,1860,2572,4432,753,1433,2186,32518,35622,68140,1707,1516,3223,910,943,1853,31,31,62,17,21,38,958,995,1953,28041,30358,58399,4432,4957,9389,31347,33992,65339,1452,1736,3188,30906,33683,64589,660,614,1274,4280,4056,8336,1728,1783,3511,629,659,1288,743,1442,2185,9704,10854,20558,1978,1968,3946,8975,10080,19055,2580,3107,5687,1459,1655,3114,87,88,175,31986,34740,66726,1564,1909,3473
SED10083,36995,37731,74726,2801,2771,5572,5030,4659,9689,2334,2158,4492,2428,2287,4715,5482,5868,11350,5467,5392,10859,4935,4948,9883,4138,4401,8539,2565,2626,5191,1457,1804,3261,359,817,1176,35953,36815,72768,1042,916,1958,491,507,998,27,24,51,11,12,23,529,543,1072,21681,21865,43546,13466,14008,27474,22092,22224,44316,13323,13971,27294,31132,31551,62683,606,562,1168,4514,4169,8683,1736,1664,3400,895,908,1803,1142,1682,2824,14642,15033,29675,1596,1510,3106,6979,7116,14095,1902,2060,3962,1529,1887,3416,246,393,639,35294,36085,71379,1352,1395,2747
SED10084,33869,36535,70404,2033,1887,3920,4190,4127,8317,2264,2014,4278,1549,1534,3083,2976,3334,6310,4031,4488,8519,4593,5138,9731,4540,4875,9415,3843,4235,8078,2884,3433,6317,966,1470,2436,31951,34905,66856,1916,1631,3547,1023,1001,2024,125,108,233,158,136,294,1306,1245,2551,26661,28711,55372,5248,5804,11052,31050,33518,64568,1179,1392,2571,29934,32431,62365,440,397,837,3798,3717,7515,1525,1456,2981,399,481,880,654,1442,2096,9513,10569,20082,2324,2356,4680,8725,9795,18520,2632,2937,5569,1879,2022,3901,76,61,137,31482,34187,65669,2809,3191,6000
SED10085,36862,35601,72463,2612,2410,5022,5160,5005,10165,2605,2354,4959,2198,1919,4117,4269,4123,8392,4913,4899,9812,5321,5010,10331,4734,4352,9086,3084,2899,5983,1536,1846,3382,429,784,1213,34794,33738,68532,2066,1865,3931,1619,1608,3227,42,41,83,22,32,54,1683,1681,3364,32176,31170,63346,2608,2636,5244,34051,33380,67431,812,790,1602,33257,32573,65830,613,576,1189,4588,4453,9041,1647,1613,3260,348,393,741,517,1114,1631,7692,9306,16998,2196,2127,4323,10870,9693,20563,3323,3078,6401,2255,1751,4006,108,72,180,33631,33074,66705,3732,2088,5820
SED10086,36741,39345,76086,2430,2280,4710,3742,3562,7304,1843,1657,3500,2168,2493,4661,7659,8269,15928,6087,6219,12306,4437,4727,9164,3764,4140,7904,2497,2835,5332,1441,1912,3353,673,1251,1924,35080,37803,72883,1660,1545,3205,101,91,192,7,6,13,0,0,0,108,97,205,19450,21282,40732,13220,14206,27426,26927,28947,55874,5883,6757,12640,27518,30370,57888,602,593,1195,3215,3129,6344,1486,1355,2841,918,1060,1978,1399,1945,3344,22050,24092,46142,1196,1351,2547,2302,2880,5182,668,690,1358,381,500,881,62,56,118,31777,34857,66634,4490,4216,8706
SED10087,36058,37381,73439,2666,2634,5300,5148,4986,10134,2864,2697,5561,2873,2864,5737,4409,4624,9033,4474,4759,9233,4711,4839,9550,4204,4170,8374,2661,2841,5502,1553,1972,3525,496,994,1490,33850,35414,69264,2210,1965,4175,1534,1656,3190,32,34,66,20,23,43,1586,1713,3299,31595,32856,64451,2850,2874,5724,33289,34589,67878,1537,1603,3140,33110,34446,67556,593,600,1193,4690,4502,9192,1909,1889,3798,942,1254,2196,1106,1736,2842,10373,12085,22458,2161,2139,4300,9016,9011,18027,2715,2695,5410,1915,1707,3622,90,98,188,33009,34597,67606,3344,2877,6221
SED10088,36043,37700,73743,2727,2534,5261,5053,4737,9790,2190,2043,4233,2029,1896,3925,4377,4466,8843,5839,6289,12128,5187,5340,10527,3751,3926,7677,2613,3152,5765,1717,2222,3939,560,1094,1654,34616,36493,71109,1427,1207,2634,155,159,314,15,14,29,7,3,10,177,176,353,24246,25232,49478,10339,11067,21406,28326,29237,57563,6464,7293,13757,30902,32387,63289,706,680,1386,4696,4434,9130,1760,1712,3472,812,787,1599,1014,1555,2569,16451,17312,33763,1779,1746,3525,5815,6516,12331,1402,1671,3073,855,1047,1902,183,224,407,34179,35954,70133,1272,1337,2609
SED10089,33531,35284,68815,2257,2138,4395,4355,4133,8488,2515,2416,4931,2969,2906,5875,4566,4524,9090,4350,4636,8986,4279,4518,8797,3736,3958,7694,2461,2744,5205,1455,2198,3653,588,1113,1701,31891,33819,65710,1642,1463,3105,978,1001,1979,34,35,69,19,9,28,1031,1045,2076,27674,29219,56893,4327,4535,8862,29107,30737,59844,3115,3308,6423,30130,31870,62000,509,511,1020,3964,3737,7701,1793,1757,3550,1407,1511,2918,1278,1597,2875,11118,11937,23055,1754,1533,3287,8068,8542,16610,2550,3064,5614,1390,1655,3045,99,111,210,31199,32872,64071,2142,2398,4540
SED10090,36997,40054,77051,2892,2662,5554,4599,4145,8744,1844,1953,3797,2253,2384,4637,6119,6710,12829,6262,6843,13105,4935,5499,10434,3867,4407,8274,2321,2599,4920,1400,1713,3113,505,1139,1644,35568,38782,74350,1428,1272,2700,67,57,124,3,7,10,5,4,9,75,68,143,20632,21545,42177,14337,16517,30854,24202,25140,49342,10871,13076,23947,29165,31225,60390,779,692,1471,4272,3840,8112,1570,1695,3265,1197,1338,2535,1527,2188,3715,22325,24333,46658,1220,1425,2645,2524,3412,5936,706,890,1596,540,789,1329,148,225,373,34369,37544,71913,2132,2213,4345
SED10091,37664,38658,76322,2919,2753,5672,5958,5678,11636,3091,2905,5996,2640,2600,5240,4574,4828,9402,5190,5646,10836,5230,5646,10876,4436,4558,8994,2362,2274,4636,1003,1254,2257,262,516,778,36246,37518,73764,1417,1141,2558,915,1041,1956,24,19,43,13,10,23,952,1070,2022,29344,29784,59128,6362,6854,13216,31853,32504,64357,4151,4513,8664,33646,34463,68109,778,700,1478,5325,5100,10425,2077,2046,4123,685,802,1487,727,1304,2031,10178,11825,22003,2024,2057,4081,10265,9741,20006,2619,2764,5383,1431,1446,2877,131,173,304,35533,36547,72080,1691,1923,3614
SED10092,36923,36795,73718,2089,2049,4138,3976,3727,7703,2418,2299,4717,3667,3524,7191,5595,5012,10607,4582,4465,9047,4831,4661,9492,4035,3965,8000,2951,3352,6303,2145,2588,4733,633,1154,1787,35333,35464,70797,1591,1330,2921,801,831,1632,20,24,44,13,12,25,834,867,1701,24505,24521,49026,10038,10222,20260,25587,25679,51266,9365,9471,18836,30884,31397,62281,533,527,1060,3525,3301,6826,1786,1753,3539,1862,1818,3680,1631,1798,3429,13061,12767,25828,1908,1660,3568,7797,7782,15579,2358,2653,5011,2481,2883,5364,336,533,869,34017,34043,68060,3051,2816,5867
SED10093,36681,39180,75861,2768,2589,5357,5600,5425,11025,2826,2681,5507,2070,2107,4177,4006,4372,8378,4845,5312,10157,4681,4954,9635,4159,4422,8581,3110,3576,6686,1959,2505,4464,656,1237,1893,35080,37667,72747,1600,1513,3113,1475,1498,2973,35,44,79,33,37,70,1543,1579,3122,30228,32271,62499,4573,4941,9514,33511,35686,69197,1551,1827,3378,32948,35314,68262,721,710,1431,4990,4825,9815,1825,1773,3598,437,499,936,649,1442,2091,8091,9324,17415,2203,2156,4359,10173,10927,21100,3246,3651,6897,1849,2049,3898,154,101,255,34418,36718,71136,1883,2091,3974
SED19494,7592,5326,12918,306,248,554,329,299,628,386,373,759,701,611,1312,1497,1159,2656,1370,731,2101,1219,674,1893,963,719,1682,624,346,970,147,94,241,50,72,122,0,0,0,7592,5326,12918,481,373,854,22,11,33,18,7,25,521,391,912,4867,3413,8280,1732,1386,3118,4850,3768,8618,891,824,1715,4838,3785,8623,36,36,72,257,232,489,149,175,324,139,158,297,198,281,479,2149,1972,4121,376,285,661,1458,1049,2507,506,365,871,390,187,577,68,31,99,0,0,0,0,0,0
SED19797,56,56,112,0,0,0,3,3,6,0,0,0,3,0,3,3,0,3,4,4,8,11,3,14,8,18,26,12,15,27,12,14,26,0,0,0,55,55,110,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,37,65,27,18,45,41,42,83,13,9,22,48,53,101,0,0,0,6,0,6,0,0,0,0,0,0,4,0,4,20,11,31,3,3,6,6,13,19,7,10,17,7,7,14,0,0,0,0,0,0,1001,1098,2099
