region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
SED10071,0,14,3233,3247,133,227,2529,2889,3706,906,2405,7017,5706,610,1153,7469,4433,365,1019,5817,3011,165,766,3942,1393,53,404,1850,476,10,229,715,73,0,64,137,18931,2350,11802,33083,8,29,3055,3092,315,362,2226,2903,4907,936,1953,7796,5845,576,1524,7945,4163,361,1504,6028,2582,122,1253,3957,1011,32,825,1868,308,7,587,902,35,3,258,296,19174,2428,13185,34787,8,43,6288,6339,448,589,4755,5792,8613,1842,4358,14813,11551,1186,2677,15414,8596,726,2523,11845,5593,287,2019,7899,2404,85,1229,3718,784,17,816,1617,108,3,322,433,38105,4778,24987,67870
SED10072,0,5,1771,1776,125,125,2111,2361,2413,664,2967,6044,3252,458,1470,5180,2638,360,1238,4236,2397,206,965,3568,1795,49,624,2468,1264,15,421,1700,298,3,218,519,14182,1885,11785,27852,12,8,1734,1754,408,199,1705,2312,3062,690,2187,5939,3306,419,1515,5240,2695,327,1464,4486,2217,137,1378,3732,1615,31,1184,2830,807,5,1132,1944,147,3,759,909,14269,1819,13058,29146,12,13,3505,3530,533,324,3816,4673,5475,1354,5154,11983,6558,877,2985,10420,5333,687,2702,8722,4614,343,2343,7300,3410,80,1808,5298,2071,20,1553,3644,445,6,977,1428,28451,3704,24843,56998
SED10073,0,7,1938,1945,87,162,2615,2864,2444,630,2817,5891,3363,318,1189,4870,3235,234,1047,4516,2594,142,843,3579,1604,49,466,2119,1076,12,363,1451,246,0,192,438,14649,1554,11470,27673,4,20,1834,1858,213,254,2731,3198,3031,630,2325,5986,3674,302,1326,5302,3245,220,1392,4857,2362,117,1348,3827,1389,30,1107,2526,744,3,1149,1896,117,0,641,758,14779,1576,13853,30208,4,27,3772,3803,300,416,5346,6062,5475,1260,5142,11877,7037,620,2515,10172,6480,454,2439,9373,4956,259,2191,7406,2993,79,1573,4645,1820,15,1512,3347,363,0,833,1196,29428,3130,25323,57881
SED10074,0,16,2349,2365,60,184,1609,1853,1444,669,1392,3505,2513,481,1117,4111,2825,382,1167,4374,2766,176,820,3762,2021,79,563,2663,1044,28,370,1442,156,3,121,280,12829,2018,9508,24355,4,45,2184,2233,167,328,1329,1824,1885,662,1285,3832,2742,455,1291,4488,2914,378,1336,4628,2715,135,1102,3952,1830,71,1067,2968,682,20,995,1697,75,3,385,463,13014,2097,10974,26085,4,61,4533,4598,227,512,2938,3677,3329,1331,2677,7337,5255,936,2408,8599,5739,760,2503,9002,5481,311,1922,7714,3851,150,1630,5631,1726,48,1365,3139,231,6,506,743,25843,4115,20482,50440
SED10075,0,6,2999,3005,73,57,2643,2773,1734,276,2572,4582,3189,278,1093,4560,3942,219,888,5049,3671,130,635,4436,2062,44,353,2459,855,11,241,1107,121,3,74,198,15647,1024,11498,28169,10,15,2744,2769,238,77,2266,2581,2422,302,1888,4612,3517,285,1182,4984,4152,210,1188,5550,3409,100,1092,4601,1512,32,782,2326,445,5,699,1149,48,3,261,312,15753,1029,12102,28884,10,21,5743,5774,311,134,4909,5354,4156,578,4460,9194,6706,563,2275,9544,8094,429,2076,10599,7080,230,1727,9037,3574,76,1135,4785,1300,16,940,2256,169,6,335,510,31400,2053,23600,57053
SED10076,3,19,1954,1976,65,229,963,1257,843,492,977,2312,1738,474,930,3142,2327,477,1327,4131,2820,311,1139,4270,2777,154,901,3832,1646,41,604,2291,339,8,252,599,12558,2205,9047,23810,8,55,1817,1880,121,325,747,1193,1154,484,970,2608,2022,493,1167,3682,2575,486,1388,4449,3009,304,1273,4586,2544,114,1239,3897,1206,23,1309,2538,145,3,603,751,12784,2287,10513,25584,11,74,3771,3856,186,554,1710,2450,1997,976,1947,4920,3760,967,2097,6824,4902,963,2715,8580,5829,615,2412,8856,5321,268,2140,7729,2852,64,1913,4829,484,11,855,1350,25342,4492,19560,49394
SED10077,0,7,2219,2226,161,171,3241,3573,2802,693,4240,7735,3179,361,1341,4881,3362,235,1113,4710,2528,152,875,3555,1574,55,554,2183,1044,14,392,1450,236,9,189,434,14886,1697,14164,30747,12,11,2209,2232,359,254,2869,3482,3494,703,3072,7269,3411,308,1652,5371,3334,235,1720,5289,2331,135,1478,3944,1330,26,1032,2388,650,11,1149,1810,98,3,610,711,15019,1686,15791,32496,12,18,4428,4458,520,425,6110,7055,6296,1396,7312,15004,6590,669,2993,10252,6696,470,2833,9999,4859,287,2353,7499,2904,81,1586,4571,1694,25,1541,3260,334,12,799,1145,29905,3383,29955,63243
SED10078,0,10,2239,2249,45,181,1306,1532,1002,570,1049,2621,2205,508,1016,3729,2631,410,1206,4247,2802,221,975,3998,2528,133,780,3441,1459,45,605,2109,284,4,225,513,12956,2082,9401,24439,0,42,1956,1998,118,266,1086,1470,1329,607,943,2879,2469,492,1167,4128,2836,396,1221,4453,2951,211,1160,4322,2295,97,1315,3707,1051,32,1324,2407,140,3,626,769,13189,2146,10798,26133,0,52,4195,4247,163,447,2392,3002,2331,1177,1992,5500,4674,1000,2183,7857,5467,806,2427,8700,5753,432,2135,8320,4823,230,2095,7148,2510,77,1929,4516,424,7,851,1282,26145,4228,20199,50572
SED10079,0,19,1063,1082,114,558,3744,4416,2854,3927,8474,15255,2340,2122,3757,8219,1475,1105,2539,5119,1458,587,1721,3766,1008,167,968,2143,449,36,484,969,113,5,142,260,9811,8526,22892,41229,7,34,1157,1198,223,737,4287,5247,3392,3386,7617,14395,2209,1004,3116,6329,1469,463,1965,3897,1458,280,1668,3406,770,82,1150,2002,278,4,719,1001,45,0,386,431,9851,5990,22065,37906,7,53,2220,2280,337,1295,8031,9663,6246,7313,16091,29650,4549,3126,6873,14548,2944,1568,4504,9016,2916,867,3389,7172,1778,249,2118,4145,727,40,1203,1970,158,5,528,691,19662,14516,44957,79135
SED10080,0,36,2097,2133,88,332,1209,1629,1179,764,1262,3205,2268,500,1011,3779,2597,413,1196,4206,2798,242,1034,4074,2127,80,703,2910,1152,27,427,1606,203,5,156,364,12412,2399,9095,23906,7,85,1977,2069,218,483,1003,1704,1537,743,1390,3670,2545,503,1217,4265,2912,416,1368,4696,2761,195,1151,4107,1887,60,1147,3094,750,16,1155,1921,82,3,588,673,12699,2504,10996,26199,7,121,4074,4202,306,815,2212,3333,2716,1507,2652,6875,4813,1003,2228,8044,5509,829,2564,8902,5559,437,2185,8181,4014,140,1850,6004,1902,43,1582,3527,285,8,744,1037,25111,4903,20091,50105
SED10081,3,7,2199,2209,47,111,1473,1631,980,459,1124,2563,2455,448,687,3590,2971,354,801,4126,2852,265,690,3807,1981,113,491,2585,1331,30,396,1757,367,11,245,623,12987,1798,8106,22891,3,23,1993,2019,78,193,1194,1465,1335,490,893,2718,2852,460,899,4211,3178,386,1230,4794,2723,217,1128,4068,1808,82,1080,2970,1026,22,1293,2341,202,5,699,906,13205,1878,10409,25492,6,30,4192,4228,125,304,2667,3096,2315,949,2017,5281,5307,908,1586,7801,6149,740,2031,8920,5575,482,1818,7875,3789,195,1571,5555,2357,52,1689,4098,569,16,944,1529,26192,3676,18515,48383
SED10082,0,26,2328,2354,58,232,1628,1918,1296,721,1414,3431,2362,553,1019,3934,2645,413,1241,4299,2559,224,936,3719,1841,88,646,2575,1146,23,469,1638,322,3,236,561,12229,2283,9917,24429,0,45,2264,2309,127,337,1372,1836,1712,744,1368,3824,2562,534,1428,4524,2822,403,1660,4885,2491,210,1502,4203,1609,60,1235,2904,878,18,1322,2218,171,0,726,897,12372,2351,12877,27600,0,71,4592,4663,185,569,3000,3754,3008,1465,2782,7255,4924,1087,2447,8458,5467,816,2901,9184,5050,434,2438,7922,3450,148,1881,5479,2024,41,1791,3856,493,3,962,1458,24601,4634,22794,52029
SED10083,0,11,2190,2201,69,97,2093,2259,2426,466,2230,5122,3447,403,1284,5134,3152,263,1204,4619,2840,160,916,3916,1789,42,545,2376,906,14,402,1322,133,4,141,278,14762,1460,11005,27227,5,14,2027,2046,241,176,1674,2091,3273,542,1715,5530,3497,361,1324,5182,3088,272,1363,4723,2698,126,1394,4218,1441,30,1000,2471,548,9,1044,1601,76,3,458,537,14867,1533,11999,28399,5,25,4217,4247,310,273,3767,4350,5699,1008,3945,10652,6944,764,2608,10316,6240,535,2567,9342,5538,286,2310,8134,3230,72,1545,4847,1454,23,1446,2923,209,7,599,815,29629,2993,23004,55626
SED10084,3,16,2072,2091,45,152,1165,1362,915,627,1117,2659,2031,566,1035,3632,2404,469,1276,4149,2522,361,1203,4086,2391,184,866,3441,1836,59,667,2562,416,12,317,745,12563,2446,9718,24727,0,44,1832,1876,112,256,971,1339,1330,691,1032,3053,2327,570,1321,4218,2624,510,1656,4790,2530,355,1557,4442,2357,133,1358,3848,1371,43,1585,2999,208,4,775,987,12859,2606,12087,27552,3,60,3904,3967,157,408,2136,2701,2245,1318,2149,5712,4358,1136,2356,7850,5028,979,2932,8939,5052,716,2760,8528,4748,317,2224,7289,3207,102,2252,5561,624,16,1092,1732,25422,5052,21805,52279
SED10085,4,27,2259,2290,63,336,1390,1789,1486,856,1309,3651,2584,684,1113,4381,3014,473,1288,4775,2890,294,1003,4187,1980,93,684,2757,906,26,412,1344,180,3,149,332,13107,2792,9607,25506,0,77,1989,2066,167,515,947,1629,1917,860,1033,3810,2944,633,985,4562,3181,458,1032,4671,2721,249,975,3945,1650,62,870,2582,656,12,904,1572,70,0,408,478,13306,2866,9143,25315,4,104,4248,4356,230,851,2337,3418,3403,1716,2342,7461,5528,1317,2098,8943,6195,931,2320,9446,5611,543,1978,8132,3630,155,1554,5339,1562,38,1316,2916,250,3,557,810,26413,5658,18750,50821
SED10086,0,4,1450,1454,30,127,1556,1713,1358,1661,3263,6282,2734,987,1465,5186,2437,446,980,3863,2173,299,816,3288,1506,133,487,2126,910,33,307,1250,339,15,222,576,11487,3705,10546,25738,0,12,1288,1300,73,238,1780,2091,1930,1763,3353,7046,2990,803,1696,5489,2492,333,1359,4184,2107,202,1359,3668,1331,71,1100,2502,600,18,1069,1687,146,0,849,995,11669,3440,13853,28962,0,16,2738,2754,103,365,3336,3804,3288,3424,6616,13328,5724,1790,3161,10675,4929,779,2339,8047,4280,501,2175,6956,2837,204,1587,4628,1510,51,1376,2937,485,15,1071,1571,23156,7145,24399,54700
SED10087,4,51,2328,2383,96,411,1653,2160,1511,881,1470,3862,2551,529,1024,4104,2844,391,1074,4309,2658,217,931,3806,1670,81,575,2326,948,20,386,1354,218,5,146,369,12500,2586,9587,24673,5,102,2166,2273,175,596,1543,2314,1987,881,1418,4286,2851,495,1193,4539,2878,381,1251,4510,2553,179,1082,3814,1508,53,939,2500,653,15,986,1654,101,4,511,616,12711,2706,11089,26506,9,153,4494,4656,271,1007,3196,4474,3498,1762,2888,8148,5402,1024,2217,8643,5722,772,2325,8819,5211,396,2013,7620,3178,134,1514,4826,1601,35,1372,3008,319,9,657,985,25211,5292,20676,51179
SED10088,0,4,2095,2099,50,120,1692,1862,1446,742,1831,4019,3827,547,1091,5465,3426,391,1019,4836,2517,199,754,3470,1899,70,437,2406,1191,19,358,1568,277,3,198,478,14633,2095,9475,26203,4,8,1940,1952,112,217,1419,1748,1982,779,1397,4158,4282,556,1141,5979,3403,367,1333,5103,2361,171,1145,3677,1748,38,1150,2936,838,12,1182,2032,138,3,709,850,14868,2151,11416,28435,4,12,4035,4051,162,337,3111,3610,3428,1521,3228,8177,8109,1103,2232,11444,6829,758,2352,9939,4878,370,1899,7147,3647,108,1587,5342,2029,31,1540,3600,415,6,907,1328,29501,4246,20891,54638
SED10089,0,25,2128,2153,78,260,2170,2508,1571,827,1763,4161,2499,467,1071,4037,2561,306,1110,3977,2388,188,901,3477,1694,72,494,2260,919,19,347,1285,266,3,174,443,11976,2167,10158,24301,3,55,2009,2067,162,393,1927,2482,2011,824,1394,4229,2730,470,1196,4396,2599,316,1368,4283,2315,149,1227,3691,1478,50,1000,2528,744,9,1161,1914,124,0,622,746,12166,2266,11904,26336,3,80,4137,4220,240,653,4097,4990,3582,1651,3157,8390,5229,937,2267,8433,5160,622,2478,8260,4703,337,2128,7168,3172,122,1494,4788,1663,28,1508,3199,390,3,796,1189,24142,4433,22062,50637
SED10090,0,4,1703,1707,42,137,1805,1984,2023,928,2573,5524,4036,539,1169,5744,3279,365,908,4552,2463,277,791,3531,1538,109,456,2103,930,15,299,1244,239,4,156,399,14550,2378,9860,26788,0,8,1821,1829,99,211,1832,2142,2711,998,2469,6178,4300,500,1600,6400,3292,328,1556,5176,2359,213,1508,4080,1294,46,1039,2379,624,3,910,1537,114,3,657,774,14793,2310,13392,30495,0,12,3524,3536,141,348,3637,4126,4734,1926,5042,11702,8336,1039,2769,12144,6571,693,2464,9728,4822,490,2299,7611,2832,155,1495,4482,1554,18,1209,2781,353,7,813,1173,29343,4688,23252,57283
SED10091,0,18,2846,2864,76,199,2017,2292,1720,705,1750,4175,3257,607,962,4826,3543,418,896,4857,3166,237,726,4129,1680,73,418,2171,656,11,223,890,119,3,74,196,14217,2271,9912,26400,6,46,2619,2671,182,335,1758,2275,2236,695,1538,4469,3553,591,1229,5373,3698,424,1231,5353,2970,189,1097,4256,1293,49,752,2094,418,13,662,1093,61,0,288,349,14417,2342,11174,27933,6,64,5465,5535,258,534,3775,4567,3956,1400,3288,8644,6810,1198,2191,10199,7241,842,2127,10210,6136,426,1823,8385,2973,122,1170,4265,1074,24,885,1983,180,3,362,545,28634,4613,21086,54333
SED10092,3,19,2076,2098,79,333,2696,3108,1530,858,2539,4927,2192,445,1542,4179,2497,343,1563,4403,2383,184,1092,3659,1890,67,737,2694,1339,26,550,1915,273,6,203,482,12186,2281,12998,27465,6,48,1932,1986,242,466,2328,3036,1912,827,1880,4619,2437,410,1351,4198,2567,343,1458,4368,2313,141,1239,3693,1790,53,1246,3089,924,15,1298,2237,127,4,571,702,12318,2307,13303,27928,9,67,4008,4084,321,799,5024,6144,3442,1685,4419,9546,4629,855,2893,8377,5064,686,3021,8771,4696,325,2331,7352,3680,120,1983,5783,2263,41,1848,4152,400,10,774,1184,24504,4588,26301,55393
SED10093,3,27,2607,2637,93,254,1505,1852,1428,826,1393,3647,2616,661,1231,4508,2585,436,1289,4310,2437,249,1076,3762,1975,103,734,2812,1144,26,545,1715,249,4,231,484,12530,2586,10611,25727,4,57,2411,2472,178,430,1281,1889,1861,852,1361,4074,2848,640,1555,5043,2666,426,1611,4703,2395,241,1455,4091,1828,58,1365,3251,802,12,1298,2112,124,6,642,772,12706,2722,12979,28407,7,84,5018,5109,271,684,2786,3741,3289,1678,2754,7721,5464,1301,2786,9551,5251,862,2900,9013,4832,490,2531,7853,3803,161,2099,6063,1946,38,1843,3827,373,10,873,1256,25236,5308,23590,54134
SED19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
