region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
SED10071,163,2942,351,3456,129,2818,311,3258,402,6716,601,7719,674,6833,536,8043,675,5157,388,6220,474,3483,249,4206,222,1608,190,2020,72,605,109,786,12,131,41,184,2823,30293,2776,35892,178,2776,296,3250,211,2729,142,3082,767,7035,331,8133,1103,6792,303,8198,996,4982,277,6255,796,3158,230,4184,280,1511,209,2000,87,790,138,1015,14,345,46,405,4432,30118,1972,36522,341,5718,647,6706,340,5547,453,6340,1169,13751,932,15852,1777,13625,839,16241,1671,10139,665,12475,1270,6641,479,8390,502,3119,399,4020,159,1395,247,1801,26,476,87,589,7255,60411,4748,72414
SED10072,75,1548,275,1898,124,2179,296,2599,368,5681,619,6668,553,4628,491,5672,600,3633,408,4641,500,3026,318,3844,288,2078,287,2653,189,1402,290,1881,51,495,111,657,2748,24670,3095,30513,91,1539,235,1865,141,2120,240,2501,582,5318,550,6450,794,4384,430,5608,936,3498,332,4766,774,2904,303,3981,453,2261,315,3029,211,1630,334,2175,44,1019,215,1278,4026,24673,2954,31653,166,3087,510,3763,265,4299,536,5100,950,10999,1169,13118,1347,9012,921,11280,1536,7131,740,9407,1274,5930,621,7825,741,4339,602,5682,400,3032,624,4056,95,1514,326,1935,6774,49343,6049,62166
SED10073,109,1808,225,2142,139,2972,307,3418,330,5690,425,6445,483,4476,295,5254,656,3931,258,4845,545,3115,219,3879,232,1894,179,2305,186,1231,200,1617,51,423,112,586,2731,25540,2220,30491,103,1756,167,2026,176,3249,302,3727,449,5615,377,6441,754,4562,252,5568,958,3905,243,5106,830,3047,214,4091,424,2116,189,2729,229,1621,285,2135,41,902,245,1188,3964,26773,2274,33011,212,3564,392,4168,315,6221,609,7145,779,11305,802,12886,1237,9038,547,10822,1614,7836,501,9951,1375,6162,433,7970,656,4010,368,5034,415,2852,485,3752,92,1325,357,1774,6695,52313,4494,63502
SED10074,110,2152,278,2540,117,1782,126,2025,279,3328,219,3826,460,3722,257,4439,672,3727,262,4661,678,3122,219,4019,386,2221,284,2891,176,1123,261,1560,29,233,77,339,2907,21410,1983,26300,133,2031,216,2380,152,1745,112,2009,531,3349,187,4067,861,3619,189,4669,1119,3521,232,4872,1029,2960,266,4255,470,2411,350,3231,181,1357,359,1897,29,445,122,596,4505,21438,2033,27976,243,4183,494,4920,269,3527,238,4034,810,6677,406,7893,1321,7341,446,9108,1791,7248,494,9533,1707,6082,485,8274,856,4632,634,6122,357,2480,620,3457,58,678,199,935,7412,42848,4016,54276
SED10075,148,2618,340,3106,151,2577,178,2906,328,4262,297,4887,486,4024,286,4796,612,4385,285,5282,567,3789,279,4635,303,2029,252,2584,117,902,179,1198,22,190,48,260,2734,24776,2144,29654,160,2440,268,2868,217,2333,159,2709,548,4025,281,4854,894,3986,270,5150,1167,4288,270,5725,981,3503,300,4784,360,1845,263,2468,110,1015,193,1318,13,342,124,479,4450,23777,2128,30355,308,5058,608,5974,368,4910,337,5615,876,8287,578,9741,1380,8010,556,9946,1779,8673,555,11007,1548,7292,579,9419,663,3874,515,5052,227,1917,372,2516,35,532,172,739,7184,48553,4272,60009
SED10076,120,1740,340,2200,102,1308,245,1655,207,2298,428,2933,408,2929,391,3728,665,3630,461,4756,709,3865,357,4931,499,3439,493,4431,277,1904,470,2651,64,539,181,784,3051,21652,3366,28069,112,1710,246,2068,107,1184,113,1404,377,2332,190,2899,656,3061,251,3968,1109,3440,325,4874,1222,3669,359,5250,616,3345,496,4457,289,2047,619,2955,41,860,287,1188,4529,21648,2886,29063,232,3450,586,4268,209,2492,358,3059,584,4630,618,5832,1064,5990,642,7696,1774,7070,786,9630,1931,7534,716,10181,1115,6784,989,8888,566,3951,1089,5606,105,1399,468,1972,7580,43300,6252,57132
SED10077,115,1962,314,2391,190,3339,442,3971,402,7317,847,8566,475,4495,428,5398,630,4177,418,5225,549,3088,317,3954,266,1966,257,2489,159,1333,243,1735,48,460,137,645,2834,28137,3403,34374,132,2040,245,2417,198,3304,312,3814,561,6742,642,7945,801,4556,423,5780,1088,4173,390,5651,840,3080,304,4224,414,1984,246,2644,196,1651,328,2175,45,949,222,1216,4275,28479,3112,35866,247,4002,559,4808,388,6643,754,7785,963,14059,1489,16511,1276,9051,851,11178,1718,8350,808,10876,1389,6168,621,8178,680,3950,503,5133,355,2984,571,3910,93,1409,359,1861,7109,56616,6515,70240
SED10078,95,2019,254,2368,87,1537,98,1722,197,2545,130,2872,394,3407,236,4037,628,3713,277,4618,703,3401,268,4372,474,2964,344,3782,235,1626,416,2277,62,406,122,590,2875,21618,2145,26638,92,1854,209,2155,107,1430,93,1630,376,2581,117,3074,709,3420,185,4314,1065,3441,219,4725,1222,3215,245,4682,660,2992,375,4027,265,1860,507,2632,50,733,193,976,4546,21526,2143,28215,187,3873,463,4523,194,2967,191,3352,573,5126,247,5946,1103,6827,421,8351,1693,7154,496,9343,1925,6616,513,9054,1134,5956,719,7809,500,3486,923,4909,112,1139,315,1566,7421,43144,4288,54853
SED10079,42,1111,376,1529,145,4734,1254,6133,528,15517,3252,19297,524,8273,1580,10377,581,4994,1035,6610,509,3583,780,4872,222,2036,477,2735,86,943,252,1281,22,246,119,387,2659,41437,9125,53221,59,1273,340,1672,209,5421,1112,6742,665,14325,2583,17573,556,6006,1082,7644,666,3438,720,4824,672,2893,588,4153,279,1734,407,2420,120,883,299,1302,24,516,256,796,3250,36489,7387,47126,101,2384,716,3201,354,10155,2366,12875,1193,29842,5835,36870,1080,14279,2662,18021,1247,8432,1755,11434,1181,6476,1368,9025,501,3770,884,5155,206,1826,551,2583,46,762,375,1183,5909,77926,16512,100347
SED10080,102,2085,337,2524,89,1714,170,1973,249,3179,279,3707,414,3472,335,4221,579,3788,338,4705,603,3632,323,4558,328,2584,361,3273,148,1347,348,1843,31,371,96,498,2543,22172,2587,27302,125,1956,282,2363,127,1724,116,1967,475,3267,235,3977,729,3552,267,4548,1016,3761,273,5050,966,3263,285,4514,504,2572,391,3467,189,1577,451,2217,32,760,222,1014,4163,22432,2522,29117,227,4041,619,4887,216,3438,286,3940,724,6446,514,7684,1143,7024,602,8769,1595,7549,611,9755,1569,6895,608,9072,832,5156,752,6740,337,2924,799,4060,63,1131,318,1512,6706,44604,5109,56419
SED10081,78,2041,265,2384,69,1662,128,1859,178,2516,200,2894,356,3343,229,3928,536,3732,275,4543,627,3357,255,4239,336,2377,260,2973,217,1478,276,1971,78,529,162,769,2475,21035,2050,25560,82,1900,190,2172,86,1471,95,1652,293,2524,125,2942,613,3654,195,4462,1002,3869,245,5116,1074,3141,258,4473,494,2500,311,3305,251,1961,456,2668,65,893,347,1305,3960,21913,2222,28095,160,3941,455,4556,155,3133,223,3511,471,5040,325,5836,969,6997,424,8390,1538,7601,520,9659,1701,6498,513,8712,830,4877,571,6278,468,3439,732,4639,143,1422,509,2074,6435,42948,4272,53655
SED10082,92,2151,288,2531,113,1906,136,2155,254,3287,237,3778,427,3586,289,4302,569,3796,296,4661,541,3269,270,4080,349,2261,267,2877,197,1330,333,1860,53,506,196,755,2595,22092,2312,26999,160,2096,219,2475,159,1759,121,2039,453,3424,201,4078,745,3802,273,4820,1001,3924,274,5199,1032,3256,231,4519,499,2350,372,3221,219,1835,517,2571,45,989,397,1431,4313,23435,2605,30353,252,4247,507,5006,272,3665,257,4194,707,6711,438,7856,1172,7388,562,9122,1570,7720,570,9860,1573,6525,501,8599,848,4611,639,6098,416,3165,850,4431,98,1495,593,2186,6908,45527,4917,57352
SED10083,114,1925,295,2334,133,2120,175,2428,364,4744,374,5482,528,4603,337,5468,602,3972,363,4937,552,3317,269,4138,253,2032,279,2564,158,1068,231,1457,17,254,89,360,2721,24035,2412,29168,116,1824,219,2159,161,1973,153,2287,628,4895,345,5868,807,4277,308,5392,944,3705,299,4948,878,3259,264,4401,347,2011,269,2627,128,1355,321,1804,27,580,209,816,4036,23879,2387,30302,230,3749,514,4493,294,4093,328,4715,992,9639,719,11350,1335,8880,645,10860,1546,7677,662,9885,1430,6576,533,8539,600,4043,548,5191,286,2423,552,3261,44,834,298,1176,6757,47914,4799,59470
SED10084,96,1892,276,2264,73,1345,130,1548,178,2599,198,2975,354,3400,279,4033,546,3738,308,4592,654,3588,297,4539,414,3057,373,3844,279,2097,507,2883,77,645,244,966,2671,22361,2612,27644,96,1739,180,2015,93,1341,101,1535,356,2768,209,3333,632,3611,243,4486,1041,3829,269,5139,1110,3483,282,4875,623,3149,463,4235,320,2390,723,3433,62,1045,366,1473,4333,23355,2836,30524,192,3631,456,4279,166,2686,231,3083,534,5367,407,6308,986,7011,522,8519,1587,7567,577,9731,1764,7071,579,9414,1037,6206,836,8079,599,4487,1230,6316,139,1690,610,2439,7004,45716,5448,58168
SED10085,120,2142,344,2606,110,1896,191,2197,270,3627,372,4269,424,4064,425,4913,603,4326,391,5320,584,3778,374,4736,280,2485,316,3081,130,1172,235,1537,30,312,87,429,2551,23802,2735,29088,141,1931,282,2354,138,1665,117,1920,477,3432,214,4123,715,3899,286,4900,941,3817,254,5012,947,3137,268,4352,418,2181,302,2901,190,1324,332,1846,25,640,119,784,3992,22026,2174,28192,261,4073,626,4960,248,3561,308,4117,747,7059,586,8392,1139,7963,711,9813,1544,8143,645,10332,1531,6915,642,9088,698,4666,618,5982,320,2496,567,3383,55,952,206,1213,6543,45828,4909,57280
SED10086,77,1491,274,1842,91,1763,315,2169,280,6203,1175,7658,395,4961,731,6087,513,3447,475,4435,546,2838,381,3765,256,1903,338,2497,145,1058,239,1442,66,456,151,673,2369,24120,4079,30568,66,1359,233,1658,137,2051,304,2492,398,6914,958,8270,613,4928,678,6219,887,3350,492,4729,927,2799,413,4139,461,2010,364,2835,195,1329,388,1912,58,933,260,1251,3742,25673,4090,33505,143,2850,507,3500,228,3814,619,4661,678,13117,2133,15928,1008,9889,1409,12306,1400,6797,967,9164,1473,5637,794,7904,717,3913,702,5332,340,2387,627,3354,124,1389,411,1924,6111,49793,8169,64073
SED10087,106,2462,298,2866,116,2588,169,2873,273,3891,246,4410,415,3800,261,4476,556,3902,252,4710,568,3372,266,4206,294,2126,242,2662,148,1175,231,1554,38,359,98,495,2514,23675,2063,28252,131,2301,264,2696,162,2552,148,2862,502,3917,205,4624,735,3835,188,4758,924,3699,217,4840,933,3016,221,4170,439,2123,280,2842,173,1468,330,1971,31,783,181,995,4030,23694,2034,29758,237,4763,562,5562,278,5140,317,5735,775,7808,451,9034,1150,7635,449,9234,1480,7601,469,9550,1501,6388,487,8376,733,4249,522,5504,321,2643,561,3525,69,1142,279,1490,6544,47369,4097,58010
SED10088,64,1873,251,2188,92,1809,127,2028,230,3889,258,4377,453,5121,265,5839,584,4336,266,5186,524,3029,200,3753,309,2113,188,2610,189,1326,201,1716,67,398,96,561,2512,23894,1852,28258,71,1795,178,2044,110,1697,89,1896,343,3893,229,4465,681,5341,267,6289,953,4173,215,5341,878,2852,196,3926,476,2423,254,3153,224,1681,317,2222,47,822,224,1093,3783,24677,1969,30429,135,3668,429,4232,202,3506,216,3924,573,7782,487,8842,1134,10462,532,12128,1537,8509,481,10527,1402,5881,396,7679,785,4536,442,5763,413,3007,518,3938,114,1220,320,1654,6295,48571,3821,58687
SED10089,103,2201,210,2514,129,2644,196,2969,283,4031,253,4567,389,3738,221,4348,629,3415,233,4277,576,2972,190,3738,323,1916,222,2461,149,1081,225,1455,42,455,91,588,2623,22453,1841,26917,105,2136,176,2417,186,2571,150,2907,466,3873,184,4523,715,3721,201,4637,976,3334,210,4520,1014,2739,203,3956,429,2010,304,2743,219,1638,342,2199,42,887,184,1113,4152,22909,1954,29015,208,4337,386,4931,315,5215,346,5876,749,7904,437,9090,1104,7459,422,8985,1605,6749,443,8797,1590,5711,393,7694,752,3926,526,5204,368,2719,567,3654,84,1342,275,1701,6775,45362,3795,55932
SED10090,56,1604,185,1845,82,1953,218,2253,276,5383,460,6119,397,5467,398,6262,549,4096,292,4937,519,3134,214,3867,256,1903,163,2322,132,1111,155,1398,49,391,65,505,2316,25042,2150,29508,61,1732,158,1951,115,2103,167,2385,396,5909,405,6710,692,5776,374,6842,959,4284,255,5498,917,3252,237,4406,410,1980,209,2599,209,1269,236,1714,36,949,154,1139,3795,27254,2195,33244,117,3336,343,3796,197,4056,385,4638,672,11292,865,12829,1089,11243,772,13104,1508,8380,547,10435,1436,6386,451,8273,666,3883,372,4921,341,2380,391,3112,85,1340,219,1644,6111,52296,4345,62752
SED10091,104,2610,377,3091,120,2305,215,2640,294,3982,298,4574,506,4341,343,5190,592,4297,342,5231,591,3571,275,4437,270,1870,222,2362,103,752,147,1002,26,196,39,261,2606,23924,2258,28788,172,2380,354,2906,207,2221,174,2602,564,3964,301,4829,923,4391,332,5646,1132,4181,334,5647,953,3319,285,4557,342,1710,222,2274,96,949,209,1254,20,419,77,516,4409,23534,2288,30231,276,4990,731,5997,327,4526,389,5242,858,7946,599,9403,1429,8732,675,10836,1724,8478,676,10878,1544,6890,560,8994,612,3580,444,4636,199,1701,356,2256,46,615,116,777,7015,47458,4546,59019
SED10092,122,1999,298,2419,194,3168,305,3667,370,4769,456,5595,523,3703,357,4583,669,3802,361,4832,609,3074,351,4034,373,2250,328,2951,215,1541,388,2144,52,454,126,632,3127,24760,2970,30857,136,1920,242,2298,230,3062,232,3524,536,4186,290,5012,771,3421,271,4463,1004,3374,282,4660,947,2728,291,3966,514,2486,352,3352,224,1895,470,2589,40,933,182,1155,4402,24005,2612,31019,258,3919,540,4717,424,6230,537,7191,906,8955,746,10607,1294,7124,628,9046,1673,7176,643,9492,1556,5802,642,8000,887,4736,680,6303,439,3436,858,4733,92,1387,308,1787,7529,48765,5582,61876
SED10093,118,2355,352,2825,83,1859,127,2069,272,3475,262,4009,497,4035,312,4844,573,3813,293,4679,565,3282,313,4160,352,2419,340,3111,186,1453,320,1959,56,461,138,655,2702,23152,2457,28311,128,2260,293,2681,157,1821,130,2108,537,3598,234,4369,928,4114,270,5312,958,3701,295,4954,1045,3116,260,4421,474,2676,426,3576,188,1822,495,2505,40,974,224,1238,4455,24082,2627,31164,246,4615,645,5506,240,3680,257,4177,809,7073,496,8378,1425,8149,582,10156,1531,7514,588,9633,1610,6398,573,8581,826,5095,766,6687,374,3275,815,4464,96,1435,362,1893,7157,47234,5084,59475
SED19494,19,289,79,387,33,531,138,702,85,1020,392,1497,100,826,445,1371,94,661,463,1218,69,590,303,962,50,421,152,623,7,99,42,148,0,29,20,49,457,4466,2034,6957,24,281,67,372,35,492,84,611,79,888,194,1161,84,481,166,731,103,448,124,675,124,498,96,718,34,244,69,347,3,51,40,94,0,43,29,72,486,3426,869,4781,43,570,146,759,68,1023,222,1313,164,1908,586,2658,184,1307,611,2102,197,1109,587,1893,193,1088,399,1680,84,665,221,970,10,150,82,242,0,72,49,121,943,7892,2903,11738
SED19797,0,0,0,0,0,3,0,3,0,3,0,3,0,4,0,4,0,6,3,9,0,10,0,10,3,7,3,13,3,7,3,13,0,0,0,0,6,40,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,3,14,0,17,0,15,0,15,0,8,7,15,0,0,0,0,3,45,7,55,0,0,0,0,0,3,0,3,0,3,0,3,0,9,0,9,0,9,3,12,3,24,0,27,3,22,3,28,3,15,10,28,0,0,0,0,9,85,16,110
