LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA15950,0,11,16,20,36,24,15,31,43,19,208,0,0,0,0,0,3,10,6,8,12,10,11,62,0,0,0,0,0,0,3,0,3,9,34,6,57,21,0,9,13,10,23,32,24,22,26,27,31,242,0,0,0,0,0,0,5,0,0,0,0,377,382,34,4,12,34,47,162,450,534,427,1102,2450,677,5930,0,0,5,10,12,70,179,156,38,183,104,80,837,0,9,12,33,29,58,89,32,20,19,19,34,353,3,0,0,0,0,0,5,5,0,3,0,12,31,0,0,8,9,8,8,10,4,0,3,3,6,63,36,13,33,41,30,78,76,43,27,19,24,54,479,0,0,0,0,0,0,0,0,0,0,0,0,4,44,21,56,103,76,211,356,237,87,232,147,195,1765,154,52,103,286,297,871,1834,1904,1531,3057,5340,1709,17152,0,0,0,0,0,7,45,174,325,886,2320,17,3772,0,0,3,0,0,31,103
LGA15990,26,55,58,165,253,170,111,132,230,174,1376,3,0,0,10,8,18,52,34,11,36,49,37,267,0,4,0,3,0,11,24,29,36,52,73,54,283,56,14,37,74,56,208,380,212,140,150,176,225,1729,0,0,0,0,0,3,6,4,7,5,12,1946,1992,101,40,83,209,234,1275,3931,3778,3631,6231,10706,4578,34794,5,3,12,74,78,399,809,521,194,347,204,395,3034,4,6,76,252,189,445,459,176,75,66,23,223,2001,0,0,5,9,9,29,37,17,11,11,7,41,177,13,9,31,47,18,31,22,7,5,8,0,22,213,110,39,130,233,163,479,510,191,83,65,67,340,2403,0,0,0,4,0,7,3,3,3,0,0,29,56,139,58,250,628,456,1387,1843,916,367,491,302,1057,7886,550,247,517,1797,2184,5873,10192,7687,6217,9403,14535,7788,66993,0,0,0,0,4,19,154,568,706,1460,2937,34,5888,0,0,0,13,26,139,391
LGA16100,0,0,0,3,7,3,0,0,0,3,15,0,0,0,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,3,5,5,10,3,3,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,37,37,3,0,3,10,7,44,138,75,40,48,40,98,505,0,0,0,0,4,14,19,5,0,0,0,7,51,0,0,8,7,0,9,3,6,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0,6,8,0,4,9,0,0,0,0,0,0,0,0,0,19,0,3,8,16,17,18,10,0,0,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,20,29,19,47,33,10,0,5,0,39,204,14,6,30,82,125,192,326,161,82,77,62,183,1340,0,0,0,0,7,4,23,35,19,38,17,6,148,0,0,0,3,0,6,10
LGA16150,6,12,15,59,45,11,12,8,6,10,181,0,0,0,0,0,14,13,8,0,0,3,7,48,0,0,0,0,3,7,10,5,3,4,0,3,38,0,3,7,28,35,75,59,16,7,5,3,33,264,0,0,0,0,0,0,5,0,0,0,0,237,248,11,4,13,56,76,392,991,695,529,551,449,531,4283,0,0,5,11,41,142,174,90,26,23,9,57,573,0,0,24,90,70,104,50,13,3,4,0,33,383,0,0,0,11,8,7,12,5,0,0,0,7,48,4,3,23,53,12,16,3,0,0,0,0,14,134,24,9,68,184,118,150,71,15,9,3,0,91,746,0,0,0,4,0,3,0,0,0,0,0,26,31,32,14,127,346,241,416,305,124,40,34,9,229,1916,83,57,169,683,804,1472,2146,1271,853,835,656,1075,10110,0,0,0,0,0,10,104,210,201,286,227,4,1041,0,3,0,3,6,30,69
LGA16200,0,0,6,15,18,5,3,0,0,5,54,0,0,0,0,0,6,7,3,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,9,5,3,0,19,15,36,35,0,0,3,0,16,139,0,0,0,0,0,4,0,6,0,0,0,100,105,4,3,5,33,38,159,376,216,158,136,81,242,1458,0,0,0,12,13,44,46,11,6,7,0,22,159,0,0,13,34,28,17,15,7,0,0,0,8,121,0,0,0,4,8,3,5,0,0,0,0,4,13,0,3,7,24,6,0,4,0,0,0,0,4,54,4,6,37,92,45,52,30,3,3,0,0,37,321,0,0,0,0,0,4,0,0,0,0,0,10,10,5,10,66,164,93,120,96,25,3,6,3,85,687,38,28,81,311,342,562,762,403,244,221,136,489,3619,0,0,0,4,5,19,45,62,72,70,42,4,326,0,0,4,0,4,12,15
LGA16260,64,212,179,416,400,170,94,108,65,115,1840,8,0,6,28,22,85,86,51,21,25,13,55,395,3,0,0,3,3,15,37,28,25,41,29,36,219,187,54,96,291,230,470,564,293,152,158,77,233,2807,0,0,0,6,6,8,15,9,0,0,3,1545,1595,228,69,197,754,809,2930,6354,4707,3343,4428,4182,3099,31095,3,4,14,75,94,486,786,455,177,178,98,214,2592,9,17,112,215,174,295,331,89,48,45,9,113,1455,4,0,7,19,20,30,37,18,11,10,8,25,188,38,10,58,98,41,39,33,11,0,0,0,27,355,240,76,271,489,283,517,513,176,107,52,48,302,3073,0,0,0,4,3,3,7,3,0,0,0,43,73,294,108,459,894,608,1377,1716,762,345,287,165,714,7730,1383,398,938,2823,3029,7014,11931,7998,5439,6699,5593,5153,58399,0,0,0,0,8,29,244,841,961,1775,1810,37,5711,0,3,3,17,30,137,351
LGA16350,18,75,67,271,272,109,67,49,23,109,1069,0,3,0,9,23,48,78,42,23,23,16,56,325,0,0,0,0,0,4,45,41,38,37,15,48,232,48,12,47,136,136,352,471,183,105,69,59,241,1866,4,0,0,0,5,9,14,12,9,7,7,947,1021,76,27,92,310,408,2074,5672,4337,3386,3693,2613,2728,25417,3,5,10,71,141,735,1085,499,222,209,85,358,3431,3,0,88,358,255,542,368,107,47,33,17,161,1964,0,0,13,35,22,49,63,25,13,15,0,52,285,21,7,93,161,51,62,56,10,5,10,0,39,501,136,35,310,846,446,743,587,164,83,41,25,361,3782,0,0,4,0,9,7,8,0,0,0,0,68,91,162,48,522,1467,919,2132,2163,807,367,306,128,1037,10062,524,162,778,2677,3151,6601,11283,7567,5173,5177,3248,4930,51268,7,0,0,0,0,11,259,844,866,1155,720,28,3887,0,0,0,11,13,92,221
LGA16380,7,25,30,127,118,31,15,5,7,30,403,0,0,0,6,6,23,24,10,3,4,3,9,88,0,0,0,0,0,10,12,8,15,8,4,12,67,12,3,10,51,69,209,181,47,15,16,5,96,702,0,0,0,0,0,7,4,4,0,5,0,382,406,17,7,24,110,160,934,1891,1156,783,718,472,935,7188,0,0,4,21,50,230,308,78,24,23,6,111,869,0,6,52,195,160,257,112,15,5,4,0,87,900,0,0,4,17,8,14,16,3,0,0,0,24,96,9,0,27,74,13,29,9,0,0,0,0,20,188,31,7,125,330,204,384,148,34,15,13,13,142,1436,0,0,0,0,0,7,3,0,0,0,0,23,45,41,17,207,647,431,917,599,141,49,45,24,405,3529,167,101,337,1615,2694,4187,4625,2124,1301,1133,782,2232,21292,7,0,0,3,6,42,234,370,246,315,244,13,1472,0,0,0,14,20,97,230
LGA16400,9,22,32,100,111,37,16,14,8,48,399,0,0,0,7,7,16,23,7,3,9,7,14,87,0,0,0,0,0,0,20,9,12,14,9,13,86,14,0,18,42,70,195,136,50,29,20,12,78,665,0,0,0,0,0,0,6,7,0,3,0,489,520,24,3,33,98,151,734,1741,1161,863,777,562,1098,7240,0,0,7,20,41,196,274,73,40,28,20,79,772,5,0,45,160,109,205,102,15,5,0,6,58,714,0,0,3,15,12,18,22,4,4,3,0,12,97,8,6,41,72,19,14,7,0,0,0,0,10,187,33,17,114,287,174,304,174,31,20,10,3,129,1297,0,0,4,0,0,4,0,0,0,0,0,16,29,55,21,219,551,356,738,574,127,65,51,24,305,3102,165,101,328,1307,1909,3241,4047,2098,1369,1190,816,2130,18698,0,0,0,0,7,17,109,246,200,276,209,11,1071,0,0,0,9,22,75,146
LGA16490,0,13,9,49,45,22,27,23,13,20,223,0,0,0,0,0,13,20,10,3,7,6,13,73,0,0,0,0,0,4,3,13,14,11,17,15,90,5,4,10,30,18,59,61,31,21,19,7,35,312,0,0,0,0,0,0,4,0,0,0,5,418,430,13,8,23,69,56,365,956,873,905,1421,1501,917,7106,4,0,3,16,22,135,271,174,64,65,27,110,891,0,0,22,64,48,100,80,18,7,13,6,26,373,0,0,4,3,8,8,20,6,0,0,0,12,67,6,0,19,20,3,3,9,3,0,0,0,3,71,18,12,71,124,65,105,96,25,18,13,5,63,610,0,0,0,0,0,4,0,0,0,0,0,10,19,25,10,112,227,150,357,476,234,86,92,36,228,2043,98,42,178,529,597,1397,2489,1852,1499,2199,2097,1596,14575,5,0,0,3,5,16,111,285,309,616,715,20,2078,0,0,0,4,6,39,95
LGA16550,14,39,27,104,120,54,34,71,70,54,597,0,0,3,0,0,10,22,21,10,15,22,12,112,0,0,0,0,0,0,10,13,12,33,38,27,135,53,4,19,59,46,133,233,111,73,80,77,110,1003,0,0,0,0,0,4,5,0,0,7,10,853,885,71,14,42,157,132,667,1699,1546,1397,2523,4504,1845,14586,3,0,7,22,35,222,459,280,96,181,83,178,1572,4,0,33,124,89,216,205,73,29,38,22,92,931,0,0,0,10,9,18,21,19,7,4,0,20,114,10,6,29,42,15,16,16,3,0,5,0,18,153,76,30,139,269,160,326,308,114,69,33,45,192,1763,0,0,0,5,0,3,3,0,0,0,0,34,42,94,40,213,464,302,807,1017,489,208,260,147,536,4582,494,152,385,1166,1215,2741,4575,3527,2862,4380,6447,3530,31490,0,0,0,0,4,6,78,307,472,1160,1920,23,3964,0,0,3,3,5,52,175
LGA16610,4,15,13,63,38,7,6,3,0,19,165,0,0,0,3,5,3,13,0,0,0,0,5,28,0,0,0,0,0,0,11,0,3,0,0,4,24,4,0,0,20,33,85,72,18,0,0,3,36,275,0,0,0,0,0,0,0,0,0,0,0,84,92,11,0,8,59,78,359,663,298,192,150,48,272,2139,0,0,0,12,19,67,55,19,16,4,0,16,209,0,0,4,56,29,73,34,12,0,0,0,29,242,0,0,4,5,0,3,7,0,0,0,0,3,30,0,0,15,22,7,10,7,0,0,0,0,12,75,10,0,63,148,110,132,53,9,3,0,0,80,605,0,0,0,0,4,0,0,0,0,0,0,13,20,16,3,89,239,174,295,156,39,16,7,3,150,1178,54,16,128,546,792,1206,1350,527,285,196,83,618,5808,3,0,0,6,3,24,82,117,62,57,32,4,379,4,3,0,3,9,36,61
LGA16700,27,58,70,152,174,85,39,57,59,60,788,0,0,4,4,4,18,37,23,5,18,14,24,154,0,0,0,0,0,8,15,12,15,14,30,24,116,89,16,41,101,65,185,232,125,76,91,78,128,1230,4,0,0,0,0,0,5,0,4,0,0,780,801,105,30,84,237,267,1048,2424,1995,1507,2439,3203,1640,14979,0,0,6,42,35,219,374,222,98,129,78,128,1324,0,8,51,98,82,186,164,43,22,25,4,61,741,0,3,0,5,0,13,14,3,3,5,5,11,66,18,0,19,26,11,22,15,0,8,0,0,5,114,120,32,94,188,126,283,309,107,62,34,32,134,1528,0,0,0,0,0,4,3,0,0,0,0,19,23,140,42,168,354,262,720,878,378,196,196,126,355,3807,680,222,426,1257,1422,3194,5339,3746,2714,3780,4206,2791,29783,0,0,0,0,0,7,124,425,572,1111,1299,13,3552,3,4,0,8,21,76,205
LGA16900,6,21,35,122,117,36,17,26,14,46,445,0,0,0,4,4,13,27,16,5,14,9,16,107,0,0,0,0,0,0,14,5,6,11,11,8,65,10,8,12,43,69,203,200,72,29,27,16,104,781,0,0,0,0,4,0,8,8,0,0,0,390,406,24,12,32,101,162,765,2072,1436,1096,1077,693,1049,8528,3,0,3,27,52,248,317,124,57,33,16,95,978,5,4,43,171,146,221,137,37,13,10,0,72,866,0,0,9,14,9,23,25,4,3,4,0,13,98,7,0,40,72,25,29,13,4,0,0,0,22,210,24,16,145,345,176,321,188,37,21,13,18,144,1431,0,0,0,0,0,5,6,0,0,0,0,16,25,36,32,235,630,418,845,675,207,89,57,32,363,3610,151,82,339,1258,1835,2805,4070,2323,1549,1446,875,1989,18729,0,0,0,4,0,7,109,245,264,335,213,8,1188,0,4,0,6,9,45,105
LGA16950,12,49,66,161,159,54,13,12,9,48,587,0,0,5,3,7,23,39,23,0,3,0,24,123,0,0,0,0,0,9,19,13,10,7,0,25,84,11,8,18,89,125,286,248,50,25,16,20,126,1018,0,0,0,4,0,6,13,3,0,0,0,547,583,18,11,50,195,286,1247,2461,1273,859,768,467,1307,8942,0,0,9,35,81,259,280,96,28,17,20,119,948,0,3,75,234,171,300,137,36,7,6,3,134,1112,0,0,5,24,17,29,16,5,0,4,0,17,109,11,8,43,85,28,41,6,0,0,0,0,13,245,41,20,213,502,307,461,173,40,10,3,9,254,2041,0,0,3,0,4,7,0,0,0,0,0,39,67,63,31,345,876,617,1101,626,180,50,32,35,570,4533,261,162,561,2253,3570,5140,5648,2440,1439,1215,798,3075,26571,0,0,0,5,5,34,219,357,307,376,262,4,1573,0,0,6,22,39,145,281
LGA17000,0,5,8,24,30,15,4,3,10,6,105,0,0,0,5,3,5,13,9,0,9,4,3,42,0,0,0,0,0,0,3,6,0,3,4,4,23,4,3,4,20,14,47,50,6,9,6,4,21,189,0,0,0,0,0,0,0,0,0,0,0,138,144,5,6,5,32,42,190,523,466,381,404,415,381,2856,3,0,0,17,8,56,65,34,16,15,3,31,256,0,0,20,49,31,44,39,5,0,0,5,25,215,0,0,0,8,4,0,7,9,0,3,0,5,32,3,0,6,27,9,11,0,0,0,0,0,3,63,9,3,34,78,43,64,32,5,3,0,4,31,304,0,0,0,0,0,0,0,0,0,0,0,4,10,13,4,63,170,92,178,141,56,23,19,12,100,878,42,25,89,350,354,677,1064,806,568,618,597,698,5885,0,4,0,5,0,6,58,80,82,166,130,0,530,0,0,0,0,7,15,26
LGA17040,0,3,14,15,23,3,0,0,4,6,66,0,0,0,0,4,4,0,3,0,4,0,0,20,0,0,0,0,0,0,6,0,3,0,3,3,24,3,0,3,7,16,29,16,7,5,5,0,18,107,0,0,0,0,0,0,4,0,0,0,0,121,121,8,3,7,22,42,187,485,322,200,235,133,312,1969,0,0,5,15,8,38,76,29,11,7,3,26,217,0,0,18,38,27,31,21,4,4,3,3,17,174,0,0,0,4,0,3,0,0,0,0,0,0,15,0,0,3,14,3,0,3,0,0,0,0,5,31,10,3,32,46,29,58,23,9,7,4,0,34,251,0,0,0,0,3,0,0,0,0,0,0,4,8,11,5,62,109,78,140,125,43,22,14,10,81,695,36,27,97,298,426,737,1130,618,387,357,225,625,4967,0,0,0,3,3,19,73,114,100,139,104,5,561,0,0,0,5,3,26,63
LGA17080,3,3,4,21,13,5,0,0,0,4,51,0,0,0,0,0,7,3,3,0,0,0,4,17,0,0,0,0,0,0,6,3,0,0,0,5,18,3,3,7,10,11,35,24,9,6,0,0,10,112,0,0,0,0,0,0,0,0,0,3,0,85,91,6,3,13,24,40,153,346,241,143,123,46,240,1375,0,5,0,7,14,30,39,11,7,4,4,31,147,0,0,16,38,12,34,12,0,0,0,0,18,127,0,4,0,7,0,0,4,0,0,0,0,0,15,0,0,3,12,0,5,0,0,0,0,0,0,27,8,0,35,56,23,44,28,4,0,0,0,30,234,0,0,0,0,0,0,4,0,0,0,0,6,8,9,7,58,118,48,119,87,19,6,3,3,79,569,41,23,90,279,352,574,813,463,246,197,98,534,3714,0,0,0,0,0,20,47,59,62,69,54,0,321,0,0,0,5,4,13,29
LGA17100,15,33,36,81,47,36,12,18,31,28,338,0,0,6,6,9,12,17,3,3,6,9,0,74,0,0,0,0,0,0,8,4,0,4,5,11,34,28,4,17,41,38,79,105,46,21,24,37,53,496,0,0,0,0,0,0,7,0,4,0,0,295,309,36,5,44,124,141,533,959,668,436,610,975,639,5164,0,0,9,14,19,80,107,60,28,33,21,36,399,0,3,27,40,28,43,53,25,9,0,5,28,267,0,0,3,3,3,7,5,0,0,3,6,3,38,8,0,10,6,4,5,7,0,0,0,0,3,48,63,16,40,67,45,103,95,38,25,20,16,54,596,0,0,0,0,0,0,0,0,0,0,0,7,10,68,24,90,136,94,242,263,121,65,68,47,136,1364,266,66,177,452,517,1194,1836,1182,766,926,1229,1010,9629,0,0,0,0,0,8,58,166,156,302,321,3,1016,0,0,0,8,5,49,90
LGA17150,21,62,49,161,229,163,111,150,117,151,1214,0,3,4,10,0,17,53,29,25,40,32,45,258,0,0,0,0,0,9,19,22,29,53,63,58,263,29,19,32,80,55,275,396,204,148,161,120,221,1725,0,0,0,0,3,3,5,3,0,4,3,1441,1474,61,27,73,225,210,1293,4131,4090,4095,5888,7094,3780,30963,3,0,14,41,87,459,836,514,249,277,168,418,3065,5,14,83,283,219,511,398,129,79,59,25,196,1998,0,0,6,18,4,34,45,18,8,16,6,33,197,17,10,41,54,15,43,34,7,5,0,7,23,256,96,39,154,323,209,535,467,152,94,43,44,255,2417,0,0,0,0,0,11,3,0,0,0,0,26,43,121,64,300,710,540,1590,1775,828,437,394,250,958,7972,475,237,538,1974,2576,6099,9845,7495,6360,8494,9095,6349,59533,6,0,0,0,4,21,162,509,689,1507,1789,23,4705,3,0,0,10,17,99,271
LGA17200,16,58,39,87,97,40,21,31,34,31,457,0,0,0,4,6,6,17,14,4,14,25,14,106,0,0,0,0,0,4,10,7,10,21,30,12,98,44,13,26,77,51,102,133,58,33,42,46,65,704,0,0,0,0,0,0,9,0,6,0,6,594,614,59,20,57,183,169,569,1137,1001,809,1508,2804,1050,9364,5,0,14,21,33,184,343,225,53,201,93,104,1270,3,9,39,109,75,149,148,50,19,32,20,59,712,3,0,6,13,5,12,14,10,4,11,6,14,99,14,6,22,35,18,27,17,5,4,10,3,17,180,136,30,204,308,156,325,238,85,36,27,37,195,1767,0,0,4,3,0,0,0,0,0,0,0,26,45,154,43,287,498,290,693,770,361,124,273,157,422,4071,786,182,565,1358,1316,3032,5318,4518,3651,6048,8677,3777,39228,9,0,0,0,0,17,180,739,1204,2788,6639,53,11627,4,7,3,19,18,162,437
LGA17310,0,17,16,77,45,21,4,4,3,25,215,0,0,0,0,4,17,12,4,6,0,0,15,58,0,0,0,0,0,8,11,14,5,8,5,15,63,9,0,8,42,48,97,98,29,15,9,8,58,429,0,0,0,0,0,5,4,0,0,0,0,387,403,23,9,19,85,108,665,1483,1003,653,646,375,906,5963,0,0,6,33,53,195,237,72,26,13,4,92,731,0,0,35,168,88,157,93,20,3,8,3,47,621,0,0,6,15,22,22,14,5,0,0,0,16,88,5,3,40,74,26,19,13,0,0,0,0,16,198,20,12,123,285,194,280,133,16,13,9,12,147,1239,0,0,0,5,0,3,0,0,0,0,0,27,33,26,17,207,581,384,668,496,108,37,29,22,338,2914,107,59,283,1120,1453,2524,3361,1803,1060,947,581,1834,15139,17,3,0,9,13,36,246,408,282,286,221,22,1549,4,0,0,5,17,49,127
LGA17350,0,4,0,7,6,0,0,5,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,5,3,5,22,9,3,4,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,4,11,15,93,178,95,50,58,29,88,618,0,0,0,0,6,12,12,4,3,0,4,3,41,0,0,0,19,10,15,13,0,0,0,0,3,61,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,10,5,4,15,17,19,28,7,6,0,0,0,15,110,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,15,44,35,65,30,9,3,4,4,25,240,13,8,31,111,197,306,386,168,83,87,44,183,1610,0,0,0,0,0,4,24,26,18,39,7,6,135,0,0,0,3,0,17,14
LGA17400,0,8,6,4,10,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,18,18,7,0,0,0,0,8,63,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,0,32,29,79,147,54,23,15,13,92,483,0,0,0,4,4,14,17,7,0,0,0,8,51,0,0,5,15,3,15,0,0,0,0,0,3,49,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,6,13,4,4,0,0,0,0,0,4,25,3,6,24,25,28,29,16,0,0,0,0,8,136,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,33,59,43,66,36,10,0,0,0,24,273,18,21,51,211,262,326,332,112,53,38,35,230,1677,0,5,0,0,0,18,36,31,11,17,13,3,135,0,0,0,4,4,16,22
LGA17420,28,62,52,156,235,120,73,118,111,100,1050,3,3,0,5,0,32,41,25,18,21,33,39,215,0,0,0,0,0,5,19,16,15,25,34,48,174,54,10,38,88,80,189,303,199,118,137,122,177,1513,0,0,0,3,0,9,9,3,6,6,8,1276,1322,93,39,87,248,247,1199,3292,3316,2945,5056,6782,3108,26401,4,0,7,26,45,240,470,315,132,181,142,199,1769,12,10,37,106,98,220,192,79,35,32,17,86,920,0,0,0,10,4,20,22,12,5,8,0,11,94,13,7,19,36,5,26,17,12,3,0,5,17,154,90,23,92,161,99,226,265,99,62,51,33,139,1359,0,0,0,0,0,0,6,0,0,0,0,28,34,119,42,166,345,262,732,964,516,241,277,193,478,4329,677,235,404,1279,1541,3854,6498,5212,4239,6629,8275,4491,43336,4,0,0,6,0,19,87,273,434,904,1361,18,3100,0,3,0,10,16,76,176
