LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA14400,35,20,11,19,5,147,0,0,0,3,0,10,63,68,64,76,51,0,334,0,0,0,0,0,5,23,20,9,16,27,6,97,0,0,0,8,4,15,53,50,34,23,41,0,218,0,0,0,9,20,69,65,38,17,18,29,5,272,0,0,0,8,0,9,16,18,6,4,5,0,65,0,0,0,0,0,0,0,6,0,0,0,4,21,48,17,26,98,269,439,453,132,53,40,41,29,1649,0,0,0,3,9,4,3,0,0,0,0,98,117,55,21,34,124,308,565,736,405,260,275,324,151,3255,0,0,0,0,0,5,14,34,42,158,272,37,563,0,0,0,0,0,4,17,25,29,40,34,8,160,0,0,4,0,0,9,83,111,160,255,252,32,903,0,0,0,0,0,4,27,33,23,44,47,18,202,0,0,0,0,0,25,58,57,34,41,72,15,313,0,0,0,3,9,12,35,21,16,13,21,4
LGA14500,71,66,79,151,5,565,4,0,0,0,0,21,123,118,138,215,459,6,1078,3,0,0,3,0,12,49,53,55,41,91,9,317,3,0,0,4,3,44,178,176,57,139,422,12,1044,8,0,20,49,34,129,215,133,92,123,209,10,1017,0,0,5,16,11,32,33,26,9,8,21,6,163,0,0,0,0,0,11,13,11,13,10,3,9,74,427,124,91,343,452,792,1151,521,315,347,430,87,5090,3,0,0,0,0,8,4,0,0,3,5,302,324,442,139,110,428,519,1099,1939,1239,937,1397,2782,455,11493,5,0,0,0,3,20,64,110,184,720,4400,211,5725,0,0,0,0,7,32,138,129,110,178,355,42,994,0,0,0,4,6,28,140,198,337,717,3157,149,4737,0,0,0,0,3,20,75,87,87,199,614,60,1154,9,3,7,7,16,92,294,403,168,416,1975,142,3538,4,3,6,29,33,82,178,95,66,113,269,29
LGA14550,7,0,5,3,0,78,3,0,0,0,3,18,51,41,19,10,16,0,168,0,0,0,0,0,5,15,3,0,6,3,0,29,0,0,0,5,3,24,35,17,3,0,4,3,89,0,0,6,9,19,47,31,3,0,0,0,4,116,0,0,0,0,5,0,13,4,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,3,0,12,17,11,18,58,169,126,63,9,0,4,0,19,488,0,0,0,0,6,0,4,0,0,0,0,69,81,23,18,24,81,213,263,270,118,42,56,48,98,1256,0,0,0,0,0,10,20,33,33,30,24,19,166,0,0,0,0,0,6,20,18,4,0,0,0,51,0,0,0,0,0,5,61,40,30,18,18,7,182,0,0,0,0,0,0,12,6,0,4,0,0,24,0,0,0,0,0,18,36,12,5,5,3,0,83,0,0,0,5,0,13,24,3,0,3,3,0
LGA14600,3,0,0,0,0,33,3,0,0,5,7,5,42,15,16,8,7,3,103,0,0,0,5,0,0,3,0,0,0,4,0,18,0,4,0,0,4,9,17,11,7,4,0,5,67,0,0,0,6,3,8,10,0,0,0,0,3,32,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,4,0,0,0,0,10,14,10,4,17,76,26,12,5,0,0,0,0,181,0,0,0,0,3,0,0,0,0,0,0,39,38,21,23,0,37,107,84,130,65,45,44,32,55,637,3,0,0,0,0,3,19,26,22,23,32,24,157,0,0,0,0,0,0,13,5,3,0,0,0,15,0,0,3,4,0,13,60,32,30,20,14,15,196,0,0,0,0,0,0,10,3,8,5,3,0,32,0,0,0,0,0,11,17,10,6,10,7,5,73,0,0,0,0,0,8,8,4,0,0,0,0
LGA14650,153,101,88,69,10,1000,4,0,0,4,5,79,700,671,582,570,291,18,2931,3,0,0,7,3,26,146,128,125,113,88,22,658,0,0,3,13,38,267,630,374,138,177,172,22,1828,9,11,35,104,177,492,520,177,71,80,81,22,1777,5,8,5,18,31,76,93,50,20,19,20,7,346,0,0,0,0,0,9,34,22,19,12,18,7,131,362,148,184,849,2705,3150,2295,505,204,183,144,252,10996,7,0,0,14,23,32,10,13,0,4,0,783,886,396,172,237,1030,3024,4333,5106,2933,2035,2307,1625,1147,24349,0,0,0,0,4,16,190,562,763,1660,2178,284,5660,0,0,0,15,13,52,321,262,171,237,132,45,1240,0,0,0,4,14,55,959,1414,1586,2256,1741,300,8320,5,4,0,0,3,37,229,277,353,497,326,95,1823,3,0,0,10,18,216,805,609,312,415,439,121,2949,0,0,9,31,38,182,345,168,87,96,103,79
LGA14700,40,24,29,59,0,222,0,0,0,0,4,3,60,79,98,109,180,3,536,0,0,0,0,3,0,31,42,22,46,33,0,189,0,0,0,0,5,25,88,69,47,61,128,5,421,0,3,5,8,13,43,70,40,30,20,67,6,300,0,0,0,0,4,7,22,4,4,3,5,5,62,0,0,0,0,0,4,5,6,5,3,9,0,36,73,19,20,60,96,145,227,116,67,58,94,11,983,0,0,0,0,0,0,0,0,3,0,0,130,146,71,23,25,77,124,252,582,495,479,703,1352,169,4352,0,0,0,0,0,0,15,30,64,204,1253,64,1625,0,0,0,0,0,9,22,29,19,39,84,5,207,0,0,0,0,3,6,50,43,87,214,869,35,1302,0,0,0,0,0,4,22,18,23,95,222,8,394,0,0,0,0,3,26,91,108,42,104,507,29,902,0,0,4,13,3,10,49,23,20,26,76,11
LGA14750,7,4,9,0,0,50,0,0,0,3,3,9,64,47,27,26,23,3,198,0,0,0,0,0,4,8,0,5,6,0,0,24,0,0,5,0,7,40,33,15,4,0,5,7,111,0,0,0,9,13,21,15,8,3,5,5,4,74,0,0,0,0,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,6,23,6,8,37,98,95,66,3,8,5,4,12,366,0,0,0,0,5,0,0,0,0,0,0,47,54,31,7,13,57,124,184,266,153,101,97,62,70,1167,0,0,0,0,0,9,32,66,53,91,68,19,332,0,0,0,0,0,4,8,5,3,7,0,0,32,0,0,0,0,0,6,80,67,52,55,39,22,326,0,0,0,0,0,0,9,17,11,9,10,0,50,0,0,0,0,7,16,63,31,15,12,12,6,166,0,0,0,0,4,10,13,11,3,9,0,5
LGA14850,51,23,18,11,0,328,0,0,0,3,12,43,222,166,109,83,58,8,705,0,0,0,0,4,17,34,21,20,15,14,3,127,0,0,3,8,11,96,152,57,22,21,22,4,398,0,0,17,28,50,127,99,23,18,10,8,4,384,0,0,0,3,13,14,20,9,7,0,3,3,72,3,0,0,0,0,0,8,7,5,7,0,7,34,42,21,36,141,433,459,310,68,25,15,14,36,1606,0,0,0,5,10,9,13,0,0,0,0,158,193,49,29,55,201,554,852,1127,623,390,306,246,239,4668,0,0,0,0,5,7,84,161,178,259,210,54,970,0,0,0,0,5,38,106,53,45,42,11,21,326,0,0,0,0,0,41,274,294,216,231,137,54,1247,0,0,0,0,4,13,43,66,38,40,26,7,245,0,0,0,3,4,61,180,91,49,46,35,20,495,0,0,3,13,10,56,78,22,15,15,9,17
LGA14870,12,11,6,6,0,88,0,0,0,3,6,5,84,70,51,40,30,7,292,0,0,0,0,0,9,22,16,10,8,9,0,78,0,0,0,8,0,49,84,33,10,10,18,9,215,0,0,4,13,20,48,43,23,9,10,10,4,184,0,0,0,5,3,8,9,3,3,0,0,0,40,0,0,0,0,5,4,6,6,3,0,0,0,25,39,21,14,98,316,272,166,32,12,7,12,26,1021,0,0,0,6,4,5,3,0,0,0,0,101,130,43,26,22,145,359,426,489,248,151,164,161,157,2382,0,0,0,0,0,6,26,44,57,107,119,23,391,0,0,0,0,0,12,22,15,13,8,8,7,84,0,0,0,0,0,4,98,111,104,123,96,33,583,0,0,0,0,0,7,26,25,28,29,22,11,145,0,0,0,0,0,26,74,48,14,23,40,14,238,0,0,0,4,6,17,29,14,5,4,0,6
LGA14900,84,53,42,23,10,443,0,0,0,0,0,24,284,282,221,200,115,5,1137,0,0,0,0,6,23,236,254,217,173,79,20,1004,3,0,3,11,56,300,575,320,129,119,93,21,1628,6,0,24,67,80,217,255,83,49,23,13,14,839,7,0,10,31,37,134,166,50,10,19,9,9,485,3,0,0,10,4,28,87,74,38,20,11,17,293,574,121,175,615,1689,1158,735,132,65,61,49,133,5505,10,0,0,11,22,18,18,7,0,3,0,509,599,603,126,211,756,1913,1969,2683,1776,1260,1351,932,757,14346,0,0,0,4,0,12,219,580,784,1629,2239,161,5622,0,0,0,6,6,64,273,228,178,202,191,38,1196,5,0,0,8,3,69,531,767,840,1189,1052,117,4591,0,3,0,4,10,56,430,544,490,753,618,88,2993,3,0,4,19,70,532,1516,1041,573,730,717,172,5378,5,4,24,121,125,446,733,362,242,236,148,90
LGA14920,6,0,0,8,0,42,0,0,0,0,3,4,39,29,11,12,9,0,113,0,0,0,0,0,6,5,5,3,0,0,0,26,0,0,0,0,5,14,24,9,6,8,4,0,79,0,0,0,8,0,24,14,9,0,3,0,0,54,0,0,0,0,0,0,9,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,10,12,6,4,45,109,99,40,3,4,7,4,7,329,0,0,0,0,3,0,0,0,0,0,0,41,45,20,7,5,55,128,178,179,105,38,72,40,55,885,5,0,0,0,0,4,19,28,16,43,40,19,167,0,0,0,0,0,4,5,5,0,3,0,3,22,0,0,0,0,0,7,42,38,28,41,22,10,194,0,0,0,0,0,0,8,8,0,9,0,0,31,0,0,0,0,0,19,44,27,9,4,3,0,105,0,0,0,3,4,4,10,0,0,0,0,3
LGA14950,3,0,0,0,0,19,0,0,0,0,4,6,19,10,3,8,6,0,65,0,0,0,0,0,5,6,3,0,0,0,0,10,0,0,0,0,3,9,21,6,0,0,4,0,43,0,0,0,3,3,9,6,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,8,36,41,24,4,0,0,6,3,130,0,0,0,0,0,0,0,0,0,0,0,20,24,4,9,4,17,46,74,95,54,20,31,19,30,398,0,0,0,0,0,0,12,10,11,26,20,13,101,0,0,0,0,0,0,7,0,4,5,0,0,12,0,0,0,0,0,7,21,19,10,17,10,13,98,0,0,0,0,3,0,7,3,3,4,0,0,22,0,0,0,0,0,9,18,11,0,0,0,0,49,0,0,0,0,0,0,6,0,0,0,0,6
LGA15050,47,22,36,20,0,361,7,0,0,0,4,35,351,331,222,201,110,6,1266,0,0,0,0,6,20,48,58,43,53,35,5,269,4,0,4,9,19,131,295,202,53,72,65,10,859,0,5,11,43,62,177,154,54,17,22,15,12,583,0,0,6,6,13,35,37,17,11,5,3,4,130,0,0,0,0,4,7,12,10,8,12,9,4,67,139,43,45,272,982,940,609,104,48,34,36,84,3330,0,0,0,0,8,4,11,0,0,0,0,345,386,146,47,65,350,1114,1429,1848,1330,833,968,606,490,9222,0,0,0,0,0,6,112,296,403,805,927,147,2702,0,0,0,6,3,38,133,87,62,60,45,23,453,0,0,0,0,5,40,555,670,712,858,615,127,3580,0,0,3,0,5,8,106,156,155,184,157,34,810,0,0,0,3,11,101,518,361,145,206,195,58,1600,0,0,0,10,22,94,146,61,41,45,20,26
LGA15240,73,35,23,34,11,648,0,0,6,7,10,85,468,271,148,138,86,12,1231,0,0,0,0,7,37,83,51,39,35,18,13,288,3,0,10,23,37,180,278,127,49,50,57,22,842,3,5,41,113,143,383,285,95,32,23,37,15,1190,0,0,5,21,14,61,44,19,8,14,7,4,202,3,0,0,5,4,11,38,11,11,10,8,14,106,279,136,152,640,2355,2144,1385,260,130,100,82,251,7917,5,0,3,14,41,28,20,6,0,10,0,573,704,311,155,217,849,2660,3131,3108,1258,662,626,510,940,14434,3,0,0,0,9,25,152,269,265,393,298,92,1523,0,0,0,4,11,64,195,92,47,55,34,34,533,6,3,0,9,11,65,576,462,320,341,208,121,2112,0,0,3,3,6,12,98,75,67,73,32,30,404,0,0,0,6,10,117,349,174,67,56,52,48,877,5,0,7,28,25,123,179,48,29,25,10,42
LGA15270,21,6,8,15,3,156,0,0,0,5,0,17,135,122,87,59,42,5,471,0,0,0,0,0,6,16,16,16,16,13,0,86,0,5,0,7,11,48,88,45,20,14,31,3,277,0,3,3,27,34,63,39,17,3,10,8,5,217,0,0,0,0,3,9,15,0,3,3,0,0,37,0,0,0,0,0,8,6,6,8,0,5,3,34,37,19,14,97,296,246,156,29,21,16,21,41,1001,0,0,0,0,0,8,3,4,0,0,0,138,154,51,29,17,147,368,447,591,355,247,257,263,212,3000,0,0,0,4,4,11,54,69,74,162,196,40,609,0,0,0,0,0,13,23,21,10,12,13,15,110,0,0,0,0,0,14,132,155,164,197,167,46,874,0,0,0,0,0,5,28,34,38,39,39,10,190,0,0,0,7,8,27,100,89,42,41,49,19,373,0,0,0,3,11,23,34,13,7,3,4,9
LGA15300,10,0,0,0,5,29,3,0,5,0,0,13,78,37,25,20,23,3,203,0,0,0,0,3,0,6,8,7,6,0,0,28,0,0,0,9,5,23,33,10,0,5,3,4,87,0,0,3,9,14,21,16,0,0,0,5,0,61,0,0,0,0,3,6,7,0,0,0,0,4,19,0,0,0,0,0,6,0,0,0,0,0,0,13,10,4,0,28,87,61,19,6,7,5,9,16,261,0,0,0,0,0,0,0,0,0,0,0,69,77,31,5,9,55,111,148,220,159,114,111,85,108,1141,0,0,0,5,0,0,22,49,59,69,82,56,335,0,0,0,0,0,0,9,3,4,5,0,5,29,0,0,0,4,0,12,68,65,44,58,59,22,336,0,0,0,0,0,3,15,10,13,13,19,9,74,0,0,0,0,3,12,43,27,11,9,8,10,118,0,0,0,6,0,8,8,3,0,0,3,0
LGA15350,19,17,34,71,0,181,0,0,0,0,0,0,24,43,37,63,165,0,339,0,0,0,0,0,3,26,15,15,18,33,5,125,0,0,0,0,0,13,42,50,29,50,155,0,333,4,0,4,7,6,28,64,41,27,34,148,8,369,0,0,0,4,4,3,21,9,0,6,5,0,54,0,0,0,0,0,0,0,0,3,4,3,4,24,48,12,10,41,49,136,181,112,93,115,219,23,1047,0,0,0,0,0,0,3,0,0,3,0,77,83,49,21,21,56,64,199,398,336,288,511,1321,120,3382,0,0,0,0,0,0,8,13,14,52,801,44,943,4,0,0,4,0,7,23,9,15,18,64,6,145,0,0,0,0,0,0,17,28,34,83,545,39,754,0,0,0,0,0,0,9,9,15,24,123,13,200,3,0,0,0,3,10,31,48,13,48,578,40,778,0,0,0,0,0,5,29,8,16,20,101,20
LGA15520,14,3,5,6,0,88,0,0,0,5,4,14,75,54,26,33,20,3,234,3,0,0,0,3,8,11,5,6,5,5,3,50,0,0,0,0,0,27,43,15,3,8,3,0,111,0,3,6,22,15,46,29,8,3,3,0,0,140,0,4,0,0,3,7,4,0,0,0,0,4,22,0,0,0,0,0,0,3,5,0,0,3,0,17,39,13,15,48,245,243,104,14,4,12,10,38,780,0,3,0,0,6,5,0,0,0,0,0,82,94,48,24,23,90,286,384,365,179,98,115,88,134,1828,0,0,3,0,0,9,42,36,40,91,66,33,321,0,0,0,0,0,4,11,10,9,4,0,4,48,0,0,0,3,0,14,112,82,69,91,59,40,469,0,0,0,0,0,0,16,14,13,22,5,0,83,0,0,0,6,3,12,53,26,12,10,11,9,137,0,0,0,3,8,8,21,0,0,4,0,5
LGA15560,0,0,0,0,0,19,0,0,0,0,0,9,29,18,9,6,10,0,74,0,0,0,0,0,0,4,0,0,5,0,0,9,0,0,0,0,0,5,15,7,0,0,0,7,45,0,0,0,3,0,8,8,0,0,0,0,0,23,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,6,34,21,16,0,0,0,0,8,103,0,0,0,0,0,0,0,0,0,0,0,24,25,10,4,5,10,36,59,105,53,32,26,19,41,422,0,0,0,0,4,0,3,23,10,18,17,22,87,0,0,0,0,0,5,0,4,0,3,0,0,12,0,0,0,0,0,5,40,25,18,13,9,17,124,0,0,0,0,0,0,5,3,0,5,0,0,19,0,0,0,0,0,4,16,4,3,3,3,5,40,0,0,0,0,0,0,0,0,0,0,0,0
LGA15650,11,0,7,6,4,50,0,0,0,5,3,11,60,47,35,53,29,0,234,0,0,0,0,0,5,6,6,11,8,11,0,51,0,0,0,0,6,26,55,44,10,14,17,3,177,0,0,4,12,13,26,23,3,6,4,3,0,97,0,0,3,0,0,5,8,3,0,0,4,0,18,0,0,0,0,0,0,3,4,0,5,0,6,19,33,14,18,57,156,124,79,16,5,3,4,16,531,0,0,0,6,0,0,3,0,0,0,0,86,92,38,17,23,85,183,206,278,201,130,198,163,121,1643,0,0,0,0,0,6,13,41,48,113,148,31,405,0,0,0,0,0,3,11,3,9,15,6,0,55,0,0,0,0,5,12,91,78,104,119,86,27,524,0,0,0,0,0,4,20,11,16,25,19,3,98,0,0,0,0,3,21,89,78,25,33,31,9,287,0,0,0,4,6,16,18,11,5,5,6,7
LGA15700,12,10,10,0,6,152,0,0,0,6,5,15,96,44,27,29,18,3,241,0,0,0,0,5,6,17,9,7,4,4,0,49,0,0,0,6,9,43,60,29,6,10,11,0,181,0,0,6,35,42,74,67,17,8,3,3,7,266,0,0,0,0,3,17,13,0,0,0,5,0,43,0,0,0,0,0,0,11,0,0,0,4,4,23,38,18,34,122,426,354,213,30,19,17,9,20,1306,4,0,0,3,6,3,3,3,0,0,0,111,135,47,26,46,189,519,560,572,209,115,119,75,156,2638,0,0,3,0,5,14,38,53,48,63,65,19,300,0,0,0,0,9,18,54,20,20,13,3,10,138,0,0,0,0,8,17,120,87,61,89,46,19,440,0,0,0,0,0,3,28,8,12,16,6,5,80,0,0,0,0,8,23,72,40,17,16,7,14,200,0,0,3,3,11,35,41,18,16,5,0,13
LGA15750,4,5,4,0,4,49,0,0,0,7,5,19,74,37,38,28,16,8,226,0,0,0,0,0,7,5,9,4,8,4,4,38,0,0,0,4,5,27,46,18,3,7,4,5,128,0,0,0,10,8,29,18,6,0,3,0,0,81,0,0,0,0,3,0,3,0,0,0,0,0,19,0,0,0,0,0,0,3,3,3,5,0,5,21,20,6,10,44,118,99,58,7,5,3,5,21,382,5,0,0,3,4,4,4,0,4,0,3,69,84,28,10,7,70,153,208,282,174,116,125,94,114,1391,3,0,0,0,0,3,22,56,47,125,90,32,378,0,0,0,0,0,3,3,11,10,0,3,0,37,3,0,0,3,0,12,67,81,63,82,55,21,391,0,0,0,0,0,0,13,19,10,26,4,8,80,0,0,0,0,0,13,48,30,13,18,12,6,148,0,0,0,0,6,9,13,4,0,0,0,3
LGA15800,5,0,0,3,0,19,0,0,0,0,4,3,41,22,16,14,9,0,105,0,0,0,0,0,0,6,0,4,0,0,0,17,0,0,0,3,0,9,12,8,0,3,5,0,44,0,0,4,0,10,4,13,4,0,0,3,0,41,0,0,0,0,0,5,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,0,17,82,52,34,5,0,0,0,8,209,0,0,0,0,4,0,0,0,0,0,0,34,39,13,6,4,23,99,94,139,67,43,45,35,53,626,0,0,0,0,3,3,16,27,20,37,29,12,142,0,0,0,0,0,4,9,0,0,0,0,0,18,0,0,0,0,3,6,51,39,21,20,12,14,165,0,0,0,0,0,0,5,8,8,0,6,0,29,0,0,0,0,4,12,21,8,3,3,0,4,56,0,0,0,0,3,6,6,0,0,0,0,0
LGA15850,7,3,0,0,4,17,0,0,0,5,0,9,31,20,9,8,9,0,100,0,0,0,0,0,0,3,8,3,3,0,0,19,0,0,0,4,4,22,21,8,6,0,0,4,69,0,0,0,6,14,12,9,4,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,8,10,4,0,26,65,42,25,5,3,5,0,13,204,0,0,0,0,0,6,0,0,0,0,0,37,48,13,5,8,42,85,102,115,97,44,42,26,63,647,5,0,0,0,0,0,19,28,30,35,42,17,171,0,0,0,0,0,0,3,3,0,0,0,6,11,0,0,0,0,5,4,31,38,32,27,28,11,182,0,0,0,0,0,0,11,8,10,11,11,0,51,0,0,0,0,0,10,28,11,0,8,3,6,70,0,0,0,0,3,3,9,0,0,4,0,0
LGA15900,163,88,85,75,4,1000,0,0,0,3,8,75,653,565,509,487,358,15,2673,0,0,0,3,3,36,117,127,90,101,94,16,588,0,0,0,7,23,187,406,281,107,114,182,9,1320,0,3,30,88,111,325,345,141,66,58,63,13,1253,3,0,3,17,9,36,55,26,15,13,17,10,202,0,0,3,3,0,3,31,19,18,24,16,10,119,206,87,81,402,1326,1429,1181,310,155,123,105,117,5518,5,0,0,8,15,9,18,0,3,5,0,673,736,218,96,120,555,1534,2278,3413,2382,1785,2189,1891,884,17347,0,0,0,0,0,8,136,324,461,1045,1821,206,4002,0,0,0,3,9,53,198,199,131,174,165,25,957,0,0,0,8,5,46,579,735,994,1669,1634,181,5844,0,0,0,0,0,19,120,154,185,358,329,50,1214,4,4,0,8,19,137,542,435,217,277,430,65,2146,0,0,10,38,39,135,220,117,67,89,65,34
