LGA_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
LGA16150,0,4,8,8,20,0,22,3,13,35,10,78,7,20,115,17,113,15,31,170,14,72,4,20,109,12,140,26,32,209,18,104,21,20,166,9,31,8,0,50,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,31,0,5,39,84,616,84,155,939,0,4,0,8,7,0,6,0,0,9,5,43,9,18,64,8,54,9,24,97,3,52,10,25,85,19,138,16,45,218,32,201,31,53,318,26,109,17,26,180,0,8,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,7,38,104,638,89,204,1031,0,8,0,0,8,0,6,0,0,6,4,29,3,10,50,3,46,7,23,69,4,29,0,10,46,10,84,9,29,134,14,158,11,64,254,40,182,22,46,303
LGA16200,0,4,0,5,9,3,9,6,7,20,5,57,8,17,90,15,86,8,23,125,3,27,0,0,32,8,23,5,0,37,0,13,5,0,21,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,9,37,225,28,56,344,0,0,0,4,4,0,3,0,3,13,0,16,6,16,38,9,43,6,20,73,11,34,7,17,60,14,53,6,10,81,9,37,9,12,61,5,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,7,36,200,33,76,348,0,0,3,0,3,0,5,0,0,5,0,15,3,3,22,4,26,6,12,43,9,28,0,6,45,4,35,6,9,49,13,56,8,12,87,10,31,0,6,54
LGA16260,5,17,13,22,50,9,41,22,50,123,27,129,53,65,278,26,81,31,76,205,15,49,19,24,104,14,83,19,56,164,34,226,94,154,500,100,426,174,256,954,46,211,89,101,453,14,62,31,27,140,4,9,0,8,25,0,0,6,0,17,0,0,0,0,3,0,4,3,0,9,16,48,21,42,127,305,1402,571,883,3165,0,7,3,12,25,0,11,11,14,34,13,82,40,76,207,28,72,31,60,192,10,40,22,54,130,14,65,25,41,141,22,84,43,79,234,65,386,137,277,865,77,409,185,281,955,51,194,92,120,453,19,69,20,33,147,5,31,15,22,72,4,17,4,3,25,0,8,0,0,12,11,33,26,46,112,326,1508,651,1118,3603,0,3,4,11,14,4,9,0,9,19,0,49,26,67,137,19,48,22,53,145,8,32,13,52,108,12,67,21,59,158,15,103,43,84,242,52,467,157,256,934
LGA16350,4,22,3,21,49,3,45,20,43,107,27,129,27,51,226,40,147,18,100,309,27,163,32,69,292,48,344,55,139,587,137,881,136,278,1436,106,509,100,174,884,18,56,18,17,108,9,15,0,11,33,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,3,3,0,3,13,6,61,13,38,119,420,2383,420,944,4167,0,8,9,10,19,0,15,0,7,19,8,101,24,58,185,20,101,18,55,195,15,65,11,47,137,26,126,26,91,264,53,481,78,215,815,191,1213,218,508,2131,111,347,77,149,693,22,91,26,44,172,5,18,0,7,33,0,14,0,3,17,0,3,0,0,4,0,5,0,0,6,18,64,23,38,135,464,2637,507,1220,4827,0,8,0,8,17,0,9,0,5,17,6,63,15,49,134,13,102,17,59,192,8,61,12,38,117,22,123,18,84,244,29,393,66,181,666,176,1314,233,612,2332
LGA16380,0,5,0,4,7,0,8,3,11,26,12,43,11,17,79,12,84,21,46,162,11,107,28,46,198,19,248,35,53,356,69,331,72,67,535,53,149,31,37,275,4,22,3,5,26,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,16,6,14,39,184,1014,211,298,1719,0,0,0,6,6,0,0,0,0,5,3,18,8,16,51,9,35,12,25,71,0,42,6,36,83,10,135,23,45,206,41,305,63,100,501,84,355,90,92,625,16,66,11,26,116,4,7,8,4,25,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,15,37,166,983,227,363,1736,0,0,0,0,3,0,0,0,0,4,0,0,0,6,12,0,11,3,23,40,0,28,11,15,50,10,64,14,47,129,15,161,32,87,303,87,450,92,182,812
LGA16400,5,9,0,3,12,0,28,7,19,55,11,81,9,22,120,4,100,8,40,156,9,86,11,38,142,37,215,40,59,356,55,250,35,60,399,32,110,19,21,187,4,13,5,3,23,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,18,0,11,28,159,916,140,279,1492,0,0,0,0,0,0,3,0,4,11,4,41,9,31,91,11,44,8,26,86,6,32,4,29,66,9,117,14,44,188,24,315,44,104,490,54,276,54,82,468,14,56,8,10,93,9,15,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,22,7,7,34,137,924,159,340,1564,0,4,0,3,9,0,0,0,0,0,0,11,0,12,16,4,17,5,14,43,4,27,3,12,44,6,75,9,29,118,28,178,24,96,329,69,368,56,154,644
LGA16490,0,0,0,7,13,0,21,6,12,37,8,64,7,12,90,9,56,9,16,94,8,29,3,14,52,7,56,8,24,105,8,102,14,39,166,13,83,11,42,148,14,25,12,14,60,0,9,4,3,27,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,10,20,67,457,83,196,807,0,0,0,0,0,0,5,0,3,9,0,30,0,20,57,3,37,7,7,61,6,30,5,20,52,6,58,5,24,98,9,100,19,28,165,15,148,28,60,246,14,48,13,27,105,4,16,3,5,26,5,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,8,11,36,59,510,84,210,866,0,3,0,0,6,0,6,0,0,8,4,17,0,5,33,6,39,4,16,63,4,24,0,12,37,6,52,7,26,80,8,84,5,25,128,11,136,21,52,221
LGA16550,5,10,5,29,44,4,39,24,43,107,11,94,16,43,170,10,84,29,72,200,3,23,10,19,49,8,26,10,30,69,4,73,23,52,152,23,176,74,129,392,19,174,62,102,363,10,106,37,51,209,5,49,19,23,95,7,22,9,8,46,3,11,3,10,24,7,15,11,5,37,9,40,12,40,103,121,936,361,643,2056,0,9,0,5,15,0,15,0,6,21,4,75,31,47,157,13,74,19,54,156,10,37,14,40,105,9,32,19,29,86,5,32,19,45,102,11,75,33,63,177,15,152,67,119,349,29,163,61,90,348,14,105,38,40,204,9,41,22,25,93,0,22,10,10,35,11,48,21,17,101,4,32,10,36,79,130,907,366,628,2033,0,0,0,9,11,0,6,0,9,15,0,63,6,38,108,14,60,13,50,128,6,35,15,50,99,6,42,14,42,103,8,25,17,39,83,3,68,31,60,165
LGA16610,0,5,0,3,9,0,11,3,5,16,3,49,3,16,70,6,59,6,30,99,9,39,15,9,69,17,121,17,22,182,16,89,13,16,129,3,15,0,4,22,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,53,396,50,103,610,0,3,0,0,4,0,0,0,0,0,3,13,4,13,28,5,32,3,14,62,0,34,4,16,56,13,101,17,29,160,32,132,19,36,218,3,27,10,6,43,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,55,354,62,111,587,0,3,0,0,6,0,0,0,0,6,0,14,0,7,24,0,29,0,12,43,4,24,6,9,37,3,35,4,22,63,15,107,16,41,171,14,99,15,26,151
LGA16700,0,4,0,5,8,0,9,6,9,27,9,31,12,17,70,6,37,8,32,88,4,5,11,15,26,0,27,12,23,65,8,84,34,69,195,19,203,62,91,378,23,106,42,66,239,10,47,21,35,109,0,14,13,6,37,0,7,0,5,13,0,0,0,3,5,0,0,0,0,3,8,9,10,22,46,87,589,241,407,1326,0,3,0,0,7,0,0,0,0,0,0,25,17,17,50,6,16,14,18,61,7,14,3,27,57,0,20,7,22,52,6,23,13,35,74,20,139,62,97,311,24,140,70,107,343,32,119,47,74,271,14,63,33,32,139,6,21,15,11,50,4,11,0,8,26,4,13,7,0,23,5,22,4,23,56,121,612,300,484,1513,0,4,0,3,7,0,0,0,5,4,0,3,5,8,15,0,6,12,20,40,0,14,8,15,31,0,13,14,21,50,5,33,8,49,103,14,162,57,124,360
LGA16900,0,8,5,20,32,6,24,7,21,63,16,106,12,32,170,16,81,33,69,196,12,69,20,15,114,24,167,38,77,307,49,270,43,64,430,33,163,33,30,259,7,19,6,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,41,4,15,65,171,960,200,354,1680,0,0,0,7,11,0,7,3,3,14,3,55,12,30,108,16,68,22,30,131,12,45,11,37,102,6,72,12,45,134,26,187,33,90,330,63,350,70,130,614,27,123,17,31,207,5,25,10,7,45,0,3,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,9,9,41,172,960,196,418,1747,0,8,0,0,10,0,0,0,5,7,3,43,6,36,93,13,53,8,29,109,10,34,5,31,83,13,33,8,33,81,12,100,16,49,182,40,271,53,121,487
LGA16950,0,10,6,13,29,3,23,9,7,39,13,95,18,42,169,26,188,38,77,331,28,219,35,63,341,66,424,77,91,653,73,278,47,62,472,18,53,5,12,85,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,5,0,0,9,4,28,9,22,58,232,1330,243,389,2198,0,4,0,3,5,0,4,0,6,15,0,55,12,33,98,19,83,8,46,151,8,94,21,33,153,19,205,39,106,373,70,470,93,171,801,69,255,46,74,442,7,19,10,4,38,0,3,5,5,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,0,26,69,199,1239,233,494,2169,0,0,0,0,5,0,0,0,4,3,0,7,5,17,26,5,25,5,29,55,4,52,7,30,94,24,107,19,51,200,28,272,46,143,498,84,509,85,208,895
LGA17000,0,3,0,5,10,0,16,4,6,18,3,53,8,6,68,8,14,0,14,36,0,10,0,4,21,4,26,7,26,59,4,48,3,15,79,6,36,5,12,58,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,17,31,227,29,82,371,0,0,0,0,0,0,0,0,3,5,0,22,3,7,33,7,36,0,12,57,0,15,0,3,26,5,41,3,19,63,12,69,18,22,125,11,41,6,17,76,5,9,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,43,249,38,93,422,0,5,0,0,4,0,0,0,0,0,0,5,0,0,4,0,7,3,7,17,0,6,0,6,20,6,26,0,11,38,8,71,5,21,101,17,90,10,38,154
LGA17040,0,0,0,0,3,0,0,3,3,9,0,20,0,10,36,8,48,3,13,70,5,28,0,4,41,8,40,5,10,66,6,13,9,0,26,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,28,169,29,50,273,0,3,0,0,4,0,0,0,0,0,0,7,6,9,10,0,10,4,9,26,0,23,8,12,37,7,58,12,13,90,0,36,7,8,55,3,10,3,3,26,0,0,0,0,6,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,25,160,28,60,275,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,8,0,3,19,0,9,0,3,11,3,33,4,13,55,8,47,4,13,71,10,33,4,10,50
LGA17080,0,0,0,0,4,0,9,3,9,20,0,32,4,10,50,6,51,10,20,85,0,32,5,10,42,4,27,0,4,38,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,7,22,182,21,51,270,0,3,0,0,0,0,0,0,0,6,0,17,0,6,28,6,41,0,16,67,0,29,0,10,41,9,30,6,7,48,6,26,4,7,38,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,5,9,23,152,22,56,250,0,0,0,0,0,0,0,0,0,0,0,9,0,8,19,5,34,3,16,60,4,28,0,12,47,0,36,5,12,58,10,39,9,12,69,6,16,0,4,35
LGA17100,0,0,0,0,3,5,7,0,9,16,0,9,4,6,23,3,13,3,15,31,0,6,0,4,15,0,6,0,7,18,6,25,11,24,71,10,64,42,48,161,13,46,28,34,114,7,14,9,14,43,4,0,6,4,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,8,0,8,26,49,207,118,162,536,0,0,0,3,0,0,4,0,0,3,0,6,7,4,17,3,6,5,6,27,0,4,7,10,20,0,3,7,8,19,3,5,3,17,28,7,37,23,32,101,18,64,55,40,166,10,39,18,40,109,9,11,8,20,47,0,6,8,12,26,0,0,0,4,6,0,0,4,0,9,0,4,8,12,28,53,203,145,203,598,0,0,0,0,0,0,0,0,0,0,4,6,0,6,14,5,5,7,7,20,0,0,3,12,17,0,4,3,7,21,3,3,6,8,20,15,30,27,38,106
LGA17150,0,11,4,8,28,4,25,3,21,51,9,61,16,24,116,16,69,19,30,140,10,43,19,29,93,11,66,12,42,129,19,222,66,103,410,69,435,123,223,842,56,233,86,96,475,27,100,36,44,206,13,34,12,22,80,0,5,10,5,21,0,6,3,0,8,3,4,0,0,8,5,32,10,18,61,236,1335,430,679,2678,0,5,0,0,8,0,4,0,5,11,5,34,14,26,77,14,34,13,30,91,6,33,10,34,84,6,39,17,23,81,9,76,14,63,165,27,362,100,195,685,50,309,100,175,629,43,176,76,111,403,26,103,47,37,216,10,27,16,20,72,4,11,4,3,21,0,10,14,6,37,7,35,13,34,90,216,1249,435,776,2679,0,3,0,5,6,0,4,0,0,4,0,27,8,31,61,4,23,19,38,89,7,18,12,17,56,8,36,10,29,79,7,39,22,44,107,25,271,70,155,527
LGA17200,0,20,20,47,88,7,67,45,89,209,20,159,61,107,349,14,95,32,106,254,10,37,8,27,84,12,50,15,46,121,6,69,28,54,156,11,89,30,60,190,5,97,36,65,206,4,89,37,50,182,0,44,22,27,105,0,21,12,19,55,0,14,8,18,43,3,15,25,16,62,10,38,17,36,104,111,911,392,786,2200,0,10,4,10,27,0,21,8,13,46,9,116,44,91,267,17,81,39,88,220,3,34,15,95,146,15,50,11,51,131,6,53,21,66,146,10,71,30,70,181,3,98,29,51,178,5,96,34,73,208,10,115,32,70,231,9,48,28,50,133,6,23,23,17,74,8,56,39,36,139,6,25,11,34,82,109,910,378,814,2206,0,4,4,13,19,0,9,0,16,26,5,72,25,76,181,16,71,25,79,188,3,40,19,53,117,6,61,24,64,148,12,48,23,50,134,7,90,31,70,199
LGA17310,0,9,4,7,13,3,15,3,20,43,12,97,11,33,152,23,188,13,75,299,21,164,19,49,248,26,261,25,47,358,25,161,30,31,253,12,45,3,8,62,0,9,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,21,0,8,36,126,977,105,277,1485,0,0,0,6,8,0,7,0,3,6,0,53,6,19,82,12,90,13,34,146,6,63,4,37,112,28,205,22,69,320,48,357,45,88,545,39,168,28,35,263,3,20,6,8,35,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,13,29,141,992,123,317,1567,0,0,0,4,6,0,0,0,0,0,0,13,0,13,27,5,25,3,23,62,4,46,15,27,88,13,152,24,66,256,58,352,59,125,598,58,297,48,70,475
LGA17350,0,0,0,4,4,0,4,0,0,9,0,17,4,4,26,9,28,0,7,40,0,8,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,55,5,16,92,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,0,14,0,8,24,3,4,0,8,12,3,23,0,9,43,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,54,11,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,12,0,5,0,4,9,0,15,0,3,24,3,24,5,8,37,0,0,0,0,9
LGA17400,0,4,0,0,4,0,0,0,0,5,0,17,3,6,31,9,29,5,10,52,0,19,0,3,21,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,18,84,10,22,131,0,0,0,0,0,0,0,0,0,0,5,8,0,0,10,4,23,0,6,38,0,22,0,3,28,0,15,4,3,29,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,76,12,21,124,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,3,17,0,12,0,0,19,5,19,0,11,39,0,13,4,10,31,0,11,0,0,14
LGA17420,0,0,5,9,11,0,0,0,5,7,0,12,7,5,24,7,11,3,7,24,6,11,0,4,14,4,7,9,7,24,8,44,3,22,80,27,149,50,68,295,35,159,59,66,327,14,45,29,34,118,6,17,9,9,46,7,13,0,0,26,0,3,0,0,6,0,0,0,0,4,10,26,10,10,50,110,511,190,242,1054,0,0,0,0,0,0,0,0,0,0,0,7,5,3,11,4,5,4,6,19,0,3,3,4,11,4,8,5,0,15,3,10,4,17,29,12,56,18,34,118,39,150,78,89,358,56,163,71,89,382,20,66,25,45,156,10,16,6,18,52,5,8,6,5,27,3,17,7,4,24,6,12,5,8,34,161,522,234,326,1238,0,3,3,3,3,0,0,0,0,0,0,3,0,7,8,0,0,0,7,11,0,0,0,0,5,6,9,8,9,26,0,11,12,12,37,8,105,28,34,172
LGA17550,0,7,0,9,11,0,14,7,11,36,3,43,20,29,90,13,69,16,33,126,9,60,15,16,106,16,170,38,68,290,49,428,82,136,700,77,321,70,102,576,19,47,10,27,92,3,10,0,4,20,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,7,39,5,8,60,199,1226,262,436,2124,0,0,0,0,6,0,0,0,0,8,8,29,7,28,72,13,32,14,31,90,7,40,10,29,83,15,83,8,50,154,41,288,66,139,530,83,381,112,186,760,31,123,39,61,259,8,34,7,13,57,6,16,0,3,23,0,6,0,3,8,0,0,4,0,6,0,0,0,0,0,0,30,6,24,62,204,1060,278,571,2110,0,0,0,0,4,0,3,0,4,7,0,17,5,21,43,4,23,8,21,55,3,23,7,18,56,7,39,3,37,91,12,101,20,81,218,46,322,76,151,600
LGA17620,0,0,4,0,3,0,0,0,0,3,5,18,4,9,33,3,38,3,9,60,3,27,3,8,37,7,28,5,4,41,6,23,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,13,26,138,26,40,233,0,0,0,4,0,0,0,0,0,0,0,5,3,3,15,5,16,5,3,22,0,20,0,8,29,5,46,8,7,66,4,43,3,12,65,3,16,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,15,154,19,42,233,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,13,0,0,16,4,8,0,4,19,0,31,7,10,43,7,50,4,17,70,5,27,4,7,44
LGA17640,0,0,0,0,3,0,0,0,0,0,0,8,0,0,13,3,8,3,4,17,0,9,5,0,14,0,3,0,3,9,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,8,46,8,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,7,0,6,15,3,11,0,8,24,0,17,0,4,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,46,7,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,3,0,0,0,0,4,5,6,16,4,12,5,4,16,0,3,0,4,7
LGA17650,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,5,15,0,5,24,0,8,4,3,14,0,6,0,0,13,4,3,5,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,10,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,9,3,5,19,0,3,0,4,6,0,20,0,7,25,0,14,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,4,19,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,7,9,0,11,0,0,11,0,16,3,0,22,0,15,4,4,23,0,11,0,0,10
