LGA_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
LGA17310,11,0,0,0,0,18,59,8,6,0,0,80,628,174,69,14,8,886,3471,1512,1248,420,142,6788,2327,1143,1368,839,416,6093,95,23,24,5,8,156,6588,2863,2717,1279,571,14016,0,0,0,0,0,0,12,0,0,0,0,12,130,31,8,0,0,168,73,22,12,7,0,119,24,18,17,6,4,75,6,0,0,0,0,8,246,73,38,15,8,377,0,0,0,0,0,0,16,0,0,0,0,22,244,57,16,3,0,315,68,30,6,6,0,103,3,3,0,0,0,7,10,4,0,0,0,13,339,92,21,10,3,464,5,0,0,0,0,5,11,0,0,0,0,17,11,3,0,0,0,13,4,4,11,0,4,20,3,0,6,0,0,11,3,0,0,0,0,3,44,13,9,3,4,69,7,4,0,0,0,19,7220,3041,2792,1309,581,14944,6,3,0,0,0,4,63,7,8,7,0,84,580,134,50,17,5,789,3236,1391
LGA17350,0,0,0,0,0,0,10,0,0,0,0,10,105,17,14,0,0,135,414,140,114,43,26,737,251,97,121,87,56,606,9,0,0,0,0,7,786,254,243,132,86,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,812,264,243,135,87,1537,0,0,0,0,0,0,9,0,0,0,0,11,107,21,6,0,0,139,403,128
LGA17400,4,0,0,0,0,4,41,4,0,0,0,43,181,47,12,3,3,245,482,137,103,55,22,795,233,115,118,66,65,589,12,0,6,0,0,20,954,297,237,125,86,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,12,3,11,0,0,0,13,0,4,0,0,0,6,3,0,0,0,4,8,0,0,0,0,0,0,20,12,3,6,0,41,0,0,0,0,0,3,990,309,243,129,91,1763,9,0,0,0,0,10,38,0,0,0,0,41,202,30,14,4,0,239,466,118
LGA17420,4,3,10,0,0,20,56,12,6,5,5,82,296,107,56,12,7,478,2911,1589,1724,437,103,6759,6301,5300,8695,4336,1937,26562,91,26,43,22,18,198,9651,7038,10532,4804,2069,34102,0,0,0,0,0,0,12,0,0,0,0,13,334,106,50,4,0,493,916,574,438,93,25,2041,200,154,167,58,25,608,11,0,0,0,0,13,1469,834,658,161,55,3179,0,0,0,0,0,0,54,6,0,0,0,64,439,163,62,8,3,669,181,110,55,19,0,370,8,3,6,0,3,24,3,4,0,0,0,8,681,292,125,25,9,1127,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,10,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,4,0,23,8,3,3,0,0,11,11822,8164,11316,4994,2138,38436,10,0,3,5,0,21,45,10,11,3,4,87,250,112,61,15,9,449,2544,1552
LGA17550,16,6,4,7,0,27,121,11,12,9,6,146,1220,237,120,26,7,1616,4165,1674,1475,459,143,7919,2276,1337,1675,1109,565,6964,96,24,15,5,14,155,7897,3285,3300,1618,727,16822,5,0,0,0,0,8,58,4,0,0,0,64,759,138,40,3,4,944,1244,537,282,85,23,2169,132,56,89,40,36,353,38,7,0,0,0,50,2237,742,404,132,63,3585,4,0,0,0,0,3,70,10,0,0,0,82,817,184,36,11,3,1042,446,153,113,36,8,750,15,10,10,5,3,41,21,3,5,3,0,36,1377,356,158,54,17,1955,18,0,0,0,0,19,137,3,0,0,0,138,158,21,8,0,0,190,23,9,7,0,0,40,8,10,0,5,5,28,11,0,5,0,0,8,355,46,21,6,7,430,12,10,0,3,0,22,11879,4430,3881,1810,809,22818,13,5,5,0,0,28,105,11,3,3,6,134,1120,224,113,33,6,1494,3949,1691
LGA17620,0,0,0,0,0,0,18,0,0,0,0,24,199,61,27,5,4,293,855,344,285,128,31,1642,546,293,358,219,88,1507,28,9,4,0,0,43,1656,705,679,350,123,3510,0,0,0,0,0,0,6,0,0,0,0,6,15,5,0,0,0,22,6,13,3,0,0,20,0,0,0,0,0,0,5,0,0,0,0,5,30,17,3,0,0,51,0,0,0,0,0,0,4,0,0,0,0,4,23,5,0,0,0,37,15,3,4,0,0,17,0,0,4,0,0,4,0,0,0,0,0,0,42,12,5,0,0,62,0,0,0,0,0,0,9,0,0,0,0,9,11,0,4,0,0,14,3,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,26,0,6,0,0,29,0,0,0,0,0,0,1746,730,696,355,124,3654,0,0,0,0,0,3,21,0,0,0,0,25,212,44,19,5,3,280,815,296
LGA17640,0,0,0,0,0,0,13,0,0,0,0,19,127,33,15,7,0,183,526,166,145,47,7,894,354,146,177,125,50,842,6,3,0,0,0,16,1031,351,336,179,62,1958,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0,4,0,0,0,0,0,0,11,0,0,3,0,16,4,0,0,0,0,4,1059,357,336,183,62,1994,0,0,0,0,0,3,25,0,6,0,0,32,121,26,13,5,3,167,503,163
LGA17650,0,0,0,0,0,0,18,0,0,0,0,25,90,19,11,0,0,130,427,156,146,42,16,783,232,112,141,101,66,655,15,0,0,0,5,17,784,294,302,145,83,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,5,5,3,0,0,0,7,0,0,0,0,0,0,6,7,3,0,0,18,0,0,0,0,0,0,803,302,306,142,83,1643,0,0,0,0,0,0,18,0,3,0,0,27,108,19,18,5,0,146,442,128
LGA17750,10,0,5,0,0,14,18,7,0,0,5,25,479,108,44,11,0,650,3297,1502,1140,370,132,6443,2202,1220,1680,1110,531,6744,72,33,18,6,11,135,6062,2872,2893,1497,681,14011,0,0,0,0,0,0,11,0,0,0,0,11,169,42,10,0,0,215,71,28,14,3,0,122,19,8,3,4,0,36,4,0,0,0,0,4,272,76,33,12,0,388,0,0,0,0,0,5,21,0,0,0,0,24,454,95,42,3,0,599,53,21,14,5,0,85,0,0,0,0,0,4,8,3,0,0,0,14,529,127,58,14,0,731,3,0,0,0,0,3,5,0,0,0,0,5,6,6,0,0,0,16,12,3,4,0,0,20,0,0,0,0,0,3,3,0,0,0,0,3,29,8,9,0,0,47,0,5,0,0,0,8,6904,3083,2990,1525,686,15181,8,0,0,4,0,17,21,8,0,0,0,32,525,92,40,10,3,671,3214,1383
LGA17850,0,0,0,0,0,0,0,5,0,0,0,7,54,18,0,0,0,83,236,69,63,24,10,397,159,41,73,44,24,344,7,0,0,0,0,7,464,133,137,70,33,838,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,479,134,139,71,33,855,4,0,0,0,0,4,6,0,0,0,0,6,63,10,7,4,0,84,212,61
LGA17900,3,0,0,0,0,3,47,7,7,0,0,54,159,45,14,5,0,221,242,125,98,47,31,544,159,90,77,90,68,480,11,9,9,0,3,32,622,266,200,145,104,1336,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,9,8,0,0,0,0,8,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,27,4,0,0,0,0,3,23,0,0,0,0,21,13,3,0,0,0,17,16,3,9,0,0,23,4,6,0,0,0,9,5,0,0,0,0,4,56,14,6,3,0,82,8,5,0,0,0,6,704,286,219,148,104,1462,4,0,0,0,0,3,29,0,0,0,0,36,128,33,10,3,4,178,244,97
LGA17950,0,0,0,0,0,0,5,0,0,0,0,5,37,10,4,0,0,57,179,66,51,23,11,333,121,54,64,46,17,297,11,3,4,0,0,15,350,141,129,66,24,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,362,143,132,74,25,739,0,0,0,0,0,0,0,0,0,0,0,6,40,9,8,0,0,56,152,55
LGA18020,7,0,0,0,0,0,10,0,0,0,0,21,202,40,27,5,0,272,675,195,191,77,34,1172,393,133,180,138,84,925,9,5,3,0,7,28,1291,376,402,219,124,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,4,9,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,4,12,3,6,0,0,21,4,0,0,0,0,3,5,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,6,5,0,5,0,0,7,0,0,0,0,0,0,12,4,5,0,0,29,6,0,4,0,0,8,1328,394,407,225,121,2479,0,0,0,0,0,0,28,3,3,0,0,33,189,29,5,4,0,232,643,175
LGA18050,3,0,0,0,0,0,21,5,0,0,0,27,204,96,53,8,3,371,546,317,435,111,27,1436,423,388,679,470,155,2119,14,5,4,5,0,30,1207,824,1172,598,186,3987,4,0,0,0,0,3,52,6,0,0,0,58,537,183,114,19,0,859,528,421,434,119,15,1518,150,167,344,167,53,879,20,7,0,0,0,27,1291,786,898,307,72,3352,72,10,0,0,0,84,1085,76,15,3,0,1168,2895,1073,397,45,6,4419,496,317,278,71,19,1187,30,19,47,21,6,130,60,15,4,3,0,82,4640,1509,737,140,27,7060,0,0,0,0,0,0,10,5,0,0,0,15,19,12,8,0,0,43,0,3,9,3,0,14,0,0,0,3,3,7,0,0,0,0,0,0,40,20,16,6,3,81,16,13,8,9,4,32,7192,3142,2828,1066,292,14519,0,0,0,0,0,0,6,5,0,0,0,5,86,35,26,4,0,163,453,230
LGA18100,0,0,0,0,0,0,5,0,0,0,0,10,88,15,9,0,0,110,283,85,56,32,12,463,181,66,80,60,21,406,10,3,0,0,0,15,568,174,142,91,33,1002,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,587,174,143,91,33,1036,0,0,0,0,0,0,14,0,0,0,0,12,97,12,0,0,0,108,235,57
LGA18200,3,0,0,0,0,3,12,0,0,0,0,12,117,37,11,0,0,174,471,176,156,56,33,896,226,102,125,96,51,594,9,9,0,0,0,17,842,323,294,154,85,1704,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,3,12,0,0,0,0,0,0,5,0,0,0,0,5,13,7,0,0,0,22,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,29,0,0,0,0,0,3,7,0,0,0,0,7,12,0,0,0,0,12,3,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,30,0,0,0,0,34,0,0,0,0,0,4,908,330,298,153,88,1782,3,0,0,0,0,7,14,3,0,0,0,18,103,27,4,3,3,141,444,163
LGA18250,0,7,0,0,0,7,25,0,4,0,0,26,488,188,94,27,7,798,1514,939,1160,282,48,3946,1124,1101,1815,1065,340,5448,33,6,13,3,5,52,3181,2239,3085,1377,398,10278,3,0,0,0,0,6,17,0,0,0,0,18,247,130,71,9,5,458,271,198,214,54,15,738,38,38,42,21,10,149,0,0,0,0,0,3,572,369,332,85,20,1375,45,9,0,0,0,55,709,121,25,5,0,866,2126,1080,564,85,21,3871,417,342,307,89,26,1191,10,6,16,11,0,42,24,12,8,0,0,46,3336,1565,931,184,47,6066,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,18,5,3,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,13,11,4,3,0,35,0,0,0,0,0,8,7102,4181,4354,1651,470,17760,0,0,0,0,3,3,12,11,7,0,0,28,357,117,79,22,5,580,1299,816
LGA18350,3,0,0,0,0,7,62,7,6,3,0,83,570,112,60,15,3,759,2691,909,777,258,78,4711,2299,951,1287,762,403,5699,60,13,11,8,4,98,5680,1997,2136,1048,492,11357,0,0,0,0,0,0,13,0,0,0,0,11,103,27,0,0,0,134,166,46,37,7,9,258,64,24,40,30,12,167,4,3,0,0,0,10,345,109,75,31,9,574,0,0,0,0,0,0,7,0,0,0,0,5,45,5,0,0,0,51,12,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,77,0,0,0,0,0,0,7,0,0,0,0,7,7,6,0,0,0,15,7,8,3,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,25,7,6,0,0,38,12,0,0,0,0,15,6121,2120,2229,1083,503,12053,3,5,0,0,0,11,75,7,3,0,0,87,552,99,62,10,6,725,2693,936
LGA18400,0,4,3,0,0,14,30,7,3,4,0,42,297,85,73,21,8,483,1715,908,859,260,118,3868,1735,1243,1816,1175,636,6602,51,26,18,15,7,110,3835,2274,2771,1472,767,11120,0,0,0,0,0,0,4,0,0,0,0,11,109,9,6,4,0,120,49,10,8,0,4,66,8,0,3,4,4,17,0,0,0,0,0,0,171,18,13,3,4,211,0,0,0,0,0,0,8,0,0,0,0,8,34,10,5,0,0,53,6,0,0,4,0,14,3,3,0,0,0,7,4,0,0,0,0,4,53,15,7,3,4,87,0,0,0,0,0,0,9,6,0,0,0,14,6,0,4,0,0,8,5,4,6,4,0,13,0,0,0,4,0,8,3,0,0,0,0,3,19,14,11,3,0,54,4,0,0,0,0,4,4082,2321,2805,1488,777,11472,4,0,7,0,0,11,41,8,7,6,7,75,268,98,63,28,15,464,1630,855
LGA18450,17,9,7,3,0,30,125,28,15,11,4,194,2168,675,343,80,19,3285,9286,4825,4727,1322,436,20593,4082,3128,4848,2822,1321,16203,229,70,57,23,22,389,15900,8734,9997,4266,1798,40697,0,0,0,0,0,5,58,8,3,0,0,65,1127,288,108,21,9,1543,1229,692,462,150,42,2579,90,64,83,53,35,328,44,17,5,0,0,75,2552,1073,666,223,85,4598,9,3,0,4,0,18,261,31,6,0,0,299,2007,587,235,42,8,2880,677,271,157,55,22,1183,28,26,30,14,7,103,48,15,7,0,0,69,3036,929,433,113,31,4549,4,0,0,0,0,4,19,0,0,0,0,24,145,21,0,4,0,173,34,16,4,4,0,71,0,7,4,7,4,21,8,0,4,0,0,10,216,46,17,16,3,298,11,6,0,0,0,24,21715,10788,11113,4614,1921,50152,14,12,8,3,0,36,121,24,24,7,4,177,1835,570,299,79,25,2804,8812,4509
LGA18500,6,0,0,0,0,6,27,0,3,0,0,31,151,48,28,0,5,228,484,201,282,54,13,1030,630,473,827,597,216,2735,16,9,5,5,0,25,1301,731,1144,654,232,4055,0,0,0,0,0,4,50,3,0,0,0,56,497,149,52,7,5,708,732,420,358,52,8,1577,182,159,214,120,17,688,18,6,6,0,0,25,1481,735,633,177,28,3059,40,0,0,0,0,43,567,34,5,0,0,603,2016,604,179,27,4,2834,844,347,255,56,15,1519,60,32,37,25,3,152,36,3,0,0,0,44,3567,1021,481,107,18,5195,0,0,0,0,0,0,7,0,0,0,0,3,8,7,0,0,0,15,0,4,3,0,0,6,0,0,4,0,0,7,0,0,0,0,0,0,19,6,9,0,0,34,14,5,0,3,0,21,6379,2497,2271,940,276,12362,3,0,0,0,0,0,6,6,0,0,0,10,94,29,15,0,0,136,365,201
LGA18710,0,0,7,0,0,8,30,4,0,6,0,42,203,46,39,13,0,306,750,302,290,99,23,1457,760,373,519,315,155,2134,15,9,4,0,0,30,1769,733,860,429,180,3970,0,0,0,0,0,0,0,0,0,0,0,0,25,4,4,0,0,31,17,6,3,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,37,7,5,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,13,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,21,4,0,0,0,0,4,6,0,0,0,0,14,0,5,0,0,0,6,5,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,21,5,5,0,0,37,0,0,0,0,0,0,1839,751,877,437,183,4091,3,0,0,0,0,8,29,3,4,0,0,40,175,49,26,6,9,258,737,306
LGA19399,0,0,0,0,0,0,11,3,0,0,0,17,20,3,0,0,0,25,53,19,16,9,5,101,38,25,27,17,8,111,0,0,0,0,0,0,119,57,46,22,7,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,6,0,0,0,0,0,0,130,57,46,22,10,269,0,0,0,0,0,0,13,0,3,0,0,16,21,6,3,0,0,33,38,12
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
