LGA_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
LGA16150,0,13,57,61,28,27,8,3,0,195,0,5,12,15,18,11,5,3,0,70,0,8,42,24,17,20,18,4,3,130,0,0,16,13,8,7,3,0,0,53,4,22,49,40,33,24,21,4,0,195,20,127,453,349,332,327,179,100,34,1924,3,55,253,268,205,246,152,68,18,1265,24,137,417,441,440,294,187,79,32,2055,29,130,337,319,250,190,89,21,11,1387,6,14,86,81,50,32,21,6,6,297,31,79,211,151,84,47,29,8,10,661,4,6,0,0,0,3,0,0,0,15,0,3,10,12,13,10,8,0,0,68,126,97,206,183,217,182,218,195,112,1545,253,705,2146,1949,1719,1409,950,512,222,9858,0,18,63,62,42,33,10,8,3,247,0,4,12,27,11,18,10,3,0,88,0,6,39,39,23,14,8,5,8,143,0,6,21,26,12,7,8,0,0,77,0,11,39,49,42,31,27,9,3,206
LGA16200,0,0,6,3,9,0,0,0,0,23,0,0,3,0,7,0,0,0,0,17,0,9,16,11,3,8,0,0,7,53,0,0,0,0,0,0,0,0,0,8,4,9,4,20,11,4,5,0,0,54,6,24,78,83,86,96,61,28,10,475,0,20,78,84,76,88,37,29,6,416,20,48,127,145,126,102,53,21,9,653,9,40,93,78,95,74,21,4,0,406,3,4,18,11,9,5,8,0,0,56,13,31,47,43,41,18,11,3,0,202,0,0,0,0,0,0,0,4,0,8,0,0,0,6,5,6,0,0,0,19,67,35,76,86,109,122,127,123,71,815,117,212,552,578,574,519,337,212,105,3210,0,0,6,4,7,0,0,0,0,19,0,0,0,3,4,4,3,0,0,21,0,8,20,6,9,3,3,3,3,59,0,0,7,0,0,0,0,0,0,14,7,9,9,13,15,0,9,5,0,62
LGA16260,8,178,839,657,486,315,150,52,19,2698,8,121,1470,830,318,122,38,6,0,2910,3,102,1063,522,392,277,114,105,41,2626,6,40,227,147,86,42,8,3,0,563,7,19,89,89,55,41,16,6,0,318,29,437,2463,1481,1126,1087,574,256,88,7540,10,233,1258,1090,1036,966,621,290,103,5605,73,1065,6268,4554,2785,1766,982,298,169,17963,52,512,2191,1974,1502,1050,456,138,41,7918,21,316,862,648,340,189,124,51,13,2558,40,224,735,578,380,193,131,33,25,2349,9,11,24,10,38,39,24,9,9,169,7,63,288,233,143,106,52,21,4,917,313,503,1850,1198,850,717,592,529,400,6953,593,3822,19633,14012,9535,6914,3877,1797,916,61104,4,253,890,876,577,408,235,87,24,3354,8,252,1650,1544,479,215,61,17,0,4223,6,101,1349,984,409,375,175,95,32,3517,6,76,380,239,131,76,26,15,3,956,8,27,125,107,57,54,21,9,4,420
LGA16350,0,81,215,214,136,103,37,13,0,808,0,27,184,177,104,54,17,0,0,563,3,31,186,149,149,117,95,44,26,803,11,27,81,41,36,24,7,0,0,231,11,48,98,75,52,29,13,0,3,334,68,368,1396,1115,919,890,346,142,34,5280,13,305,1251,1056,768,720,310,96,32,4555,166,903,2864,2707,2007,1483,616,153,48,10942,137,747,1852,1511,1116,818,243,48,3,6486,25,240,503,271,135,86,58,21,7,1347,132,491,1043,668,498,281,133,30,9,3274,4,18,11,15,18,19,27,8,5,125,12,21,94,98,79,57,25,9,3,403,468,525,1196,1006,931,813,747,537,322,6543,1055,3824,10980,9090,6945,5506,2685,1099,495,41687,3,112,324,306,189,132,72,24,4,1180,4,35,222,359,126,85,33,6,0,869,10,40,239,256,162,165,90,41,21,1016,12,40,115,72,46,20,12,3,0,316,10,66,142,92,63,34,19,6,0,433
LGA16380,0,3,27,65,74,48,41,21,4,290,0,0,14,26,49,43,25,9,0,164,4,15,33,37,42,63,44,46,27,321,0,4,17,28,31,10,5,4,6,108,8,20,32,51,40,30,20,10,0,204,20,119,448,491,700,758,484,216,72,3312,6,64,315,427,442,569,410,205,37,2479,52,202,577,799,927,861,657,281,77,4442,34,156,439,573,580,523,242,69,16,2638,10,26,71,110,105,88,58,31,13,507,54,121,288,295,236,197,173,40,21,1421,5,8,4,0,4,4,12,14,9,71,3,4,15,24,20,35,19,10,4,134,200,129,250,264,385,455,651,624,505,3449,390,860,2528,3203,3648,3693,2849,1582,785,19533,0,10,44,55,89,75,71,35,9,386,3,5,20,34,37,52,32,9,0,196,5,3,29,38,51,50,43,40,24,287,0,3,22,42,34,23,11,6,3,150,10,22,38,51,56,50,24,11,3,258
LGA16400,0,11,47,64,64,47,21,8,0,259,0,0,27,31,29,43,19,0,0,152,4,13,43,60,63,40,42,39,18,326,0,0,6,10,20,13,3,0,0,61,9,14,28,51,42,20,15,3,0,194,19,121,342,434,532,562,372,128,45,2562,6,44,267,290,320,386,280,97,25,1701,46,227,603,779,681,721,532,154,43,3790,47,151,409,443,445,364,203,37,6,2111,3,35,78,106,64,63,62,17,4,436,47,138,257,259,220,146,167,35,15,1276,3,3,4,6,7,10,11,11,5,63,0,5,9,33,33,15,19,9,4,127,199,142,274,286,365,421,512,438,303,2939,389,912,2389,2850,2902,2845,2265,977,472,15998,5,13,47,64,72,70,46,14,4,341,0,4,14,18,35,45,38,3,0,159,9,17,59,48,58,69,45,32,13,348,0,5,12,17,31,29,8,6,0,104,10,21,42,56,58,32,13,13,0,242
LGA16490,0,20,98,133,109,77,31,8,0,486,7,23,70,67,56,42,6,0,0,267,0,7,54,66,61,36,21,12,15,263,5,13,31,18,28,10,9,3,0,118,5,25,41,64,40,26,10,0,0,217,5,91,309,317,397,341,141,71,18,1695,0,58,266,274,315,251,174,50,8,1401,26,191,709,846,896,506,202,51,21,3451,23,129,517,584,537,384,160,36,0,2374,0,49,151,159,89,66,37,10,4,568,35,105,242,187,121,70,36,3,5,803,0,3,0,4,5,3,8,4,0,30,0,10,39,54,53,22,3,4,0,182,163,135,348,305,333,303,247,153,81,2069,269,861,2867,3074,3051,2151,1083,411,163,13930,0,19,119,148,138,120,60,21,0,619,7,22,143,104,67,47,15,0,0,412,0,14,80,81,69,30,25,15,9,319,5,16,47,40,34,17,20,4,0,188,0,17,58,66,59,39,26,11,0,282
LGA16550,0,199,508,354,267,169,116,30,7,1651,3,44,173,205,157,79,23,3,0,691,3,243,454,200,154,104,103,77,46,1382,3,104,255,166,88,46,14,7,0,687,0,26,82,61,39,18,11,0,0,236,9,237,1616,1123,887,703,381,189,73,5214,16,122,717,680,669,700,433,185,92,3615,49,1103,3129,2680,1878,1017,556,197,115,10729,19,486,1811,1649,1170,745,393,103,50,6429,30,374,1166,778,442,202,81,25,13,3124,24,121,445,352,278,148,136,45,24,1576,27,21,8,4,13,13,16,15,7,129,8,57,132,160,121,75,30,9,5,610,280,581,1158,827,654,572,553,481,476,5576,483,3721,11662,9243,6814,4598,2843,1374,920,41646,0,153,536,356,258,230,151,63,10,1757,0,44,158,189,166,117,38,7,0,727,9,105,392,228,148,139,86,80,42,1235,0,69,287,208,130,66,27,6,0,801,0,22,75,61,47,33,19,3,0,262
LGA16610,0,4,4,17,20,4,0,0,0,56,0,0,6,4,8,6,4,0,0,25,4,3,5,12,9,10,9,5,5,64,0,0,3,3,0,0,0,0,0,18,3,6,14,17,27,16,4,0,0,88,6,19,78,125,132,196,104,47,14,724,3,22,75,99,101,99,69,27,11,501,21,88,171,193,187,160,79,31,6,937,8,44,132,161,165,123,53,11,0,701,0,3,10,15,19,14,8,7,0,80,20,42,65,65,57,26,22,0,3,309,0,3,0,0,4,3,4,10,5,22,0,5,0,6,4,8,4,0,0,32,92,55,86,146,143,172,174,150,63,1076,167,294,643,859,871,853,549,282,101,4620,0,3,6,20,13,11,9,3,0,62,0,0,4,0,7,3,8,0,0,23,0,7,9,14,9,12,12,7,6,74,0,0,5,3,8,6,6,0,0,25,0,3,18,24,14,25,11,5,0,94
LGA16700,0,108,415,347,274,202,100,38,6,1481,5,50,450,419,211,88,15,4,0,1235,4,60,366,239,209,139,68,61,29,1171,0,26,122,86,50,33,15,4,0,331,6,19,66,54,52,24,8,3,3,225,16,217,1025,764,652,640,349,166,72,3907,0,141,615,549,579,549,409,184,84,3107,48,945,3519,2615,1826,1142,524,211,126,10947,26,354,1201,1132,840,577,308,116,44,4594,18,225,597,432,264,140,51,30,4,1760,32,174,365,275,238,133,79,29,20,1338,14,11,9,0,8,21,18,11,3,92,5,48,101,109,82,67,35,22,9,474,153,283,633,417,368,333,277,331,376,3167,321,2648,9467,7437,5649,4086,2249,1210,776,33837,0,129,534,410,318,271,123,56,20,1861,0,64,470,547,236,180,36,5,0,1539,0,59,574,386,201,201,109,57,46,1631,0,36,199,152,74,37,17,3,0,523,0,16,68,68,50,42,17,10,5,265
LGA16900,0,20,49,53,44,25,13,5,0,207,0,10,18,42,29,10,14,0,0,125,0,10,37,57,57,52,30,21,9,277,0,14,14,13,24,12,3,0,0,82,0,6,26,29,21,9,3,0,0,100,22,135,454,433,447,428,170,58,11,2168,12,94,358,353,272,321,139,45,8,1602,67,302,832,849,785,580,276,68,33,3783,56,244,599,556,558,350,126,29,3,2516,9,52,84,80,57,46,28,16,0,374,58,165,342,246,159,110,71,20,3,1164,0,4,0,0,3,5,15,8,0,38,6,5,20,31,16,11,8,0,0,94,156,139,245,270,305,314,368,318,278,2389,399,1200,3072,3017,2772,2279,1251,593,351,14931,0,25,63,65,63,40,21,4,0,274,0,0,22,40,42,24,19,3,0,155,0,9,55,60,61,52,36,25,15,321,0,7,29,28,15,24,5,0,0,103,0,10,27,30,23,24,6,0,0,131
LGA16950,6,25,56,76,70,89,58,17,3,400,0,3,14,28,39,39,25,3,0,158,0,12,71,58,63,69,76,53,39,431,0,8,41,23,33,28,15,3,0,151,8,28,59,69,66,68,25,9,0,332,18,144,520,553,693,858,527,219,47,3578,13,71,365,435,467,718,535,189,38,2837,55,265,753,863,909,997,778,269,82,4974,43,234,554,678,790,753,373,108,24,3557,3,42,129,125,139,136,95,41,10,727,54,178,357,307,281,225,156,43,17,1615,5,7,8,4,8,9,16,15,7,75,8,12,30,32,42,50,34,11,7,228,289,210,380,369,538,691,827,762,536,4605,505,1238,3327,3630,4139,4723,3528,1758,815,23664,4,22,85,88,91,100,105,28,8,533,0,0,36,26,31,60,39,15,0,217,4,30,87,65,79,73,61,54,30,479,3,7,47,42,35,35,24,3,0,198,8,21,69,77,74,78,45,14,4,380
LGA17000,0,3,13,22,22,8,4,3,0,76,0,0,4,6,7,10,4,0,0,36,3,23,51,36,36,13,6,3,8,180,0,3,9,5,6,3,0,0,0,22,4,12,34,39,22,5,0,0,0,113,4,31,111,143,127,143,59,28,14,656,0,24,82,120,106,103,43,17,9,506,20,108,289,287,296,145,73,14,8,1245,16,51,139,132,114,89,22,7,0,576,0,10,31,22,21,15,7,9,0,111,7,65,108,94,71,40,4,3,0,391,0,0,5,0,0,8,8,0,0,14,0,0,4,7,13,7,3,0,0,38,78,42,117,130,116,135,123,71,34,845,141,370,993,1045,967,720,356,155,73,4816,0,0,20,26,24,10,5,0,0,85,0,0,7,8,12,10,3,6,0,44,0,8,73,46,45,19,5,0,6,206,0,0,7,8,4,5,3,0,0,25,6,10,30,24,32,12,3,0,0,123
LGA17040,0,4,13,21,24,24,9,4,0,106,0,0,6,4,18,11,11,0,0,53,0,4,13,12,17,13,13,10,4,85,0,4,11,11,8,9,4,0,0,49,9,10,29,31,32,18,7,9,0,142,4,21,91,110,133,184,99,50,11,704,0,11,71,103,132,107,87,20,5,540,7,40,171,235,221,179,99,33,9,1005,10,48,145,132,141,146,58,13,3,685,0,10,52,38,45,23,15,3,4,188,12,36,75,65,67,32,31,4,0,317,0,0,0,0,3,6,0,5,0,12,0,0,6,9,20,10,11,0,0,60,77,56,111,108,172,137,129,116,73,979,111,254,768,885,1028,895,585,273,117,4909,0,3,27,18,28,32,17,5,0,133,0,0,8,9,11,15,7,3,0,54,0,11,23,21,17,8,16,11,5,113,0,3,17,11,14,14,9,0,0,69,3,14,54,40,39,25,10,4,0,189
LGA17080,0,4,4,8,11,11,5,0,0,40,0,3,3,4,4,6,4,0,0,16,0,0,6,8,6,12,5,3,3,46,0,0,0,6,0,5,0,0,0,17,0,8,19,26,21,7,9,6,0,94,3,14,69,66,74,130,70,40,22,493,0,14,63,65,63,92,57,23,9,385,3,26,112,126,121,109,65,23,4,592,9,26,73,70,75,60,30,8,0,362,0,0,12,15,5,4,7,3,0,50,8,21,49,32,34,19,17,4,3,183,0,0,4,0,0,0,0,4,0,12,0,0,5,5,9,0,0,0,0,25,58,33,63,82,104,140,125,89,79,778,75,168,487,528,529,599,384,193,116,3081,0,0,15,12,4,9,7,7,0,51,0,0,5,0,4,0,5,0,0,14,0,4,9,17,8,6,10,0,4,50,4,0,5,4,0,0,0,0,0,13,0,4,18,37,23,18,12,3,0,109
LGA17100,3,53,142,87,92,57,25,14,0,471,0,26,282,142,54,19,3,0,0,532,5,36,190,72,56,20,32,27,8,448,0,14,32,17,10,8,0,3,0,88,0,8,14,11,8,5,0,0,0,44,0,106,456,226,250,175,102,56,28,1399,4,52,184,133,150,138,99,63,29,845,14,262,1135,665,476,293,115,41,26,3026,5,110,371,303,280,175,76,34,7,1369,11,61,152,99,49,44,16,11,3,435,8,49,162,98,60,29,19,13,6,447,5,8,4,4,5,4,0,8,0,34,0,10,43,40,34,27,10,5,4,173,72,139,385,192,168,143,90,75,43,1305,123,933,3561,2105,1692,1138,593,336,146,10620,0,62,152,92,99,82,40,19,8,546,0,97,356,222,88,49,13,3,0,831,0,37,238,124,54,43,20,24,9,549,0,18,69,27,6,11,5,0,0,151,0,4,24,12,13,7,3,0,0,64
LGA17150,0,113,268,380,313,264,128,29,4,1499,0,16,108,238,184,126,42,4,0,709,0,36,154,212,249,197,145,131,84,1222,0,45,148,114,88,57,22,3,3,493,7,28,74,82,62,37,18,8,3,322,37,427,1446,1531,1499,1290,663,309,125,7329,20,327,1521,1571,1494,1934,915,325,102,8199,99,819,3109,3946,3515,2635,1552,605,298,16575,79,672,1877,1933,1487,1054,513,143,46,7801,28,344,787,620,355,227,124,73,26,2592,99,316,809,805,626,346,296,80,54,3438,8,5,13,6,8,12,20,16,11,101,4,43,93,137,114,68,46,17,8,527,309,258,758,739,719,677,627,710,795,5581,687,3440,11163,12311,10714,8928,5113,2463,1558,56382,3,127,303,379,388,306,200,66,14,1786,4,18,97,248,229,165,74,22,0,862,5,33,176,229,251,232,162,105,64,1259,9,64,186,198,151,79,44,11,3,743,6,46,81,93,81,67,21,12,0,408
LGA17200,20,388,1028,399,248,140,82,39,4,2348,0,139,597,380,165,71,16,8,0,1377,6,278,786,259,178,105,85,69,12,1778,5,188,701,299,138,80,29,12,3,1469,0,52,146,74,32,24,7,5,0,347,12,406,2240,975,635,571,390,161,54,5449,17,174,941,511,429,565,435,127,32,3237,103,2999,8668,3898,1782,1004,465,107,58,19092,50,1204,4754,2276,1318,1153,657,203,36,11648,55,951,3425,1349,679,406,178,58,29,7129,42,397,981,431,262,174,82,25,7,2405,77,101,46,18,20,15,7,9,4,299,15,132,445,246,157,116,53,32,9,1200,558,1920,4306,1811,1166,1028,723,493,322,12322,964,9343,29061,12925,7208,5470,3224,1342,560,70092,6,489,1180,558,277,220,114,40,15,2900,3,194,724,501,223,118,43,6,0,1816,5,215,986,390,165,146,89,71,27,2093,6,202,872,418,195,118,63,16,8,1887,0,43,194,94,49,31,24,5,3,444
LGA17310,0,13,38,44,48,24,9,3,0,186,0,3,11,25,18,18,16,3,0,90,3,12,35,40,38,34,24,15,8,208,0,7,6,14,20,9,0,0,0,60,8,29,73,57,60,20,11,3,0,265,21,129,498,443,505,541,258,124,62,2573,6,64,277,345,323,358,207,100,28,1708,31,183,553,635,564,504,347,93,33,2942,37,150,446,384,357,295,129,23,0,1819,5,17,76,61,61,28,26,13,4,301,35,105,244,165,147,104,49,14,11,862,6,7,5,0,10,10,0,5,0,49,4,5,14,28,17,11,8,3,0,97,210,156,312,310,362,423,404,341,194,2719,366,876,2598,2554,2528,2392,1493,740,344,13893,0,19,48,57,40,31,17,9,0,223,0,0,20,21,14,12,17,5,0,97,0,16,36,42,42,38,21,12,4,214,7,4,19,14,16,10,9,3,0,71,5,33,61,72,53,51,22,3,0,308
LGA17350,0,0,7,0,0,4,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,11,14,3,0,0,0,0,36,0,9,27,31,48,51,33,18,9,227,0,0,28,45,38,32,15,5,0,165,5,16,35,52,63,52,25,4,0,256,3,10,25,43,31,22,13,3,0,142,0,3,5,0,3,0,0,4,0,20,0,17,26,7,16,13,10,0,0,90,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,22,10,23,18,28,39,47,47,7,239,35,56,194,211,237,225,152,87,30,1225,0,0,0,0,4,0,8,0,0,18,0,0,0,0,4,0,0,0,0,5,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,4,6,8,7,4,3,0,0,39
LGA17400,0,0,0,7,5,5,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,5,10,10,10,6,0,0,42,0,5,16,28,37,90,54,10,0,245,0,3,26,33,32,44,42,4,0,181,3,12,44,39,56,55,40,5,0,259,3,9,17,42,36,47,20,4,0,179,0,3,7,6,4,11,8,0,3,36,5,11,18,16,17,17,7,3,0,93,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,6,3,0,0,12,33,16,25,42,51,85,77,58,51,430,40,66,161,232,258,361,264,98,57,1542,0,0,0,5,0,3,3,0,0,17,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,11,11,0,0,24,0,0,0,3,0,6,0,0,0,7,0,5,11,10,9,17,4,0,0,51
LGA17420,0,97,231,405,431,273,121,26,11,1593,5,23,233,525,275,111,30,4,0,1196,3,27,189,324,265,158,100,66,26,1159,7,41,111,109,78,50,19,0,0,416,6,33,54,67,60,34,22,0,0,279,28,286,921,1151,1202,1026,553,216,51,5436,7,199,754,1140,1083,1150,659,216,44,5241,58,588,2358,3617,2815,1869,1101,269,85,12768,59,445,1052,1400,1187,847,372,85,26,5461,21,268,466,458,296,128,81,30,11,1762,73,180,398,464,410,210,147,40,12,1939,0,0,10,7,8,12,8,10,3,58,0,39,94,160,133,80,55,21,0,588,236,155,372,480,439,375,370,252,202,2885,510,2363,7238,10314,8680,6327,3633,1235,469,40785,0,141,303,586,496,392,206,55,8,2185,4,42,314,1088,456,204,54,12,0,2167,8,31,306,668,344,262,136,89,25,1856,5,64,139,203,129,72,34,8,0,662,8,25,58,84,75,54,20,9,0,331
LGA17550,0,0,47,75,60,60,32,9,3,287,3,3,10,21,46,36,19,5,0,150,11,11,31,45,62,55,43,56,30,337,0,11,42,45,48,16,16,3,0,178,3,12,33,61,50,42,22,6,0,229,31,149,548,684,718,888,452,230,67,3764,6,52,372,501,539,647,399,149,42,2705,40,197,674,871,880,838,522,214,86,4324,38,152,495,669,661,650,299,79,19,3055,9,47,152,229,168,119,76,32,15,851,63,158,350,345,306,231,148,54,30,1687,5,3,6,0,8,14,17,28,11,88,3,13,25,45,42,37,29,21,8,212,264,151,323,399,507,625,674,708,597,4241,461,951,3110,3999,4096,4266,2738,1591,905,22124,0,13,60,98,80,63,56,21,7,391,0,3,22,36,35,50,43,10,0,203,9,13,54,54,61,75,55,26,29,362,6,14,54,56,43,40,19,6,0,232,6,16,40,76,59,61,29,9,0,290
LGA17620,0,0,6,6,4,8,5,0,0,33,0,0,0,0,3,3,0,0,0,10,0,0,9,11,8,11,6,0,5,58,0,0,0,3,0,0,0,0,0,12,4,23,45,36,40,16,10,0,0,172,0,28,112,92,97,111,61,31,8,538,0,9,83,82,67,70,35,21,10,378,6,37,111,128,137,94,44,12,6,575,4,22,68,67,66,53,22,8,5,313,0,3,19,10,16,10,3,0,3,70,10,25,59,48,29,17,12,0,0,206,0,0,4,0,0,7,0,0,0,8,0,0,8,4,12,0,4,0,0,28,77,33,91,96,97,101,87,92,60,735,103,186,618,591,576,502,294,167,91,3131,0,7,10,10,10,3,8,5,0,48,0,0,3,0,0,0,0,0,0,12,0,5,23,19,16,12,9,10,6,90,0,0,4,7,3,3,4,0,0,22,0,26,71,49,38,26,9,3,0,227
LGA17640,0,0,0,4,11,8,0,0,0,25,0,0,0,6,8,10,5,0,0,16,0,4,4,3,8,8,6,0,0,31,0,0,9,8,0,0,0,0,0,15,0,10,18,16,17,16,6,0,0,82,0,6,36,34,46,71,49,25,7,265,0,9,30,40,40,46,36,18,3,211,0,10,54,51,83,58,41,21,4,322,3,11,48,61,72,68,30,0,0,299,0,3,12,7,11,10,14,0,0,57,4,6,30,21,17,11,6,0,0,96,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,22,28,15,28,33,63,57,60,54,36,376,50,80,267,284,380,357,253,121,49,1831,0,5,5,4,10,12,10,0,0,39,0,0,0,4,4,0,0,0,0,17,0,0,4,0,7,5,3,0,0,19,0,0,4,3,4,3,0,0,0,17,3,9,20,15,18,18,5,0,0,96
