LGA_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
LGA14400,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,41,9,0,0,0,41,16,3,6,0,0,25,5,0,0,0,0,5,69,13,6,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,7,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,102,15,6,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,39,13
LGA14500,0,0,0,0,0,0,0,0,0,0,0,4,19,4,0,0,0,24,85,22,0,0,0,106,91,27,21,12,5,150,4,0,0,0,0,6,199,57,22,12,5,292,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,8,3,0,0,0,9,3,3,3,0,0,5,0,0,0,0,0,0,23,5,3,0,0,27,5,0,0,0,0,5,12,0,0,0,0,12,99,8,0,0,0,109,22,18,4,0,0,39,0,0,0,0,0,4,0,0,0,0,0,0,135,27,5,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,354,93,31,14,5,491,0,0,0,0,0,0,8,0,0,0,0,8,23,0,0,0,0,27,64,5
LGA14550,0,0,0,0,0,0,3,0,0,0,0,3,20,0,4,0,0,25,39,4,0,0,0,39,8,0,0,0,0,8,4,0,0,0,0,4,76,4,5,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,78,4,5,4,0,88,0,0,0,0,0,0,5,0,0,0,0,5,29,0,0,0,0,29,46,7
LGA14600,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,19,0,0,0,0,17,11,0,0,0,0,11,4,0,0,0,0,4,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,3
LGA14650,0,0,0,0,0,0,14,0,0,0,0,16,302,6,0,0,0,314,628,76,15,0,0,723,217,46,32,7,0,300,25,3,0,0,0,33,1189,140,50,9,5,1383,0,0,0,0,0,0,7,0,0,0,0,7,54,4,0,0,0,64,50,9,0,0,0,66,9,3,0,0,0,7,5,0,0,0,0,5,124,17,0,0,0,150,0,0,0,0,0,0,12,0,0,0,0,12,45,6,0,0,0,54,21,7,0,0,0,32,5,0,0,0,0,5,3,0,0,0,0,5,87,12,5,0,0,101,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,19,0,0,0,0,0,0,1419,170,49,9,5,1653,0,0,0,0,0,3,18,0,0,0,0,18,268,9,0,0,0,276,587,83
LGA14700,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,26,20,12,3,0,0,40,17,3,11,3,0,33,0,0,0,0,0,4,66,17,15,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,13,5,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,21,5,3,0,0,32,4,0,0,0,0,4,16,0,0,0,0,16,288,30,0,0,0,314,47,56,4,0,0,109,0,0,0,4,0,8,9,0,0,0,0,4,360,85,9,3,0,459,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,457,107,20,10,8,598,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,17,31,9
LGA14750,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,26,5,0,0,0,31,11,0,0,0,0,12,4,0,0,0,0,5,52,9,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,74,7,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,34,3
LGA14850,5,0,0,0,0,4,3,0,0,0,0,4,119,6,0,0,0,127,270,58,12,4,0,337,90,45,29,10,4,180,7,4,0,0,0,15,489,112,43,15,3,663,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,23,9,0,0,0,30,0,4,4,0,0,11,0,0,0,0,0,4,50,13,4,0,0,66,0,0,0,0,0,0,6,0,0,0,0,7,43,5,0,0,0,49,10,6,0,0,0,15,0,0,0,0,0,3,3,0,0,0,0,3,62,13,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,610,132,45,14,3,812,4,0,0,0,0,9,11,0,0,0,0,11,103,3,0,0,0,112,283,53
LGA14870,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,67,0,0,0,0,75,26,0,0,0,0,34,3,0,0,0,0,3,146,5,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,4,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,43,71,4
LGA14900,0,0,0,0,0,0,6,0,0,0,0,6,37,0,0,0,0,43,285,33,7,0,0,323,125,24,20,7,4,183,28,0,0,0,0,28,474,61,29,5,3,583,0,0,0,0,0,0,8,0,0,0,0,8,46,0,0,0,0,46,73,12,5,0,0,94,13,3,0,0,0,16,0,0,0,0,0,0,132,18,5,0,0,158,5,0,0,0,0,3,10,0,0,0,0,10,161,12,0,0,0,178,27,9,0,0,0,30,0,0,0,0,0,3,6,0,0,0,0,11,206,16,4,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,831,101,36,11,3,979,0,0,0,0,0,4,9,0,0,0,0,5,35,0,0,0,0,42,226,42
LGA14920,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24,36,4,0,0,0,37,13,0,0,0,0,8,0,0,0,0,0,0,66,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,0,82,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,20,34,0
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,3
LGA15050,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,58,209,23,5,0,0,228,100,24,11,8,0,135,14,0,0,0,0,19,377,49,11,8,0,444,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,52,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,76,0,0,0,0,0,0,3,0,0,0,0,3,21,3,0,0,0,23,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,38,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,492,56,14,8,0,572,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,237,32
LGA15240,0,0,0,0,0,9,7,0,0,0,0,6,135,0,0,0,0,136,326,29,0,0,0,354,119,19,6,0,0,149,10,4,0,0,0,10,597,47,11,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,44,30,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,5,78,3,4,0,0,86,0,0,0,0,0,0,5,0,0,0,0,5,82,3,0,0,0,82,13,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,104,8,0,0,0,112,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,7,0,0,0,0,7,800,62,14,0,0,877,4,0,0,0,0,4,3,0,0,0,0,6,145,10,0,0,0,150,365,34
LGA15270,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,53,76,8,0,0,0,82,35,5,0,0,0,45,4,0,0,0,0,5,165,17,3,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,199,14,3,0,0,219,4,0,0,0,0,4,0,0,0,0,0,0,46,4,0,0,0,50,93,11
LGA15300,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,37,0,0,0,0,34,26,0,0,0,0,30,4,0,0,0,0,4,83,7,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,15,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,8,9,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,38,6
LGA15350,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,14,4,4,0,0,0,14,13,5,0,0,0,22,0,0,0,0,0,0,30,11,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,15,3,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,25,4,4,0,0,35,0,0,0,0,0,0,23,0,0,0,0,23,188,6,6,0,0,204,14,14,0,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,227,24,4,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,42,16,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0
LGA15520,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,38,10,0,0,0,46,12,0,0,0,0,15,0,0,0,0,0,0,62,12,4,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,4,0,0,0,0,0,0,76,13,4,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,44,4
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0
LGA15650,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,71,6,0,0,0,78,39,5,3,0,0,43,6,0,0,0,0,10,133,15,5,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,159,13,6,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,77,10
LGA15700,0,0,0,0,0,0,6,0,0,0,0,4,40,4,0,0,0,43,101,7,0,0,0,111,34,0,0,0,0,37,0,0,0,0,0,0,175,11,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,5,6,0,0,0,0,6,31,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,211,11,0,0,0,228,0,0,0,0,0,0,4,0,0,0,0,4,41,0,0,0,0,40,110,10
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,49,4,0,0,0,51,9,6,4,0,0,24,0,0,0,0,0,0,79,8,4,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,100,8,4,4,0,113,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,60,7
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,18,0,0,0,0,14,4,0,0,0,0,3,0,0,0,0,0,0,39,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,24,0
LGA15850,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,20,3,0,0,0,27,7,0,0,0,0,8,0,0,0,0,0,0,43,8,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,19,0
LGA15900,6,0,0,0,0,8,8,0,0,0,0,13,490,27,5,0,0,525,717,354,45,0,0,1123,175,128,160,91,55,607,23,11,4,3,4,42,1420,525,216,98,60,2313,4,0,0,0,0,4,15,0,0,0,0,10,287,17,4,0,0,306,147,126,17,5,0,295,16,18,30,11,4,72,11,5,4,0,0,18,475,166,53,14,4,707,4,0,0,0,0,3,48,0,0,0,0,48,483,24,0,0,0,507,94,100,9,3,0,213,9,0,6,3,3,26,17,3,0,0,0,23,653,133,18,6,3,816,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,8,7,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,21,7,6,0,0,32,4,0,0,0,0,4,2566,831,291,122,66,3873,0,7,0,0,0,8,16,6,0,0,0,29,428,17,0,0,0,443,737,419
