SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
10804116217,4,4,7,3,0,3,0,0,0,3,0,9,3,6,6,0,5,4,7,0,8,8,5,17,9,3,12,11,0,11,9,0,9,7,0,11,10,0,13,9,0,9,3,0,9,5,0,5,8,0,13,11,0,10,8,3,8,118,37,156
10804116219,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,0,8,5,0,8,4,4,10,3,0,10,3,0,8,5,0,10,3,0,3,14,0,14,15,0,11,3,0,3,3,0,3,5,0,5,7,0,7,4,0,4,86,19,107
10804116220,0,0,8,0,0,0,0,0,3,0,3,3,0,4,3,0,3,7,6,4,10,5,0,4,10,0,10,17,0,19,9,0,9,11,0,11,12,0,14,6,0,6,4,0,4,0,0,0,11,0,13,6,0,6,5,0,5,107,22,126
10804116221,0,7,5,0,0,5,0,0,0,0,0,0,3,11,11,4,0,11,7,0,8,11,3,11,6,0,7,5,0,5,5,0,6,10,0,10,9,0,9,3,0,3,3,0,3,0,0,0,0,0,0,5,0,5,0,0,0,74,30,97
10804116222,3,0,3,3,0,3,0,0,5,3,0,3,0,6,11,0,9,9,10,4,12,11,0,9,11,5,12,10,0,13,5,0,10,5,0,4,7,0,4,4,0,4,3,0,3,3,0,3,0,0,0,7,0,7,0,0,0,88,26,113
10804116223,0,0,3,0,0,0,0,8,8,0,3,6,0,10,10,0,12,9,0,0,3,6,7,14,8,7,17,8,6,14,6,0,6,0,0,3,4,5,12,10,0,10,9,0,9,4,0,4,4,0,4,7,0,7,4,3,3,83,58,144
10804116224,0,0,4,0,0,0,0,3,3,0,3,3,3,13,20,0,7,11,13,3,18,10,4,18,11,9,18,12,0,9,3,0,6,5,0,8,5,0,5,10,0,10,0,0,0,0,0,0,3,0,6,0,0,0,6,0,10,105,48,153
10804116225,0,0,0,0,0,0,0,0,4,0,0,0,4,8,13,0,6,4,16,4,13,3,3,6,7,0,10,10,7,7,10,0,10,0,0,0,5,0,5,9,0,9,4,0,6,0,0,0,5,0,5,4,0,4,5,0,5,73,34,109
10804116226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
10804116227,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,6,11,9,0,9,7,4,10,14,0,14,7,0,7,4,0,4,8,0,8,10,0,10,6,0,6,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,95,14,113
10804116228,0,0,4,0,0,0,0,0,0,0,8,8,0,10,11,3,10,14,15,12,22,10,3,17,9,3,9,4,0,4,8,0,8,10,0,10,4,5,4,0,0,0,6,0,6,0,0,0,5,0,5,4,0,4,0,4,4,74,57,131
10804116229,0,0,4,0,0,0,0,4,6,0,9,9,5,13,18,5,13,13,9,3,12,9,10,13,11,9,19,18,4,20,3,0,7,15,0,15,14,3,21,9,0,9,14,0,14,12,0,12,24,0,24,8,0,8,6,3,3,160,52,211
10804116230,0,0,0,0,0,0,0,0,0,0,3,3,0,12,14,3,4,9,13,0,15,6,0,8,5,0,7,10,4,13,8,0,6,11,0,15,18,5,23,19,0,19,12,0,12,4,0,4,9,0,9,8,0,8,0,0,0,129,42,171
10804116231,0,0,0,0,0,0,0,0,0,0,6,9,0,23,24,0,14,10,18,9,23,13,8,27,16,4,16,11,0,11,5,4,7,6,0,8,14,0,13,6,0,5,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,101,65,170
10804116232,5,7,3,0,3,3,0,5,5,5,11,12,0,42,38,14,29,39,26,9,37,16,7,22,10,9,15,17,4,16,9,4,12,3,0,3,11,0,7,10,0,10,3,0,7,0,0,0,0,0,3,8,0,8,3,13,15,125,140,269
10804116234,5,0,5,0,0,0,0,0,0,0,0,0,0,9,7,0,6,12,5,3,8,11,10,18,6,0,12,8,3,16,7,0,7,9,0,9,9,3,12,8,0,8,3,0,3,0,0,0,4,0,4,4,0,4,0,3,3,87,41,124
10804116235,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,0,4,12,6,3,9,6,5,8,0,4,9,0,0,3,7,0,7,6,4,6,9,0,10,4,0,4,11,0,11,4,0,12,6,0,6,0,0,0,68,30,92
10804116236,0,0,5,0,0,0,0,0,0,0,5,4,0,11,7,4,0,4,4,3,14,8,4,14,10,0,10,10,4,14,3,0,8,6,0,7,15,5,14,11,0,11,8,0,8,4,0,4,13,0,17,8,0,8,0,0,0,109,42,150
10804116237,0,0,3,0,0,0,0,3,3,0,8,6,0,9,13,0,18,19,25,0,22,9,3,13,12,5,20,14,0,19,4,0,10,3,0,3,15,0,13,17,0,17,7,0,7,6,0,6,15,0,15,13,0,18,0,4,4,159,60,216
10804116238,0,0,0,0,0,0,0,0,0,0,6,6,0,6,7,8,11,19,9,0,13,7,5,9,0,4,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,35,42,75
10804116239,0,0,3,0,0,0,0,8,8,0,9,9,0,10,13,6,17,14,13,9,19,12,6,17,9,7,14,12,3,21,5,0,5,0,0,7,10,4,11,3,0,3,9,0,9,0,0,0,3,0,3,8,0,8,0,0,5,100,67,171
10804116240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804116241,3,0,0,0,0,0,0,0,0,0,8,8,0,12,9,6,14,22,8,5,16,7,5,15,8,0,11,10,0,12,4,7,7,6,3,7,10,0,10,3,0,3,0,0,0,5,0,5,0,0,0,6,0,7,0,0,3,77,61,136
10804116242,4,0,3,0,4,4,0,8,8,0,7,5,3,31,36,3,19,19,17,5,25,8,7,7,14,9,19,11,0,10,6,3,11,3,0,3,8,0,8,7,0,7,3,0,3,0,0,0,3,0,3,7,0,10,0,3,3,98,95,194
10804116243,0,0,0,0,0,0,0,3,3,0,3,3,3,25,21,4,14,15,23,5,25,13,4,14,13,7,17,17,0,17,0,4,5,3,0,3,13,4,10,9,0,11,4,0,4,0,0,0,0,0,0,7,0,7,0,0,0,110,59,171
10804116245,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,6,0,6,10,0,10,9,0,13,13,0,13,7,0,7,3,0,3,3,0,3,6,0,6,4,0,4,0,0,0,0,0,0,7,0,7,0,0,0,66,16,76
10804116246,5,0,5,3,0,3,0,0,0,4,0,3,10,8,20,3,3,3,11,0,15,12,0,18,8,6,10,16,3,21,4,0,4,8,0,8,12,0,19,9,0,9,3,0,3,0,0,0,5,0,5,0,0,0,5,3,4,119,34,152
10804116247,0,0,9,0,0,0,0,0,3,0,11,16,4,43,49,6,18,26,20,5,28,20,3,27,18,4,26,21,0,20,8,6,10,13,4,13,9,0,11,5,0,5,6,0,6,3,0,3,5,4,5,10,0,10,0,5,5,139,110,253
10804116248,4,0,4,0,0,0,0,0,0,0,5,5,0,15,18,5,9,15,17,0,20,9,3,10,9,4,13,13,3,19,9,0,9,5,0,5,12,3,18,3,0,3,3,0,3,4,0,4,3,0,3,11,0,11,0,3,6,119,48,171
10804116249,0,3,3,3,0,5,0,5,6,0,12,12,4,46,51,10,31,39,41,14,55,16,14,33,26,6,28,37,3,38,13,0,21,7,0,7,11,0,16,3,0,3,5,0,3,3,0,3,11,0,6,7,0,13,0,12,13,197,163,353
10804116250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804116251,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,3,3,3,0,6,5,3,7,8,5,7,3,0,3,3,0,4,3,0,3,0,5,7,0,0,0,4,0,4,0,0,0,5,0,5,3,0,3,0,0,0,53,17,67
10804116252,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,3,6,13,12,0,12,10,5,11,9,6,14,8,3,13,11,0,13,11,4,7,10,0,10,8,0,8,4,0,3,5,0,5,4,0,4,4,0,4,0,0,0,105,36,134
10804116253,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,3,8,10,0,12,3,3,13,6,7,15,6,0,14,10,4,10,4,0,4,14,0,16,10,0,10,13,0,13,11,0,11,13,0,13,4,0,4,0,0,0,122,25,156
10804116254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,0,3,25,0,25
10804116255,0,0,0,0,0,0,0,4,4,0,0,0,0,3,6,0,0,0,0,4,4,6,0,7,7,0,9,15,0,20,3,0,3,13,0,15,12,0,17,15,0,15,13,0,13,4,0,4,16,0,16,8,5,6,0,5,3,116,25,143
10804116256,3,0,6,0,0,6,0,0,4,0,0,0,11,12,24,3,29,36,59,9,69,41,20,64,32,8,46,26,6,33,15,0,13,9,0,8,18,0,18,8,0,8,0,0,0,4,0,4,0,0,0,10,0,10,0,0,3,246,97,343
10804116257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,8,4,12
10804116258,0,10,9,0,0,4,0,0,4,0,0,0,7,19,28,3,13,18,35,13,42,22,12,30,35,7,43,36,3,42,14,0,16,8,0,14,19,4,22,10,0,10,5,0,3,3,0,3,8,0,8,9,0,9,0,0,3,210,87,298
10804116259,0,0,0,0,0,0,0,0,0,0,3,4,3,19,22,0,4,4,12,0,15,6,8,9,10,5,16,14,0,19,0,3,3,13,0,11,11,3,6,7,0,7,0,0,0,0,0,0,4,0,9,0,0,0,3,3,10,90,47,135
10804116402,3,0,0,0,0,5,0,4,4,0,7,5,5,12,22,3,8,9,14,4,20,17,10,28,27,12,45,16,3,19,8,4,13,4,0,10,25,0,25,14,0,14,21,0,21,6,0,6,38,6,40,9,0,9,6,7,7,234,71,308
10804116403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10
10804116404,0,0,0,0,0,0,0,0,0,0,0,0,5,14,15,3,7,11,6,3,13,8,6,17,5,0,9,5,4,16,6,0,11,3,5,4,6,0,11,6,0,6,0,0,0,0,0,5,3,0,3,7,0,7,0,3,4,85,50,135
10804116407,0,0,0,0,0,0,0,0,0,0,7,7,3,18,21,3,9,8,10,9,17,18,5,25,15,3,18,17,3,24,11,0,11,12,6,18,20,6,26,16,0,16,10,0,10,5,0,5,0,0,0,8,0,14,0,0,4,158,73,224
10804116408,0,0,0,0,0,0,0,0,0,0,3,3,0,14,15,4,7,8,9,3,15,12,7,22,22,5,27,19,4,16,11,0,11,8,0,9,20,0,20,3,0,8,11,0,11,0,0,0,6,0,6,6,3,12,3,3,3,135,58,189
10804116409,0,6,3,0,0,0,0,0,0,0,0,0,0,7,7,6,3,5,9,4,14,6,4,11,9,3,7,10,3,7,3,4,11,10,0,9,15,3,16,12,0,12,5,0,5,0,0,0,6,0,6,11,0,11,0,0,4,96,35,132
10804116410,4,4,10,0,0,0,3,13,13,0,12,12,10,26,34,5,23,26,22,13,33,15,16,32,20,13,34,20,4,25,4,6,11,18,5,21,25,0,27,16,0,16,5,0,9,4,0,4,29,4,27,16,0,16,6,7,10,229,139,361
10804116411,0,11,13,0,3,3,0,8,8,0,20,20,3,33,37,9,40,47,9,10,23,11,20,34,17,9,24,22,8,36,10,7,16,12,7,14,6,7,17,5,4,10,0,4,5,4,0,4,8,0,9,5,0,5,0,15,15,132,211,343
10804116412,0,0,0,0,0,3,0,3,3,0,6,6,0,14,20,0,10,16,10,4,18,13,7,22,9,15,26,9,5,14,8,8,15,6,3,11,15,10,19,4,0,0,0,0,5,0,0,0,0,7,7,0,0,7,0,6,6,79,117,194
10804116413,0,4,4,5,0,5,0,6,4,0,10,10,4,23,23,5,14,19,8,9,21,9,24,27,7,9,18,24,3,25,12,3,18,5,3,9,16,6,26,10,0,10,4,0,4,8,0,8,6,3,8,6,0,8,0,6,8,127,135,264
10804116414,0,4,4,0,0,0,0,0,0,0,3,3,0,12,12,4,31,31,19,6,19,5,14,14,12,4,14,4,0,6,8,0,8,5,3,3,7,0,7,0,0,4,0,0,0,0,0,0,3,0,6,0,0,5,0,4,4,53,80,134
10804116415,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,12,0,11,3,0,7,5,0,9,12,0,12,10,0,10,10,0,6,8,0,8,5,0,5,5,0,5,3,0,3,3,0,4,7,0,7,0,0,3,76,27,95
10804116416,6,0,4,0,0,0,0,0,0,0,3,3,8,13,16,0,11,11,16,5,19,10,4,20,11,0,13,12,0,10,9,3,11,8,0,11,13,0,12,12,0,12,12,0,12,0,0,0,5,0,5,0,0,0,0,4,7,120,48,169
10804116417,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,6,0,0,0,4,0,6,6,0,4,0,0,0,6,0,11,8,0,8,6,0,11,3,0,3,4,0,4,11,0,11,6,0,6,0,0,0,67,13,81
10804116418,5,0,4,0,0,6,0,0,0,0,0,0,3,10,8,0,0,0,4,4,12,13,0,13,11,7,14,14,0,14,5,0,5,10,3,11,4,0,7,10,0,10,5,0,5,8,0,14,24,3,29,5,0,5,4,0,4,129,35,168
10804116419,0,0,0,0,0,0,4,3,4,0,7,8,4,19,26,0,15,16,16,15,33,7,10,21,16,8,18,22,8,29,9,3,12,3,0,9,22,3,22,11,6,15,4,0,4,6,0,6,9,3,12,3,0,3,4,4,5,151,92,249
10804116420,0,3,3,0,0,0,0,3,0,0,5,12,0,31,34,0,18,18,11,5,20,9,5,15,5,4,14,8,0,10,7,0,9,7,5,9,9,4,16,5,0,7,9,0,7,3,0,3,13,5,17,8,0,7,0,3,7,112,92,204
10804116422,0,6,3,4,0,4,0,0,4,0,16,16,9,20,35,8,9,17,22,6,26,14,6,20,24,9,34,18,7,21,14,4,17,9,4,17,21,8,33,22,0,22,5,0,5,0,0,0,4,0,6,8,3,11,0,4,5,196,104,297
10804116423,0,0,0,0,0,0,3,0,3,0,0,3,0,8,8,0,7,7,12,0,14,10,6,20,15,0,16,21,0,21,10,0,7,3,0,6,17,0,22,21,4,19,15,0,15,6,0,6,8,0,8,15,0,15,5,0,5,160,37,196
10804116424,4,0,4,0,0,0,0,0,0,0,0,0,0,10,9,3,3,4,14,7,17,6,5,10,9,0,12,17,3,24,16,3,17,11,4,11,18,0,18,8,0,8,11,0,10,13,0,13,15,0,15,13,0,13,0,0,6,158,32,193
10804116425,6,4,0,3,0,0,0,0,0,0,5,10,0,10,12,0,15,15,18,4,25,11,3,14,18,9,21,23,4,29,9,3,14,13,6,16,17,0,17,10,0,10,9,0,9,7,0,7,8,0,8,5,0,9,3,0,4,163,68,223
10804116426,0,5,10,0,0,0,0,0,0,0,8,8,3,10,8,4,14,22,9,15,25,9,22,31,12,23,35,11,4,26,8,3,14,10,0,11,15,7,19,8,0,13,0,0,0,0,0,0,5,0,5,5,3,4,0,5,3,99,129,227
10804116427,0,6,10,0,0,0,0,3,8,0,10,10,5,22,29,0,24,24,15,4,17,8,11,17,16,8,21,15,10,27,4,0,9,9,0,12,11,4,18,5,0,11,0,0,0,0,0,3,5,0,9,9,6,10,0,6,6,105,127,230
10804116428,0,4,4,0,3,3,0,5,5,0,13,11,7,15,26,0,18,20,14,11,25,14,4,15,6,7,17,8,6,18,7,0,9,9,5,9,10,4,9,10,0,9,0,0,0,0,0,0,7,0,7,10,0,15,0,4,8,104,89,193
10804116429,0,5,6,0,0,0,0,5,5,3,7,12,0,37,38,0,17,18,11,9,21,7,7,20,4,7,16,9,0,11,4,3,3,5,4,8,7,0,4,6,0,6,4,0,3,0,0,0,0,0,3,0,0,5,3,9,17,72,116,189
10804116430,4,0,6,0,0,0,6,6,5,4,7,13,6,5,14,9,3,8,12,0,16,12,4,20,13,0,16,7,6,15,7,0,8,7,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,89,40,132
10804116431,0,3,3,0,0,0,0,3,3,0,0,3,0,8,8,5,7,11,11,3,14,3,4,8,3,0,10,4,0,7,3,3,4,0,0,0,9,0,9,7,0,7,0,0,0,7,0,7,0,0,0,8,0,8,0,6,8,70,49,122
10804116432,0,3,6,0,0,0,0,3,3,0,9,9,0,45,46,5,12,16,10,0,15,6,3,12,11,0,6,3,3,4,5,6,9,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,14,14,53,103,152
10804116435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
10804116437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10804116438,4,0,0,0,0,0,0,0,4,0,4,4,4,18,20,3,8,13,8,6,11,3,8,9,4,9,12,4,3,9,5,0,8,7,0,9,16,0,16,14,0,20,0,0,0,4,0,4,0,0,0,8,0,6,0,0,0,88,54,144
10804116439,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,10,9,3,16,0,3,8,7,6,15,21,8,22,12,5,10,18,6,26,40,8,45,36,0,35,12,0,12,6,0,6,20,0,20,9,0,9,0,0,3,200,43,249
10804116440,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,3,0,4,5,8,15,3,3,10,12,0,13,6,3,10,4,0,6,15,0,14,10,0,10,15,0,15,6,0,6,7,0,7,0,4,9,0,0,0,102,30,137
10804116441,7,0,7,0,0,0,0,3,3,0,3,3,0,10,12,3,5,4,10,3,15,15,3,22,14,0,19,23,5,20,10,3,19,14,3,17,21,4,26,20,0,27,16,0,16,12,0,12,15,0,15,9,4,14,0,0,0,188,58,251
10804116442,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,8,0,5,5,0,4,0,4,6,7,0,4,10,3,9,12,0,12,13,4,18,14,0,14,12,0,12,6,0,6,18,0,18,4,0,4,0,0,0,104,17,130
10804116443,0,0,0,0,0,0,0,4,3,0,6,7,4,15,14,8,3,10,9,4,9,10,15,21,0,10,8,10,4,13,5,3,3,11,3,11,12,5,17,12,0,12,5,0,5,0,0,0,3,0,5,6,0,6,3,6,3,90,70,158
10804116444,0,0,0,0,0,0,0,0,4,0,0,0,3,5,10,3,3,11,3,4,11,13,11,27,9,5,10,18,0,20,8,8,12,9,0,11,24,3,31,16,0,19,15,0,15,8,0,8,8,5,8,12,0,12,3,0,3,159,44,196
10804116445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804116446,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,5,0,4,3,0,3,3,0,3,17,0,12,13,0,8,10,0,10,0,0,0,13,0,13,6,0,5,0,0,0,76,10,92
10804116447,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,9,7,11,11,0,11,3,0,3,5,0,5,7,0,7,12,0,12,4,0,4,4,0,4,8,0,8,7,0,7,3,0,6,71,13,86
10804116448,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,3,4,3,0,6,8,0,7,5,4,9,8,3,6,4,0,4,3,0,4,9,0,9,5,0,5,4,0,4,6,0,6,4,0,4,5,3,8,0,0,0,75,16,94
10804116449,0,5,4,0,0,0,0,3,3,0,4,4,0,10,11,0,0,5,0,4,0,5,0,6,11,0,10,12,0,17,9,0,9,7,0,8,11,0,16,16,0,16,20,0,20,4,0,3,17,0,17,10,0,10,3,0,3,137,39,173
10804116450,0,0,4,0,0,0,0,4,4,0,5,5,0,22,27,3,25,27,11,12,17,9,7,18,12,8,17,9,4,11,9,0,4,0,3,3,11,0,14,3,0,3,0,0,0,0,0,0,0,0,4,7,0,7,0,5,7,73,102,174
10804116451,0,0,0,0,0,0,0,0,0,0,4,4,0,4,7,0,9,9,17,7,21,5,6,7,9,3,14,12,0,12,5,0,3,4,0,3,8,0,8,3,0,3,3,0,3,3,0,3,11,0,11,8,0,8,0,0,0,85,37,119
10804116452,0,0,0,0,0,0,0,7,7,0,10,7,5,12,16,0,9,9,7,0,3,3,0,3,4,0,10,6,0,6,3,0,3,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,40,47,84
10804116453,7,4,12,0,6,6,0,0,0,0,18,18,0,33,34,0,42,43,31,10,46,15,12,27,6,4,11,11,0,11,0,3,0,0,5,8,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,11,15,101,138,239
10804116454,0,0,0,0,0,0,0,0,0,0,7,7,6,9,8,0,0,3,13,3,16,11,0,13,14,10,20,21,0,19,10,0,10,6,4,13,29,10,37,22,3,19,13,0,13,7,0,7,14,0,14,13,0,13,4,0,4,175,47,218
10804116455,0,5,6,0,3,3,0,0,0,0,0,3,7,8,10,4,3,5,13,4,11,14,7,21,9,5,20,25,8,33,13,3,19,10,0,19,51,7,54,19,0,25,18,0,23,16,0,16,28,0,28,13,0,16,4,4,8,254,55,306
10804116456,0,0,0,0,0,0,0,11,9,0,5,5,4,34,41,0,28,30,18,10,26,8,11,17,9,9,18,10,3,17,0,3,9,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,16,15,64,134,196
10804116457,0,0,0,0,0,0,0,0,0,0,4,4,3,10,12,0,21,14,32,4,36,17,3,20,8,0,13,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,79,45,132
10804116458,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,4,0,7,9,14,3,21,11,0,11,5,0,5,14,4,20,13,0,13,13,0,12,0,0,0,7,0,7,8,0,8,0,0,0,91,23,118
10804116501,0,0,4,0,0,0,0,4,4,0,0,0,5,3,10,0,4,8,7,0,7,8,4,12,5,5,9,11,0,13,10,0,9,5,0,6,5,0,5,10,0,10,3,4,10,9,0,9,14,0,14,10,0,10,0,0,0,106,31,140
10804116502,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,3,6,8,6,0,10,0,5,5,9,0,9,11,0,11,3,0,4,9,0,7,10,0,10,12,0,12,4,0,4,4,0,4,0,0,4,8,0,8,0,0,0,87,20,104
10804116503,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,3,4,7,3,3,7,5,6,10,4,0,9,8,0,8,5,0,5,7,0,7,4,0,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,7,50,23,70
10804116504,0,3,3,0,5,5,0,3,3,0,6,6,0,11,15,5,7,12,10,0,8,0,0,7,9,3,13,0,0,5,3,0,3,3,0,7,6,0,6,0,0,0,9,0,9,5,0,5,4,4,8,11,0,11,0,0,4,67,44,116
10804116505,6,0,3,0,0,0,0,0,0,0,4,4,0,5,9,0,6,3,5,3,5,6,3,9,10,0,13,4,0,4,10,0,12,7,0,6,12,0,7,13,0,15,3,0,3,7,0,7,5,0,5,11,0,11,0,5,5,95,27,128
10804116506,0,0,3,0,0,0,0,0,0,0,3,4,3,9,10,0,3,3,5,3,6,8,0,12,4,0,8,10,0,10,10,0,10,11,0,16,13,5,12,0,0,0,10,0,7,5,0,5,11,0,11,12,0,12,0,0,0,109,24,134
10804116507,3,0,4,0,0,0,0,0,8,4,0,5,6,0,12,6,0,4,0,5,3,3,0,9,12,6,17,17,3,17,12,0,14,12,0,12,7,0,7,13,0,13,4,0,4,0,0,0,8,0,9,13,0,13,0,0,6,124,27,153
10804116508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,0,4,6,0,9,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,3,0,0,0,33,8,42
10804116509,0,0,0,0,0,0,0,0,0,0,4,3,0,5,5,5,3,7,18,4,24,12,3,12,10,0,13,12,3,16,16,0,16,13,0,14,19,0,24,9,0,9,0,0,0,0,0,0,14,0,16,15,0,15,0,0,0,149,26,174
10804116510,0,0,0,3,0,3,0,0,0,0,6,4,4,5,7,4,3,3,4,0,4,9,0,8,8,0,10,6,4,10,6,0,6,0,0,4,0,0,0,5,0,5,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,64,22,83
10804116511,0,0,0,0,0,0,0,0,0,0,4,4,0,9,13,0,4,5,9,7,10,6,0,12,9,4,8,4,0,4,0,0,0,5,0,9,17,0,13,9,0,9,3,0,3,3,0,3,4,0,4,5,0,5,0,0,0,65,36,100
10804116512,0,0,3,0,0,0,0,5,4,0,0,0,0,4,3,0,0,4,4,0,5,3,0,3,3,0,8,13,0,13,10,0,6,11,0,11,10,0,9,12,0,12,5,0,5,3,0,3,3,0,3,8,0,8,4,0,3,93,13,106
10804116513,0,0,0,0,0,0,0,0,0,0,3,3,0,12,12,0,0,0,11,0,7,3,5,11,8,0,10,6,0,7,5,0,5,7,0,6,15,0,20,6,0,6,5,0,5,5,0,5,4,0,4,3,0,3,0,7,7,88,30,119
