SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
11902166224,0,0,0,4,3,15,0,0,0,0,3,6,10,12,18,9,6,10,0,5,4,3,0,3,9,8,23,5,0,5,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,3,6,0,0,0,0,0,0,3,0,3,0,0,0,4,7,7,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,30,58
11902166225,11,5,23,15,24,42,10,3,14,4,5,9,32,31,64,5,8,16,10,4,16,0,3,4,19,18,35,0,0,0,0,0,0,4,4,3,6,0,8,0,0,0,9,0,15,3,3,10,3,0,3,0,0,4,8,11,13,0,0,0,13,17,30,24,22,43,0,0,0,0,0,0,0,0,0,0,0,0,14,8,19,99,80,180
11902166226,3,0,3,5,0,9,7,7,17,3,3,5,23,14,34,0,5,9,3,9,15,5,5,3,11,20,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,8,0,13,18,0,3,3,0,3,3,0,0,3,0,0,0,0,20,20,5,23,33,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,49,64,112
11902166227,4,5,12,10,6,14,6,4,9,0,0,0,18,9,23,4,6,7,4,3,10,0,5,5,3,16,21,0,0,0,4,0,3,0,0,0,5,10,9,0,0,0,9,9,15,9,3,11,4,3,11,0,0,0,0,4,4,0,0,0,9,12,23,18,20,37,0,0,0,0,0,0,0,0,0,0,0,3,18,53,75,66,103,165
11902166228,8,0,5,10,8,17,5,3,4,3,0,4,15,13,23,0,0,4,7,4,11,0,0,0,8,6,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,43,40,82
11902166229,0,3,4,11,5,17,0,3,3,0,0,0,11,11,24,0,0,3,3,3,9,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,4,12,9,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,51
11902166230,0,0,0,5,6,13,0,0,4,0,0,0,11,11,19,3,0,6,3,0,4,5,0,6,13,4,14,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,4,5,10,3,7,13,0,0,0,0,0,0,0,3,0,0,0,0,8,13,19,10,19,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,38,32,72
11902166231,0,6,4,7,17,22,8,3,14,4,0,4,21,22,42,8,14,16,7,8,13,0,4,4,13,21,32,0,0,0,3,0,6,3,0,3,0,6,0,0,0,0,4,4,9,5,8,9,0,4,5,0,0,0,0,4,4,0,0,0,4,14,20,12,21,33,0,0,0,4,0,4,0,0,0,5,0,6,3,13,18,58,78,136
11902166232,0,0,3,0,8,7,8,0,11,0,3,0,14,9,20,3,3,9,10,6,11,7,0,3,12,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,10,8,14,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,15,9,21,0,0,0,0,0,0,0,0,0,0,0,0,9,8,16,55,40,95
11902166233,7,0,10,4,3,5,3,5,7,0,0,3,12,3,17,4,4,5,7,13,22,0,0,0,18,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,17,0,0,0,3,0,3,0,0,0,0,0,0,14,8,17,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,46,40,85
11902166234,0,6,4,11,14,23,0,7,5,0,0,0,13,21,35,10,3,14,3,4,13,0,0,8,19,15,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,4,5,0,0,3,4,0,4,0,9,4,0,0,0,11,12,21,12,15,26,0,0,0,3,0,0,0,0,0,3,0,6,3,5,10,50,58,110
11902166235,9,6,14,12,12,28,0,0,0,0,0,0,12,12,28,6,9,9,5,5,12,7,7,16,18,17,41,0,0,0,0,4,4,0,0,3,6,0,6,0,0,0,3,4,8,9,5,12,4,0,5,0,0,0,4,0,4,0,0,0,11,13,22,18,17,33,0,0,0,0,4,4,0,0,0,0,4,4,0,13,15,61,76,129
11902166236,4,3,7,16,13,26,3,4,7,0,0,0,22,14,35,18,25,38,15,10,22,0,0,0,33,31,66,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,0,9,8,17,26,0,5,5,0,0,0,3,8,10,0,0,0,7,25,39,16,29,48,0,0,0,0,3,3,0,0,0,0,4,4,20,13,31,95,98,193
11902166237,6,6,9,10,8,10,11,3,13,0,0,0,14,10,26,0,3,0,0,0,0,0,0,6,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,4,0,4,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,32,28,63
11902166238,0,3,0,0,5,8,3,0,3,0,3,3,7,12,15,7,4,3,3,9,7,0,0,0,6,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,7,0,0,0,0,0,0,5,0,8,0,0,0,3,12,18,8,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,60
11902166239,8,3,9,21,18,40,8,3,12,3,0,3,28,23,53,10,9,13,10,16,28,0,5,8,22,28,49,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,4,3,10,5,15,4,4,7,0,0,0,0,0,0,0,0,0,13,15,27,12,19,31,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18,74,85,163
11902166240,5,0,9,21,8,27,0,0,0,6,0,6,23,11,33,7,3,8,7,3,8,3,5,10,12,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,4,5,7,0,0,0,8,3,11,11,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,59,28,86
11902166241,3,3,3,9,8,16,6,8,9,0,0,0,16,14,29,4,4,13,3,0,3,0,0,0,13,8,16,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,4,10,9,7,12,0,5,3,0,0,0,0,0,4,0,0,0,9,13,19,13,15,28,0,0,0,5,0,5,0,0,0,4,0,4,3,13,16,47,50,101
11902166242,7,0,8,9,11,19,9,9,18,7,0,7,21,15,36,8,0,10,5,4,11,8,4,5,19,9,29,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6,7,9,4,6,14,6,0,0,0,0,0,4,0,6,0,0,0,13,7,17,13,13,25,0,0,4,0,0,0,0,0,0,0,0,8,18,15,35,81,63,141
11902166243,0,0,0,11,9,17,4,3,10,7,0,4,19,11,29,4,7,15,5,0,15,0,4,4,13,16,29,0,0,0,0,0,0,4,0,6,0,0,5,0,0,0,6,0,10,10,9,15,0,3,3,0,0,5,0,0,0,0,0,0,14,11,22,18,12,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,52,45,103
11902166244,4,7,12,13,19,31,9,9,19,8,0,3,25,29,58,9,9,16,11,6,19,0,3,6,25,16,41,3,0,3,0,0,0,0,3,9,0,4,8,0,0,0,9,8,20,12,13,21,0,0,0,3,0,3,6,0,3,0,0,0,15,11,27,24,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,83,160
11902166301,5,4,12,20,16,32,13,11,21,0,0,0,34,28,63,17,17,30,4,7,10,3,4,8,27,27,54,0,0,0,5,0,0,9,0,9,0,4,4,0,0,0,11,8,13,4,4,9,0,5,8,0,0,0,0,0,0,0,0,0,13,11,21,19,14,38,0,4,4,0,0,4,0,0,0,0,3,10,4,11,18,95,93,183
11902166302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11902166303,4,13,17,15,12,28,12,7,23,0,0,5,34,20,51,19,17,31,3,11,11,6,4,7,22,26,53,0,0,0,0,6,6,0,0,0,7,5,10,0,0,0,4,11,15,8,9,17,5,4,4,0,0,4,0,0,0,0,0,0,9,16,22,14,23,40,0,3,3,3,3,4,0,0,0,3,3,6,7,5,12,81,102,184
11902166304,10,7,16,25,15,37,15,10,22,5,0,8,42,23,62,13,7,16,5,3,7,3,3,5,15,9,26,0,0,0,0,0,3,3,0,6,4,4,3,0,0,0,8,5,13,4,6,13,0,4,3,3,0,0,0,5,5,0,0,0,7,14,24,18,19,34,0,0,0,0,0,0,0,0,0,4,0,3,14,22,32,101,76,178
11902166305,4,9,7,10,14,29,13,13,24,9,3,11,31,33,66,10,6,15,7,11,17,4,8,6,18,22,42,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,5,9,5,18,0,0,4,0,0,0,0,6,6,0,0,0,10,13,20,10,19,28,0,0,0,0,0,3,0,0,0,3,4,4,9,12,17,74,92,164
11902166306,11,8,17,15,12,24,5,5,11,4,0,3,20,16,36,3,4,8,5,4,13,0,0,0,13,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,3,3,3,0,0,5,0,0,0,0,0,0,10,12,14,12,10,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,52,52,105
11902166307,8,6,14,16,8,24,10,7,17,0,0,3,25,14,39,16,7,18,7,9,8,3,0,4,19,8,32,0,4,4,0,0,0,0,0,4,4,9,16,0,0,0,5,10,21,8,11,17,3,3,4,0,0,3,6,6,8,0,0,0,21,17,41,28,35,52,0,0,0,0,3,6,0,0,0,0,3,4,20,15,38,102,84,183
11902166308,0,4,3,7,7,14,3,0,3,0,0,0,12,7,16,4,3,8,0,0,3,0,4,4,9,6,11,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,5,3,7,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,3,8,0,0,0,0,7,3,0,0,0,4,7,4,13,19,33,39,37,81
11902166309,3,6,11,18,12,27,15,13,27,0,0,0,30,28,56,14,4,14,12,21,35,0,0,0,28,28,53,0,0,3,0,3,3,3,0,0,5,0,3,0,0,0,7,7,16,5,17,21,0,4,0,0,4,3,0,0,0,0,0,0,8,20,28,18,27,43,0,0,0,3,0,3,0,0,0,3,0,0,7,12,19,85,100,183
11902166310,14,0,13,15,5,23,8,10,19,6,3,6,30,14,50,12,11,21,10,13,22,4,4,4,23,23,46,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,3,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,12,9,25,0,0,0,0,3,3,0,0,0,0,3,3,3,9,13,86,68,148
11902166311,4,0,3,12,5,14,0,0,0,0,0,0,12,5,14,0,0,0,6,3,10,0,0,0,10,7,16,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,4,6,8,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,10,14,21,0,0,0,0,0,0,0,0,0,0,0,5,6,3,8,41,28,72
11902166312,7,0,6,10,13,23,0,5,4,0,0,0,12,16,30,3,9,17,0,7,12,5,5,5,8,18,25,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,3,4,5,8,0,0,0,0,0,0,0,0,3,0,0,0,7,11,19,10,14,18,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,39,57,91
11902166313,5,3,11,15,13,21,4,3,8,0,0,0,15,22,35,9,14,23,10,5,17,0,3,3,20,23,45,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,4,3,5,4,9,3,5,5,0,0,0,0,0,0,0,0,0,9,5,15,5,11,18,0,0,0,0,0,5,0,0,0,0,0,3,18,23,36,73,75,149
11902166314,6,0,5,7,5,14,8,8,11,6,4,6,18,13,33,6,8,16,6,3,11,0,6,9,13,20,31,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,11,0,7,7,0,0,0,0,0,6,0,0,0,0,0,0,4,11,7,5,10,22,0,0,0,0,0,3,0,0,0,0,0,3,8,10,22,57,56,114
11903137001,8,4,9,4,7,9,3,0,9,0,0,0,11,6,15,0,0,3,4,10,13,0,4,7,13,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,11,0,0,4,0,0,0,0,0,0,0,0,0,5,9,14,7,6,18,0,0,0,0,3,3,0,0,0,0,3,3,6,13,15,42,48,86
11903137002,10,0,9,7,5,15,17,3,17,3,0,3,26,11,36,12,11,25,6,4,11,0,3,0,14,18,35,0,0,0,0,0,0,4,0,4,0,5,4,0,0,0,6,5,5,4,6,10,8,0,4,0,0,0,0,0,0,0,0,0,7,11,16,10,10,26,0,0,0,0,4,0,0,0,0,0,4,0,13,6,21,75,55,130
11903137003,7,3,13,16,10,29,3,0,4,0,0,0,19,11,32,12,11,22,0,0,0,0,0,0,12,11,19,0,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,11,12,3,4,9,10,0,10,0,3,4,3,0,0,0,0,0,14,9,23,20,19,34,0,0,0,0,0,3,0,0,0,0,0,3,7,6,13,65,50,111
11903137004,0,4,4,6,9,16,0,0,5,0,0,0,7,12,19,15,16,30,3,0,3,0,0,0,18,17,32,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,7,8,13,0,6,6,0,0,0,0,4,4,0,0,0,7,11,17,12,12,26,0,0,0,0,0,5,0,0,0,6,0,3,8,14,18,44,60,108
11903137005,0,7,9,16,8,22,6,3,7,0,0,5,19,17,35,8,11,19,0,3,4,0,0,0,9,14,28,0,0,0,0,5,6,4,0,4,3,3,11,0,0,0,7,10,19,6,5,6,0,4,7,0,0,0,3,6,8,0,0,0,13,10,23,14,22,36,0,0,0,4,0,8,0,0,0,3,0,3,11,4,17,64,70,129
11903137006,3,0,6,8,5,12,4,3,9,0,0,0,13,10,21,7,6,14,0,5,4,0,3,0,11,11,24,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,10,13,7,11,19,0,3,3,0,0,0,0,0,3,0,0,0,8,15,21,14,21,36,0,0,0,3,0,3,0,0,0,3,8,5,11,16,30,58,67,121
11903137007,0,10,8,21,14,36,4,4,11,0,0,0,22,24,45,9,10,19,5,3,4,0,0,0,10,7,20,0,4,5,0,3,0,0,0,0,5,4,11,3,0,3,7,9,21,4,3,8,3,7,13,0,0,4,6,8,14,0,0,0,18,12,30,24,24,51,0,0,0,5,6,8,0,0,0,5,6,6,15,14,37,87,84,165
11903137008,5,0,4,11,9,22,0,3,5,0,0,0,10,17,29,4,3,11,0,0,0,0,0,0,11,7,15,3,0,7,0,0,0,0,0,0,6,8,10,0,0,0,13,9,17,11,8,17,0,3,8,0,0,0,4,0,3,0,0,0,13,7,25,30,21,48,0,0,0,3,4,3,0,0,0,6,5,9,11,8,17,68,56,126
11903137009,4,3,5,7,9,14,0,3,5,0,0,0,10,11,24,7,3,6,5,0,12,0,0,0,13,10,17,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,3,4,12,10,10,19,3,0,3,0,0,0,0,0,0,0,0,0,11,9,26,19,16,33,0,0,0,0,0,0,0,0,0,0,3,5,7,17,23,46,55,103
11903137010,4,4,12,8,7,19,7,8,18,0,0,4,17,16,34,8,3,12,3,6,3,0,0,4,9,5,15,5,0,5,0,0,0,3,0,3,4,3,9,0,0,0,8,3,12,8,8,14,6,0,15,4,0,4,4,4,7,0,0,0,17,16,35,27,21,48,3,0,5,0,0,3,0,0,0,3,4,3,5,0,6,73,55,128
11903137011,9,6,12,12,8,23,13,4,22,3,0,6,30,19,47,16,14,32,5,3,9,0,0,0,26,19,43,0,4,4,6,3,10,4,0,7,0,7,6,0,0,0,9,16,22,15,10,32,5,3,10,0,0,0,4,4,10,0,0,0,26,24,47,30,33,71,0,0,0,0,4,4,0,0,0,0,4,4,14,15,32,107,99,209
11903137012,0,3,0,9,8,20,8,5,11,3,0,3,16,16,28,8,5,16,0,3,4,3,0,0,12,10,23,0,0,0,4,3,9,0,0,0,0,5,6,0,0,0,6,9,16,5,5,5,0,7,7,4,5,3,0,4,4,0,0,0,7,12,22,18,24,37,0,0,4,0,5,5,0,0,0,5,0,9,5,9,11,55,59,110
11903137013,3,0,8,4,3,9,0,0,0,6,4,3,7,6,8,17,5,14,0,0,0,0,0,0,14,5,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,30,28,61
11903137014,9,0,10,18,14,31,0,0,0,0,0,0,17,15,34,6,7,14,0,0,0,0,0,0,4,8,13,3,0,3,0,0,0,0,3,3,0,3,4,0,0,0,11,5,17,11,6,12,0,0,0,0,0,0,0,0,4,0,0,0,12,11,19,17,19,29,0,0,0,0,0,0,0,0,0,0,0,4,23,22,39,71,61,138
11903137015,5,3,8,12,14,24,0,0,6,0,5,4,15,18,26,10,6,17,0,0,0,0,0,3,11,11,23,0,0,4,0,6,6,0,0,0,0,0,3,0,0,0,6,6,11,3,8,5,6,0,6,0,0,0,0,0,0,0,0,0,10,6,17,17,15,32,0,0,0,0,0,0,0,0,0,3,0,5,24,25,44,69,70,142
11903137016,3,0,5,6,13,23,4,0,4,0,0,0,13,18,30,8,8,18,0,0,0,0,0,0,8,8,20,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,10,4,4,13,0,5,9,0,0,0,0,4,4,0,0,0,7,11,25,7,25,28,5,0,3,0,0,0,0,0,0,0,0,8,18,11,34,60,67,119
11903137017,8,3,7,9,9,20,4,6,9,0,0,0,15,21,31,3,11,23,9,3,10,0,0,0,12,20,36,0,3,3,0,5,3,4,0,4,0,0,0,0,0,0,9,4,7,9,9,20,0,0,3,0,0,4,3,5,3,0,0,0,16,14,31,20,19,41,0,0,4,0,3,3,0,0,0,0,4,5,7,6,9,53,66,124
11903137018,0,6,7,17,5,22,3,4,9,3,3,4,18,17,34,16,18,25,0,5,5,0,5,4,20,18,36,6,0,6,0,0,6,3,0,3,0,7,13,0,0,0,9,9,16,8,15,22,0,3,3,0,0,0,0,3,7,0,0,0,12,23,28,19,28,53,0,0,0,4,0,8,0,0,0,4,0,8,3,5,13,64,81,145
11903137019,8,11,16,15,20,36,12,7,22,3,0,7,33,32,66,14,15,28,9,8,12,4,3,9,25,23,49,0,0,0,4,3,6,4,0,3,4,12,10,0,0,0,14,12,28,13,5,16,0,3,7,3,0,3,5,5,7,0,0,0,19,14,35,33,28,63,0,0,5,5,0,3,0,0,0,3,3,7,11,16,23,120,104,228
11903137020,8,4,10,12,15,30,6,4,8,0,0,0,16,20,41,8,13,29,8,0,8,0,0,0,14,13,33,0,0,0,0,3,0,5,0,3,0,0,7,0,0,0,4,6,14,5,8,14,3,0,5,0,0,3,0,0,0,0,0,0,12,13,25,16,17,37,4,0,0,0,0,0,0,0,0,0,0,6,6,11,13,73,64,137
11903137021,0,0,0,3,8,17,3,3,10,5,0,6,18,15,24,6,5,11,3,5,12,0,0,0,9,14,27,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,3,0,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,37,50,84
11903137022,7,3,4,8,13,23,0,4,4,0,3,4,14,14,24,10,7,14,0,0,3,0,3,4,11,9,23,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,3,11,0,3,8,0,6,6,0,0,0,0,0,5,0,0,0,3,11,16,9,14,24,0,0,0,0,0,0,0,0,0,0,0,0,6,16,19,49,55,106
11903137023,10,4,15,12,0,10,0,3,3,6,0,3,11,11,22,7,8,15,4,3,8,4,6,7,15,17,33,0,4,4,0,0,0,0,0,0,0,6,6,0,0,0,0,10,11,7,10,11,0,4,4,0,0,0,0,0,0,0,0,0,11,13,17,13,18,26,0,3,3,3,5,3,0,0,0,3,6,5,6,7,12,53,65,112
11903137024,8,6,16,23,14,29,13,12,23,0,0,0,34,23,54,6,9,19,13,15,33,0,0,5,17,38,53,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,8,3,11,19,0,0,0,0,3,3,5,3,5,0,0,0,14,16,30,17,23,38,0,0,0,7,0,7,0,0,0,4,0,4,16,16,35,96,104,198
11903137025,7,0,15,10,6,20,3,14,16,3,5,3,22,28,47,5,4,13,5,9,12,3,5,6,16,21,34,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,8,10,13,14,12,27,5,4,3,0,0,0,3,0,7,0,0,0,22,18,36,28,22,49,0,0,0,0,3,6,0,0,0,0,3,6,9,7,16,82,80,164
11903137026,6,3,10,16,10,24,3,4,10,3,5,3,26,16,38,15,10,17,8,16,21,5,5,4,25,26,47,0,5,3,0,0,0,0,0,0,0,10,8,0,0,0,3,14,17,11,10,12,3,0,4,0,0,3,0,0,3,0,0,0,9,12,26,18,25,45,0,0,4,0,4,4,0,0,0,0,6,7,9,8,19,84,78,164
11903137027,4,3,10,3,0,5,8,3,15,0,0,0,15,6,21,8,0,13,4,0,4,0,0,0,12,4,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,10,10,19,0,0,0,0,4,4,0,4,4,0,0,0,7,14,20,11,18,32,0,0,0,0,0,0,0,0,0,0,0,0,7,14,18,48,41,92
11903137028,10,3,10,8,5,14,17,9,25,0,0,0,24,17,39,5,8,12,7,9,11,0,0,0,11,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,9,20,0,0,3,0,0,0,0,3,7,0,0,0,17,13,28,18,23,35,0,4,3,5,0,6,0,0,0,3,4,6,5,4,12,69,59,124
11903137029,8,7,11,9,0,17,8,9,16,0,0,0,19,15,29,4,3,6,3,9,14,3,6,3,13,20,29,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,3,12,8,7,19,6,3,8,3,0,4,4,0,4,0,0,0,14,11,31,23,18,38,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,62,61,130
11903137030,8,4,10,5,5,8,4,0,3,0,0,0,10,6,14,5,9,14,0,4,5,0,0,0,7,14,21,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,8,0,3,5,3,9,8,0,0,0,0,3,0,0,0,0,9,11,23,13,20,32,0,4,4,4,0,0,0,0,0,3,4,3,10,7,18,45,56,99
11903137101,3,0,7,8,5,14,0,0,0,0,0,0,13,7,25,7,0,10,4,0,5,0,5,5,11,7,15,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,37,32,66
11903137102,4,4,9,7,9,15,4,4,6,0,3,3,7,22,27,0,0,6,0,4,5,4,0,4,7,8,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,6,10,17,5,0,9,0,0,0,5,0,3,0,0,0,14,11,25,13,11,28,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,49,51,96
11903137103,0,0,0,7,11,19,0,9,12,0,0,0,14,14,27,0,0,4,0,4,10,0,4,3,9,5,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,3,0,3,7,0,5,0,0,0,6,7,8,12,10,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,37,70
11903137104,6,5,9,17,17,33,8,4,9,0,5,5,14,24,43,11,5,19,10,6,20,8,3,10,27,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,0,3,5,3,0,3,0,9,5,0,0,0,15,19,30,12,21,30,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,63,77,136
11903137105,7,0,3,10,15,29,0,3,6,0,4,4,19,24,38,3,4,9,4,8,14,4,19,23,17,27,43,0,0,0,0,0,0,6,0,7,0,5,5,0,0,0,4,0,7,7,12,17,0,0,0,0,0,0,0,4,3,0,0,0,10,14,28,15,15,31,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,61,69,130
11903137106,0,0,0,9,12,16,0,0,0,0,0,3,10,13,19,3,0,3,0,0,0,5,4,4,3,4,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,16,50,65,40,70,106
11903137107,11,5,17,8,17,23,9,0,9,7,14,17,23,26,49,7,11,23,9,10,17,3,8,14,22,26,47,0,0,0,0,3,3,0,0,7,6,0,6,0,0,0,8,7,14,9,15,16,0,0,0,0,0,3,0,0,0,0,0,0,11,15,28,19,23,37,0,0,0,3,0,3,0,0,0,3,0,3,3,8,10,82,86,170
