region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
UCL122054,9,0,0,0,0,9,129,0,3,0,3,135,3,0,0,0,0,3,3,0,0,0,0,3,135,0,3,0,3,141,8,0,0,0,0,8,152,0,3,0,3,158
UCL122055,33,0,0,0,0,33,61,0,0,0,0,61,6,0,0,0,0,6,0,0,0,0,0,0,67,0,0,0,0,67,3,0,0,0,0,3,103,0,0,0,0,103
UCL122056,8,0,0,0,0,8,73,0,0,0,0,73,4,0,0,0,0,4,0,0,0,0,0,0,77,0,0,0,0,77,3,0,0,0,0,3,88,0,0,0,0,88
UCL122057,54,0,3,0,0,57,105,0,0,0,0,105,6,0,0,0,0,6,3,0,0,0,0,3,114,0,0,0,0,114,3,0,0,0,0,3,171,0,3,0,0,174
UCL122058,38,0,3,3,0,44,114,3,11,3,0,131,11,0,0,0,0,11,5,0,0,0,0,5,130,3,11,3,0,147,3,0,0,0,0,3,171,3,14,6,0,194
UCL122059,49,0,0,3,0,52,98,0,0,0,0,98,6,0,0,0,0,6,0,0,0,0,0,0,104,0,0,0,0,104,4,0,0,0,0,4,157,0,0,3,0,160
UCL122060,35,0,0,0,0,35,90,0,0,0,0,90,4,0,0,0,0,4,0,0,0,0,0,0,94,0,0,0,0,94,9,0,0,0,0,9,138,0,0,0,0,138
UCL122061,42,0,0,0,0,42,110,4,0,0,0,114,8,0,0,0,0,8,0,0,0,0,0,0,118,4,0,0,0,122,4,0,0,0,0,4,164,4,0,0,0,168
UCL122062,36,0,0,0,0,36,17,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,5,22,0,0,0,0,22,4,0,0,0,0,4,62,0,0,0,0,62
UCL122063,34,0,0,0,0,34,54,0,0,0,0,54,3,0,0,0,0,3,8,0,0,0,0,8,65,0,0,0,0,65,9,0,0,0,0,9,108,0,0,0,0,108
UCL122064,45,0,0,0,0,45,69,0,3,0,0,72,0,0,0,0,0,0,4,0,0,0,0,4,73,0,3,0,0,76,4,0,0,0,0,4,122,0,3,0,0,125
UCL122065,69,4,8,3,0,84,47,0,0,0,0,47,4,0,0,0,0,4,0,0,0,0,0,0,51,0,0,0,0,51,8,0,0,0,0,8,128,4,8,3,0,143
UCL122066,4,0,0,0,0,4,111,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,111,3,0,0,0,0,3,118,0,0,0,0,118
UCL122067,44,0,3,0,0,47,109,0,0,7,0,116,9,0,0,0,0,9,4,0,0,0,0,4,122,0,0,7,0,129,10,0,0,0,0,10,176,0,3,7,0,186
UCL122068,20,0,0,0,0,20,88,0,0,0,0,88,9,0,0,0,0,9,0,0,0,0,0,0,97,0,0,0,0,97,7,0,0,0,0,7,124,0,0,0,0,124
UCL122069,34,0,5,0,0,39,72,0,4,3,0,79,10,0,0,0,0,10,4,0,0,0,0,4,86,0,4,3,0,93,4,0,0,0,0,4,124,0,9,3,0,136
UCL122070,19,0,0,0,0,19,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,5,0,0,0,0,5,97,0,0,0,0,97
UCL122071,34,0,0,0,0,34,111,3,0,0,0,114,4,0,0,0,0,4,4,0,0,0,0,4,119,3,0,0,0,122,7,0,0,0,0,7,160,3,0,0,0,163
UCL122072,27,0,3,0,0,30,28,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,31,9,0,0,4,0,13,64,0,6,4,0,74
UCL122073,12,0,0,11,0,23,76,4,0,7,0,87,7,0,0,4,0,11,0,0,0,0,0,0,83,4,0,11,0,98,0,0,0,0,0,0,95,4,0,22,0,121
UCL122074,31,0,3,3,0,37,54,0,3,0,0,57,4,0,0,0,0,4,0,0,0,0,0,0,58,0,3,0,0,61,5,0,0,0,0,5,94,0,6,3,0,103
UCL122075,30,0,0,4,0,34,46,0,0,5,0,51,6,0,0,0,0,6,0,0,0,0,0,0,52,0,0,5,0,57,3,0,0,3,0,6,85,0,0,12,0,97
UCL122076,32,0,0,0,0,32,61,0,0,0,0,61,3,0,0,0,0,3,7,0,0,0,0,7,71,0,0,0,0,71,7,0,0,0,0,7,110,0,0,0,0,110
UCL122077,56,3,0,0,0,59,46,0,0,0,0,46,8,0,0,0,0,8,4,0,0,0,0,4,58,0,0,0,0,58,4,0,0,0,0,4,118,3,0,0,0,121
UCL122078,11,0,0,0,0,11,68,0,0,3,0,71,0,0,0,0,0,0,4,0,0,0,0,4,72,0,0,3,0,75,6,0,0,0,0,6,89,0,0,3,0,92
UCL122079,55,0,0,0,0,55,93,0,0,7,0,100,4,0,0,0,0,4,3,0,0,0,0,3,100,0,0,7,0,107,9,0,0,0,0,9,164,0,0,7,0,171
UCL122080,8,0,0,0,0,8,63,0,0,0,0,63,3,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,66,3,0,0,0,0,3,77,0,0,0,0,77
UCL122081,37,0,0,0,0,37,81,0,0,0,0,81,3,0,0,0,0,3,4,0,0,0,0,4,88,0,0,0,0,88,7,0,0,0,0,7,132,0,0,0,0,132
UCL122082,36,0,0,0,0,36,95,0,0,0,0,95,3,0,0,0,0,3,4,0,0,0,0,4,102,0,0,0,0,102,4,0,0,0,0,4,142,0,0,0,0,142
UCL122083,8,0,0,49,0,57,16,3,0,36,0,55,0,0,0,5,0,5,3,0,0,3,0,6,19,3,0,44,0,66,0,0,0,5,0,5,27,3,0,98,0,128
UCL122084,7,0,0,0,0,7,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,85,5,0,0,0,0,5,97,0,0,0,0,97
UCL122085,34,0,0,0,0,34,119,0,0,0,0,119,3,0,0,0,0,3,0,0,0,0,0,0,122,0,0,0,0,122,6,0,0,0,0,6,162,0,0,0,0,162
UCL122086,15,0,6,0,0,21,93,3,10,4,0,110,3,0,0,0,0,3,0,0,0,0,0,0,96,3,10,4,0,113,0,0,0,0,0,0,111,3,16,4,0,134
UCL122087,21,0,0,0,0,21,106,0,0,0,0,106,3,0,0,0,0,3,0,0,0,0,0,0,109,0,0,0,0,109,3,0,0,0,0,3,133,0,0,0,0,133
UCL122088,29,0,0,0,0,29,52,0,0,0,0,52,8,0,0,0,0,8,4,0,0,0,0,4,64,0,0,0,0,64,4,0,0,0,0,4,97,0,0,0,0,97
UCL122089,28,0,0,0,0,28,79,8,3,0,0,90,15,0,0,0,0,15,3,3,0,0,0,6,97,11,3,0,0,111,0,0,0,0,0,0,125,11,3,0,0,139
UCL122090,69,9,0,0,0,78,90,0,0,0,0,90,5,0,0,0,0,5,7,0,0,0,0,7,102,0,0,0,0,102,6,0,0,0,0,6,177,9,0,0,0,186
UCL122091,43,0,3,0,0,46,44,0,0,0,0,44,3,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,0,47,4,0,0,0,0,4,94,0,3,0,0,97
UCL122092,17,0,0,0,0,17,79,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,79,4,0,0,0,0,4,100,0,0,0,0,100
UCL122093,18,0,0,0,0,18,48,0,0,3,0,51,4,0,0,0,0,4,0,0,0,0,0,0,52,0,0,3,0,55,0,0,0,0,0,0,70,0,0,3,0,73
UCL122094,49,0,0,0,0,49,65,0,0,0,0,65,5,0,0,0,0,5,3,0,0,0,0,3,73,0,0,0,0,73,4,0,0,0,0,4,126,0,0,0,0,126
UCL122095,68,0,0,0,0,68,76,0,0,3,3,82,6,0,0,0,0,6,10,0,0,0,0,10,92,0,0,3,3,98,19,0,0,3,0,22,179,0,0,6,3,188
UCL122096,25,4,0,3,0,32,43,0,0,0,0,43,5,0,0,0,0,5,6,0,0,0,0,6,54,0,0,0,0,54,6,0,0,0,0,6,85,4,0,3,0,92
UCL122097,40,0,0,3,0,43,62,0,0,0,0,62,4,0,0,0,0,4,4,0,0,0,0,4,70,0,0,0,0,70,7,0,0,0,0,7,117,0,0,3,0,120
UCL122098,22,0,0,0,0,22,122,0,0,0,0,122,5,0,0,0,0,5,6,0,0,0,0,6,133,0,0,0,0,133,3,0,0,0,0,3,158,0,0,0,0,158
UCL122099,55,0,5,0,0,60,65,0,3,3,0,71,3,0,0,0,0,3,3,0,0,0,0,3,71,0,3,3,0,77,4,0,3,0,0,7,130,0,11,3,0,144
UCL122100,24,0,0,3,0,27,84,0,3,0,0,87,6,0,0,0,0,6,4,0,0,0,0,4,94,0,3,0,0,97,3,0,0,0,0,3,121,0,3,3,0,127
UCL122101,66,4,0,0,0,70,94,0,0,0,0,94,3,0,0,0,0,3,7,0,0,0,0,7,104,0,0,0,0,104,10,0,0,0,0,10,180,4,0,0,0,184
UCL122102,44,6,3,14,0,67,57,0,0,8,0,65,4,0,0,0,0,4,5,0,0,0,0,5,66,0,0,8,0,74,5,0,0,3,0,8,115,6,3,25,0,149
UCL122103,15,0,0,0,0,15,60,0,0,0,0,60,4,0,0,0,0,4,4,0,0,0,0,4,68,0,0,0,0,68,0,0,0,0,0,0,83,0,0,0,0,83
UCL122104,61,0,0,0,0,61,102,0,0,0,0,102,5,0,0,0,0,5,3,0,0,0,0,3,110,0,0,0,0,110,6,0,0,0,0,6,177,0,0,0,0,177
UCL122105,20,0,0,0,3,23,64,0,0,0,0,64,9,0,0,0,0,9,0,0,0,0,0,0,73,0,0,0,0,73,4,0,0,0,0,4,97,0,0,0,3,100
UCL122106,19,0,3,7,0,29,43,0,0,8,0,51,3,0,0,3,0,6,5,0,0,0,0,5,51,0,0,11,0,62,5,0,0,0,0,5,75,0,3,18,0,96
UCL122107,43,3,0,7,0,53,88,6,0,5,0,99,9,0,0,0,0,9,3,3,0,0,0,6,100,9,0,5,0,114,6,4,0,0,0,10,149,16,0,12,0,177
UCL122108,38,0,0,0,0,38,53,0,0,0,0,53,4,0,0,0,0,4,4,0,0,0,0,4,61,0,0,0,0,61,0,0,0,0,0,0,99,0,0,0,0,99
UCL122109,37,0,3,0,0,40,128,0,0,0,0,128,4,0,0,0,0,4,4,0,0,0,0,4,136,0,0,0,0,136,4,0,0,0,0,4,177,0,3,0,0,180
UCL122110,27,0,5,0,0,32,89,0,0,0,0,89,4,0,0,0,0,4,7,0,0,0,0,7,100,0,0,0,0,100,11,0,0,0,0,11,138,0,5,0,0,143
UCL122111,47,0,0,6,0,53,58,0,0,6,0,64,3,0,0,0,0,3,0,0,0,0,0,0,61,0,0,6,0,67,9,0,0,0,0,9,117,0,0,12,0,129
UCL122112,30,0,0,0,0,30,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,12,0,0,0,0,12,102,0,0,0,0,102
UCL122113,12,0,0,0,0,12,103,0,0,0,0,103,4,0,0,0,0,4,3,0,0,0,0,3,110,0,0,0,0,110,3,0,0,0,0,3,125,0,0,0,0,125
UCL122114,3,0,0,0,0,3,83,0,3,0,0,86,3,0,0,0,0,3,3,0,0,0,0,3,89,0,3,0,0,92,3,0,0,0,0,3,95,0,3,0,0,98
UCL122115,48,0,0,0,0,48,41,0,0,3,0,44,0,0,0,0,0,0,3,0,0,0,0,3,44,0,0,3,0,47,10,0,0,0,0,10,102,0,0,3,0,105
UCL122116,25,0,0,0,0,25,83,0,3,0,0,86,11,0,0,0,0,11,5,0,0,0,0,5,99,0,3,0,0,102,4,0,0,0,0,4,128,0,3,0,0,131
UCL122117,28,0,0,0,0,28,45,0,0,0,0,45,4,0,0,0,0,4,4,0,0,0,0,4,53,0,0,0,0,53,5,0,0,0,0,5,86,0,0,0,0,86
UCL122118,0,0,0,0,0,0,11,0,0,0,3,14,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,3,17,0,0,0,0,0,0,14,0,0,0,3,17
UCL122119,24,0,4,0,0,28,96,0,0,0,0,96,7,0,0,0,0,7,0,0,0,0,0,0,103,0,0,0,0,103,5,0,0,0,0,5,132,0,4,0,0,136
UCL122120,0,0,0,0,0,0,81,0,0,0,0,81,0,0,0,0,0,0,4,0,0,0,0,4,85,0,0,0,0,85,3,0,0,0,0,3,88,0,0,0,0,88
UCL122121,35,0,0,0,0,35,56,0,0,0,0,56,6,0,0,0,0,6,4,0,0,0,0,4,66,0,0,0,0,66,3,0,0,0,0,3,104,0,0,0,0,104
UCL122122,16,0,0,0,0,16,131,0,0,0,0,131,8,0,0,0,0,8,3,0,0,0,0,3,142,0,0,0,0,142,3,0,0,0,0,3,161,0,0,0,0,161
UCL122123,18,0,0,0,0,18,53,0,0,0,0,53,4,0,0,0,0,4,0,0,0,0,0,0,57,0,0,0,0,57,6,0,0,0,0,6,81,0,0,0,0,81
UCL122124,16,0,0,14,0,30,85,7,0,23,0,115,4,0,0,0,0,4,5,0,0,0,0,5,94,7,0,23,0,124,6,0,0,0,0,6,116,7,0,37,0,160
UCL122125,31,0,0,3,0,34,71,0,0,0,0,71,3,0,0,0,0,3,10,0,0,0,0,10,84,0,0,0,0,84,3,0,0,3,0,6,118,0,0,6,0,124
UCL122126,8,0,3,0,0,11,68,0,3,0,0,71,0,0,0,0,0,0,5,0,0,0,0,5,73,0,3,0,0,76,6,0,0,0,0,6,87,0,6,0,0,93
UCL122127,15,0,0,0,0,15,83,0,0,0,0,83,3,0,0,0,0,3,4,0,0,0,0,4,90,0,0,0,0,90,12,0,0,0,0,12,117,0,0,0,0,117
UCL122128,16,0,0,0,0,16,90,0,0,0,0,90,6,0,0,0,0,6,4,0,0,0,0,4,100,0,0,0,0,100,4,0,0,0,0,4,120,0,0,0,0,120
UCL122129,20,0,0,0,0,20,67,0,0,0,0,67,4,0,0,0,0,4,7,0,0,0,0,7,78,0,0,0,0,78,5,0,0,0,0,5,103,0,0,0,0,103
UCL122130,15,0,0,7,0,22,73,0,0,6,0,79,7,0,0,0,0,7,3,0,0,0,0,3,83,0,0,6,0,89,0,0,0,0,0,0,98,0,0,13,0,111
UCL122131,31,0,0,0,0,31,94,0,0,0,0,94,8,0,0,0,0,8,0,0,0,0,0,0,102,0,0,0,0,102,7,0,0,0,0,7,140,0,0,0,0,140
UCL122132,22,0,0,0,0,22,62,0,0,0,0,62,3,0,0,0,0,3,5,0,0,0,0,5,70,0,0,0,0,70,3,0,0,0,0,3,95,0,0,0,0,95
UCL122133,14,0,0,0,0,14,123,0,0,0,0,123,5,0,0,0,0,5,3,0,0,0,0,3,131,0,0,0,0,131,5,0,0,0,0,5,150,0,0,0,0,150
UCL122134,31,0,0,0,0,31,59,0,0,0,0,59,3,0,0,0,0,3,0,0,0,0,0,0,62,0,0,0,0,62,7,0,0,0,0,7,100,0,0,0,0,100
UCL122135,3,0,0,0,0,3,58,4,0,0,0,62,3,0,0,0,0,3,7,0,0,0,0,7,68,4,0,0,0,72,0,0,0,0,0,0,71,4,0,0,0,75
UCL122136,29,0,0,0,0,29,54,0,0,0,0,54,3,0,0,0,0,3,3,0,0,0,0,3,60,0,0,0,0,60,0,0,0,0,0,0,89,0,0,0,0,89
UCL122137,8,0,0,0,0,8,86,0,0,0,0,86,5,0,0,0,0,5,0,0,0,0,0,0,91,0,0,0,0,91,3,0,0,0,0,3,102,0,0,0,0,102
UCL122138,39,0,0,0,0,39,53,0,0,0,0,53,3,0,0,0,0,3,3,0,0,0,0,3,59,0,0,0,0,59,3,0,0,0,0,3,101,0,0,0,0,101
UCL122139,30,0,0,4,0,34,46,0,0,0,0,46,4,0,0,0,0,4,5,0,0,0,0,5,55,0,0,0,0,55,0,0,0,0,0,0,85,0,0,4,0,89
UCL122140,13,0,0,0,0,13,69,0,0,0,0,69,5,0,0,0,0,5,0,0,0,0,0,0,74,0,0,0,0,74,3,0,0,0,0,3,90,0,0,0,0,90
UCL122141,15,0,0,0,0,15,56,0,0,0,0,56,0,0,0,0,0,0,6,0,0,0,0,6,62,0,0,0,0,62,4,0,0,0,0,4,81,0,0,0,0,81
UCL122142,0,0,0,0,3,3,0,8,12,0,9,29,0,0,0,0,0,0,0,3,0,0,0,3,0,11,12,0,9,32,3,0,3,0,32,38,3,11,15,0,44,73
UCL122143,20,0,0,0,0,20,128,0,0,0,0,128,6,0,0,0,0,6,0,0,0,0,0,0,134,0,0,0,0,134,0,0,0,0,0,0,154,0,0,0,0,154
UCL122144,9,0,0,39,0,48,25,0,0,36,0,61,3,0,0,4,0,7,3,0,0,12,0,15,31,0,0,52,0,83,0,0,0,6,0,6,40,0,0,97,0,137
UCL122145,15,0,0,0,0,15,84,0,0,0,0,84,8,0,0,0,0,8,0,0,0,0,0,0,92,0,0,0,0,92,6,0,0,0,0,6,113,0,0,0,0,113
UCL122146,33,0,3,0,0,36,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,45,0,3,0,0,48
UCL122147,69,0,7,0,0,76,60,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,3,63,0,0,0,0,63,8,0,0,0,0,8,140,0,7,0,0,147
UCL122148,71,0,10,4,0,85,73,0,0,0,0,73,7,0,0,0,0,7,7,0,0,0,0,7,87,0,0,0,0,87,4,0,0,0,0,4,162,0,10,4,0,176
UCL122149,24,0,0,0,0,24,65,0,0,0,0,65,5,0,0,0,0,5,3,0,0,0,0,3,73,0,0,0,0,73,3,0,0,0,0,3,100,0,0,0,0,100
UCL122150,42,0,0,3,0,45,40,0,0,0,0,40,0,0,0,0,0,0,5,0,0,0,0,5,45,0,0,0,0,45,5,0,0,0,0,5,92,0,0,3,0,95
UCL122151,18,0,0,0,0,18,100,0,3,0,0,103,4,0,0,0,0,4,4,0,0,0,0,4,108,0,3,0,0,111,9,0,0,0,0,9,135,0,3,0,0,138
UCL122152,24,0,0,0,0,24,54,0,0,0,0,54,6,0,0,0,0,6,3,0,0,0,0,3,63,0,0,0,0,63,5,0,0,0,0,5,92,0,0,0,0,92
UCL122153,12,0,3,0,0,15,54,7,3,0,0,64,4,0,0,0,0,4,0,0,0,0,0,0,58,7,3,0,0,68,0,0,0,0,0,0,70,7,6,0,0,83
UCL122154,40,5,4,0,0,49,94,4,0,0,0,98,3,0,3,0,0,6,7,0,0,0,0,7,104,4,3,0,0,111,3,0,3,0,0,6,147,9,10,0,0,166
UCL122155,47,0,0,0,0,47,77,0,0,0,0,77,5,0,0,0,0,5,0,0,0,0,0,0,82,0,0,0,0,82,9,0,0,0,0,9,138,0,0,0,0,138
UCL122156,50,0,0,0,0,50,62,0,0,0,0,62,0,0,0,0,0,0,5,0,0,0,0,5,67,0,0,0,0,67,6,0,0,0,0,6,123,0,0,0,0,123
UCL122157,36,0,0,3,0,39,40,0,0,0,4,44,6,0,0,0,0,6,0,0,0,0,0,0,46,0,0,0,4,50,0,0,0,0,0,0,82,0,0,3,4,89
UCL122158,43,0,0,3,0,46,43,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0,46,4,0,0,0,0,4,90,0,0,6,0,96
UCL122159,22,0,0,3,0,25,122,10,0,0,0,132,5,0,0,0,0,5,3,3,0,0,0,6,130,13,0,0,0,143,3,0,0,0,0,3,155,13,0,3,0,171
UCL122160,49,0,0,0,0,49,68,0,0,0,0,68,6,0,0,0,0,6,3,0,0,0,0,3,77,0,0,0,0,77,9,0,0,0,0,9,135,0,0,0,0,135
UCL122161,36,0,0,0,0,36,82,0,0,0,0,82,5,0,0,0,0,5,4,0,0,0,0,4,91,0,0,0,0,91,4,0,0,0,0,4,131,0,0,0,0,131
UCL122162,28,0,0,0,0,28,89,0,0,0,0,89,7,0,0,0,0,7,5,0,0,0,0,5,101,0,0,0,0,101,4,0,0,0,0,4,133,0,0,0,0,133
UCL122163,44,0,0,0,0,44,54,0,0,4,0,58,6,0,0,0,0,6,5,0,0,3,0,8,65,0,0,7,0,72,7,0,0,0,0,7,116,0,0,7,0,123
UCL122164,53,0,0,0,0,53,63,0,0,0,0,63,5,0,0,0,0,5,4,0,0,0,0,4,72,0,0,0,0,72,9,0,0,0,0,9,134,0,0,0,0,134
UCL122165,67,0,6,22,0,95,91,0,8,18,0,117,8,0,0,3,0,11,3,0,0,0,0,3,102,0,8,21,0,131,4,0,0,0,0,4,173,0,14,43,0,230
UCL122166,24,0,0,0,0,24,96,0,0,0,0,96,11,0,0,0,0,11,4,0,0,0,0,4,111,0,0,0,0,111,0,0,0,4,0,4,135,0,0,4,0,139
UCL122167,18,0,3,0,0,21,108,0,4,0,0,112,6,0,0,0,0,6,3,0,0,0,0,3,117,0,4,0,0,121,9,0,0,0,0,9,144,0,7,0,0,151
UCL122168,4,0,0,0,0,4,109,0,0,0,0,109,3,0,0,0,0,3,0,0,0,0,0,0,112,0,0,0,0,112,3,0,0,0,0,3,119,0,0,0,0,119
UCL122169,40,0,4,3,0,47,54,0,0,0,0,54,3,0,0,0,0,3,0,0,0,0,0,0,57,0,0,0,0,57,7,3,0,0,0,10,104,3,4,3,0,114
UCL131777,35430,288,180,1306,48,37252,121204,864,311,1281,138,123798,7870,50,13,93,12,8038,5377,46,42,169,8,5642,134451,960,366,1543,158,137478,5290,57,29,256,19,5651,175171,1305,575,3105,225,180381
UCL179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
