region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
UCL121058,0,0,0,0,3,5,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,4,18,18,23,55,67,82,80,55,27,10,417
UCL121059,0,3,0,0,0,3,7,6,0,19,0,0,0,0,0,6,3,0,0,9,3,6,3,6,12,6,6,3,0,45,30,31,53,147,152,152,75,25,3,668
UCL121060,0,0,0,0,3,4,6,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,3,3,0,21,22,58,36,106,135,74,31,11,4,477
UCL121061,0,0,0,0,3,3,3,6,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,4,7,6,8,7,0,41,28,26,73,145,144,119,78,37,9,659
UCL121062,3,0,0,0,4,8,3,10,0,28,0,0,0,3,0,0,0,0,0,3,0,0,5,4,7,8,0,9,0,33,15,16,47,77,91,85,67,51,6,455
UCL121063,3,0,0,0,7,8,29,9,5,61,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,14,23,9,5,61,25,21,33,57,102,155,154,48,13,608
UCL121064,0,0,0,4,0,13,11,31,22,81,0,0,0,0,0,0,0,3,3,6,6,6,0,0,18,3,3,9,8,53,26,22,52,85,106,119,96,92,57,655
UCL121065,0,0,0,3,11,18,16,12,0,60,0,0,0,0,0,0,3,0,0,3,7,3,11,9,12,26,29,9,0,106,28,37,117,159,169,290,190,69,3,1062
UCL121066,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,6,16,24,31,105,75,61,11,5,0,328
UCL121067,0,0,0,0,3,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,10,15,29,43,77,111,83,41,7,9,415
UCL121068,3,3,0,3,7,7,12,3,3,41,0,0,0,0,0,0,3,0,0,3,3,3,11,6,7,8,13,7,0,58,23,39,66,70,76,78,48,36,3,439
UCL121069,0,0,0,0,12,13,39,20,6,90,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,5,13,10,0,41,18,15,46,81,84,104,112,61,14,535
UCL121070,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,5,0,0,3,32,18,15,44,68,109,74,62,22,3,415
UCL121071,0,0,0,0,0,3,9,22,28,62,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,6,3,21,24,19,18,67,64,46,70,63,35,406
UCL121072,3,3,6,5,9,20,25,23,7,101,0,0,0,3,0,0,0,0,3,6,0,0,4,12,10,15,21,22,6,90,32,41,96,109,102,129,114,85,31,739
UCL121073,0,4,4,0,7,10,8,3,3,39,0,0,0,0,0,6,0,0,0,6,0,3,4,7,9,8,8,9,0,48,22,40,63,92,82,64,32,19,3,417
UCL121074,0,0,0,0,7,9,11,5,3,35,0,0,0,0,0,0,0,0,0,0,8,0,9,11,11,10,9,11,3,72,24,31,81,112,105,94,46,32,6,531
UCL121075,0,0,3,0,0,7,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,3,0,17,25,43,70,110,99,70,41,12,3,473
UCL121076,3,0,0,0,3,0,15,3,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,10,6,3,0,33,12,26,26,54,82,110,79,18,0,407
UCL121077,0,0,0,4,0,5,5,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,12,15,23,23,99,84,78,42,13,6,383
UCL121078,0,3,0,0,0,0,8,6,0,17,0,0,0,3,0,0,0,0,0,3,3,0,6,4,3,0,9,6,0,31,19,18,35,78,91,84,54,29,4,412
UCL121079,0,0,0,0,0,6,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,15,10,27,45,78,83,73,40,18,0,374
UCL121080,0,0,0,3,0,13,11,11,0,38,0,0,0,0,0,0,0,0,0,0,0,6,7,4,13,6,8,5,0,49,23,38,60,100,157,169,118,54,8,727
UCL121081,0,0,0,0,6,16,18,8,0,48,0,0,0,0,0,3,6,3,0,12,4,4,12,13,9,7,8,12,0,69,38,78,111,155,160,120,71,40,5,778
UCL121082,0,0,3,0,3,0,6,6,0,18,0,0,0,0,3,0,0,0,0,3,0,4,3,6,10,8,8,5,6,50,16,38,68,119,133,122,100,45,15,656
UCL121083,0,0,0,4,0,12,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,6,3,0,27,28,42,93,101,105,98,34,12,5,518
UCL121084,0,3,0,3,6,22,14,13,11,72,0,0,0,0,0,0,0,0,0,0,3,0,4,11,8,7,23,22,9,87,26,35,70,98,107,134,105,74,35,684
UCL121085,3,0,3,5,3,10,6,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,11,10,3,42,19,29,65,77,78,79,61,36,6,450
UCL121086,0,6,3,6,0,11,6,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,13,14,31,70,87,68,69,24,21,3,387
UCL121087,0,0,0,3,6,11,6,6,3,35,0,0,0,0,0,0,0,3,0,3,3,3,4,0,3,4,4,0,0,21,26,49,79,89,149,130,74,40,15,651
UCL121088,3,0,0,3,0,4,5,0,0,15,0,0,0,0,0,3,0,0,0,3,0,7,4,0,13,0,0,0,0,24,18,29,86,74,87,44,25,7,0,370
UCL121089,0,0,6,0,14,9,10,4,3,46,0,0,3,0,0,0,0,0,0,3,4,0,0,7,6,9,6,0,0,32,41,42,45,120,168,117,54,24,6,617
UCL121090,0,0,0,3,0,4,9,8,4,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,9,7,0,0,24,25,41,38,68,136,114,61,22,7,512
UCL121091,0,0,0,4,6,12,12,0,0,34,0,0,0,0,0,6,3,0,0,9,3,8,7,8,7,10,6,12,0,61,50,57,160,182,142,103,60,21,4,779
UCL121092,0,0,3,0,19,11,27,22,12,94,0,0,3,0,0,0,0,0,0,3,5,3,3,15,14,11,23,43,45,162,43,49,96,132,152,128,188,157,94,1039
UCL121093,0,0,0,3,4,10,19,12,5,53,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,10,14,29,40,109,23,16,59,93,140,113,98,79,59,680
UCL121094,0,0,0,0,0,6,3,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,6,3,24,17,15,32,69,101,120,81,58,19,512
UCL121095,0,0,3,0,11,11,10,11,5,51,0,0,0,0,0,0,3,0,0,3,5,0,3,9,3,6,4,0,0,30,36,29,109,139,100,90,63,20,9,595
UCL121096,0,0,6,0,6,20,14,15,6,67,0,0,0,0,0,0,0,0,0,0,3,3,7,0,9,10,11,14,3,60,25,25,66,83,101,101,95,57,20,573
UCL121097,0,0,0,5,5,11,13,5,3,42,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,5,6,4,3,33,29,75,152,156,195,144,90,31,9,881
UCL121098,0,0,0,3,4,3,6,3,6,25,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,5,4,0,0,28,18,16,36,96,132,112,38,19,9,476
UCL121099,0,0,0,0,7,6,6,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,3,3,27,20,24,39,93,151,170,87,40,6,630
UCL121100,0,0,0,3,3,14,14,13,9,56,0,0,0,0,0,0,0,0,0,0,6,0,3,3,6,4,4,9,6,41,18,26,72,48,95,99,82,48,21,509
UCL121101,0,0,0,3,3,7,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,5,3,3,28,14,32,54,87,136,154,83,30,15,605
UCL121102,0,3,0,0,5,10,17,3,6,44,0,0,0,0,0,0,0,0,0,0,6,9,9,9,8,16,6,7,0,70,47,69,94,145,148,201,111,39,6,860
UCL121103,3,0,0,3,3,7,3,6,3,28,0,0,0,3,0,0,0,0,0,3,0,3,3,3,3,7,10,7,4,40,23,18,66,77,139,158,112,60,13,666
UCL121104,0,0,0,7,8,23,26,16,13,93,0,0,0,0,0,3,0,0,0,3,3,0,7,8,8,18,10,17,8,79,29,26,93,109,141,146,109,63,29,745
UCL121105,0,0,0,4,9,3,19,13,7,55,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,10,8,0,23,17,27,50,90,102,82,73,56,24,521
UCL121106,0,0,3,0,13,9,14,11,10,60,0,0,0,0,0,3,0,0,0,3,3,5,0,0,3,13,7,12,7,50,12,26,51,52,103,146,83,60,26,559
UCL121107,0,0,0,0,3,7,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,7,10,0,0,33,4,12,32,67,65,128,118,23,0,449
UCL121108,0,0,0,6,6,13,18,20,6,69,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,7,6,5,3,34,41,31,60,106,131,132,83,70,25,679
UCL121109,0,8,0,6,15,16,7,19,6,77,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,8,3,7,0,31,20,29,41,41,73,64,45,41,9,363
UCL121110,0,0,3,0,3,4,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,5,4,3,33,17,40,79,88,106,100,53,37,9,529
UCL121111,0,3,3,0,0,10,20,18,5,59,0,0,0,0,0,0,0,0,0,0,3,3,7,8,15,23,11,16,7,93,16,32,72,73,124,187,128,85,24,741
UCL121112,0,0,0,0,3,12,17,16,6,54,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,10,9,14,3,48,14,35,101,90,80,112,80,81,15,608
UCL121113,0,0,4,0,5,20,28,11,0,68,0,0,0,0,0,3,3,0,0,6,4,3,0,4,10,18,18,17,8,82,23,45,73,75,95,114,113,61,23,622
UCL121114,0,0,3,6,5,9,10,3,0,36,0,0,0,3,0,0,0,3,0,6,3,3,0,3,3,7,9,0,0,28,22,46,86,82,110,97,43,17,3,506
UCL121115,3,0,3,0,0,6,11,11,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,5,9,0,32,12,16,67,48,81,55,63,34,9,385
UCL121116,0,0,0,0,0,4,0,3,0,7,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,3,0,3,0,12,15,20,54,70,98,107,27,18,0,409
UCL121117,0,0,0,0,3,8,6,7,3,27,0,0,0,0,0,3,0,3,0,6,0,0,3,6,0,9,10,6,0,34,7,0,26,41,68,128,123,45,12,450
UCL121118,0,0,0,0,4,5,3,0,3,15,0,0,0,0,0,0,0,0,0,0,3,3,0,3,13,0,0,3,0,25,43,41,66,152,167,109,42,13,3,636
UCL121119,0,3,0,0,6,8,4,7,0,28,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,0,3,3,0,23,16,34,67,100,97,75,51,26,3,469
UCL121120,0,3,3,0,6,18,14,9,4,57,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,3,3,4,3,28,30,41,53,111,152,135,88,43,13,666
UCL121121,7,10,13,12,22,29,21,6,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,89,82,71,53,30,15,4,410
UCL121122,0,0,0,0,0,0,9,5,0,14,0,0,0,0,0,0,0,0,0,0,3,6,6,9,9,0,6,0,0,39,29,48,125,178,135,89,48,17,0,669
UCL121123,0,0,0,3,0,7,11,6,0,27,0,0,0,0,3,0,0,0,0,3,5,3,5,9,6,5,4,3,0,40,17,16,58,83,70,53,36,17,0,350
UCL121124,4,0,3,0,9,14,3,6,7,46,0,0,0,0,0,0,0,3,0,3,0,0,4,3,5,5,21,9,3,50,12,28,74,79,84,87,67,31,17,479
UCL121125,0,0,0,6,3,14,24,10,0,57,0,0,0,0,0,0,0,0,0,0,6,0,0,6,8,7,5,4,0,36,11,25,37,88,103,158,109,54,15,600
UCL121126,0,0,0,0,0,11,7,10,0,28,0,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,5,0,5,18,9,16,45,100,77,81,45,21,5,399
UCL121127,0,0,0,0,5,16,8,7,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,5,0,6,0,27,21,32,58,68,93,69,41,30,0,412
UCL121128,3,0,3,0,7,15,13,10,6,57,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,8,14,0,43,19,21,33,58,76,64,53,43,9,376
UCL121129,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,3,0,6,0,0,10,10,3,3,10,5,0,41,28,34,96,123,73,54,44,17,0,469
UCL121130,0,0,0,0,6,10,10,6,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,7,10,8,6,6,3,44,36,59,111,170,157,109,79,38,6,765
UCL122001,0,0,0,3,0,7,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,20,9,17,19,20,26,39,40,19,3,192
UCL122002,0,0,3,0,3,3,0,6,0,15,0,0,0,0,0,0,0,3,0,3,3,3,0,7,6,0,6,0,0,25,16,26,40,62,51,31,24,12,0,262
UCL122003,0,0,0,3,7,8,5,6,3,32,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,6,8,6,3,35,8,10,25,34,56,57,70,18,10,288
UCL122004,0,0,0,0,3,5,5,8,8,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,7,0,21,0,9,13,26,38,55,29,34,12,216
UCL122005,0,0,0,4,0,23,20,19,3,69,0,0,0,0,0,0,4,0,0,4,0,0,6,3,6,0,10,6,3,34,15,11,38,53,60,67,67,48,15,374
UCL122006,0,3,0,3,3,7,6,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,12,19,19,35,45,55,29,27,9,3,241
UCL122007,0,0,0,0,0,12,4,3,0,19,0,0,0,0,3,0,0,0,3,6,0,3,5,0,3,0,3,3,0,17,6,21,53,39,31,48,32,12,3,245
UCL122008,0,0,0,0,7,6,5,3,3,24,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,4,0,0,16,11,33,33,54,53,33,19,15,3,254
UCL122009,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,19,23,56,66,43,23,4,0,240
UCL122010,0,0,0,0,4,11,0,9,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,3,3,27,3,9,24,34,46,52,32,29,10,239
UCL122011,0,0,0,0,0,6,4,0,0,10,0,0,0,0,3,0,0,0,0,3,3,0,6,3,5,0,7,0,0,24,3,3,12,30,23,41,35,11,0,158
UCL122012,0,0,0,0,0,11,6,6,3,26,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,0,0,18,9,12,38,40,42,48,18,12,3,222
UCL122013,0,0,0,0,0,5,11,6,5,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,8,13,15,18,37,46,47,32,18,5,231
UCL122014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,24,14,15,5,0,0,0,67,7,11,27,40,43,26,30,15,0,199
UCL122015,0,0,0,6,0,8,3,6,0,23,0,0,0,0,0,0,0,3,0,3,6,0,0,0,3,6,0,0,0,15,9,8,19,33,44,39,13,15,0,180
UCL122016,0,0,3,0,3,7,6,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,3,11,34,35,46,42,30,20,6,227
UCL122017,0,0,0,6,4,10,7,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,11,0,5,43,9,16,26,57,50,82,62,29,11,342
UCL122018,0,3,0,3,3,3,6,3,3,24,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,10,3,0,28,9,15,22,35,51,35,38,18,6,229
UCL122019,0,0,0,0,3,0,7,7,3,20,0,0,0,0,0,0,6,3,0,9,0,0,3,0,4,4,3,3,0,17,7,8,16,32,45,49,42,19,6,224
UCL122020,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,4,0,10,9,9,8,27,29,36,34,4,0,156
UCL122021,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,9,11,43,53,80,60,18,13,292
UCL122022,0,0,0,0,5,3,6,4,3,21,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,6,6,0,0,18,23,22,23,39,74,72,43,15,3,314
UCL122023,0,0,0,0,0,0,4,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,8,3,0,0,31,9,11,41,47,62,86,68,30,3,357
UCL122024,3,0,3,0,0,6,4,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,10,6,10,39,49,38,43,20,3,3,211
UCL122025,0,0,3,0,0,8,9,3,3,26,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,4,6,0,23,11,17,46,52,77,60,60,15,9,347
UCL122026,3,0,0,0,0,7,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,3,0,0,19,15,12,36,39,27,40,12,9,0,190
UCL122027,0,0,0,0,6,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,14,0,0,10,18,34,35,44,21,6,168
UCL122028,0,0,3,6,6,10,8,11,9,53,0,0,0,0,0,0,4,0,0,4,0,0,4,3,0,7,0,0,0,14,10,8,22,48,57,67,50,16,17,295
UCL122029,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,3,3,0,16,6,12,8,37,43,47,42,6,0,201
UCL122030,0,0,0,0,0,6,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,12,16,15,31,51,78,55,28,18,3,295
UCL122031,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,28,52,24,25,10,3,3,154
UCL122032,0,0,3,6,3,9,0,6,3,30,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,12,3,3,0,32,11,26,65,62,83,63,14,15,3,342
UCL122033,0,0,0,0,0,0,8,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,6,0,18,6,8,9,32,24,31,35,28,10,183
UCL122034,0,0,0,0,0,6,0,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,12,6,7,30,37,32,21,14,19,3,169
UCL122035,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,10,7,14,34,30,38,11,6,0,150
UCL122036,0,0,0,0,3,8,6,6,7,30,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,10,0,8,0,32,7,17,39,44,61,71,26,27,11,303
UCL122037,0,0,0,6,6,16,8,9,6,51,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,6,0,3,3,22,13,19,45,57,39,56,30,21,15,295
UCL122038,0,0,0,0,0,6,3,6,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,7,10,27,3,12,26,35,48,57,45,29,13,268
UCL122039,0,0,0,0,4,6,5,3,3,21,0,0,0,0,0,0,0,0,3,3,0,0,3,7,4,5,18,3,0,40,9,12,9,34,75,94,96,27,9,365
UCL122040,0,0,0,0,5,7,10,0,3,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,3,3,21,9,14,34,19,54,40,34,12,12,228
UCL122041,0,0,0,0,0,6,4,3,3,16,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,7,4,0,18,9,22,43,41,75,67,28,10,3,298
UCL122042,6,0,0,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,10,15,10,30,34,50,50,22,0,0,211
UCL122043,0,0,0,3,3,8,7,3,0,24,0,0,3,0,0,0,0,0,0,3,0,0,4,3,3,3,0,4,0,17,6,14,54,37,41,51,34,21,0,258
UCL122044,0,0,0,0,6,8,4,3,3,24,0,0,3,0,0,0,0,3,0,6,0,0,0,3,4,5,6,6,0,24,7,4,24,28,38,39,38,24,3,205
UCL122045,0,0,0,0,0,0,6,8,5,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,9,18,0,41,16,10,20,32,88,76,66,52,18,378
UCL122046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,33,23,42,63,34,14,0,219
UCL122047,0,0,4,3,8,0,13,6,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,4,0,23,11,9,22,34,41,56,49,20,3,245
UCL122048,0,3,3,3,3,5,10,3,5,35,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,7,0,5,5,20,9,12,25,25,44,46,25,26,10,222
UCL122049,0,0,0,6,7,0,9,8,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,10,0,20,8,16,24,36,38,30,43,25,0,220
UCL122050,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,0,3,21,9,6,38,58,62,53,28,9,3,266
UCL122051,0,3,0,0,0,6,0,6,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,6,3,0,15,7,6,9,29,36,55,18,18,0,178
UCL122052,0,0,0,0,3,10,10,10,3,36,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,6,10,0,28,9,9,14,28,41,56,60,35,11,263
UCL122053,0,3,0,0,0,14,4,7,3,31,0,3,5,0,0,0,0,0,0,8,0,3,6,0,3,9,8,3,0,32,7,31,70,49,47,76,19,17,3,319
UCL122054,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,4,0,7,7,0,0,3,21,7,16,22,81,94,84,32,13,6,355
UCL122055,0,0,3,0,3,6,7,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,12,0,12,37,23,38,54,41,23,0,228
UCL122056,0,0,0,0,0,6,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,13,14,16,42,42,56,21,3,0,207
UCL122057,0,0,0,0,0,0,10,6,3,19,0,0,0,0,0,0,3,0,0,3,0,0,3,3,7,9,6,3,0,31,3,7,35,50,62,69,70,23,6,325
UCL122058,0,0,0,0,5,0,10,0,8,23,0,0,0,0,0,0,3,0,0,3,0,4,0,0,6,10,8,6,0,34,14,12,32,34,72,94,102,39,15,414
UCL122059,0,0,3,0,0,6,6,6,3,24,0,0,0,0,0,0,6,0,0,6,6,3,3,3,6,3,6,3,3,36,16,23,43,61,53,61,53,23,6,339
UCL122060,0,0,3,3,3,7,6,9,6,37,0,0,0,0,0,0,0,0,0,0,0,4,6,3,10,4,8,7,0,42,18,23,44,47,64,46,34,23,6,305
UCL122061,0,0,0,0,3,10,11,6,5,35,0,0,0,3,0,0,3,0,0,6,7,3,0,3,8,7,0,0,0,28,19,17,44,74,55,74,43,12,5,343
UCL122062,0,3,0,3,0,20,0,6,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,16,21,37,18,32,4,6,0,141
UCL122063,0,0,3,0,6,7,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,12,29,44,47,34,26,5,0,206
UCL122064,0,0,0,0,6,6,8,10,7,37,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,3,0,0,0,14,12,18,42,43,42,35,31,16,7,246
UCL122065,0,3,3,6,6,9,12,7,3,49,0,0,0,0,0,3,0,0,0,3,0,3,5,3,4,3,6,7,0,31,9,28,30,46,40,42,44,25,6,270
UCL122066,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,0,18,7,6,35,80,77,33,7,6,0,251
UCL122067,0,0,0,4,0,4,8,7,3,26,0,0,0,0,3,0,0,3,0,6,0,0,4,7,7,8,9,0,0,35,10,21,49,66,83,75,51,25,6,386
UCL122068,0,0,0,0,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6,8,11,52,61,48,54,13,10,263
UCL122069,0,0,0,3,0,7,7,4,3,24,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,6,0,6,0,29,3,14,25,29,64,70,49,22,6,282
UCL122070,0,0,0,0,0,6,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,18,12,15,23,41,48,48,29,9,0,225
UCL122071,0,0,0,0,6,3,0,3,3,15,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,6,6,3,3,40,16,12,38,58,76,72,38,15,9,334
UCL122072,0,0,0,0,6,8,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,7,15,9,7,11,4,0,0,53,4,18,35,19,26,37,16,0,0,155
UCL122073,0,0,0,0,0,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,24,9,7,18,39,40,51,43,17,4,228
UCL122074,0,0,0,0,0,3,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,15,6,3,12,34,29,36,45,18,6,189
UCL122075,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,4,3,23,0,3,6,18,29,56,36,25,8,181
UCL122076,0,0,0,0,6,8,10,0,3,27,0,0,0,3,0,0,0,0,0,3,4,0,0,3,6,5,0,4,0,22,11,23,40,59,54,26,17,11,3,244
UCL122077,0,0,0,3,0,13,19,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,6,3,0,23,0,3,18,42,36,39,40,24,0,202
UCL122078,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,0,0,18,6,11,22,48,44,34,29,5,0,199
UCL122079,0,0,0,0,0,5,4,7,3,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,5,11,0,0,22,10,10,13,27,51,96,74,51,12,344
UCL122080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,17,53,24,28,21,4,0,156
UCL122081,0,3,3,3,6,8,16,6,3,48,0,0,0,0,0,0,3,0,0,3,6,0,3,0,0,6,3,3,0,21,16,10,32,32,59,55,48,22,6,280
UCL122082,0,3,0,0,0,3,6,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,18,6,9,14,28,45,46,59,29,16,252
