region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
UCL122021,8,0,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,60,6,11,0,6,6,0,0,3,3,95
UCL122022,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4,0,0,0,0,0,0,45
UCL122023,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,0,6,0,0,0,3,0,0,0,45
UCL122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,3,32
UCL122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,3,0,0,3,30
UCL122026,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,20
UCL122027,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,5,0,0,0,0,22
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
UCL122029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,28
UCL122030,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,4,6,0,0,0,0,0,0,0,50
UCL122031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122032,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,40,6,3,0,0,0,0,3,0,3,55
UCL122033,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,0,0,0,0,17
UCL122034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,13
UCL122035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
UCL122036,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44
UCL122037,0,0,0,0,6,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,6,0,0,0,14
UCL122038,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,3,0,0,0,38
UCL122039,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,3,80
UCL122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,16
UCL122041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,3,30
UCL122042,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,3,41,6,0,0,0,0,0,0,0,0,47
UCL122043,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,3,0,0,25
UCL122044,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,6,24
UCL122045,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,0,6,0,0,0,0,0,0,3,52
UCL122046,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,68,10,6,0,0,3,3,0,0,0,90
UCL122047,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,3,0,0,3,23
UCL122048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
UCL122050,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,3,3,3,0,0,3,0,0,0,37
UCL122051,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,4,26
UCL122052,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22
UCL122053,3,0,0,3,0,3,0,3,24,0,0,0,0,0,0,0,0,0,0,0,14,4,9,0,3,3,0,3,0,6,42
UCL122054,0,8,3,0,0,5,0,3,29,0,0,0,0,0,0,0,0,0,0,0,71,6,12,8,7,0,0,5,0,9,118
UCL122055,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,17
UCL122056,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,23
UCL122057,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,4,0,3,57
UCL122058,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,4,71
UCL122059,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,3,26
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,24
UCL122061,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,3,39
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
UCL122063,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,4,3,0,0,3,3,27
UCL122064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
UCL122066,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,5,3,0,0,0,0,0,0,4,45
UCL122067,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,38,0,0,4,0,0,0,0,0,0,42
UCL122068,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,4,0,0,0,3,53
UCL122069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
UCL122070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
UCL122071,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,45,0,0,5,0,0,0,0,0,0,50
UCL122072,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
UCL122073,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,5,0,0,0,3,51
UCL122074,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,35,0,4,0,0,0,3,0,0,3,45
UCL122075,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33
UCL122076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9
UCL122077,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,27
UCL122078,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,35
UCL122079,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,0,3,40
UCL122080,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,28
UCL122081,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22
UCL122082,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,0,0,3,5,0,3,58
UCL122083,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,9,57
UCL122084,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40,3,6,0,0,0,6,0,0,3,58
UCL122085,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,0,0,0,3,0,25
UCL122086,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,9,3,0,4,0,3,0,0,6,47
UCL122087,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,38,0,7,0,0,0,0,0,0,0,45
UCL122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
UCL122089,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,51,0,3,0,0,0,0,0,0,3,57
UCL122090,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,14
UCL122091,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,25
UCL122092,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,15
UCL122093,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,20
UCL122094,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
UCL122095,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,3,0,0,0,0,23
UCL122096,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,23
UCL122097,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,3,21
UCL122098,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,55,10,4,0,6,0,3,0,0,0,78
UCL122099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
UCL122100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18
UCL122101,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,15
UCL122102,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,3,0,0,28
UCL122103,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,16
UCL122104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,6,43
UCL122105,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,9,0,0,0,0,40
UCL122106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,12
UCL122107,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,54,4,5,0,0,0,0,0,0,5,68
UCL122108,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19
UCL122109,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,70,6,0,0,0,3,0,0,0,6,85
UCL122110,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,3,3,0,0,0,3,0,0,3,32
UCL122111,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,3,0,0,25
UCL122112,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,3,0,22
UCL122113,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,0,88
UCL122114,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,43,5,0,3,0,0,3,0,0,0,54
UCL122115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL122116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,3,23
UCL122117,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,3,0,6,0,41
UCL122118,0,0,0,0,3,6,0,3,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,9,3,6,29
UCL122119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,19
UCL122120,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,3,0,0,0,3,39
UCL122121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31
UCL122122,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,3,0,4,0,0,0,0,0,0,35
UCL122123,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,7,0,0,0,28
UCL122124,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,8,51
UCL122125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,3,22
UCL122126,3,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,26,0,3,6,7,3,0,0,0,0,45
UCL122127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
UCL122128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,22
UCL122129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
UCL122130,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,35
UCL122131,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,3,0,4,0,3,37
UCL122132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
UCL122133,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,39,4,7,8,0,0,5,0,0,0,63
UCL122134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,3,20
UCL122135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,0,0,0,0,0,0,0,25
UCL122136,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,0,3,9,0,0,0,0,0,0,47
UCL122137,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,7,4,0,0,0,0,0,0,3,46
UCL122138,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,18
UCL122139,3,0,4,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,4,0,0,3,0,0,23
UCL122140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,17
UCL122141,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19
UCL122142,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,0,0,4,4,0,3,36
UCL122143,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,9,0,0,0,3,5,0,0,47
UCL122144,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,7,34
UCL122145,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,36,3,0,3,0,0,0,0,0,0,42
UCL122146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122147,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,14
UCL122148,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,3,0,0,0,24
UCL122149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
UCL122150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,12
UCL122151,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,51,0,3,0,0,0,0,0,0,0,54
UCL122152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,3,0,0,0,0,4,33
UCL122153,0,3,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,0,0,0,0,4,34
UCL122154,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31
UCL122155,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,18
UCL122156,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
UCL122157,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,17
UCL122158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,3,16
UCL122159,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,45,3,3,0,3,0,0,0,0,4,58
UCL122160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,10
UCL122161,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0,0,0,0,0,0,3,47
UCL122162,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0,0,0,0,0,3,3,41
UCL122163,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,3,3,0,0,0,0,0,3,32
UCL122164,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,33
UCL122165,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34
UCL122166,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,3,0,0,0,0,7,46
UCL122167,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,3,42
UCL122168,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,0,0,0,0,0,0,37
UCL122169,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,3,0,0,0,0,0,25
UCL131777,844,239,276,336,304,269,174,1130,14286,79,13,6,3,10,3,6,0,3,38,161,40456,2904,2958,665,666,824,701,643,400,2990,53207
UCL179997,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,3,46
UCL199994,130,44,62,88,95,115,208,359,1551,4,0,0,0,0,0,0,0,0,6,10,1128,154,239,64,92,137,138,220,465,483,3120
